Orthogroup	NEMVE	BRAFL
OG0003836	NEMVE04677	bflo_14104
OG0003837	NEMVE15152	bflo_04359
OG0003838	NEMVE07828	bflo_14249
OG0003839	NEMVE09947	bflo_15827
OG0003840	NEMVE14763, NEMVE17541	bflo_06986
OG0003841	NEMVE13973	bflo_04276
OG0003842	NEMVE22729	bflo_26499
OG0003843	NEMVE14695	bflo_13315
OG0003844	NEMVE24944	bflo_05707
OG0003845	NEMVE01473	bflo_20330
OG0003846	NEMVE07025	bflo_08816
OG0003847	NEMVE04903	bflo_18871
OG0003847	NEMVE23780	bflo_16688
OG0003848	NEMVE03237	bflo_27156, bflo_15576
OG0003850	NEMVE14788	bflo_11358
OG0003851	NEMVE13091	bflo_00415, bflo_00554, bflo_00750
OG0003852	NEMVE07134	bflo_07596
OG0003853	NEMVE09522	bflo_21440
OG0003854	NEMVE18328	bflo_02025
OG0003855	NEMVE01478	bflo_01488
OG0003857	NEMVE20217, NEMVE25998	bflo_23884
OG0003858	NEMVE07192	bflo_16889
OG0003859	NEMVE25657	bflo_01769
OG0003861	NEMVE05952	bflo_18325
OG0003862	NEMVE14847	bflo_18081
OG0003863	NEMVE15299	bflo_08746
OG0003864	NEMVE12479, NEMVE05255	bflo_17590
OG0003865	NEMVE08854	bflo_02430
OG0003866	NEMVE14786	bflo_18467, bflo_18468
OG0003867	NEMVE14855	bflo_24398
OG0003868	NEMVE23932	bflo_15648
OG0003869	NEMVE25452	bflo_18781
OG0003870	NEMVE09270	bflo_10490
OG0003871	NEMVE02634	bflo_21378
OG0003871	NEMVE01925	bflo_21732
OG0003872	NEMVE06420	bflo_16387
OG0003873	NEMVE02237	bflo_16172
OG0003874	NEMVE23530	bflo_06454
OG0003875	NEMVE04885	bflo_10585
OG0003876	NEMVE06222, NEMVE12361	bflo_25231
OG0003877	NEMVE20725, NEMVE07878	bflo_22483
OG0003878	NEMVE17672	bflo_11907
OG0003879	NEMVE00015	bflo_01976
OG0003880	NEMVE18635	bflo_21721
OG0003880	NEMVE21199	bflo_21549
OG0003881	NEMVE21229, NEMVE25591	bflo_12239
OG0003882	NEMVE25838	bflo_12728
OG0003883	NEMVE24051	bflo_09030
OG0003884	NEMVE04622	bflo_08247
OG0003885	NEMVE07560	bflo_05699
OG0003886	NEMVE07112	bflo_02594
OG0003887	NEMVE13010	bflo_07640
OG0003888	NEMVE07601	bflo_17272
OG0003889	NEMVE16733, NEMVE20739, NEMVE16732, NEMVE16731, NEMVE23991	bflo_23775, bflo_22871, bflo_22869, bflo_16640, bflo_15555, bflo_06060
OG0003890	NEMVE01588	bflo_14828, bflo_10736
OG0003892	NEMVE22031, NEMVE14752	bflo_11576
OG0003893	NEMVE17391	bflo_18061
OG0003894	NEMVE13262	bflo_15776
OG0003895	NEMVE10938	bflo_22849
OG0003896	NEMVE05289	bflo_23104
OG0003897	NEMVE01514	bflo_24684
OG0003898	NEMVE00029, NEMVE20445	bflo_21662
OG0003899	NEMVE25516	bflo_04990, bflo_04991
OG0003900	NEMVE17139	bflo_22302
OG0003901	NEMVE14163	bflo_25007
OG0003903	NEMVE25716	bflo_17448
OG0003904	NEMVE13657	bflo_08053
OG0003905	NEMVE07644	bflo_03154
OG0003906	NEMVE08844	bflo_04877
OG0003909	NEMVE12977	bflo_13163
OG0003910	NEMVE11947, NEMVE14228	bflo_17784
OG0003911	NEMVE13548	bflo_01450
OG0003912	NEMVE23480	bflo_13927
OG0003913	NEMVE06219	bflo_25822
OG0003914	NEMVE23883	bflo_07842
OG0003915	NEMVE13987	bflo_22605
OG0003916	NEMVE04869	bflo_12715
OG0003917	NEMVE07359	bflo_14511
OG0003918	NEMVE15132	bflo_07118
OG0003919	NEMVE10983	bflo_20659
OG0003920	NEMVE13794	bflo_17349
OG0003921	NEMVE13546, NEMVE03026	bflo_01051
OG0003922	NEMVE11796	bflo_24628, bflo_03949
OG0003923	NEMVE01001, NEMVE12285	bflo_18828
OG0003925	NEMVE14404	bflo_24965
OG0003926	NEMVE18036	bflo_24571
OG0003927	NEMVE14203, NEMVE11015, NEMVE11697	bflo_21017, bflo_21016
OG0003928	NEMVE09621	bflo_13839
OG0003929	NEMVE15034	bflo_05243
OG0003930	NEMVE11142	bflo_03015
OG0003931	NEMVE05283	bflo_23064
OG0003932	NEMVE10145	bflo_06821
OG0003932	NEMVE17360	bflo_15910
OG0003933	NEMVE16001	bflo_12445
OG0003934	NEMVE10808	bflo_25582
OG0003935	NEMVE04906, NEMVE10377, NEMVE06933	bflo_09457, bflo_07075, bflo_19441
OG0003936	NEMVE19837	bflo_12653
OG0003937	NEMVE18859	bflo_09216
OG0003938	NEMVE14790	bflo_17513
OG0003939	NEMVE25295, NEMVE20805, NEMVE20363	bflo_25332
OG0003940	NEMVE16875	bflo_12482
OG0003941	NEMVE17560	bflo_11126
OG0003942	NEMVE22462	bflo_17261
OG0003944	NEMVE25693, NEMVE10205, NEMVE21561	bflo_17891
OG0003945	NEMVE14589	bflo_23336
OG0003946	NEMVE09626	bflo_08890
OG0003947	NEMVE01496, NEMVE12187	bflo_10038, bflo_26937
OG0003948	NEMVE19651	bflo_21792
OG0003949	NEMVE07570, NEMVE23133	bflo_04795, bflo_20040, bflo_04980
OG0003950	NEMVE04576	bflo_04796
OG0003951	NEMVE21774	bflo_10924
OG0003952	NEMVE24632	bflo_03025
OG0003954	NEMVE08288, NEMVE00930	bflo_06529
OG0003955	NEMVE06429	bflo_15067
OG0003956	NEMVE23428	bflo_25554
OG0003957	NEMVE06353, NEMVE09576	bflo_12685
OG0003958	NEMVE15102	bflo_07451
OG0003959	NEMVE23777	bflo_16654
OG0003961	NEMVE15127	bflo_01052
OG0003962	NEMVE16096, NEMVE01907	bflo_14558
OG0003964	NEMVE15732	bflo_16381, bflo_22238, bflo_22112, bflo_22610
OG0003965	NEMVE25502	bflo_01681
OG0003966	NEMVE13810	bflo_18046
OG0003967	NEMVE23105	bflo_23352
OG0003968	NEMVE08572	bflo_09937
OG0003969	NEMVE07890	bflo_11550
OG0003970	NEMVE23326	bflo_08004
OG0003971	NEMVE22272	bflo_09929
OG0003972	NEMVE13775	bflo_13739
OG0003973	NEMVE14779	bflo_07614
OG0003974	NEMVE22748	bflo_02985
OG0003976	NEMVE24965	bflo_10370
OG0003997	NEMVE05978	bflo_14358, bflo_17824
OG0003998	NEMVE09129, NEMVE09141, NEMVE00894	bflo_19399
OG0003999	NEMVE21965	bflo_00820
OG0004002	NEMVE18518	bflo_05675
OG0004004	NEMVE06251	bflo_00245
OG0004005	NEMVE23848	bflo_05822
OG0004006	NEMVE20989, NEMVE11118	bflo_15642
OG0004007	NEMVE13953	bflo_25579
OG0004009	NEMVE21729	bflo_08409
OG0004010	NEMVE14978, NEMVE12830	bflo_25494
OG0004011	NEMVE25743	bflo_07481
OG0004012	NEMVE12899, NEMVE22318	bflo_10107
OG0004014	NEMVE25034, NEMVE18256	bflo_01604
OG0004015	NEMVE09359	bflo_27508, bflo_25882
OG0004016	NEMVE08938	bflo_26991, bflo_11062
OG0004016	NEMVE13204	bflo_02411
OG0004017	NEMVE14537	bflo_06408
OG0004018	NEMVE17555	bflo_12053, bflo_12055
OG0004019	NEMVE05373	bflo_03365
OG0004020	NEMVE22667	bflo_21634
OG0004021	NEMVE03953, NEMVE00245, NEMVE06416	bflo_20663
OG0004022	NEMVE22354, NEMVE07265	bflo_03904, bflo_18302
OG0004023	NEMVE10125	bflo_13771, bflo_13445
OG0004024	NEMVE24877	bflo_22710
OG0004025	NEMVE14321	bflo_08844
OG0004028	NEMVE00045, NEMVE01939	bflo_08558
OG0004030	NEMVE09561	bflo_23086
OG0004031	NEMVE09520	bflo_16318
OG0004032	NEMVE11647, NEMVE08726	bflo_22471
OG0004033	NEMVE05049	bflo_10163
OG0004034	NEMVE13874, NEMVE06071	bflo_00483
OG0004035	NEMVE23476	bflo_13352
OG0004036	NEMVE22269	bflo_04917
OG0004037	NEMVE24489	bflo_21736
OG0004038	NEMVE25168	bflo_25870
OG0004039	NEMVE05684, NEMVE15872	bflo_00182
OG0004040	NEMVE01924	bflo_07645
OG0004041	NEMVE07183	bflo_06689
OG0004042	NEMVE24907	bflo_01092
OG0004043	NEMVE25672	bflo_18420
OG0004044	NEMVE14670	bflo_01005
OG0004045	NEMVE22942	bflo_10090
OG0004046	NEMVE20796, NEMVE25121	bflo_20151
OG0004046	NEMVE16185	bflo_12442
OG0004047	NEMVE14207	bflo_07563, bflo_15046, bflo_16184, bflo_14780
OG0004048	NEMVE04894	bflo_05759
OG0004049	NEMVE18922, NEMVE10123, NEMVE15272, NEMVE05060	bflo_17743
OG0004050	NEMVE24654	bflo_12480
OG0004051	NEMVE16748	bflo_00363
OG0004052	NEMVE04588	bflo_07404
OG0004053	NEMVE19218	bflo_06844
OG0004055	NEMVE22198	bflo_18239, bflo_18237
OG0004056	NEMVE11824, NEMVE12001, NEMVE17803	bflo_08362
OG0004057	NEMVE17724, NEMVE14174	bflo_03481
OG0004058	NEMVE06021	bflo_03305
OG0004059	NEMVE10461	bflo_09431
OG0004060	NEMVE05949	bflo_10224
OG0004061	NEMVE09085	bflo_25941
OG0004063	NEMVE10277	bflo_04519
OG0004064	NEMVE23672	bflo_06053
OG0004065	NEMVE13633	bflo_24951
OG0004066	NEMVE18474	bflo_16131, bflo_16076, bflo_16059
OG0004068	NEMVE14104	bflo_04452
OG0004069	NEMVE10507	bflo_07987
OG0004070	NEMVE00018, NEMVE22616	bflo_23729
OG0004071	NEMVE14977	bflo_16403
OG0004072	NEMVE15269	bflo_19459
OG0004074	NEMVE01933, NEMVE11914	bflo_06358
OG0004075	NEMVE15118	bflo_12360
OG0004076	NEMVE11675, NEMVE01100	bflo_06535
OG0004078	NEMVE13560	bflo_09450
OG0004079	NEMVE25325	bflo_15451
OG0004080	NEMVE06984	bflo_18882
OG0004081	NEMVE22578	bflo_21861
OG0004082	NEMVE01381	bflo_00978
OG0004083	NEMVE14362	bflo_19440
OG0004084	NEMVE14693	bflo_14479, bflo_04730
OG0004085	NEMVE14248, NEMVE19893, NEMVE17924	bflo_21712
OG0004086	NEMVE02965	bflo_15527
OG0004087	NEMVE04747	bflo_00774
OG0004088	NEMVE13678	bflo_08888
OG0004089	NEMVE22289, NEMVE23169	bflo_24435
OG0004090	NEMVE14306	bflo_02550
OG0004091	NEMVE14085, NEMVE18417, NEMVE16497, NEMVE21080	bflo_25644
OG0004091	NEMVE00934	bflo_25537
OG0004092	NEMVE12115, NEMVE21794	bflo_18722
OG0004093	NEMVE00957	bflo_10011
OG0004094	NEMVE25166	bflo_17070
OG0004095	NEMVE15313	bflo_08947
OG0004096	NEMVE22332	bflo_16105
OG0004098	NEMVE01526	bflo_25548
OG0004099	NEMVE08673	bflo_23751
OG0004100	NEMVE13287	bflo_10859
OG0004101	NEMVE23681	bflo_02328
OG0004102	NEMVE00016, NEMVE08375	bflo_10530
OG0004103	NEMVE23564	bflo_18116, bflo_01589
OG0004104	NEMVE24910, NEMVE24911, NEMVE18049	bflo_06763
OG0004105	NEMVE12111, NEMVE13481	bflo_05301
OG0004106	NEMVE15033	bflo_23964, bflo_24930
OG0004107	NEMVE13823	bflo_26512, bflo_10561
OG0004108	NEMVE11403	bflo_14163
OG0004110	NEMVE22977	bflo_06903
OG0004111	NEMVE08919	bflo_06133
OG0004113	NEMVE02452	bflo_11906
OG0004114	NEMVE17396	bflo_18466
OG0004115	NEMVE00036, NEMVE17538	bflo_24357
OG0004116	NEMVE02528, NEMVE25696	bflo_14868
OG0004117	NEMVE11174	bflo_06359
OG0004118	NEMVE13160	bflo_11032
OG0004119	NEMVE22499, NEMVE11571, NEMVE11572	bflo_05817
OG0004120	NEMVE24901	bflo_06902
OG0004121	NEMVE13634	bflo_24414
OG0004122	NEMVE25053	bflo_16663
OG0004123	NEMVE17411, NEMVE17410	bflo_01120
OG0004124	NEMVE07304	bflo_01444
OG0004125	NEMVE13816	bflo_02477
OG0004126	NEMVE08221, NEMVE20754	bflo_12737
OG0004128	NEMVE13713	bflo_11243
OG0004130	NEMVE14705	bflo_05927
OG0004131	NEMVE05458	bflo_16570
OG0004132	NEMVE23224	bflo_13046, bflo_13126
OG0004133	NEMVE13985, NEMVE12851	bflo_21730
OG0004134	NEMVE14887	bflo_09300
OG0004135	NEMVE22322	bflo_23100
OG0004136	NEMVE14508	bflo_25663, bflo_25662
OG0004138	NEMVE10542	bflo_18230
OG0004140	NEMVE05908	bflo_13590
OG0004141	NEMVE05886	bflo_11700
OG0004142	NEMVE13449	bflo_11007
OG0004143	NEMVE18842	bflo_04320
OG0004145	NEMVE09487	bflo_17954
OG0004146	NEMVE21626, NEMVE02953	bflo_20192
OG0004147	NEMVE22674	bflo_26420
OG0004148	NEMVE19504	bflo_18685
OG0004149	NEMVE17931	bflo_22473
OG0004150	NEMVE13741	bflo_09053
OG0004151	NEMVE14229	bflo_13322
OG0004153	NEMVE00083	bflo_07572, bflo_07571
OG0004154	NEMVE05816	bflo_05130, bflo_01086
OG0004157	NEMVE16426, NEMVE03019	bflo_11422
OG0004158	NEMVE13617	bflo_02113
OG0004159	NEMVE18358, NEMVE14604	bflo_05541
OG0004160	NEMVE23083	bflo_25508
OG0004161	NEMVE22412	bflo_13481, bflo_27086
OG0004162	NEMVE25750	bflo_23463
OG0004163	NEMVE09614	bflo_05333, bflo_05332, bflo_10119
OG0004164	NEMVE22345, NEMVE25928	bflo_07953
OG0004166	NEMVE14358	bflo_10003
OG0004167	NEMVE10378	bflo_06366
OG0004168	NEMVE14660	bflo_03869
OG0004169	NEMVE09703	bflo_23613
OG0004170	NEMVE24511, NEMVE04516	bflo_08931
OG0004171	NEMVE13975	bflo_08244
OG0004174	NEMVE05860	bflo_25477
OG0004175	NEMVE16183	bflo_13043, bflo_13044
OG0004176	NEMVE13135	bflo_07261
OG0004178	NEMVE24562	bflo_11717
OG0004179	NEMVE13848	bflo_23006
OG0004180	NEMVE06343	bflo_19742, bflo_19473
OG0004181	NEMVE18763	bflo_14869
OG0004183	NEMVE25375	bflo_08248
OG0004186	NEMVE14257, NEMVE25645	bflo_07573
OG0004187	NEMVE13250	bflo_13222
OG0004188	NEMVE15828	bflo_11714, bflo_16377
OG0004189	NEMVE08777, NEMVE17967	bflo_20223
OG0004190	NEMVE24804	bflo_23894
OG0004197	NEMVE25880	bflo_24807
OG0004215	NEMVE23791	bflo_20025
OG0004216	NEMVE11628	bflo_12603
OG0004217	NEMVE07703	bflo_14087
OG0004218	NEMVE21685	bflo_21045, bflo_20460
OG0004219	NEMVE22540, NEMVE20986	bflo_02280
OG0004220	NEMVE14904	bflo_01267
OG0004223	NEMVE14495	bflo_01727
OG0004225	NEMVE12928, NEMVE06699	bflo_00301
OG0004226	NEMVE24092, NEMVE20295	bflo_19811
OG0004227	NEMVE13579	bflo_25102
OG0004228	NEMVE14091	bflo_01224
OG0004229	NEMVE10839	bflo_07812
OG0004230	NEMVE20221, NEMVE15013	bflo_14845
OG0004231	NEMVE25640, NEMVE19289	bflo_05384
OG0004232	NEMVE05374	bflo_10173
OG0004233	NEMVE05082	bflo_24143
OG0004234	NEMVE17554	bflo_24057
OG0004234	NEMVE18650	bflo_24055
OG0004236	NEMVE01769, NEMVE21449, NEMVE08213	bflo_07373
OG0004237	NEMVE24212	bflo_14843
OG0004239	NEMVE09798	bflo_16055
OG0004240	NEMVE02594, NEMVE02188	bflo_14064
OG0004241	NEMVE17443	bflo_22009
OG0004242	NEMVE14789	bflo_05828
OG0004243	NEMVE13950	bflo_02341
OG0004244	NEMVE21955	bflo_11658
OG0004245	NEMVE22952	bflo_10377
OG0004246	NEMVE13565	bflo_23079
OG0004247	NEMVE00266, NEMVE19464	bflo_19177, bflo_17721
OG0004248	NEMVE20564, NEMVE10713	bflo_24542, bflo_24543
OG0004249	NEMVE07696	bflo_14267
OG0004250	NEMVE05051	bflo_20438
OG0004251	NEMVE19617, NEMVE25778	bflo_16457
OG0004252	NEMVE15040	bflo_03055
OG0004253	NEMVE06410	bflo_21064
OG0004254	NEMVE02453	bflo_08133
OG0004255	NEMVE24360	bflo_25003
OG0004256	NEMVE09070, NEMVE09069, NEMVE09065, NEMVE09617	bflo_09197, bflo_09196, bflo_10282, bflo_11154, bflo_10502, bflo_08861, bflo_16667, bflo_10503, bflo_08860, bflo_09906
OG0004257	NEMVE24614	bflo_01868
OG0004258	NEMVE23518	bflo_14122
OG0004259	NEMVE22430	bflo_03895
OG0004260	NEMVE15889, NEMVE21330	bflo_07593
OG0004262	NEMVE04762	bflo_17291
OG0004263	NEMVE05868	bflo_18760
OG0004265	NEMVE06493	bflo_16650
OG0004266	NEMVE06413	bflo_19972
OG0004266	NEMVE06415	bflo_19974
OG0004266	NEMVE13429	bflo_19971
OG0004267	NEMVE06676	bflo_04121
OG0004268	NEMVE09145	bflo_13534
OG0004269	NEMVE24672, NEMVE11658, NEMVE11660	bflo_23956
OG0004270	NEMVE05372	bflo_05847
OG0004271	NEMVE13196	bflo_11927
OG0004272	NEMVE14903	bflo_05950
OG0004273	NEMVE01963	bflo_23163
OG0004274	NEMVE13344	bflo_04876, bflo_13254
OG0004275	NEMVE13750	bflo_19058
OG0004276	NEMVE18577	bflo_12776
OG0004277	NEMVE09367, NEMVE25827, NEMVE21668	bflo_17664
OG0004278	NEMVE11125	bflo_26456
OG0004279	NEMVE02937, NEMVE18790	bflo_15836
OG0004280	NEMVE06242	bflo_05742, bflo_18667
OG0004281	NEMVE01299	bflo_09552
OG0004282	NEMVE15059	bflo_01697
OG0004283	NEMVE00512	bflo_14369
OG0004284	NEMVE10541	bflo_10091
OG0004285	NEMVE13116	bflo_09644
OG0004286	NEMVE09457, NEMVE02864	bflo_19820
OG0004287	NEMVE10700	bflo_22517
OG0004288	NEMVE18710	bflo_13055
OG0004289	NEMVE18867	bflo_16900
OG0004290	NEMVE01915	bflo_12592
OG0004291	NEMVE06141	bflo_09709
OG0004292	NEMVE11084	bflo_24769
OG0004295	NEMVE08615	bflo_25243
OG0004296	NEMVE21716	bflo_08135
OG0004297	NEMVE05511	bflo_01520
OG0004298	NEMVE18586	bflo_14807
OG0004299	NEMVE07833	bflo_14117
OG0004301	NEMVE15665	bflo_21149
OG0004302	NEMVE13868	bflo_20299
OG0004303	NEMVE14939, NEMVE00925	bflo_21593
OG0004304	NEMVE02041	bflo_10723
OG0004305	NEMVE07351, NEMVE23119, NEMVE14272	bflo_05913
OG0004306	NEMVE02836	bflo_06377
OG0004307	NEMVE14393	bflo_23131
OG0004308	NEMVE20752	bflo_17611
OG0004309	NEMVE21890	bflo_07674
OG0004310	NEMVE21788	bflo_07406
OG0004312	NEMVE14123	bflo_18032
OG0004313	NEMVE22183	bflo_20212
OG0004314	NEMVE10498	bflo_15802
OG0004315	NEMVE18139	bflo_09497
OG0004316	NEMVE13067	bflo_24460
OG0004317	NEMVE21704, NEMVE16794	bflo_19864
OG0004318	NEMVE17782, NEMVE25004	bflo_23343
OG0004319	NEMVE06670	bflo_03033
OG0004320	NEMVE20738, NEMVE18734	bflo_22155
OG0004321	NEMVE19590	bflo_07360, bflo_21224
OG0004322	NEMVE08718, NEMVE05406	bflo_04745
OG0004323	NEMVE00970	bflo_18175
OG0004324	NEMVE07951	bflo_01085
OG0004325	NEMVE14783	bflo_12662
OG0004326	NEMVE24895	bflo_24879, bflo_25019
OG0004327	NEMVE10956	bflo_14246
OG0004328	NEMVE25033	bflo_01149
OG0004329	NEMVE14876	bflo_09988, bflo_02398
OG0004330	NEMVE01493	bflo_18848
OG0004331	NEMVE22843, NEMVE02042	bflo_18890
OG0004332	NEMVE14173	bflo_24713
OG0004333	NEMVE02002	bflo_01460
OG0004334	NEMVE13239	bflo_25607
OG0004335	NEMVE03938	bflo_14442
OG0004338	NEMVE13087	bflo_14114
OG0004339	NEMVE18494, NEMVE24915	bflo_21099
OG0004340	NEMVE17425	bflo_23322, bflo_22794
OG0004341	NEMVE05259	bflo_23516
OG0004342	NEMVE23268	bflo_08386
OG0004343	NEMVE01964	bflo_09298
OG0004344	NEMVE02635	bflo_07396
OG0004345	NEMVE06527	bflo_16427
OG0004346	NEMVE13974	bflo_19751
OG0004347	NEMVE25932	bflo_20345
OG0004348	NEMVE25252	bflo_21350
OG0004349	NEMVE22471	bflo_12358
OG0004350	NEMVE13828	bflo_18288, bflo_18444
OG0004351	NEMVE00918	bflo_24757
OG0004352	NEMVE24736	bflo_24539
OG0004353	NEMVE13665	bflo_24646
OG0004354	NEMVE20729, NEMVE09507	bflo_14863
OG0004355	NEMVE10193	bflo_16043
OG0004356	NEMVE00913	bflo_23965, bflo_24929
OG0004357	NEMVE08918	bflo_11494
OG0004358	NEMVE08331	bflo_11539
OG0004359	NEMVE11194, NEMVE05627	bflo_15102
OG0004360	NEMVE21274, NEMVE08954	bflo_05338
OG0004361	NEMVE02934	bflo_15552
OG0004362	NEMVE06585	bflo_04119
OG0004363	NEMVE04882	bflo_04230, bflo_04233
OG0004364	NEMVE22420, NEMVE15837	bflo_13993
OG0004365	NEMVE13126	bflo_19418
OG0004366	NEMVE01469	bflo_12765
OG0004367	NEMVE25724, NEMVE16633	bflo_21281
OG0004368	NEMVE24990	bflo_16051
OG0004369	NEMVE10451	bflo_16942
OG0004370	NEMVE13399, NEMVE21469	bflo_21301
OG0004372	NEMVE00915, NEMVE20036	bflo_04811
OG0004373	NEMVE14057, NEMVE19923	bflo_06065
OG0004374	NEMVE23199, NEMVE20953	bflo_20012
OG0004375	NEMVE13064, NEMVE20939, NEMVE22727	bflo_07701
OG0004376	NEMVE09342	bflo_20526
OG0004377	NEMVE23502	bflo_19356
OG0004378	NEMVE08774	bflo_07641
OG0004379	NEMVE13525	bflo_09448
OG0004381	NEMVE00013, NEMVE20297	bflo_09247
OG0004383	NEMVE23000	bflo_27132, bflo_14288, bflo_14991
OG0004384	NEMVE10110	bflo_15995
OG0004385	NEMVE05533	bflo_15870
OG0004388	NEMVE10684	bflo_05660
OG0004389	NEMVE25116	bflo_26325
OG0004390	NEMVE18831	bflo_17071
OG0004391	NEMVE25027	bflo_08434
OG0004392	NEMVE06757	bflo_07121
OG0004393	NEMVE03424	bflo_09718
OG0004394	NEMVE13031	bflo_14723
OG0004395	NEMVE01603, NEMVE20434	bflo_12354
OG0004396	NEMVE14513	bflo_24471
OG0004398	NEMVE08807	bflo_20532
OG0004399	NEMVE06137	bflo_11895
OG0004400	NEMVE09297	bflo_01509
OG0004401	NEMVE15063	bflo_00348
OG0004402	NEMVE14293	bflo_14968
OG0004403	NEMVE13305	bflo_06952
OG0004405	NEMVE21826	bflo_23675
OG0004406	NEMVE07905	bflo_13880
OG0004407	NEMVE01541	bflo_24382
OG0004408	NEMVE12839	bflo_21379
OG0004409	NEMVE24584	bflo_12253
OG0004413	NEMVE00900	bflo_11285
OG0004414	NEMVE23559	bflo_00981
OG0004415	NEMVE22453	bflo_18620
OG0004417	NEMVE05869	bflo_25703
OG0004418	NEMVE17982	bflo_09866, bflo_06391
OG0004419	NEMVE11160	bflo_09260
OG0004420	NEMVE10078	bflo_24578
OG0004423	NEMVE08914	bflo_06771
OG0004424	NEMVE02966	bflo_11552
OG0004425	NEMVE23884	bflo_02356
OG0004426	NEMVE14125	bflo_13509
OG0004427	NEMVE09281	bflo_20689
OG0004438	NEMVE16763, NEMVE15192, NEMVE15193	bflo_14947, bflo_14429, bflo_17186, bflo_18155, bflo_17196, bflo_17164, bflo_18148, bflo_02893, bflo_25557, bflo_01930, bflo_10455, bflo_01831, bflo_01830, bflo_01757, bflo_09455, bflo_02097, bflo_02100, bflo_02128, bflo_02751, bflo_02106, bflo_18150
OG0004457	NEMVE03055	bflo_12917
OG0004457	NEMVE19273	bflo_12586
OG0004458	NEMVE16941	bflo_25350
OG0004459	NEMVE07035	bflo_09372
OG0004460	NEMVE18796	bflo_12840
OG0004462	NEMVE13727	bflo_21993
OG0004463	NEMVE14756	bflo_20522
OG0004465	NEMVE21926	bflo_05736, bflo_05733
OG0004467	NEMVE02056	bflo_20572
OG0004468	NEMVE08237	bflo_20382
OG0004471	NEMVE04795	bflo_00929
OG0004472	NEMVE00917	bflo_10789
OG0004473	NEMVE18185	bflo_10611
OG0004473	NEMVE18186	bflo_09679
OG0004474	NEMVE07662	bflo_14427
OG0004475	NEMVE08034	bflo_22915
OG0004476	NEMVE06718	bflo_05841
OG0004478	NEMVE22692	bflo_12521
OG0004479	NEMVE01055	bflo_13215
OG0004480	NEMVE06187, NEMVE17593, NEMVE09013, NEMVE06226, NEMVE06205, NEMVE05612, NEMVE00383, NEMVE10236, NEMVE16756	bflo_05296
OG0004481	NEMVE25241	bflo_26415
OG0004482	NEMVE04942	bflo_23679, bflo_00371
OG0004483	NEMVE22140	bflo_26479
OG0004484	NEMVE13818	bflo_24462
OG0004486	NEMVE14675	bflo_12928
OG0004487	NEMVE11590	bflo_11125, bflo_13011
OG0004488	NEMVE08819	bflo_06230
OG0004489	NEMVE22535	bflo_11412
OG0004490	NEMVE03491	bflo_16236, bflo_03321
OG0004491	NEMVE23478	bflo_13622
OG0004492	NEMVE13230	bflo_20550
OG0004493	NEMVE10267	bflo_17475
OG0004494	NEMVE01991, NEMVE12026	bflo_22629
OG0004495	NEMVE18943	bflo_13385
OG0004496	NEMVE23787	bflo_15959
OG0004497	NEMVE00899	bflo_12550
OG0004498	NEMVE10128	bflo_13885
OG0004499	NEMVE21044, NEMVE07898	bflo_11750
OG0004500	NEMVE13883	bflo_06052
OG0004501	NEMVE10634	bflo_17400
OG0004502	NEMVE17968, NEMVE07577	bflo_22105
OG0004503	NEMVE12347, NEMVE05528	bflo_14782
OG0004505	NEMVE13485	bflo_02171
OG0004506	NEMVE15612	bflo_23062
OG0004507	NEMVE21959	bflo_06594
OG0004508	NEMVE13524	bflo_09467
OG0004509	NEMVE14984	bflo_17080
OG0004510	NEMVE07681	bflo_14873, bflo_15347
OG0004511	NEMVE23558	bflo_15924
OG0004512	NEMVE05081	bflo_23496, bflo_16546
OG0004513	NEMVE22677	bflo_08350
OG0004514	NEMVE19912, NEMVE25850	bflo_20987
OG0004515	NEMVE16698	bflo_26975, bflo_10817
OG0004516	NEMVE01959	bflo_20144
OG0004517	NEMVE09567	bflo_23362
OG0004518	NEMVE05509	bflo_16710
OG0004519	NEMVE01745	bflo_11096
OG0004520	NEMVE23460	bflo_21786
OG0004521	NEMVE25173, NEMVE25174, NEMVE02614	bflo_07182
OG0004522	NEMVE10390	bflo_16159, bflo_06058
OG0004523	NEMVE24572	bflo_05747
OG0004524	NEMVE23429	bflo_22873
OG0004525	NEMVE09848	bflo_15861
OG0004526	NEMVE00195	bflo_15645
OG0004527	NEMVE09810	bflo_22761
OG0004529	NEMVE14754	bflo_24826
OG0004530	NEMVE14962	bflo_14830
OG0004531	NEMVE13941	bflo_15089, bflo_15090
OG0004532	NEMVE06307	bflo_22983
OG0004534	NEMVE06444	bflo_14156
OG0004535	NEMVE14895	bflo_06382
OG0004536	NEMVE24546	bflo_05637, bflo_05180
OG0004537	NEMVE06806, NEMVE06793	bflo_08291, bflo_05042
OG0004538	NEMVE11904, NEMVE14557	bflo_06518
OG0004539	NEMVE06340	bflo_05863
OG0004540	NEMVE14340	bflo_02795
OG0004541	NEMVE09057, NEMVE10568	bflo_17993
OG0004542	NEMVE22875	bflo_09402
OG0004543	NEMVE15333	bflo_00318
OG0004544	NEMVE13619	bflo_12181
OG0004545	NEMVE09905	bflo_16418
OG0004548	NEMVE09850, NEMVE24852	bflo_15915
OG0004549	NEMVE23165	bflo_09910, bflo_09909
OG0004550	NEMVE24073	bflo_03833
OG0004551	NEMVE05944	bflo_23479
OG0004553	NEMVE24685	bflo_04450
OG0004554	NEMVE24554, NEMVE20303	bflo_24473
