Orthogroup	HUMAN	ASTMX
OG0007934	HUMAN21422	ASTMX12712
OG0007935	HUMAN25433	ASTMX04563
OG0007936	HUMAN25542, HUMAN25541	ASTMX01223
OG0007937	HUMAN02729	ASTMX18654
OG0007939	HUMAN02969	ASTMX18115
OG0007940	HUMAN09227, HUMAN09226	ASTMX11113
OG0007941	HUMAN10745	ASTMX14695
OG0007942	HUMAN14706, HUMAN14708, HUMAN14707	ASTMX18528
OG0007943	HUMAN05448	ASTMX09388
OG0007944	HUMAN22561, HUMAN22559, HUMAN22563, HUMAN22562, HUMAN22560	ASTMX03374
OG0007945	HUMAN11683, HUMAN11682	ASTMX04414
OG0007946	HUMAN01410	ASTMX11784
OG0007948	HUMAN11837	ASTMX03507
OG0007949	HUMAN13796, HUMAN13795	ASTMX02833
OG0007951	HUMAN19098	ASTMX07694
OG0007952	HUMAN21513	ASTMX22285
OG0007953	HUMAN29593	ASTMX13305
OG0007954	HUMAN25141, HUMAN25140	ASTMX03836
OG0007955	HUMAN08358, HUMAN08359	ASTMX12269
OG0007956	HUMAN23725	ASTMX08199
OG0007957	HUMAN12395	ASTMX08905
OG0007958	HUMAN10130	ASTMX18083
OG0007959	HUMAN00914	ASTMX16070
OG0007960	HUMAN18089, HUMAN18088	ASTMX13619
OG0007962	HUMAN23916	ASTMX18003
OG0007963	HUMAN00079, HUMAN00077	ASTMX02121
OG0007964	HUMAN26269	ASTMX05932
OG0007965	HUMAN10628	ASTMX04863
OG0007966	HUMAN23684	ASTMX13642
OG0007967	HUMAN14599, HUMAN14598, HUMAN14597	ASTMX14204
OG0007968	HUMAN03235	ASTMX06631
OG0007969	HUMAN11764	ASTMX02933
OG0007970	HUMAN11987, HUMAN11988	ASTMX04780
OG0007971	HUMAN20515	ASTMX14279
OG0007972	HUMAN08234, HUMAN08235	ASTMX21237
OG0007973	HUMAN18842, HUMAN18843	ASTMX06438
OG0007974	HUMAN21538	ASTMX03195
OG0007975	HUMAN00101	ASTMX05689
OG0007976	HUMAN10652	ASTMX19235
OG0007977	HUMAN10711	ASTMX14691
OG0007978	HUMAN26591, HUMAN26590	ASTMX18483
OG0007979	HUMAN28431	ASTMX21845
OG0007980	HUMAN25126	ASTMX02485
OG0007981	HUMAN08911, HUMAN08912	ASTMX22696
OG0007983	HUMAN02648, HUMAN02647, HUMAN02649	ASTMX18415
OG0007984	HUMAN11790	ASTMX05644
OG0007985	HUMAN22845	ASTMX00312
OG0007986	HUMAN23732	ASTMX08203
OG0007988	HUMAN08136	ASTMX06904
OG0007990	HUMAN28217, HUMAN28218, HUMAN28216	ASTMX10148
OG0007991	HUMAN09310	ASTMX15639
OG0007992	HUMAN15218	ASTMX11750, ASTMX02581
OG0007993	HUMAN02476	ASTMX01291
OG0007996	HUMAN05904	ASTMX06882
OG0007997	HUMAN25806	ASTMX03766
OG0007999	HUMAN13157	ASTMX07377
OG0008000	HUMAN16710	ASTMX13017
OG0008001	HUMAN17244, HUMAN17245, HUMAN17243	ASTMX17979
OG0008002	HUMAN24480	ASTMX12617
OG0008003	HUMAN11963	ASTMX05604
OG0008004	HUMAN07936	ASTMX21235
OG0008006	HUMAN30122	ASTMX04524
OG0008007	HUMAN28574, HUMAN28573	ASTMX17037
OG0008008	HUMAN25914	ASTMX04952
OG0008009	HUMAN01656	ASTMX15382
OG0008011	HUMAN20883	ASTMX09223
OG0008012	HUMAN12766	ASTMX14085
OG0008013	HUMAN02948, HUMAN02949	ASTMX09598
OG0008014	HUMAN13088	ASTMX14366
OG0008016	HUMAN17122	ASTMX14706
OG0008017	HUMAN29822	ASTMX06391
OG0008018	HUMAN03518	ASTMX02804
OG0008019	HUMAN26686	ASTMX16933
OG0008020	HUMAN25874	ASTMX05825
OG0008021	HUMAN17724	ASTMX15580, ASTMX10415
OG0008021	HUMAN12729	ASTMX18292
OG0008022	HUMAN08326, HUMAN08325	ASTMX08101
OG0008023	HUMAN00347	ASTMX09231
OG0008025	HUMAN25944	ASTMX12319, ASTMX04979
OG0008026	HUMAN07017	ASTMX22338
OG0008027	HUMAN09295	ASTMX13655
OG0008028	HUMAN13789, HUMAN13788	ASTMX09119
OG0008029	HUMAN26373	ASTMX03518
OG0008030	HUMAN20023	ASTMX10317
OG0008031	HUMAN10154	ASTMX14362
OG0008033	HUMAN17142	ASTMX11477
OG0008035	HUMAN00302	ASTMX20014, ASTMX05263
OG0008035	HUMAN02066	ASTMX12451
OG0008036	HUMAN25880	ASTMX21006
OG0008037	HUMAN09652	ASTMX12411
OG0008038	HUMAN21043	ASTMX02104
OG0008039	HUMAN19944	ASTMX16331
OG0008040	HUMAN25453, HUMAN25452	ASTMX03841
OG0008041	HUMAN27061	ASTMX12610
OG0008043	HUMAN09312	ASTMX17469
OG0008045	HUMAN26584, HUMAN26585, HUMAN26582, HUMAN26580, HUMAN26583, HUMAN26581, HUMAN26586	ASTMX12019
OG0008046	HUMAN28416, HUMAN28418	ASTMX10231
OG0008047	HUMAN02867, HUMAN02866	ASTMX02150
OG0008048	HUMAN28014, HUMAN28015	ASTMX00882
OG0008049	HUMAN26750	ASTMX03509
OG0008050	HUMAN23560, HUMAN23558, HUMAN23559	ASTMX21251
OG0008051	HUMAN10716	ASTMX21396
OG0008052	HUMAN09315, HUMAN09316	ASTMX04543
OG0008053	HUMAN26036	ASTMX12568
OG0008054	HUMAN20568	ASTMX19942
OG0008055	HUMAN06710	ASTMX13290
OG0008056	HUMAN29996	ASTMX18151
OG0008057	HUMAN19652	ASTMX13259
OG0008058	HUMAN15328, HUMAN15329, HUMAN15330	ASTMX19986
OG0008060	HUMAN01458	ASTMX00993
OG0008061	HUMAN27886	ASTMX06138
OG0008061	HUMAN16743	ASTMX05447
OG0008062	HUMAN09476	ASTMX21745
OG0008063	HUMAN02382	ASTMX13488
OG0008064	HUMAN26176	ASTMX09865
OG0008065	HUMAN20388	ASTMX07100, ASTMX02601
OG0008066	HUMAN09760	ASTMX02235
OG0008067	HUMAN25616	ASTMX11037
OG0008068	HUMAN23056	ASTMX14752
OG0008068	HUMAN24120	ASTMX18010
OG0008069	HUMAN14189	ASTMX07898
OG0008070	HUMAN13658	ASTMX14041
OG0008071	HUMAN01032	ASTMX03165
OG0008072	HUMAN00396, HUMAN00395	ASTMX05212, ASTMX09244
OG0008073	HUMAN29336, HUMAN29335	ASTMX20576
OG0008074	HUMAN12463	ASTMX03465
OG0008075	HUMAN29868	ASTMX01773
OG0008076	HUMAN06290	ASTMX22523
OG0008077	HUMAN26662, HUMAN26661	ASTMX12175
OG0008078	HUMAN06472	ASTMX19174
OG0008079	HUMAN27934	ASTMX06132
OG0008080	HUMAN04666	ASTMX02163
OG0008081	HUMAN20765	ASTMX07518
OG0008083	HUMAN08783	ASTMX17394
OG0008084	HUMAN09222	ASTMX17548
OG0008085	HUMAN02875	ASTMX12950
OG0008086	HUMAN03738	ASTMX12676
OG0008087	HUMAN18084	ASTMX15035, ASTMX13617
OG0008089	HUMAN26782	ASTMX20683
OG0008090	HUMAN02903, HUMAN02904	ASTMX11523
OG0008091	HUMAN07361, HUMAN07360	ASTMX19021
OG0008092	HUMAN04427	ASTMX18136
OG0008093	HUMAN27677	ASTMX14448
OG0008094	HUMAN11989	ASTMX20288, ASTMX22755
OG0008098	HUMAN17004, HUMAN17003	ASTMX07610
OG0008099	HUMAN10505, HUMAN10506	ASTMX14690
OG0008100	HUMAN00523	ASTMX03221
OG0008102	HUMAN29480	ASTMX18367
OG0008103	HUMAN04801, HUMAN04800	ASTMX04700
OG0008104	HUMAN03550, HUMAN03549, HUMAN03551	ASTMX01493
OG0008105	HUMAN16819	ASTMX21863
OG0008106	HUMAN20536, HUMAN20534	ASTMX09221
OG0008107	HUMAN23200, HUMAN23199	ASTMX07927
OG0008109	HUMAN11770, HUMAN11769	ASTMX09340
OG0008110	HUMAN17613	ASTMX22389
OG0008111	HUMAN09690	ASTMX00256
OG0008112	HUMAN08268, HUMAN08270, HUMAN08269	ASTMX09683, ASTMX09684
OG0008113	HUMAN14020	ASTMX03400
OG0008114	HUMAN12413, HUMAN12415, HUMAN12417, HUMAN12412, HUMAN12414, HUMAN12416	ASTMX06339
OG0008115	HUMAN08321	ASTMX08522
OG0008116	HUMAN12994	ASTMX11676, ASTMX10220
OG0008116	HUMAN10179	ASTMX20694
OG0008117	HUMAN01737	ASTMX09862
OG0008119	HUMAN26741	ASTMX12809
OG0008123	HUMAN04954	ASTMX04619, ASTMX09375, ASTMX11809
OG0008124	HUMAN06531	ASTMX06051
OG0008125	HUMAN24198, HUMAN24197	ASTMX17877, ASTMX17876
OG0008126	HUMAN01802	ASTMX09175
OG0008127	HUMAN07524	ASTMX17373
OG0008136	HUMAN19121	ASTMX05309
OG0008143	HUMAN23788, HUMAN23787	ASTMX04098
OG0008147	HUMAN08238, HUMAN08239, HUMAN08237	ASTMX00080, ASTMX00078, ASTMX00077
OG0008148	HUMAN00793	ASTMX20884
OG0008148	HUMAN25346, HUMAN25345	ASTMX01394, ASTMX12904
OG0008149	HUMAN19295	ASTMX01958
OG0008150	HUMAN14019, HUMAN14018	ASTMX14589, ASTMX03399
OG0008151	HUMAN03088, HUMAN22588	ASTMX13090, ASTMX06656, ASTMX06959
OG0008153	HUMAN01932, HUMAN01931, HUMAN24704	ASTMX12205, ASTMX12203
OG0008154	HUMAN22672	ASTMX15634
OG0008154	HUMAN03375	ASTMX12670, ASTMX13377
OG0008156	HUMAN18652	ASTMX18508
OG0008157	HUMAN18144	ASTMX22757
OG0008194	HUMAN01965	ASTMX15281
OG0008199	HUMAN23058, HUMAN23057	ASTMX18291
OG0008201	HUMAN21455	ASTMX09451
OG0008202	HUMAN02093	ASTMX03742
OG0008203	HUMAN23819	ASTMX19811
OG0008205	HUMAN29340	ASTMX14352
OG0008206	HUMAN02339	ASTMX20685
OG0008208	HUMAN20538	ASTMX00803
OG0008209	HUMAN26672, HUMAN26671	ASTMX05658
OG0008211	HUMAN28680, HUMAN28681	ASTMX18370
OG0008213	HUMAN21183, HUMAN21184	ASTMX04183
OG0008214	HUMAN20614, HUMAN20616, HUMAN20615, HUMAN26684	ASTMX16918
OG0008216	HUMAN08718	ASTMX15095
OG0008217	HUMAN20199	ASTMX15399
OG0008218	HUMAN12038	ASTMX11659, ASTMX11658
OG0008219	HUMAN27873	ASTMX06142
OG0008220	HUMAN30201	ASTMX18047
OG0008222	HUMAN17180	ASTMX18501
OG0008223	HUMAN30263	ASTMX08792
OG0008224	HUMAN11586	ASTMX13852
OG0008225	HUMAN24187	ASTMX08009
OG0008227	HUMAN28826	ASTMX18852
OG0008228	HUMAN21146	ASTMX10779
OG0008229	HUMAN29482	ASTMX09778
OG0008230	HUMAN08125	ASTMX07030
OG0008231	HUMAN03677	ASTMX12821
OG0008232	HUMAN11841	ASTMX09620
OG0008234	HUMAN13620, HUMAN13618, HUMAN13619	ASTMX01454
OG0008235	HUMAN00821	ASTMX17399
OG0008236	HUMAN02910	ASTMX01802
OG0008238	HUMAN16279	ASTMX09061
OG0008239	HUMAN03298, HUMAN03297	ASTMX12116
OG0008242	HUMAN01163, HUMAN01162, HUMAN01161, HUMAN01160	ASTMX20244
OG0008243	HUMAN25428	ASTMX04566
OG0008244	HUMAN10161	ASTMX15599
OG0008246	HUMAN06614	ASTMX17738
OG0008247	HUMAN03620	ASTMX07301
OG0008249	HUMAN14662	ASTMX18967
OG0008250	HUMAN14966	ASTMX02940
OG0008251	HUMAN23749	ASTMX10590
OG0008252	HUMAN23703	ASTMX00916
OG0008254	HUMAN01824	ASTMX23064
OG0008255	HUMAN28692	ASTMX01919
OG0008256	HUMAN16605, HUMAN16606	ASTMX17540
OG0008257	HUMAN21537	ASTMX03196, ASTMX16651
OG0008258	HUMAN02572	ASTMX17923
OG0008259	HUMAN16697	ASTMX03294
OG0008260	HUMAN28949	ASTMX16213
OG0008261	HUMAN05256, HUMAN05253, HUMAN05254, HUMAN05257	ASTMX02256
OG0008262	HUMAN29219	ASTMX17939
OG0008263	HUMAN04927	ASTMX04702
OG0008264	HUMAN23694	ASTMX07812
OG0008265	HUMAN30496, HUMAN30495	ASTMX06366
OG0008266	HUMAN09367	ASTMX00516
OG0008267	HUMAN06220, HUMAN06219	ASTMX01983
OG0008268	HUMAN29112	ASTMX13098
OG0008269	HUMAN21396	ASTMX00172
OG0008270	HUMAN00750	ASTMX05004
OG0008271	HUMAN14372	ASTMX02441
OG0008272	HUMAN04358	ASTMX02144
OG0008273	HUMAN11962, HUMAN11961	ASTMX20632
OG0008274	HUMAN21051	ASTMX00779
OG0008275	HUMAN25394	ASTMX14463
OG0008277	HUMAN04134	ASTMX19748
OG0008278	HUMAN07236	ASTMX19686
OG0008280	HUMAN22014	ASTMX02269
OG0008281	HUMAN04744	ASTMX04747
OG0008282	HUMAN00895	ASTMX18071
OG0008283	HUMAN07219	ASTMX10630
OG0008284	HUMAN08430	ASTMX08111
OG0008284	HUMAN15813	ASTMX17221
OG0008285	HUMAN11487	ASTMX07236, ASTMX18797
OG0008286	HUMAN18868	ASTMX18520
OG0008288	HUMAN00419	ASTMX21919
OG0008290	HUMAN04144, HUMAN04143	ASTMX06277
OG0008291	HUMAN12015	ASTMX21271
OG0008292	HUMAN09845	ASTMX19390
OG0008293	HUMAN09963, HUMAN09960, HUMAN09962, HUMAN09964	ASTMX19450
OG0008295	HUMAN16821	ASTMX11570
OG0008297	HUMAN19984, HUMAN19986, HUMAN19987, HUMAN19988	ASTMX09763
OG0008298	HUMAN00245, HUMAN00244	ASTMX02124
OG0008299	HUMAN13022, HUMAN13020, HUMAN13021, HUMAN13019	ASTMX22498
OG0008301	HUMAN03697	ASTMX02503
OG0008303	HUMAN08938	ASTMX12272
OG0008304	HUMAN07647, HUMAN07648	ASTMX16712
OG0008305	HUMAN18436	ASTMX19225
OG0008307	HUMAN06155	ASTMX16302
OG0008308	HUMAN21349	ASTMX11897
OG0008309	HUMAN02301, HUMAN02300, HUMAN02302	ASTMX02384
OG0008311	HUMAN16796	ASTMX11311
OG0008313	HUMAN13284, HUMAN13283, HUMAN13285	ASTMX11072
OG0008314	HUMAN17568	ASTMX22155
OG0008314	HUMAN17569, HUMAN17566	ASTMX22154
OG0008315	HUMAN10956, HUMAN10955	ASTMX07318
OG0008316	HUMAN17759, HUMAN17760	ASTMX08404
OG0008317	HUMAN29465	ASTMX09770
OG0008318	HUMAN08273	ASTMX09685
OG0008319	HUMAN00373	ASTMX22244
OG0008320	HUMAN24159	ASTMX15215
OG0008323	HUMAN28595	ASTMX15432
OG0008324	HUMAN26458	ASTMX13990
OG0008325	HUMAN11481, HUMAN11480	ASTMX00425
OG0008327	HUMAN26707	ASTMX06973
OG0008328	HUMAN22301	ASTMX05570
OG0008331	HUMAN02484	ASTMX16536
OG0008333	HUMAN21893	ASTMX04354
OG0008334	HUMAN29152	ASTMX15666
OG0008335	HUMAN14533	ASTMX05694
OG0008336	HUMAN26835	ASTMX08324
OG0008337	HUMAN21223	ASTMX00051
OG0008338	HUMAN19122	ASTMX05310
OG0008338	HUMAN25617	ASTMX11036
OG0008339	HUMAN25678	ASTMX03874
OG0008340	HUMAN19688, HUMAN19686, HUMAN19687	ASTMX10264
OG0008342	HUMAN11562	ASTMX06266
OG0008342	HUMAN28129	ASTMX01831
OG0008343	HUMAN17178	ASTMX00850
OG0008345	HUMAN09403	ASTMX20388
OG0008346	HUMAN16797	ASTMX11312
OG0008347	HUMAN12793	ASTMX15874
OG0008348	HUMAN18638	ASTMX20046
OG0008349	HUMAN30461, HUMAN30460	ASTMX10702
OG0008350	HUMAN25937	ASTMX04967
OG0008351	HUMAN12466	ASTMX03463
OG0008352	HUMAN23735, HUMAN23734	ASTMX08206
OG0008353	HUMAN26897	ASTMX05180
OG0008354	HUMAN11991	ASTMX18442
OG0008355	HUMAN17063	ASTMX04205
OG0008356	HUMAN00269	ASTMX00736
OG0008357	HUMAN09661, HUMAN09662	ASTMX06235
OG0008358	HUMAN11319	ASTMX07242
OG0008359	HUMAN19022	ASTMX21368
OG0008360	HUMAN00749	ASTMX05005
OG0008361	HUMAN00580	ASTMX05760, ASTMX19671
OG0008363	HUMAN04961, HUMAN04960	ASTMX13043
OG0008364	HUMAN17125	ASTMX02708, ASTMX13893
OG0008365	HUMAN07830	ASTMX06662
OG0008367	HUMAN03243	ASTMX06634, ASTMX17455
OG0008368	HUMAN18450	ASTMX20004
OG0008369	HUMAN11855	ASTMX05885
OG0008370	HUMAN12794	ASTMX15873
OG0008371	HUMAN00911	ASTMX19948
OG0008373	HUMAN04211	ASTMX21925
OG0008374	HUMAN06241	ASTMX03092
OG0008376	HUMAN21289	ASTMX16947, ASTMX16948, ASTMX06168
OG0008377	HUMAN18042	ASTMX19342
OG0008378	HUMAN18118	ASTMX16744
OG0008379	HUMAN14929	ASTMX15130
OG0008380	HUMAN02642	ASTMX14079
OG0008383	HUMAN00264	ASTMX05683
OG0008384	HUMAN02514	ASTMX07501
OG0008386	HUMAN13311, HUMAN13310	ASTMX01562
OG0008387	HUMAN06320	ASTMX16748
OG0008388	HUMAN25138	ASTMX01284
OG0008392	HUMAN26623, HUMAN26617, HUMAN26622	ASTMX01541, ASTMX04980
OG0008394	HUMAN20915	ASTMX00784
OG0008395	HUMAN26076	ASTMX01893
OG0008396	HUMAN11557	ASTMX00374
OG0008399	HUMAN17631, HUMAN17660, HUMAN17629, HUMAN17630, HUMAN17659	ASTMX10345
OG0008400	HUMAN14762	ASTMX14526
OG0008401	HUMAN02443	ASTMX00700
OG0008402	HUMAN25252	ASTMX08461
OG0008403	HUMAN00738	ASTMX05773
OG0008404	HUMAN29395, HUMAN29394	ASTMX20864
OG0008406	HUMAN00912	ASTMX18072
OG0008411	HUMAN13080, HUMAN13079	ASTMX12149
OG0008412	HUMAN01894, HUMAN01893	ASTMX15381
OG0008414	HUMAN01631	ASTMX06863
OG0008415	HUMAN22400	ASTMX11099
OG0008416	HUMAN08501	ASTMX13524
OG0008418	HUMAN02917	ASTMX07388
OG0008419	HUMAN16915, HUMAN16916	ASTMX10596
OG0008421	HUMAN01185	ASTMX16804
OG0008422	HUMAN04849	ASTMX05627
OG0008424	HUMAN23340	ASTMX15346, ASTMX06945
OG0008425	HUMAN28266	ASTMX06751
OG0008426	HUMAN21059	ASTMX00776
OG0008427	HUMAN25438	ASTMX10257
OG0008432	HUMAN21308	ASTMX12981
OG0008435	HUMAN03821	ASTMX05833
OG0008437	HUMAN05068, HUMAN05069	ASTMX08980
OG0008443	HUMAN25776, HUMAN25777	ASTMX01241
OG0008444	HUMAN04905, HUMAN04906	ASTMX14961
OG0008448	HUMAN08260, HUMAN08263, HUMAN08262, HUMAN08261	ASTMX10975
OG0008450	HUMAN12303	ASTMX11400
OG0008453	HUMAN06041	ASTMX10304
OG0008457	HUMAN18752, HUMAN18753	ASTMX09508, ASTMX09509
OG0008459	HUMAN01366	ASTMX22720, ASTMX15927
OG0008459	HUMAN20917, HUMAN06267	ASTMX00785, ASTMX06384
OG0008460	HUMAN25480	ASTMX06016, ASTMX01671, ASTMX12911
OG0008462	HUMAN09700, HUMAN09699, HUMAN09701	ASTMX15151
OG0008462	HUMAN09695, HUMAN09702, HUMAN09698, HUMAN09696, HUMAN09703	ASTMX03563
OG0008463	HUMAN18761	ASTMX20934
OG0008463	HUMAN18762	ASTMX16529
OG0008463	HUMAN04948	ASTMX17986, ASTMX03956
OG0008464	HUMAN16141	ASTMX11877, ASTMX10846, ASTMX11518
OG0008465	HUMAN23480	ASTMX05120
OG0008465	HUMAN10040	ASTMX09027, ASTMX16979
OG0008466	HUMAN02689, HUMAN04643	ASTMX06524, ASTMX06523, ASTMX20957, ASTMX05439
OG0008468	HUMAN10442, HUMAN21499, HUMAN21500, HUMAN21501	ASTMX06402
OG0008469	HUMAN08216, HUMAN08215	ASTMX07025, ASTMX14431, ASTMX14430
OG0008470	HUMAN05350	ASTMX12538, ASTMX18758
OG0008470	HUMAN05675	ASTMX10842
OG0008509	HUMAN00348	ASTMX05219, ASTMX09232
OG0008513	HUMAN20254	ASTMX20734
OG0008514	HUMAN23059	ASTMX18290
OG0008515	HUMAN28063	ASTMX07431
OG0008516	HUMAN09260, HUMAN09259	ASTMX13665
OG0008522	HUMAN23516	ASTMX04058
OG0008526	HUMAN01035, HUMAN01036	ASTMX12082
OG0008527	HUMAN01947	ASTMX01186, ASTMX08166
OG0008528	HUMAN21693	ASTMX14660
OG0008530	HUMAN23105	ASTMX04675
OG0008531	HUMAN21761, HUMAN21764	ASTMX06294
OG0008532	HUMAN04907	ASTMX00717
OG0008533	HUMAN25516	ASTMX01200
OG0008534	HUMAN04235	ASTMX02222
OG0008535	HUMAN17191	ASTMX02705
OG0008538	HUMAN23914	ASTMX18002
OG0008539	HUMAN11116, HUMAN11117	ASTMX18247
OG0008540	HUMAN01647	ASTMX04260
OG0008542	HUMAN14336	ASTMX02856
OG0008544	HUMAN11249	ASTMX13472
OG0008545	HUMAN17171, HUMAN17170	ASTMX12075
OG0008546	HUMAN13748, HUMAN13749	ASTMX09833
OG0008550	HUMAN00201	ASTMX01036
OG0008551	HUMAN05297	ASTMX14972
OG0008554	HUMAN11109	ASTMX20296
OG0008554	HUMAN19180, HUMAN14059	ASTMX09575
OG0008555	HUMAN25239	ASTMX04198
OG0008556	HUMAN02568, HUMAN02571	ASTMX08123, ASTMX03809
OG0008557	HUMAN07933	ASTMX05582
OG0008558	HUMAN04702	ASTMX00604
OG0008559	HUMAN17851	ASTMX00488
OG0008561	HUMAN11692	ASTMX12221, ASTMX05883
OG0008562	HUMAN25387	ASTMX20839
OG0008563	HUMAN07276	ASTMX05056
OG0008566	HUMAN22117	ASTMX16963
OG0008567	HUMAN25871	ASTMX04223
OG0008570	HUMAN10481	ASTMX20907
OG0008571	HUMAN11507	ASTMX07202
OG0008572	HUMAN19525	ASTMX03727
OG0008573	HUMAN28622	ASTMX08961
OG0008574	HUMAN00525	ASTMX14180
OG0008575	HUMAN06154, HUMAN06153	ASTMX16301
OG0008576	HUMAN03809	ASTMX13502
OG0008577	HUMAN10533	ASTMX07717
OG0008578	HUMAN19101	ASTMX07454
OG0008579	HUMAN24553	ASTMX04319
OG0008583	HUMAN24564, HUMAN24563	ASTMX08014
OG0008587	HUMAN08581	ASTMX12945, ASTMX01318
OG0008588	HUMAN13418, HUMAN13417	ASTMX21107
OG0008590	HUMAN28355	ASTMX07016
OG0008591	HUMAN10263	ASTMX10210
OG0008592	HUMAN29113	ASTMX13097
OG0008593	HUMAN20955, HUMAN20953, HUMAN20954	ASTMX18770
OG0008595	HUMAN25300	ASTMX09934
OG0008596	HUMAN25989	ASTMX18487
OG0008597	HUMAN23066	ASTMX03754
OG0008600	HUMAN03506	ASTMX02794
OG0008601	HUMAN23784	ASTMX17880
OG0008603	HUMAN14135	ASTMX21333
OG0008604	HUMAN10620, HUMAN10619	ASTMX07324
OG0008605	HUMAN17119, HUMAN17118	ASTMX19311
OG0008606	HUMAN26327	ASTMX03923
OG0008609	HUMAN26596	ASTMX07681
OG0008611	HUMAN02182	ASTMX12445
OG0008613	HUMAN26988	ASTMX10875
OG0008614	HUMAN04277	ASTMX00444
OG0008616	HUMAN01525	ASTMX06806
OG0008618	HUMAN20501	ASTMX05286
OG0008619	HUMAN08940	ASTMX09678
OG0008622	HUMAN26775, HUMAN26774, HUMAN30137, HUMAN30138, HUMAN30135	ASTMX08340
OG0008623	HUMAN05592, HUMAN05593	ASTMX03497
OG0008624	HUMAN20088, HUMAN20087	ASTMX15401
OG0008627	HUMAN23906, HUMAN23907	ASTMX19874
OG0008628	HUMAN07506	ASTMX16945
OG0008629	HUMAN13952	ASTMX06098
OG0008630	HUMAN12309	ASTMX04402, ASTMX12197
OG0008632	HUMAN12382	ASTMX14839
OG0008633	HUMAN16826	ASTMX03205
OG0008634	HUMAN02730	ASTMX03806
OG0008636	HUMAN09630, HUMAN09629, HUMAN09632, HUMAN09631	ASTMX00618
OG0008637	HUMAN18364	ASTMX05499
OG0008638	HUMAN27334	ASTMX13762
OG0008639	HUMAN18858	ASTMX00684
OG0008640	HUMAN03588	ASTMX06623
OG0008644	HUMAN17256	ASTMX08494
OG0008645	HUMAN19088, HUMAN19089	ASTMX07453
OG0008648	HUMAN04803, HUMAN04802	ASTMX15567
OG0008651	HUMAN05633	ASTMX03500
OG0008653	HUMAN25948, HUMAN25947	ASTMX12316
OG0008655	HUMAN07047	ASTMX16167
OG0008656	HUMAN16932	ASTMX14410
OG0008657	HUMAN06883, HUMAN06882	ASTMX22592, ASTMX06293
OG0008659	HUMAN21365, HUMAN21364	ASTMX07929
OG0008660	HUMAN27232	ASTMX05121
OG0008661	HUMAN03784	ASTMX10451
OG0008662	HUMAN19725	ASTMX13467
OG0008665	HUMAN27660, HUMAN27659, HUMAN27661	ASTMX10550
OG0008666	HUMAN02028	ASTMX06363
OG0008669	HUMAN02595	ASTMX15060
OG0008670	HUMAN30112	ASTMX00792
OG0008670	HUMAN29733	ASTMX00038
OG0008671	HUMAN08322	ASTMX08103
OG0008672	HUMAN23648	ASTMX15742
OG0008673	HUMAN25005	ASTMX01299
OG0008674	HUMAN23099	ASTMX16277
OG0008676	HUMAN22338	ASTMX01623
OG0008678	HUMAN20001, HUMAN20000, HUMAN19999	ASTMX12849
OG0008680	HUMAN24151	ASTMX00331
OG0008681	HUMAN07834	ASTMX00183
OG0008682	HUMAN25021	ASTMX06387
OG0008683	HUMAN21773	ASTMX06300
OG0008684	HUMAN17588, HUMAN17587	ASTMX08648
OG0008685	HUMAN11457	ASTMX02552
OG0008688	HUMAN05788	ASTMX14400
OG0008688	HUMAN21046	ASTMX02100
OG0008689	HUMAN14589	ASTMX19131
OG0008692	HUMAN18008	ASTMX18940
OG0008692	HUMAN28965	ASTMX09127
OG0008692	HUMAN18007	ASTMX18941
OG0008693	HUMAN13384, HUMAN13383	ASTMX07835
OG0008696	HUMAN20255	ASTMX20735
OG0008698	HUMAN25361	ASTMX09929
OG0008698	HUMAN00476	ASTMX14483
OG0008701	HUMAN27496, HUMAN27497	ASTMX03546, ASTMX03545
OG0008702	HUMAN13757	ASTMX09836, ASTMX06837
OG0008702	HUMAN19207, HUMAN19208	ASTMX00518
OG0008703	HUMAN17930	ASTMX00663
OG0008704	HUMAN24525	ASTMX21025
OG0008704	HUMAN00814	ASTMX07481, ASTMX16321
OG0008704	HUMAN19228	ASTMX00695, ASTMX17282
OG0008705	HUMAN14679	ASTMX03774, ASTMX18527
OG0008706	HUMAN09642, HUMAN09641	ASTMX12407
OG0008706	HUMAN01586	ASTMX04256, ASTMX18410
OG0008707	HUMAN00155, HUMAN00156	ASTMX05702
OG0008708	HUMAN00730	ASTMX16813, ASTMX05777
OG0008708	HUMAN17198, HUMAN17197	ASTMX13026
OG0008709	HUMAN04150	ASTMX06279
OG0008709	HUMAN05803	ASTMX16312
OG0008710	HUMAN23207	ASTMX16356
OG0008710	HUMAN23208	ASTMX11958
OG0008711	HUMAN02713	ASTMX17710
OG0008711	HUMAN04743	ASTMX14960
OG0008757	HUMAN10545, HUMAN10544	ASTMX03431, ASTMX19232
OG0008758	HUMAN04318, HUMAN04319	ASTMX01075
OG0008760	HUMAN02596	ASTMX17065
OG0008762	HUMAN15863	ASTMX20796
OG0008763	HUMAN09215, HUMAN09214	ASTMX17544
OG0008764	HUMAN10301	ASTMX13147
OG0008765	HUMAN26189, HUMAN17949	ASTMX00648
OG0008766	HUMAN23680	ASTMX13646
OG0008770	HUMAN12966	ASTMX11071
OG0008771	HUMAN26018	ASTMX00834, ASTMX16251
OG0008775	HUMAN15953	ASTMX18993
OG0008778	HUMAN09671	ASTMX00262
OG0008780	HUMAN08348	ASTMX15107
OG0008782	HUMAN28152	ASTMX07522
