Orthogroup	APOSC_ok	BRALA
OG0000077	APOSC_06807	BRALA35849
OG0000079	APOSC_14016, APOSC_18637, APOSC_09201	BRALA00097, BRALA00109
OG0000079	APOSC_14696	BRALA18105
OG0000079	APOSC_10552, APOSC_10551	BRALA22809
OG0000079	APOSC_06744	BRALA13477
OG0000079	APOSC_18934, APOSC_10580	BRALA16237, BRALA25844, BRALA16235
OG0000080	APOSC_24368, APOSC_04715, APOSC_01450, APOSC_22940, APOSC_28029, APOSC_24503	BRALA16765
OG0000080	APOSC_15378	BRALA29553, BRALA02745, BRALA15989, BRALA02542
OG0000081	APOSC_01179, APOSC_09602, APOSC_20049, APOSC_01834	BRALA18450, BRALA18449, BRALA18446, BRALA18452, BRALA05158, BRALA05161
OG0000082	APOSC_14161	BRALA23665
OG0000082	APOSC_20096	BRALA23991
OG0000082	APOSC_05443, APOSC_27848, APOSC_13154, APOSC_11148, APOSC_10803, APOSC_18436, APOSC_27594, APOSC_20710, APOSC_10804, APOSC_10807, APOSC_10806, APOSC_23423	BRALA10738
OG0000082	APOSC_04906, APOSC_05380, APOSC_05381	BRALA12025
OG0000082	APOSC_17996, APOSC_15864, APOSC_18149	BRALA12024
OG0000083	APOSC_20881	BRALA11838, BRALA11834
OG0000083	APOSC_10502, APOSC_05508, APOSC_01793, APOSC_04784, APOSC_25855	BRALA25048
OG0000084	APOSC_25447	BRALA16357
OG0000084	APOSC_13973	BRALA06864, BRALA06861, BRALA24902, BRALA20804
OG0000085	APOSC_13201	BRALA10231
OG0000085	APOSC_26270	BRALA35080, BRALA33501
OG0000085	APOSC_00722	BRALA35021
OG0000085	APOSC_00825	BRALA20574
OG0000085	APOSC_14889	BRALA25560
OG0000085	APOSC_25216	BRALA18829
OG0000086	APOSC_19919	BRALA32069
OG0000086	APOSC_10615	BRALA33419
OG0000086	APOSC_10618	BRALA30772
OG0000086	APOSC_09013	BRALA08255
OG0000087	APOSC_09511	BRALA04156
OG0000087	APOSC_20552	BRALA02414
OG0000087	APOSC_26769	BRALA11394
OG0000087	APOSC_21650	BRALA20088
OG0000088	APOSC_25039, APOSC_29170, APOSC_01733, APOSC_28334, APOSC_03375, APOSC_28335, APOSC_05697, APOSC_25335	BRALA15338, BRALA01326, BRALA11261, BRALA04185, BRALA11262, BRALA11263, BRALA13073, BRALA15449, BRALA28619, BRALA23225, BRALA05764, BRALA00340
OG0000088	APOSC_07827	BRALA17728
OG0000089	APOSC_18998, APOSC_16361, APOSC_16362, APOSC_16332, APOSC_03222, APOSC_09284	BRALA30280, BRALA11321, BRALA01875, BRALA04469, BRALA29882, BRALA04174, BRALA10340, BRALA11376, BRALA20593
OG0000089	APOSC_18760	BRALA08976, BRALA35711, BRALA10278
OG0000089	APOSC_22092, APOSC_06490	BRALA34579
OG0000090	APOSC_26679	BRALA02609
OG0000090	APOSC_11643, APOSC_03198, APOSC_02553, APOSC_26110	BRALA02611
OG0000090	APOSC_13932	BRALA22440
OG0000090	APOSC_12792	BRALA09731
OG0000090	APOSC_03937	BRALA04706
OG0000093	APOSC_06754, APOSC_15822	BRALA28377, BRALA20522, BRALA17985, BRALA09980, BRALA27134, BRALA10169, BRALA26746, BRALA09214, BRALA09292, BRALA09217, BRALA09420, BRALA04873, BRALA21833, BRALA30465, BRALA09212, BRALA07003, BRALA04758, BRALA20840, BRALA13823, BRALA28274, BRALA31045, BRALA13918, BRALA16091, BRALA31189
OG0000094	APOSC_02606, APOSC_02607	BRALA34518
OG0000094	APOSC_14430	BRALA24093
OG0000094	APOSC_21896, APOSC_21895	BRALA09222, BRALA24092
OG0000095	APOSC_15000, APOSC_11760, APOSC_06417, APOSC_17239, APOSC_19404, APOSC_13013, APOSC_05229, APOSC_05033, APOSC_14575, APOSC_16159, APOSC_18748, APOSC_18747	BRALA15122, BRALA25718, BRALA09730, BRALA09773, BRALA27146, BRALA20760, BRALA08842
OG0000096	APOSC_05085	BRALA29898, BRALA29897
OG0000096	APOSC_25015	BRALA16859
OG0000096	APOSC_16859	BRALA08595, BRALA28945
OG0000096	APOSC_21738	BRALA02509
OG0000096	APOSC_21519	BRALA24883
OG0000097	APOSC_11461	BRALA05554, BRALA04778
OG0000098	APOSC_13176, APOSC_13174, APOSC_13175	BRALA00433
OG0000098	APOSC_10815	BRALA09558
OG0000099	APOSC_10853, APOSC_02624	BRALA05456, BRALA05455, BRALA15007, BRALA04427, BRALA28285, BRALA23905, BRALA22774, BRALA16697, BRALA06674, BRALA22893
OG0000099	APOSC_25391, APOSC_06951	BRALA35493
OG0000099	APOSC_01352, APOSC_23267	BRALA15695, BRALA29540, BRALA29541
OG0000100	APOSC_23572	BRALA30449, BRALA23531, BRALA30448, BRALA28361, BRALA30991
OG0000100	APOSC_27828	BRALA10562
OG0000100	APOSC_11546	BRALA17139
OG0000101	APOSC_08305	BRALA27830
OG0000101	APOSC_23688	BRALA35778, BRALA34308
OG0000101	APOSC_25079, APOSC_09250	BRALA07967, BRALA07968, BRALA07970, BRALA07971, BRALA07969, BRALA14905, BRALA34983, BRALA04209, BRALA32337, BRALA04500, BRALA17899, BRALA22970
OG0000102	APOSC_11388	BRALA25931
OG0000103	APOSC_08194	BRALA12702, BRALA24770, BRALA25187, BRALA25191, BRALA31877, BRALA22032, BRALA34609, BRALA35379, BRALA31987, BRALA22034, BRALA22033
OG0000104	APOSC_15082, APOSC_15083, APOSC_15085, APOSC_15084	BRALA24676, BRALA24677
OG0000104	APOSC_11443, APOSC_11444, APOSC_11442	BRALA26650
OG0000104	APOSC_16135	BRALA24675
OG0000104	APOSC_04087, APOSC_04088	BRALA25097, BRALA25098
OG0000104	APOSC_13374	BRALA20458, BRALA20457
OG0000105	APOSC_21332, APOSC_14457, APOSC_09848, APOSC_06924, APOSC_20293, APOSC_24008, APOSC_10868, APOSC_21419, APOSC_14599, APOSC_15648, APOSC_04683, APOSC_14664, APOSC_14918, APOSC_11537, APOSC_19550, APOSC_04250, APOSC_19610, APOSC_11320, APOSC_18915, APOSC_14324, APOSC_06569, APOSC_05898, APOSC_18580, APOSC_27729, APOSC_14418, APOSC_06685, APOSC_19543, APOSC_07205, APOSC_09674, APOSC_10015, APOSC_08600, APOSC_12219	BRALA27301, BRALA27302, BRALA27300
OG0000106	APOSC_22868	BRALA03304, BRALA03303, BRALA03302, BRALA03305
OG0000106	APOSC_21078	BRALA17617
OG0000107	APOSC_21347	BRALA31407
OG0000108	APOSC_21744, APOSC_25745, APOSC_25744, APOSC_11689	BRALA11274, BRALA16846
OG0000109	APOSC_11478, APOSC_02236, APOSC_20578, APOSC_06258, APOSC_19335, APOSC_07864, APOSC_25086	BRALA25227
OG0000109	APOSC_05088, APOSC_19282, APOSC_19281	BRALA05286
OG0000109	APOSC_09951, APOSC_06112, APOSC_08812, APOSC_25763, APOSC_25087, APOSC_11218, APOSC_11273	BRALA09718, BRALA05752, BRALA07075, BRALA09722, BRALA27279, BRALA10367, BRALA14686, BRALA05751, BRALA05749
OG0000110	APOSC_20398, APOSC_08788, APOSC_17988	BRALA05542, BRALA08593, BRALA22079, BRALA25609
OG0000110	APOSC_15633	BRALA29111, BRALA29112, BRALA24555, BRALA29879, BRALA15145
OG0000110	APOSC_20613, APOSC_13751	BRALA25881, BRALA05405, BRALA34750
OG0000111	APOSC_00783, APOSC_25506	BRALA06221, BRALA13079, BRALA13080
OG0000112	APOSC_20271, APOSC_06721, APOSC_06738	BRALA25427, BRALA12323, BRALA31459, BRALA12320, BRALA08902, BRALA31462, BRALA31471, BRALA31467, BRALA31463, BRALA27533
OG0000112	APOSC_14487, APOSC_25514	BRALA00221, BRALA16200, BRALA31460, BRALA31472, BRALA31461, BRALA12322, BRALA31464, BRALA31469, BRALA12318, BRALA12324, BRALA25419, BRALA25420, BRALA33400, BRALA12476, BRALA13820, BRALA09861, BRALA17844, BRALA17842, BRALA09271, BRALA00549, BRALA16868, BRALA16871, BRALA16870, BRALA01830
OG0000113	APOSC_22087	BRALA05711, BRALA05736
OG0000113	APOSC_26451	BRALA02148, BRALA02143, BRALA02144, BRALA02149
OG0000113	APOSC_05289, APOSC_24456, APOSC_21846, APOSC_16966, APOSC_27198, APOSC_04616, APOSC_09550, APOSC_06453, APOSC_14352	BRALA26605, BRALA26606, BRALA30624, BRALA26607, BRALA21348, BRALA30625
OG0000114	APOSC_10928, APOSC_00248, APOSC_23655, APOSC_06012, APOSC_17348, APOSC_05416	BRALA11944, BRALA13019, BRALA11943, BRALA15794, BRALA06610
OG0000115	APOSC_24198	BRALA30509, BRALA29658, BRALA14118, BRALA14121, BRALA14703, BRALA24899, BRALA20099, BRALA32445, BRALA17801, BRALA24179
OG0000115	APOSC_12213	BRALA01362, BRALA20205
OG0000116	APOSC_00704	BRALA13339
OG0000117	APOSC_20052	BRALA20626
OG0000117	APOSC_19840, APOSC_25285	BRALA26376
OG0000117	APOSC_01933	BRALA18688, BRALA13613, BRALA09114
OG0000118	APOSC_13283	BRALA02562, BRALA04747, BRALA02560, BRALA02561, BRALA14995, BRALA24510, BRALA19922
OG0000119	APOSC_11483	BRALA06707, BRALA09190
OG0000119	APOSC_20728, APOSC_03029, APOSC_22358, APOSC_01445, APOSC_04311, APOSC_04310	BRALA09113
OG0000119	APOSC_19027, APOSC_11438, APOSC_25237, APOSC_25238	BRALA14028, BRALA14029
OG0000120	APOSC_13215	BRALA18993
OG0000120	APOSC_11185, APOSC_03254, APOSC_16745	BRALA18214, BRALA00349
OG0000121	APOSC_03953, APOSC_11491	BRALA32936
OG0000121	APOSC_12629, APOSC_22410, APOSC_16340, APOSC_22409	BRALA32320
OG0000122	APOSC_25177	BRALA04629
OG0000122	APOSC_05959	BRALA07001
OG0000123	APOSC_24903	BRALA11476
OG0000123	APOSC_03443	BRALA16281
OG0000123	APOSC_20465	BRALA11475
OG0000124	APOSC_26551	BRALA26544
OG0000124	APOSC_08819	BRALA00429
OG0000124	APOSC_03695	BRALA05628
OG0000124	APOSC_13919	BRALA26268
OG0000124	APOSC_09834	BRALA23466
OG0000125	APOSC_10519, APOSC_10520, APOSC_10518	BRALA11353
OG0000125	APOSC_27450	BRALA11356
OG0000126	APOSC_21117	BRALA11885
OG0000126	APOSC_28093	BRALA21733
OG0000127	APOSC_24103	BRALA34921
OG0000127	APOSC_09690	BRALA06066
OG0000127	APOSC_02788	BRALA17083
OG0000127	APOSC_16052, APOSC_16050, APOSC_16051	BRALA16654
OG0000127	APOSC_04103	BRALA06242
OG0000127	APOSC_16975	BRALA34798
OG0000128	APOSC_22700, APOSC_06337	BRALA21885, BRALA21891, BRALA03636
OG0000128	APOSC_16568, APOSC_16647, APOSC_16648, APOSC_09785	BRALA13384
OG0000129	APOSC_12123	BRALA31934, BRALA31933
OG0000129	APOSC_24173	BRALA13415
OG0000129	APOSC_21068	BRALA11658
OG0000130	APOSC_17960, APOSC_11450	BRALA16322, BRALA12329, BRALA22977, BRALA28126
OG0000130	APOSC_11963	BRALA07214
OG0000130	APOSC_11111	BRALA03425, BRALA21438
OG0000130	APOSC_28750	BRALA06672, BRALA27303
OG0000131	APOSC_21472, APOSC_03272, APOSC_06150	BRALA24562
OG0000131	APOSC_23096	BRALA02702
OG0000132	APOSC_13028, APOSC_01542, APOSC_27288, APOSC_18201, APOSC_28955, APOSC_10689	BRALA31411, BRALA31406, BRALA27565, BRALA27560, BRALA27542, BRALA27536, BRALA33655, BRALA33182, BRALA20698, BRALA20702, BRALA25262, BRALA11726, BRALA20134, BRALA33962, BRALA06392, BRALA06433, BRALA06447, BRALA06441, BRALA06456, BRALA06479, BRALA06414
OG0000132	APOSC_24064, APOSC_09777, APOSC_09775, APOSC_09776	BRALA11245
OG0000133	APOSC_10890, APOSC_11662, APOSC_00731, APOSC_10887, APOSC_29109, APOSC_28597, APOSC_18469, APOSC_23463	BRALA22999, BRALA00386, BRALA13183, BRALA25591
OG0000134	APOSC_08635	BRALA27745
OG0000134	APOSC_08405, APOSC_21603	BRALA20940, BRALA33001, BRALA24604, BRALA32484, BRALA27608, BRALA17592, BRALA28534, BRALA17969, BRALA26024
OG0000135	APOSC_15099, APOSC_08214, APOSC_08213	BRALA21360, BRALA13040, BRALA18543, BRALA10454, BRALA09363, BRALA09248, BRALA15109, BRALA12404, BRALA07500, BRALA07499, BRALA07501, BRALA14862, BRALA14896, BRALA10003, BRALA22796, BRALA04037, BRALA35206, BRALA20206, BRALA22536, BRALA34001, BRALA15800, BRALA09377, BRALA09376, BRALA00459, BRALA34007, BRALA30823, BRALA05652, BRALA05888, BRALA05889, BRALA05514, BRALA20841, BRALA20970, BRALA17994, BRALA24181, BRALA07877, BRALA07874, BRALA07875, BRALA07862, BRALA07870, BRALA07871, BRALA07867, BRALA07863, BRALA07866, BRALA10455
OG0000136	APOSC_18295, APOSC_18050, APOSC_12412, APOSC_02473, APOSC_25839, APOSC_01778	BRALA12291, BRALA29654, BRALA01647, BRALA00955, BRALA12290, BRALA23892, BRALA29655, BRALA32470, BRALA10494, BRALA12294
OG0000137	APOSC_04370	BRALA21689, BRALA16648
OG0000137	APOSC_14845, APOSC_20394, APOSC_26237, APOSC_01998	BRALA12643, BRALA12641, BRALA02192, BRALA12642, BRALA14840, BRALA06017
OG0000137	APOSC_01981, APOSC_01895, APOSC_21797	BRALA25430, BRALA25424, BRALA35631, BRALA30028
OG0000138	APOSC_22054, APOSC_08127, APOSC_13658, APOSC_16641	BRALA15586, BRALA30479, BRALA21334, BRALA24881, BRALA26533
OG0000138	APOSC_17311	BRALA32811, BRALA15585, BRALA32722, BRALA33138, BRALA15584, BRALA24882, BRALA14912, BRALA32091, BRALA15583, BRALA16060, BRALA21333, BRALA33205
OG0000139	APOSC_24004, APOSC_24005	BRALA14390, BRALA16085, BRALA08701, BRALA16800, BRALA15968, BRALA16086, BRALA06117, BRALA28718, BRALA13866, BRALA14345, BRALA12937, BRALA22354, BRALA12936, BRALA31795, BRALA21592, BRALA03378, BRALA13855, BRALA24487, BRALA30128, BRALA04267, BRALA32898, BRALA34629, BRALA33983
OG0000140	APOSC_20679	BRALA32130
OG0000140	APOSC_21817, APOSC_06250	BRALA29073, BRALA12985
OG0000140	APOSC_17629, APOSC_17631, APOSC_17636, APOSC_17632, APOSC_17633, APOSC_17630, APOSC_17634	BRALA16829, BRALA26717
OG0000140	APOSC_13035	BRALA12989
OG0000141	APOSC_18986	BRALA17575, BRALA10435
OG0000141	APOSC_16747, APOSC_12558, APOSC_00130, APOSC_04354, APOSC_22998, APOSC_22734, APOSC_11878, APOSC_03319, APOSC_15420, APOSC_14671	BRALA03140, BRALA03139, BRALA03141
OG0000142	APOSC_24389, APOSC_05931	BRALA11507
OG0000142	APOSC_21775	BRALA02306
OG0000144	APOSC_22522, APOSC_01517, APOSC_21418	BRALA30071, BRALA21424, BRALA11545
OG0000144	APOSC_16186, APOSC_25354	BRALA14346
OG0000146	APOSC_00603	BRALA01423
OG0000146	APOSC_12919	BRALA01938, BRALA29214
OG0000146	APOSC_13354	BRALA29378, BRALA11937, BRALA06481, BRALA33949, BRALA03681, BRALA27621, BRALA31208, BRALA30734, BRALA24615, BRALA23539
OG0000146	APOSC_26228	BRALA16782
OG0000146	APOSC_16572, APOSC_16573	BRALA17288, BRALA27947, BRALA27242, BRALA31937, BRALA34148, BRALA20272, BRALA27691, BRALA35341, BRALA21098, BRALA14795
OG0000146	APOSC_25997	BRALA12605
OG0000146	APOSC_14299	BRALA05312, BRALA31594, BRALA09230, BRALA00019, BRALA29027, BRALA07715, BRALA22798, BRALA09526, BRALA31714, BRALA31236, BRALA24534, BRALA14513, BRALA02495, BRALA26623
OG0000146	APOSC_16673	BRALA14640
OG0000147	APOSC_20902	BRALA33037
OG0000147	APOSC_25363	BRALA16538
OG0000147	APOSC_20013	BRALA30660
OG0000148	APOSC_14879, APOSC_14878	BRALA09428
OG0000148	APOSC_22996	BRALA19052, BRALA19046, BRALA19045, BRALA19050, BRALA19051
OG0000149	APOSC_12513, APOSC_00444	BRALA04476
OG0000149	APOSC_02449, APOSC_02196	BRALA12518, BRALA28887
OG0000149	APOSC_09540, APOSC_20238	BRALA24371
OG0000151	APOSC_11426	BRALA24824
OG0000151	APOSC_26828, APOSC_02355, APOSC_10983, APOSC_26533, APOSC_24307	BRALA00287
OG0000151	APOSC_20523, APOSC_17583, APOSC_11077, APOSC_11076	BRALA18487
OG0000151	APOSC_27430	BRALA21767, BRALA30997
OG0000154	APOSC_19001, APOSC_19002	BRALA22725, BRALA18903
OG0000154	APOSC_02975	BRALA09754
OG0000154	APOSC_10368	BRALA19270
OG0000154	APOSC_25452	BRALA01106, BRALA06585, BRALA35002, BRALA19193
OG0000157	APOSC_02266	BRALA27057
OG0000157	APOSC_27008	BRALA11237
OG0000157	APOSC_25645	BRALA28027
OG0000159	APOSC_25144	BRALA12258
OG0000159	APOSC_27680	BRALA02682
OG0000160	APOSC_17800	BRALA09740
OG0000162	APOSC_14431	BRALA14610, BRALA34897
OG0000163	APOSC_11732	BRALA03407
OG0000164	APOSC_25458	BRALA10317, BRALA22107, BRALA10709, BRALA00277, BRALA10710, BRALA07246, BRALA10864
OG0000164	APOSC_28232	BRALA01615
OG0000165	APOSC_28761	BRALA31579, BRALA15293, BRALA22908, BRALA28975, BRALA34797, BRALA23351, BRALA14596, BRALA35730
OG0000166	APOSC_18977	BRALA33546
OG0000166	APOSC_14571	BRALA35030, BRALA18208, BRALA19144
OG0000166	APOSC_17626	BRALA07086
OG0000167	APOSC_04566, APOSC_04565	BRALA17123
OG0000167	APOSC_24407, APOSC_10227	BRALA14209, BRALA17893, BRALA33074, BRALA33075
OG0000168	APOSC_12746	BRALA19184
OG0000168	APOSC_27887	BRALA01020, BRALA13286, BRALA13283
OG0000169	APOSC_19852, APOSC_05319	BRALA08147, BRALA04305
OG0000169	APOSC_09396	BRALA12580, BRALA14929, BRALA34193
OG0000171	APOSC_07430, APOSC_07431	BRALA33750
OG0000171	APOSC_14851, APOSC_03334	BRALA28419
OG0000171	APOSC_09017	BRALA09972, BRALA09975, BRALA34620, BRALA11421, BRALA23749, BRALA04631
OG0000171	APOSC_01598	BRALA06721
OG0000172	APOSC_02167	BRALA19684, BRALA24662
OG0000172	APOSC_03889	BRALA19981
OG0000173	APOSC_10054, APOSC_10053, APOSC_10055	BRALA05388
OG0000175	APOSC_27959, APOSC_10607	BRALA24671
OG0000175	APOSC_02663, APOSC_15663, APOSC_16993, APOSC_02106, APOSC_04816	BRALA14699, BRALA14698
OG0000178	APOSC_05526	BRALA34843
OG0000179	APOSC_21690, APOSC_12111, APOSC_21863, APOSC_17377, APOSC_21864	BRALA13816
OG0000179	APOSC_10769, APOSC_20405, APOSC_23055	BRALA03686
OG0000179	APOSC_25599, APOSC_26324	BRALA14398, BRALA04244
OG0000179	APOSC_01246	BRALA28779
OG0000180	APOSC_05039	BRALA18766
OG0000180	APOSC_02926	BRALA18757
OG0000181	APOSC_01446, APOSC_07714	BRALA09404
OG0000181	APOSC_21154, APOSC_23852	BRALA25948
OG0000181	APOSC_04711	BRALA11436
OG0000182	APOSC_07989	BRALA04970
OG0000183	APOSC_14059, APOSC_14061, APOSC_14060	BRALA34386
OG0000183	APOSC_02686	BRALA30657
OG0000184	APOSC_17807	BRALA24654
OG0000185	APOSC_05967, APOSC_05966	BRALA17010
OG0000185	APOSC_15582	BRALA20218
OG0000185	APOSC_24326	BRALA17009
OG0000185	APOSC_05961	BRALA09638
OG0000186	APOSC_02026	BRALA13622
OG0000186	APOSC_24483	BRALA13621
OG0000187	APOSC_18185, APOSC_18184, APOSC_11992, APOSC_00295, APOSC_27511, APOSC_16366, APOSC_18307, APOSC_21625, APOSC_00813, APOSC_18876, APOSC_08339, APOSC_21250, APOSC_22421, APOSC_07927, APOSC_11416, APOSC_14506, APOSC_19503, APOSC_08771	BRALA08508
OG0000187	APOSC_07712, APOSC_01638, APOSC_21909, APOSC_28970	BRALA09296
OG0000188	APOSC_26895, APOSC_26894	BRALA05946
OG0000188	APOSC_13702	BRALA03655
OG0000190	APOSC_12008, APOSC_12009, APOSC_06939, APOSC_07693	BRALA07544, BRALA07542, BRALA07545
OG0000190	APOSC_09060, APOSC_15447	BRALA04696, BRALA17369, BRALA12568, BRALA28519, BRALA20641
OG0000192	APOSC_10785	BRALA05274
OG0000192	APOSC_23916, APOSC_23915	BRALA02780
OG0000192	APOSC_18847, APOSC_26537, APOSC_16524, APOSC_16523	BRALA25029
OG0000194	APOSC_08244, APOSC_28959, APOSC_12079, APOSC_02139, APOSC_23179, APOSC_16403, APOSC_17541, APOSC_23977, APOSC_23755	BRALA06145, BRALA06143, BRALA24202, BRALA32166, BRALA06144, BRALA05240, BRALA29709, BRALA24201, BRALA30621, BRALA19294, BRALA04421, BRALA06130, BRALA14291, BRALA14295, BRALA14297
OG0000195	APOSC_18323	BRALA27202, BRALA33299, BRALA21846
OG0000195	APOSC_07635, APOSC_25597, APOSC_05403, APOSC_26673, APOSC_09319, APOSC_28768	BRALA01750, BRALA01749, BRALA08338, BRALA22184
OG0000196	APOSC_08736, APOSC_07350, APOSC_17778, APOSC_00790	BRALA19783
OG0000196	APOSC_16322, APOSC_09693	BRALA24066, BRALA34404
OG0000197	APOSC_13508	BRALA10216
OG0000197	APOSC_04368, APOSC_08761	BRALA29466, BRALA29467, BRALA15189, BRALA19566
OG0000197	APOSC_01929	BRALA20671, BRALA10218
OG0000198	APOSC_18546, APOSC_01616, APOSC_21404, APOSC_13788, APOSC_00146, APOSC_03264, APOSC_14651	BRALA04259, BRALA04258, BRALA09120, BRALA09121, BRALA09122
OG0000200	APOSC_22552	BRALA16178, BRALA16185, BRALA02802, BRALA02803, BRALA02804
OG0000201	APOSC_29091, APOSC_29090	BRALA11221
OG0000201	APOSC_24036	BRALA14937
OG0000201	APOSC_29029	BRALA24651
OG0000202	APOSC_27982, APOSC_06419	BRALA31830, BRALA31826
OG0000203	APOSC_26461	BRALA14737
OG0000203	APOSC_04458, APOSC_04459	BRALA25872, BRALA05551, BRALA14396, BRALA14391, BRALA25871, BRALA14399
OG0000204	APOSC_25272, APOSC_13121, APOSC_25275, APOSC_25274, APOSC_25273	BRALA02474
OG0000205	APOSC_28253, APOSC_04935	BRALA21195
OG0000205	APOSC_24958	BRALA28681
OG0000206	APOSC_08765	BRALA08183, BRALA25642, BRALA25645, BRALA27739, BRALA21905, BRALA08313, BRALA25643
OG0000207	APOSC_21181, APOSC_21969, APOSC_12332	BRALA03383
OG0000208	APOSC_02963	BRALA35053, BRALA34947, BRALA35305
OG0000208	APOSC_28634	BRALA13300, BRALA27233, BRALA24278, BRALA35214, BRALA35549, BRALA33938, BRALA33891, BRALA27230, BRALA35033, BRALA34389
OG0000209	APOSC_19505	BRALA15739, BRALA18078, BRALA21897
OG0000209	APOSC_27030	BRALA35164, BRALA29562, BRALA25019, BRALA22323, BRALA04056
OG0000209	APOSC_20309	BRALA21898, BRALA00746
OG0000210	APOSC_25463	BRALA04448
OG0000210	APOSC_18166	BRALA05034
OG0000210	APOSC_09940	BRALA34339
OG0000210	APOSC_02817	BRALA07975
OG0000210	APOSC_26680	BRALA01074, BRALA01072
OG0000210	APOSC_12084	BRALA15379
OG0000210	APOSC_11707	BRALA05812
OG0000211	APOSC_20059	BRALA12046
OG0000211	APOSC_12887	BRALA13452, BRALA35174
OG0000211	APOSC_15302	BRALA35905
OG0000213	APOSC_08591, APOSC_26757, APOSC_20178, APOSC_20179, APOSC_05362, APOSC_09345	BRALA23230
OG0000213	APOSC_20753	BRALA23231, BRALA33816, BRALA23229
OG0000215	APOSC_22144	BRALA14093
OG0000216	APOSC_17461, APOSC_13597	BRALA03195, BRALA17832, BRALA03196, BRALA30908
OG0000218	APOSC_25955	BRALA17567
OG0000218	APOSC_07899	BRALA12469, BRALA27090, BRALA27088, BRALA18542, BRALA27087, BRALA11952, BRALA11951, BRALA00320
OG0000219	APOSC_10528, APOSC_10527, APOSC_11455, APOSC_27657, APOSC_03002, APOSC_06811, APOSC_21008, APOSC_21007, APOSC_18248, APOSC_09222	BRALA30856, BRALA29563
OG0000220	APOSC_23437	BRALA03898
OG0000220	APOSC_13363	BRALA01840
OG0000220	APOSC_13606, APOSC_11773	BRALA01841
OG0000221	APOSC_16263	BRALA04793, BRALA07381, BRALA07380
OG0000221	APOSC_15397	BRALA10634
OG0000222	APOSC_17306, APOSC_24662, APOSC_18810, APOSC_29111	BRALA11750, BRALA11749, BRALA11748, BRALA11747, BRALA17286, BRALA09521
OG0000223	APOSC_13895	BRALA12163
OG0000225	APOSC_17424, APOSC_17423, APOSC_28152, APOSC_13403, APOSC_16327, APOSC_12109	BRALA20442, BRALA20435
OG0000227	APOSC_05191, APOSC_01281, APOSC_13947	BRALA04957
OG0000228	APOSC_19530, APOSC_19529	BRALA13732, BRALA14618, BRALA34088, BRALA13733, BRALA35367, BRALA34100
OG0000228	APOSC_24474	BRALA14448, BRALA28771, BRALA14709
OG0000229	APOSC_25375, APOSC_24814, APOSC_12350, APOSC_16701, APOSC_14149, APOSC_22408, APOSC_21651, APOSC_15293, APOSC_09519, APOSC_02374	BRALA13406, BRALA22316, BRALA01806, BRALA10794, BRALA01662, BRALA25953, BRALA25949
OG0000230	APOSC_01215, APOSC_01213	BRALA01549
OG0000230	APOSC_06712, APOSC_26272, APOSC_14213, APOSC_14212, APOSC_08307, APOSC_05636, APOSC_13314, APOSC_16355, APOSC_16356, APOSC_07355	BRALA03506, BRALA03504, BRALA03490, BRALA33964, BRALA33988, BRALA17763, BRALA32045
OG0000231	APOSC_18173, APOSC_14545	BRALA20862, BRALA20863
OG0000231	APOSC_23746	BRALA20193
OG0000231	APOSC_19155, APOSC_10082, APOSC_10081, APOSC_18444, APOSC_12966	BRALA24167
OG0000231	APOSC_06034	BRALA20465
OG0000232	APOSC_14325	BRALA25833
OG0000232	APOSC_09875, APOSC_28515	BRALA14748, BRALA14750, BRALA14749, BRALA14751, BRALA14752, BRALA14753, BRALA14746
OG0000232	APOSC_24809, APOSC_03253, APOSC_19277, APOSC_17893, APOSC_26251, APOSC_16294	BRALA34925, BRALA00968
OG0000233	APOSC_03772	BRALA10164, BRALA10197, BRALA18422, BRALA10165
OG0000234	APOSC_09141, APOSC_09142	BRALA04116
OG0000236	APOSC_18403	BRALA25217
OG0000236	APOSC_01863, APOSC_01862	BRALA19030
OG0000237	APOSC_10298, APOSC_23677, APOSC_15033, APOSC_01901, APOSC_08559, APOSC_08040, APOSC_08041, APOSC_20782, APOSC_05315, APOSC_14281, APOSC_12903, APOSC_24223, APOSC_07505, APOSC_02464, APOSC_07948, APOSC_15052	BRALA06188, BRALA31195
OG0000238	APOSC_11219	BRALA11216, BRALA11218, BRALA11219, BRALA11217
OG0000238	APOSC_02443, APOSC_14952, APOSC_02534	BRALA22406
