Orthogroup	APOSC_ok	PFLAV
OG0004353	APOSC_11748, APOSC_11747	TCONS_00050632.p1, TCONS_00050634.p1
OG0004354	APOSC_06624	TCONS_00041077.p1
OG0004355	APOSC_01153	TCONS_00017323.p1
OG0004356	APOSC_15655	TCONS_00015524.p1
OG0004358	APOSC_02914	TCONS_00048777.p1, TCONS_00048787.p1
OG0004359	APOSC_28538, APOSC_28537	TCONS_00048643.p1
OG0004360	APOSC_08667	TCONS_00004058.p1
OG0004361	APOSC_24002, APOSC_24001, APOSC_11870	TCONS_00015708.p1
OG0004362	APOSC_23840	TCONS_00027451.p1
OG0004363	APOSC_26797, APOSC_26798	TCONS_00030407.p1
OG0004364	APOSC_02494, APOSC_02495, APOSC_29028	TCONS_00009654.p1
OG0004365	APOSC_18479	TCONS_00033008.p1, TCONS_00033521.p1
OG0004366	APOSC_22180	TCONS_00008682.p1
OG0004367	APOSC_20905	TCONS_00010541.p1
OG0004368	APOSC_24515	TCONS_00015256.p1
OG0004369	APOSC_11140, APOSC_23833	TCONS_00015110.p1
OG0004370	APOSC_05468	TCONS_00021476.p1
OG0004372	APOSC_15921	TCONS_00054481.p1
OG0004373	APOSC_08079	TCONS_00053379.p1
OG0004374	APOSC_28161	TCONS_00005113.p1
OG0004375	APOSC_22061, APOSC_22062	TCONS_00033009.p1, TCONS_00033519.p1
OG0004376	APOSC_03057	TCONS_00006571.p1
OG0004377	APOSC_18261	TCONS_00056907.p1
OG0004378	APOSC_06765	TCONS_00004662.p1
OG0004379	APOSC_24408	TCONS_00025463.p1
OG0004380	APOSC_24668	TCONS_00025855.p1
OG0004381	APOSC_01881	TCONS_00028923.p1
OG0004382	APOSC_05467	TCONS_00028412.p1
OG0004383	APOSC_03307, APOSC_03308, APOSC_03306	TCONS_00011730.p1
OG0004384	APOSC_13493, APOSC_13495, APOSC_13494	TCONS_00010468.p1
OG0004385	APOSC_06653	TCONS_00016022.p1
OG0004386	APOSC_22819, APOSC_22818	TCONS_00006567.p1
OG0004387	APOSC_02114, APOSC_22723	TCONS_00035335.p1, TCONS_00035082.p1, TCONS_00035332.p1, TCONS_00035085.p1, TCONS_00035314.p1, TCONS_00035333.p1
OG0004389	APOSC_06156, APOSC_06157	TCONS_00053363.p1
OG0004390	APOSC_08698, APOSC_08696, APOSC_08697	TCONS_00016442.p1
OG0004391	APOSC_28521	TCONS_00030455.p1
OG0004392	APOSC_05231	TCONS_00030935.p1
OG0004393	APOSC_03433	TCONS_00026831.p1
OG0004394	APOSC_28384, APOSC_10596	TCONS_00043317.p1
OG0004395	APOSC_07133	TCONS_00048660.p1
OG0004396	APOSC_03257	TCONS_00050867.p1
OG0004397	APOSC_23744	TCONS_00009273.p1
OG0004398	APOSC_17705	TCONS_00006820.p1
OG0004399	APOSC_22477, APOSC_22476	TCONS_00049722.p1
OG0004400	APOSC_15952	TCONS_00017572.p1
OG0004401	APOSC_05845	TCONS_00019458.p1
OG0004402	APOSC_21198, APOSC_21197	TCONS_00041903.p1, TCONS_00041899.p1
OG0004404	APOSC_24763, APOSC_15852, APOSC_18017, APOSC_07703	TCONS_00041072.p1
OG0004405	APOSC_14805, APOSC_14804	TCONS_00012993.p1
OG0004406	APOSC_00075, APOSC_00074	TCONS_00011020.p1
OG0004407	APOSC_00103, APOSC_00104	TCONS_00012002.p1
OG0004408	APOSC_25104, APOSC_25103	TCONS_00021244.p1
OG0004409	APOSC_24925	TCONS_00047261.p1
OG0004413	APOSC_00838, APOSC_00839	TCONS_00047265.p1
OG0004414	APOSC_23058	TCONS_00017404.p1
OG0004415	APOSC_04509	TCONS_00055882.p1
OG0004417	APOSC_07939	TCONS_00053504.p1
OG0004418	APOSC_06342	TCONS_00023911.p1, TCONS_00023897.p1
OG0004419	APOSC_27089	TCONS_00027069.p1
OG0004420	APOSC_01938	TCONS_00052037.p1
OG0004421	APOSC_27707	TCONS_00049547.p1
OG0004422	APOSC_23964	TCONS_00028201.p1
OG0004423	APOSC_27132	TCONS_00046506.p1
OG0004424	APOSC_22699	TCONS_00048574.p1
OG0004425	APOSC_27479	TCONS_00004067.p1
OG0004426	APOSC_18555	TCONS_00009724.p1
OG0004428	APOSC_22972, APOSC_04260, APOSC_05952, APOSC_27807	TCONS_00019629.p1
OG0004428	APOSC_24896, APOSC_05647, APOSC_26786, APOSC_19554, APOSC_24327	TCONS_00019628.p1, TCONS_00016521.p1, TCONS_00017511.p1
OG0004430	APOSC_26087	TCONS_00003633.p1, TCONS_00003634.p1, TCONS_00003632.p1
OG0004457	APOSC_09054	TCONS_00007665.p1
OG0004458	APOSC_15219, APOSC_28910	TCONS_00050738.p1, TCONS_00050739.p1, TCONS_00050741.p1, TCONS_00038212.p1
OG0004459	APOSC_02057	TCONS_00027136.p1, TCONS_00027137.p1
OG0004460	APOSC_11378	TCONS_00007375.p1
OG0004461	APOSC_09578	TCONS_00016625.p1
OG0004462	APOSC_03810	TCONS_00022714.p1
OG0004463	APOSC_13610	TCONS_00005439.p1
OG0004465	APOSC_27612, APOSC_07492	TCONS_00046667.p1
OG0004467	APOSC_08131, APOSC_08130	TCONS_00006668.p1
OG0004468	APOSC_04083	TCONS_00006107.p1
OG0004471	APOSC_23990	TCONS_00019281.p1
OG0004472	APOSC_24611	TCONS_00026713.p1
OG0004474	APOSC_14066	TCONS_00029614.p1
OG0004475	APOSC_14655, APOSC_14656	TCONS_00013966.p1
OG0004476	APOSC_28912	TCONS_00043597.p1
OG0004477	APOSC_09595, APOSC_19809	TCONS_00029444.p1
OG0004478	APOSC_09228	TCONS_00008382.p1
OG0004479	APOSC_27243	TCONS_00008588.p1
OG0004480	APOSC_09626	TCONS_00040191.p1, TCONS_00039376.p1, TCONS_00040226.p1, TCONS_00039381.p1, TCONS_00040219.p1
OG0004481	APOSC_01303, APOSC_01304	TCONS_00028182.p1, TCONS_00028181.p1
OG0004482	APOSC_15944	TCONS_00020052.p1, TCONS_00020001.p1, TCONS_00020002.p1, TCONS_00020006.p1, TCONS_00020000.p1
OG0004483	APOSC_10427	TCONS_00020035.p1
OG0004484	APOSC_26538	TCONS_00051027.p1
OG0004485	APOSC_23444, APOSC_23442, APOSC_23445, APOSC_23443	TCONS_00040141.p1, TCONS_00041128.p1, TCONS_00041129.p1, TCONS_00041130.p1, TCONS_00040140.p1
OG0004486	APOSC_10573	TCONS_00020381.p1
OG0004487	APOSC_13922, APOSC_16521	TCONS_00043037.p1
OG0004488	APOSC_14403	TCONS_00028260.p1
OG0004489	APOSC_02546	TCONS_00047757.p1
OG0004490	APOSC_26766	TCONS_00036947.p1
OG0004491	APOSC_23302, APOSC_23300	TCONS_00009272.p1
OG0004493	APOSC_16878	TCONS_00000774.p1
OG0004494	APOSC_17707	TCONS_00012910.p1
OG0004495	APOSC_02433	TCONS_00015235.p1
OG0004496	APOSC_01447	TCONS_00016709.p1
OG0004497	APOSC_14596	TCONS_00008860.p1
OG0004498	APOSC_17715	TCONS_00007014.p1
OG0004499	APOSC_17019, APOSC_17018	TCONS_00003603.p1
OG0004500	APOSC_22983	TCONS_00046162.p1
OG0004501	APOSC_04951, APOSC_04952	TCONS_00000515.p1
OG0004502	APOSC_25796	TCONS_00019818.p1, TCONS_00019199.p1
OG0004503	APOSC_02535	TCONS_00043304.p1
OG0004504	APOSC_21280	TCONS_00014202.p1
OG0004504	APOSC_04528	TCONS_00042270.p1, TCONS_00042325.p1
OG0004504	APOSC_14381	TCONS_00027066.p1
OG0004504	APOSC_05690	TCONS_00007351.p1
OG0004505	APOSC_11357	TCONS_00003157.p1
OG0004506	APOSC_05112	TCONS_00013852.p1
OG0004507	APOSC_10102	TCONS_00028129.p1
OG0004508	APOSC_21272	TCONS_00024187.p1
OG0004509	APOSC_20036	TCONS_00015343.p1
OG0004510	APOSC_14424	TCONS_00043121.p1
OG0004511	APOSC_18981	TCONS_00017401.p1
OG0004512	APOSC_16199	TCONS_00016000.p1, TCONS_00010558.p1
OG0004513	APOSC_04598, APOSC_24273, APOSC_24274	TCONS_00018643.p1
OG0004514	APOSC_02680	TCONS_00006071.p1
OG0004515	APOSC_19569	TCONS_00026135.p1
OG0004516	APOSC_04046	TCONS_00005617.p1
OG0004517	APOSC_24629	TCONS_00012658.p1
OG0004518	APOSC_08232	TCONS_00016457.p1
OG0004519	APOSC_06794	TCONS_00048430.p1
OG0004520	APOSC_26902, APOSC_13178, APOSC_06894, APOSC_06893, APOSC_05580, APOSC_25046	TCONS_00022496.p1
OG0004521	APOSC_13532	TCONS_00055820.p1
OG0004522	APOSC_29013	TCONS_00046107.p1
OG0004523	APOSC_28480	TCONS_00029039.p1
OG0004525	APOSC_21081	TCONS_00014763.p1
OG0004526	APOSC_08516	TCONS_00014769.p1
OG0004527	APOSC_19190	TCONS_00012308.p1
OG0004528	APOSC_23257	TCONS_00014342.p1
OG0004529	APOSC_09056, APOSC_09055	TCONS_00017013.p1
OG0004530	APOSC_18566	TCONS_00042552.p1
OG0004531	APOSC_00170	TCONS_00041627.p1
OG0004532	APOSC_19189	TCONS_00013260.p1
OG0004533	APOSC_11139	TCONS_00018934.p1
OG0004534	APOSC_18797	TCONS_00042584.p1
OG0004535	APOSC_09549	TCONS_00009599.p1
OG0004537	APOSC_01789, APOSC_01788, APOSC_08068, APOSC_01790	TCONS_00015460.p1
OG0004538	APOSC_06047	TCONS_00009730.p1
OG0004539	APOSC_15371, APOSC_28990	TCONS_00011785.p1
OG0004540	APOSC_09272	TCONS_00003802.p1, TCONS_00003824.p1
OG0004541	APOSC_14569	TCONS_00044635.p1, TCONS_00030563.p1, TCONS_00014593.p1
OG0004542	APOSC_22755	TCONS_00024746.p1, TCONS_00024656.p1
OG0004543	APOSC_00139	TCONS_00020247.p1
OG0004544	APOSC_07199	TCONS_00048345.p1
OG0004545	APOSC_24266, APOSC_24267	TCONS_00052810.p1, TCONS_00052771.p1
OG0004546	APOSC_00630, APOSC_22280	TCONS_00015879.p1
OG0004547	APOSC_09902	TCONS_00049128.p1
OG0004548	APOSC_25627, APOSC_25626	TCONS_00016063.p1
OG0004550	APOSC_28929	TCONS_00037471.p1, TCONS_00053721.p1, TCONS_00036317.p1, TCONS_00037474.p1, TCONS_00037434.p1, TCONS_00036309.p1, TCONS_00037465.p1, TCONS_00037472.p1, TCONS_00037443.p1
OG0004551	APOSC_02915	TCONS_00055491.p1
OG0004552	APOSC_21731	TCONS_00021990.p1, TCONS_00021991.p1
OG0004553	APOSC_12207	TCONS_00000170.p1
OG0004554	APOSC_13446	TCONS_00055911.p1, TCONS_00055917.p1
OG0004555	APOSC_15225	TCONS_00009333.p1
OG0004556	APOSC_22315	TCONS_00006396.p1
OG0004557	APOSC_28749	TCONS_00055840.p1
OG0004558	APOSC_19379	TCONS_00050923.p1
OG0004559	APOSC_23773	TCONS_00014585.p1
OG0004560	APOSC_20985	TCONS_00022169.p1
OG0004563	APOSC_14680	TCONS_00037672.p1
OG0004564	APOSC_25145	TCONS_00011681.p1
OG0004565	APOSC_10903	TCONS_00004488.p1
OG0004566	APOSC_19237	TCONS_00046163.p1
OG0004567	APOSC_19708, APOSC_19707	TCONS_00017890.p1
OG0004568	APOSC_07207	TCONS_00010929.p1
OG0004569	APOSC_28318, APOSC_28317	TCONS_00005851.p1, TCONS_00005820.p1
OG0004570	APOSC_06974	TCONS_00004500.p1
OG0004571	APOSC_01633	TCONS_00056203.p1
OG0004572	APOSC_08630	TCONS_00017777.p1
OG0004572	APOSC_28774	TCONS_00041779.p1
OG0004573	APOSC_22038	TCONS_00005131.p1
OG0004574	APOSC_18978	TCONS_00038016.p1
OG0004576	APOSC_12457	TCONS_00027608.p1
OG0004577	APOSC_00393	TCONS_00008589.p1
OG0004578	APOSC_03074	TCONS_00015174.p1
OG0004579	APOSC_17666	TCONS_00048911.p1
OG0004581	APOSC_09764, APOSC_09765	TCONS_00021685.p1
OG0004582	APOSC_05848	TCONS_00053389.p1
OG0004583	APOSC_25925, APOSC_23947	TCONS_00044907.p1
OG0004584	APOSC_11244	TCONS_00001238.p1
OG0004585	APOSC_08928, APOSC_08929	TCONS_00007144.p1
OG0004587	APOSC_03006	TCONS_00043848.p1
OG0004588	APOSC_07823, APOSC_00734	TCONS_00004944.p1
OG0004589	APOSC_06495	TCONS_00006431.p1
OG0004590	APOSC_13381	TCONS_00006432.p1
OG0004591	APOSC_28057	TCONS_00014566.p1
OG0004591	APOSC_27452	TCONS_00012828.p1
OG0004592	APOSC_05155	TCONS_00052896.p1
OG0004593	APOSC_02700	TCONS_00027131.p1
OG0004594	APOSC_25000	TCONS_00036874.p1
OG0004595	APOSC_02806	TCONS_00000092.p1, TCONS_00038644.p1
OG0004596	APOSC_02821	TCONS_00055757.p1
OG0004597	APOSC_03956	TCONS_00011685.p1
OG0004599	APOSC_16698	TCONS_00020749.p1
OG0004601	APOSC_13137, APOSC_13135, APOSC_13136	TCONS_00016522.p1
OG0004602	APOSC_25001	TCONS_00012527.p1
OG0004603	APOSC_27918	TCONS_00013912.p1
OG0004605	APOSC_16868, APOSC_16867	TCONS_00014511.p1, TCONS_00014532.p1
OG0004606	APOSC_20745	TCONS_00018261.p1
OG0004607	APOSC_09406	TCONS_00005134.p1
OG0004608	APOSC_10320	TCONS_00009920.p1
OG0004609	APOSC_18308, APOSC_13911, APOSC_14861	TCONS_00004643.p1, TCONS_00004631.p1
OG0004610	APOSC_03915	TCONS_00029447.p1
OG0004611	APOSC_04319	TCONS_00052705.p1
OG0004612	APOSC_01071, APOSC_01073	TCONS_00033238.p1
OG0004613	APOSC_04879, APOSC_08973	TCONS_00040469.p1
OG0004614	APOSC_01798	TCONS_00020291.p1, TCONS_00020281.p1
OG0004615	APOSC_02446	TCONS_00016584.p1
OG0004616	APOSC_12974, APOSC_12975	TCONS_00002936.p1
OG0004617	APOSC_18294	TCONS_00037403.p1, TCONS_00037401.p1
OG0004619	APOSC_17300	TCONS_00056372.p1, TCONS_00056314.p1
OG0004620	APOSC_09421	TCONS_00008640.p1
OG0004621	APOSC_27624	TCONS_00049466.p1
OG0004622	APOSC_04139	TCONS_00003051.p1
OG0004623	APOSC_10374	TCONS_00056694.p1
OG0004624	APOSC_08023	TCONS_00004365.p1, TCONS_00051181.p1, TCONS_00044495.p1, TCONS_00041435.p1, TCONS_00010146.p1
OG0004625	APOSC_05518, APOSC_22603	TCONS_00005218.p1
OG0004626	APOSC_12611	TCONS_00008495.p1
OG0004627	APOSC_15400	TCONS_00020882.p1
OG0004628	APOSC_06246, APOSC_06247	TCONS_00020659.p1
OG0004629	APOSC_27869	TCONS_00014993.p1
OG0004630	APOSC_15915	TCONS_00001942.p1
OG0004631	APOSC_27725	TCONS_00053607.p1, TCONS_00053515.p1
OG0004632	APOSC_27014	TCONS_00019026.p1
OG0004633	APOSC_09565, APOSC_09566	TCONS_00051133.p1
OG0004634	APOSC_28548	TCONS_00050813.p1
OG0004635	APOSC_14663	TCONS_00034976.p1
OG0004636	APOSC_02580, APOSC_02904	TCONS_00050131.p1, TCONS_00040970.p1, TCONS_00040937.p2
OG0004637	APOSC_22109, APOSC_06043, APOSC_26091, APOSC_06042	TCONS_00007953.p1, TCONS_00007954.p1
OG0004638	APOSC_21459, APOSC_18406, APOSC_10372, APOSC_20395, APOSC_27084	TCONS_00016690.p1
OG0004639	APOSC_13364	TCONS_00016339.p1
OG0004640	APOSC_23775	TCONS_00046290.p1, TCONS_00045201.p1, TCONS_00045200.p1, TCONS_00045197.p1, TCONS_00045196.p1, TCONS_00045199.p1, TCONS_00045202.p1
OG0004641	APOSC_28019	TCONS_00015486.p1
OG0004642	APOSC_22463	TCONS_00007807.p1, TCONS_00007817.p1
OG0004643	APOSC_22738	TCONS_00022104.p1
OG0004644	APOSC_28437	TCONS_00010502.p1
OG0004645	APOSC_19328	TCONS_00017894.p1
OG0004646	APOSC_12361	TCONS_00028492.p1
OG0004647	APOSC_23966, APOSC_13087	TCONS_00029206.p1
OG0004648	APOSC_22091, APOSC_12036, APOSC_12035	TCONS_00029834.p1
OG0004649	APOSC_06462	TCONS_00005889.p1
OG0004651	APOSC_27283	TCONS_00018246.p1
OG0004652	APOSC_27302, APOSC_27303, APOSC_27301	TCONS_00022442.p1
OG0004653	APOSC_13432, APOSC_13431	TCONS_00056764.p1
OG0004654	APOSC_13565, APOSC_22271, APOSC_03786, APOSC_19555	TCONS_00055330.p1
OG0004655	APOSC_14379, APOSC_14378	TCONS_00025856.p1, TCONS_00024425.p1
OG0004656	APOSC_26188	TCONS_00021484.p1
OG0004657	APOSC_19831	TCONS_00022494.p1
OG0004658	APOSC_21482, APOSC_21483	TCONS_00000981.p1
OG0004659	APOSC_07030	TCONS_00047338.p1
OG0004660	APOSC_07764	TCONS_00000361.p1
OG0004661	APOSC_27211, APOSC_05134	TCONS_00028310.p1
OG0004662	APOSC_20920	TCONS_00010042.p1
OG0004663	APOSC_26347	TCONS_00005907.p1
OG0004664	APOSC_07353	TCONS_00020847.p1
OG0004665	APOSC_16342	TCONS_00055986.p1
OG0004666	APOSC_13360	TCONS_00009372.p1
OG0004667	APOSC_11065	TCONS_00011403.p1
OG0004669	APOSC_19747	TCONS_00039826.p1
OG0004670	APOSC_01653	TCONS_00003641.p1
OG0004671	APOSC_26066, APOSC_26065	TCONS_00006316.p1
OG0004672	APOSC_12045	TCONS_00008720.p1
OG0004673	APOSC_04782	TCONS_00055334.p1
OG0004674	APOSC_09218	TCONS_00054555.p1
OG0004675	APOSC_16056	TCONS_00046779.p1
OG0004676	APOSC_10008	TCONS_00011282.p1, TCONS_00011302.p1
OG0004677	APOSC_26883	TCONS_00011689.p1
OG0004678	APOSC_07378	TCONS_00015474.p1
OG0004679	APOSC_01980	TCONS_00004597.p1
OG0004680	APOSC_20858, APOSC_20857, APOSC_23851	TCONS_00009523.p1
OG0004681	APOSC_18164, APOSC_17288	TCONS_00005143.p1
OG0004682	APOSC_07397	TCONS_00052713.p1
OG0004683	APOSC_17054	TCONS_00010745.p1
OG0004684	APOSC_15120, APOSC_15121, APOSC_15119, APOSC_19559, APOSC_19558	TCONS_00012132.p1
OG0004685	APOSC_22489	TCONS_00006441.p1
OG0004686	APOSC_21776, APOSC_14770, APOSC_01341, APOSC_25650, APOSC_13968	TCONS_00055993.p1, TCONS_00057308.p1, TCONS_00055992.p1
OG0004687	APOSC_26487	TCONS_00048164.p1
OG0004688	APOSC_11316	TCONS_00049473.p1, TCONS_00049474.p1, TCONS_00049775.p1
OG0004689	APOSC_17413	TCONS_00005729.p1
OG0004690	APOSC_10397, APOSC_10398	TCONS_00019248.p1
OG0004691	APOSC_22501	TCONS_00009715.p1
OG0004692	APOSC_04838, APOSC_25537, APOSC_09130	TCONS_00009722.p1, TCONS_00009721.p1
OG0004694	APOSC_27421	TCONS_00013362.p1
OG0004696	APOSC_26053	TCONS_00030181.p1
OG0004697	APOSC_25711	TCONS_00044103.p1
OG0004698	APOSC_25233, APOSC_25232	TCONS_00013136.p1, TCONS_00013131.p1
OG0004699	APOSC_02077	TCONS_00005201.p1
OG0004700	APOSC_02967	TCONS_00013200.p1
OG0004702	APOSC_27749	TCONS_00019245.p1
OG0004703	APOSC_21024	TCONS_00005135.p1
OG0004704	APOSC_24975, APOSC_18165	TCONS_00053562.p1
OG0004705	APOSC_15897	TCONS_00043362.p1
OG0004706	APOSC_03212, APOSC_03211, APOSC_11789, APOSC_11790	TCONS_00019027.p1, TCONS_00019028.p1
OG0004707	APOSC_26732	TCONS_00043842.p1
OG0004708	APOSC_00517	TCONS_00006281.p1
OG0004709	APOSC_24539, APOSC_09548, APOSC_21943, APOSC_10938, APOSC_10939, APOSC_17444, APOSC_12824, APOSC_12825, APOSC_18798, APOSC_18799, APOSC_06391	TCONS_00013942.p1
OG0004710	APOSC_23583	TCONS_00015695.p1
OG0004711	APOSC_01617	TCONS_00045738.p1
OG0004728	APOSC_05914, APOSC_20520, APOSC_10742	TCONS_00020679.p1
OG0004729	APOSC_27649	TCONS_00005309.p1
OG0004730	APOSC_27787	TCONS_00028616.p1
OG0004731	APOSC_28248, APOSC_28249	TCONS_00045549.p1, TCONS_00046899.p1, TCONS_00045575.p1
OG0004732	APOSC_09450	TCONS_00006547.p1
OG0004733	APOSC_12459	TCONS_00029723.p1
OG0004735	APOSC_29162	TCONS_00055782.p1
OG0004736	APOSC_05937, APOSC_05939	TCONS_00042661.p1
OG0004736	APOSC_03076	TCONS_00042662.p1
OG0004738	APOSC_26463	TCONS_00014337.p1, TCONS_00014326.p1
OG0004739	APOSC_05760	TCONS_00012937.p1, TCONS_00012934.p1
OG0004740	APOSC_28993	TCONS_00010514.p1
OG0004742	APOSC_16594, APOSC_03787	TCONS_00056565.p1, TCONS_00057190.p1, TCONS_00056564.p1, TCONS_00055730.p1, TCONS_00057191.p1, TCONS_00057192.p1
OG0004743	APOSC_01602	TCONS_00057249.p1
OG0004744	APOSC_02645, APOSC_24072	TCONS_00013331.p1
OG0004746	APOSC_04479	TCONS_00038163.p1
OG0004747	APOSC_21069	TCONS_00019749.p1
OG0004748	APOSC_08268, APOSC_06622	TCONS_00034486.p1
OG0004749	APOSC_14536, APOSC_28362	TCONS_00008080.p1
OG0004750	APOSC_01272	TCONS_00003676.p1, TCONS_00050435.p1, TCONS_00003675.p1
OG0004751	APOSC_24651	TCONS_00011195.p1
OG0004752	APOSC_15513	TCONS_00025717.p1
OG0004753	APOSC_21783	TCONS_00052205.p1
OG0004754	APOSC_27236	TCONS_00013458.p1
OG0004755	APOSC_11712	TCONS_00021277.p1
OG0004756	APOSC_19091	TCONS_00018319.p1
OG0004757	APOSC_28719	TCONS_00017612.p1, TCONS_00017648.p1
OG0004758	APOSC_12327	TCONS_00020383.p1
OG0004759	APOSC_17104	TCONS_00010774.p1
OG0004760	APOSC_14625	TCONS_00017835.p1
OG0004761	APOSC_24459	TCONS_00032786.p1
OG0004762	APOSC_01279	TCONS_00005739.p1
OG0004763	APOSC_08514	TCONS_00040066.p1, TCONS_00040052.p1, TCONS_00040063.p1
OG0004764	APOSC_02720	TCONS_00053402.p1
OG0004765	APOSC_21254	TCONS_00054229.p1
OG0004766	APOSC_00741	TCONS_00013326.p1
OG0004767	APOSC_13011	TCONS_00012270.p1
OG0004768	APOSC_27912	TCONS_00043356.p1, TCONS_00043345.p1
OG0004769	APOSC_17402, APOSC_17401	TCONS_00015481.p1
OG0004770	APOSC_02747, APOSC_02748	TCONS_00002044.p1
OG0004771	APOSC_01808, APOSC_21897	TCONS_00024803.p1, TCONS_00024764.p1
OG0004773	APOSC_10478, APOSC_12263, APOSC_16586, APOSC_07084, APOSC_18181, APOSC_06667, APOSC_27694, APOSC_10970, APOSC_24813, APOSC_01869, APOSC_09786, APOSC_11146, APOSC_24574, APOSC_22154, APOSC_15792, APOSC_22082, APOSC_26922, APOSC_19410	TCONS_00037463.p1
OG0004774	APOSC_03484	TCONS_00012582.p1
OG0004775	APOSC_20383	TCONS_00055207.p1, TCONS_00041453.p1
OG0004776	APOSC_15592	TCONS_00005159.p1, TCONS_00005160.p1, TCONS_00005161.p1, TCONS_00005158.p1
OG0004777	APOSC_00088	TCONS_00022521.p1
OG0004778	APOSC_12861, APOSC_01038	TCONS_00032963.p1
OG0004779	APOSC_14844	TCONS_00021868.p1
OG0004780	APOSC_16008, APOSC_26632	TCONS_00029085.p1, TCONS_00037692.p1, TCONS_00035190.p1
OG0004781	APOSC_16354	TCONS_00044133.p1
OG0004782	APOSC_24684, APOSC_17537	TCONS_00008482.p1
OG0004783	APOSC_18072	TCONS_00004318.p1
OG0004784	APOSC_06666, APOSC_06665, APOSC_06720	TCONS_00010255.p1
OG0004785	APOSC_06497	TCONS_00055596.p1
OG0004786	APOSC_17038	TCONS_00055988.p1, TCONS_00057311.p1, TCONS_00055989.p1
OG0004787	APOSC_12775	TCONS_00009487.p1, TCONS_00050783.p1
OG0004788	APOSC_03758, APOSC_03759	TCONS_00006767.p1
OG0004789	APOSC_11003	TCONS_00005631.p1, TCONS_00005626.p1
OG0004790	APOSC_26323	TCONS_00005509.p1
OG0004791	APOSC_08822	TCONS_00038453.p1, TCONS_00038428.p1, TCONS_00038406.p1, TCONS_00038409.p1, TCONS_00038412.p1, TCONS_00038447.p1, TCONS_00038422.p1, TCONS_00038403.p1
OG0004792	APOSC_11949, APOSC_02819, APOSC_02820	TCONS_00006873.p1, TCONS_00006885.p1
OG0004793	APOSC_16471	TCONS_00027328.p1
OG0004794	APOSC_22694	TCONS_00045541.p1
OG0004795	APOSC_11957	TCONS_00051512.p1
OG0004796	APOSC_02799	TCONS_00045190.p1
OG0004797	APOSC_18656	TCONS_00046886.p1, TCONS_00045587.p1
OG0004798	APOSC_15756, APOSC_06645, APOSC_06644	TCONS_00003478.p1
OG0004799	APOSC_08801	TCONS_00038216.p1
OG0004800	APOSC_11151	TCONS_00055978.p1
OG0004801	APOSC_03930	TCONS_00012337.p1
OG0004802	APOSC_19791, APOSC_02328, APOSC_11282, APOSC_05079	TCONS_00020756.p1
OG0004803	APOSC_18918	TCONS_00022473.p1
OG0004804	APOSC_03800	TCONS_00013683.p1
OG0004805	APOSC_23984	TCONS_00021404.p1
OG0004806	APOSC_07755, APOSC_07756	TCONS_00011390.p1
OG0004807	APOSC_11389	TCONS_00051163.p1
OG0004808	APOSC_00809	TCONS_00052239.p1, TCONS_00052238.p1
OG0004809	APOSC_11829	TCONS_00015753.p1
OG0004810	APOSC_22512	TCONS_00048906.p1
OG0004811	APOSC_12677	TCONS_00007185.p1
OG0004812	APOSC_00894	TCONS_00018728.p1, TCONS_00017640.p1
OG0004813	APOSC_12785	TCONS_00044894.p1
OG0004814	APOSC_17303	TCONS_00055959.p1
OG0004815	APOSC_02479	TCONS_00026468.p1
OG0004816	APOSC_14528, APOSC_19782, APOSC_07651	TCONS_00024891.p1, TCONS_00024858.p1
OG0004817	APOSC_18531	TCONS_00020198.p1
OG0004818	APOSC_06929	TCONS_00034269.p1
OG0004819	APOSC_01062, APOSC_01061	TCONS_00018134.p1
OG0004820	APOSC_25668	TCONS_00002002.p1, TCONS_00001992.p1
OG0004821	APOSC_17026, APOSC_08963	TCONS_00047439.p1
OG0004822	APOSC_11012	TCONS_00033269.p1
OG0004823	APOSC_14310	TCONS_00020225.p1
OG0004824	APOSC_08837	TCONS_00037489.p1
OG0004825	APOSC_07995	TCONS_00014815.p1, TCONS_00014817.p1, TCONS_00014816.p1, TCONS_00015920.p1, TCONS_00014814.p1
OG0004826	APOSC_00805	TCONS_00011319.p1
OG0004827	APOSC_18708, APOSC_18707	TCONS_00011169.p1
OG0004828	APOSC_04869	TCONS_00031473.p1
OG0004829	APOSC_18638	TCONS_00033093.p1, TCONS_00033117.p1
OG0004830	APOSC_21849, APOSC_12125	TCONS_00033243.p1
OG0004831	APOSC_10208	TCONS_00001391.p1
OG0004832	APOSC_19491, APOSC_24739	TCONS_00002403.p1
OG0004833	APOSC_21026, APOSC_21025	TCONS_00031425.p1
OG0004834	APOSC_21225	TCONS_00021309.p1
OG0004835	APOSC_05804	TCONS_00005728.p1
OG0004836	APOSC_28404, APOSC_28405	TCONS_00004738.p1
OG0004837	APOSC_15814	TCONS_00049471.p1
OG0004838	APOSC_04205	TCONS_00044980.p1
OG0004839	APOSC_07813	TCONS_00046520.p1
OG0004840	APOSC_26796	TCONS_00014850.p1
OG0004841	APOSC_24766	TCONS_00008204.p1
OG0004842	APOSC_13259	TCONS_00009293.p1
OG0004843	APOSC_12626, APOSC_12625	TCONS_00007791.p1
OG0004844	APOSC_28841	TCONS_00025887.p1
OG0004845	APOSC_00036, APOSC_00035	TCONS_00056454.p1
OG0004846	APOSC_05197	TCONS_00029483.p1
OG0004847	APOSC_26699	TCONS_00002379.p1, TCONS_00022350.p1, TCONS_00021220.p1
