Orthogroup	APOSC_ok	DROME
OG0006184	APOSC_12695	DROME06994, DROME06993
OG0006185	APOSC_09138	DROME15598
OG0006186	APOSC_20197	DROME01316
OG0006187	APOSC_02281	DROME00876
OG0006188	APOSC_16452	DROME00301
OG0006191	APOSC_13840	DROME00877, DROME00878
OG0006192	APOSC_15421	DROME00106
OG0006193	APOSC_13831	DROME02189
OG0006195	APOSC_15441	DROME11802, DROME11801
OG0006199	APOSC_27250	DROME19122
OG0006200	APOSC_15844	DROME03216, DROME03215
OG0006202	APOSC_24490	DROME06452, DROME06451
OG0006204	APOSC_17513	DROME02906
OG0006206	APOSC_07404	DROME19558
OG0006208	APOSC_00172	DROME15732
OG0006210	APOSC_24919	DROME19094
OG0006211	APOSC_27330	DROME17799, DROME17798, DROME17797
OG0006212	APOSC_20256	DROME12458
OG0006213	APOSC_21384	DROME10052
OG0006214	APOSC_01407	DROME05227
OG0006216	APOSC_06952	DROME02380
OG0006217	APOSC_18136, APOSC_18135, APOSC_27262	DROME19224
OG0006220	APOSC_19990	DROME10027
OG0006224	APOSC_19657, APOSC_26870	DROME18810
OG0006226	APOSC_17729	DROME08310
OG0006227	APOSC_13147, APOSC_13146	DROME03457
OG0006228	APOSC_05084	DROME12195, DROME12196, DROME12194, DROME12193
OG0006229	APOSC_01024, APOSC_01023	DROME16720
OG0006230	APOSC_19352	DROME05693
OG0006231	APOSC_21161	DROME06401, DROME06402, DROME06407
OG0006232	APOSC_24357	DROME06119
OG0006233	APOSC_15042	DROME13881
OG0006234	APOSC_21894	DROME22062, DROME22061
OG0006235	APOSC_24879	DROME20311
OG0006238	APOSC_06392	DROME09754
OG0006239	APOSC_06762	DROME10114
OG0006240	APOSC_04652	DROME19140, DROME08600
OG0006241	APOSC_10613	DROME06012
OG0006242	APOSC_10594	DROME07675, DROME07676
OG0006243	APOSC_01950, APOSC_01949	DROME14457
OG0006244	APOSC_24967	DROME17166, DROME17165
OG0006245	APOSC_00921	DROME02108, DROME02107
OG0006246	APOSC_07736, APOSC_07735	DROME19004
OG0006247	APOSC_13444, APOSC_13445, APOSC_13443	DROME06201, DROME06202, DROME06203, DROME06199, DROME06200
OG0006248	APOSC_05903	DROME03264
OG0006249	APOSC_25692	DROME20245
OG0006250	APOSC_27267	DROME17023
OG0006251	APOSC_15876	DROME19735, DROME19738, DROME19736, DROME19737
OG0006254	APOSC_09754	DROME10801
OG0006258	APOSC_28143	DROME18180, DROME18181, DROME18179
OG0006259	APOSC_27968, APOSC_27967	DROME00749, DROME00747, DROME00746, DROME00748
OG0006260	APOSC_09774	DROME16552
OG0006262	APOSC_16097	DROME05994
OG0006263	APOSC_28291	DROME01003
OG0006264	APOSC_09598	DROME01178
OG0006265	APOSC_06482	DROME08925, DROME08926
OG0006267	APOSC_20000	DROME04482
OG0006268	APOSC_23154	DROME16986
OG0006270	APOSC_24411	DROME07884
OG0006271	APOSC_01767	DROME13584
OG0006273	APOSC_14698	DROME19288, DROME09384, DROME20348
OG0006275	APOSC_03010	DROME11545
OG0006276	APOSC_25253	DROME12088
OG0006277	APOSC_18887	DROME15668
OG0006278	APOSC_26547	DROME09293
OG0006279	APOSC_21488	DROME05154
OG0006280	APOSC_05701	DROME02801, DROME07680, DROME07679, DROME07678
OG0006281	APOSC_16932	DROME21723, DROME21724
OG0006283	APOSC_21898	DROME18093
OG0006284	APOSC_17077	DROME06978
OG0006285	APOSC_26526	DROME05155
OG0006286	APOSC_10357	DROME20409
OG0006287	APOSC_17884	DROME15138
OG0006288	APOSC_09696	DROME00223
OG0006289	APOSC_23398	DROME05895
OG0006290	APOSC_09719, APOSC_09720	DROME15754
OG0006291	APOSC_15695	DROME16421
OG0006292	APOSC_13130	DROME00480, DROME00481
OG0006293	APOSC_21478	DROME15892
OG0006294	APOSC_25798	DROME17637
OG0006295	APOSC_27816	DROME09339
OG0006296	APOSC_09402, APOSC_09403	DROME18450, DROME18451, DROME18457, DROME01938
OG0006297	APOSC_06137	DROME14064
OG0006298	APOSC_23078, APOSC_21654	DROME10104, DROME10103
OG0006301	APOSC_14170	DROME14417, DROME14418
OG0006302	APOSC_07364	DROME11859
OG0006305	APOSC_09305, APOSC_09304	DROME20608
OG0006306	APOSC_16571	DROME06607
OG0006308	APOSC_18706	DROME01926
OG0006309	APOSC_08275	DROME22059, DROME22060
OG0006311	APOSC_19031, APOSC_19032	DROME09053
OG0006313	APOSC_11157	DROME09638
OG0006315	APOSC_16530	DROME12826
OG0006318	APOSC_21042	DROME09391
OG0006319	APOSC_13656	DROME00483, DROME00484
OG0006321	APOSC_04793	DROME00074
OG0006322	APOSC_03517	DROME19674
OG0006323	APOSC_18189	DROME00186
OG0006328	APOSC_14875, APOSC_14876	DROME04072
OG0006329	APOSC_06676	DROME06117
OG0006330	APOSC_11664, APOSC_11665	DROME21856, DROME21857
OG0006331	APOSC_22141	DROME16655, DROME16654, DROME16657, DROME16656
OG0006332	APOSC_06680	DROME01006
OG0006333	APOSC_03450	DROME05697
OG0006334	APOSC_14348	DROME04357
OG0006339	APOSC_27213, APOSC_03533	DROME19031, DROME19030
OG0006340	APOSC_01676	DROME02471
OG0006341	APOSC_00352	DROME06095
OG0006344	APOSC_26452	DROME11878
OG0006345	APOSC_20819	DROME01528
OG0006346	APOSC_01817	DROME16623
OG0006347	APOSC_17743	DROME18372, DROME18373
OG0006350	APOSC_11362	DROME10882
OG0006351	APOSC_20662	DROME17575
OG0006352	APOSC_28135	DROME15718
OG0006353	APOSC_03902	DROME00751
OG0006355	APOSC_09992	DROME00424
OG0006356	APOSC_01236	DROME02890
OG0006358	APOSC_14623	DROME03318, DROME03317
OG0006359	APOSC_05942	DROME01311
OG0006360	APOSC_03655	DROME19840
OG0006362	APOSC_25966	DROME11093
OG0006363	APOSC_11350	DROME07012
OG0006364	APOSC_10348	DROME14912
OG0006365	APOSC_17335	DROME21616, DROME21617
OG0006367	APOSC_11043	DROME09374
OG0006370	APOSC_08924, APOSC_08925	DROME08234
OG0006372	APOSC_14360	DROME08788
OG0006375	APOSC_05177	DROME19928
OG0006376	APOSC_08625	DROME13198
OG0006377	APOSC_05358	DROME08417
OG0006378	APOSC_20942	DROME17931
OG0006379	APOSC_27898	DROME02858, DROME04856
OG0006381	APOSC_07173	DROME02707, DROME20650
OG0006382	APOSC_07977	DROME15024
OG0006383	APOSC_28852	DROME12394
OG0006385	APOSC_27944	DROME09556
OG0006388	APOSC_17676	DROME20388, DROME20387
OG0006389	APOSC_03797	DROME15710
OG0006392	APOSC_00974	DROME11920
OG0006393	APOSC_04034	DROME03463, DROME03462
OG0006395	APOSC_21447	DROME00130
OG0006398	APOSC_20537, APOSC_20536	DROME21615
OG0006402	APOSC_15840	DROME17310
OG0006405	APOSC_00520	DROME13750, DROME13751
OG0006406	APOSC_05139	DROME19952, DROME19616
OG0006408	APOSC_19771	DROME17398, DROME17397
OG0006442	APOSC_16841	DROME16371
OG0006443	APOSC_25767	DROME16038
OG0006447	APOSC_15689	DROME10748
OG0006448	APOSC_02936	DROME21414
OG0006449	APOSC_19909, APOSC_19908	DROME03272
OG0006454	APOSC_28104	DROME19164
OG0006456	APOSC_07276	DROME00779
OG0006458	APOSC_27252	DROME10373
OG0006459	APOSC_25637	DROME10282
OG0006460	APOSC_21182	DROME15064
OG0006461	APOSC_16902, APOSC_16903	DROME01188
OG0006463	APOSC_17852	DROME10850
OG0006464	APOSC_09006	DROME15553
OG0006465	APOSC_06897	DROME04025
OG0006469	APOSC_18314, APOSC_18315	DROME02304
OG0006470	APOSC_18031	DROME05726, DROME05725
OG0006471	APOSC_08459, APOSC_06162	DROME03198
OG0006472	APOSC_14649	DROME01113
OG0006474	APOSC_26113	DROME18594
OG0006475	APOSC_05034	DROME11340, DROME11339
OG0006476	APOSC_08315	DROME02188
OG0006477	APOSC_20898, APOSC_11124, APOSC_27052, APOSC_13712, APOSC_11125	DROME16299
OG0006479	APOSC_10681	DROME03631
OG0006480	APOSC_03945	DROME15425, DROME15426
OG0006481	APOSC_03150	DROME02142, DROME01455
OG0006482	APOSC_21043	DROME21719
OG0006483	APOSC_06154	DROME04426
OG0006485	APOSC_08620	DROME17756
OG0006487	APOSC_19270	DROME20891
OG0006488	APOSC_12358	DROME14000
OG0006490	APOSC_24017	DROME17521
OG0006491	APOSC_25623, APOSC_01687, APOSC_01688	DROME09727
OG0006492	APOSC_26486	DROME19565, DROME19566
OG0006494	APOSC_07778	DROME13014
OG0006497	APOSC_08623	DROME11986
OG0006498	APOSC_19797, APOSC_19796	DROME00774
OG0006500	APOSC_03098	DROME02408
OG0006501	APOSC_00765	DROME07620
OG0006504	APOSC_01156	DROME01726
OG0006505	APOSC_20445	DROME19279
OG0006507	APOSC_16527	DROME11241, DROME13160
OG0006509	APOSC_22187	DROME06735
OG0006510	APOSC_01079	DROME21078
OG0006511	APOSC_10649, APOSC_18848	DROME02030
OG0006512	APOSC_27881	DROME14203
OG0006514	APOSC_05533	DROME04973
OG0006515	APOSC_16228, APOSC_16229	DROME17220
OG0006516	APOSC_03896	DROME07746
OG0006517	APOSC_09680	DROME16077, DROME16076
OG0006518	APOSC_02599, APOSC_02598	DROME12457
OG0006519	APOSC_12765	DROME10463
OG0006520	APOSC_12169	DROME01601
OG0006522	APOSC_11508	DROME21565, DROME21563, DROME21564
OG0006523	APOSC_06060	DROME13324
OG0006524	APOSC_17843	DROME08322
OG0006525	APOSC_25884	DROME16242
OG0006526	APOSC_01306	DROME10066
OG0006528	APOSC_05534	DROME03901, DROME03902, DROME03900
OG0006530	APOSC_08727, APOSC_08726	DROME02632
OG0006532	APOSC_03775	DROME18743
OG0006533	APOSC_27947	DROME11744, DROME11742, DROME11745, DROME11743
OG0006536	APOSC_01707	DROME00110
OG0006537	APOSC_27228, APOSC_27227, APOSC_19643	DROME17569
OG0006538	APOSC_00849	DROME00930
OG0006540	APOSC_23072	DROME04024
OG0006543	APOSC_13261	DROME19675
OG0006544	APOSC_04216	DROME08098
OG0006545	APOSC_13229	DROME14793
OG0006546	APOSC_11101, APOSC_11100	DROME03836
OG0006547	APOSC_12567, APOSC_12568, APOSC_12569	DROME21566
OG0006549	APOSC_12936	DROME08226
OG0006550	APOSC_07594	DROME12314
OG0006551	APOSC_07615	DROME01560
OG0006552	APOSC_20548, APOSC_11862	DROME02022
OG0006553	APOSC_01403	DROME06750
OG0006554	APOSC_03164	DROME13465
OG0006556	APOSC_06362	DROME10784
OG0006557	APOSC_21049	DROME08144
OG0006560	APOSC_28832	DROME17786
OG0006561	APOSC_07744	DROME15269
OG0006567	APOSC_28410	DROME01202
OG0006568	APOSC_00682	DROME05220
OG0006569	APOSC_17737	DROME20993
OG0006570	APOSC_11820	DROME20261
OG0006571	APOSC_10825	DROME05601
OG0006573	APOSC_11659	DROME14640
OG0006574	APOSC_04366	DROME19778
OG0006577	APOSC_18358	DROME16628
OG0006578	APOSC_17434, APOSC_17435	DROME15457
OG0006580	APOSC_02262	DROME00474
OG0006582	APOSC_16021	DROME02599, DROME02598, DROME02600
OG0006583	APOSC_16840	DROME16903
OG0006584	APOSC_01906	DROME07289
OG0006585	APOSC_22262	DROME00295, DROME00294
OG0006586	APOSC_27380	DROME11738, DROME02891
OG0006587	APOSC_03008	DROME02493
OG0006588	APOSC_13782	DROME21457
OG0006590	APOSC_02109	DROME17574
OG0006593	APOSC_08283	DROME11713
OG0006594	APOSC_06372	DROME12981
OG0006595	APOSC_28606, APOSC_03725	DROME20933
OG0006596	APOSC_02900	DROME13730, DROME13731
OG0006597	APOSC_00355	DROME19349
OG0006598	APOSC_24420	DROME15235
OG0006599	APOSC_09671	DROME13830, DROME13829
OG0006602	APOSC_03273	DROME18117
OG0006603	APOSC_23879, APOSC_23880	DROME08268, DROME08267
OG0006604	APOSC_04100	DROME10779
OG0006607	APOSC_27888	DROME06763
OG0006608	APOSC_19691	DROME15074
OG0006609	APOSC_21438	DROME08965
OG0006610	APOSC_01833	DROME00685
OG0006611	APOSC_10966	DROME04706, DROME04707
OG0006612	APOSC_08295, APOSC_08294	DROME07454
OG0006613	APOSC_04709	DROME02162, DROME02161
OG0006614	APOSC_05907	DROME03471
OG0006615	APOSC_14961	DROME05191
OG0006616	APOSC_28056	DROME04436, DROME04435
OG0006619	APOSC_15031	DROME20837, DROME20836
OG0006621	APOSC_06277	DROME01854
OG0006622	APOSC_23407	DROME13807
OG0006623	APOSC_06502, APOSC_06503	DROME03084
OG0006625	APOSC_05965	DROME13491
OG0006628	APOSC_24051	DROME04083, DROME04082
OG0006630	APOSC_23460, APOSC_21363	DROME13179
OG0006631	APOSC_15797	DROME06287
OG0006633	APOSC_11289	DROME10769
OG0006634	APOSC_18770	DROME05352
OG0006635	APOSC_04079	DROME12947
OG0006636	APOSC_04041, APOSC_04040	DROME02119
OG0006637	APOSC_20385	DROME01008
OG0006638	APOSC_01074	DROME10155
OG0006640	APOSC_13996, APOSC_20915	DROME00615
OG0006642	APOSC_12346	DROME08951
OG0006646	APOSC_04284, APOSC_27020	DROME15373
OG0006647	APOSC_00971	DROME02033
OG0006648	APOSC_16882	DROME03907, DROME03908
OG0006649	APOSC_22574, APOSC_22573	DROME00086
OG0006650	APOSC_23176	DROME04683, DROME04682
OG0006651	APOSC_19150	DROME04694
OG0006653	APOSC_25952	DROME10989, DROME10990
OG0006655	APOSC_27832, APOSC_27831	DROME18847
OG0006657	APOSC_16689	DROME19456, DROME19455
OG0006658	APOSC_17811	DROME21096
OG0006662	APOSC_06587	DROME19864
OG0006663	APOSC_04731	DROME13134
OG0006664	APOSC_16959	DROME04463
OG0006666	APOSC_28091	DROME07406, DROME07405, DROME07404, DROME07403
OG0006667	APOSC_10610	DROME06736
OG0006668	APOSC_04760	DROME09203, DROME09202, DROME09204
OG0006669	APOSC_27486	DROME09383
OG0006670	APOSC_28849	DROME03282
OG0006673	APOSC_13958	DROME03524
OG0006677	APOSC_18451	DROME21382
OG0006678	APOSC_13342	DROME02009
OG0006679	APOSC_02477	DROME03949, DROME03948
OG0006681	APOSC_24454	DROME07359, DROME07360
OG0006684	APOSC_09053, APOSC_06226	DROME10607
OG0006686	APOSC_03178	DROME10194
OG0006689	APOSC_21490	DROME16220, DROME06540
OG0006690	APOSC_28918	DROME00556
OG0006691	APOSC_16914	DROME16256
OG0006692	APOSC_04233	DROME03538
OG0006694	APOSC_06064	DROME08808
OG0006695	APOSC_25904	DROME15570
OG0006697	APOSC_05032	DROME13987
OG0006698	APOSC_28657	DROME10462, DROME10461
OG0006702	APOSC_04633	DROME02407
OG0006703	APOSC_20561	DROME12345
OG0006705	APOSC_03745, APOSC_04954	DROME10883
OG0006706	APOSC_18731	DROME18775
OG0006707	APOSC_25256	DROME19785
OG0006708	APOSC_05756, APOSC_21947	DROME07913
OG0006709	APOSC_14577	DROME12082
OG0006710	APOSC_17610	DROME13063, DROME13065, DROME13064
OG0006712	APOSC_01301	DROME09518, DROME09519
OG0006714	APOSC_12262	DROME13246
OG0006717	APOSC_08108	DROME10030
OG0006718	APOSC_20388	DROME15073
OG0006719	APOSC_11596	DROME11683
OG0006721	APOSC_11479	DROME06897
OG0006722	APOSC_10310	DROME04394
OG0006723	APOSC_03821	DROME17509
OG0006724	APOSC_24700	DROME13169
OG0006725	APOSC_19453	DROME01185
OG0006726	APOSC_18316	DROME11357
OG0006727	APOSC_26994	DROME13434
OG0006728	APOSC_22576	DROME19775
OG0006730	APOSC_09155	DROME10467
OG0006731	APOSC_22149	DROME07141
OG0006732	APOSC_23950	DROME16398
OG0006733	APOSC_04981	DROME12191, DROME12192
OG0006734	APOSC_19244	DROME14590
OG0006735	APOSC_21826	DROME21577
OG0006736	APOSC_13551	DROME10186
OG0006737	APOSC_01534	DROME08119
OG0006739	APOSC_07843	DROME14549
OG0006741	APOSC_03216	DROME13025
OG0006742	APOSC_08953	DROME17425
OG0006743	APOSC_15027	DROME14112
OG0006745	APOSC_10325	DROME12660
OG0006748	APOSC_00908	DROME00422
OG0006749	APOSC_14278	DROME18950
OG0006750	APOSC_11672	DROME09705
OG0006753	APOSC_20682, APOSC_20681	DROME16826
OG0006754	APOSC_11821	DROME03000
OG0006755	APOSC_14956	DROME13740
OG0006757	APOSC_18094	DROME14155
OG0006758	APOSC_15760	DROME17868, DROME17867
OG0006760	APOSC_19037, APOSC_19036	DROME19427
OG0006762	APOSC_16740	DROME14028
OG0006765	APOSC_01940	DROME10592, DROME10591
OG0006766	APOSC_27131	DROME03426
OG0006768	APOSC_13809	DROME02900
OG0006769	APOSC_22100	DROME06420
OG0006770	APOSC_06423	DROME13620
OG0006772	APOSC_25051	DROME15798, DROME09251
OG0006777	APOSC_08802	DROME18870, DROME18871
OG0006780	APOSC_20477	DROME20962
OG0006826	APOSC_05008	DROME14383
OG0006828	APOSC_09038	DROME08100, DROME08101, DROME21318
OG0006830	APOSC_00845	DROME11906
OG0006832	APOSC_28825	DROME16492, DROME16493
OG0006833	APOSC_22162	DROME06375
OG0006835	APOSC_11631	DROME02280, DROME02306
OG0006838	APOSC_16437	DROME08307
OG0006842	APOSC_06507	DROME20782
OG0006843	APOSC_14144	DROME06952
OG0006844	APOSC_11535	DROME01743
OG0006845	APOSC_12608	DROME17007
OG0006846	APOSC_05736, APOSC_05737	DROME08329
OG0006849	APOSC_20947	DROME03499
OG0006851	APOSC_24551	DROME10053
OG0006852	APOSC_14573	DROME13239
OG0006856	APOSC_28793	DROME17826
OG0006857	APOSC_12395	DROME13855
OG0006860	APOSC_01094	DROME20680, DROME20679
OG0006862	APOSC_00866	DROME15144
OG0006864	APOSC_16067	DROME02889
OG0006865	APOSC_09348	DROME12006
OG0006868	APOSC_01683	DROME14011, DROME14010
OG0006870	APOSC_12633	DROME14456
OG0006871	APOSC_01977	DROME13968
OG0006874	APOSC_11485	DROME19509
OG0006875	APOSC_10381	DROME18909
OG0006876	APOSC_18254	DROME04074
OG0006877	APOSC_18293	DROME14060
OG0006878	APOSC_01773	DROME10685, DROME10684
OG0006880	APOSC_03709	DROME13822
OG0006881	APOSC_09150	DROME07121
OG0006882	APOSC_06091	DROME09123
OG0006885	APOSC_22492	DROME10284
OG0006886	APOSC_04387	DROME21253
OG0006887	APOSC_00826, APOSC_11505	DROME13817
OG0006888	APOSC_22590	DROME19638
OG0006889	APOSC_17662, APOSC_23087, APOSC_03839, APOSC_09552	DROME21560, DROME21559
OG0006890	APOSC_27999	DROME08143
OG0006891	APOSC_00967	DROME18748
OG0006892	APOSC_26125	DROME00140
OG0006893	APOSC_22113	DROME12133
OG0006894	APOSC_04510	DROME05303
OG0006895	APOSC_20287	DROME01866
OG0006897	APOSC_06582	DROME19217
OG0006898	APOSC_16657	DROME10588, DROME10587
OG0006900	APOSC_15970	DROME09764, DROME09765
OG0006901	APOSC_25494	DROME11048, DROME14826
OG0006902	APOSC_16017	DROME14332
OG0006905	APOSC_11319	DROME14624, DROME14623
OG0006906	APOSC_00341	DROME15670
OG0006907	APOSC_05174, APOSC_05175	DROME02137, DROME02136
OG0006908	APOSC_26806, APOSC_26807	DROME20394
OG0006909	APOSC_00946	DROME06225
OG0006914	APOSC_17323	DROME08141
OG0006918	APOSC_20144, APOSC_14855	DROME03248
OG0006919	APOSC_28693	DROME06069
OG0006920	APOSC_14677	DROME01129
OG0006923	APOSC_09975	DROME11746
OG0006924	APOSC_17355	DROME14721
OG0006925	APOSC_12360	DROME11109
OG0006926	APOSC_23235	DROME00053
OG0006927	APOSC_12997	DROME11010
OG0006928	APOSC_13798	DROME19681
OG0006931	APOSC_23620, APOSC_23621, APOSC_23622	DROME11546
OG0006932	APOSC_14195	DROME16429
OG0006934	APOSC_15892	DROME00627
OG0006935	APOSC_24367	DROME17600
OG0006936	APOSC_23709	DROME12923
OG0006937	APOSC_10533	DROME00527
OG0006938	APOSC_02071	DROME14949
OG0006940	APOSC_26678	DROME19018, DROME19017
OG0006942	APOSC_15674	DROME17406
OG0006943	APOSC_02744	DROME05311, DROME05310, DROME05312
OG0006944	APOSC_23707	DROME07597
OG0006945	APOSC_28020	DROME04092, DROME04093
OG0006946	APOSC_14039	DROME06810
OG0006948	APOSC_06730	DROME10887
OG0006949	APOSC_17697	DROME17510
OG0006951	APOSC_23643	DROME19073
OG0006952	APOSC_15791	DROME11379
OG0006953	APOSC_08950	DROME15970
OG0006954	APOSC_10218	DROME13996, DROME13995
OG0006957	APOSC_00100	DROME16961
OG0006958	APOSC_25823	DROME12297
OG0006959	APOSC_20494	DROME10650
OG0006960	APOSC_19583	DROME21228
OG0006962	APOSC_03262, APOSC_03263	DROME03277
OG0006964	APOSC_10222	DROME19570
OG0006965	APOSC_18545	DROME01022, DROME14680, DROME01021
OG0006966	APOSC_26275	DROME12638, DROME12639
OG0006967	APOSC_12955	DROME01193
OG0006968	APOSC_00698	DROME19323
OG0006969	APOSC_07170	DROME16910
OG0006970	APOSC_09941	DROME11918
OG0006971	APOSC_04252	DROME11799, DROME11798
OG0006973	APOSC_26245	DROME15580
OG0006975	APOSC_14478, APOSC_15520	DROME07368
OG0006977	APOSC_15264	DROME16367
OG0006979	APOSC_22138	DROME08887
OG0006980	APOSC_11757	DROME12138
OG0006982	APOSC_10252, APOSC_10251, APOSC_10253	DROME16125
OG0006983	APOSC_00534, APOSC_00533	DROME07189
OG0006984	APOSC_14602	DROME08885
OG0006985	APOSC_21926	DROME14217
OG0006989	APOSC_01479	DROME21716, DROME21715, DROME01750
OG0006990	APOSC_13593, APOSC_13594	DROME10642
OG0006991	APOSC_01763	DROME04692
OG0006992	APOSC_25456	DROME13157
OG0006994	APOSC_08742	DROME04632
OG0006995	APOSC_00344	DROME04021
OG0006997	APOSC_28149	DROME06801
OG0006998	APOSC_22383, APOSC_27149	DROME01960
OG0006999	APOSC_09100	DROME11377
OG0007000	APOSC_20337	DROME11064, DROME16292
OG0007001	APOSC_08849	DROME08011
OG0007002	APOSC_27671	DROME07791
OG0007003	APOSC_26380	DROME00287
OG0007004	APOSC_13857	DROME05528
OG0007005	APOSC_24636	DROME09757
OG0007007	APOSC_10434, APOSC_10435	DROME00847
OG0007009	APOSC_07119	DROME17681
OG0007010	APOSC_12136	DROME01605
OG0007011	APOSC_20429	DROME20885
OG0007012	APOSC_15867	DROME22023
OG0007013	APOSC_09730	DROME01987
OG0007014	APOSC_16895	DROME08628
OG0007015	APOSC_28647	DROME19728
OG0007016	APOSC_25603	DROME20048
OG0007017	APOSC_01241, APOSC_01242	DROME16395
OG0007018	APOSC_00713	DROME04944
OG0007022	APOSC_24349	DROME14811
OG0007023	APOSC_14309, APOSC_12375	DROME06431
OG0007024	APOSC_27246	DROME17667, DROME19376
OG0007025	APOSC_12694	DROME04842
OG0007027	APOSC_10461	DROME20714
OG0007028	APOSC_23530	DROME21651
OG0007029	APOSC_18912, APOSC_04107	DROME01489
OG0007030	APOSC_08778	DROME20793
OG0007032	APOSC_12833, APOSC_09407	DROME01322
OG0007033	APOSC_24322	DROME18841
OG0007034	APOSC_19528	DROME06058
OG0007035	APOSC_17691	DROME00441, DROME00440
OG0007036	APOSC_03069	DROME10185
OG0007037	APOSC_01629	DROME13026
OG0007039	APOSC_01662	DROME20966, DROME20965
OG0007040	APOSC_28613, APOSC_25165, APOSC_25164	DROME02611
OG0007041	APOSC_28485	DROME00583, DROME00582
OG0007042	APOSC_26574, APOSC_10292	DROME08739
OG0007043	APOSC_28626	DROME02534
OG0007044	APOSC_05977	DROME05564
OG0007045	APOSC_16504	DROME00832, DROME14367, DROME14366
OG0007046	APOSC_23056	DROME15728
OG0007047	APOSC_10550	DROME00193, DROME00194
OG0007048	APOSC_00169, APOSC_00168, APOSC_25307	DROME01791, DROME19143
OG0007049	APOSC_08006	DROME16917
OG0007050	APOSC_16824	DROME06887
OG0007051	APOSC_17280	DROME15152
OG0007053	APOSC_04174	DROME16115
OG0007054	APOSC_27121, APOSC_27122	DROME10899
OG0007055	APOSC_28893	DROME01836
OG0007056	APOSC_16544	DROME21912
OG0007057	APOSC_06628	DROME16884
OG0007058	APOSC_07588	DROME16980
OG0007059	APOSC_01188	DROME17512, DROME17511, DROME17513
OG0007061	APOSC_14209	DROME21168
OG0007062	APOSC_14304, APOSC_14306, APOSC_14305	DROME01875
OG0007063	APOSC_13274	DROME04000
