Orthogroup	BRALA	OWEFU
OG0004959	BRALA02311	OFUSG00847.2.p2, OFUSG00847.1.p1
OG0004960	BRALA22837	OFUSG00760.1.p1
OG0004961	BRALA00519	OFUSG12860.1.p1
OG0004962	BRALA14101	OFUSG16563.3.p1, OFUSG16563.2.p1, OFUSG16563.1.p1
OG0004963	BRALA04605	OFUSG08855.1.p1
OG0004964	BRALA14478	OFUSG03866.1.p1, OFUSG03867.1.p2
OG0004965	BRALA03347	OFUSG04978.1.p1
OG0004966	BRALA35012	OFUSG05511.1.p1, OFUSG05510.1.p1
OG0004967	BRALA29363	OFUSG16340.1.p1, OFUSG16340.3.p1, OFUSG16340.2.p1
OG0004968	BRALA29428	OFUSG05071.1.p1
OG0004970	BRALA27520	OFUSG00116.1.p1
OG0004971	BRALA33597, BRALA28635	OFUSG00413.1.p1
OG0004972	BRALA06415	OFUSG10755.1.p1
OG0004973	BRALA06428	OFUSG23588.1.p1
OG0004974	BRALA23354	OFUSG00214.1.p1
OG0004975	BRALA01236	OFUSG21026.1.p1
OG0004976	BRALA08070	OFUSG03681.1.p1
OG0004977	BRALA14155	OFUSG16613.1.p1
OG0004978	BRALA08114	OFUSG02539.2.p1, OFUSG02539.1.p1
OG0004979	BRALA20271	OFUSG15948.1.p1
OG0004980	BRALA06666	OFUSG10179.1.p1
OG0004981	BRALA07121	OFUSG07554.1.p1
OG0004982	BRALA10028	OFUSG26035.1.p1
OG0004983	BRALA22364	OFUSG06730.1.p1
OG0004984	BRALA21693	OFUSG05566.1.p1
OG0004985	BRALA15016	OFUSG19260.1.p1
OG0004986	BRALA01041	OFUSG08758.1.p1, OFUSG08758.2.p1
OG0004987	BRALA06665	OFUSG10774.1.p1
OG0004988	BRALA29383	OFUSG15118.1.p1
OG0004989	BRALA08810	OFUSG00776.1.p1
OG0004990	BRALA19772	OFUSG06430.1.p1
OG0004991	BRALA20054	OFUSG06592.1.p1
OG0004992	BRALA18453	OFUSG25646.1.p1, OFUSG25646.2.p1
OG0004993	BRALA20595, BRALA35651, BRALA35141	OFUSG09937.1.p1
OG0004995	BRALA30343	OFUSG09541.1.p1
OG0004996	BRALA17166	OFUSG06298.1.p1
OG0004997	BRALA24073	OFUSG19512.1.p1
OG0004998	BRALA28837	OFUSG25017.1.p1
OG0004999	BRALA29054	OFUSG11588.1.p1
OG0005000	BRALA08674	OFUSG05914.1.p1
OG0005002	BRALA01660	OFUSG08714.1.p1
OG0005003	BRALA21209, BRALA32328	OFUSG06515.1.p1
OG0005004	BRALA00152, BRALA04486	OFUSG23610.1.p1
OG0005006	BRALA10726	OFUSG16850.1.p1
OG0005007	BRALA14191	OFUSG25040.1.p1
OG0005008	BRALA28440	OFUSG23737.1.p1, OFUSG20770.1.p1, OFUSG20770.2.p1
OG0005009	BRALA29055	OFUSG19561.1.p1
OG0005010	BRALA29595, BRALA32302, BRALA19473	OFUSG10196.1.p1
OG0005012	BRALA06405	OFUSG09265.1.p1
OG0005013	BRALA03794	OFUSG03228.1.p1
OG0005014	BRALA29414	OFUSG22246.1.p1
OG0005015	BRALA06837	OFUSG10233.1.p1
OG0005017	BRALA30360, BRALA32979	OFUSG04044.1.p1
OG0005040	BRALA22055	OFUSG00734.1.p1
OG0005041	BRALA00415	OFUSG12509.1.p1, OFUSG01662.1.p1
OG0005044	BRALA23584	OFUSG15749.2.p1, OFUSG15749.1.p1
OG0005045	BRALA17551	OFUSG26381.1.p1
OG0005046	BRALA11035	OFUSG06171.1.p1
OG0005047	BRALA19446	OFUSG01990.1.p1
OG0005048	BRALA15277	OFUSG20128.1.p1
OG0005049	BRALA09255	OFUSG06098.1.p1
OG0005053	BRALA14037	OFUSG12823.1.p1
OG0005054	BRALA01008	OFUSG26483.1.p1
OG0005055	BRALA21470	OFUSG21796.1.p1, OFUSG21792.1.p1
OG0005057	BRALA25601	OFUSG07187.1.p1
OG0005058	BRALA34262, BRALA35945	OFUSG19365.1.p1
OG0005059	BRALA18360	OFUSG07313.1.p1
OG0005060	BRALA06013, BRALA16321	OFUSG03701.1.p1
OG0005061	BRALA05605, BRALA24447	OFUSG17372.1.p1
OG0005062	BRALA04850	OFUSG04061.1.p1, OFUSG04061.2.p1
OG0005063	BRALA03837	OFUSG11181.1.p1
OG0005064	BRALA02160	OFUSG09745.1.p1, OFUSG09745.2.p1
OG0005065	BRALA06867	OFUSG03998.1.p1
OG0005066	BRALA11959	OFUSG21561.1.p1, OFUSG21568.1.p1, OFUSG21563.1.p1, OFUSG21566.1.p1, OFUSG21570.1.p1
OG0005067	BRALA10674	OFUSG17239.1.p1
OG0005068	BRALA05475, BRALA05476	OFUSG12654.1.p1
OG0005069	BRALA22169	OFUSG07392.1.p1
OG0005071	BRALA05811	OFUSG26858.1.p1, OFUSG26858.2.p1
OG0005072	BRALA22943	OFUSG02933.1.p1, OFUSG02933.2.p1
OG0005073	BRALA10284	OFUSG21089.1.p1
OG0005074	BRALA13653	OFUSG13880.1.p1, OFUSG13880.2.p1
OG0005075	BRALA28224	OFUSG06293.3.p1, OFUSG06293.2.p1, OFUSG06293.1.p1
OG0005076	BRALA16542	OFUSG08872.1.p1
OG0005077	BRALA08579, BRALA04364, BRALA03765	OFUSG05535.1.p1
OG0005079	BRALA22108	OFUSG11915.1.p1
OG0005081	BRALA04559	OFUSG04195.1.p1
OG0005082	BRALA07295	OFUSG15109.1.p1, OFUSG15109.2.p1
OG0005084	BRALA18989	OFUSG19044.1.p1
OG0005085	BRALA19510	OFUSG01231.1.p1
OG0005086	BRALA09381	OFUSG19095.1.p1
OG0005087	BRALA20901	OFUSG16893.1.p1, OFUSG16893.2.p1
OG0005088	BRALA01303	OFUSG26589.1.p1, OFUSG26589.2.p1
OG0005089	BRALA14635	OFUSG08719.1.p1
OG0005090	BRALA11176	OFUSG18630.1.p1
OG0005091	BRALA18690	OFUSG03013.1.p1
OG0005092	BRALA12771	OFUSG06269.1.p1
OG0005093	BRALA09010	OFUSG00062.1.p1
OG0005095	BRALA24486	OFUSG12396.1.p1
OG0005096	BRALA10442	OFUSG11096.1.p1
OG0005097	BRALA06505	OFUSG10863.1.p1
OG0005098	BRALA14069	OFUSG04126.1.p1
OG0005099	BRALA06538	OFUSG10319.1.p1
OG0005100	BRALA13678	OFUSG05439.1.p1
OG0005103	BRALA28207	OFUSG00175.1.p1
OG0005104	BRALA09466	OFUSG23594.1.p1
OG0005105	BRALA06454	OFUSG11099.1.p1
OG0005107	BRALA02107	OFUSG00742.1.p1
OG0005108	BRALA01222	OFUSG04152.1.p1
OG0005109	BRALA09181	OFUSG04385.1.p1
OG0005110	BRALA11256	OFUSG10358.1.p1
OG0005111	BRALA08666	OFUSG13491.1.p1
OG0005112	BRALA18900	OFUSG25210.1.p1
OG0005113	BRALA35356, BRALA33824	OFUSG11486.1.p1
OG0005114	BRALA25886	OFUSG00172.1.p1, OFUSG21152.1.p1
OG0005115	BRALA02746	OFUSG25534.1.p1
OG0005116	BRALA12189	OFUSG14216.1.p1
OG0005117	BRALA24439	OFUSG13585.1.p1
OG0005118	BRALA04838	OFUSG04626.1.p1
OG0005119	BRALA11537	OFUSG19207.1.p1
OG0005120	BRALA03270	OFUSG09024.1.p1
OG0005121	BRALA19194	OFUSG07571.1.p1
OG0005122	BRALA00949, BRALA00950	OFUSG21091.1.p1
OG0005123	BRALA11529	OFUSG19297.1.p1
OG0005124	BRALA25908, BRALA21509	OFUSG25186.1.p1
OG0005125	BRALA06466	OFUSG10781.1.p1
OG0005126	BRALA14585, BRALA14587	OFUSG17530.1.p1, OFUSG17530.2.p1
OG0005127	BRALA13611	OFUSG14336.1.p1
OG0005128	BRALA30436	OFUSG01129.1.p1
OG0005129	BRALA11230	OFUSG01103.2.p1, OFUSG01103.1.p1
OG0005130	BRALA12681	OFUSG02638.1.p1
OG0005131	BRALA20254, BRALA27888	OFUSG05119.1.p1
OG0005132	BRALA16012	OFUSG21010.1.p1
OG0005133	BRALA00530, BRALA00531	OFUSG17360.1.p1
OG0005135	BRALA23510, BRALA04045	OFUSG04086.1.p1
OG0005137	BRALA05646, BRALA05518	OFUSG23381.1.p1, OFUSG23381.2.p1
OG0005138	BRALA12306	OFUSG00933.1.p1, OFUSG00933.2.p1
OG0005139	BRALA30038	OFUSG01555.1.p1
OG0005139	BRALA30039, BRALA30040	OFUSG01557.1.p1
OG0005140	BRALA04264	OFUSG16014.1.p1
OG0005141	BRALA35495, BRALA34051	OFUSG05289.1.p1
OG0005142	BRALA14416	OFUSG17655.1.p1
OG0005143	BRALA13606	OFUSG05186.1.p1
OG0005144	BRALA01103	OFUSG18995.1.p1, OFUSG18995.2.p1
OG0005145	BRALA16536, BRALA16540	OFUSG26949.1.p1
OG0005146	BRALA35713	OFUSG20888.1.p1
OG0005146	BRALA34099	OFUSG20887.1.p1, OFUSG20887.2.p1
OG0005148	BRALA21616, BRALA13451	OFUSG08802.1.p1
OG0005150	BRALA31039	OFUSG11626.1.p1
OG0005151	BRALA06150	OFUSG24760.1.p1
OG0005152	BRALA33965	OFUSG06541.1.p1
OG0005153	BRALA12598, BRALA30668, BRALA04843	OFUSG00332.1.p1, OFUSG16373.1.p1
OG0005154	BRALA01060, BRALA01059	OFUSG20264.1.p1
OG0005155	BRALA11593	OFUSG25768.1.p1
OG0005156	BRALA11309	OFUSG16794.1.p1
OG0005157	BRALA07429	OFUSG04423.1.p1
OG0005158	BRALA29072	OFUSG16701.1.p1, OFUSG16701.2.p1, OFUSG16701.3.p1
OG0005159	BRALA05351, BRALA22580	OFUSG03808.1.p1
OG0005160	BRALA32456	OFUSG02915.1.p1
OG0005161	BRALA23861	OFUSG13192.1.p1
OG0005162	BRALA01215	OFUSG26332.1.p1
OG0005163	BRALA18414, BRALA18413	OFUSG08097.1.p1
OG0005164	BRALA26111	OFUSG07881.1.p1
OG0005166	BRALA10890	OFUSG11793.1.p1
OG0005168	BRALA25927	OFUSG12335.1.p1
OG0005169	BRALA11938	OFUSG25084.1.p1
OG0005170	BRALA26937	OFUSG25555.1.p1
OG0005171	BRALA20461	OFUSG19204.1.p1
OG0005172	BRALA03213	OFUSG20224.1.p1
OG0005173	BRALA29459	OFUSG11629.1.p1
OG0005174	BRALA18570	OFUSG26394.1.p1
OG0005175	BRALA26154	OFUSG11606.1.p1
OG0005176	BRALA07188	OFUSG23810.1.p1
OG0005177	BRALA31641, BRALA01452, BRALA12523, BRALA22568, BRALA22230, BRALA27893, BRALA22232, BRALA31483, BRALA29993, BRALA28256, BRALA27258, BRALA16089, BRALA28237, BRALA16116, BRALA07167, BRALA25858	OFUSG05415.1.p1
OG0005178	BRALA08227	OFUSG02175.1.p1
OG0005179	BRALA08226	OFUSG02176.1.p1, OFUSG02176.2.p1
OG0005180	BRALA11534	OFUSG06874.1.p1
OG0005181	BRALA22385, BRALA34053	OFUSG24977.1.p1
OG0005182	BRALA01101	OFUSG21111.2.p1, OFUSG21111.1.p1
OG0005183	BRALA25396	OFUSG07373.1.p1
OG0005184	BRALA31284	OFUSG13055.1.p1
OG0005185	BRALA03147	OFUSG23200.1.p1
OG0005186	BRALA13676	OFUSG14305.1.p1
OG0005187	BRALA27874	OFUSG03518.2.p1, OFUSG03518.1.p1
OG0005188	BRALA07448	OFUSG16090.2.p1, OFUSG16090.1.p1
OG0005189	BRALA19391, BRALA19390	OFUSG16554.2.p1, OFUSG16554.1.p1
OG0005190	BRALA24173	OFUSG03888.1.p1
OG0005191	BRALA05242	OFUSG17679.1.p1
OG0005192	BRALA06601	OFUSG21298.1.p1
OG0005193	BRALA10856, BRALA10857	OFUSG00993.1.p1
OG0005194	BRALA11540	OFUSG05518.1.p1
OG0005195	BRALA29156	OFUSG19050.1.p1
OG0005196	BRALA02216	OFUSG00212.1.p1
OG0005197	BRALA00021	OFUSG03025.1.p1, OFUSG03025.2.p1
OG0005198	BRALA29770	OFUSG26010.1.p1
OG0005199	BRALA13748	OFUSG21506.1.p1
OG0005200	BRALA08688	OFUSG23575.1.p1
OG0005201	BRALA21190	OFUSG09468.2.p1, OFUSG09468.1.p1
OG0005202	BRALA20262	OFUSG16397.2.p1, OFUSG16397.1.p1
OG0005203	BRALA25404, BRALA25403	OFUSG13402.1.p1
OG0005204	BRALA10188	OFUSG07170.1.p1
OG0005205	BRALA09049	OFUSG16433.1.p1
OG0005206	BRALA18514	OFUSG09782.1.p1
OG0005207	BRALA20633	OFUSG10619.1.p1
OG0005208	BRALA11171	OFUSG18403.1.p1
OG0005209	BRALA26384	OFUSG10218.1.p1
OG0005210	BRALA04797	OFUSG03926.2.p1, OFUSG03926.1.p1, OFUSG03926.3.p1
OG0005211	BRALA28194, BRALA28193, BRALA28192	OFUSG00903.1.p1
OG0005212	BRALA21756	OFUSG19650.1.p1
OG0005213	BRALA03319	OFUSG04817.1.p1
OG0005214	BRALA12183	OFUSG14185.2.p1, OFUSG14185.1.p1
OG0005215	BRALA05147	OFUSG08929.1.p1
OG0005218	BRALA25406	OFUSG01037.1.p1
OG0005219	BRALA19197, BRALA19198	OFUSG03799.1.p1
OG0005220	BRALA30603, BRALA12573	OFUSG03579.2.p1, OFUSG03579.1.p1
OG0005221	BRALA29622, BRALA29621, BRALA35688	OFUSG18701.1.p1, OFUSG18701.2.p1
OG0005222	BRALA20017	OFUSG05398.1.p1
OG0005223	BRALA15442	OFUSG16806.1.p1
OG0005224	BRALA28981	OFUSG21574.1.p1
OG0005225	BRALA08607	OFUSG13667.1.p1
OG0005226	BRALA17307	OFUSG18681.2.p1, OFUSG18681.1.p1
OG0005227	BRALA12644	OFUSG03776.2.p1, OFUSG03776.1.p1
OG0005228	BRALA11409	OFUSG06202.1.p1
OG0005229	BRALA19740	OFUSG14456.1.p1
OG0005230	BRALA12448	OFUSG10260.1.p1
OG0005231	BRALA05111	OFUSG13328.1.p1
OG0005232	BRALA22201	OFUSG22476.1.p1, OFUSG22099.1.p1
OG0005233	BRALA18001	OFUSG06046.1.p1
OG0005234	BRALA08685	OFUSG21115.1.p1
OG0005235	BRALA24858	OFUSG12658.1.p1
OG0005236	BRALA11163	OFUSG10034.1.p1
OG0005237	BRALA22124	OFUSG25015.1.p1
OG0005238	BRALA02843	OFUSG07450.1.p1
OG0005239	BRALA23447	OFUSG12578.1.p1
OG0005240	BRALA00223	OFUSG23502.1.p1
OG0005242	BRALA15789	OFUSG20613.3.p1, OFUSG20613.1.p1, OFUSG20613.4.p1, OFUSG20613.2.p1
OG0005243	BRALA26390	OFUSG17840.1.p1
OG0005244	BRALA02782	OFUSG19096.1.p1
OG0005245	BRALA00200	OFUSG12802.1.p1
OG0005246	BRALA25004	OFUSG09425.1.p1
OG0005247	BRALA03180	OFUSG22832.1.p1, OFUSG25799.1.p1
OG0005248	BRALA19124, BRALA19123, BRALA03374	OFUSG20593.1.p1, OFUSG20593.2.p1
OG0005249	BRALA20640	OFUSG25639.1.p1
OG0005250	BRALA16854	OFUSG01470.1.p1
OG0005251	BRALA25411	OFUSG00166.1.p1, OFUSG00166.2.p1
OG0005252	BRALA02806	OFUSG04579.1.p1, OFUSG08080.1.p1
OG0005253	BRALA22944	OFUSG02986.1.p1, OFUSG02984.1.p1
OG0005254	BRALA25289	OFUSG18377.1.p1
OG0005255	BRALA16360	OFUSG19299.1.p1
OG0005256	BRALA25728	OFUSG19317.1.p1
OG0005257	BRALA06705	OFUSG26587.1.p1
OG0005258	BRALA28052	OFUSG08201.1.p1
OG0005259	BRALA28056	OFUSG06476.1.p1
OG0005260	BRALA04508	OFUSG25448.2.p1, OFUSG25448.1.p1
OG0005261	BRALA21136	OFUSG21359.1.p1
OG0005262	BRALA27286	OFUSG26549.1.p1
OG0005263	BRALA21966	OFUSG10237.1.p1
OG0005264	BRALA15290	OFUSG14196.1.p1
OG0005266	BRALA03450	OFUSG23113.1.p1
OG0005267	BRALA24431	OFUSG11648.2.p1, OFUSG11648.1.p1
OG0005268	BRALA29772	OFUSG07092.1.p1
OG0005269	BRALA11073	OFUSG05706.2.p1, OFUSG05706.1.p1
OG0005270	BRALA25705	OFUSG12188.1.p1
OG0005271	BRALA29064	OFUSG09696.1.p1
OG0005272	BRALA10652	OFUSG21453.3.p1, OFUSG21453.2.p1, OFUSG21453.1.p1
OG0005273	BRALA15722	OFUSG00351.1.p1
OG0005274	BRALA14097	OFUSG06925.1.p1, OFUSG06009.1.p1, OFUSG06012.1.p1
OG0005275	BRALA17317	OFUSG06067.1.p1
OG0005276	BRALA01442	OFUSG13201.1.p1
OG0005277	BRALA00795	OFUSG23582.1.p1
OG0005278	BRALA15039	OFUSG09819.1.p1, OFUSG09819.2.p1
OG0005279	BRALA22426	OFUSG20374.1.p1
OG0005281	BRALA30687	OFUSG06769.1.p1
OG0005282	BRALA01261	OFUSG13280.1.p1
OG0005284	BRALA28199	OFUSG01478.1.p1
OG0005285	BRALA14917	OFUSG09936.1.p1
OG0005286	BRALA12554	OFUSG03118.1.p1
OG0005287	BRALA07946	OFUSG04245.1.p1, OFUSG04245.2.p1
OG0005288	BRALA29821	OFUSG26439.1.p1
OG0005289	BRALA18476	OFUSG07144.1.p1
OG0005290	BRALA00818	OFUSG17541.1.p1
OG0005291	BRALA02163	OFUSG16449.1.p1
OG0005292	BRALA04825	OFUSG16167.1.p1
OG0005293	BRALA32040	OFUSG21083.1.p1
OG0005294	BRALA00740	OFUSG26471.1.p1
OG0005295	BRALA18856	OFUSG21578.1.p1
OG0005296	BRALA30885	OFUSG11847.1.p1, OFUSG22048.1.p1
OG0005297	BRALA00314	OFUSG23470.1.p1
OG0005299	BRALA20015	OFUSG23520.1.p1, OFUSG20662.1.p1, OFUSG20662.3.p1, OFUSG20662.2.p1
OG0005300	BRALA20319	OFUSG06609.1.p1
OG0005301	BRALA31684	OFUSG15400.1.p1
OG0005303	BRALA24721	OFUSG00067.1.p1
OG0005304	BRALA18484	OFUSG25698.1.p1
OG0005305	BRALA03385	OFUSG23187.1.p1
OG0005307	BRALA27223	OFUSG20386.1.p1, OFUSG20385.1.p1
OG0005309	BRALA03669	OFUSG00882.1.p1
OG0005310	BRALA06504	OFUSG10867.1.p1
OG0005312	BRALA18034	OFUSG06581.2.p1, OFUSG06581.1.p1, OFUSG06581.4.p1, OFUSG06581.3.p1
OG0005314	BRALA15684	OFUSG00971.1.p1
OG0005315	BRALA03016	OFUSG25500.1.p1
OG0005316	BRALA20591	OFUSG23058.1.p1
OG0005317	BRALA31549, BRALA06294, BRALA30516	OFUSG08269.1.p1, OFUSG00518.1.p1
OG0005318	BRALA02514	OFUSG00407.1.p1
OG0005319	BRALA14634	OFUSG08963.1.p1
OG0005320	BRALA04221, BRALA06872, BRALA06873	OFUSG25505.1.p1
OG0005321	BRALA06933	OFUSG22329.1.p1, OFUSG22329.2.p1
OG0005322	BRALA07361, BRALA07360	OFUSG16201.1.p1, OFUSG16200.1.p1
OG0005323	BRALA01394	OFUSG19738.1.p1
OG0005324	BRALA29868	OFUSG07975.1.p1
OG0005325	BRALA01126	OFUSG10119.1.p1, OFUSG10379.1.p1
OG0005326	BRALA27610	OFUSG20880.1.p1
OG0005327	BRALA05337	OFUSG21495.1.p1
OG0005328	BRALA08879	OFUSG01396.1.p1
OG0005329	BRALA17419	OFUSG12082.1.p1
OG0005330	BRALA22919	OFUSG03513.1.p1
OG0005331	BRALA14685, BRALA30150, BRALA21844	OFUSG13416.1.p1, OFUSG23748.1.p1, OFUSG12451.1.p1
OG0005338	BRALA28622, BRALA19232, BRALA25193, BRALA35467, BRALA13256	OFUSG03050.1.p1, OFUSG03048.1.p1
OG0005359	BRALA30179	OFUSG18138.2.p1, OFUSG18138.1.p1
OG0005360	BRALA34067, BRALA34694, BRALA35822	OFUSG08460.1.p1
OG0005361	BRALA26952	OFUSG24052.1.p1
OG0005362	BRALA09252	OFUSG18911.1.p1
OG0005364	BRALA17778	OFUSG25463.1.p1, OFUSG25464.1.p1
OG0005365	BRALA17931	OFUSG10346.1.p1
OG0005366	BRALA29450	OFUSG11720.2.p1, OFUSG11720.1.p1
OG0005367	BRALA34445, BRALA35755	OFUSG21665.1.p1
OG0005367	BRALA31458	OFUSG21667.1.p1
OG0005368	BRALA15034, BRALA15035	OFUSG13084.1.p1
OG0005369	BRALA17421	OFUSG11267.1.p1, OFUSG11267.3.p1, OFUSG11267.2.p1
OG0005370	BRALA17106	OFUSG17317.1.p1
OG0005371	BRALA15909, BRALA15908	OFUSG16075.1.p1
OG0005372	BRALA14131	OFUSG16032.1.p1
OG0005373	BRALA14190	OFUSG05705.1.p1
OG0005374	BRALA12420	OFUSG00534.1.p1
OG0005375	BRALA04834	OFUSG17045.1.p1
OG0005376	BRALA14449	OFUSG04403.1.p1
OG0005377	BRALA29372	OFUSG15332.1.p1
OG0005378	BRALA27662, BRALA26637	OFUSG22312.1.p1
OG0005379	BRALA28301	OFUSG17787.1.p1, OFUSG02831.1.p1
OG0005380	BRALA18830	OFUSG23632.1.p1
OG0005381	BRALA28338	OFUSG07762.1.p1, OFUSG07762.2.p1
OG0005383	BRALA00591	OFUSG13037.4.p1, OFUSG13037.5.p1, OFUSG13037.1.p1, OFUSG13037.3.p1, OFUSG13037.2.p1
OG0005384	BRALA01828	OFUSG21323.1.p1
OG0005385	BRALA23246	OFUSG15259.1.p1
OG0005386	BRALA11806	OFUSG02823.1.p1
OG0005387	BRALA34860	OFUSG25105.1.p1, OFUSG25105.2.p1
OG0005388	BRALA01666	OFUSG08694.1.p1
OG0005389	BRALA19447	OFUSG03061.1.p1
OG0005390	BRALA00994	OFUSG26544.1.p1
OG0005391	BRALA03409	OFUSG20376.1.p1
OG0005392	BRALA12458	OFUSG05096.1.p1
OG0005392	BRALA06331	OFUSG10085.1.p1
OG0005393	BRALA16300, BRALA16301	OFUSG19341.1.p1
OG0005394	BRALA22382	OFUSG20768.1.p1, OFUSG20768.2.p1
OG0005395	BRALA06349	OFUSG10945.1.p1
OG0005396	BRALA23811	OFUSG14426.1.p1
OG0005397	BRALA13747	OFUSG13360.1.p1
OG0005398	BRALA14554, BRALA08633	OFUSG15882.5.p1, OFUSG15882.3.p1, OFUSG15882.4.p1, OFUSG15882.1.p1, OFUSG15882.2.p1
OG0005399	BRALA05679	OFUSG18680.1.p1
OG0005400	BRALA31197	OFUSG03237.1.p1
OG0005401	BRALA33622	OFUSG24000.1.p1
OG0005402	BRALA27277	OFUSG23593.1.p1, OFUSG23593.2.p1
OG0005403	BRALA14631	OFUSG09547.1.p1
OG0005404	BRALA00192	OFUSG21350.1.p1
OG0005405	BRALA03677	OFUSG10025.3.p1, OFUSG10025.1.p1, OFUSG10025.2.p1
OG0005406	BRALA31709	OFUSG09643.1.p1
OG0005407	BRALA33740, BRALA16268	OFUSG06838.1.p1, OFUSG06835.1.p1
OG0005408	BRALA34288	OFUSG05589.1.p1
OG0005409	BRALA03097	OFUSG20736.1.p1
OG0005410	BRALA27321	OFUSG19875.4.p1, OFUSG19875.1.p1, OFUSG19875.3.p1, OFUSG19875.5.p1, OFUSG19875.2.p1
OG0005411	BRALA25945	OFUSG12345.1.p1
OG0005412	BRALA10638	OFUSG13625.1.p1
OG0005413	BRALA04317	OFUSG04383.1.p1
OG0005414	BRALA06319	OFUSG18605.1.p1
OG0005415	BRALA22991	OFUSG00363.1.p1
OG0005416	BRALA35059, BRALA34212	OFUSG01071.1.p1
OG0005418	BRALA34707	OFUSG13476.1.p1
OG0005421	BRALA17390	OFUSG11649.1.p1
OG0005423	BRALA18727	OFUSG03771.1.p1
OG0005425	BRALA22904	OFUSG07152.1.p1
OG0005426	BRALA18978, BRALA18979	OFUSG06359.1.p1
OG0005427	BRALA17012	OFUSG24282.1.p1
OG0005428	BRALA35070	OFUSG06634.1.p1, OFUSG03186.1.p1
OG0005428	BRALA34779	OFUSG19495.1.p1
OG0005429	BRALA15314	OFUSG06434.1.p1
OG0005430	BRALA12553	OFUSG05410.1.p1
OG0005431	BRALA16851	OFUSG21471.1.p1
OG0005432	BRALA14965	OFUSG24015.1.p1
OG0005433	BRALA32085, BRALA15081	OFUSG09472.1.p1
OG0005434	BRALA11881	OFUSG02069.1.p1
OG0005435	BRALA21781	OFUSG12657.1.p1
OG0005436	BRALA15037	OFUSG20059.1.p1
OG0005437	BRALA13351	OFUSG25301.1.p1
OG0005438	BRALA07315	OFUSG04380.1.p1
OG0005439	BRALA14740	OFUSG23540.1.p1
OG0005440	BRALA18224	OFUSG08519.1.p1
OG0005441	BRALA25636	OFUSG23192.1.p1
OG0005442	BRALA07031	OFUSG16796.1.p1
OG0005443	BRALA11968	OFUSG22065.1.p1
OG0005444	BRALA19371	OFUSG20931.1.p1
OG0005445	BRALA14597	OFUSG26359.1.p1, OFUSG26359.2.p1, OFUSG26359.3.p1
OG0005446	BRALA33714	OFUSG01072.1.p1
OG0005447	BRALA24840	OFUSG09371.1.p1
OG0005448	BRALA32866	OFUSG00904.1.p1
OG0005449	BRALA21940	OFUSG10668.1.p1
OG0005451	BRALA23739	OFUSG21294.1.p1
OG0005453	BRALA12685	OFUSG03506.1.p1
OG0005454	BRALA26412	OFUSG05652.1.p1
OG0005456	BRALA28911	OFUSG11615.1.p1
OG0005457	BRALA27309	OFUSG20225.1.p1
OG0005458	BRALA06930	OFUSG03939.1.p1
OG0005459	BRALA09219	OFUSG06854.2.p1, OFUSG06854.4.p1, OFUSG06854.3.p1, OFUSG06854.1.p1
OG0005460	BRALA04289	OFUSG07898.2.p1, OFUSG07898.1.p1, OFUSG07898.3.p1
OG0005461	BRALA14459	OFUSG15952.2.p1, OFUSG15952.1.p1
OG0005462	BRALA27849	OFUSG07599.1.p1
OG0005463	BRALA07771	OFUSG15879.1.p1
OG0005464	BRALA34473, BRALA19946	OFUSG20629.1.p1
OG0005465	BRALA30794	OFUSG11986.1.p1, OFUSG11986.2.p1
OG0005466	BRALA00638	OFUSG23432.1.p1
OG0005467	BRALA28979	OFUSG21950.1.p1
OG0005468	BRALA24471	OFUSG11966.1.p1
OG0005469	BRALA21808	OFUSG20382.1.p1
OG0005471	BRALA33422	OFUSG15175.1.p1
OG0005472	BRALA16188	OFUSG14081.1.p1
OG0005473	BRALA35231, BRALA32945, BRALA31123, BRALA20665, BRALA17193, BRALA30768, BRALA21343, BRALA11556, BRALA32070, BRALA31121	OFUSG13043.1.p1
OG0005474	BRALA21951	OFUSG10784.1.p1
OG0005475	BRALA28038	OFUSG12397.1.p1
OG0005476	BRALA12772	OFUSG06910.1.p1
OG0005477	BRALA00937	OFUSG25462.1.p1
OG0005478	BRALA03216	OFUSG20788.1.p1
OG0005479	BRALA21238	OFUSG08880.1.p1
OG0005480	BRALA03659	OFUSG25520.1.p1
OG0005481	BRALA23894	OFUSG00662.1.p1
OG0005482	BRALA20563, BRALA20564	OFUSG12072.1.p1
OG0005484	BRALA11894	OFUSG03342.1.p1
OG0005486	BRALA13490	OFUSG09452.1.p1, OFUSG09452.2.p1
OG0005487	BRALA09758	OFUSG25375.1.p1
OG0005488	BRALA33275	OFUSG24097.1.p1, OFUSG24097.2.p1
OG0005489	BRALA00473	OFUSG23348.1.p2
OG0005490	BRALA10737	OFUSG21177.1.p1
OG0005491	BRALA04097	OFUSG03918.1.p1, OFUSG03918.2.p1
OG0005492	BRALA03310	OFUSG01363.1.p1
OG0005493	BRALA33540, BRALA32174, BRALA32175	OFUSG06703.1.p1
OG0005494	BRALA11462	OFUSG08783.1.p1
OG0005495	BRALA05831	OFUSG24933.1.p1
OG0005496	BRALA22975	OFUSG06556.1.p1
OG0005498	BRALA09125	OFUSG04659.1.p1
OG0005499	BRALA03805	OFUSG18597.1.p1
OG0005500	BRALA08684	OFUSG21116.1.p1
OG0005503	BRALA12882, BRALA12883	OFUSG26844.1.p1
OG0005504	BRALA23212	OFUSG12408.2.p1, OFUSG12408.1.p1
