Orthogroup	BRALA	BRAFL
OG0005023	BRALA11136, BRALA03890, BRALA32211, BRALA05853	bflo_05134
OG0005023	BRALA02841, BRALA10073	bflo_24787, bflo_24788
OG0005024	BRALA29592	bflo_09341
OG0005024	BRALA19725, BRALA19726, BRALA19727, BRALA29535, BRALA18760, BRALA17913, BRALA26927, BRALA23373, BRALA18761, BRALA11843, BRALA13453, BRALA01895, BRALA14853, BRALA25797, BRALA23532, BRALA22967, BRALA17915, BRALA14622, BRALA34400, BRALA25578, BRALA33756, BRALA34038, BRALA07825, BRALA15516, BRALA15517, BRALA31897, BRALA23563, BRALA15530, BRALA17056, BRALA08188	bflo_25754
OG0005040	BRALA22055	bflo_17923
OG0005041	BRALA00415	bflo_00184
OG0005044	BRALA23584	bflo_20336
OG0005045	BRALA17551	bflo_06654
OG0005046	BRALA11035	bflo_12080
OG0005047	BRALA19446	bflo_14126
OG0005048	BRALA15277	bflo_11605
OG0005049	BRALA09255, BRALA09254	bflo_11118
OG0005050	BRALA35696, BRALA34905	bflo_10532
OG0005053	BRALA14037	bflo_19039
OG0005054	BRALA01008	bflo_25252
OG0005055	BRALA21470	bflo_24257
OG0005057	BRALA25601	bflo_09215
OG0005058	BRALA34262, BRALA35945	bflo_20830
OG0005059	BRALA18360	bflo_16809, bflo_15765
OG0005060	BRALA06013	bflo_22346
OG0005060	BRALA16321	bflo_09286
OG0005061	BRALA05605	bflo_24909
OG0005061	BRALA24447	bflo_24686
OG0005062	BRALA04850	bflo_02596
OG0005063	BRALA03837	bflo_07073
OG0005064	BRALA02160	bflo_03950
OG0005065	BRALA06867	bflo_07715
OG0005066	BRALA11959	bflo_13933
OG0005067	BRALA10674	bflo_00382
OG0005068	BRALA05475, BRALA05476	bflo_24469
OG0005069	BRALA22169	bflo_20052
OG0005070	BRALA27483	bflo_22753
OG0005071	BRALA05811	bflo_22162
OG0005072	BRALA22943	bflo_14326
OG0005073	BRALA10284	bflo_01013
OG0005074	BRALA13653	bflo_21879
OG0005075	BRALA28224	bflo_10879
OG0005076	BRALA16542	bflo_06311
OG0005077	BRALA08579	bflo_24463
OG0005077	BRALA04364	bflo_06961
OG0005077	BRALA03765	bflo_07478
OG0005078	BRALA16504	bflo_13091
OG0005080	BRALA22635	bflo_18623
OG0005081	BRALA04559	bflo_02603
OG0005084	BRALA18989	bflo_10883
OG0005085	BRALA19510	bflo_23289
OG0005086	BRALA09381	bflo_11753
OG0005087	BRALA20901	bflo_16261
OG0005088	BRALA01303	bflo_25735
OG0005089	BRALA14635	bflo_05914
OG0005090	BRALA11176	bflo_23045
OG0005091	BRALA18690	bflo_14710
OG0005092	BRALA12771	bflo_11879
OG0005093	BRALA09010	bflo_03905
OG0005095	BRALA24486	bflo_08843
OG0005096	BRALA10442	bflo_23554, bflo_23745
OG0005097	BRALA06505	bflo_23691
OG0005098	BRALA14069	bflo_19314
OG0005099	BRALA06538	bflo_23378
OG0005100	BRALA13678	bflo_21620
OG0005103	BRALA28207	bflo_17260
OG0005104	BRALA09466	bflo_06265
OG0005105	BRALA06454	bflo_23173
OG0005106	BRALA20191	bflo_14394
OG0005107	BRALA02107	bflo_03887
OG0005108	BRALA01222	bflo_26306
OG0005109	BRALA09181	bflo_19171
OG0005110	BRALA11256	bflo_23714
OG0005111	BRALA08666	bflo_24556
OG0005112	BRALA18900	bflo_12163
OG0005113	BRALA33824	bflo_16466
OG0005114	BRALA25886	bflo_25082
OG0005115	BRALA02746	bflo_16115, bflo_16956
OG0005116	BRALA12189	bflo_21785
OG0005117	BRALA24439	bflo_24540
OG0005118	BRALA04838	bflo_04443
OG0005119	BRALA11537	bflo_10008
OG0005120	BRALA03270	bflo_13473
OG0005121	BRALA19194	bflo_14563, bflo_14565
OG0005122	BRALA00949, BRALA00950	bflo_25640
OG0005123	BRALA11529	bflo_10272
OG0005124	BRALA25908, BRALA21509	bflo_06130
OG0005125	BRALA06466	bflo_23154
OG0005126	BRALA14585, BRALA14587	bflo_06395
OG0005127	BRALA13611	bflo_27385, bflo_22008
OG0005128	BRALA30436	bflo_18076
OG0005129	BRALA11230	bflo_23641
OG0005130	BRALA12681	bflo_14332
OG0005131	BRALA20254, BRALA27888	bflo_12898
OG0005132	BRALA16012	bflo_02012
OG0005133	BRALA00530	bflo_00870
OG0005133	BRALA00531	bflo_22167, bflo_26604
OG0005134	BRALA11188	bflo_23056
OG0005135	BRALA23510, BRALA04045	bflo_07244
OG0005137	BRALA05646	bflo_24889
OG0005138	BRALA12306	bflo_17714, bflo_09357
OG0005139	BRALA30039, BRALA30040	bflo_17759
OG0005140	BRALA04264	bflo_08025
OG0005141	BRALA34051	bflo_12546
OG0005142	BRALA14416	bflo_24616
OG0005143	BRALA13606	bflo_21983
OG0005144	BRALA01103	bflo_26212
OG0005145	BRALA16536, BRALA16540	bflo_06310
OG0005146	BRALA34099	bflo_10608
OG0005148	BRALA21616	bflo_06598
OG0005148	BRALA13451	bflo_00242
OG0005148	BRALA08427	bflo_06774
OG0005149	BRALA04404	bflo_07714
OG0005150	BRALA31039	bflo_11515
OG0005151	BRALA06150	bflo_21590
OG0005152	BRALA33965	bflo_08896
OG0005153	BRALA12598	bflo_14851
OG0005153	BRALA30668	bflo_11635
OG0005153	BRALA04843	bflo_04436
OG0005154	BRALA01060, BRALA01059	bflo_25581
OG0005155	BRALA11593	bflo_21651
OG0005156	BRALA11309	bflo_02417
OG0005157	BRALA07429	bflo_18814
OG0005158	BRALA29072	bflo_19145
OG0005159	BRALA05351	bflo_25871
OG0005159	BRALA22580	bflo_24365
OG0005160	BRALA32456	bflo_19980, bflo_21106
OG0005162	BRALA01215	bflo_25553
OG0005163	BRALA18414, BRALA18413	bflo_15762
OG0005164	BRALA26111	bflo_11167
OG0005166	BRALA10890	bflo_18989
OG0005166	BRALA01188	bflo_26200
OG0005168	BRALA25927	bflo_08733
OG0005169	BRALA11938	bflo_22043
OG0005170	BRALA26937	bflo_10039
OG0005171	BRALA20461	bflo_11564
OG0005172	BRALA03213	bflo_12562
OG0005173	BRALA29459	bflo_07635
OG0005174	BRALA18570	bflo_00211
OG0005175	BRALA26154	bflo_24985
OG0005176	BRALA07188	bflo_20599
OG0005177	BRALA22568	bflo_02338
OG0005177	BRALA22230	bflo_15074
OG0005177	BRALA27893	bflo_04716, bflo_04720
OG0005177	BRALA22232, BRALA31483, BRALA29993, BRALA28256, BRALA27258, BRALA16089, BRALA28237, BRALA16116, BRALA07167, BRALA25858	bflo_02597
OG0005178	BRALA08227	bflo_15141
OG0005179	BRALA08226	bflo_15145
OG0005180	BRALA11534	bflo_08939
OG0005181	BRALA22385, BRALA34053	bflo_13788
OG0005182	BRALA01101	bflo_26207
OG0005183	BRALA25396	bflo_09802
OG0005184	BRALA31284	bflo_15705
OG0005185	BRALA03147	bflo_12982
OG0005186	BRALA13676	bflo_21617
OG0005187	BRALA27874	bflo_11587
OG0005188	BRALA07448	bflo_18754
OG0005189	BRALA19390	bflo_19951
OG0005190	BRALA24173	bflo_19402
OG0005191	BRALA05242	bflo_25297
OG0005192	BRALA06601	bflo_08221
OG0005193	BRALA10856, BRALA10857	bflo_19549
OG0005194	BRALA11540	bflo_10009
OG0005195	BRALA29156	bflo_10793
OG0005196	BRALA02216	bflo_03354
OG0005197	BRALA00021	bflo_00736
OG0005198	BRALA29770	bflo_10211
OG0005199	BRALA13748	bflo_00988
OG0005200	BRALA08688	bflo_24428
OG0005201	BRALA21190	bflo_12925
OG0005202	BRALA20262	bflo_18640
OG0005203	BRALA25404, BRALA25403	bflo_09801
OG0005204	BRALA10188	bflo_16426
OG0005205	BRALA09049	bflo_19385
OG0005206	BRALA18514	bflo_04884
OG0005208	BRALA11171	bflo_23678
OG0005209	BRALA26384	bflo_23073
OG0005210	BRALA04797	bflo_02094
OG0005211	BRALA28194, BRALA28193, BRALA28192	bflo_18398
OG0005212	BRALA21756	bflo_06063
OG0005213	BRALA03319	bflo_13917
OG0005214	BRALA12183	bflo_21718
OG0005215	BRALA05147	bflo_25677
OG0005216	BRALA22685	bflo_11437
OG0005218	BRALA25406	bflo_17567
OG0005219	BRALA19197, BRALA19198, BRALA02125	bflo_03731
OG0005220	BRALA30603	bflo_14234
OG0005220	BRALA12573	bflo_14469
OG0005221	BRALA29622	bflo_09716
OG0005222	BRALA20017	bflo_13391
OG0005223	BRALA15442	bflo_18930
OG0005224	BRALA28981	bflo_17194
OG0005225	BRALA08607	bflo_24246
OG0005226	BRALA17307	bflo_11638
OG0005227	BRALA12644	bflo_14745
OG0005228	BRALA11409	bflo_08976
OG0005229	BRALA19740	bflo_12272
OG0005230	BRALA12448	bflo_12517
OG0005231	BRALA05111	bflo_25902
OG0005232	BRALA22201	bflo_20581
OG0005233	BRALA18001	bflo_11596
OG0005234	BRALA08685	bflo_24415
OG0005235	BRALA24858	bflo_00364, bflo_26581
OG0005236	BRALA11163	bflo_22848, bflo_23130
OG0005237	BRALA22124	bflo_13805
OG0005238	BRALA02843	bflo_16299
OG0005239	BRALA23447	bflo_14013
OG0005240	BRALA00223	bflo_00296
OG0005241	BRALA05827	bflo_22208
OG0005242	BRALA15789	bflo_24830
OG0005243	BRALA26390	bflo_23333
OG0005244	BRALA02782	bflo_15824
OG0005245	BRALA00200	bflo_00267
OG0005246	BRALA25004	bflo_19390
OG0005247	BRALA03180	bflo_13263
OG0005248	BRALA19123	bflo_13137
OG0005248	BRALA03374	bflo_12724
OG0005249	BRALA20640	bflo_15878
OG0005250	BRALA16854	bflo_18225
OG0005251	BRALA25411	bflo_17377
OG0005252	BRALA02806	bflo_16881
OG0005253	BRALA22944	bflo_14325
OG0005254	BRALA25289	bflo_22780
OG0005255	BRALA16360	bflo_10094
OG0005256	BRALA25728	bflo_11457
OG0005257	BRALA06705	bflo_07445, bflo_07446
OG0005258	BRALA28052	bflo_11542
OG0005259	BRALA28056	bflo_11376
OG0005260	BRALA04508	bflo_08357
OG0005261	BRALA21136	bflo_01451
OG0005262	BRALA27286	bflo_24459
OG0005263	BRALA21966	bflo_23388
OG0005264	BRALA15290	bflo_11001
OG0005266	BRALA03450	bflo_13278
OG0005267	BRALA24431	bflo_18091
OG0005268	BRALA29772	bflo_10223
OG0005269	BRALA11073	bflo_11556
OG0005270	BRALA25705	bflo_08678
OG0005271	BRALA29064	bflo_17399, bflo_17598
OG0005272	BRALA10652	bflo_00414, bflo_00384
OG0005273	BRALA15722	bflo_17620
OG0005274	BRALA14097	bflo_19680, bflo_19780
OG0005275	BRALA17317	bflo_11654
OG0005276	BRALA01442	bflo_05755
OG0005277	BRALA00795	bflo_25679
OG0005278	BRALA15039	bflo_01936
OG0005279	BRALA22426	bflo_12822
OG0005280	BRALA25837	bflo_10369
OG0005281	BRALA30687	bflo_10643
OG0005282	BRALA01261	bflo_25169
OG0005283	BRALA09763	bflo_01107
OG0005284	BRALA28199	bflo_17535
OG0005285	BRALA14917	bflo_20114
OG0005286	BRALA12554	bflo_13643
OG0005287	BRALA07946	bflo_08470
OG0005288	BRALA29821	bflo_04382
OG0005289	BRALA18476	bflo_15931
OG0005290	BRALA00818	bflo_26242
OG0005291	BRALA02163	bflo_03961
OG0005292	BRALA04825	bflo_02485
OG0005293	BRALA32040	bflo_18998
OG0005294	BRALA00740	bflo_25192
OG0005295	BRALA18856	bflo_14346, bflo_27126
OG0005296	BRALA30885	bflo_07741
OG0005297	BRALA10739	bflo_07177, bflo_26586
OG0005297	BRALA00314	bflo_00654, bflo_18836
OG0005298	BRALA09690	bflo_01725
OG0005299	BRALA20015	bflo_13099
OG0005300	BRALA20319	bflo_12225
OG0005301	BRALA31684	bflo_20520
OG0005302	BRALA07884	bflo_07229
OG0005303	BRALA24721	bflo_03280
OG0005304	BRALA18484	bflo_16187
OG0005305	BRALA03385	bflo_13200
OG0005307	BRALA27223	bflo_13600, bflo_13599
OG0005309	BRALA03669	bflo_07061
OG0005310	BRALA06504	bflo_23692
OG0005311	BRALA30340	bflo_21095
OG0005311	BRALA18152	bflo_18658
OG0005311	BRALA13403	bflo_03613
OG0005311	BRALA18037, BRALA05486	bflo_24816, bflo_24454, bflo_24873, bflo_24878, bflo_18924, bflo_24876, bflo_18907, bflo_11294, bflo_03160, bflo_03163, bflo_15428
OG0005312	BRALA18034	bflo_11601
OG0005314	BRALA15684	bflo_04495
OG0005315	BRALA03016	bflo_27200, bflo_16722
OG0005316	BRALA20591	bflo_12547
OG0005317	BRALA31549	bflo_00009
OG0005317	BRALA06294	bflo_05356
OG0005318	BRALA02514	bflo_03376
OG0005319	BRALA14634	bflo_05919
OG0005320	BRALA04221, BRALA06872	bflo_08103, bflo_07455
OG0005320	BRALA06873	bflo_07980, bflo_07457
OG0005321	BRALA06933	bflo_02547
OG0005322	BRALA07361, BRALA07360	bflo_18573
OG0005323	BRALA01394	bflo_06114
OG0005324	BRALA29868	bflo_16855
OG0005325	BRALA01126	bflo_25785
OG0005326	BRALA27610	bflo_13314
OG0005327	BRALA05337	bflo_25860, bflo_27503
OG0005328	BRALA08879	bflo_03499
OG0005329	BRALA17419	bflo_22149
OG0005330	BRALA22919	bflo_01047
OG0005331	BRALA14685	bflo_01322
OG0005331	BRALA30150	bflo_01961
OG0005331	BRALA21844	bflo_11158, bflo_11305, bflo_11227
OG0005335	BRALA27076	bflo_08565
OG0005335	BRALA22308	bflo_08228, bflo_08427, bflo_06940
OG0005335	BRALA08184, BRALA18672	bflo_15021
OG0005336	BRALA15215, BRALA15231, BRALA17423	bflo_22052
OG0005336	BRALA08895, BRALA29762, BRALA22857	bflo_16559
OG0005336	BRALA17422, BRALA12012, BRALA34044	bflo_15887
OG0005337	BRALA27125	bflo_20559, bflo_20758
OG0005337	BRALA34976	bflo_01914
OG0005337	BRALA09419	bflo_26900, bflo_26733
OG0005337	BRALA27127	bflo_03931, bflo_19906
OG0005337	BRALA10167	bflo_02295
OG0005337	BRALA25986	bflo_07149
OG0005337	BRALA31627	bflo_16192
OG0005337	BRALA17739	bflo_17149, bflo_19991
OG0005338	BRALA28622	bflo_03913
OG0005338	BRALA19232	bflo_17913, bflo_15293
OG0005338	BRALA25193	bflo_18297
OG0005339	BRALA03968	bflo_07947
OG0005339	BRALA19347	bflo_04620
OG0005339	BRALA34245, BRALA03953	bflo_04202, bflo_07512, bflo_07532, bflo_07924, bflo_07923
OG0005339	BRALA02929, BRALA02858	bflo_05252, bflo_18605
OG0005339	BRALA13796, BRALA13795, BRALA35241, BRALA19335, BRALA00035, BRALA03039, BRALA02848, BRALA02927, BRALA02870	bflo_05254, bflo_05264, bflo_05268, bflo_05257, bflo_05256
OG0005340	BRALA09224, BRALA13731, BRALA14942, BRALA06222, BRALA32318, BRALA27207, BRALA28581, BRALA22059, BRALA28520, BRALA33080, BRALA22341, BRALA23121, BRALA25373, BRALA31815, BRALA23290, BRALA00608, BRALA35360, BRALA20132, BRALA24567, BRALA21527, BRALA32627, BRALA29998, BRALA23649, BRALA23790, BRALA26899, BRALA01783, BRALA29085, BRALA02300, BRALA07394, BRALA09253, BRALA17526	bflo_05028
OG0005359	BRALA30179	bflo_23444
OG0005360	BRALA34067	bflo_05676
OG0005361	BRALA26952	bflo_04372
OG0005362	BRALA09252	bflo_12418
OG0005363	BRALA19039	bflo_17655
OG0005363	BRALA12351	bflo_18312
OG0005363	BRALA19038	bflo_17656
OG0005364	BRALA17778	bflo_23098
OG0005365	BRALA17931	bflo_07643
OG0005366	BRALA29450	bflo_10337
OG0005367	BRALA34445, BRALA35755	bflo_20497
OG0005368	BRALA15034	bflo_02017
OG0005368	BRALA15035	bflo_02005
OG0005369	BRALA17421	bflo_22011
OG0005370	BRALA17106	bflo_06724
OG0005371	BRALA15909, BRALA15908	bflo_15479
OG0005372	BRALA14131	bflo_19131
OG0005373	BRALA14190	bflo_22051
OG0005374	BRALA12420	bflo_18105
OG0005376	BRALA14449	bflo_18765
OG0005377	BRALA29372	bflo_21067
OG0005378	BRALA27662	bflo_20475
OG0005378	BRALA26637	bflo_21021
OG0005379	BRALA28301	bflo_14259
OG0005380	BRALA18830	bflo_18096
OG0005381	BRALA28338	bflo_16003
OG0005383	BRALA00591	bflo_00149
OG0005384	BRALA01828	bflo_05734
OG0005385	BRALA23246	bflo_21175
OG0005386	BRALA11806	bflo_15002
OG0005387	BRALA34860	bflo_08587
OG0005388	BRALA01666	bflo_06429
OG0005389	BRALA19447	bflo_14124
OG0005390	BRALA00994	bflo_26118
OG0005391	BRALA03409	bflo_12975
OG0005392	BRALA12458	bflo_13104
OG0005392	BRALA06331	bflo_23340
OG0005393	BRALA16300, BRALA16301	bflo_09168
OG0005394	BRALA22382	bflo_13791
OG0005395	BRALA06349	bflo_22998
OG0005396	BRALA23811	bflo_22071
OG0005397	BRALA13747	bflo_00984
OG0005398	BRALA14554	bflo_19232
OG0005399	BRALA05679	bflo_24872
OG0005400	BRALA31197	bflo_14105
OG0005401	BRALA34524, BRALA33251	bflo_20952
OG0005402	BRALA27277	bflo_24097
OG0005403	BRALA14631	bflo_05760
OG0005404	BRALA00192	bflo_00600
OG0005405	BRALA03677	bflo_07417
OG0005406	BRALA31709	bflo_17522
OG0005407	BRALA33740, BRALA16268	bflo_09232
OG0005408	BRALA34288	bflo_10376
OG0005409	BRALA03097	bflo_12612
OG0005410	BRALA27321	bflo_13411
OG0005411	BRALA25945	bflo_08169
OG0005412	BRALA10638	bflo_00715
OG0005413	BRALA04317	bflo_08015
OG0005414	BRALA06319	bflo_22724
OG0005415	BRALA22991	bflo_18157
OG0005416	BRALA34212	bflo_05878, bflo_18170
OG0005418	BRALA34707	bflo_25080
OG0005419	BRALA32666, BRALA32664	bflo_12162
OG0005420	BRALA18441	bflo_15986
OG0005421	BRALA17390	bflo_22113
OG0005423	BRALA18727	bflo_14944
OG0005425	BRALA22904	bflo_10283
OG0005426	BRALA18978, BRALA18979	bflo_10849
OG0005427	BRALA17012	bflo_19140
OG0005428	BRALA34779	bflo_09434
OG0005429	BRALA15314	bflo_11694
OG0005430	BRALA12553	bflo_13697
OG0005431	BRALA16851	bflo_17292
OG0005432	BRALA14965	bflo_19821
OG0005433	BRALA15081	bflo_06628
OG0005434	BRALA11881	bflo_14308
OG0005435	BRALA21781	bflo_15687
OG0005436	BRALA15037	bflo_01920
OG0005437	BRALA13351	bflo_18977
OG0005438	BRALA07315	bflo_20784
OG0005439	BRALA14740	bflo_01173
OG0005440	BRALA18224	bflo_06178
OG0005441	BRALA25636	bflo_13867
OG0005442	BRALA07031	bflo_05216, bflo_02507
OG0005443	BRALA11968	bflo_04867
OG0005444	BRALA19371	bflo_03875
OG0005445	BRALA14597	bflo_00965
OG0005446	BRALA33714	bflo_18194
OG0005447	BRALA24840	bflo_16232
OG0005448	BRALA32866	bflo_16450, bflo_17124
OG0005449	BRALA21940	bflo_23261
OG0005451	BRALA23739	bflo_04451
OG0005452	BRALA04413	bflo_04286
OG0005453	BRALA12685	bflo_15465
OG0005454	BRALA09799	bflo_01584
OG0005454	BRALA09800	bflo_02003
OG0005454	BRALA26412	bflo_09942
OG0005455	BRALA07441	bflo_18762
OG0005456	BRALA28911	bflo_23065
OG0005457	BRALA27309	bflo_13772, bflo_13770
OG0005458	BRALA06930	bflo_02400
OG0005459	BRALA09219	bflo_03854
OG0005460	BRALA04289	bflo_08040
OG0005461	BRALA14459	bflo_18779
OG0005462	BRALA27849	bflo_10216
OG0005463	BRALA07771	bflo_07165
OG0005464	BRALA34473, BRALA19946	bflo_12667
OG0005465	BRALA30794	bflo_11359
OG0005466	BRALA00638	bflo_00661
OG0005467	BRALA28979	bflo_20216
OG0005468	BRALA24471	bflo_10615
OG0005469	BRALA21808	bflo_15621
OG0005471	BRALA33422	bflo_20304
OG0005472	BRALA16188	bflo_21573
OG0005473	BRALA35231	bflo_20446
OG0005473	BRALA32945, BRALA31123	bflo_19231
OG0005473	BRALA20665	bflo_07874
OG0005473	BRALA30768, BRALA21343, BRALA11556, BRALA32070, BRALA31121	bflo_10081
OG0005474	BRALA21951	bflo_22632
OG0005475	BRALA28038	bflo_12095, bflo_12461
OG0005476	BRALA12772	bflo_11553
OG0005477	BRALA00937	bflo_25671
OG0005478	BRALA03216	bflo_13093, bflo_13094
OG0005479	BRALA21238	bflo_13220
OG0005480	BRALA03659	bflo_07094
OG0005481	BRALA23894	bflo_17610
OG0005482	BRALA20563, BRALA20564	bflo_13464
OG0005483	BRALA08271	bflo_03566
OG0005484	BRALA11894	bflo_14983
OG0005486	BRALA13490	bflo_05960
OG0005487	BRALA09758	bflo_01533
OG0005488	BRALA33275	bflo_20426
OG0005489	BRALA00473	bflo_00241
OG0005490	BRALA10737	bflo_00229
OG0005491	BRALA04097	bflo_07042
OG0005492	BRALA03310	bflo_13840
OG0005493	BRALA33540	bflo_18007
OG0005493	BRALA32174, BRALA32175	bflo_09722
OG0005494	BRALA11462	bflo_10040
OG0005495	BRALA05831	bflo_22184
OG0005496	BRALA22975	bflo_18158
OG0005496	BRALA34459	bflo_15940
OG0005498	BRALA09125	bflo_19580, bflo_19775
OG0005499	BRALA03805	bflo_08537
OG0005500	BRALA08684	bflo_24212
OG0005503	BRALA12882, BRALA12883	bflo_01609
OG0005504	BRALA23212	bflo_03183
OG0005505	BRALA34744, BRALA33407, BRALA35764, BRALA35682, BRALA34936, BRALA34829	bflo_20450
OG0005506	BRALA05033	bflo_25979
OG0005507	BRALA20651, BRALA20652	bflo_15895
OG0005508	BRALA00324	bflo_00696
OG0005509	BRALA18357	bflo_16497
OG0005510	BRALA24149	bflo_20409
OG0005511	BRALA01366	bflo_25632
OG0005512	BRALA18571	bflo_00212
OG0005512	BRALA03233	bflo_13827
OG0005513	BRALA09884	bflo_10298
OG0005514	BRALA11232	bflo_23773
OG0005516	BRALA24839	bflo_16446
OG0005517	BRALA33770	bflo_05239
OG0005519	BRALA19132, BRALA19131	bflo_03093
OG0005520	BRALA08804	bflo_03779
OG0005521	BRALA22579	bflo_24360, bflo_27453
OG0005522	BRALA23643	bflo_16792
OG0005523	BRALA05328	bflo_25852
OG0005524	BRALA06358	bflo_23594
OG0005525	BRALA06363	bflo_23020
OG0005526	BRALA04280	bflo_08016
OG0005527	BRALA23837	bflo_10343
OG0005528	BRALA28944	bflo_09130
OG0005529	BRALA25395	bflo_09847
OG0005530	BRALA20067	bflo_10897, bflo_12421, bflo_11162
OG0005531	BRALA00195	bflo_00273
OG0005532	BRALA23433	bflo_20807
OG0005533	BRALA25544	bflo_22419, bflo_27393
OG0005534	BRALA34516	bflo_21720
OG0005535	BRALA33785	bflo_20969
OG0005536	BRALA13460	bflo_06016
OG0005537	BRALA34021, BRALA34476	bflo_18040
OG0005538	BRALA12504	bflo_12637
OG0005539	BRALA01704	bflo_01823
OG0005540	BRALA00874	bflo_25948, bflo_25954, bflo_25988
OG0005541	BRALA19241	bflo_15111, bflo_15284
OG0005542	BRALA09628	bflo_01185
OG0005543	BRALA02827	bflo_16627
OG0005544	BRALA04609	bflo_02830, bflo_02831
OG0005545	BRALA20093	bflo_12332
OG0005548	BRALA06742	bflo_07467
OG0005550	BRALA22062, BRALA00647	bflo_26310
OG0005550	BRALA17658	bflo_13291
OG0005550	BRALA17657	bflo_12590
OG0005552	BRALA10108	bflo_15957
OG0005553	BRALA02873	bflo_16281
OG0005554	BRALA19948	bflo_12666
OG0005555	BRALA14351	bflo_24597
OG0005557	BRALA34510	bflo_15770
OG0005558	BRALA21567	bflo_07358
OG0005559	BRALA08947	bflo_17621
OG0005560	BRALA03091	bflo_12606
OG0005561	BRALA03351	bflo_12688
OG0005562	BRALA05109	bflo_25759
OG0005563	BRALA12698	bflo_14207
OG0005564	BRALA10145	bflo_15757
OG0005565	BRALA04656	bflo_02562
OG0005566	BRALA24256	bflo_20293
OG0005567	BRALA14153	bflo_19614
OG0005568	BRALA21847	bflo_11069
OG0005569	BRALA22900	bflo_10284
OG0005570	BRALA16934	bflo_14639
OG0005572	BRALA12106	bflo_21740
OG0005573	BRALA25513	bflo_09211
OG0005574	BRALA30070	bflo_06281
OG0005575	BRALA35369, BRALA25442	bflo_04742
OG0005576	BRALA33534, BRALA35620	bflo_17252
OG0005577	BRALA14245	bflo_22375
OG0005577	BRALA35958, BRALA29959	bflo_22454
OG0005578	BRALA05480	bflo_24558
OG0005579	BRALA34273, BRALA34113	bflo_03212
OG0005580	BRALA34383, BRALA35124	bflo_03436
OG0005581	BRALA17731	bflo_20327
OG0005582	BRALA13296	bflo_12804
OG0005583	BRALA13471	bflo_06522
OG0005584	BRALA15042	bflo_01948
OG0005587	BRALA08391	bflo_05613
OG0005588	BRALA10749	bflo_00280
OG0005589	BRALA18610	bflo_00684
OG0005590	BRALA11343	bflo_02564
OG0005591	BRALA17669	bflo_12660
OG0005592	BRALA03173	bflo_13207
OG0005593	BRALA15683, BRALA15682	bflo_04492
OG0005594	BRALA33347, BRALA33346, BRALA32663	bflo_12060
OG0005595	BRALA11536	bflo_10007
OG0005596	BRALA28926	bflo_20512
OG0005597	BRALA27141, BRALA27142	bflo_21265
OG0005598	BRALA12145	bflo_22474
OG0005599	BRALA03554	bflo_13081
OG0005600	BRALA12754	bflo_12389
OG0005601	BRALA14562	bflo_06299
OG0005602	BRALA20550	bflo_13348
OG0005602	BRALA18193	bflo_06621
OG0005603	BRALA11519	bflo_08774
OG0005604	BRALA18274	bflo_09192, bflo_09193
OG0005605	BRALA03732	bflo_07122, bflo_07125
OG0005606	BRALA11349	bflo_02148
OG0005606	BRALA11350	bflo_02149
OG0005607	BRALA28322	bflo_25026
OG0005607	BRALA28323	bflo_24823
OG0005608	BRALA22529	bflo_22655
OG0005609	BRALA27606	bflo_13316, bflo_13299, bflo_13317
OG0005610	BRALA11852	bflo_14383
OG0005611	BRALA21970	bflo_23695
OG0005612	BRALA12039	bflo_13234
OG0005613	BRALA32099	bflo_23778, bflo_27436
OG0005614	BRALA15217	bflo_21901
OG0005615	BRALA23416	bflo_03024
OG0005616	BRALA22405	bflo_12767
OG0005617	BRALA01037	bflo_25723
OG0005618	BRALA05369	bflo_25211
OG0005619	BRALA18935	bflo_05010
OG0005620	BRALA20033	bflo_10989
OG0005621	BRALA26946	bflo_08929
OG0005622	BRALA28846	bflo_17496
