Orthogroup	DANRE	BRAFL
OG0008349	DANRE33780	bflo_14681
OG0008350	DANRE30027	bflo_23021
OG0008351	DANRE34946, DANRE34944	bflo_03945
OG0008352	DANRE00522, DANRE00521	bflo_06333
OG0008353	DANRE25854, DANRE25853	bflo_11912
OG0008354	DANRE23706, DANRE23705, DANRE23704	bflo_05394
OG0008355	DANRE04471, DANRE04472	bflo_15690
OG0008356	DANRE02813, DANRE02812	bflo_13077
OG0008357	DANRE12718, DANRE12719	bflo_06087
OG0008358	DANRE12537	bflo_13528, bflo_05244
OG0008359	DANRE36931	bflo_05938
OG0008360	DANRE15139, DANRE15138	bflo_12557
OG0008361	DANRE09045, DANRE14230	bflo_04798
OG0008363	DANRE19998	bflo_14232
OG0008364	DANRE16372, DANRE16371	bflo_09352
OG0008365	DANRE15403, DANRE42161	bflo_21649
OG0008368	DANRE15384, DANRE15383	bflo_02469
OG0008369	DANRE07923	bflo_20549
OG0008371	DANRE04306	bflo_10681
OG0008374	DANRE31187, DANRE31186	bflo_12063
OG0008376	DANRE35274, DANRE35275, DANRE24291	bflo_25518
OG0008377	DANRE42123	bflo_18878
OG0008378	DANRE15372, DANRE15373, DANRE15374	bflo_00435
OG0008379	DANRE01808	bflo_25706
OG0008382	DANRE38269, DANRE38270	bflo_13185
OG0008383	DANRE41070	bflo_25105
OG0008384	DANRE09003, DANRE09002, DANRE09004	bflo_24417
OG0008386	DANRE03808	bflo_25355
OG0008387	DANRE35613	bflo_21043
OG0008388	DANRE18843, DANRE18842, DANRE18844	bflo_23360
OG0008391	DANRE01919, DANRE01921, DANRE01920	bflo_16567
OG0008392	DANRE04087, DANRE30010	bflo_23144
OG0008395	DANRE09558, DANRE09557	bflo_07220
OG0008396	DANRE25934	bflo_27074, bflo_13271
OG0008399	DANRE19508, DANRE19509	bflo_20395
OG0008400	DANRE02590, DANRE02589	bflo_25665
OG0008401	DANRE02750	bflo_12127
OG0008403	DANRE10132	bflo_17519
OG0008404	DANRE19259	bflo_16793
OG0008406	DANRE40069, DANRE40070	bflo_26326
OG0008410	DANRE23915	bflo_19466
OG0008411	DANRE01037	bflo_19277
OG0008412	DANRE13905	bflo_06204
OG0008414	DANRE09923, DANRE09924	bflo_08691
OG0008415	DANRE17838	bflo_14538
OG0008416	DANRE05682	bflo_13157
OG0008417	DANRE41393, DANRE26521	bflo_10745, bflo_09873
OG0008418	DANRE24591	bflo_22363
OG0008419	DANRE04782	bflo_22615
OG0008421	DANRE40091	bflo_03060
OG0008422	DANRE38131	bflo_18567
OG0008423	DANRE10470, DANRE10471	bflo_25197
OG0008424	DANRE34570	bflo_04295
OG0008425	DANRE09741, DANRE09740	bflo_13835
OG0008426	DANRE23372, DANRE23371	bflo_11921
OG0008427	DANRE18195	bflo_06302
OG0008432	DANRE42164	bflo_14749
OG0008433	DANRE37610, DANRE37609	bflo_00327, bflo_26515
OG0008435	DANRE05181	bflo_10663, bflo_10665
OG0008437	DANRE39110	bflo_00866
OG0008443	DANRE17447	bflo_17736
OG0008444	DANRE07067, DANRE07068, DANRE07066	bflo_07626
OG0008448	DANRE11510, DANRE11508, DANRE11509	bflo_13952
OG0008453	DANRE30591	bflo_10469
OG0008457	DANRE11784, DANRE11783	bflo_06601
OG0008460	DANRE02916, DANRE36481	bflo_10540, bflo_09075
OG0008462	DANRE38539, DANRE38538	bflo_06025
OG0008468	DANRE22771, DANRE22770, DANRE22769	bflo_12139
OG0008470	DANRE34449, DANRE07568, DANRE07569, DANRE00983, DANRE00984	bflo_24391
OG0008472	DANRE00318, DANRE00319, DANRE00313, DANRE00312, DANRE00314, DANRE00310, DANRE00311, DANRE00317, DANRE00315, DANRE00316	bflo_24208, bflo_24410
OG0008477	DANRE35341, DANRE35350, DANRE20692, DANRE20691, DANRE20689, DANRE20688, DANRE20693, DANRE12008, DANRE12015, DANRE12007, DANRE12009, DANRE12013, DANRE12011, DANRE12012, DANRE12014, DANRE28782, DANRE28783, DANRE30527, DANRE30528, DANRE30529, DANRE20690	bflo_16085
OG0008478	DANRE34711	bflo_19839
OG0008507	DANRE39040, DANRE39039	bflo_05783
OG0008509	DANRE22991	bflo_24600
OG0008514	DANRE16268, DANRE16269	bflo_15478
OG0008516	DANRE10694	bflo_13080
OG0008526	DANRE34698	bflo_25321
OG0008527	DANRE18594, DANRE10776	bflo_06389
OG0008528	DANRE13105	bflo_05777
OG0008529	DANRE08618	bflo_03906
OG0008530	DANRE06780, DANRE06781	bflo_07528
OG0008531	DANRE12269	bflo_21782
OG0008532	DANRE02784, DANRE02783	bflo_09671
OG0008533	DANRE18543, DANRE18542	bflo_18027
OG0008534	DANRE25231	bflo_09494
OG0008535	DANRE39223, DANRE39224	bflo_09068
OG0008536	DANRE29560	bflo_26445
OG0008539	DANRE25406	bflo_12416
OG0008540	DANRE14947	bflo_08478
OG0008542	DANRE21467	bflo_06695
OG0008544	DANRE39597	bflo_06925
OG0008545	DANRE17598	bflo_08710
OG0008546	DANRE14151	bflo_13964
OG0008550	DANRE36778	bflo_13467
OG0008551	DANRE00943	bflo_18054
OG0008554	DANRE24107, DANRE38277, DANRE24105, DANRE24106	bflo_12658
OG0008555	DANRE04481	bflo_04455
OG0008556	DANRE10853, DANRE18326	bflo_05177
OG0008557	DANRE37865	bflo_17035
OG0008558	DANRE25066, DANRE25067	bflo_03229
OG0008561	DANRE20325, DANRE07921	bflo_20126
OG0008562	DANRE17268	bflo_17593
OG0008563	DANRE40836	bflo_20452
OG0008564	DANRE02471, DANRE02472	bflo_11404
OG0008566	DANRE38077	bflo_26934, bflo_10005
OG0008567	DANRE04605, DANRE04606	bflo_25254, bflo_14366
OG0008570	DANRE21965	bflo_23263
OG0008572	DANRE00022	bflo_04448
OG0008573	DANRE19385	bflo_06641
OG0008575	DANRE30679	bflo_09841
OG0008576	DANRE05957	bflo_08767
OG0008577	DANRE03648	bflo_23907
OG0008578	DANRE37031, DANRE37030	bflo_13092
OG0008579	DANRE15081, DANRE15082	bflo_25506
OG0008582	DANRE25587, DANRE31232	bflo_07339
OG0008587	DANRE11955	bflo_07744
OG0008588	DANRE03686	bflo_23737
OG0008590	DANRE38041, DANRE38042	bflo_22971
OG0008591	DANRE28969	bflo_20888
OG0008592	DANRE00377, DANRE00376	bflo_16706
OG0008593	DANRE36970, DANRE22377, DANRE22376	bflo_11100
OG0008594	DANRE09836	bflo_19036
OG0008595	DANRE17295, DANRE17294	bflo_03899
OG0008596	DANRE14530	bflo_18694
OG0008597	DANRE07096	bflo_27120, bflo_14183
OG0008600	DANRE05761, DANRE05760, DANRE05759	bflo_09225
OG0008602	DANRE05943	bflo_21727
OG0008603	DANRE28372, DANRE28371	bflo_20371
OG0008604	DANRE29551	bflo_23667
OG0008605	DANRE37537, DANRE37538	bflo_10551
OG0008606	DANRE20257	bflo_01729
OG0008607	DANRE27459, DANRE27460	bflo_16395
OG0008609	DANRE03557	bflo_23813
OG0008611	DANRE17674	bflo_17065
OG0008612	DANRE26593	bflo_15903
OG0008613	DANRE31245	bflo_12108
OG0008614	DANRE26105	bflo_14387
OG0008618	DANRE01660	bflo_11481, bflo_12026, bflo_12485
OG0008619	DANRE11600	bflo_20672
OG0008620	DANRE39841	bflo_06625
OG0008622	DANRE25585, DANRE25586	bflo_12608
OG0008623	DANRE35007	bflo_00397
OG0008624	DANRE43287	bflo_13949
OG0008626	DANRE28396	bflo_12655
OG0008627	DANRE20508	bflo_14368
OG0008628	DANRE35278, DANRE35279	bflo_14884
OG0008629	DANRE19769, DANRE19768	bflo_06061
OG0008630	DANRE08236	bflo_19872, bflo_20694
OG0008631	DANRE31962	bflo_09016
OG0008632	DANRE29958	bflo_19170
OG0008633	DANRE11269	bflo_19269
OG0008634	DANRE11925, DANRE11924, DANRE10953, DANRE18320	bflo_20155
OG0008636	DANRE24944	bflo_06070
OG0008637	DANRE36329, DANRE36328	bflo_24442
OG0008638	DANRE38763, DANRE38762	bflo_08322
OG0008639	DANRE02162	bflo_18095
OG0008640	DANRE05356, DANRE05355, DANRE05354	bflo_13625
OG0008642	DANRE22591, DANRE22590	bflo_13001
OG0008644	DANRE11817	bflo_10691
OG0008647	DANRE28267, DANRE28266	bflo_01564
OG0008648	DANRE06620	bflo_11509
OG0008649	DANRE43143	bflo_08992
OG0008651	DANRE35010, DANRE08156	bflo_00812
OG0008653	DANRE15446	bflo_05422
OG0008654	DANRE03633	bflo_22977
OG0008655	DANRE30950	bflo_11937
OG0008656	DANRE03767	bflo_14876
OG0008657	DANRE12603	bflo_12950
OG0008658	DANRE18377	bflo_01987
OG0008660	DANRE25813	bflo_05706, bflo_26802
OG0008661	DANRE03370	bflo_10401
OG0008665	DANRE00277	bflo_07367
OG0008666	DANRE22833	bflo_05647
OG0008668	DANRE24049, DANRE24048, DANRE26487	bflo_05289
OG0008669	DANRE26357	bflo_08972
OG0008671	DANRE10910	bflo_26868, bflo_07878
OG0008672	DANRE34933	bflo_05851
OG0008673	DANRE17542	bflo_16309
OG0008674	DANRE15733	bflo_15118
OG0008675	DANRE11878, DANRE11879, DANRE38115	bflo_05167
OG0008676	DANRE15892, DANRE15891	bflo_21049
OG0008677	DANRE10643	bflo_25713
OG0008678	DANRE00301, DANRE00302	bflo_20440
OG0008680	DANRE06212	bflo_09791
OG0008681	DANRE41523	bflo_01433
OG0008682	DANRE22797	bflo_03828
OG0008683	DANRE27629	bflo_24177
OG0008684	DANRE42050	bflo_00413
OG0008685	DANRE12963	bflo_13111
OG0008693	DANRE35999, DANRE36000	bflo_09605
OG0008696	DANRE43031, DANRE28463, DANRE28464	bflo_14306
OG0008697	DANRE35126, DANRE35125, DANRE35369, DANRE35128	bflo_16865
OG0008698	DANRE17303, DANRE10051	bflo_07341
OG0008701	DANRE38617, DANRE13236, DANRE24300, DANRE24303, DANRE24301, DANRE24302, DANRE24299	bflo_08113, bflo_20277
OG0008702	DANRE37118, DANRE14162, DANRE09938, DANRE09939, DANRE37117, DANRE37116	bflo_12604
OG0008705	DANRE28894, DANRE17512, DANRE17511, DANRE28893	bflo_00932
OG0008706	DANRE37623, DANRE14943, DANRE14942, DANRE10168	bflo_06203
OG0008709	DANRE31330	bflo_08846
OG0008710	DANRE24008, DANRE24009, DANRE24007, DANRE24010	bflo_15280, bflo_15098
OG0008712	DANRE33420, DANRE33419, DANRE33418	bflo_09406
OG0008758	DANRE25447	bflo_14138
OG0008760	DANRE39974	bflo_19040
OG0008762	DANRE07808	bflo_05577
OG0008763	DANRE15129, DANRE18089, DANRE15128	bflo_18113
OG0008765	DANRE42705	bflo_00424
OG0008767	DANRE10361	bflo_01649
OG0008770	DANRE04001	bflo_14257
OG0008771	DANRE14678, DANRE08594, DANRE08593	bflo_00893
OG0008778	DANRE38517	bflo_06309
OG0008780	DANRE18957, DANRE18953, DANRE18955, DANRE18954, DANRE18956	bflo_22312
OG0008782	DANRE10205	bflo_01498
OG0008784	DANRE36431	bflo_25320
OG0008785	DANRE40047, DANRE40048	bflo_15566
OG0008786	DANRE30978	bflo_11902
OG0008787	DANRE07748, DANRE07747, DANRE07749, DANRE04844	bflo_06604
OG0008788	DANRE35585, DANRE35586, DANRE41461	bflo_19220
OG0008790	DANRE04440	bflo_08227
OG0008796	DANRE38059, DANRE38060	bflo_16644
OG0008797	DANRE40748, DANRE40749	bflo_20992
OG0008798	DANRE09043, DANRE09044	bflo_15040
OG0008799	DANRE14578, DANRE14579	bflo_16333
OG0008800	DANRE16057, DANRE16059, DANRE16058	bflo_05511
OG0008801	DANRE12630, DANRE12629	bflo_03388
OG0008802	DANRE30566, DANRE30565	bflo_23713
OG0008804	DANRE11733	bflo_06638
OG0008805	DANRE21729, DANRE21728	bflo_06975
OG0008806	DANRE04945	bflo_23270
OG0008810	DANRE24341	bflo_17626
OG0008812	DANRE15106	bflo_05591
OG0008820	DANRE14984	bflo_01093
OG0008821	DANRE09036	bflo_04457
OG0008822	DANRE35661	bflo_22877
OG0008823	DANRE08198	bflo_20458
OG0008824	DANRE00389, DANRE00390	bflo_15812
OG0008826	DANRE28903	bflo_25727
OG0008827	DANRE30017	bflo_22836
OG0008828	DANRE42365, DANRE42366	bflo_02345
OG0008829	DANRE00441	bflo_08652
OG0008830	DANRE10522, DANRE21598, DANRE21599	bflo_25295
OG0008831	DANRE19423, DANRE19424	bflo_04901
OG0008832	DANRE02516	bflo_24617
OG0008835	DANRE20917	bflo_21824
OG0008837	DANRE08220, DANRE08221	bflo_20413
OG0008838	DANRE41615	bflo_11202
OG0008840	DANRE01624, DANRE01623	bflo_12618
OG0008841	DANRE28816	bflo_23274
OG0008844	DANRE27006	bflo_13108
OG0008845	DANRE07162	bflo_20567, bflo_20568
OG0008847	DANRE10944	bflo_18075
OG0008850	DANRE20420	bflo_09038
OG0008851	DANRE08616	bflo_15814
OG0008853	DANRE02857	bflo_24393
OG0008855	DANRE04757	bflo_16617
OG0008856	DANRE29191	bflo_05961
OG0008857	DANRE13118	bflo_24325
OG0008859	DANRE04721	bflo_03999
OG0008860	DANRE02341	bflo_13874
OG0008864	DANRE21016	bflo_11588
OG0008866	DANRE36316	bflo_21940
OG0008867	DANRE19167, DANRE39550	bflo_07708
OG0008868	DANRE04359	bflo_23424
OG0008870	DANRE33681	bflo_20316
OG0008871	DANRE33924, DANRE33925	bflo_14578
OG0008872	DANRE17540	bflo_25884
OG0008876	DANRE03533, DANRE03534	bflo_07526
OG0008878	DANRE36788, DANRE36787	bflo_11933
OG0008883	DANRE15937	bflo_20328
OG0008885	DANRE15048	bflo_00571
OG0008888	DANRE17423	bflo_23727
OG0008889	DANRE20978, DANRE20977	bflo_25635
OG0008891	DANRE17257	bflo_09549
OG0008892	DANRE11596	bflo_05290
OG0008893	DANRE12529	bflo_24649
OG0008894	DANRE03025	bflo_06764
OG0008896	DANRE12825	bflo_13367
OG0008897	DANRE40908	bflo_23025
OG0008898	DANRE30423, DANRE28957	bflo_08055
OG0008900	DANRE30845	bflo_23072
OG0008901	DANRE36660	bflo_12195
OG0008906	DANRE40925	bflo_16157
OG0008907	DANRE24823, DANRE24822	bflo_23433
OG0008910	DANRE27761, DANRE27762	bflo_12046
OG0008911	DANRE31367, DANRE31369, DANRE31370, DANRE31368	bflo_12256
OG0008914	DANRE08866	bflo_14245
OG0008915	DANRE15822	bflo_13355
OG0008916	DANRE33880	bflo_17897, bflo_17442
OG0008917	DANRE11441, DANRE11440	bflo_14279
OG0008918	DANRE13937	bflo_06312
OG0008923	DANRE18121, DANRE18122	bflo_10626
OG0008924	DANRE22832	bflo_11447
OG0008925	DANRE33931, DANRE33932	bflo_11366
OG0008927	DANRE00101	bflo_26215
OG0008929	DANRE11735	bflo_06279
OG0008931	DANRE14949	bflo_05606
OG0008934	DANRE04660, DANRE04659	bflo_07418
OG0008936	DANRE37668	bflo_06399
OG0008938	DANRE33562	bflo_09125
OG0008940	DANRE20105	bflo_18385
OG0008942	DANRE36407	bflo_05700
OG0008945	DANRE33628, DANRE33629	bflo_20264
OG0008946	DANRE20400	bflo_14917
OG0008951	DANRE08120, DANRE08121	bflo_01130
OG0008955	DANRE04893, DANRE04894	bflo_01456
OG0008959	DANRE01766, DANRE01767, DANRE01769	bflo_05761
OG0008969	DANRE10208, DANRE13583	bflo_13370
OG0008977	DANRE20485, DANRE38987	bflo_14198
OG0008979	DANRE19334, DANRE35216, DANRE35215	bflo_25185
OG0008980	DANRE14962, DANRE14281, DANRE03452, DANRE03451	bflo_25357
OG0008981	DANRE08224, DANRE01425, DANRE40846, DANRE40845	bflo_08236
OG0008982	DANRE03203, DANRE03204, DANRE29628, DANRE29629, DANRE13353	bflo_08859
OG0008984	DANRE15591, DANRE30047	bflo_22697, bflo_06243, bflo_23393
OG0008985	DANRE36928, DANRE36929, DANRE11564, DANRE14432, DANRE10201	bflo_12743
OG0008989	DANRE11384	bflo_16525, bflo_16040, bflo_11555
OG0008990	DANRE03437, DANRE03438	bflo_02482
OG0008991	DANRE40103, DANRE35356, DANRE35358, DANRE35357	bflo_07023
OG0009044	DANRE34873	bflo_05674
OG0009052	DANRE31419	bflo_22515
OG0009054	DANRE19806	bflo_14341
OG0009055	DANRE31171	bflo_21778
OG0009056	DANRE04937, DANRE04938	bflo_15222
OG0009061	DANRE11019, DANRE11018	bflo_05166
OG0009062	DANRE34597	bflo_17333, bflo_17332
OG0009063	DANRE42124, DANRE42125	bflo_23347
OG0009064	DANRE24446	bflo_24119
OG0009067	DANRE28510	bflo_22563
OG0009069	DANRE00309	bflo_16424
OG0009070	DANRE11969	bflo_03472
OG0009071	DANRE18917, DANRE15010	bflo_18034
OG0009076	DANRE19897	bflo_23517
OG0009081	DANRE17164	bflo_08715
OG0009083	DANRE04480	bflo_05597
OG0009084	DANRE25581	bflo_11022
OG0009085	DANRE36695, DANRE36694, DANRE36696	bflo_25117
OG0009088	DANRE01933	bflo_21243, bflo_21209
OG0009089	DANRE05405, DANRE05404	bflo_07099
OG0009091	DANRE36141	bflo_22641
OG0009092	DANRE28370	bflo_26377
OG0009094	DANRE36126	bflo_22621
OG0009095	DANRE12515	bflo_14035
OG0009096	DANRE26149, DANRE26148	bflo_24792
OG0009110	DANRE02571, DANRE42842	bflo_00202
OG0009113	DANRE35089, DANRE35090	bflo_21396
OG0009114	DANRE06200	bflo_17967
OG0009117	DANRE11121, DANRE11122	bflo_23528
OG0009119	DANRE14597	bflo_12254
OG0009120	DANRE34568, DANRE34567, DANRE00360, DANRE00359, DANRE00358	bflo_06567
OG0009121	DANRE18049	bflo_15028
OG0009125	DANRE05527, DANRE05526	bflo_15841
OG0009127	DANRE39947	bflo_11742
OG0009129	DANRE33271	bflo_16618
OG0009131	DANRE21280	bflo_11124
OG0009132	DANRE21960, DANRE21958, DANRE21961	bflo_14677
OG0009133	DANRE13722	bflo_00898
OG0009134	DANRE08020	bflo_00730
OG0009135	DANRE23509	bflo_24563
OG0009137	DANRE01972, DANRE01971	bflo_17139
OG0009140	DANRE23499	bflo_12958
OG0009142	DANRE22346, DANRE22348, DANRE22349, DANRE22347	bflo_21668
OG0009143	DANRE40761	bflo_12391
OG0009145	DANRE37112	bflo_22511
OG0009148	DANRE24665, DANRE24663, DANRE24664	bflo_06470
OG0009149	DANRE15277	bflo_12065
OG0009150	DANRE01976	bflo_11793
OG0009151	DANRE05357	bflo_07484
OG0009152	DANRE04346	bflo_08516
OG0009154	DANRE29933, DANRE09849, DANRE41699	bflo_00261
OG0009157	DANRE39561	bflo_09443
OG0009158	DANRE11602, DANRE11603	bflo_24079
OG0009163	DANRE30202	bflo_23069
OG0009165	DANRE07285, DANRE07284	bflo_14508
OG0009166	DANRE18905, DANRE18906	bflo_01482
OG0009167	DANRE30255	bflo_16639
OG0009168	DANRE17639	bflo_16402
OG0009169	DANRE24536	bflo_11409
OG0009170	DANRE10874	bflo_09436
OG0009171	DANRE39866	bflo_16586
OG0009172	DANRE13550	bflo_18774
OG0009174	DANRE16876, DANRE16875	bflo_10782
OG0009175	DANRE14934, DANRE14933, DANRE14932	bflo_06260
OG0009176	DANRE28004, DANRE28005	bflo_24859
OG0009178	DANRE06358	bflo_12317
OG0009179	DANRE02068	bflo_21709
OG0009180	DANRE35043	bflo_21947
OG0009181	DANRE40404	bflo_06599
OG0009182	DANRE40541	bflo_14498
OG0009183	DANRE01526	bflo_18436
OG0009185	DANRE40643, DANRE19655	bflo_08335
OG0009190	DANRE28164	bflo_20876
OG0009191	DANRE11476	bflo_17145
OG0009193	DANRE36630	bflo_11908
OG0009194	DANRE07879, DANRE07878	bflo_14814
OG0009195	DANRE35093	bflo_05763
OG0009197	DANRE43441	bflo_22512
OG0009199	DANRE39409, DANRE39408	bflo_13112, bflo_12265
OG0009208	DANRE35531, DANRE42761, DANRE26886, DANRE24228	bflo_00381
OG0009209	DANRE25096	bflo_17797, bflo_13626, bflo_00594, bflo_22304, bflo_22303, bflo_21472, bflo_22308, bflo_21906
OG0009211	DANRE10114, DANRE10113, DANRE14232, DANRE18386, DANRE39007	bflo_04453
OG0009214	DANRE35045	bflo_10661, bflo_20786, bflo_10633, bflo_20993
OG0009216	DANRE04484, DANRE04483, DANRE04482	bflo_18087, bflo_06793
OG0009217	DANRE08274, DANRE08273	bflo_21147, bflo_20863
OG0009219	DANRE42802, DANRE35743	bflo_18720
OG0009222	DANRE29525, DANRE03423	bflo_07155
OG0009224	DANRE01472, DANRE41167, DANRE06655, DANRE06656, DANRE20418	bflo_10844
OG0009225	DANRE24173	bflo_00926
OG0009226	DANRE07366, DANRE07365, DANRE07364, DANRE07363	bflo_07634, bflo_07633
OG0009230	DANRE20399, DANRE20398	bflo_24444
OG0009231	DANRE42175	bflo_13845
OG0009232	DANRE00448	bflo_24947
OG0009293	DANRE17541	bflo_25608
OG0009296	DANRE06255	bflo_05038
OG0009301	DANRE12122, DANRE12123	bflo_10683
OG0009305	DANRE33391, DANRE33392	bflo_00876
OG0009309	DANRE17253	bflo_09601
OG0009312	DANRE30940	bflo_03363
OG0009313	DANRE29435	bflo_23398
OG0009320	DANRE05523, DANRE01051	bflo_17822
OG0009322	DANRE34895, DANRE34894	bflo_15882
OG0009325	DANRE30860	bflo_11138
OG0009327	DANRE12941	bflo_03544
OG0009328	DANRE11883	bflo_23762
OG0009330	DANRE12201, DANRE12200, DANRE12199, DANRE12202	bflo_25312
OG0009333	DANRE36613, DANRE36614	bflo_11077
OG0009335	DANRE28879	bflo_26202
OG0009336	DANRE15528	bflo_14071
OG0009337	DANRE10761	bflo_03072
OG0009338	DANRE16234	bflo_14635
OG0009339	DANRE30264	bflo_01954
OG0009340	DANRE41801	bflo_05682
OG0009341	DANRE23255	bflo_17550
OG0009345	DANRE03140, DANRE03141	bflo_00768
OG0009348	DANRE33500	bflo_20774, bflo_20789, bflo_27344
OG0009349	DANRE27193, DANRE27194	bflo_18536
OG0009350	DANRE12597	bflo_11651
OG0009352	DANRE03409	bflo_10042
OG0009358	DANRE29123	bflo_19438, bflo_27301
OG0009363	DANRE40732, DANRE40733	bflo_19842
OG0009365	DANRE39574	bflo_08441
OG0009370	DANRE38892	bflo_13910
OG0009374	DANRE22434	bflo_09871
OG0009378	DANRE24750	bflo_25145
OG0009380	DANRE12386, DANRE12385, DANRE12384	bflo_13853
OG0009382	DANRE26921	bflo_16656
OG0009384	DANRE41320, DANRE41321	bflo_21228
OG0009385	DANRE33542	bflo_19985
OG0009388	DANRE21974, DANRE21973	bflo_10528
OG0009392	DANRE16844, DANRE28500	bflo_23448
OG0009393	DANRE29855	bflo_22788
OG0009399	DANRE34993, DANRE34992	bflo_22264
OG0009401	DANRE04290	bflo_09291
OG0009403	DANRE06958	bflo_14844
OG0009404	DANRE18565	bflo_17552
OG0009407	DANRE15433, DANRE15434	bflo_22989
OG0009409	DANRE03305	bflo_09265
OG0009410	DANRE02759, DANRE02758, DANRE02470	bflo_11615
OG0009415	DANRE34635	bflo_05298
OG0009417	DANRE42631, DANRE42630	bflo_05811
OG0009419	DANRE23923	bflo_06995
OG0009421	DANRE26510, DANRE26509	bflo_26210
OG0009425	DANRE03311, DANRE11010	bflo_00799
OG0009426	DANRE10677	bflo_06404
OG0009427	DANRE11354	bflo_01158, bflo_01685
OG0009428	DANRE21763, DANRE21760	bflo_08073
OG0009430	DANRE06570, DANRE06569	bflo_08785
OG0009436	DANRE25825	bflo_06759
OG0009440	DANRE16739, DANRE16742, DANRE16738	bflo_20972
OG0009443	DANRE02267	bflo_24445
OG0009448	DANRE34622, DANRE34621	bflo_21117
OG0009449	DANRE35554	bflo_15029
OG0009452	DANRE01640, DANRE01641	bflo_12856
OG0009459	DANRE12983, DANRE12982, DANRE12984, DANRE12980, DANRE12981, DANRE25728	bflo_12678, bflo_12980
OG0009465	DANRE30649, DANRE20269, DANRE20268, DANRE00015	bflo_18004
OG0009468	DANRE12319, DANRE12320, DANRE34244, DANRE34716, DANRE34717	bflo_06630
OG0009470	DANRE40434, DANRE24188, DANRE40433, DANRE40432	bflo_26155
OG0009472	DANRE36249	bflo_24709
OG0009474	DANRE37853, DANRE37852, DANRE33782, DANRE33783	bflo_00354
OG0009475	DANRE01026	bflo_21042, bflo_05607, bflo_21033, bflo_19786
OG0009480	DANRE09509, DANRE21398, DANRE21399, DANRE21400, DANRE42072	bflo_20951
OG0009483	DANRE25333, DANRE25334	bflo_12506
OG0009485	DANRE30451, DANRE21963, DANRE21962	bflo_23134
OG0009486	DANRE28215, DANRE28214, DANRE28213	bflo_14752, bflo_16016
OG0009543	DANRE33497	bflo_21004
OG0009544	DANRE33548, DANRE33549	bflo_16890
OG0009548	DANRE06327	bflo_07984
OG0009554	DANRE43221	bflo_06486
OG0009568	DANRE21502	bflo_15563
OG0009570	DANRE39747	bflo_11610
OG0009571	DANRE37151, DANRE37150	bflo_06386
OG0009576	DANRE24747	bflo_23430
OG0009584	DANRE04056, DANRE04057	bflo_09756
OG0009585	DANRE38110, DANRE38109	bflo_10631
OG0009587	DANRE30204, DANRE30203	bflo_23034
OG0009590	DANRE39780	bflo_21682
OG0009597	DANRE37951	bflo_05788
OG0009598	DANRE33459	bflo_25244
OG0009604	DANRE25395, DANRE25396	bflo_13472
OG0009607	DANRE05543	bflo_16301
OG0009611	DANRE38394	bflo_05671
OG0009612	DANRE08502	bflo_14975
OG0009614	DANRE24753	bflo_23191
OG0009617	DANRE41382	bflo_02913
OG0009620	DANRE12796	bflo_15177
OG0009624	DANRE19531	bflo_00754
OG0009630	DANRE16454	bflo_20168
OG0009635	DANRE37937, DANRE37936	bflo_21556
OG0009637	DANRE25842	bflo_22464, bflo_22528
OG0009638	DANRE41777	bflo_19192
OG0009639	DANRE16313	bflo_20153
OG0009640	DANRE42904	bflo_14519
OG0009642	DANRE09861	bflo_22372
OG0009649	DANRE00166	bflo_18687
OG0009650	DANRE24096, DANRE24098, DANRE24097	bflo_14050
OG0009652	DANRE10928	bflo_11901
OG0009656	DANRE07119	bflo_16330
OG0009659	DANRE42177, DANRE42176	bflo_19150
OG0009661	DANRE15583	bflo_22912
