Orthogroup	DANRE	APOSJ_ok
OG0003189	DANRE00005, DANRE00004	APOSJ_36317, APOSJ_04556, APOSJ_36316, APOSJ_04558, APOSJ_36318, APOSJ_36315
OG0003190	DANRE15815	APOSJ_49718, APOSJ_49721, APOSJ_49724, APOSJ_49723, APOSJ_49719, APOSJ_49722, APOSJ_49720
OG0003191	DANRE35621, DANRE35620, DANRE23032, DANRE23033	APOSJ_11431, APOSJ_11427, APOSJ_11429, APOSJ_11434, APOSJ_11433, APOSJ_11430, APOSJ_11426, APOSJ_11428
OG0003192	DANRE41743, DANRE41742, DANRE41744, DANRE41741, DANRE35706, DANRE35707	APOSJ_58378, APOSJ_61697, APOSJ_61698, APOSJ_61696, APOSJ_61699, APOSJ_61700, APOSJ_61701, APOSJ_61695
OG0003193	DANRE16196, DANRE16197, DANRE41842, DANRE16198	APOSJ_00532
OG0003195	DANRE30347, DANRE30348, DANRE30351, DANRE30349, DANRE30350	APOSJ_46035, APOSJ_32408, APOSJ_46033, APOSJ_46034, APOSJ_46038, APOSJ_46037, APOSJ_32407
OG0003196	DANRE10235	APOSJ_52449, APOSJ_37298, APOSJ_52450, APOSJ_52451
OG0003197	DANRE08921	APOSJ_57136, APOSJ_57140, APOSJ_57137, APOSJ_57134, APOSJ_09752, APOSJ_57138, APOSJ_57133, APOSJ_57139
OG0003199	DANRE22632, DANRE22631	APOSJ_06417, APOSJ_50357, APOSJ_06415, APOSJ_06416, APOSJ_06414, APOSJ_06418, APOSJ_40507, APOSJ_06413
OG0003200	DANRE04616, DANRE04615	APOSJ_56645, APOSJ_15587, APOSJ_15589
OG0003201	DANRE30707	APOSJ_41425, APOSJ_41427, APOSJ_41426
OG0003202	DANRE25272, DANRE00416, DANRE00417	APOSJ_62049
OG0003203	DANRE14965, DANRE13754	APOSJ_10922, APOSJ_10923, APOSJ_10921, APOSJ_10920
OG0003204	DANRE29886, DANRE29888, DANRE29887, DANRE04013, DANRE04010, DANRE04012, DANRE04011	APOSJ_55199, APOSJ_26853, APOSJ_26857, APOSJ_26856, APOSJ_26852, APOSJ_26855, APOSJ_26854, APOSJ_26850, APOSJ_28831, APOSJ_26851
OG0003205	DANRE21604, DANRE21605, DANRE00356, DANRE00357, DANRE34571, DANRE34572, DANRE34573	APOSJ_26076
OG0003206	DANRE28861	APOSJ_42271, APOSJ_57448, APOSJ_42268, APOSJ_42269, APOSJ_65050, APOSJ_42266, APOSJ_42272, APOSJ_65052, APOSJ_42267, APOSJ_42270
OG0003207	DANRE36071, DANRE30681	APOSJ_53468, APOSJ_53467
OG0003208	DANRE40086	APOSJ_40496, APOSJ_40497
OG0003210	DANRE19116, DANRE19117, DANRE40210, DANRE26478	APOSJ_15249, APOSJ_15248
OG0003211	DANRE25652, DANRE25653, DANRE25651, DANRE31621, DANRE31623, DANRE31622	APOSJ_03604, APOSJ_03608, APOSJ_31045, APOSJ_09022, APOSJ_03606, APOSJ_31048, APOSJ_03603, APOSJ_22500
OG0003212	DANRE39811, DANRE39812, DANRE31617, DANRE31616	APOSJ_40742
OG0003213	DANRE26968, DANRE26967	APOSJ_62042, APOSJ_62043, APOSJ_62044
OG0003214	DANRE41512	APOSJ_30849, APOSJ_30835
OG0003215	DANRE02939, DANRE02937, DANRE02938, DANRE11053, DANRE11054, DANRE11051, DANRE11052	APOSJ_30430
OG0003216	DANRE30018, DANRE03863, DANRE35459, DANRE35460, DANRE09432, DANRE09431	APOSJ_46437, APOSJ_24532, APOSJ_45488, APOSJ_45489, APOSJ_50451
OG0003217	DANRE01890, DANRE19010	APOSJ_38588, APOSJ_25460, APOSJ_38604, APOSJ_38597
OG0003218	DANRE20503, DANRE20504	APOSJ_10871, APOSJ_10868, APOSJ_10873, APOSJ_47482, APOSJ_17947, APOSJ_03784, APOSJ_59373, APOSJ_17946, APOSJ_17951, APOSJ_10870, APOSJ_10869
OG0003219	DANRE15939, DANRE15938, DANRE15940	APOSJ_51906
OG0003220	DANRE14233, DANRE10112	APOSJ_62682
OG0003221	DANRE15085, DANRE15029, DANRE15030	APOSJ_53881, APOSJ_53880
OG0003222	DANRE39352, DANRE12322, DANRE24319	APOSJ_53811, APOSJ_03374, APOSJ_42728
OG0003223	DANRE22864, DANRE22860, DANRE22861, DANRE22862, DANRE22863	APOSJ_01786, APOSJ_01785
OG0003224	DANRE21388, DANRE21387, DANRE42645, DANRE01731	APOSJ_06577, APOSJ_55082, APOSJ_55083, APOSJ_55085
OG0003225	DANRE00960	APOSJ_64620, APOSJ_18658, APOSJ_53640, APOSJ_53642, APOSJ_53639, APOSJ_34446, APOSJ_53641, APOSJ_64628, APOSJ_18935, APOSJ_53643
OG0003226	DANRE38654	APOSJ_18811, APOSJ_03066, APOSJ_18809, APOSJ_03063, APOSJ_03064, APOSJ_03065
OG0003227	DANRE25245, DANRE25246, DANRE25244	APOSJ_29380, APOSJ_29382, APOSJ_29379, APOSJ_29381
OG0003228	DANRE17723, DANRE17725, DANRE17724, DANRE17726	APOSJ_15473, APOSJ_15470
OG0003229	DANRE00332	APOSJ_54883, APOSJ_05246, APOSJ_54880, APOSJ_05243, APOSJ_54882, APOSJ_05244, APOSJ_54881, APOSJ_14048, APOSJ_05245, APOSJ_05241, APOSJ_05242
OG0003230	DANRE04385	APOSJ_24729, APOSJ_40527, APOSJ_40529, APOSJ_40528, APOSJ_40525, APOSJ_40524, APOSJ_40531, APOSJ_24730, APOSJ_40530, APOSJ_40523, APOSJ_40526, APOSJ_24731
OG0003234	DANRE06014	APOSJ_35347
OG0003235	DANRE22427, DANRE22430, DANRE22429	APOSJ_56012, APOSJ_56016
OG0003237	DANRE00737, DANRE00738, DANRE38983, DANRE26541, DANRE26540, DANRE23879	APOSJ_05354, APOSJ_46295
OG0003238	DANRE12306, DANRE12307	APOSJ_13700, APOSJ_50826, APOSJ_13694, APOSJ_56279, APOSJ_13702, APOSJ_56278, APOSJ_32202, APOSJ_50828, APOSJ_56280, APOSJ_50829, APOSJ_56282, APOSJ_50824, APOSJ_50825, APOSJ_50827, APOSJ_50830, APOSJ_56281
OG0003239	DANRE12438, DANRE12437	APOSJ_55600, APOSJ_55604, APOSJ_23595, APOSJ_29631, APOSJ_23590, APOSJ_29635, APOSJ_55602, APOSJ_23589, APOSJ_40825, APOSJ_55606, APOSJ_55607, APOSJ_56527, APOSJ_55603, APOSJ_23594, APOSJ_56504, APOSJ_29632, APOSJ_29634, APOSJ_55605, APOSJ_09653, APOSJ_17814, APOSJ_29633, APOSJ_17813, APOSJ_23593
OG0003240	DANRE41350, DANRE37099, DANRE37100, DANRE29141, DANRE29140, DANRE03352	APOSJ_51092
OG0003250	DANRE17729, DANRE22519, DANRE22517, DANRE22518	APOSJ_16548, APOSJ_56142, APOSJ_56534, APOSJ_56535
OG0003251	DANRE14601, DANRE38610	APOSJ_54466
OG0003252	DANRE18828, DANRE11674, DANRE11673, DANRE11671, DANRE11675, DANRE11672, DANRE18829, DANRE18830	APOSJ_51617
OG0003253	DANRE19413, DANRE19414, DANRE33956, DANRE33957, DANRE12186, DANRE12185	APOSJ_36002
OG0003254	DANRE06282, DANRE19948, DANRE19947	APOSJ_62720, APOSJ_62718, APOSJ_62717, APOSJ_62719
OG0003255	DANRE14794	APOSJ_37992, APOSJ_37996, APOSJ_50042, APOSJ_37991, APOSJ_37994, APOSJ_37989, APOSJ_37995, APOSJ_50045, APOSJ_50044, APOSJ_37993, APOSJ_37909, APOSJ_50043, APOSJ_37990
OG0003258	DANRE22153, DANRE22152	APOSJ_29538, APOSJ_29539, APOSJ_54086, APOSJ_00171, APOSJ_16181, APOSJ_29536, APOSJ_54083, APOSJ_29537
OG0003259	DANRE41234	APOSJ_15841, APOSJ_15837, APOSJ_09994, APOSJ_15839, APOSJ_15838, APOSJ_09993, APOSJ_41545, APOSJ_15840, APOSJ_09995, APOSJ_41547, APOSJ_41546, APOSJ_41549, APOSJ_49815, APOSJ_34266, APOSJ_41548, APOSJ_41550, APOSJ_41551, APOSJ_15836, APOSJ_15835
OG0003260	DANRE40161, DANRE40160, DANRE00185, DANRE00186, DANRE00187, DANRE00183, DANRE00184	APOSJ_08169, APOSJ_08171, APOSJ_08170, APOSJ_08167, APOSJ_08168, APOSJ_08166
OG0003261	DANRE26659, DANRE08635, DANRE08637, DANRE08636	APOSJ_41161, APOSJ_41164, APOSJ_41163, APOSJ_41162
OG0003262	DANRE39652, DANRE39651, DANRE33302, DANRE33303, DANRE33301, DANRE39650, DANRE39654, DANRE42985	APOSJ_22581, APOSJ_22582
OG0003263	DANRE09441, DANRE09439, DANRE09440	APOSJ_41168
OG0003264	DANRE23955, DANRE04459, DANRE24677	APOSJ_26140, APOSJ_26142, APOSJ_33770, APOSJ_26141
OG0003265	DANRE02228, DANRE02229, DANRE31541, DANRE31542, DANRE31540	APOSJ_34472, APOSJ_17018, APOSJ_49524, APOSJ_34474, APOSJ_49518, APOSJ_17020, APOSJ_34469, APOSJ_34470
OG0003266	DANRE01238, DANRE01236, DANRE01237, DANRE19820, DANRE19821	APOSJ_61414, APOSJ_61413
OG0003267	DANRE03537	APOSJ_30035, APOSJ_30027, APOSJ_30031, APOSJ_30028, APOSJ_30029, APOSJ_30034, APOSJ_30033, APOSJ_30030, APOSJ_30032
OG0003268	DANRE14424	APOSJ_65180, APOSJ_65183, APOSJ_65174, APOSJ_51480, APOSJ_20455, APOSJ_20454, APOSJ_65185, APOSJ_20452, APOSJ_20456, APOSJ_20453
OG0003269	DANRE03374, DANRE30416, DANRE30418, DANRE30419, DANRE30420, DANRE30417	APOSJ_20442, APOSJ_20443, APOSJ_20445, APOSJ_65142, APOSJ_20440
OG0003270	DANRE26120, DANRE09021	APOSJ_39577, APOSJ_47534, APOSJ_39578
OG0003271	DANRE25960	APOSJ_31072, APOSJ_31073
OG0003272	DANRE20194, DANRE20196, DANRE20195, DANRE20193, DANRE23622, DANRE23621	APOSJ_62776, APOSJ_62775
OG0003275	DANRE03448, DANRE37102, DANRE37101	APOSJ_33405, APOSJ_11411, APOSJ_33404, APOSJ_08128, APOSJ_11412
OG0003276	DANRE19900, DANRE19899, DANRE37886, DANRE11593, DANRE11594, DANRE10725, DANRE18841	APOSJ_40980, APOSJ_40981
OG0003277	DANRE40517, DANRE40516, DANRE36836	APOSJ_64925
OG0003278	DANRE11535, DANRE11534	APOSJ_56401
OG0003279	DANRE06635, DANRE06634, DANRE06174	APOSJ_49088, APOSJ_44687, APOSJ_44688, APOSJ_44689
OG0003280	DANRE08669, DANRE08670	APOSJ_05123, APOSJ_33236
OG0003282	DANRE06254, DANRE20076, DANRE20077, DANRE06251, DANRE06253, DANRE06252, DANRE06250	APOSJ_00228, APOSJ_00227
OG0003283	DANRE30682, DANRE30683	APOSJ_14970
OG0003286	DANRE30520	APOSJ_25492, APOSJ_25491, APOSJ_25493
OG0003287	DANRE22777, DANRE18646	APOSJ_35942
OG0003288	DANRE06393, DANRE06392, DANRE06391	APOSJ_00605, APOSJ_00604, APOSJ_00602, APOSJ_00603
OG0003289	DANRE24116, DANRE27232, DANRE12400, DANRE12399, DANRE12398	APOSJ_43060
OG0003290	DANRE27117, DANRE27116, DANRE37909	APOSJ_53361
OG0003291	DANRE20382	APOSJ_06987, APOSJ_38387, APOSJ_06993, APOSJ_38386, APOSJ_38383, APOSJ_06988, APOSJ_06990, APOSJ_40455, APOSJ_38389, APOSJ_44035, APOSJ_38382, APOSJ_06989, APOSJ_38388, APOSJ_40453, APOSJ_38385, APOSJ_38384, APOSJ_06986, APOSJ_06992
OG0003293	DANRE01751	APOSJ_55383, APOSJ_55380, APOSJ_29797, APOSJ_29796
OG0003294	DANRE17929, DANRE17930	APOSJ_47167, APOSJ_46923, APOSJ_09688, APOSJ_01552, APOSJ_09683, APOSJ_26080, APOSJ_09685, APOSJ_26071
OG0003295	DANRE03306, DANRE03307, DANRE20248, DANRE20249	APOSJ_19312, APOSJ_22148, APOSJ_22150, APOSJ_22149
OG0003296	DANRE00126, DANRE33544, DANRE33545, DANRE33543	APOSJ_17865
OG0003297	DANRE30439, DANRE30438	APOSJ_30618
OG0003298	DANRE06755, DANRE06756, DANRE06754	APOSJ_21365, APOSJ_21366, APOSJ_21369, APOSJ_31701, APOSJ_25496, APOSJ_21367, APOSJ_57916, APOSJ_15785, APOSJ_63798, APOSJ_01743, APOSJ_63835
OG0003299	DANRE36340	APOSJ_54120, APOSJ_54121
OG0003301	DANRE08019, DANRE08017, DANRE00994, DANRE05125	APOSJ_13270, APOSJ_13273, APOSJ_13271, APOSJ_13272
OG0003302	DANRE06221	APOSJ_56909
OG0003303	DANRE28350	APOSJ_16243, APOSJ_16242
OG0003304	DANRE10347, DANRE03450	APOSJ_14274, APOSJ_14271, APOSJ_14272, APOSJ_24301, APOSJ_14270, APOSJ_14273
OG0003306	DANRE43404, DANRE43405	APOSJ_55395
OG0003307	DANRE16254, DANRE06704, DANRE06703, DANRE06702, DANRE06701	APOSJ_03839, APOSJ_03837, APOSJ_03841, APOSJ_03840, APOSJ_23792, APOSJ_03838, APOSJ_03842, APOSJ_03836
OG0003311	DANRE33784, DANRE24297, DANRE24298, DANRE43051, DANRE43050, DANRE43048, DANRE43049	APOSJ_37968
OG0003314	DANRE33781, DANRE15776, DANRE15775, DANRE17815	APOSJ_34487
OG0003315	DANRE10619	APOSJ_44709
OG0003316	DANRE26442, DANRE26440, DANRE26441	APOSJ_22523, APOSJ_13980, APOSJ_13981
OG0003317	DANRE35985, DANRE35986	APOSJ_63724
OG0003318	DANRE25493, DANRE22611, DANRE23177, DANRE22612	APOSJ_60634, APOSJ_60633, APOSJ_60632
OG0003319	DANRE23237, DANRE22506, DANRE24646, DANRE24645, DANRE24644	APOSJ_58641
OG0003320	DANRE41193	APOSJ_38819, APOSJ_48775, APOSJ_27049, APOSJ_07781, APOSJ_27047, APOSJ_27050, APOSJ_07780, APOSJ_48777, APOSJ_07782, APOSJ_27048, APOSJ_38820, APOSJ_27046, APOSJ_07778, APOSJ_07779, APOSJ_27044, APOSJ_27045
OG0003323	DANRE00405, DANRE00404	APOSJ_01721, APOSJ_01720
OG0003324	DANRE25742, DANRE25743, DANRE25741	APOSJ_19156, APOSJ_19155
OG0003325	DANRE05384	APOSJ_31506, APOSJ_31505, APOSJ_31507, APOSJ_31508
OG0003326	DANRE11610, DANRE11609, DANRE11611, DANRE19594	APOSJ_02365
OG0003327	DANRE19103, DANRE26550	APOSJ_54640
OG0003329	DANRE34804, DANRE34803, DANRE34805, DANRE34806, DANRE19075, DANRE19074	APOSJ_07960, APOSJ_43774, APOSJ_07953, APOSJ_43773
OG0003330	DANRE25990, DANRE25989, DANRE25988	APOSJ_50342, APOSJ_30425, APOSJ_64177, APOSJ_50341, APOSJ_40087, APOSJ_48585
OG0003331	DANRE08202	APOSJ_57011, APOSJ_57010, APOSJ_57008, APOSJ_57009
OG0003332	DANRE27038, DANRE14192, DANRE14193	APOSJ_02848
OG0003335	DANRE43040, DANRE43039	APOSJ_08677, APOSJ_08675, APOSJ_08678, APOSJ_31091, APOSJ_23252, APOSJ_23251
OG0003336	DANRE18247, DANRE18248, DANRE18245, DANRE18246, DANRE30254, DANRE30253, DANRE33367, DANRE40677	APOSJ_28561
OG0003337	DANRE20593	APOSJ_55482, APOSJ_08942, APOSJ_55484, APOSJ_55483, APOSJ_55485, APOSJ_25252
OG0003340	DANRE04514, DANRE15040, DANRE15039	APOSJ_34485, APOSJ_34486, APOSJ_05198
OG0003341	DANRE16894, DANRE16891, DANRE16893, DANRE16892	APOSJ_45924
OG0003342	DANRE09644, DANRE09645, DANRE38406, DANRE38405, DANRE34866, DANRE34867, DANRE34865	APOSJ_29624, APOSJ_29622
OG0003343	DANRE07919	APOSJ_05903, APOSJ_05901
OG0003344	DANRE18124, DANRE18125	APOSJ_44660, APOSJ_44661, APOSJ_44656, APOSJ_44658, APOSJ_12791, APOSJ_44657
OG0003345	DANRE11339, DANRE11338	APOSJ_63892, APOSJ_63885
OG0003347	DANRE41449, DANRE35758	APOSJ_61426, APOSJ_13501, APOSJ_62825, APOSJ_13499, APOSJ_53359, APOSJ_19251, APOSJ_13500, APOSJ_53358, APOSJ_53357, APOSJ_53356, APOSJ_13502
OG0003348	DANRE27276, DANRE27277, DANRE27275, DANRE42542	APOSJ_36909, APOSJ_36910
OG0003349	DANRE15993, DANRE05369, DANRE04342	APOSJ_31148, APOSJ_31149
OG0003351	DANRE25830, DANRE25831	APOSJ_37147
OG0003351	DANRE35260, DANRE35261	APOSJ_09328, APOSJ_30074
OG0003352	DANRE21417, DANRE41370, DANRE14671, DANRE14672, DANRE14673	APOSJ_18566, APOSJ_18563
OG0003353	DANRE30791, DANRE30792	APOSJ_41464, APOSJ_41465, APOSJ_41463, APOSJ_59718
OG0003354	DANRE29835, DANRE29834	APOSJ_62214, APOSJ_41780, APOSJ_41782, APOSJ_41781, APOSJ_41778, APOSJ_41779
OG0003355	DANRE05417, DANRE05418, DANRE19297, DANRE19299, DANRE19300, DANRE19295, DANRE19296, DANRE03108	APOSJ_59542, APOSJ_57392, APOSJ_57388
OG0003356	DANRE15474, DANRE30339, DANRE30340, DANRE30341	APOSJ_58430, APOSJ_58431
OG0003357	DANRE07394	APOSJ_32102, APOSJ_32646
OG0003358	DANRE02479, DANRE02478, DANRE02477, DANRE02476	APOSJ_05051, APOSJ_57073, APOSJ_41119, APOSJ_28856, APOSJ_05049, APOSJ_05047, APOSJ_05050, APOSJ_05052, APOSJ_05053, APOSJ_05045, APOSJ_05048, APOSJ_05046
OG0003359	DANRE18616, DANRE18617	APOSJ_58549, APOSJ_58548, APOSJ_58547, APOSJ_58550
OG0003360	DANRE05510, DANRE05508, DANRE05507, DANRE05509	APOSJ_56352
OG0003361	DANRE05842, DANRE05843, DANRE05841, DANRE08075	APOSJ_00610, APOSJ_27424, APOSJ_27425
OG0003364	DANRE12639, DANRE29498, DANRE29497, DANRE29496	APOSJ_19020, APOSJ_45760
OG0003365	DANRE30609, DANRE30608, DANRE30611, DANRE30607, DANRE30610, DANRE02243	APOSJ_53888, APOSJ_53889, APOSJ_42007
OG0003366	DANRE04648, DANRE04649	APOSJ_04282, APOSJ_04280, APOSJ_04281
OG0003367	DANRE31215, DANRE31217, DANRE31216, DANRE25129	APOSJ_01083
OG0003368	DANRE00653, DANRE00654, DANRE43081	APOSJ_18080
OG0003369	DANRE34344, DANRE05188, DANRE05189, DANRE34343	APOSJ_46922
OG0003370	DANRE10592, DANRE15077, DANRE15078, DANRE15079	APOSJ_15527
OG0003372	DANRE23620, DANRE04361	APOSJ_07507
OG0003373	DANRE30795, DANRE25514	APOSJ_27159, APOSJ_27158, APOSJ_18321
OG0003374	DANRE10573, DANRE14737, DANRE12074, DANRE12073	APOSJ_06681, APOSJ_06684
OG0003375	DANRE39521, DANRE39522	APOSJ_38227, APOSJ_38228, APOSJ_38229
OG0003376	DANRE38080, DANRE38083, DANRE38082, DANRE38081	APOSJ_02960, APOSJ_02957, APOSJ_02962, APOSJ_02963, APOSJ_02959, APOSJ_02961, APOSJ_02958
OG0003377	DANRE38960, DANRE38961, DANRE38962	APOSJ_10134, APOSJ_20954, APOSJ_10130, APOSJ_10136, APOSJ_00057, APOSJ_10137, APOSJ_16398, APOSJ_16397, APOSJ_37839, APOSJ_16399, APOSJ_10135, APOSJ_16400
OG0003378	DANRE12800	APOSJ_58126
OG0003379	DANRE09943, DANRE09945, DANRE13591, DANRE09946, DANRE13590, DANRE09944	APOSJ_10196
OG0003380	DANRE00132, DANRE39588, DANRE00756	APOSJ_34055, APOSJ_07322, APOSJ_07324, APOSJ_07321, APOSJ_34056, APOSJ_07326, APOSJ_07325, APOSJ_07323
OG0003381	DANRE39290, DANRE39291, DANRE39289	APOSJ_25111
OG0003382	DANRE26481, DANRE09915	APOSJ_58634, APOSJ_52650, APOSJ_39445
OG0003383	DANRE03207, DANRE03208, DANRE29176, DANRE29177	APOSJ_18248, APOSJ_55840
OG0003384	DANRE16877, DANRE16878, DANRE05733, DANRE00623	APOSJ_31645, APOSJ_31642, APOSJ_31643, APOSJ_31644
OG0003385	DANRE23352	APOSJ_43801, APOSJ_43811, APOSJ_20737, APOSJ_61918, APOSJ_61914, APOSJ_20736, APOSJ_20738, APOSJ_01605, APOSJ_61921, APOSJ_01220, APOSJ_61917, APOSJ_28525, APOSJ_01218, APOSJ_61919, APOSJ_01210, APOSJ_13897, APOSJ_61916
OG0003386	DANRE26427, DANRE36330	APOSJ_22721, APOSJ_22627, APOSJ_62015, APOSJ_62014, APOSJ_62013, APOSJ_36229
OG0003387	DANRE30095	APOSJ_04175, APOSJ_12111, APOSJ_01954, APOSJ_04174
OG0003391	DANRE05822, DANRE05819, DANRE05820	APOSJ_52096, APOSJ_52092, APOSJ_52095, APOSJ_52094, APOSJ_09559
OG0003392	DANRE36118, DANRE36119, DANRE15512	APOSJ_23836
OG0003393	DANRE38662, DANRE38661	APOSJ_05723, APOSJ_20802, APOSJ_20798, APOSJ_29367, APOSJ_58697, APOSJ_20799, APOSJ_20801, APOSJ_47174, APOSJ_01488, APOSJ_20800, APOSJ_20803, APOSJ_30470, APOSJ_30459
OG0003394	DANRE42576, DANRE42577	APOSJ_58681, APOSJ_58682
OG0003396	DANRE25292	APOSJ_43769, APOSJ_46583, APOSJ_43764, APOSJ_25368, APOSJ_46585, APOSJ_43771, APOSJ_46584, APOSJ_43766, APOSJ_43768, APOSJ_46582, APOSJ_46587, APOSJ_25370, APOSJ_43765, APOSJ_43767, APOSJ_43770, APOSJ_28750, APOSJ_46586, APOSJ_43772, APOSJ_25372, APOSJ_25371
OG0003419	DANRE37837, DANRE37839, DANRE37838	APOSJ_49930, APOSJ_28655, APOSJ_49929, APOSJ_28653, APOSJ_43121, APOSJ_28654
OG0003420	DANRE18293, DANRE19152	APOSJ_35438, APOSJ_35436
OG0003421	DANRE07102, DANRE07103	APOSJ_62121, APOSJ_62118
OG0003422	DANRE31337, DANRE31335, DANRE31336	APOSJ_60475, APOSJ_36170, APOSJ_65089, APOSJ_65088
OG0003424	DANRE28909	APOSJ_53384, APOSJ_37437, APOSJ_37436
OG0003425	DANRE00220, DANRE00221	APOSJ_59503, APOSJ_59500, APOSJ_59499
OG0003426	DANRE06294	APOSJ_54168, APOSJ_06465, APOSJ_06462, APOSJ_06463, APOSJ_06464
OG0003428	DANRE23616	APOSJ_63827, APOSJ_61092, APOSJ_61091, APOSJ_63825, APOSJ_63826, APOSJ_61095, APOSJ_61094, APOSJ_55474, APOSJ_61093, APOSJ_63828, APOSJ_61096, APOSJ_61088
OG0003429	DANRE40348	APOSJ_01497, APOSJ_34185
OG0003430	DANRE14092, DANRE09762, DANRE09764, DANRE09763	APOSJ_50132, APOSJ_08009, APOSJ_08010
OG0003431	DANRE37082, DANRE37083, DANRE39962	APOSJ_55815, APOSJ_55814
OG0003432	DANRE39419	APOSJ_34876, APOSJ_34872
OG0003433	DANRE00751, DANRE38175, DANRE00750	APOSJ_08732, APOSJ_08734, APOSJ_08733
OG0003434	DANRE24886, DANRE24887	APOSJ_03266, APOSJ_23693, APOSJ_23694, APOSJ_03263, APOSJ_45087, APOSJ_23692, APOSJ_03260, APOSJ_03264, APOSJ_52653, APOSJ_03267, APOSJ_52820, APOSJ_03262
OG0003435	DANRE17574, DANRE17573, DANRE12047	APOSJ_38352, APOSJ_40169
OG0003437	DANRE03086, DANRE30200, DANRE17039	APOSJ_57851, APOSJ_30171, APOSJ_57852, APOSJ_57847, APOSJ_57854, APOSJ_37704
OG0003439	DANRE35606, DANRE35605, DANRE35604, DANRE35607, DANRE36234, DANRE36232, DANRE36233, DANRE36235	APOSJ_62344, APOSJ_30526, APOSJ_30524
OG0003441	DANRE31537, DANRE31538, DANRE31536, DANRE31539, DANRE02227	APOSJ_57100, APOSJ_55744, APOSJ_44521, APOSJ_48084, APOSJ_48065, APOSJ_42164, APOSJ_64547, APOSJ_48090, APOSJ_48073, APOSJ_42165
OG0003442	DANRE38103, DANRE19200, DANRE02920, DANRE36343	APOSJ_57203, APOSJ_31276
OG0003443	DANRE03345, DANRE05497	APOSJ_51731, APOSJ_29125, APOSJ_29126, APOSJ_29124
OG0003445	DANRE19529, DANRE19528	APOSJ_56147, APOSJ_56146
OG0003447	DANRE31018, DANRE31019	APOSJ_32799, APOSJ_02909, APOSJ_22891
OG0003448	DANRE38893	APOSJ_55045, APOSJ_55046
OG0003449	DANRE38813	APOSJ_45224, APOSJ_45223
OG0003450	DANRE27355	APOSJ_50911, APOSJ_48555, APOSJ_44587, APOSJ_64002, APOSJ_64000, APOSJ_61853, APOSJ_50910, APOSJ_61854, APOSJ_64001, APOSJ_61855, APOSJ_36182
OG0003451	DANRE42271	APOSJ_13827, APOSJ_65399, APOSJ_21500, APOSJ_13828, APOSJ_65408, APOSJ_37443, APOSJ_36988, APOSJ_65403
OG0003452	DANRE05237, DANRE05236	APOSJ_44164, APOSJ_44163, APOSJ_44165, APOSJ_23561
OG0003453	DANRE33702, DANRE33701	APOSJ_29872
OG0003454	DANRE29968, DANRE29967, DANRE09859, DANRE03480	APOSJ_50587
OG0003455	DANRE22409	APOSJ_62454
OG0003456	DANRE28799, DANRE43150, DANRE15409, DANRE15410, DANRE30024, DANRE30026, DANRE30025	APOSJ_61395, APOSJ_39505, APOSJ_61391, APOSJ_61394, APOSJ_61392, APOSJ_61393
OG0003458	DANRE13525, DANRE13524	APOSJ_14252
OG0003459	DANRE04665, DANRE04666, DANRE11726	APOSJ_55064, APOSJ_40801
OG0003460	DANRE11271, DANRE11270	APOSJ_61762
OG0003461	DANRE36984	APOSJ_11251
OG0003462	DANRE30211	APOSJ_61238, APOSJ_40240, APOSJ_40241, APOSJ_61237, APOSJ_61236
OG0003463	DANRE10783, DANRE18440, DANRE18439, DANRE18438	APOSJ_26680
OG0003464	DANRE03547, DANRE03548	APOSJ_23668, APOSJ_17824, APOSJ_23656, APOSJ_23661
OG0003465	DANRE35168, DANRE35169	APOSJ_38324, APOSJ_40009, APOSJ_38325, APOSJ_38328, APOSJ_38326, APOSJ_31820, APOSJ_38327, APOSJ_31821, APOSJ_38322, APOSJ_31819, APOSJ_38329, APOSJ_40006
OG0003466	DANRE04060, DANRE04824, DANRE20160, DANRE06040, DANRE06041	APOSJ_23052
OG0003467	DANRE14132, DANRE14134, DANRE14133, DANRE14135	APOSJ_64197, APOSJ_64196, APOSJ_64198
OG0003468	DANRE11504, DANRE11503	APOSJ_50367, APOSJ_50366, APOSJ_50363, APOSJ_50362
OG0003469	DANRE14810, DANRE14808, DANRE14807, DANRE14809	APOSJ_55719, APOSJ_55718
OG0003470	DANRE33636, DANRE33637	APOSJ_50785, APOSJ_36009, APOSJ_36012, APOSJ_36008, APOSJ_36011, APOSJ_50787, APOSJ_36013, APOSJ_50781, APOSJ_36006, APOSJ_36007, APOSJ_36010, APOSJ_50783, APOSJ_50786, APOSJ_50784, APOSJ_50782
OG0003471	DANRE04396, DANRE04397	APOSJ_17808, APOSJ_19930, APOSJ_19931, APOSJ_46623, APOSJ_17809, APOSJ_17807, APOSJ_13612, APOSJ_13611, APOSJ_27339
OG0003472	DANRE42905	APOSJ_40914, APOSJ_12293, APOSJ_12280, APOSJ_12292, APOSJ_12276, APOSJ_12295, APOSJ_12294
OG0003473	DANRE13404	APOSJ_42904, APOSJ_42906, APOSJ_42905, APOSJ_42903
OG0003474	DANRE14141, DANRE14804	APOSJ_14679, APOSJ_14680
OG0003475	DANRE24337, DANRE24338	APOSJ_12646, APOSJ_12644, APOSJ_12645, APOSJ_12643, APOSJ_12642, APOSJ_12647
OG0003476	DANRE31061	APOSJ_56013, APOSJ_58389, APOSJ_56018, APOSJ_56014, APOSJ_56019
