Orthogroup	APOSJ_ok	ASTMX
OG0006574	APOSJ_61705	ASTMX02442
OG0006575	APOSJ_00085, APOSJ_00086	ASTMX03347
OG0006576	APOSJ_50963, APOSJ_46163	ASTMX19578
OG0006577	APOSJ_00939, APOSJ_00940	ASTMX02962
OG0006579	APOSJ_11021, APOSJ_05791, APOSJ_11022, APOSJ_05804	ASTMX10487
OG0006581	APOSJ_64967, APOSJ_64965, APOSJ_64966, APOSJ_64968, APOSJ_62662, APOSJ_64964	ASTMX05136
OG0006583	APOSJ_06715, APOSJ_06710	ASTMX09907
OG0006584	APOSJ_58429	ASTMX01917
OG0006585	APOSJ_05344, APOSJ_30713	ASTMX03264
OG0006586	APOSJ_11688	ASTMX00582
OG0006587	APOSJ_03048	ASTMX17293
OG0006588	APOSJ_32107	ASTMX22543
OG0006589	APOSJ_04336, APOSJ_23184, APOSJ_23186, APOSJ_23185	ASTMX01982
OG0006590	APOSJ_31728	ASTMX01101
OG0006591	APOSJ_19687	ASTMX01816
OG0006592	APOSJ_43856, APOSJ_24603, APOSJ_24617	ASTMX19848
OG0006593	APOSJ_58601, APOSJ_58597, APOSJ_58598, APOSJ_23731	ASTMX13747
OG0006594	APOSJ_58318, APOSJ_42912	ASTMX10490
OG0006595	APOSJ_22937	ASTMX17451
OG0006596	APOSJ_25382	ASTMX15703
OG0006597	APOSJ_18430, APOSJ_13338, APOSJ_13339	ASTMX08816
OG0006598	APOSJ_65035, APOSJ_42262, APOSJ_65039	ASTMX03337
OG0006600	APOSJ_23108, APOSJ_23116, APOSJ_22282, APOSJ_22278	ASTMX01495
OG0006602	APOSJ_18629, APOSJ_18628	ASTMX13176
OG0006603	APOSJ_06735, APOSJ_06734	ASTMX16596
OG0006604	APOSJ_33094	ASTMX04380
OG0006605	APOSJ_37732, APOSJ_37727, APOSJ_32129, APOSJ_32128, APOSJ_37730, APOSJ_36324, APOSJ_37728, APOSJ_27922	ASTMX19206
OG0006606	APOSJ_32174, APOSJ_32173	ASTMX07238
OG0006607	APOSJ_27410	ASTMX07493
OG0006608	APOSJ_28770	ASTMX16691, ASTMX06296
OG0006609	APOSJ_09900, APOSJ_11962, APOSJ_11963	ASTMX17421
OG0006610	APOSJ_40165	ASTMX19699
OG0006611	APOSJ_33235, APOSJ_33233	ASTMX17727
OG0006612	APOSJ_58459, APOSJ_16472	ASTMX02924
OG0006613	APOSJ_56982	ASTMX21383
OG0006614	APOSJ_01742, APOSJ_10850	ASTMX01993
OG0006615	APOSJ_56224	ASTMX12256
OG0006616	APOSJ_64772, APOSJ_42215, APOSJ_42213, APOSJ_42214	ASTMX13105
OG0006618	APOSJ_34562	ASTMX02646
OG0006619	APOSJ_54958, APOSJ_54959	ASTMX17174
OG0006620	APOSJ_32782, APOSJ_41379	ASTMX10793, ASTMX08180
OG0006621	APOSJ_45349, APOSJ_45347, APOSJ_45348	ASTMX03527
OG0006622	APOSJ_58078, APOSJ_58079	ASTMX01144
OG0006623	APOSJ_47572, APOSJ_15793	ASTMX00578
OG0006624	APOSJ_28095	ASTMX19460
OG0006626	APOSJ_16287, APOSJ_16288	ASTMX00608
OG0006627	APOSJ_45289	ASTMX01364
OG0006628	APOSJ_45946, APOSJ_45972	ASTMX02213, ASTMX00249
OG0006630	APOSJ_17512	ASTMX22622
OG0006631	APOSJ_08387	ASTMX13615
OG0006632	APOSJ_34209, APOSJ_34208	ASTMX04725, ASTMX00323
OG0006633	APOSJ_49882	ASTMX18345
OG0006635	APOSJ_40314	ASTMX19723
OG0006636	APOSJ_44189, APOSJ_44188	ASTMX06791
OG0006637	APOSJ_28692, APOSJ_28691	ASTMX01565
OG0006638	APOSJ_17308, APOSJ_17309, APOSJ_17306, APOSJ_17307	ASTMX05476
OG0006640	APOSJ_35122, APOSJ_35120, APOSJ_35123	ASTMX09650
OG0006641	APOSJ_50701, APOSJ_50703, APOSJ_50704, APOSJ_50702	ASTMX01398
OG0006642	APOSJ_59623	ASTMX03226
OG0006645	APOSJ_06760, APOSJ_06761, APOSJ_06759	ASTMX14608
OG0006646	APOSJ_63820	ASTMX04908
OG0006647	APOSJ_62958, APOSJ_20143	ASTMX21895
OG0006648	APOSJ_52505	ASTMX11425
OG0006649	APOSJ_53005	ASTMX22278
OG0006650	APOSJ_55138, APOSJ_55141, APOSJ_55139, APOSJ_55142, APOSJ_55140	ASTMX22454
OG0006651	APOSJ_08235	ASTMX03710
OG0006653	APOSJ_47622, APOSJ_47621	ASTMX11926
OG0006654	APOSJ_27319, APOSJ_40276	ASTMX10252
OG0006655	APOSJ_00356, APOSJ_00357, APOSJ_00358, APOSJ_00359	ASTMX02610
OG0006657	APOSJ_46697, APOSJ_46709, APOSJ_18414	ASTMX13430
OG0006658	APOSJ_49113	ASTMX01278
OG0006660	APOSJ_22562, APOSJ_35478	ASTMX16840, ASTMX15712
OG0006661	APOSJ_12638	ASTMX06079
OG0006662	APOSJ_31084	ASTMX10852
OG0006663	APOSJ_47812, APOSJ_47813	ASTMX20793
OG0006664	APOSJ_14184	ASTMX18894
OG0006666	APOSJ_01542, APOSJ_01541	ASTMX14266
OG0006667	APOSJ_64701, APOSJ_60811, APOSJ_64702	ASTMX06457
OG0006668	APOSJ_62152, APOSJ_37718	ASTMX08555
OG0006669	APOSJ_03766, APOSJ_03764	ASTMX07762
OG0006670	APOSJ_35675, APOSJ_35674	ASTMX08852
OG0006671	APOSJ_56149, APOSJ_18092, APOSJ_48480, APOSJ_18093	ASTMX02120
OG0006672	APOSJ_33176, APOSJ_33173, APOSJ_33174, APOSJ_33175, APOSJ_33178, APOSJ_33177	ASTMX03220
OG0006673	APOSJ_60495, APOSJ_60496	ASTMX18034, ASTMX05111
OG0006675	APOSJ_43347	ASTMX17949
OG0006677	APOSJ_52813	ASTMX10112
OG0006678	APOSJ_17723, APOSJ_17724	ASTMX21609
OG0006679	APOSJ_61932	ASTMX01521
OG0006680	APOSJ_03116, APOSJ_25124, APOSJ_25122, APOSJ_14403, APOSJ_28172, APOSJ_25121	ASTMX00952
OG0006681	APOSJ_61068, APOSJ_61067	ASTMX10798
OG0006683	APOSJ_24537, APOSJ_24535	ASTMX17752
OG0006684	APOSJ_36174	ASTMX19788
OG0006686	APOSJ_02283, APOSJ_06897	ASTMX07806
OG0006687	APOSJ_09834, APOSJ_09833	ASTMX05776
OG0006688	APOSJ_27808	ASTMX02675
OG0006689	APOSJ_40284, APOSJ_40285	ASTMX02612
OG0006690	APOSJ_25656	ASTMX15458
OG0006692	APOSJ_65340, APOSJ_52416	ASTMX15358
OG0006693	APOSJ_21569	ASTMX13879
OG0006694	APOSJ_03363, APOSJ_10796	ASTMX03870
OG0006695	APOSJ_12815, APOSJ_12814	ASTMX21264
OG0006696	APOSJ_37020, APOSJ_37021	ASTMX04210, ASTMX04552
OG0006697	APOSJ_03981	ASTMX19949, ASTMX09481
OG0006698	APOSJ_09512, APOSJ_09513	ASTMX14552
OG0006700	APOSJ_61813, APOSJ_43358, APOSJ_61812, APOSJ_61814	ASTMX18394
OG0006702	APOSJ_21810, APOSJ_22353, APOSJ_22355, APOSJ_22220, APOSJ_65345, APOSJ_22354	ASTMX04300
OG0006703	APOSJ_14770, APOSJ_14769	ASTMX15261
OG0006705	APOSJ_29983	ASTMX18210
OG0006706	APOSJ_36222, APOSJ_36223	ASTMX06498
OG0006707	APOSJ_27464	ASTMX05711
OG0006708	APOSJ_09750, APOSJ_56261, APOSJ_28589, APOSJ_56263	ASTMX11423
OG0006709	APOSJ_62330	ASTMX12695
OG0006710	APOSJ_14011, APOSJ_14009, APOSJ_14008, APOSJ_14010	ASTMX16956
OG0006711	APOSJ_42606, APOSJ_34316	ASTMX17012
OG0006712	APOSJ_45419, APOSJ_28195	ASTMX19601
OG0006713	APOSJ_53457	ASTMX15643, ASTMX17218
OG0006714	APOSJ_56386	ASTMX07976
OG0006715	APOSJ_33661	ASTMX14563, ASTMX06410
OG0006716	APOSJ_50873, APOSJ_50871, APOSJ_50874, APOSJ_50872	ASTMX11731
OG0006717	APOSJ_52799, APOSJ_52798	ASTMX04689
OG0006718	APOSJ_31874	ASTMX17392
OG0006719	APOSJ_40734	ASTMX11390
OG0006720	APOSJ_54139, APOSJ_54138	ASTMX06026
OG0006721	APOSJ_04692, APOSJ_29255, APOSJ_04695, APOSJ_04694	ASTMX18174
OG0006722	APOSJ_00145, APOSJ_00146	ASTMX12405
OG0006723	APOSJ_05687, APOSJ_60009, APOSJ_60010, APOSJ_36475	ASTMX13335
OG0006724	APOSJ_59036, APOSJ_28247, APOSJ_28248, APOSJ_59035, APOSJ_59033	ASTMX17753
OG0006725	APOSJ_30326, APOSJ_38927	ASTMX09476
OG0006727	APOSJ_64986, APOSJ_65348	ASTMX20841, ASTMX20842
OG0006728	APOSJ_21456	ASTMX14617
OG0006729	APOSJ_47511, APOSJ_04884, APOSJ_47509, APOSJ_47512, APOSJ_47510, APOSJ_28841	ASTMX05077
OG0006731	APOSJ_50140, APOSJ_50141	ASTMX19985
OG0006732	APOSJ_61979, APOSJ_61978	ASTMX22779
OG0006733	APOSJ_52800	ASTMX09373, ASTMX11811
OG0006734	APOSJ_60384, APOSJ_60387	ASTMX04829
OG0006735	APOSJ_00157, APOSJ_00156	ASTMX05292
OG0006737	APOSJ_30527, APOSJ_30528, APOSJ_13799	ASTMX11682
OG0006738	APOSJ_25025, APOSJ_26457, APOSJ_25026, APOSJ_25024	ASTMX13600
OG0006739	APOSJ_18544, APOSJ_18546, APOSJ_03036, APOSJ_03035	ASTMX02177
OG0006741	APOSJ_38664	ASTMX00781
OG0006742	APOSJ_24626	ASTMX08794, ASTMX20354
OG0006743	APOSJ_63261, APOSJ_63262, APOSJ_63260	ASTMX13436, ASTMX07092
OG0006744	APOSJ_01406, APOSJ_32223	ASTMX09205, ASTMX05381
OG0006745	APOSJ_35317, APOSJ_50296, APOSJ_50297	ASTMX16122
OG0006748	APOSJ_24038	ASTMX18321
OG0006749	APOSJ_27759, APOSJ_27758	ASTMX10213
OG0006750	APOSJ_49152, APOSJ_49153	ASTMX03816
OG0006751	APOSJ_14745, APOSJ_13461, APOSJ_13464, APOSJ_13458, APOSJ_13463, APOSJ_14747, APOSJ_13466, APOSJ_13462, APOSJ_14746, APOSJ_13459, APOSJ_19095, APOSJ_13460	ASTMX10960
OG0006752	APOSJ_17882, APOSJ_17881	ASTMX03481
OG0006753	APOSJ_38998	ASTMX08486
OG0006754	APOSJ_05837	ASTMX06832
OG0006755	APOSJ_44274, APOSJ_64561, APOSJ_64563, APOSJ_64564	ASTMX00482
OG0006757	APOSJ_42820	ASTMX13935
OG0006758	APOSJ_28300	ASTMX00799
OG0006759	APOSJ_16873, APOSJ_16872, APOSJ_16204, APOSJ_16870, APOSJ_40764, APOSJ_16871	ASTMX17468
OG0006760	APOSJ_06943	ASTMX10010
OG0006761	APOSJ_52356	ASTMX19006
OG0006762	APOSJ_00245, APOSJ_01573	ASTMX19374, ASTMX06557
OG0006763	APOSJ_20118, APOSJ_20120, APOSJ_20119	ASTMX04265, ASTMX18089
OG0006764	APOSJ_54919	ASTMX04734
OG0006765	APOSJ_26199, APOSJ_36922, APOSJ_26197, APOSJ_36924	ASTMX03547, ASTMX03548
OG0006766	APOSJ_06534, APOSJ_41319, APOSJ_06535	ASTMX03906
OG0006768	APOSJ_06020, APOSJ_34792, APOSJ_06024	ASTMX01848
OG0006769	APOSJ_16333	ASTMX00239
OG0006770	APOSJ_24317, APOSJ_50176	ASTMX05163, ASTMX17797
OG0006772	APOSJ_31036	ASTMX17412
OG0006775	APOSJ_42124, APOSJ_42123	ASTMX07700
OG0006776	APOSJ_12966, APOSJ_12967	ASTMX14097
OG0006777	APOSJ_19246, APOSJ_19247, APOSJ_19248	ASTMX09376
OG0006780	APOSJ_26931, APOSJ_26932	ASTMX04854
OG0006784	APOSJ_20374, APOSJ_20373, APOSJ_18434	ASTMX14614
OG0006827	APOSJ_40347, APOSJ_40346, APOSJ_40343, APOSJ_40344	ASTMX03162
OG0006828	APOSJ_49734, APOSJ_55809	ASTMX06916
OG0006829	APOSJ_20261, APOSJ_63729, APOSJ_20262, APOSJ_20263, APOSJ_20257	ASTMX16614
OG0006830	APOSJ_62499, APOSJ_07449, APOSJ_01198, APOSJ_01199	ASTMX12230
OG0006831	APOSJ_53442, APOSJ_40513, APOSJ_53450, APOSJ_33823, APOSJ_40515, APOSJ_40520, APOSJ_40514, APOSJ_40517	ASTMX02537
OG0006832	APOSJ_13972, APOSJ_13971, APOSJ_13973, APOSJ_13970	ASTMX05805
OG0006833	APOSJ_23443, APOSJ_23442	ASTMX16981
OG0006837	APOSJ_45442, APOSJ_45443	ASTMX12356
OG0006838	APOSJ_02122	ASTMX04988
OG0006839	APOSJ_43558, APOSJ_43559	ASTMX16275
OG0006842	APOSJ_07986, APOSJ_07987, APOSJ_07984, APOSJ_07985	ASTMX18470
OG0006843	APOSJ_33620	ASTMX15344, ASTMX15343
OG0006844	APOSJ_05634	ASTMX05150
OG0006845	APOSJ_32433, APOSJ_61239	ASTMX22497, ASTMX18536
OG0006846	APOSJ_25724	ASTMX04852
OG0006847	APOSJ_54843	ASTMX05035
OG0006848	APOSJ_03150	ASTMX02777, ASTMX15411
OG0006849	APOSJ_26759, APOSJ_26758, APOSJ_04294, APOSJ_04292, APOSJ_04293, APOSJ_04291, APOSJ_26756	ASTMX10597
OG0006851	APOSJ_32920, APOSJ_32921	ASTMX10431
OG0006852	APOSJ_34420, APOSJ_34421	ASTMX21034, ASTMX05169, ASTMX05168
OG0006853	APOSJ_44043	ASTMX02147
OG0006856	APOSJ_27949, APOSJ_27947, APOSJ_27950	ASTMX15975
OG0006860	APOSJ_56395	ASTMX08893
OG0006861	APOSJ_48735	ASTMX12683
OG0006862	APOSJ_48347, APOSJ_48348	ASTMX04586
OG0006863	APOSJ_38397, APOSJ_38399, APOSJ_31721, APOSJ_38398, APOSJ_38404, APOSJ_40542, APOSJ_38401, APOSJ_31722	ASTMX06189
OG0006864	APOSJ_32877	ASTMX14844
OG0006865	APOSJ_64462, APOSJ_59053	ASTMX00544
OG0006866	APOSJ_18489, APOSJ_18490	ASTMX15118
OG0006867	APOSJ_33171, APOSJ_44359, APOSJ_44361	ASTMX17195
OG0006869	APOSJ_45611, APOSJ_45604, APOSJ_22739	ASTMX04037
OG0006870	APOSJ_50951	ASTMX19219
OG0006871	APOSJ_42328	ASTMX18202
OG0006872	APOSJ_27980, APOSJ_27981	ASTMX07240
OG0006873	APOSJ_45962	ASTMX19378
OG0006874	APOSJ_64944, APOSJ_64943	ASTMX10745
OG0006875	APOSJ_11128	ASTMX06127
OG0006876	APOSJ_24646	ASTMX11416
OG0006877	APOSJ_59586, APOSJ_59585, APOSJ_59587	ASTMX13244
OG0006878	APOSJ_49223, APOSJ_05734, APOSJ_49224, APOSJ_49221	ASTMX16892
OG0006879	APOSJ_55210, APOSJ_30221, APOSJ_30227, APOSJ_30220, APOSJ_30226, APOSJ_30225, APOSJ_55211, APOSJ_30223, APOSJ_55209, APOSJ_30228, APOSJ_30224	ASTMX16173
OG0006880	APOSJ_63743, APOSJ_63741, APOSJ_63742, APOSJ_63740	ASTMX10742
OG0006881	APOSJ_26247, APOSJ_26246	ASTMX18811
OG0006882	APOSJ_01809, APOSJ_01807, APOSJ_01806, APOSJ_01810, APOSJ_01808, APOSJ_18571, APOSJ_01811	ASTMX02554
OG0006885	APOSJ_30168	ASTMX15506
OG0006886	APOSJ_49253, APOSJ_49252	ASTMX09095, ASTMX01120
OG0006887	APOSJ_27115	ASTMX11439
OG0006888	APOSJ_14838	ASTMX09251
OG0006889	APOSJ_15610, APOSJ_15612, APOSJ_15611	ASTMX07203
OG0006890	APOSJ_60946, APOSJ_59956	ASTMX17391
OG0006891	APOSJ_65427, APOSJ_65426, APOSJ_65425, APOSJ_65370	ASTMX19493
OG0006892	APOSJ_20019	ASTMX00090
OG0006893	APOSJ_21809, APOSJ_26982	ASTMX07824
OG0006894	APOSJ_09632	ASTMX19536
OG0006895	APOSJ_49994, APOSJ_28846	ASTMX01494
OG0006896	APOSJ_58706	ASTMX21118, ASTMX01593
OG0006897	APOSJ_01491, APOSJ_01490	ASTMX03361
OG0006898	APOSJ_06421, APOSJ_29915	ASTMX06272
OG0006899	APOSJ_40716	ASTMX19445
OG0006901	APOSJ_17690	ASTMX00087
OG0006902	APOSJ_25544, APOSJ_25546, APOSJ_36073, APOSJ_36069, APOSJ_43144	ASTMX14454
OG0006903	APOSJ_35838	ASTMX10135, ASTMX10443
OG0006904	APOSJ_41310, APOSJ_41312, APOSJ_41311, APOSJ_41309, APOSJ_41308	ASTMX18096
OG0006905	APOSJ_45918	ASTMX21329
OG0006906	APOSJ_05156	ASTMX11180
OG0006907	APOSJ_26515, APOSJ_34159	ASTMX21343
OG0006908	APOSJ_40264	ASTMX03466
OG0006909	APOSJ_53856	ASTMX01775
OG0006911	APOSJ_43934, APOSJ_43936, APOSJ_43935	ASTMX04692
OG0006912	APOSJ_31962, APOSJ_31961	ASTMX03849
OG0006914	APOSJ_03410	ASTMX15342
OG0006916	APOSJ_47423, APOSJ_64350, APOSJ_47422	ASTMX16770
OG0006917	APOSJ_37702, APOSJ_37701	ASTMX19078
OG0006919	APOSJ_09226, APOSJ_09225, APOSJ_09223, APOSJ_09224	ASTMX19164
OG0006920	APOSJ_50381, APOSJ_50380, APOSJ_50384, APOSJ_50382, APOSJ_50379, APOSJ_45653, APOSJ_50377, APOSJ_50378, APOSJ_61750, APOSJ_61751	ASTMX09808
OG0006923	APOSJ_14174	ASTMX08705
OG0006924	APOSJ_62477, APOSJ_09705	ASTMX15741
OG0006925	APOSJ_50920	ASTMX08108
OG0006926	APOSJ_22826	ASTMX04276
OG0006928	APOSJ_28420, APOSJ_28421, APOSJ_28422	ASTMX20820, ASTMX17417
OG0006929	APOSJ_61837	ASTMX14469
OG0006930	APOSJ_23322, APOSJ_23324	ASTMX18849
OG0006931	APOSJ_01177	ASTMX01266
OG0006932	APOSJ_35892, APOSJ_35891	ASTMX01417
OG0006934	APOSJ_56368	ASTMX00025
OG0006935	APOSJ_55531, APOSJ_55532	ASTMX18496
OG0006936	APOSJ_19875	ASTMX10953
OG0006937	APOSJ_63843, APOSJ_10217	ASTMX14042
OG0006938	APOSJ_18988, APOSJ_18985	ASTMX05289
OG0006939	APOSJ_61018	ASTMX13531
OG0006942	APOSJ_23645, APOSJ_23646	ASTMX13442
OG0006943	APOSJ_00830, APOSJ_00829	ASTMX16314
OG0006944	APOSJ_28952	ASTMX02091
OG0006945	APOSJ_03559	ASTMX00086, ASTMX21538
OG0006946	APOSJ_08475	ASTMX14240
OG0006948	APOSJ_22618, APOSJ_13524	ASTMX02465
OG0006949	APOSJ_13101	ASTMX06229
OG0006951	APOSJ_28100, APOSJ_28099	ASTMX12012
OG0006952	APOSJ_40243, APOSJ_51453	ASTMX00883
OG0006953	APOSJ_36543, APOSJ_21697, APOSJ_28368	ASTMX13999
OG0006954	APOSJ_24055, APOSJ_24056, APOSJ_61168, APOSJ_24057, APOSJ_20339	ASTMX20718
OG0006955	APOSJ_47404	ASTMX07198, ASTMX07110
OG0006956	APOSJ_02475	ASTMX05793
OG0006957	APOSJ_20028	ASTMX04737
OG0006958	APOSJ_26116, APOSJ_26120, APOSJ_26119, APOSJ_26118	ASTMX14580
OG0006959	APOSJ_61981, APOSJ_61980	ASTMX03957, ASTMX19214
OG0006962	APOSJ_34230, APOSJ_34231	ASTMX00716
OG0006964	APOSJ_09573, APOSJ_09572	ASTMX21391
OG0006965	APOSJ_32449	ASTMX06957
OG0006966	APOSJ_53307	ASTMX09198
OG0006967	APOSJ_22231	ASTMX07737
OG0006968	APOSJ_23282	ASTMX20101
OG0006969	APOSJ_25946	ASTMX15725
OG0006970	APOSJ_01125	ASTMX10956, ASTMX17588
OG0006971	APOSJ_24320, APOSJ_24319	ASTMX14444
OG0006972	APOSJ_43927, APOSJ_43926	ASTMX02143
OG0006974	APOSJ_50576, APOSJ_50577, APOSJ_50575, APOSJ_50578	ASTMX18253, ASTMX09496, ASTMX01542
OG0006975	APOSJ_42307, APOSJ_16860, APOSJ_42306	ASTMX05767
OG0006976	APOSJ_56175	ASTMX01198
OG0006977	APOSJ_05269, APOSJ_26690	ASTMX13939
OG0006978	APOSJ_54706, APOSJ_54708, APOSJ_54710, APOSJ_54709, APOSJ_04481	ASTMX03349
OG0006979	APOSJ_06778	ASTMX20387
OG0006980	APOSJ_61662, APOSJ_61663	ASTMX08911
OG0006981	APOSJ_60669, APOSJ_42913, APOSJ_62660	ASTMX18249
OG0006982	APOSJ_60070, APOSJ_33435	ASTMX06903
OG0006983	APOSJ_24250, APOSJ_24251, APOSJ_24249	ASTMX04803
OG0006985	APOSJ_32747, APOSJ_63924, APOSJ_63920	ASTMX08374
OG0006987	APOSJ_39258, APOSJ_39253, APOSJ_25762, APOSJ_25779, APOSJ_25769	ASTMX03786
OG0006988	APOSJ_54423, APOSJ_13199	ASTMX04994
OG0006989	APOSJ_24754, APOSJ_24755	ASTMX13258
OG0006990	APOSJ_03032	ASTMX12780
OG0006991	APOSJ_46537	ASTMX17290
OG0006992	APOSJ_16368	ASTMX01520
OG0006993	APOSJ_36192, APOSJ_36191	ASTMX15549
OG0006994	APOSJ_10380, APOSJ_10381	ASTMX16722
OG0006995	APOSJ_22637	ASTMX13568
OG0006997	APOSJ_53210, APOSJ_56310	ASTMX16081
OG0006998	APOSJ_57837, APOSJ_57838	ASTMX20511
OG0006999	APOSJ_46842	ASTMX01835
OG0007000	APOSJ_45018, APOSJ_45017	ASTMX15934
OG0007001	APOSJ_19177, APOSJ_12423, APOSJ_40320	ASTMX14381
OG0007002	APOSJ_45658, APOSJ_45659	ASTMX16784
OG0007003	APOSJ_61780, APOSJ_17005	ASTMX07209, ASTMX15526
OG0007004	APOSJ_08992, APOSJ_08988, APOSJ_02520	ASTMX09577
OG0007005	APOSJ_48701, APOSJ_28138	ASTMX22123
OG0007006	APOSJ_11749	ASTMX06196
OG0007007	APOSJ_56908, APOSJ_64095	ASTMX02970
OG0007008	APOSJ_20638, APOSJ_08359, APOSJ_46050, APOSJ_46048, APOSJ_46047, APOSJ_46051, APOSJ_46049, APOSJ_59549	ASTMX15324
OG0007009	APOSJ_10045	ASTMX19873
OG0007010	APOSJ_62140, APOSJ_45122	ASTMX11111
OG0007011	APOSJ_16444, APOSJ_19860, APOSJ_16457	ASTMX05849
OG0007012	APOSJ_00889	ASTMX09660
OG0007013	APOSJ_58627	ASTMX04505
OG0007014	APOSJ_10189, APOSJ_10187, APOSJ_10186, APOSJ_10188, APOSJ_10190	ASTMX08585
OG0007015	APOSJ_58087	ASTMX17285
OG0007018	APOSJ_48306, APOSJ_48302, APOSJ_48301, APOSJ_48304, APOSJ_48305, APOSJ_48300, APOSJ_48303	ASTMX14959
OG0007020	APOSJ_09751	ASTMX09751
OG0007021	APOSJ_34361, APOSJ_34359	ASTMX12977
OG0007022	APOSJ_13494, APOSJ_13493	ASTMX05294
OG0007023	APOSJ_42692, APOSJ_42691, APOSJ_63783	ASTMX16844
OG0007024	APOSJ_58666	ASTMX00414
OG0007025	APOSJ_61019	ASTMX02047
OG0007026	APOSJ_43042, APOSJ_61132, APOSJ_61131	ASTMX05189
OG0007027	APOSJ_25183, APOSJ_00515	ASTMX19969
OG0007029	APOSJ_38852, APOSJ_38853	ASTMX00701
OG0007031	APOSJ_15283, APOSJ_15280, APOSJ_15281, APOSJ_15282	ASTMX20247
OG0007032	APOSJ_57245, APOSJ_48774	ASTMX00154
OG0007033	APOSJ_12615	ASTMX01258
OG0007034	APOSJ_23509, APOSJ_17356	ASTMX14249
OG0007035	APOSJ_43693, APOSJ_43694, APOSJ_06920, APOSJ_06921	ASTMX03494, ASTMX12369
OG0007036	APOSJ_62513	ASTMX13788
OG0007037	APOSJ_10367, APOSJ_01290	ASTMX12701
OG0007038	APOSJ_15892, APOSJ_15900, APOSJ_15890, APOSJ_59407	ASTMX01792
OG0007039	APOSJ_10092, APOSJ_10091	ASTMX01368, ASTMX11134
OG0007040	APOSJ_36613, APOSJ_36612	ASTMX09108
OG0007041	APOSJ_03322, APOSJ_41225	ASTMX12415, ASTMX17229
OG0007042	APOSJ_62877, APOSJ_02388, APOSJ_14476, APOSJ_14479	ASTMX10661
OG0007043	APOSJ_42024, APOSJ_42025	ASTMX12586
OG0007044	APOSJ_40354, APOSJ_40352	ASTMX08265
OG0007045	APOSJ_01927	ASTMX05785
OG0007046	APOSJ_06037	ASTMX11335
OG0007047	APOSJ_64279, APOSJ_64277, APOSJ_64276, APOSJ_64278	ASTMX00903
OG0007048	APOSJ_27456	ASTMX04983, ASTMX07732
OG0007050	APOSJ_15289, APOSJ_30393	ASTMX11641
OG0007053	APOSJ_16019	ASTMX17068
OG0007054	APOSJ_11125, APOSJ_11127	ASTMX07334
OG0007055	APOSJ_31312	ASTMX13195
OG0007056	APOSJ_54613	ASTMX05882
OG0007057	APOSJ_28684, APOSJ_28683, APOSJ_28685, APOSJ_28686	ASTMX12425
OG0007058	APOSJ_05157, APOSJ_05158, APOSJ_05160, APOSJ_05161, APOSJ_05159	ASTMX07059
OG0007059	APOSJ_14459, APOSJ_25530	ASTMX01512
OG0007061	APOSJ_46459	ASTMX10503
OG0007062	APOSJ_13575, APOSJ_13576	ASTMX15159
OG0007063	APOSJ_04903, APOSJ_04902	ASTMX10117
OG0007064	APOSJ_61161	ASTMX19560
OG0007066	APOSJ_38563, APOSJ_38564	ASTMX22476
OG0007067	APOSJ_34313, APOSJ_34312, APOSJ_34315, APOSJ_21364	ASTMX08892
OG0007068	APOSJ_56223, APOSJ_63966	ASTMX10090
OG0007071	APOSJ_18860	ASTMX08483
OG0007072	APOSJ_07774	ASTMX07084
OG0007073	APOSJ_28284, APOSJ_64545	ASTMX19088
OG0007074	APOSJ_41086, APOSJ_41084, APOSJ_06497, APOSJ_41087	ASTMX18317
OG0007075	APOSJ_38690, APOSJ_45515	ASTMX15828, ASTMX07345
OG0007076	APOSJ_32728, APOSJ_07474, APOSJ_07477, APOSJ_07479	ASTMX16160
OG0007077	APOSJ_62170	ASTMX11100
OG0007078	APOSJ_64254, APOSJ_57932, APOSJ_64253, APOSJ_45552	ASTMX15143
OG0007079	APOSJ_35659, APOSJ_23599, APOSJ_35658, APOSJ_23600, APOSJ_23601, APOSJ_35661, APOSJ_35666, APOSJ_23588	ASTMX04560
OG0007080	APOSJ_44615, APOSJ_44618, APOSJ_44616, APOSJ_44614, APOSJ_44617, APOSJ_44613	ASTMX08945
OG0007081	APOSJ_48164, APOSJ_53316, APOSJ_62593, APOSJ_53315	ASTMX07386
OG0007082	APOSJ_35183, APOSJ_35182, APOSJ_35184, APOSJ_35185	ASTMX10303
OG0007083	APOSJ_05225, APOSJ_05224	ASTMX00902
OG0007084	APOSJ_54010	ASTMX21153
OG0007085	APOSJ_53854, APOSJ_15286, APOSJ_01309, APOSJ_01312, APOSJ_01310	ASTMX02625
OG0007086	APOSJ_51068, APOSJ_54257, APOSJ_54254, APOSJ_51067, APOSJ_54258	ASTMX07211
OG0007087	APOSJ_25106, APOSJ_25105	ASTMX08152
OG0007088	APOSJ_57703, APOSJ_57705, APOSJ_57706	ASTMX15682
OG0007089	APOSJ_25775, APOSJ_25776	ASTMX02285
OG0007090	APOSJ_64568, APOSJ_64569, APOSJ_64567	ASTMX06534, ASTMX02841
OG0007091	APOSJ_07966, APOSJ_49928	ASTMX11325
OG0007092	APOSJ_25956, APOSJ_25955	ASTMX01277
OG0007093	APOSJ_62680	ASTMX22411, ASTMX21833
OG0007094	APOSJ_00936, APOSJ_00933, APOSJ_05748, APOSJ_00934	ASTMX08477
