Orthogroup	APOSJ_ok	OWEFU
OG0004333	APOSJ_17714, APOSJ_17711, APOSJ_17713, APOSJ_17712	OFUSG13517.2.p1, OFUSG13517.1.p1
OG0004334	APOSJ_42520	OFUSG12737.1.p1
OG0004335	APOSJ_54019, APOSJ_54020	OFUSG03846.1.p1
OG0004337	APOSJ_45076, APOSJ_45077, APOSJ_45078, APOSJ_54767, APOSJ_38756	OFUSG19298.1.p1
OG0004338	APOSJ_04497	OFUSG03491.1.p1
OG0004339	APOSJ_13041, APOSJ_50529, APOSJ_50532, APOSJ_13038, APOSJ_50527, APOSJ_13040, APOSJ_09231, APOSJ_18720, APOSJ_30667, APOSJ_30668, APOSJ_53447, APOSJ_30669, APOSJ_18719, APOSJ_53451, APOSJ_50530, APOSJ_13037, APOSJ_30665, APOSJ_13039, APOSJ_50531, APOSJ_50528, APOSJ_30666, APOSJ_30664	OFUSG15590.1.p1
OG0004340	APOSJ_35593, APOSJ_35594, APOSJ_55772, APOSJ_17582, APOSJ_17581, APOSJ_26363, APOSJ_35595, APOSJ_26357, APOSJ_26359, APOSJ_26362, APOSJ_26364, APOSJ_55774, APOSJ_17585, APOSJ_17583, APOSJ_26358, APOSJ_26356, APOSJ_26360, APOSJ_17584, APOSJ_26361, APOSJ_45127	OFUSG10038.2.p1, OFUSG10038.1.p1
OG0004341	APOSJ_38627, APOSJ_21802, APOSJ_07251	OFUSG11142.1.p1
OG0004342	APOSJ_36827, APOSJ_05808, APOSJ_05807, APOSJ_05809, APOSJ_15497, APOSJ_36828	OFUSG03471.1.p1
OG0004343	APOSJ_24841, APOSJ_24840	OFUSG18774.1.p1
OG0004344	APOSJ_24339, APOSJ_52491, APOSJ_24337, APOSJ_24338, APOSJ_52492	OFUSG12551.1.p1
OG0004345	APOSJ_44437, APOSJ_11717, APOSJ_01270, APOSJ_44438, APOSJ_01268, APOSJ_07906, APOSJ_44435, APOSJ_11725, APOSJ_01271, APOSJ_01269	OFUSG26912.1.p1, OFUSG22749.1.p1
OG0004346	APOSJ_49887	OFUSG03046.1.p1, OFUSG05680.1.p1
OG0004348	APOSJ_30450, APOSJ_30451, APOSJ_30446, APOSJ_30447, APOSJ_30449, APOSJ_30448	OFUSG01419.1.p1
OG0004349	APOSJ_30052, APOSJ_64727, APOSJ_01320, APOSJ_00779, APOSJ_10507, APOSJ_01947, APOSJ_10511, APOSJ_10509, APOSJ_10508, APOSJ_10510, APOSJ_29532, APOSJ_01307	OFUSG06694.1.p1
OG0004350	APOSJ_19518	OFUSG00516.1.p1
OG0004351	APOSJ_12501, APOSJ_12503	OFUSG16980.1.p1
OG0004352	APOSJ_53767, APOSJ_53766	OFUSG12778.1.p1
OG0004353	APOSJ_63075, APOSJ_63070, APOSJ_63105, APOSJ_03421, APOSJ_42992, APOSJ_42991	OFUSG21237.1.p1
OG0004354	APOSJ_26785, APOSJ_26784, APOSJ_26782, APOSJ_24985, APOSJ_26783, APOSJ_26781	OFUSG09569.1.p1
OG0004355	APOSJ_07536	OFUSG13727.1.p1
OG0004356	APOSJ_06683, APOSJ_06682, APOSJ_06680, APOSJ_06685	OFUSG07938.1.p1
OG0004357	APOSJ_35867, APOSJ_35868	OFUSG17647.1.p1
OG0004358	APOSJ_61183, APOSJ_61184	OFUSG05940.1.p1
OG0004359	APOSJ_38643	OFUSG19521.1.p1
OG0004360	APOSJ_25195, APOSJ_58506, APOSJ_58505, APOSJ_25197, APOSJ_43982, APOSJ_58501, APOSJ_58502, APOSJ_58510	OFUSG16040.1.p1
OG0004361	APOSJ_00896, APOSJ_00897, APOSJ_00899	OFUSG08301.1.p1
OG0004361	APOSJ_41452, APOSJ_41451	OFUSG08299.1.p1
OG0004362	APOSJ_02275, APOSJ_02274, APOSJ_02277, APOSJ_02276	OFUSG26828.1.p1
OG0004363	APOSJ_53979, APOSJ_21818, APOSJ_21823, APOSJ_01168	OFUSG00806.1.p1
OG0004364	APOSJ_40812, APOSJ_40813, APOSJ_35046	OFUSG12581.1.p1
OG0004365	APOSJ_18792, APOSJ_18789, APOSJ_43314	OFUSG04532.1.p1
OG0004366	APOSJ_23971	OFUSG20392.1.p1, OFUSG20392.2.p1
OG0004367	APOSJ_44562, APOSJ_44563, APOSJ_44564	OFUSG11817.1.p1
OG0004368	APOSJ_17084, APOSJ_17086	OFUSG07493.1.p1
OG0004369	APOSJ_26885, APOSJ_53321, APOSJ_26884	OFUSG08176.1.p1
OG0004370	APOSJ_40093, APOSJ_40091	OFUSG09597.1.p1
OG0004372	APOSJ_30246	OFUSG17293.1.p1
OG0004373	APOSJ_12330, APOSJ_12332, APOSJ_12331, APOSJ_12333, APOSJ_12328, APOSJ_12329	OFUSG21375.1.p1
OG0004374	APOSJ_13715, APOSJ_56287, APOSJ_47185	OFUSG23996.1.p1
OG0004375	APOSJ_18781, APOSJ_53821, APOSJ_18780, APOSJ_18779	OFUSG12091.1.p1
OG0004376	APOSJ_39982	OFUSG15296.1.p1
OG0004377	APOSJ_55933, APOSJ_41101	OFUSG04513.1.p1
OG0004378	APOSJ_41606	OFUSG15382.1.p1
OG0004379	APOSJ_25359, APOSJ_25358, APOSJ_25357	OFUSG08124.1.p1
OG0004380	APOSJ_51271, APOSJ_50486	OFUSG07867.1.p1
OG0004381	APOSJ_17436	OFUSG20032.1.p1
OG0004382	APOSJ_41045, APOSJ_56596	OFUSG21856.1.p1
OG0004383	APOSJ_27540, APOSJ_57599, APOSJ_57597, APOSJ_57598	OFUSG11903.1.p1
OG0004384	APOSJ_15893, APOSJ_15895, APOSJ_36980, APOSJ_36978, APOSJ_36979, APOSJ_36977, APOSJ_31503, APOSJ_63014	OFUSG12014.1.p1
OG0004385	APOSJ_23044, APOSJ_23041, APOSJ_23042, APOSJ_23043	OFUSG25604.1.p1
OG0004386	APOSJ_52141	OFUSG04530.1.p1
OG0004387	APOSJ_61755, APOSJ_52848, APOSJ_29651, APOSJ_29650	OFUSG10840.2.p1, OFUSG10840.1.p1, OFUSG26873.1.p1, OFUSG00550.1.p1, OFUSG04863.1.p1, OFUSG04860.1.p1, OFUSG20316.1.p1, OFUSG20317.1.p1
OG0004388	APOSJ_64506	OFUSG15853.1.p1
OG0004389	APOSJ_20308, APOSJ_20307	OFUSG17299.1.p1
OG0004390	APOSJ_29720	OFUSG26694.1.p1
OG0004391	APOSJ_62336	OFUSG18030.1.p1
OG0004392	APOSJ_30453, APOSJ_65284, APOSJ_64637, APOSJ_65286, APOSJ_37188, APOSJ_65285, APOSJ_64640, APOSJ_37187	OFUSG17805.1.p1
OG0004393	APOSJ_43300, APOSJ_60140, APOSJ_43298, APOSJ_60107, APOSJ_60143	OFUSG19024.1.p1
OG0004394	APOSJ_00441	OFUSG03035.2.p1, OFUSG03035.1.p1
OG0004395	APOSJ_60530, APOSJ_40795	OFUSG06695.1.p1
OG0004396	APOSJ_35550	OFUSG21440.1.p1
OG0004397	APOSJ_38097	OFUSG20729.1.p1
OG0004398	APOSJ_43056, APOSJ_43054, APOSJ_43055	OFUSG15408.2.p1, OFUSG15408.1.p1, OFUSG15408.3.p1
OG0004399	APOSJ_19907	OFUSG18895.1.p1, OFUSG18895.2.p1
OG0004400	APOSJ_06143, APOSJ_06141, APOSJ_06139, APOSJ_06144, APOSJ_38658, APOSJ_06145, APOSJ_06140, APOSJ_06142	OFUSG13116.1.p1
OG0004401	APOSJ_62807, APOSJ_18803, APOSJ_62811, APOSJ_62808, APOSJ_62809	OFUSG17102.1.p1
OG0004402	APOSJ_23038, APOSJ_23040, APOSJ_51498, APOSJ_23039	OFUSG03686.1.p1
OG0004403	APOSJ_57396, APOSJ_53455	OFUSG16597.1.p1
OG0004404	APOSJ_31670	OFUSG13040.1.p1
OG0004405	APOSJ_43106, APOSJ_43107, APOSJ_43109, APOSJ_43110	OFUSG10510.1.p1
OG0004406	APOSJ_61506	OFUSG11750.1.p1
OG0004407	APOSJ_59571, APOSJ_00536	OFUSG21556.1.p1, OFUSG21556.2.p1, OFUSG21556.3.p1
OG0004408	APOSJ_52032, APOSJ_40333, APOSJ_40332, APOSJ_40334	OFUSG24615.1.p1
OG0004409	APOSJ_55198, APOSJ_55426	OFUSG19201.1.p1
OG0004413	APOSJ_20053, APOSJ_20052	OFUSG19215.1.p1
OG0004414	APOSJ_59490, APOSJ_09274, APOSJ_09275, APOSJ_09273, APOSJ_09271, APOSJ_09270, APOSJ_09272, APOSJ_09276	OFUSG17204.1.p1
OG0004415	APOSJ_24097, APOSJ_24092, APOSJ_24095, APOSJ_24096, APOSJ_24091, APOSJ_20647, APOSJ_24094, APOSJ_24093	OFUSG04373.1.p1, OFUSG04373.2.p1
OG0004417	APOSJ_63269	OFUSG21036.1.p1
OG0004418	APOSJ_08900, APOSJ_08902, APOSJ_08897, APOSJ_08901, APOSJ_08899, APOSJ_08903, APOSJ_08904	OFUSG21318.1.p1, OFUSG08241.1.p1
OG0004419	APOSJ_40604, APOSJ_40603, APOSJ_44653, APOSJ_46695, APOSJ_46694, APOSJ_40606, APOSJ_42974, APOSJ_54040, APOSJ_54041, APOSJ_40605	OFUSG06760.1.p1
OG0004420	APOSJ_58109, APOSJ_10107, APOSJ_58138, APOSJ_01628	OFUSG10004.1.p1
OG0004421	APOSJ_58909, APOSJ_17853, APOSJ_17852, APOSJ_17851, APOSJ_46827, APOSJ_24000, APOSJ_17843, APOSJ_23985, APOSJ_17846	OFUSG09765.1.p1
OG0004422	APOSJ_05229, APOSJ_05228, APOSJ_45263, APOSJ_05230, APOSJ_05231	OFUSG08631.1.p1
OG0004423	APOSJ_50190, APOSJ_50189, APOSJ_50188	OFUSG12675.1.p1
OG0004424	APOSJ_29630, APOSJ_04740, APOSJ_04741	OFUSG18745.1.p1
OG0004425	APOSJ_27679, APOSJ_27680	OFUSG04544.1.p1
OG0004426	APOSJ_07967	OFUSG14933.1.p1
OG0004427	APOSJ_45557	OFUSG24556.1.p1, OFUSG09349.1.p1, OFUSG09349.2.p1, OFUSG13533.1.p1
OG0004430	APOSJ_45509, APOSJ_45508	OFUSG15906.1.p1, OFUSG15905.1.p1, OFUSG15904.1.p1, OFUSG15909.1.p1, OFUSG15908.1.p1, OFUSG15907.1.p1
OG0004457	APOSJ_48397, APOSJ_00626, APOSJ_00628, APOSJ_03741, APOSJ_00627, APOSJ_00629, APOSJ_45857, APOSJ_00622, APOSJ_05839, APOSJ_00625	OFUSG20337.1.p1
OG0004459	APOSJ_41051, APOSJ_41053, APOSJ_41054, APOSJ_41052	OFUSG05552.1.p1, OFUSG05552.2.p1
OG0004460	APOSJ_48356, APOSJ_48358, APOSJ_48353, APOSJ_48355, APOSJ_48357, APOSJ_48354	OFUSG04747.1.p1
OG0004461	APOSJ_46759, APOSJ_46762	OFUSG07105.1.p1
OG0004462	APOSJ_54615, APOSJ_54616, APOSJ_54614, APOSJ_04018	OFUSG14517.1.p1
OG0004463	APOSJ_15375, APOSJ_15374	OFUSG22280.1.p1, OFUSG22281.1.p1, OFUSG22282.1.p1
OG0004465	APOSJ_52468, APOSJ_52467	OFUSG21289.1.p1
OG0004467	APOSJ_07530	OFUSG24126.1.p1
OG0004468	APOSJ_00987, APOSJ_00985, APOSJ_00986, APOSJ_03831, APOSJ_00984	OFUSG15364.1.p1
OG0004471	APOSJ_24929	OFUSG12708.2.p1, OFUSG12708.1.p1
OG0004472	APOSJ_33516, APOSJ_33515, APOSJ_33514, APOSJ_11954	OFUSG19542.1.p1
OG0004474	APOSJ_58160	OFUSG23245.2.p1, OFUSG23245.3.p1, OFUSG23245.1.p1
OG0004475	APOSJ_53017, APOSJ_18337, APOSJ_63439, APOSJ_63438	OFUSG10497.1.p1
OG0004476	APOSJ_21083, APOSJ_21085, APOSJ_21086, APOSJ_21084	OFUSG03473.1.p1
OG0004477	APOSJ_50645, APOSJ_13498, APOSJ_13510	OFUSG09375.1.p1
OG0004478	APOSJ_10200, APOSJ_10198	OFUSG20237.1.p1, OFUSG20237.3.p1, OFUSG20237.2.p1
OG0004479	APOSJ_40612	OFUSG05226.1.p1
OG0004480	APOSJ_21668, APOSJ_21669	OFUSG08523.2.p1, OFUSG08523.1.p1
OG0004481	APOSJ_02782, APOSJ_06278, APOSJ_39692, APOSJ_19939	OFUSG09639.1.p1
OG0004483	APOSJ_34901, APOSJ_34899, APOSJ_34898, APOSJ_34900	OFUSG17696.1.p1
OG0004484	APOSJ_60209, APOSJ_60210, APOSJ_60211, APOSJ_60212	OFUSG23258.1.p1
OG0004485	APOSJ_11965, APOSJ_42392	OFUSG19643.1.p1
OG0004486	APOSJ_16136, APOSJ_16137, APOSJ_16135, APOSJ_36312, APOSJ_16134, APOSJ_16133	OFUSG20259.1.p1
OG0004489	APOSJ_37840	OFUSG19255.1.p1
OG0004490	APOSJ_17872, APOSJ_57025	OFUSG01069.1.p1
OG0004491	APOSJ_04787, APOSJ_04778, APOSJ_04785, APOSJ_04786	OFUSG26923.1.p1
OG0004492	APOSJ_59353	OFUSG22257.1.p1
OG0004493	APOSJ_14863, APOSJ_14864	OFUSG00611.1.p1
OG0004494	APOSJ_61371, APOSJ_61372, APOSJ_61370, APOSJ_61369, APOSJ_61368	OFUSG10248.1.p1
OG0004495	APOSJ_02531, APOSJ_63974, APOSJ_02532	OFUSG08418.1.p1
OG0004496	APOSJ_30209, APOSJ_47003, APOSJ_30212, APOSJ_30210, APOSJ_30211, APOSJ_30208	OFUSG07230.1.p1
OG0004497	APOSJ_29345, APOSJ_29344	OFUSG20901.1.p1, OFUSG20901.2.p1
OG0004498	APOSJ_23699	OFUSG20779.1.p1
OG0004499	APOSJ_28141, APOSJ_28140	OFUSG25056.1.p1, OFUSG25056.2.p1
OG0004500	APOSJ_30546, APOSJ_30549, APOSJ_30550, APOSJ_30552, APOSJ_41394, APOSJ_30548, APOSJ_30551, APOSJ_30547, APOSJ_30545	OFUSG17190.1.p1
OG0004501	APOSJ_49767	OFUSG00301.1.p1
OG0004502	APOSJ_53037, APOSJ_53034, APOSJ_53038, APOSJ_44490	OFUSG09554.1.p1, OFUSG25788.1.p1
OG0004503	APOSJ_46999, APOSJ_47000, APOSJ_47001, APOSJ_47002	OFUSG03545.1.p1
OG0004505	APOSJ_36764, APOSJ_61749, APOSJ_36766, APOSJ_36765, APOSJ_36763	OFUSG24304.1.p1
OG0004506	APOSJ_29395, APOSJ_29393, APOSJ_29390, APOSJ_29392, APOSJ_29394, APOSJ_29391	OFUSG10629.1.p1
OG0004507	APOSJ_22032, APOSJ_22028, APOSJ_22029, APOSJ_22033, APOSJ_61778, APOSJ_22031	OFUSG09055.1.p1
OG0004508	APOSJ_56576, APOSJ_29975, APOSJ_29979, APOSJ_29978, APOSJ_29977, APOSJ_29974	OFUSG08408.1.p1
OG0004509	APOSJ_52058	OFUSG04151.1.p1
OG0004510	APOSJ_52568, APOSJ_12666, APOSJ_12661, APOSJ_12662, APOSJ_55995, APOSJ_55989, APOSJ_12665, APOSJ_55987, APOSJ_55999, APOSJ_12664	OFUSG02328.1.p1
OG0004511	APOSJ_43851, APOSJ_43850, APOSJ_43848, APOSJ_43854, APOSJ_43853, APOSJ_43852, APOSJ_43849	OFUSG08755.1.p1
OG0004512	APOSJ_61881, APOSJ_61880, APOSJ_61882	OFUSG12440.1.p1
OG0004513	APOSJ_43520	OFUSG26259.1.p1
OG0004514	APOSJ_08476, APOSJ_08477	OFUSG14834.3.p1, OFUSG14834.1.p1, OFUSG14834.2.p1
OG0004515	APOSJ_26005, APOSJ_57373, APOSJ_57370, APOSJ_57372	OFUSG06070.1.p1
OG0004516	APOSJ_33559, APOSJ_33561, APOSJ_60088, APOSJ_33557	OFUSG22450.1.p1
OG0004517	APOSJ_04170, APOSJ_04169, APOSJ_25867	OFUSG09941.1.p1, OFUSG09941.2.p1
OG0004518	APOSJ_13883, APOSJ_13885, APOSJ_13884	OFUSG26235.1.p1
OG0004519	APOSJ_05325, APOSJ_05324, APOSJ_05323, APOSJ_05326, APOSJ_05322, APOSJ_05321	OFUSG19459.1.p1, OFUSG19459.2.p1
OG0004520	APOSJ_48507	OFUSG14215.1.p1
OG0004521	APOSJ_18672, APOSJ_18674, APOSJ_18673	OFUSG07989.1.p1
OG0004523	APOSJ_40459, APOSJ_63716	OFUSG09566.1.p1
OG0004524	APOSJ_08816, APOSJ_42431, APOSJ_48560, APOSJ_42432, APOSJ_00364, APOSJ_42433, APOSJ_08828, APOSJ_42429, APOSJ_21835	OFUSG21076.1.p1
OG0004525	APOSJ_46859, APOSJ_46855, APOSJ_37649, APOSJ_37651, APOSJ_37650, APOSJ_46860, APOSJ_46858, APOSJ_37647, APOSJ_46862, APOSJ_46861, APOSJ_44175, APOSJ_46857	OFUSG21962.1.p1
OG0004526	APOSJ_49516, APOSJ_40613, APOSJ_49517	OFUSG25412.1.p1
OG0004527	APOSJ_43948, APOSJ_43945, APOSJ_19802, APOSJ_19800, APOSJ_08895, APOSJ_19799, APOSJ_19801, APOSJ_43944, APOSJ_43946, APOSJ_19803, APOSJ_43947, APOSJ_43943	OFUSG00322.1.p1
OG0004528	APOSJ_21024	OFUSG10332.1.p1
OG0004529	APOSJ_18746, APOSJ_54079, APOSJ_18745	OFUSG13290.1.p1
OG0004530	APOSJ_38718, APOSJ_38719	OFUSG03014.1.p1
OG0004531	APOSJ_17198, APOSJ_17197	OFUSG03844.2.p1, OFUSG03844.1.p1
OG0004532	APOSJ_28189, APOSJ_28188	OFUSG17819.1.p1
OG0004533	APOSJ_27789	OFUSG16086.1.p1
OG0004534	APOSJ_65092	OFUSG03583.1.p1
OG0004535	APOSJ_47903	OFUSG11409.1.p1
OG0004536	APOSJ_30797, APOSJ_30781, APOSJ_64543, APOSJ_30824, APOSJ_65051, APOSJ_23331	OFUSG13349.2.p1, OFUSG13349.1.p1
OG0004537	APOSJ_21776	OFUSG19069.1.p1
OG0004538	APOSJ_47082, APOSJ_47083, APOSJ_47080, APOSJ_47081	OFUSG25281.1.p1
OG0004539	APOSJ_08952, APOSJ_08953	OFUSG12073.1.p1
OG0004540	APOSJ_48384	OFUSG16071.1.p1
OG0004542	APOSJ_09798	OFUSG25591.2.p1, OFUSG25591.1.p1
OG0004543	APOSJ_54199, APOSJ_54198, APOSJ_54196	OFUSG17197.1.p1
OG0004544	APOSJ_37300, APOSJ_37299, APOSJ_37301	OFUSG05691.1.p1
OG0004545	APOSJ_18825, APOSJ_05936	OFUSG23646.1.p1, OFUSG23649.1.p1
OG0004546	APOSJ_60136	OFUSG26604.1.p1
OG0004547	APOSJ_35486, APOSJ_35484, APOSJ_22601, APOSJ_22604	OFUSG06133.1.p1
OG0004548	APOSJ_21825, APOSJ_21828, APOSJ_21824, APOSJ_15509	OFUSG08416.1.p1
OG0004549	APOSJ_26870, APOSJ_26869	OFUSG08340.1.p1
OG0004550	APOSJ_25995, APOSJ_25996, APOSJ_25997, APOSJ_25994	OFUSG00208.1.p1
OG0004551	APOSJ_25013	OFUSG16195.1.p1, OFUSG16195.2.p1
OG0004552	APOSJ_33901, APOSJ_33900, APOSJ_33899	OFUSG24698.1.p1
OG0004553	APOSJ_41265	OFUSG01337.2.p1, OFUSG01337.1.p1, OFUSG01337.3.p1, OFUSG01337.4.p1
OG0004554	APOSJ_64349	OFUSG07017.1.p1
OG0004555	APOSJ_54457, APOSJ_50416, APOSJ_50418, APOSJ_54446	OFUSG20338.1.p1
OG0004556	APOSJ_10497, APOSJ_10498	OFUSG24005.2.p1, OFUSG24005.1.p1
OG0004557	APOSJ_14664	OFUSG04722.1.p1
OG0004558	APOSJ_36231, APOSJ_26581, APOSJ_36230	OFUSG26445.1.p1
OG0004559	APOSJ_32584, APOSJ_32583, APOSJ_32588, APOSJ_32585, APOSJ_32586	OFUSG09948.1.p1
OG0004560	APOSJ_60748, APOSJ_21003, APOSJ_21005, APOSJ_21000, APOSJ_21004, APOSJ_21001, APOSJ_21002, APOSJ_19527	OFUSG24827.1.p1
OG0004561	APOSJ_49661	OFUSG24869.1.p1
OG0004563	APOSJ_17800, APOSJ_34022	OFUSG01035.1.p1
OG0004564	APOSJ_32192, APOSJ_32191	OFUSG11372.1.p1
OG0004565	APOSJ_21058	OFUSG25212.1.p1
OG0004566	APOSJ_47264, APOSJ_18488	OFUSG17189.1.p1
OG0004567	APOSJ_14393, APOSJ_14394	OFUSG13070.1.p1
OG0004568	APOSJ_61923, APOSJ_42107, APOSJ_42106, APOSJ_04156	OFUSG11671.1.p1
OG0004569	APOSJ_21788, APOSJ_21786	OFUSG15462.1.p1
OG0004570	APOSJ_06313	OFUSG21943.1.p1
OG0004571	APOSJ_54565, APOSJ_65127	OFUSG26032.1.p1, OFUSG26032.2.p1
OG0004572	APOSJ_58234	OFUSG20446.1.p1
OG0004573	APOSJ_29168, APOSJ_29167	OFUSG14867.1.p1
OG0004574	APOSJ_64086, APOSJ_48202	OFUSG01611.1.p1
OG0004576	APOSJ_48247	OFUSG06493.1.p1
OG0004577	APOSJ_23049, APOSJ_24477	OFUSG05229.1.p1
OG0004578	APOSJ_20375	OFUSG08031.1.p1
OG0004579	APOSJ_08004, APOSJ_08003, APOSJ_08002	OFUSG19362.1.p1
OG0004581	APOSJ_63248, APOSJ_63250, APOSJ_63247, APOSJ_63249	OFUSG26863.1.p1, OFUSG26863.2.p1
OG0004582	APOSJ_01551, APOSJ_01550	OFUSG21277.1.p1
OG0004583	APOSJ_12812	OFUSG12908.1.p1
OG0004584	APOSJ_16039, APOSJ_35634, APOSJ_16042, APOSJ_64128, APOSJ_64306, APOSJ_64119, APOSJ_16041, APOSJ_16040, APOSJ_64011, APOSJ_25630	OFUSG16312.1.p1
OG0004585	APOSJ_11065, APOSJ_04735, APOSJ_44625, APOSJ_44624, APOSJ_04738, APOSJ_26795	OFUSG20357.1.p1
OG0004587	APOSJ_23195, APOSJ_23198, APOSJ_23199, APOSJ_23197	OFUSG02164.1.p1
OG0004588	APOSJ_02882, APOSJ_02878, APOSJ_02880, APOSJ_37559	OFUSG22313.1.p1
OG0004589	APOSJ_21337, APOSJ_03420, APOSJ_21336, APOSJ_03419	OFUSG24193.1.p1
OG0004590	APOSJ_40761	OFUSG14930.2.p1, OFUSG14930.1.p1
OG0004591	APOSJ_02770, APOSJ_54374, APOSJ_54375, APOSJ_13760, APOSJ_13759, APOSJ_13761, APOSJ_13758	OFUSG17812.1.p1
OG0004592	APOSJ_44999, APOSJ_45000, APOSJ_44997, APOSJ_04490, APOSJ_04492, APOSJ_44998, APOSJ_04491, APOSJ_14627	OFUSG21433.1.p1
OG0004593	APOSJ_32587	OFUSG04892.1.p1
OG0004594	APOSJ_30740, APOSJ_26381, APOSJ_30743, APOSJ_24650, APOSJ_48746, APOSJ_48749, APOSJ_30741, APOSJ_48751, APOSJ_30742, APOSJ_30745, APOSJ_48753, APOSJ_48747, APOSJ_30744, APOSJ_48752, APOSJ_61688, APOSJ_48748, APOSJ_48750	OFUSG00833.1.p1
OG0004595	APOSJ_55655	OFUSG17531.2.p1, OFUSG17531.3.p1, OFUSG17531.1.p1
OG0004599	APOSJ_63216	OFUSG26506.1.p1
OG0004600	APOSJ_55066, APOSJ_55069	OFUSG14651.1.p1
OG0004601	APOSJ_63796, APOSJ_09879	OFUSG25669.1.p1
OG0004602	APOSJ_47785, APOSJ_47786	OFUSG18345.1.p1
OG0004603	APOSJ_49049, APOSJ_04054	OFUSG18121.1.p1
OG0004605	APOSJ_40720	OFUSG10056.1.p1
OG0004608	APOSJ_17360, APOSJ_03537	OFUSG11818.1.p1
OG0004609	APOSJ_02939, APOSJ_02938	OFUSG07084.1.p1
OG0004610	APOSJ_39988	OFUSG09759.1.p1
OG0004611	APOSJ_36155, APOSJ_36154	OFUSG13143.1.p1
OG0004613	APOSJ_41183, APOSJ_41184, APOSJ_41182, APOSJ_41186	OFUSG12709.2.p1, OFUSG12709.1.p1, OFUSG12709.3.p1
OG0004614	APOSJ_34012, APOSJ_60149	OFUSG11608.1.p1
OG0004616	APOSJ_54508, APOSJ_54510	OFUSG03912.1.p1
OG0004617	APOSJ_64617	OFUSG01614.1.p1
OG0004619	APOSJ_24437, APOSJ_57786	OFUSG16672.1.p1
OG0004620	APOSJ_54660, APOSJ_63700, APOSJ_19013, APOSJ_54661, APOSJ_54662	OFUSG20269.1.p1
OG0004621	APOSJ_20142, APOSJ_20141, APOSJ_20140	OFUSG19375.1.p1, OFUSG19375.2.p1
OG0004622	APOSJ_46724, APOSJ_46723, APOSJ_07422, APOSJ_07423	OFUSG04709.2.p1, OFUSG04709.1.p1
OG0004625	APOSJ_04687, APOSJ_04688, APOSJ_29218, APOSJ_04686	OFUSG15027.1.p1
OG0004626	APOSJ_09432	OFUSG20569.1.p1
OG0004627	APOSJ_20369	OFUSG14785.1.p1, OFUSG14785.2.p1
OG0004628	APOSJ_06675	OFUSG17226.1.p1
OG0004629	APOSJ_12868, APOSJ_12867	OFUSG14690.1.p1
OG0004630	APOSJ_64442	OFUSG20291.1.p1, OFUSG20291.2.p1
OG0004631	APOSJ_52750, APOSJ_52749, APOSJ_59294, APOSJ_52751	OFUSG09085.1.p1, OFUSG09085.2.p1
OG0004632	APOSJ_56744, APOSJ_29040, APOSJ_44369, APOSJ_44371, APOSJ_44368, APOSJ_50523, APOSJ_50497, APOSJ_11341	OFUSG12694.1.p1
OG0004633	APOSJ_60295, APOSJ_05589	OFUSG13692.1.p1
OG0004634	APOSJ_52595	OFUSG13542.1.p1
OG0004635	APOSJ_20471, APOSJ_20472	OFUSG19569.1.p1
OG0004637	APOSJ_34563, APOSJ_34565, APOSJ_34564, APOSJ_02620, APOSJ_02619	OFUSG05044.1.p1
OG0004639	APOSJ_29227, APOSJ_12315, APOSJ_12317, APOSJ_12314, APOSJ_12312, APOSJ_12318, APOSJ_12358, APOSJ_52398	OFUSG25724.1.p1
OG0004641	APOSJ_12751, APOSJ_15019, APOSJ_48985, APOSJ_12750	OFUSG08286.1.p1
OG0004642	APOSJ_37200, APOSJ_37201	OFUSG05078.1.p1
OG0004643	APOSJ_15305, APOSJ_30475, APOSJ_15308, APOSJ_30477, APOSJ_30476, APOSJ_15307	OFUSG14661.1.p1
OG0004644	APOSJ_64949, APOSJ_64952	OFUSG11984.1.p1, OFUSG11984.2.p1
OG0004646	APOSJ_14569, APOSJ_14566, APOSJ_44992, APOSJ_44991, APOSJ_44989, APOSJ_14571	OFUSG08555.1.p1
OG0004647	APOSJ_27558, APOSJ_27556, APOSJ_27557, APOSJ_41727	OFUSG20121.1.p1, OFUSG20121.2.p1, OFUSG20121.5.p1, OFUSG20121.4.p1, OFUSG20121.3.p1
OG0004648	APOSJ_51789	OFUSG25016.1.p1
OG0004649	APOSJ_03738	OFUSG22259.1.p1
OG0004651	APOSJ_37202, APOSJ_16304, APOSJ_16306, APOSJ_37198, APOSJ_16305	OFUSG07034.1.p1, OFUSG07034.3.p1, OFUSG07034.2.p1
OG0004652	APOSJ_64103, APOSJ_56192, APOSJ_56186	OFUSG14432.1.p1
OG0004653	APOSJ_16678	OFUSG04384.1.p1, OFUSG04154.1.p1
OG0004654	APOSJ_04717	OFUSG07791.1.p1
OG0004656	APOSJ_13371, APOSJ_13372, APOSJ_18597	OFUSG13180.1.p1
OG0004657	APOSJ_58513, APOSJ_58512	OFUSG20946.1.p1
OG0004658	APOSJ_35592, APOSJ_35591	OFUSG00003.2.p1, OFUSG00003.1.p1
OG0004659	APOSJ_57778, APOSJ_57779	OFUSG05707.2.p1, OFUSG05707.1.p1
OG0004660	APOSJ_58983, APOSJ_58984	OFUSG00440.1.p1
OG0004661	APOSJ_46015, APOSJ_20509, APOSJ_46014, APOSJ_46017, APOSJ_46016, APOSJ_46018, APOSJ_46020, APOSJ_20511, APOSJ_46019	OFUSG08935.1.p1
