Orthogroup	APOSJ_ok	XENTR
OG0002839	APOSJ_27083, APOSJ_27082, APOSJ_27084, APOSJ_27088, APOSJ_32565, APOSJ_27085, APOSJ_27089, APOSJ_27087, APOSJ_27090, APOSJ_27086	XENTR15634
OG0002840	APOSJ_62308, APOSJ_30887, APOSJ_30885, APOSJ_30886, APOSJ_30888, APOSJ_30884, APOSJ_30883, APOSJ_62313	XENTR07275, XENTR17810
OG0002841	APOSJ_20424	XENTR00738
OG0002842	APOSJ_58956	XENTR14759, XENTR00342
OG0002843	APOSJ_29444, APOSJ_37419, APOSJ_37208, APOSJ_37207, APOSJ_37420, APOSJ_53182, APOSJ_37206, APOSJ_37205, APOSJ_29451	XENTR01142
OG0002844	APOSJ_02179, APOSJ_02177, APOSJ_10554, APOSJ_10553, APOSJ_02180, APOSJ_10552	XENTR02808, XENTR17210
OG0002845	APOSJ_41336, APOSJ_53174, APOSJ_46685, APOSJ_46687, APOSJ_41332, APOSJ_00584, APOSJ_00581, APOSJ_46684, APOSJ_53173, APOSJ_00585, APOSJ_41333, APOSJ_00576, APOSJ_27474, APOSJ_00577, APOSJ_46690, APOSJ_00580, APOSJ_24230	XENTR05284, XENTR19219
OG0002846	APOSJ_45966, APOSJ_28256, APOSJ_45970, APOSJ_45968, APOSJ_45963	XENTR01052
OG0002848	APOSJ_03978	XENTR02131
OG0002849	APOSJ_51136, APOSJ_51137	XENTR14137, XENTR18580
OG0002850	APOSJ_51285, APOSJ_51282, APOSJ_51283, APOSJ_51284, APOSJ_51287, APOSJ_51286	XENTR03096, XENTR11615
OG0002851	APOSJ_62786, APOSJ_12424	XENTR11403, XENTR00147
OG0002853	APOSJ_59651, APOSJ_28071, APOSJ_14866, APOSJ_14868, APOSJ_14867	XENTR13696, XENTR04345
OG0002854	APOSJ_25148, APOSJ_13047, APOSJ_16816, APOSJ_24828, APOSJ_25140, APOSJ_13046, APOSJ_13048, APOSJ_24832, APOSJ_13049, APOSJ_24827, APOSJ_13045	XENTR04689
OG0002856	APOSJ_36875, APOSJ_36874	XENTR08107, XENTR18618
OG0002857	APOSJ_26324, APOSJ_30419, APOSJ_55427	XENTR04246
OG0002858	APOSJ_32827, APOSJ_32828, APOSJ_32829, APOSJ_08111	XENTR10468, XENTR10467, XENTR03717
OG0002859	APOSJ_26622, APOSJ_26623, APOSJ_63027, APOSJ_26624, APOSJ_26621, APOSJ_26625	XENTR04627
OG0002860	APOSJ_33844	XENTR01789
OG0002861	APOSJ_35852, APOSJ_35851, APOSJ_46755, APOSJ_35849, APOSJ_35850, APOSJ_35848	XENTR09850
OG0002862	APOSJ_22210, APOSJ_05803, APOSJ_22209, APOSJ_21167, APOSJ_22206, APOSJ_22211	XENTR15885, XENTR11393
OG0002863	APOSJ_53428, APOSJ_46630, APOSJ_46632, APOSJ_48601, APOSJ_48599, APOSJ_46628, APOSJ_48598, APOSJ_46629, APOSJ_48603, APOSJ_53461, APOSJ_35835, APOSJ_46631, APOSJ_48600, APOSJ_46627, APOSJ_48602, APOSJ_23896	XENTR13703
OG0002864	APOSJ_42693, APOSJ_42695	XENTR13804, XENTR13234
OG0002865	APOSJ_62439, APOSJ_01468, APOSJ_01467, APOSJ_01465, APOSJ_01466, APOSJ_01462, APOSJ_01463, APOSJ_01464, APOSJ_01461	XENTR18512
OG0002866	APOSJ_18570, APOSJ_18569	XENTR04723, XENTR13209
OG0002868	APOSJ_24238, APOSJ_24239, APOSJ_24237, APOSJ_24236	XENTR02779
OG0002869	APOSJ_38172	XENTR00267, XENTR08439
OG0002870	APOSJ_23719, APOSJ_23718, APOSJ_59990, APOSJ_06668, APOSJ_47672, APOSJ_23712, APOSJ_59988, APOSJ_50074, APOSJ_14175, APOSJ_59985, APOSJ_59989, APOSJ_59991, APOSJ_59987, APOSJ_59986, APOSJ_14173, APOSJ_30456	XENTR04233
OG0002871	APOSJ_11950, APOSJ_12239, APOSJ_12242, APOSJ_12238, APOSJ_11949, APOSJ_55307, APOSJ_12241, APOSJ_55306, APOSJ_53855, APOSJ_12243, APOSJ_53918	XENTR09869
OG0002873	APOSJ_14384, APOSJ_14383, APOSJ_24938, APOSJ_14380, APOSJ_24940, APOSJ_14382, APOSJ_24951, APOSJ_14381	XENTR12525
OG0002874	APOSJ_55452, APOSJ_51205, APOSJ_18413, APOSJ_55439	XENTR11119, XENTR06615
OG0002875	APOSJ_17891, APOSJ_04454, APOSJ_04452, APOSJ_27739, APOSJ_04451, APOSJ_08308, APOSJ_35833, APOSJ_04453, APOSJ_35836, APOSJ_27740	XENTR07629
OG0002876	APOSJ_08793, APOSJ_08790, APOSJ_56117, APOSJ_08792	XENTR10826, XENTR08160
OG0002877	APOSJ_02089, APOSJ_60900, APOSJ_02092, APOSJ_02088, APOSJ_60905, APOSJ_60909, APOSJ_53024, APOSJ_02090, APOSJ_60903, APOSJ_53028, APOSJ_60899, APOSJ_53023, APOSJ_02091	XENTR08111
OG0002878	APOSJ_02885	XENTR13568, XENTR15797
OG0002879	APOSJ_41050, APOSJ_60981	XENTR07894, XENTR12756
OG0002880	APOSJ_63786, APOSJ_62485, APOSJ_62484, APOSJ_10125	XENTR09153
OG0002881	APOSJ_64404	XENTR05556
OG0002883	APOSJ_12928, APOSJ_12929, APOSJ_12927, APOSJ_12924, APOSJ_19958, APOSJ_12923, APOSJ_19960, APOSJ_12926	XENTR07570
OG0002884	APOSJ_42468, APOSJ_26803, APOSJ_00564, APOSJ_26806, APOSJ_42472, APOSJ_26801, APOSJ_26805, APOSJ_42469, APOSJ_42470, APOSJ_42471, APOSJ_26804	XENTR16780
OG0002887	APOSJ_01678, APOSJ_01680, APOSJ_01682, APOSJ_36289, APOSJ_01679, APOSJ_36286, APOSJ_01681, APOSJ_36290, APOSJ_26914, APOSJ_36285, APOSJ_36288, APOSJ_36292, APOSJ_36291, APOSJ_36287	XENTR04718, XENTR04717
OG0002888	APOSJ_59922, APOSJ_59919, APOSJ_59920, APOSJ_59921	XENTR01004
OG0002889	APOSJ_05177	XENTR09659, XENTR10801
OG0002890	APOSJ_11570, APOSJ_11571	XENTR02150
OG0002891	APOSJ_25188, APOSJ_27730, APOSJ_25189, APOSJ_12575, APOSJ_12567, APOSJ_25185, APOSJ_12342, APOSJ_29943, APOSJ_25187, APOSJ_25186, APOSJ_29944	XENTR06504, XENTR01216
OG0002893	APOSJ_37643, APOSJ_48470	XENTR15094
OG0002894	APOSJ_11324, APOSJ_11322, APOSJ_11323, APOSJ_11321	XENTR09951
OG0002895	APOSJ_26606, APOSJ_26608, APOSJ_26610, APOSJ_26609, APOSJ_26605	XENTR10722, XENTR13295
OG0002896	APOSJ_45523, APOSJ_45520, APOSJ_45522, APOSJ_45521, APOSJ_45519	XENTR18124, XENTR10924
OG0002897	APOSJ_33105, APOSJ_26458	XENTR08807
OG0002898	APOSJ_00660, APOSJ_02099, APOSJ_43120, APOSJ_43119	XENTR03296
OG0002899	APOSJ_53924, APOSJ_53927, APOSJ_53926, APOSJ_53925	XENTR15290, XENTR00294
OG0002900	APOSJ_56992, APOSJ_30063	XENTR01428, XENTR17889
OG0002902	APOSJ_31066, APOSJ_62531	XENTR00980, XENTR00979
OG0002903	APOSJ_51359, APOSJ_51107, APOSJ_51361, APOSJ_51360	XENTR10480
OG0002904	APOSJ_19129, APOSJ_19131, APOSJ_19134, APOSJ_19135, APOSJ_23721, APOSJ_19130, APOSJ_19127, APOSJ_23720, APOSJ_23722, APOSJ_19128, APOSJ_19133, APOSJ_19132	XENTR08257
OG0002905	APOSJ_43847, APOSJ_43845, APOSJ_37810, APOSJ_43843, APOSJ_37809, APOSJ_37811, APOSJ_36736, APOSJ_36735, APOSJ_43846, APOSJ_36734, APOSJ_43844	XENTR08061, XENTR00262
OG0002906	APOSJ_49358, APOSJ_49363, APOSJ_28749, APOSJ_49362	XENTR00496
OG0002907	APOSJ_06904, APOSJ_59419, APOSJ_06902, APOSJ_06900, APOSJ_06908	XENTR03427, XENTR03122
OG0002908	APOSJ_41049, APOSJ_41048	XENTR07223
OG0002909	APOSJ_42655, APOSJ_42656	XENTR07054, XENTR02377
OG0002910	APOSJ_19905, APOSJ_19904	XENTR08951
OG0002911	APOSJ_38670, APOSJ_38671	XENTR14212, XENTR02243, XENTR02244
OG0002912	APOSJ_60908, APOSJ_41772, APOSJ_60894, APOSJ_60897, APOSJ_05122, APOSJ_05121, APOSJ_54754	XENTR05049
OG0002913	APOSJ_47280, APOSJ_26666	XENTR02916, XENTR02037, XENTR02036
OG0002915	APOSJ_21025, APOSJ_52601, APOSJ_52602	XENTR15678
OG0002916	APOSJ_45207, APOSJ_45206, APOSJ_45205, APOSJ_15779, APOSJ_45203, APOSJ_45204	XENTR15380, XENTR04744
OG0002917	APOSJ_48174	XENTR03199
OG0002919	APOSJ_18306, APOSJ_19042, APOSJ_19041	XENTR01477, XENTR14061
OG0002921	APOSJ_00219, APOSJ_53869, APOSJ_15921, APOSJ_53867, APOSJ_53871, APOSJ_00226, APOSJ_53868, APOSJ_53870	XENTR14977
OG0002922	APOSJ_63518, APOSJ_42218, APOSJ_05816, APOSJ_17087	XENTR10516, XENTR02242
OG0002923	APOSJ_24415, APOSJ_50520, APOSJ_22686, APOSJ_24417, APOSJ_24414, APOSJ_24420	XENTR05145, XENTR02489
OG0002924	APOSJ_52951, APOSJ_52952, APOSJ_52954, APOSJ_52953, APOSJ_59897, APOSJ_52950, APOSJ_52955, APOSJ_60511	XENTR18508, XENTR11259, XENTR08327
OG0002925	APOSJ_38140, APOSJ_33448, APOSJ_38141, APOSJ_38135, APOSJ_38142, APOSJ_38712, APOSJ_38139, APOSJ_38137, APOSJ_38136, APOSJ_38138	XENTR00245
OG0002926	APOSJ_06972, APOSJ_06973, APOSJ_06975, APOSJ_06974	XENTR05828, XENTR08104
OG0002929	APOSJ_34840	XENTR05988, XENTR13159, XENTR05996, XENTR05998, XENTR17193
OG0002944	APOSJ_59286, APOSJ_30367, APOSJ_06364	XENTR03625, XENTR09325
OG0002945	APOSJ_48648, APOSJ_20590, APOSJ_17785, APOSJ_47516, APOSJ_12046, APOSJ_12047, APOSJ_12049, APOSJ_47519, APOSJ_12048, APOSJ_47515, APOSJ_47520, APOSJ_47514, APOSJ_12044, APOSJ_12045, APOSJ_47517	XENTR16676
OG0002947	APOSJ_02647, APOSJ_02648, APOSJ_54387, APOSJ_46768	XENTR10595
OG0002948	APOSJ_47013	XENTR19009
OG0002949	APOSJ_12144	XENTR05420
OG0002952	APOSJ_38185	XENTR14461, XENTR01620
OG0002953	APOSJ_06750, APOSJ_21712	XENTR17933, XENTR17932
OG0002954	APOSJ_16784, APOSJ_40213, APOSJ_16782	XENTR04437
OG0002955	APOSJ_15246, APOSJ_63353, APOSJ_57546, APOSJ_15247, APOSJ_57547, APOSJ_63355, APOSJ_63354, APOSJ_57548, APOSJ_57549, APOSJ_30136, APOSJ_03062, APOSJ_63356, APOSJ_63352, APOSJ_57550, APOSJ_57545, APOSJ_52427	XENTR03055
OG0002956	APOSJ_24900, APOSJ_14367	XENTR11938, XENTR05075
OG0002957	APOSJ_56271, APOSJ_56272	XENTR06187
OG0002959	APOSJ_47581, APOSJ_29476	XENTR15400, XENTR12100
OG0002960	APOSJ_46873	XENTR12922
OG0002961	APOSJ_48061, APOSJ_48062, APOSJ_48060	XENTR11693
OG0002962	APOSJ_52064, APOSJ_61205, APOSJ_52061, APOSJ_52063	XENTR13997
OG0002964	APOSJ_46194	XENTR07402
OG0002965	APOSJ_52959	XENTR07283
OG0002966	APOSJ_19690, APOSJ_19691	XENTR06174
OG0002967	APOSJ_44455, APOSJ_44454	XENTR06032
OG0002968	APOSJ_21357, APOSJ_21358	XENTR17755
OG0002969	APOSJ_08429, APOSJ_61844, APOSJ_61847, APOSJ_06792, APOSJ_06793, APOSJ_06791, APOSJ_61848, APOSJ_61843, APOSJ_42911, APOSJ_06790, APOSJ_43501, APOSJ_61845	XENTR14194
OG0002971	APOSJ_37915, APOSJ_29340, APOSJ_37910	XENTR11852, XENTR11853, XENTR13592, XENTR13593, XENTR14345, XENTR14344
OG0002973	APOSJ_42996	XENTR06006
OG0002974	APOSJ_65070	XENTR15000, XENTR15123
OG0002975	APOSJ_55740, APOSJ_40908, APOSJ_55741	XENTR11363
OG0002976	APOSJ_48119, APOSJ_39713, APOSJ_39711, APOSJ_39712	XENTR14081
OG0002977	APOSJ_04874, APOSJ_04873	XENTR09457
OG0002978	APOSJ_64685, APOSJ_45730	XENTR14104, XENTR12528, XENTR09037
OG0002979	APOSJ_30422, APOSJ_30421	XENTR15507
OG0002981	APOSJ_48720, APOSJ_61926, APOSJ_10226, APOSJ_42619, APOSJ_48721, APOSJ_34442, APOSJ_10225, APOSJ_30362, APOSJ_42621, APOSJ_61925, APOSJ_59198, APOSJ_48719, APOSJ_48722, APOSJ_42620, APOSJ_43870, APOSJ_48718	XENTR00095
OG0002982	APOSJ_31495, APOSJ_31494	XENTR13101
OG0002983	APOSJ_56071, APOSJ_38421, APOSJ_56069, APOSJ_12311	XENTR12350, XENTR13304
OG0002984	APOSJ_52711, APOSJ_16918, APOSJ_59203, APOSJ_59201, APOSJ_59200, APOSJ_52710, APOSJ_16920, APOSJ_59202, APOSJ_28882, APOSJ_39912, APOSJ_16917, APOSJ_52712, APOSJ_46219, APOSJ_52709, APOSJ_28886, APOSJ_16919	XENTR11184
OG0002985	APOSJ_18108, APOSJ_18105, APOSJ_48529, APOSJ_18109, APOSJ_18107, APOSJ_18106	XENTR01815
OG0002986	APOSJ_15496, APOSJ_15495	XENTR01222, XENTR05978
OG0002987	APOSJ_41363	XENTR01945, XENTR08978
OG0002988	APOSJ_07996, APOSJ_08001, APOSJ_07997, APOSJ_07995	XENTR05343, XENTR08422, XENTR08423
OG0002989	APOSJ_04210, APOSJ_58686	XENTR13471
OG0002990	APOSJ_41926, APOSJ_41927	XENTR01994, XENTR12466, XENTR08715
OG0002991	APOSJ_05218	XENTR07281
OG0002992	APOSJ_16883	XENTR01895, XENTR06222
OG0002994	APOSJ_23648	XENTR02151
OG0002996	APOSJ_47942, APOSJ_47943, APOSJ_47941, APOSJ_47944, APOSJ_19884, APOSJ_47945, APOSJ_47946	XENTR16303, XENTR18314
OG0002997	APOSJ_21870	XENTR15357
OG0002997	APOSJ_58621	XENTR00325
OG0002998	APOSJ_24675, APOSJ_24674	XENTR10809, XENTR17352, XENTR06372
OG0003001	APOSJ_21263	XENTR01871
OG0003002	APOSJ_37421, APOSJ_26772	XENTR17080, XENTR05211
OG0003003	APOSJ_02299, APOSJ_02300, APOSJ_13906	XENTR03623
OG0003004	APOSJ_36401, APOSJ_36403, APOSJ_36404	XENTR07513, XENTR02073
OG0003005	APOSJ_08591, APOSJ_22078, APOSJ_56538, APOSJ_22076	XENTR18499
OG0003006	APOSJ_48218, APOSJ_48216, APOSJ_48215, APOSJ_48217	XENTR11337
OG0003007	APOSJ_15270, APOSJ_15268, APOSJ_30252, APOSJ_15269, APOSJ_46877	XENTR04298, XENTR00049, XENTR13215
OG0003008	APOSJ_46376	XENTR15614, XENTR04677
OG0003009	APOSJ_17280, APOSJ_17273, APOSJ_10783, APOSJ_10784, APOSJ_17271, APOSJ_18922	XENTR12308, XENTR17857, XENTR08238
OG0003010	APOSJ_52409, APOSJ_52410	XENTR14276
OG0003011	APOSJ_43587	XENTR05600, XENTR15172
OG0003012	APOSJ_17930, APOSJ_17929	XENTR02824
OG0003013	APOSJ_07123, APOSJ_07124, APOSJ_55779	XENTR00139, XENTR03367
OG0003014	APOSJ_06510, APOSJ_06511, APOSJ_06508, APOSJ_30699, APOSJ_20310, APOSJ_20309	XENTR03629
OG0003016	APOSJ_16130, APOSJ_54698	XENTR11776, XENTR18402
OG0003017	APOSJ_42744	XENTR16352, XENTR16351
OG0003018	APOSJ_38423, APOSJ_16519, APOSJ_38426, APOSJ_16518, APOSJ_53246, APOSJ_19550, APOSJ_05374, APOSJ_16520, APOSJ_16514, APOSJ_00869, APOSJ_05375, APOSJ_16521	XENTR16972
OG0003019	APOSJ_24408, APOSJ_24407	XENTR10695, XENTR10694
OG0003021	APOSJ_48823, APOSJ_48822, APOSJ_48825, APOSJ_09832	XENTR18288
OG0003022	APOSJ_49552, APOSJ_49553	XENTR05917
OG0003023	APOSJ_26889	XENTR10199, XENTR10198, XENTR04561
OG0003024	APOSJ_04367, APOSJ_54344, APOSJ_28757, APOSJ_51861, APOSJ_54346, APOSJ_28758, APOSJ_54345, APOSJ_28921, APOSJ_28920	XENTR18532
OG0003025	APOSJ_19466, APOSJ_34959	XENTR13995, XENTR00407
OG0003026	APOSJ_14693, APOSJ_11899, APOSJ_11900, APOSJ_14691, APOSJ_09657, APOSJ_14692, APOSJ_11901	XENTR17420
OG0003027	APOSJ_45013, APOSJ_45012	XENTR04043, XENTR01453
OG0003028	APOSJ_16632, APOSJ_45345, APOSJ_53091, APOSJ_53098, APOSJ_53093, APOSJ_45344, APOSJ_53096, APOSJ_53097, APOSJ_53095, APOSJ_53090, APOSJ_53094, APOSJ_53092	XENTR11464
OG0003029	APOSJ_24858, APOSJ_24860, APOSJ_24857, APOSJ_24859	XENTR08351, XENTR05958
OG0003030	APOSJ_50713	XENTR04003, XENTR18856, XENTR16201
OG0003031	APOSJ_05271	XENTR01678, XENTR11006
OG0003033	APOSJ_22116, APOSJ_22716, APOSJ_55466	XENTR01505
OG0003034	APOSJ_25543	XENTR01021, XENTR05789
OG0003035	APOSJ_05130, APOSJ_05133, APOSJ_05131, APOSJ_05132, APOSJ_63200	XENTR08097, XENTR04242
OG0003036	APOSJ_42114, APOSJ_21847, APOSJ_64267, APOSJ_64264, APOSJ_42116, APOSJ_21846, APOSJ_42115, APOSJ_21849, APOSJ_21848, APOSJ_42112, APOSJ_21850, APOSJ_21845	XENTR01299
OG0003037	APOSJ_52298	XENTR06327
OG0003038	APOSJ_10168	XENTR15955, XENTR17309
OG0003040	APOSJ_53236, APOSJ_62151, APOSJ_53237, APOSJ_53240, APOSJ_11957, APOSJ_62162, APOSJ_62156, APOSJ_53238, APOSJ_54547	XENTR18563
OG0003041	APOSJ_64655, APOSJ_33811	XENTR00227
OG0003043	APOSJ_51495, APOSJ_40245, APOSJ_40246, APOSJ_51491, APOSJ_51493, APOSJ_40247, APOSJ_51496, APOSJ_62284	XENTR13370
OG0003044	APOSJ_33046, APOSJ_00068, APOSJ_00067, APOSJ_00069, APOSJ_00070	XENTR08887
OG0003045	APOSJ_07018	XENTR10613
OG0003045	APOSJ_54974	XENTR09364
OG0003046	APOSJ_33073, APOSJ_53211, APOSJ_53213, APOSJ_53212	XENTR00458, XENTR06271
OG0003048	APOSJ_40872, APOSJ_40873	XENTR04971
OG0003049	APOSJ_37374, APOSJ_37376	XENTR12371
OG0003051	APOSJ_16434, APOSJ_27454	XENTR15589, XENTR08838
OG0003052	APOSJ_03550, APOSJ_28486, APOSJ_03551, APOSJ_28481, APOSJ_28483, APOSJ_28482, APOSJ_28485, APOSJ_03549, APOSJ_28480, APOSJ_28484, APOSJ_28487	XENTR17582
OG0003053	APOSJ_10684, APOSJ_10683, APOSJ_10688, APOSJ_10691, APOSJ_10686, APOSJ_10687, APOSJ_13757, APOSJ_10690, APOSJ_10689	XENTR14155
OG0003054	APOSJ_09930, APOSJ_09928, APOSJ_09929, APOSJ_09931	XENTR02710
OG0003055	APOSJ_01314, APOSJ_01317, APOSJ_01316, APOSJ_01315	XENTR00054, XENTR12225
OG0003057	APOSJ_52902, APOSJ_52903, APOSJ_05351, APOSJ_05353, APOSJ_52901, APOSJ_05350, APOSJ_52904, APOSJ_36941	XENTR06973, XENTR14619
OG0003058	APOSJ_32369, APOSJ_32371, APOSJ_32372, APOSJ_32370	XENTR07986, XENTR10890, XENTR02463
OG0003059	APOSJ_54868	XENTR12777
OG0003060	APOSJ_25972	XENTR06510, XENTR13247, XENTR16776
OG0003061	APOSJ_34451	XENTR13047, XENTR13404
OG0003063	APOSJ_10490, APOSJ_39056, APOSJ_04759, APOSJ_49230, APOSJ_49232, APOSJ_49231, APOSJ_04757, APOSJ_04758, APOSJ_01115, APOSJ_39075, APOSJ_10491	XENTR10800
OG0003064	APOSJ_61339, APOSJ_26092, APOSJ_61340, APOSJ_26093, APOSJ_09903, APOSJ_22685, APOSJ_09910, APOSJ_04197, APOSJ_57984, APOSJ_61337, APOSJ_09904, APOSJ_09906, APOSJ_63933, APOSJ_15734, APOSJ_61338, APOSJ_26094, APOSJ_09902, APOSJ_04195, APOSJ_09905	XENTR18991
OG0003065	APOSJ_56569, APOSJ_56571, APOSJ_56572, APOSJ_14977, APOSJ_56568	XENTR08230
OG0003072	APOSJ_04105, APOSJ_04104, APOSJ_25387	XENTR02567, XENTR00734
OG0003073	APOSJ_43163	XENTR04061
OG0003074	APOSJ_50683, APOSJ_50682	XENTR02964, XENTR07675
OG0003077	APOSJ_22530, APOSJ_22531	XENTR07311, XENTR05693, XENTR17699
OG0003078	APOSJ_00148	XENTR09095, XENTR11706
OG0003079	APOSJ_59437, APOSJ_59436	XENTR14327, XENTR13284
OG0003084	APOSJ_63819	XENTR11661, XENTR12082
OG0003086	APOSJ_10849, APOSJ_10848, APOSJ_15453, APOSJ_37352, APOSJ_34330	XENTR14465
OG0003101	APOSJ_39132	XENTR05478, XENTR07812, XENTR18234
OG0003103	APOSJ_56241, APOSJ_56240, APOSJ_13496	XENTR07478, XENTR07479, XENTR02297
OG0003104	APOSJ_41239, APOSJ_30663	XENTR06110, XENTR04678
OG0003105	APOSJ_38611, APOSJ_41890, APOSJ_34439, APOSJ_41886, APOSJ_41888, APOSJ_40124	XENTR04336
OG0003106	APOSJ_00837, APOSJ_00832, APOSJ_00838, APOSJ_00834, APOSJ_05167, APOSJ_21338, APOSJ_04469, APOSJ_00835, APOSJ_00840, APOSJ_21340, APOSJ_00836, APOSJ_00833, APOSJ_21339	XENTR12128
OG0003107	APOSJ_26201, APOSJ_34016, APOSJ_36925, APOSJ_36926, APOSJ_26198, APOSJ_26196, APOSJ_36923, APOSJ_26200	XENTR10986
OG0003108	APOSJ_53894, APOSJ_60356, APOSJ_53893, APOSJ_53895	XENTR11504, XENTR11503
OG0003110	APOSJ_56560, APOSJ_24671	XENTR02312
OG0003111	APOSJ_08555, APOSJ_30833, APOSJ_32697	XENTR12220
OG0003113	APOSJ_58854, APOSJ_61212, APOSJ_41642	XENTR16144
OG0003114	APOSJ_17648	XENTR18657, XENTR06619
OG0003118	APOSJ_63592, APOSJ_63594, APOSJ_63593	XENTR06207, XENTR15713
OG0003119	APOSJ_39538, APOSJ_39533, APOSJ_39534, APOSJ_39531	XENTR16252, XENTR18505
OG0003120	APOSJ_28666, APOSJ_28664, APOSJ_61061, APOSJ_51622, APOSJ_52804	XENTR06695
OG0003121	APOSJ_01530, APOSJ_27238, APOSJ_55020, APOSJ_07217	XENTR11254
OG0003122	APOSJ_36414, APOSJ_50972	XENTR07201
OG0003123	APOSJ_14580, APOSJ_14579	XENTR00502
OG0003124	APOSJ_60072, APOSJ_60073	XENTR00783
OG0003125	APOSJ_13170, APOSJ_13174, APOSJ_13167, APOSJ_55545, APOSJ_13169, APOSJ_13172, APOSJ_13171, APOSJ_55528	XENTR09690
OG0003127	APOSJ_10132, APOSJ_10133	XENTR08996, XENTR08997
OG0003128	APOSJ_01878, APOSJ_54178, APOSJ_54176, APOSJ_54177	XENTR14159
OG0003130	APOSJ_34706, APOSJ_34707	XENTR04051
OG0003131	APOSJ_58708	XENTR13920
OG0003133	APOSJ_30270, APOSJ_30654	XENTR00486
OG0003135	APOSJ_18753, APOSJ_18754, APOSJ_18752, APOSJ_20256, APOSJ_53592, APOSJ_18750	XENTR02084
OG0003136	APOSJ_47787	XENTR12656, XENTR02424, XENTR05090
OG0003137	APOSJ_36852, APOSJ_30580, APOSJ_36853, APOSJ_06208, APOSJ_36851, APOSJ_36855, APOSJ_36854, APOSJ_36850	XENTR07279, XENTR05048
OG0003138	APOSJ_00752, APOSJ_40281	XENTR08591
OG0003140	APOSJ_35312	XENTR00556, XENTR12115
OG0003142	APOSJ_40273, APOSJ_14398, APOSJ_14400, APOSJ_14399, APOSJ_14397, APOSJ_27324, APOSJ_27321, APOSJ_27323	XENTR11445, XENTR11444
OG0003144	APOSJ_48852, APOSJ_48851	XENTR11410
OG0003145	APOSJ_22385	XENTR04007
OG0003146	APOSJ_07935, APOSJ_07938, APOSJ_21949, APOSJ_23349, APOSJ_47106, APOSJ_21948	XENTR05117
OG0003147	APOSJ_21036, APOSJ_21034, APOSJ_21035	XENTR09759
OG0003148	APOSJ_47587	XENTR04123, XENTR10073
OG0003150	APOSJ_46061, APOSJ_24496, APOSJ_30861, APOSJ_24495	XENTR02043, XENTR08836
OG0003152	APOSJ_48510, APOSJ_48508, APOSJ_48509, APOSJ_48511	XENTR07384, XENTR12708
OG0003153	APOSJ_35785, APOSJ_35782, APOSJ_35780, APOSJ_35783, APOSJ_35778, APOSJ_35779, APOSJ_52381, APOSJ_22926, APOSJ_35781	XENTR18452
OG0003154	APOSJ_51181, APOSJ_51185, APOSJ_50159, APOSJ_50161, APOSJ_51180, APOSJ_51183	XENTR00073
OG0003156	APOSJ_47122, APOSJ_47125	XENTR12843
OG0003157	APOSJ_26289, APOSJ_26292, APOSJ_26290, APOSJ_26287, APOSJ_26291, APOSJ_26288	XENTR16641
OG0003158	APOSJ_48827, APOSJ_48829, APOSJ_48828, APOSJ_48826	XENTR09421, XENTR06360
OG0003159	APOSJ_34339	XENTR04322, XENTR04257
OG0003160	APOSJ_52005, APOSJ_52006	XENTR13384
OG0003161	APOSJ_12427, APOSJ_12426	XENTR09600
OG0003162	APOSJ_43039, APOSJ_21099, APOSJ_21100, APOSJ_21101	XENTR03824, XENTR08572
OG0003163	APOSJ_53589	XENTR11544, XENTR05306
OG0003164	APOSJ_27152	XENTR00718, XENTR05518
OG0003165	APOSJ_55300	XENTR12396, XENTR12753
OG0003166	APOSJ_26522, APOSJ_21441, APOSJ_02622, APOSJ_42363, APOSJ_02624, APOSJ_62139, APOSJ_20651, APOSJ_62130, APOSJ_42335, APOSJ_02621, APOSJ_62116, APOSJ_00768, APOSJ_26518, APOSJ_36016, APOSJ_21450, APOSJ_00767, APOSJ_21446, APOSJ_21455, APOSJ_26517, APOSJ_26521, APOSJ_21477	XENTR07083
OG0003167	APOSJ_08242, APOSJ_08241, APOSJ_08243, APOSJ_08244	XENTR18627, XENTR06313
OG0003169	APOSJ_40105, APOSJ_01487, APOSJ_09186, APOSJ_57600, APOSJ_57601, APOSJ_57604, APOSJ_01486, APOSJ_20667, APOSJ_57602, APOSJ_57605, APOSJ_20668, APOSJ_59291	XENTR00138
OG0003171	APOSJ_51434, APOSJ_64269, APOSJ_51436, APOSJ_22135, APOSJ_64270, APOSJ_51435	XENTR03950
OG0003172	APOSJ_37760, APOSJ_48896, APOSJ_37761, APOSJ_37762, APOSJ_37759, APOSJ_50968, APOSJ_37764, APOSJ_37763, APOSJ_50967, APOSJ_37765, APOSJ_56161	XENTR14668
OG0003173	APOSJ_04953, APOSJ_04954	XENTR14158, XENTR06342
OG0003174	APOSJ_17036	XENTR07544, XENTR18836
OG0003175	APOSJ_12763, APOSJ_12764	XENTR01126, XENTR01743, XENTR01744
OG0003176	APOSJ_23689, APOSJ_23690	XENTR00495
OG0003177	APOSJ_63824, APOSJ_56011	XENTR12635
OG0003179	APOSJ_56598, APOSJ_53571, APOSJ_53563, APOSJ_53567, APOSJ_53565, APOSJ_08422, APOSJ_56597, APOSJ_56600, APOSJ_53564, APOSJ_08421, APOSJ_53568	XENTR11724
OG0003180	APOSJ_18815, APOSJ_18814, APOSJ_54053, APOSJ_18813	XENTR17770, XENTR01186
