Orthogroup	APOSJ_ok	SCHMD
OG0007465	APOSJ_05522, APOSJ_05521	SCHMD06095
OG0007470	APOSJ_56699	SCHMD04262, SCHMD05817
OG0007471	APOSJ_18185, APOSJ_20727	SCHMD29391
OG0007472	APOSJ_53138, APOSJ_53137	SCHMD07414
OG0007473	APOSJ_09192	SCHMD18788, SCHMD20111
OG0007476	APOSJ_11135	SCHMD29552, SCHMD06042
OG0007478	APOSJ_39185	SCHMD08638, SCHMD14462
OG0007481	APOSJ_08815, APOSJ_56246	SCHMD00234
OG0007482	APOSJ_56374	SCHMD16972, SCHMD28646
OG0007483	APOSJ_24186	SCHMD23530
OG0007488	APOSJ_64769, APOSJ_64768	SCHMD04017, SCHMD01795, SCHMD10540
OG0007489	APOSJ_31344, APOSJ_31345, APOSJ_64774	SCHMD27800, SCHMD17535
OG0007490	APOSJ_48671, APOSJ_48670	SCHMD25654
OG0007491	APOSJ_56972	SCHMD17539, SCHMD13726
OG0007492	APOSJ_24846, APOSJ_24852	SCHMD00216, SCHMD10758, SCHMD00215
OG0007494	APOSJ_63591	SCHMD02157, SCHMD22482
OG0007495	APOSJ_07062	SCHMD07307, SCHMD18914
OG0007496	APOSJ_37453	SCHMD02753, SCHMD05117, SCHMD12648
OG0007498	APOSJ_20907, APOSJ_20908	SCHMD13903
OG0007500	APOSJ_55184, APOSJ_55182, APOSJ_55183, APOSJ_55185	SCHMD06655
OG0007503	APOSJ_14688	SCHMD02190
OG0007508	APOSJ_42211, APOSJ_12770, APOSJ_42209	SCHMD07064, SCHMD26310, SCHMD21007
OG0007509	APOSJ_22228	SCHMD00947
OG0007510	APOSJ_48359, APOSJ_48360	SCHMD06196
OG0007519	APOSJ_57278, APOSJ_19035, APOSJ_27726, APOSJ_19033, APOSJ_19034	SCHMD00238
OG0007522	APOSJ_27446, APOSJ_36389	SCHMD20076
OG0007525	APOSJ_36525	SCHMD03649, SCHMD14793
OG0007528	APOSJ_03313, APOSJ_03314	SCHMD08263
OG0007531	APOSJ_05087	SCHMD07206
OG0007533	APOSJ_18050	SCHMD05767
OG0007584	APOSJ_29171, APOSJ_47545, APOSJ_47546	SCHMD10868
OG0007586	APOSJ_33070, APOSJ_33069, APOSJ_33074	SCHMD00208
OG0007588	APOSJ_30827	SCHMD05957
OG0007591	APOSJ_13984	SCHMD19104
OG0007595	APOSJ_28419, APOSJ_28418	SCHMD14709
OG0007601	APOSJ_48280, APOSJ_48278, APOSJ_48279	SCHMD28220
OG0007602	APOSJ_12687	SCHMD03764
OG0007603	APOSJ_59246	SCHMD02707
OG0007607	APOSJ_15794, APOSJ_15792, APOSJ_15795, APOSJ_34002	SCHMD25251
OG0007609	APOSJ_41441, APOSJ_41442	SCHMD08824
OG0007610	APOSJ_20984	SCHMD02076, SCHMD12764
OG0007611	APOSJ_44281, APOSJ_10768, APOSJ_44280	SCHMD04251
OG0007612	APOSJ_61654	SCHMD10036
OG0007613	APOSJ_41585	SCHMD05026
OG0007615	APOSJ_15242	SCHMD10027
OG0007619	APOSJ_20532, APOSJ_46029	SCHMD02768
OG0007621	APOSJ_00636	SCHMD00066
OG0007624	APOSJ_29108	SCHMD15354
OG0007625	APOSJ_17944	SCHMD20190
OG0007626	APOSJ_11439, APOSJ_11440	SCHMD05939
OG0007628	APOSJ_44519, APOSJ_44520	SCHMD01246
OG0007629	APOSJ_53531	SCHMD24454, SCHMD08697
OG0007630	APOSJ_30086, APOSJ_30089, APOSJ_30088, APOSJ_30087	SCHMD22064
OG0007633	APOSJ_45140	SCHMD19695
OG0007634	APOSJ_30970, APOSJ_30969, APOSJ_07535	SCHMD06239
OG0007639	APOSJ_02881, APOSJ_02879, APOSJ_02876, APOSJ_02877	SCHMD12611
OG0007643	APOSJ_17762, APOSJ_61765	SCHMD18394
OG0007646	APOSJ_27306	SCHMD05492
OG0007654	APOSJ_06026, APOSJ_06028, APOSJ_06029, APOSJ_06027	SCHMD14761
OG0007656	APOSJ_37917	SCHMD00482
OG0007657	APOSJ_39247	SCHMD16543
OG0007659	APOSJ_10589, APOSJ_12050, APOSJ_12051	SCHMD19564, SCHMD12893
OG0007663	APOSJ_15618	SCHMD11554
OG0007664	APOSJ_38069	SCHMD16878, SCHMD02397, SCHMD03687
OG0007666	APOSJ_40471	SCHMD11299
OG0007667	APOSJ_17994, APOSJ_17993, APOSJ_17996, APOSJ_17995	SCHMD25937
OG0007673	APOSJ_43198	SCHMD08768
OG0007676	APOSJ_35148	SCHMD08823
OG0007679	APOSJ_37569, APOSJ_37925, APOSJ_37924, APOSJ_37921	SCHMD13638
OG0007683	APOSJ_42004, APOSJ_42003, APOSJ_17706	SCHMD04573
OG0007684	APOSJ_21469, APOSJ_21470	SCHMD00102
OG0007687	APOSJ_10166, APOSJ_10167, APOSJ_25129	SCHMD06419, SCHMD07587
OG0007690	APOSJ_08597	SCHMD21197
OG0007691	APOSJ_09125	SCHMD07299
OG0007698	APOSJ_55206, APOSJ_55203, APOSJ_55205	SCHMD08531
OG0007700	APOSJ_42012, APOSJ_42013, APOSJ_63683, APOSJ_42014	SCHMD08842, SCHMD08841
OG0007701	APOSJ_08845	SCHMD12704, SCHMD12705
OG0007702	APOSJ_16468, APOSJ_16467	SCHMD00819
OG0007705	APOSJ_57928, APOSJ_57923, APOSJ_09053, APOSJ_09052	SCHMD04986, SCHMD23899
OG0007706	APOSJ_04326, APOSJ_04328, APOSJ_04327	SCHMD05614
OG0007713	APOSJ_58504	SCHMD16511
OG0007715	APOSJ_07296, APOSJ_07298, APOSJ_07297, APOSJ_07300	SCHMD08793
OG0007718	APOSJ_30375	SCHMD12974, SCHMD12975, SCHMD21231
OG0007722	APOSJ_64468	SCHMD06810
OG0007723	APOSJ_15127	SCHMD01195
OG0007727	APOSJ_27606, APOSJ_14786	SCHMD02748
OG0007730	APOSJ_25497, APOSJ_24079	SCHMD24036, SCHMD25867, SCHMD18191
OG0007732	APOSJ_38942, APOSJ_38943	SCHMD21069, SCHMD19292
OG0007733	APOSJ_25243, APOSJ_25244, APOSJ_25241, APOSJ_25242	SCHMD04331, SCHMD04904, SCHMD17435
OG0007735	APOSJ_37413, APOSJ_34136	SCHMD26168, SCHMD29106, SCHMD26473
OG0007736	APOSJ_36890	SCHMD03835
OG0007738	APOSJ_17592, APOSJ_45153, APOSJ_17595, APOSJ_17593	SCHMD09563
OG0007739	APOSJ_60438	SCHMD24121
OG0007743	APOSJ_33239, APOSJ_33237	SCHMD00951
OG0007744	APOSJ_54566, APOSJ_40709	SCHMD01094
OG0007748	APOSJ_56849, APOSJ_54192, APOSJ_56848, APOSJ_56851	SCHMD06083
OG0007751	APOSJ_31881	SCHMD08536
OG0007752	APOSJ_05919, APOSJ_05918	SCHMD00218
OG0007754	APOSJ_11636	SCHMD22646
OG0007761	APOSJ_25057, APOSJ_25056	SCHMD07223
OG0007763	APOSJ_57761	SCHMD21466, SCHMD25520, SCHMD04910
OG0007764	APOSJ_40144	SCHMD02517
OG0007767	APOSJ_21727, APOSJ_06802	SCHMD08815
OG0007771	APOSJ_51194, APOSJ_51196, APOSJ_51193, APOSJ_51195	SCHMD10247
OG0007772	APOSJ_37333	SCHMD02978
OG0007773	APOSJ_24453	SCHMD09375
OG0007774	APOSJ_57510	SCHMD04593
OG0007775	APOSJ_37326, APOSJ_37327	SCHMD09982
OG0007779	APOSJ_32848, APOSJ_32847	SCHMD01229
OG0007781	APOSJ_64012	SCHMD03244
OG0007782	APOSJ_44327	SCHMD03677
OG0007783	APOSJ_01960	SCHMD07210
OG0007785	APOSJ_03223	SCHMD00785
OG0007786	APOSJ_43351	SCHMD23945
OG0007794	APOSJ_03256, APOSJ_20189	SCHMD29276
OG0007801	APOSJ_40019	SCHMD00120
OG0007803	APOSJ_34976	SCHMD04261
OG0007804	APOSJ_08716, APOSJ_08717	SCHMD06254
OG0007805	APOSJ_13208	SCHMD20517
OG0007810	APOSJ_01691, APOSJ_01692	SCHMD02712
OG0007811	APOSJ_35843, APOSJ_60437	SCHMD17086, SCHMD14179
OG0007812	APOSJ_30643, APOSJ_04931	SCHMD28383, SCHMD23641
OG0007813	APOSJ_58423	SCHMD00295
OG0007814	APOSJ_02112, APOSJ_02111	SCHMD09526
OG0007815	APOSJ_61240, APOSJ_22247, APOSJ_43497	SCHMD25078
OG0007816	APOSJ_56226	SCHMD10692
OG0007820	APOSJ_18838, APOSJ_54142	SCHMD03191, SCHMD03190
OG0007825	APOSJ_11194, APOSJ_58685	SCHMD10602
OG0007826	APOSJ_38026, APOSJ_38028	SCHMD02236, SCHMD06089
OG0007827	APOSJ_12653, APOSJ_12650	SCHMD11981
OG0007828	APOSJ_35876, APOSJ_35879	SCHMD15141
OG0007829	APOSJ_63161	SCHMD05047
OG0007830	APOSJ_59767	SCHMD06198
OG0007831	APOSJ_17577	SCHMD01922
OG0007841	APOSJ_59348	SCHMD04233
OG0007845	APOSJ_63574	SCHMD03208
OG0007848	APOSJ_16156, APOSJ_16157	SCHMD10763
OG0007858	APOSJ_03039, APOSJ_18545, APOSJ_03037	SCHMD16060
OG0007911	APOSJ_12257	SCHMD03629
OG0007913	APOSJ_46696	SCHMD28174, SCHMD12506
OG0007915	APOSJ_08398, APOSJ_08397	SCHMD17976
OG0007916	APOSJ_11892, APOSJ_36567, APOSJ_11891	SCHMD05238
OG0007918	APOSJ_51266	SCHMD04862
OG0007921	APOSJ_03277	SCHMD04944, SCHMD00441, SCHMD20446, SCHMD00440, SCHMD21307, SCHMD05586, SCHMD05585
OG0007930	APOSJ_31731, APOSJ_51776	SCHMD23207
OG0007933	APOSJ_49368	SCHMD19133, SCHMD21326
OG0007943	APOSJ_57289	SCHMD05794
OG0007946	APOSJ_56691	SCHMD25558, SCHMD29148, SCHMD27336
OG0007947	APOSJ_16372	SCHMD01811
OG0007952	APOSJ_38308, APOSJ_06069, APOSJ_38311	SCHMD11422
OG0007953	APOSJ_12790, APOSJ_12789	SCHMD10365
OG0007954	APOSJ_10113	SCHMD15647, SCHMD24498, SCHMD16817
OG0007956	APOSJ_29482	SCHMD08518
OG0007957	APOSJ_64037, APOSJ_23115	SCHMD06225
OG0007958	APOSJ_24354, APOSJ_24353	SCHMD06124
OG0007962	APOSJ_39048	SCHMD28715
OG0007964	APOSJ_22928, APOSJ_22927	SCHMD18740
OG0007966	APOSJ_58734	SCHMD18759
OG0007969	APOSJ_57633, APOSJ_57632	SCHMD22362
OG0007970	APOSJ_40799, APOSJ_40798, APOSJ_40797	SCHMD06415
OG0007971	APOSJ_63266	SCHMD18597, SCHMD10408
OG0007972	APOSJ_60604	SCHMD14212
OG0007976	APOSJ_18713, APOSJ_18714	SCHMD12628
OG0007978	APOSJ_26866	SCHMD06883
OG0007979	APOSJ_62465, APOSJ_62470	SCHMD19003
OG0007980	APOSJ_44921	SCHMD14044, SCHMD16945
OG0007991	APOSJ_50763	SCHMD23963
OG0007994	APOSJ_20956, APOSJ_20955, APOSJ_12344	SCHMD14773
OG0007996	APOSJ_39750	SCHMD12658
OG0007999	APOSJ_41134	SCHMD04760
OG0008000	APOSJ_36649	SCHMD06527
OG0008002	APOSJ_23489, APOSJ_23488	SCHMD21980
OG0008003	APOSJ_25343	SCHMD11976
OG0008004	APOSJ_03622	SCHMD12085
OG0008005	APOSJ_05835, APOSJ_05833, APOSJ_37036, APOSJ_05834	SCHMD17669, SCHMD20609
OG0008008	APOSJ_07170, APOSJ_07169	SCHMD10303
OG0008014	APOSJ_51518	SCHMD05091, SCHMD01835, SCHMD00539
OG0008014	APOSJ_51534	SCHMD18323
OG0008016	APOSJ_00663	SCHMD00413
OG0008022	APOSJ_13413	SCHMD11581, SCHMD19781
OG0008029	APOSJ_13726, APOSJ_13725	SCHMD05048
OG0008030	APOSJ_33665	SCHMD06361
OG0008031	APOSJ_52849	SCHMD07106
OG0008036	APOSJ_24380, APOSJ_24381, APOSJ_22386	SCHMD03105
OG0008037	APOSJ_38586	SCHMD06243
OG0008038	APOSJ_48027	SCHMD19808
OG0008040	APOSJ_35075	SCHMD02680
OG0008040	APOSJ_22257	SCHMD17248
OG0008041	APOSJ_31007, APOSJ_31006	SCHMD24202, SCHMD08618
OG0008047	APOSJ_60798, APOSJ_60797, APOSJ_60795, APOSJ_60796	SCHMD02903
OG0008048	APOSJ_46263, APOSJ_50492	SCHMD07498
OG0008050	APOSJ_43868	SCHMD06152
OG0008051	APOSJ_11459, APOSJ_11458	SCHMD23274, SCHMD15079
OG0008054	APOSJ_59724, APOSJ_59725	SCHMD17851
OG0008056	APOSJ_12453	SCHMD07503
OG0008057	APOSJ_60111	SCHMD03924
OG0008059	APOSJ_42741, APOSJ_42740	SCHMD24524
OG0008064	APOSJ_16454	SCHMD26279, SCHMD28375
OG0008069	APOSJ_22755, APOSJ_22757	SCHMD01844
OG0008070	APOSJ_49326, APOSJ_49325	SCHMD03415
OG0008073	APOSJ_08083, APOSJ_08084, APOSJ_08085	SCHMD12143
OG0008074	APOSJ_28168, APOSJ_56384, APOSJ_28169, APOSJ_28167	SCHMD11074, SCHMD06066
OG0008078	APOSJ_60439, APOSJ_49364	SCHMD07891
OG0008079	APOSJ_32217	SCHMD20114
OG0008081	APOSJ_55476	SCHMD03406
OG0008083	APOSJ_51312	SCHMD06583
OG0008091	APOSJ_32247	SCHMD06256
OG0008094	APOSJ_05625	SCHMD15453
OG0008100	APOSJ_07191	SCHMD01273
OG0008102	APOSJ_41826, APOSJ_41824, APOSJ_41828, APOSJ_41825, APOSJ_41823, APOSJ_41827	SCHMD08890, SCHMD02019, SCHMD22351
OG0008103	APOSJ_62425	SCHMD17469
OG0008105	APOSJ_38249, APOSJ_39455	SCHMD14792
OG0008107	APOSJ_25957, APOSJ_20808, APOSJ_20809	SCHMD16301, SCHMD01772
OG0008108	APOSJ_46545	SCHMD04631
OG0008109	APOSJ_26570	SCHMD04630
OG0008110	APOSJ_35676, APOSJ_53484	SCHMD13980, SCHMD18485
OG0008112	APOSJ_60675, APOSJ_55246	SCHMD04834
OG0008113	APOSJ_19781	SCHMD11498
OG0008119	APOSJ_03433	SCHMD24314
OG0008120	APOSJ_22244, APOSJ_22243, APOSJ_22242	SCHMD22241
OG0008122	APOSJ_62606, APOSJ_47901, APOSJ_62607	SCHMD15610
OG0008126	APOSJ_47109, APOSJ_47111	SCHMD10157, SCHMD27581
OG0008127	APOSJ_62727	SCHMD21817, SCHMD12498
OG0008199	APOSJ_19183	SCHMD19008
OG0008200	APOSJ_17575	SCHMD23028
OG0008201	APOSJ_45578	SCHMD02565
OG0008203	APOSJ_19841	SCHMD02500
OG0008205	APOSJ_61503	SCHMD00909
OG0008208	APOSJ_60973, APOSJ_60974	SCHMD04911
OG0008211	APOSJ_63395	SCHMD11666
OG0008212	APOSJ_21656	SCHMD05860
OG0008214	APOSJ_26321	SCHMD04130
OG0008215	APOSJ_42809, APOSJ_42812, APOSJ_42811, APOSJ_42810	SCHMD05834
OG0008216	APOSJ_20468, APOSJ_65242	SCHMD25991, SCHMD19838
OG0008220	APOSJ_42156	SCHMD04569
OG0008224	APOSJ_32642, APOSJ_39790	SCHMD03864
OG0008235	APOSJ_01187, APOSJ_01186, APOSJ_01185	SCHMD07839
OG0008238	APOSJ_34517	SCHMD10302
OG0008245	APOSJ_08586, APOSJ_08587	SCHMD03524
OG0008246	APOSJ_47543	SCHMD09146, SCHMD06332
OG0008249	APOSJ_36755	SCHMD19574
OG0008259	APOSJ_29572	SCHMD23077
OG0008262	APOSJ_51443, APOSJ_03085	SCHMD06201
OG0008264	APOSJ_18110	SCHMD01840
OG0008268	APOSJ_10961, APOSJ_10959, APOSJ_10960	SCHMD13577
OG0008269	APOSJ_56084, APOSJ_52201	SCHMD14580
OG0008271	APOSJ_04137	SCHMD01219
OG0008275	APOSJ_49649	SCHMD02126
OG0008281	APOSJ_09942	SCHMD05027
OG0008283	APOSJ_34648	SCHMD05016
OG0008286	APOSJ_47360, APOSJ_47361, APOSJ_47359	SCHMD05658
OG0008294	APOSJ_49212, APOSJ_08225, APOSJ_49213	SCHMD12151
OG0008295	APOSJ_01035	SCHMD09987
OG0008300	APOSJ_53660	SCHMD08547
OG0008302	APOSJ_15449	SCHMD13698
OG0008303	APOSJ_36483	SCHMD06531, SCHMD06532
OG0008318	APOSJ_11925	SCHMD10002
OG0008324	APOSJ_09167, APOSJ_02405	SCHMD07992
OG0008327	APOSJ_64229, APOSJ_09952	SCHMD12357
OG0008329	APOSJ_03024	SCHMD14573, SCHMD14574, SCHMD01432
OG0008330	APOSJ_54261, APOSJ_07946	SCHMD15310
OG0008335	APOSJ_04531	SCHMD12743
OG0008341	APOSJ_48711	SCHMD06774
OG0008347	APOSJ_64120, APOSJ_50941, APOSJ_50940	SCHMD21329, SCHMD12927
OG0008348	APOSJ_31793, APOSJ_31792	SCHMD08325
OG0008353	APOSJ_06826, APOSJ_06825	SCHMD20072
OG0008355	APOSJ_63687, APOSJ_55816	SCHMD14137
OG0008363	APOSJ_38881, APOSJ_38882	SCHMD07092, SCHMD07091
OG0008366	APOSJ_42299, APOSJ_42303, APOSJ_42300, APOSJ_21454, APOSJ_39305, APOSJ_28643	SCHMD19437
OG0008369	APOSJ_44957	SCHMD11496, SCHMD16293
OG0008378	APOSJ_03147	SCHMD15522, SCHMD18749
OG0008381	APOSJ_29515	SCHMD25812, SCHMD08479
OG0008383	APOSJ_34188	SCHMD08350
OG0008387	APOSJ_26278, APOSJ_26279	SCHMD17311
OG0008388	APOSJ_23597	SCHMD17716
OG0008390	APOSJ_01183, APOSJ_01182, APOSJ_01184, APOSJ_21700	SCHMD00088, SCHMD04614
OG0008401	APOSJ_47311	SCHMD14767
OG0008403	APOSJ_19467	SCHMD28274
OG0008404	APOSJ_03514	SCHMD00779
OG0008408	APOSJ_25815	SCHMD19552
OG0008410	APOSJ_41449, APOSJ_41448	SCHMD12848
OG0008412	APOSJ_10698, APOSJ_19436	SCHMD01597
OG0008416	APOSJ_03126, APOSJ_53722, APOSJ_53721, APOSJ_64881	SCHMD11640
OG0008418	APOSJ_62728	SCHMD04131
OG0008422	APOSJ_04987	SCHMD08546
OG0008424	APOSJ_55088, APOSJ_55089	SCHMD01987
OG0008427	APOSJ_53440	SCHMD14294, SCHMD08805
OG0008429	APOSJ_55641	SCHMD25786
OG0008432	APOSJ_60405, APOSJ_54410	SCHMD29562
OG0008441	APOSJ_02412, APOSJ_02411, APOSJ_47339, APOSJ_29667, APOSJ_29666, APOSJ_54691, APOSJ_29665, APOSJ_27288	SCHMD07155
OG0008444	APOSJ_54774	SCHMD03971
OG0008453	APOSJ_62545	SCHMD00408
OG0008507	APOSJ_42946, APOSJ_42945	SCHMD19330
OG0008524	APOSJ_56996	SCHMD13695, SCHMD25478
OG0008526	APOSJ_24791	SCHMD17941, SCHMD24409
OG0008538	APOSJ_25987, APOSJ_58613	SCHMD28015, SCHMD06259
OG0008540	APOSJ_21686	SCHMD02327
OG0008544	APOSJ_58068, APOSJ_58069	SCHMD05484
OG0008545	APOSJ_45926	SCHMD26323
OG0008547	APOSJ_18536, APOSJ_18533, APOSJ_07385, APOSJ_07386, APOSJ_07387, APOSJ_18535, APOSJ_51912, APOSJ_63365	SCHMD19977
OG0008549	APOSJ_31647	SCHMD08821
OG0008552	APOSJ_63857, APOSJ_49043, APOSJ_63860, APOSJ_50981, APOSJ_63854, APOSJ_63855	SCHMD17431
OG0008560	APOSJ_26524	SCHMD10443, SCHMD24613, SCHMD05155
OG0008563	APOSJ_08515, APOSJ_08516	SCHMD02550
OG0008578	APOSJ_17338	SCHMD08082
OG0008591	APOSJ_16605	SCHMD01982
OG0008592	APOSJ_02717	SCHMD21494
OG0008594	APOSJ_64371, APOSJ_64356, APOSJ_41847	SCHMD18024
OG0008597	APOSJ_19351	SCHMD01608
OG0008606	APOSJ_40001, APOSJ_29213	SCHMD09991
OG0008607	APOSJ_43499, APOSJ_43500	SCHMD01977
OG0008613	APOSJ_25781	SCHMD26366
OG0008620	APOSJ_09286	SCHMD03945
OG0008629	APOSJ_63242	SCHMD07406
OG0008633	APOSJ_63318, APOSJ_52278	SCHMD15809
OG0008637	APOSJ_15481	SCHMD27615, SCHMD20972
OG0008639	APOSJ_65256	SCHMD06381
OG0008641	APOSJ_20825	SCHMD18073
OG0008642	APOSJ_42038	SCHMD20760
OG0008644	APOSJ_27521	SCHMD25942, SCHMD07785
OG0008646	APOSJ_10215	SCHMD14922
OG0008654	APOSJ_07216	SCHMD24065, SCHMD27002, SCHMD24064
OG0008659	APOSJ_42576, APOSJ_42575	SCHMD12477, SCHMD07365
OG0008660	APOSJ_61042, APOSJ_61041, APOSJ_39080, APOSJ_14619	SCHMD00430
OG0008661	APOSJ_64222, APOSJ_57782, APOSJ_64223	SCHMD09014
OG0008662	APOSJ_56565	SCHMD04637
OG0008663	APOSJ_31198	SCHMD04984
OG0008667	APOSJ_21232, APOSJ_06146, APOSJ_46096, APOSJ_46097, APOSJ_07331, APOSJ_07329, APOSJ_53253, APOSJ_07330	SCHMD05059
OG0008673	APOSJ_19526	SCHMD24760, SCHMD26780
OG0008680	APOSJ_62066, APOSJ_62067	SCHMD00431
OG0008681	APOSJ_09471	SCHMD25534
OG0008753	APOSJ_06239, APOSJ_06238, APOSJ_06236, APOSJ_06237, APOSJ_06240	SCHMD08078
OG0008760	APOSJ_58878	SCHMD15549
OG0008770	APOSJ_59450	SCHMD21468
OG0008772	APOSJ_16037	SCHMD13781
OG0008773	APOSJ_23528, APOSJ_23527	SCHMD10246
OG0008778	APOSJ_35097	SCHMD08083
OG0008781	APOSJ_45089, APOSJ_45088	SCHMD02983
OG0008789	APOSJ_00907, APOSJ_00906	SCHMD02275
OG0008793	APOSJ_17875, APOSJ_38699, APOSJ_42627, APOSJ_38700	SCHMD12912
OG0008794	APOSJ_07962	SCHMD07174
OG0008797	APOSJ_60809	SCHMD22432
OG0008806	APOSJ_29809	SCHMD16582, SCHMD26199
OG0008810	APOSJ_26114	SCHMD09581
OG0008811	APOSJ_02766, APOSJ_02767	SCHMD19518
OG0008822	APOSJ_38688	SCHMD12902
OG0008824	APOSJ_23069	SCHMD07471
OG0008828	APOSJ_30025	SCHMD05593
OG0008831	APOSJ_19274	SCHMD06242
OG0008832	APOSJ_24409, APOSJ_24410	SCHMD13665
OG0008833	APOSJ_41041, APOSJ_41040	SCHMD05260
OG0008834	APOSJ_61895, APOSJ_61896	SCHMD00573
OG0008835	APOSJ_20044	SCHMD07136
OG0008836	APOSJ_26495	SCHMD17978
OG0008837	APOSJ_18186	SCHMD09041
OG0008847	APOSJ_29084, APOSJ_51570	SCHMD08180, SCHMD08182
OG0008848	APOSJ_22481, APOSJ_22484, APOSJ_22483, APOSJ_22482	SCHMD15793, SCHMD13018
OG0008851	APOSJ_42857, APOSJ_63555	SCHMD03782
OG0008858	APOSJ_44408, APOSJ_50171, APOSJ_44405, APOSJ_06523	SCHMD10028
OG0008868	APOSJ_49523, APOSJ_49522	SCHMD02558
OG0008872	APOSJ_06814	SCHMD07607
OG0008892	APOSJ_37177, APOSJ_37180, APOSJ_37178	SCHMD28644, SCHMD20329
OG0008896	APOSJ_65181	SCHMD19136
OG0008900	APOSJ_24851	SCHMD04043
OG0008924	APOSJ_54287	SCHMD00162
OG0008938	APOSJ_65045, APOSJ_65046	SCHMD01642
OG0009048	APOSJ_61078, APOSJ_61080, APOSJ_61079, APOSJ_61473	SCHMD29737, SCHMD28959, SCHMD11218
OG0009067	APOSJ_22259	SCHMD10912, SCHMD09596
OG0009082	APOSJ_53834, APOSJ_53835, APOSJ_53833, APOSJ_53837	SCHMD09430
OG0009089	APOSJ_36357	SCHMD05973
OG0009100	APOSJ_05709	SCHMD15833
OG0009104	APOSJ_08873, APOSJ_08874	SCHMD29841
OG0009105	APOSJ_17099, APOSJ_17103, APOSJ_17100, APOSJ_24726, APOSJ_17101	SCHMD29027
OG0009106	APOSJ_62595	SCHMD05883
OG0009109	APOSJ_31165, APOSJ_31166, APOSJ_31167, APOSJ_31163, APOSJ_31164, APOSJ_31162	SCHMD21746
OG0009111	APOSJ_35872, APOSJ_35870, APOSJ_35873, APOSJ_24560, APOSJ_35871, APOSJ_35874	SCHMD19220
OG0009119	APOSJ_32512, APOSJ_32511, APOSJ_32510	SCHMD10818
OG0009127	APOSJ_16445	SCHMD13602
OG0009130	APOSJ_55750	SCHMD05648
OG0009137	APOSJ_08571	SCHMD04329
OG0009145	APOSJ_21247, APOSJ_21246	SCHMD10149
OG0009158	APOSJ_00035	SCHMD22115, SCHMD14429
OG0009179	APOSJ_25071, APOSJ_25072	SCHMD07746
OG0009197	APOSJ_63292	SCHMD27935
OG0009203	APOSJ_07311, APOSJ_46001	SCHMD14775
OG0009298	APOSJ_01208, APOSJ_01206, APOSJ_01207	SCHMD15305, SCHMD26717
OG0009301	APOSJ_52300	SCHMD01948
OG0009313	APOSJ_61050	SCHMD20612
OG0009345	APOSJ_65188	SCHMD08673
OG0009349	APOSJ_13900, APOSJ_49323	SCHMD02982
OG0009353	APOSJ_25984, APOSJ_13210	SCHMD06304
OG0009357	APOSJ_44787, APOSJ_16990, APOSJ_44785, APOSJ_44788, APOSJ_44784, APOSJ_13078	SCHMD02555
OG0009359	APOSJ_58980	SCHMD26564
OG0009364	APOSJ_63256	SCHMD06560, SCHMD04703
OG0009369	APOSJ_07454, APOSJ_07455	SCHMD07238
OG0009383	APOSJ_22501	SCHMD15117
OG0009387	APOSJ_04179, APOSJ_04177, APOSJ_04180, APOSJ_04178	SCHMD29647, SCHMD29762
OG0009390	APOSJ_17130, APOSJ_34495	SCHMD09711, SCHMD01168
OG0009396	APOSJ_58728, APOSJ_58726	SCHMD29213, SCHMD13437
OG0009400	APOSJ_09010	SCHMD06073
OG0009403	APOSJ_54372	SCHMD18780
OG0009405	APOSJ_16085, APOSJ_16086	SCHMD10463
OG0009409	APOSJ_59691, APOSJ_31426	SCHMD14065
OG0009413	APOSJ_12190, APOSJ_12189, APOSJ_21251, APOSJ_12188	SCHMD25631
OG0009415	APOSJ_25131	SCHMD20606
OG0009418	APOSJ_40390	SCHMD28362
OG0009427	APOSJ_28510, APOSJ_28513, APOSJ_28511, APOSJ_28512	SCHMD16975
OG0009432	APOSJ_06048, APOSJ_58596	SCHMD21594
OG0009433	APOSJ_36756	SCHMD23506, SCHMD00100, SCHMD05735, SCHMD28013, SCHMD18053, SCHMD25547, SCHMD23435, SCHMD19993
OG0009434	APOSJ_16184, APOSJ_16183, APOSJ_36590	SCHMD13501, SCHMD20342, SCHMD17529, SCHMD18181
OG0009437	APOSJ_60251	SCHMD05788, SCHMD07312, SCHMD22677, SCHMD17989, SCHMD15032, SCHMD11614, SCHMD15936, SCHMD10869, SCHMD28327, SCHMD19394, SCHMD18262
OG0009439	APOSJ_60199, APOSJ_47745, APOSJ_52869, APOSJ_13269, APOSJ_33799, APOSJ_33796, APOSJ_01840, APOSJ_33797	SCHMD13566
OG0009441	APOSJ_55224, APOSJ_52671, APOSJ_59151, APOSJ_59152, APOSJ_64663	SCHMD18174, SCHMD03293, SCHMD01352
OG0009442	APOSJ_57229, APOSJ_57230, APOSJ_20856, APOSJ_53973, APOSJ_53969, APOSJ_53972, APOSJ_53970, APOSJ_53971, APOSJ_59882, APOSJ_26241, APOSJ_34186, APOSJ_26240	SCHMD18216
OG0009446	APOSJ_31418, APOSJ_31419	SCHMD09264
OG0009451	APOSJ_19942	SCHMD01015
OG0009551	APOSJ_30372	SCHMD05110, SCHMD29355, SCHMD16570
OG0009551	APOSJ_32489	SCHMD23920
OG0009551	APOSJ_34457	SCHMD28262
OG0009559	APOSJ_31791, APOSJ_03434	SCHMD14139
OG0009563	APOSJ_37480	SCHMD05017
OG0009596	APOSJ_30673	SCHMD09195
