Orthogroup	APOSJ_ok	AENJA_ok
OG0003426	APOSJ_54168, APOSJ_06465, APOSJ_06462, APOSJ_06463, APOSJ_06464	AENJA_01257
OG0003427	APOSJ_55785, APOSJ_23123, APOSJ_55767	AENJA_01507, AENJA_19543, AENJA_19548
OG0003428	APOSJ_63827, APOSJ_61092, APOSJ_61091, APOSJ_63825, APOSJ_63826, APOSJ_61095, APOSJ_61094, APOSJ_55474, APOSJ_61093, APOSJ_63828, APOSJ_61096, APOSJ_61088	AENJA_01568
OG0003429	APOSJ_01497, APOSJ_34185	AENJA_01963
OG0003430	APOSJ_50132, APOSJ_08009, APOSJ_08010	AENJA_02400
OG0003431	APOSJ_55815, APOSJ_55814	AENJA_02555
OG0003432	APOSJ_34875, APOSJ_34873, APOSJ_34877	AENJA_11283
OG0003432	APOSJ_34876, APOSJ_34872	AENJA_02656
OG0003433	APOSJ_08732, APOSJ_08734, APOSJ_08733	AENJA_02659
OG0003434	APOSJ_03266, APOSJ_23693, APOSJ_23694, APOSJ_03263, APOSJ_45087, APOSJ_23692, APOSJ_03260, APOSJ_03264, APOSJ_52653, APOSJ_03267, APOSJ_52820, APOSJ_03262	AENJA_02675
OG0003435	APOSJ_38352, APOSJ_40169	AENJA_02757
OG0003436	APOSJ_50995	AENJA_13171
OG0003437	APOSJ_57851, APOSJ_30171, APOSJ_57852, APOSJ_57847, APOSJ_57854, APOSJ_37704	AENJA_02889
OG0003438	APOSJ_54382, APOSJ_54383, APOSJ_54385, APOSJ_54384, APOSJ_02830	AENJA_03261
OG0003438	APOSJ_59333, APOSJ_37585, APOSJ_37561, APOSJ_59334	AENJA_10750
OG0003439	APOSJ_62344, APOSJ_30526, APOSJ_30524	AENJA_03292
OG0003441	APOSJ_57100, APOSJ_55744, APOSJ_44521, APOSJ_48084, APOSJ_48065, APOSJ_42164, APOSJ_64547, APOSJ_48090, APOSJ_48073, APOSJ_42165	AENJA_03511
OG0003442	APOSJ_57203, APOSJ_31276	AENJA_03564
OG0003443	APOSJ_51731, APOSJ_29125, APOSJ_29126, APOSJ_29124	AENJA_03622
OG0003444	APOSJ_20997, APOSJ_20996	AENJA_03663
OG0003445	APOSJ_56147, APOSJ_56146	AENJA_03793
OG0003446	APOSJ_21522	AENJA_19593
OG0003447	APOSJ_32799, APOSJ_02909, APOSJ_22891	AENJA_03903
OG0003448	APOSJ_55045, APOSJ_55046	AENJA_04038
OG0003449	APOSJ_45224, APOSJ_45223	AENJA_04230
OG0003450	APOSJ_50911, APOSJ_48555, APOSJ_44587, APOSJ_64002, APOSJ_64000, APOSJ_61853, APOSJ_50910, APOSJ_61854, APOSJ_64001, APOSJ_61855, APOSJ_36182	AENJA_04269
OG0003451	APOSJ_13827, APOSJ_65399, APOSJ_21500, APOSJ_13828, APOSJ_65408, APOSJ_37443, APOSJ_36988, APOSJ_65403	AENJA_04285
OG0003452	APOSJ_44164, APOSJ_44163, APOSJ_44165, APOSJ_23561	AENJA_04578
OG0003453	APOSJ_29872, APOSJ_11738, APOSJ_11740, APOSJ_11742, APOSJ_11737, APOSJ_08636, APOSJ_08641, APOSJ_11739, APOSJ_11741	AENJA_04592
OG0003454	APOSJ_50587	AENJA_04653
OG0003455	APOSJ_62454	AENJA_22892
OG0003456	APOSJ_61395, APOSJ_39505, APOSJ_61391, APOSJ_61394, APOSJ_61392, APOSJ_61393	AENJA_04853
OG0003458	APOSJ_14252	AENJA_05270
OG0003459	APOSJ_55064, APOSJ_40801	AENJA_05414
OG0003460	APOSJ_61762	AENJA_05490
OG0003461	APOSJ_63814	AENJA_05624
OG0003462	APOSJ_61238, APOSJ_40240, APOSJ_40241, APOSJ_61237, APOSJ_61236	AENJA_20654
OG0003463	APOSJ_26680	AENJA_05770
OG0003464	APOSJ_23668, APOSJ_17824, APOSJ_23656, APOSJ_23661	AENJA_10817, AENJA_05778
OG0003465	APOSJ_38324, APOSJ_40009, APOSJ_38325, APOSJ_38328, APOSJ_38326, APOSJ_31820, APOSJ_38327, APOSJ_31821, APOSJ_38322, APOSJ_31819, APOSJ_38329, APOSJ_40006	AENJA_06069
OG0003466	APOSJ_23052	AENJA_06181
OG0003467	APOSJ_64197, APOSJ_64196, APOSJ_64198	AENJA_06433
OG0003468	APOSJ_50364	AENJA_06823
OG0003469	APOSJ_55719, APOSJ_55718	AENJA_07022
OG0003470	APOSJ_50785, APOSJ_36009, APOSJ_36012, APOSJ_36008, APOSJ_36011, APOSJ_50787, APOSJ_36013, APOSJ_50781, APOSJ_36006, APOSJ_36007, APOSJ_36010, APOSJ_50783, APOSJ_50786, APOSJ_50784, APOSJ_50782	AENJA_07032
OG0003471	APOSJ_17808, APOSJ_19930, APOSJ_19931, APOSJ_46623, APOSJ_17809, APOSJ_17807, APOSJ_13612, APOSJ_13611, APOSJ_27339	AENJA_07354
OG0003472	APOSJ_40914, APOSJ_12293, APOSJ_12280, APOSJ_12292, APOSJ_12276, APOSJ_12295, APOSJ_12294	AENJA_07615
OG0003474	APOSJ_14679, APOSJ_14680	AENJA_07912
OG0003475	APOSJ_12646, APOSJ_12644, APOSJ_12645, APOSJ_12643, APOSJ_12642, APOSJ_12647	AENJA_08250
OG0003476	APOSJ_56013, APOSJ_58389, APOSJ_56018, APOSJ_56014, APOSJ_56019	AENJA_08274
OG0003477	APOSJ_35125, APOSJ_35129, APOSJ_26366, APOSJ_26365	AENJA_08292
OG0003478	APOSJ_04734	AENJA_08408
OG0003479	APOSJ_53984, APOSJ_53983, APOSJ_53982, APOSJ_53985	AENJA_08477
OG0003480	APOSJ_07810, APOSJ_48944, APOSJ_07812	AENJA_08524
OG0003481	APOSJ_64732, APOSJ_53659	AENJA_08978, AENJA_08977
OG0003482	APOSJ_09857, APOSJ_14641, APOSJ_62163, APOSJ_14642, APOSJ_62164, APOSJ_14643, APOSJ_14639, APOSJ_14640, APOSJ_64958, APOSJ_14644, APOSJ_62165, APOSJ_64924	AENJA_08998
OG0003483	APOSJ_56426, APOSJ_56424, APOSJ_56422	AENJA_09252
OG0003484	APOSJ_53537, APOSJ_48466, APOSJ_07721, APOSJ_07720	AENJA_09399
OG0003485	APOSJ_13378, APOSJ_45484, APOSJ_45483, APOSJ_42479, APOSJ_45479, APOSJ_09606, APOSJ_45482, APOSJ_45485, APOSJ_58642, APOSJ_45481, APOSJ_42480, APOSJ_45480	AENJA_09503
OG0003486	APOSJ_06971, APOSJ_31834, APOSJ_36459, APOSJ_31830, APOSJ_27840, APOSJ_31835, APOSJ_36453, APOSJ_36454, APOSJ_36451, APOSJ_36449, APOSJ_31836, APOSJ_02614, APOSJ_36455, APOSJ_36452, APOSJ_55158, APOSJ_31832	AENJA_09585
OG0003488	APOSJ_46430, APOSJ_46429, APOSJ_46434, APOSJ_47017, APOSJ_46432, APOSJ_46435, APOSJ_47018, APOSJ_32284, APOSJ_46433, APOSJ_46431	AENJA_10887, AENJA_25027
OG0003489	APOSJ_14050	AENJA_11004
OG0003490	APOSJ_22697, APOSJ_22696	AENJA_11053
OG0003491	APOSJ_03302, APOSJ_03301	AENJA_11118
OG0003492	APOSJ_54504, APOSJ_54500, APOSJ_54501, APOSJ_54503, APOSJ_54502, APOSJ_54505	AENJA_11247
OG0003493	APOSJ_03546, APOSJ_03542, APOSJ_03544, APOSJ_03541, APOSJ_40566, APOSJ_03545, APOSJ_12147, APOSJ_03543, APOSJ_04514, APOSJ_03540, APOSJ_12148	AENJA_11275
OG0003494	APOSJ_51410, APOSJ_51457	AENJA_14727, AENJA_14732, AENJA_24201, AENJA_11375, AENJA_23985
OG0003495	APOSJ_21128	AENJA_11780
OG0003496	APOSJ_02291	AENJA_19103, AENJA_12010
OG0003496	APOSJ_11268, APOSJ_22535	AENJA_12011
OG0003497	APOSJ_02854, APOSJ_02856, APOSJ_02855, APOSJ_02857	AENJA_12369
OG0003498	APOSJ_27522	AENJA_12653
OG0003499	APOSJ_09620, APOSJ_44781, APOSJ_44786, APOSJ_61997, APOSJ_09623, APOSJ_44779, APOSJ_44780, APOSJ_50143, APOSJ_44782, APOSJ_09619, APOSJ_26414, APOSJ_44789, APOSJ_09622, APOSJ_38315, APOSJ_09621, APOSJ_62003	AENJA_12654
OG0003501	APOSJ_34944, APOSJ_33033, APOSJ_37508	AENJA_13025
OG0003502	APOSJ_20693, APOSJ_20695, APOSJ_20694	AENJA_13200
OG0003503	APOSJ_26546, APOSJ_26545, APOSJ_26547	AENJA_13216
OG0003504	APOSJ_14973	AENJA_13617
OG0003505	APOSJ_43745	AENJA_13629
OG0003506	APOSJ_09434, APOSJ_09433	AENJA_13681
OG0003507	APOSJ_31824, APOSJ_48709, APOSJ_31823, APOSJ_31822	AENJA_13693
OG0003508	APOSJ_01348, APOSJ_01347	AENJA_13894
OG0003509	APOSJ_57120, APOSJ_62132, APOSJ_42699, APOSJ_42697, APOSJ_42700, APOSJ_42698	AENJA_14027
OG0003511	APOSJ_63590, APOSJ_63588, APOSJ_63589	AENJA_15214
OG0003512	APOSJ_35947, APOSJ_35948	AENJA_15313
OG0003513	APOSJ_17806, APOSJ_17803	AENJA_15883
OG0003514	APOSJ_51367, APOSJ_51366	AENJA_16077
OG0003515	APOSJ_29411	AENJA_16192
OG0003516	APOSJ_49024, APOSJ_44090, APOSJ_44092, APOSJ_09725, APOSJ_49025, APOSJ_49023, APOSJ_44089, APOSJ_38055, APOSJ_38058, APOSJ_49022, APOSJ_49021, APOSJ_49019, APOSJ_49020, APOSJ_44091, APOSJ_09726, APOSJ_09721	AENJA_16746
OG0003517	APOSJ_03436, APOSJ_03437, APOSJ_03438, APOSJ_03435	AENJA_16771
OG0003518	APOSJ_11964, APOSJ_11966	AENJA_16797
OG0003519	APOSJ_07940, APOSJ_08823, APOSJ_08824, APOSJ_08822, APOSJ_62957, APOSJ_52402, APOSJ_07939, APOSJ_08825	AENJA_16830
OG0003520	APOSJ_37439, APOSJ_14883, APOSJ_60708, APOSJ_31034, APOSJ_22167	AENJA_17161
OG0003521	APOSJ_45511, APOSJ_28204, APOSJ_28205, APOSJ_28202, APOSJ_45513, APOSJ_28203	AENJA_17538
OG0003522	APOSJ_38533, APOSJ_41392, APOSJ_54241	AENJA_17840
OG0003523	APOSJ_38644, APOSJ_62815	AENJA_17997
OG0003524	APOSJ_32945, APOSJ_32943, APOSJ_32947, APOSJ_32944, APOSJ_32948, APOSJ_32946, APOSJ_32949, APOSJ_32950	AENJA_17999
OG0003525	APOSJ_60338	AENJA_18452
OG0003526	APOSJ_02851, APOSJ_01925, APOSJ_11862	AENJA_18515
OG0003527	APOSJ_29449	AENJA_18617
OG0003528	APOSJ_11865, APOSJ_11867, APOSJ_11864, APOSJ_11866	AENJA_18722
OG0003529	APOSJ_52288	AENJA_23756, AENJA_18730
OG0003530	APOSJ_22332, APOSJ_22328, APOSJ_22331, APOSJ_22329, APOSJ_22330, APOSJ_18493	AENJA_18943
OG0003531	APOSJ_27815, APOSJ_27816	AENJA_19107
OG0003532	APOSJ_12859, APOSJ_20021, APOSJ_15636, APOSJ_45999, APOSJ_24878, APOSJ_09308, APOSJ_09303, APOSJ_09305, APOSJ_54670, APOSJ_07088, APOSJ_21782	AENJA_19405
OG0003533	APOSJ_43363, APOSJ_06858, APOSJ_61990, APOSJ_06857, APOSJ_06859, APOSJ_06856, APOSJ_06860	AENJA_19980
OG0003534	APOSJ_61555	AENJA_20224
OG0003535	APOSJ_52788, APOSJ_52787, APOSJ_52785	AENJA_20349
OG0003536	APOSJ_14777	AENJA_20549
OG0003537	APOSJ_48379, APOSJ_48383, APOSJ_48382, APOSJ_48380, APOSJ_22821, APOSJ_44109, APOSJ_34498, APOSJ_48381	AENJA_20711, AENJA_20710
OG0003538	APOSJ_27043, APOSJ_47278, APOSJ_24562, APOSJ_27038, APOSJ_27040, APOSJ_47276, APOSJ_27037, APOSJ_24188, APOSJ_47277, APOSJ_47275, APOSJ_27039, APOSJ_47279, APOSJ_27042, APOSJ_27041	AENJA_20720
OG0003539	APOSJ_13942, APOSJ_14999, APOSJ_13943, APOSJ_28976, APOSJ_15000, APOSJ_13941, APOSJ_14998, APOSJ_13940, APOSJ_15002, APOSJ_15001, APOSJ_15004, APOSJ_15003	AENJA_20975
OG0003540	APOSJ_25521, APOSJ_25475, APOSJ_29468, APOSJ_25477, APOSJ_48951, APOSJ_25478, APOSJ_25519, APOSJ_25518, APOSJ_25480, APOSJ_25523, APOSJ_19720, APOSJ_29460, APOSJ_29770, APOSJ_25474, APOSJ_25476, APOSJ_25522, APOSJ_29766, APOSJ_29767, APOSJ_25481, APOSJ_25520	AENJA_21095
OG0003541	APOSJ_04774	AENJA_21308
OG0003542	APOSJ_39788, APOSJ_39789	AENJA_21494
OG0003543	APOSJ_34101	AENJA_21659
OG0003544	APOSJ_21081	AENJA_21703
OG0003545	APOSJ_56610, APOSJ_56937, APOSJ_56931	AENJA_21908
OG0003546	APOSJ_01873, APOSJ_01872	AENJA_21963
OG0003547	APOSJ_16070	AENJA_22029
OG0003548	APOSJ_00645, APOSJ_30958, APOSJ_30957, APOSJ_30955, APOSJ_30954, APOSJ_30956, APOSJ_62587, APOSJ_30959	AENJA_22613
OG0003549	APOSJ_56397, APOSJ_56398, APOSJ_34785	AENJA_22669
OG0003550	APOSJ_43269, APOSJ_43268	AENJA_22695
OG0003551	APOSJ_23011	AENJA_22715
OG0003552	APOSJ_12526, APOSJ_12527, APOSJ_12528, APOSJ_12529, APOSJ_12524, APOSJ_12530, APOSJ_12523, APOSJ_12525	AENJA_22940
OG0003553	APOSJ_13296, APOSJ_49900, APOSJ_13291, APOSJ_13297, APOSJ_49897, APOSJ_49898, APOSJ_49894, APOSJ_13295, APOSJ_49893, APOSJ_13293, APOSJ_49895, APOSJ_13294, APOSJ_13290, APOSJ_49896, APOSJ_49899, APOSJ_13298, APOSJ_18965, APOSJ_13292	AENJA_23077
OG0003554	APOSJ_54832	AENJA_23083
OG0003556	APOSJ_31011, APOSJ_04977	AENJA_23329
OG0003557	APOSJ_28950, APOSJ_28951	AENJA_23658
OG0003558	APOSJ_46903, APOSJ_43488, APOSJ_64026, APOSJ_43485, APOSJ_64033, APOSJ_43487, APOSJ_46904, APOSJ_06259, APOSJ_43486, APOSJ_43489, APOSJ_46905, APOSJ_43484	AENJA_23724
OG0003560	APOSJ_15875	AENJA_24076
OG0003561	APOSJ_16281	AENJA_24294
OG0003562	APOSJ_16527, APOSJ_16528	AENJA_24391
OG0003563	APOSJ_36771	AENJA_24776
OG0003564	APOSJ_22081, APOSJ_22079, APOSJ_22080	AENJA_24810
OG0003565	APOSJ_38469, APOSJ_38886, APOSJ_49185, APOSJ_49183	AENJA_24872
OG0003566	APOSJ_23756, APOSJ_23755	AENJA_25138
OG0003567	APOSJ_26858, APOSJ_26859	AENJA_25441
OG0003568	APOSJ_04219, APOSJ_11473, APOSJ_11478, APOSJ_11479, APOSJ_11472, APOSJ_12091, APOSJ_12143, APOSJ_04220, APOSJ_11476, APOSJ_11480	AENJA_25542
OG0003569	APOSJ_19174, APOSJ_19175	AENJA_25887
OG0003570	APOSJ_07061, APOSJ_07059, APOSJ_07060, APOSJ_23074	AENJA_26158
OG0003571	APOSJ_29259, APOSJ_29260	AENJA_26245
OG0003573	APOSJ_04385, APOSJ_04381, APOSJ_04382, APOSJ_04383, APOSJ_04386, APOSJ_04384	AENJA_26698
OG0003597	APOSJ_58116, APOSJ_58112, APOSJ_58117, APOSJ_30348, APOSJ_13060, APOSJ_29762, APOSJ_58111, APOSJ_30350, APOSJ_30346, APOSJ_51920, APOSJ_58115, APOSJ_58114, APOSJ_39126, APOSJ_39127	AENJA_00060
OG0003598	APOSJ_09285, APOSJ_09284, APOSJ_09283	AENJA_00099
OG0003599	APOSJ_32960	AENJA_06205
OG0003600	APOSJ_63300, APOSJ_63296, APOSJ_63297, APOSJ_63301, APOSJ_63294, APOSJ_45458, APOSJ_17617, APOSJ_17619, APOSJ_63295, APOSJ_63299, APOSJ_63298, APOSJ_52163	AENJA_00154
OG0003601	APOSJ_53543	AENJA_00200
OG0003603	APOSJ_16153, APOSJ_16154	AENJA_00222
OG0003604	APOSJ_11206	AENJA_00307
OG0003606	APOSJ_31709	AENJA_00589
OG0003607	APOSJ_37037, APOSJ_37038	AENJA_13133, AENJA_05386, AENJA_00747, AENJA_01115
OG0003608	APOSJ_00224, APOSJ_60067, APOSJ_09361, APOSJ_00221, APOSJ_09360, APOSJ_09362, APOSJ_09358	AENJA_00758
OG0003609	APOSJ_10440, APOSJ_10443, APOSJ_10438, APOSJ_10439, APOSJ_42231, APOSJ_42729, APOSJ_36615, APOSJ_25367, APOSJ_36027, APOSJ_64282, APOSJ_58218	AENJA_00773, AENJA_25644
OG0003610	APOSJ_41838	AENJA_00983
OG0003611	APOSJ_58421	AENJA_04941
OG0003612	APOSJ_10880	AENJA_01169
OG0003613	APOSJ_09180, APOSJ_09181, APOSJ_09179	AENJA_01172
OG0003614	APOSJ_56635, APOSJ_56218	AENJA_22433, AENJA_26113, AENJA_06844
OG0003615	APOSJ_63995, APOSJ_63996, APOSJ_63993, APOSJ_63994	AENJA_06537
OG0003616	APOSJ_46947, APOSJ_46945, APOSJ_56448, APOSJ_46946, APOSJ_62998	AENJA_19893, AENJA_19894, AENJA_01501
OG0003618	APOSJ_41380, APOSJ_58189, APOSJ_23320, APOSJ_61743, APOSJ_41378, APOSJ_52928, APOSJ_51639, APOSJ_41381, APOSJ_32988, APOSJ_52927, APOSJ_51640	AENJA_01642
OG0003619	APOSJ_63145, APOSJ_33903, APOSJ_33902	AENJA_13125, AENJA_01712, AENJA_03250, AENJA_01713
OG0003620	APOSJ_31171, APOSJ_31170, APOSJ_31168, APOSJ_63738, APOSJ_31172, APOSJ_31169	AENJA_01724
OG0003621	APOSJ_00688, APOSJ_20627, APOSJ_20626, APOSJ_20625	AENJA_01959
OG0003622	APOSJ_29153, APOSJ_51976	AENJA_02334
OG0003623	APOSJ_32094, APOSJ_32091, APOSJ_32093, APOSJ_39728, APOSJ_27217, APOSJ_50614, APOSJ_39732, APOSJ_39729, APOSJ_32087, APOSJ_32089, APOSJ_32090, APOSJ_27219, APOSJ_27220, APOSJ_50615, APOSJ_32086, APOSJ_27216, APOSJ_04033, APOSJ_27218, APOSJ_32092, APOSJ_32088	AENJA_02369
OG0003624	APOSJ_50717	AENJA_02868
OG0003625	APOSJ_38667	AENJA_02944, AENJA_07610
OG0003626	APOSJ_54979, APOSJ_54983, APOSJ_54980, APOSJ_54982, APOSJ_54981, APOSJ_50348	AENJA_03156
OG0003627	APOSJ_14223, APOSJ_14224	AENJA_03181
OG0003628	APOSJ_61936, APOSJ_09989, APOSJ_09988	AENJA_12461, AENJA_03215
OG0003629	APOSJ_37717, APOSJ_17126, APOSJ_37956, APOSJ_37954, APOSJ_17127, APOSJ_27303, APOSJ_17125, APOSJ_37952, APOSJ_37950, APOSJ_37955, APOSJ_47532	AENJA_03286
OG0003630	APOSJ_00695, APOSJ_00696, APOSJ_00693, APOSJ_00692, APOSJ_00694	AENJA_03435
OG0003631	APOSJ_50747, APOSJ_59918	AENJA_25153, AENJA_03572
OG0003632	APOSJ_47100	AENJA_03584
OG0003633	APOSJ_19883	AENJA_03746
OG0003634	APOSJ_06198, APOSJ_01007	AENJA_03758
OG0003635	APOSJ_04083	AENJA_03933
OG0003636	APOSJ_33666, APOSJ_06255, APOSJ_62298, APOSJ_62294, APOSJ_37331, APOSJ_62296, APOSJ_62297, APOSJ_62292, APOSJ_62295, APOSJ_45930, APOSJ_37332, APOSJ_37330	AENJA_04212, AENJA_04213, AENJA_04214
OG0003637	APOSJ_41945, APOSJ_38623	AENJA_04713, AENJA_04366
OG0003638	APOSJ_08758, APOSJ_20093	AENJA_04417
OG0003639	APOSJ_62933	AENJA_04591
OG0003640	APOSJ_37892, APOSJ_37893	AENJA_05057
OG0003641	APOSJ_05920, APOSJ_05922	AENJA_05255
OG0003642	APOSJ_38601, APOSJ_38600, APOSJ_38599, APOSJ_41842	AENJA_05368, AENJA_23786
OG0003643	APOSJ_55403, APOSJ_55405, APOSJ_55402, APOSJ_08512	AENJA_05513, AENJA_24494
OG0003644	APOSJ_55993, APOSJ_55994	AENJA_06076
OG0003645	APOSJ_37449	AENJA_06128
OG0003646	APOSJ_23541, APOSJ_23542, APOSJ_23537, APOSJ_23543, APOSJ_23535, APOSJ_23540, APOSJ_23536, APOSJ_27104, APOSJ_23539, APOSJ_23538	AENJA_06203
OG0003647	APOSJ_49067, APOSJ_49068, APOSJ_49065, APOSJ_49066	AENJA_06206
OG0003648	APOSJ_09163, APOSJ_09164, APOSJ_09166, APOSJ_09162, APOSJ_09161, APOSJ_09165	AENJA_06252
OG0003649	APOSJ_60879, APOSJ_60878, APOSJ_60881, APOSJ_56606, APOSJ_60876, APOSJ_56605, APOSJ_60882, APOSJ_56608, APOSJ_60880, APOSJ_15298	AENJA_06343
OG0003650	APOSJ_45185	AENJA_06545
OG0003651	APOSJ_05909, APOSJ_37499, APOSJ_05907, APOSJ_05912, APOSJ_05908, APOSJ_05911	AENJA_06546
OG0003652	APOSJ_29336, APOSJ_00750, APOSJ_29335, APOSJ_29333, APOSJ_29338, APOSJ_29334	AENJA_07122
OG0003653	APOSJ_08528	AENJA_07144
OG0003654	APOSJ_46134, APOSJ_46135	AENJA_07431
OG0003655	APOSJ_23658, APOSJ_18181, APOSJ_23659	AENJA_07748
OG0003656	APOSJ_33366, APOSJ_33372, APOSJ_12381, APOSJ_60063, APOSJ_60064	AENJA_08284
OG0003657	APOSJ_51021, APOSJ_02905, APOSJ_02906, APOSJ_02903	AENJA_08341
OG0003658	APOSJ_36597, APOSJ_28693	AENJA_08342
OG0003659	APOSJ_21711	AENJA_08800
OG0003662	APOSJ_51160, APOSJ_11554	AENJA_09164
OG0003663	APOSJ_35375, APOSJ_35370, APOSJ_04955, APOSJ_35371, APOSJ_21861, APOSJ_35369, APOSJ_04956, APOSJ_04952, APOSJ_30850, APOSJ_14972, APOSJ_35368, APOSJ_35372	AENJA_09628
OG0003664	APOSJ_04762, APOSJ_04763	AENJA_09805
OG0003665	APOSJ_49931, APOSJ_22988	AENJA_10034
OG0003666	APOSJ_22692	AENJA_10364
OG0003669	APOSJ_12392, APOSJ_12390, APOSJ_12393, APOSJ_12389, APOSJ_43894	AENJA_10658
OG0003670	APOSJ_15191, APOSJ_57462, APOSJ_45106, APOSJ_57459, APOSJ_61272, APOSJ_45105, APOSJ_45110, APOSJ_45108, APOSJ_57461, APOSJ_57463, APOSJ_45103, APOSJ_45109, APOSJ_57460, APOSJ_45107	AENJA_13048
OG0003671	APOSJ_03493, APOSJ_03495, APOSJ_03496, APOSJ_03494	AENJA_11068
OG0003672	APOSJ_16743, APOSJ_43097, APOSJ_43093, APOSJ_16742, APOSJ_43094, APOSJ_43091, APOSJ_04069, APOSJ_16745, APOSJ_43096, APOSJ_43095, APOSJ_43092	AENJA_11161, AENJA_24103
OG0003673	APOSJ_09825, APOSJ_09824, APOSJ_56916	AENJA_11294
OG0003674	APOSJ_60765, APOSJ_57464, APOSJ_57468, APOSJ_14240, APOSJ_20112, APOSJ_20113, APOSJ_14239, APOSJ_14241, APOSJ_57470, APOSJ_46123	AENJA_11517
OG0003675	APOSJ_02103, APOSJ_02104	AENJA_11744
OG0003676	APOSJ_26585, APOSJ_26583	AENJA_11880
OG0003677	APOSJ_63538	AENJA_11975
OG0003678	APOSJ_05396	AENJA_12097
OG0003679	APOSJ_61299, APOSJ_40884	AENJA_12320
OG0003680	APOSJ_00568, APOSJ_00569	AENJA_12855
OG0003681	APOSJ_48058, APOSJ_48057, APOSJ_32259, APOSJ_48059	AENJA_12857
OG0003682	APOSJ_56030	AENJA_12915
OG0003683	APOSJ_16704, APOSJ_56879	AENJA_12950, AENJA_12947
OG0003685	APOSJ_42667, APOSJ_42670, APOSJ_01529, APOSJ_42669, APOSJ_42668	AENJA_13298
OG0003686	APOSJ_43211	AENJA_13621
OG0003688	APOSJ_26717, APOSJ_47129	AENJA_13670
OG0003689	APOSJ_25714, APOSJ_25713	AENJA_14017
OG0003690	APOSJ_32760	AENJA_20908, AENJA_14230
OG0003691	APOSJ_20048, APOSJ_20051, APOSJ_20050, APOSJ_20049	AENJA_17487
OG0003691	APOSJ_36955	AENJA_14396
OG0003692	APOSJ_36675, APOSJ_36676	AENJA_14437
OG0003693	APOSJ_38592	AENJA_14583
OG0003694	APOSJ_47953, APOSJ_07614, APOSJ_50346, APOSJ_45550, APOSJ_50345, APOSJ_07613, APOSJ_50347	AENJA_14806
OG0003695	APOSJ_11769, APOSJ_18638	AENJA_14941
OG0003697	APOSJ_29486, APOSJ_29484	AENJA_15049
OG0003698	APOSJ_58545, APOSJ_58546, APOSJ_58544	AENJA_15085
OG0003699	APOSJ_19695, APOSJ_19694, APOSJ_19693	AENJA_23754
OG0003699	APOSJ_54001, APOSJ_25082, APOSJ_44775, APOSJ_54000, APOSJ_26797, APOSJ_35286, APOSJ_54003, APOSJ_54002	AENJA_23514, AENJA_15170
OG0003700	APOSJ_18156, APOSJ_18155	AENJA_15228
OG0003701	APOSJ_55915, APOSJ_55914	AENJA_15293
OG0003702	APOSJ_30962, APOSJ_59589, APOSJ_08837	AENJA_15340
OG0003703	APOSJ_14567, APOSJ_14568	AENJA_15513
OG0003704	APOSJ_18927, APOSJ_18925	AENJA_15518
OG0003705	APOSJ_39944, APOSJ_39943, APOSJ_49390, APOSJ_22824, APOSJ_22822, APOSJ_04658, APOSJ_49391, APOSJ_39946, APOSJ_39947, APOSJ_55225, APOSJ_49392, APOSJ_49389	AENJA_15880, AENJA_16444
OG0003706	APOSJ_01299	AENJA_15986
OG0003707	APOSJ_41770, APOSJ_62148	AENJA_16247
OG0003708	APOSJ_63440, APOSJ_63444, APOSJ_53033, APOSJ_63442, APOSJ_63443	AENJA_16717
OG0003709	APOSJ_03118, APOSJ_42938	AENJA_17152
OG0003710	APOSJ_49432, APOSJ_49431	AENJA_17579
OG0003711	APOSJ_28877, APOSJ_50162, APOSJ_28879, APOSJ_28880, APOSJ_28878	AENJA_17736
OG0003712	APOSJ_43349, APOSJ_46239	AENJA_17842
OG0003713	APOSJ_28572, APOSJ_28574	AENJA_17988
OG0003714	APOSJ_62240, APOSJ_62243, APOSJ_00456, APOSJ_00455, APOSJ_57329, APOSJ_29225, APOSJ_29220, APOSJ_37841, APOSJ_62242, APOSJ_21479	AENJA_23117, AENJA_17998
OG0003715	APOSJ_00005, APOSJ_00003, APOSJ_48838, APOSJ_48843, APOSJ_45123, APOSJ_48842, APOSJ_48841, APOSJ_48840, APOSJ_48837, APOSJ_55906, APOSJ_55911, APOSJ_55909, APOSJ_55905	AENJA_18133, AENJA_25471
OG0003716	APOSJ_39158, APOSJ_39155, APOSJ_39154, APOSJ_39156, APOSJ_39157, APOSJ_39159	AENJA_18178
OG0003717	APOSJ_06227, APOSJ_06228	AENJA_18567
OG0003718	APOSJ_08670, APOSJ_08671	AENJA_18593
OG0003719	APOSJ_41819, APOSJ_41713, APOSJ_41715, APOSJ_41820, APOSJ_41815, APOSJ_41714, APOSJ_41816, APOSJ_41818, APOSJ_62384, APOSJ_62397, APOSJ_61565, APOSJ_41817	AENJA_18681
OG0003720	APOSJ_12013, APOSJ_12014, APOSJ_12015	AENJA_18939
OG0003721	APOSJ_38023	AENJA_19137
OG0003722	APOSJ_26303	AENJA_19232
OG0003723	APOSJ_12862, APOSJ_04991, APOSJ_04992	AENJA_20344
OG0003724	APOSJ_55389	AENJA_19400
OG0003725	APOSJ_50821	AENJA_19411
OG0003726	APOSJ_08579, APOSJ_08580, APOSJ_08582, APOSJ_08581	AENJA_19480
OG0003726	APOSJ_50172, APOSJ_30196	AENJA_22995
