Orthogroup	PFLAV	BRAFL
OG0007681	TCONS_00028523.p1	bflo_03450
OG0007683	TCONS_00027371.p1, TCONS_00027351.p1, TCONS_00027354.p1	bflo_09373
OG0007684	TCONS_00002541.p1	bflo_07569, bflo_08134
OG0007685	TCONS_00011974.p1	bflo_18881
OG0007686	TCONS_00009166.p1	bflo_13479
OG0007687	TCONS_00012619.p1	bflo_22973
OG0007689	TCONS_00004752.p1	bflo_20780
OG0007690	TCONS_00025906.p1	bflo_18798
OG0007691	TCONS_00045076.p1	bflo_20819
OG0007692	TCONS_00012253.p1	bflo_23407
OG0007694	TCONS_00007559.p1	bflo_13350
OG0007695	TCONS_00016848.p1	bflo_01847
OG0007696	TCONS_00048269.p1	bflo_11039
OG0007697	TCONS_00005817.p1	bflo_21039, bflo_21034
OG0007698	TCONS_00027879.p1	bflo_25937
OG0007700	TCONS_00005375.p1	bflo_20560
OG0007701	TCONS_00006365.p1	bflo_20311
OG0007703	TCONS_00030277.p1	bflo_08727
OG0007704	TCONS_00020277.p1	bflo_02614
OG0007705	TCONS_00030893.p1	bflo_08400
OG0007706	TCONS_00013018.p1	bflo_22700
OG0007707	TCONS_00001553.p1	bflo_10464
OG0007708	TCONS_00056281.p1	bflo_19064
OG0007709	TCONS_00033233.p1	bflo_07606
OG0007711	TCONS_00001132.p1	bflo_07586
OG0007712	TCONS_00027070.p1	bflo_10106
OG0007713	TCONS_00056171.p1	bflo_18812
OG0007714	TCONS_00044242.p1	bflo_15303
OG0007715	TCONS_00005015.p1	bflo_20286
OG0007716	TCONS_00053276.p1, TCONS_00054367.p1	bflo_11425
OG0007717	TCONS_00020795.p1	bflo_04203
OG0007718	TCONS_00056410.p1	bflo_18866
OG0007719	TCONS_00051886.p1	bflo_24402
OG0007721	TCONS_00025937.p1	bflo_08960
OG0007722	TCONS_00029664.p1	bflo_23699
OG0007723	TCONS_00003218.p1	bflo_02387
OG0007725	TCONS_00014645.p1	bflo_15815
OG0007726	TCONS_00051035.p1	bflo_24372
OG0007727	TCONS_00015528.p1	bflo_19233
OG0007728	TCONS_00042990.p1	bflo_05034
OG0007729	TCONS_00008094.p1	bflo_12977
OG0007730	TCONS_00008201.p1	bflo_12607, bflo_12998
OG0007731	TCONS_00026896.p1	bflo_10808, bflo_09905
OG0007732	TCONS_00027259.p1	bflo_08778
OG0007733	TCONS_00041133.p1, TCONS_00038935.p1	bflo_11525
OG0007734	TCONS_00052703.p1	bflo_25678
OG0007735	TCONS_00006450.p1	bflo_03867, bflo_03872
OG0007736	TCONS_00006108.p1	bflo_20418
OG0007737	TCONS_00022764.p1	bflo_22392
OG0007738	TCONS_00039489.p1	bflo_06705, bflo_06706
OG0007739	TCONS_00001041.p1	bflo_18458
OG0007740	TCONS_00040381.p1, TCONS_00039234.p1	bflo_04368
OG0007741	TCONS_00011823.p1	bflo_11053
OG0007743	TCONS_00004286.p1	bflo_02840
OG0007744	TCONS_00047303.p1	bflo_26182
OG0007745	TCONS_00007839.p1, TCONS_00008596.p1	bflo_12671
OG0007746	TCONS_00011182.p1	bflo_06579
OG0007747	TCONS_00053195.p1	bflo_26277
OG0007748	TCONS_00003490.p1	bflo_21605
OG0007749	TCONS_00049303.p1	bflo_05007
OG0007750	TCONS_00052600.p1	bflo_25715
OG0007751	TCONS_00027679.p1	bflo_10650, bflo_08743
OG0007752	TCONS_00020869.p1	bflo_21959
OG0007753	TCONS_00021657.p1	bflo_22394
OG0007754	TCONS_00050991.p1	bflo_26220
OG0007755	TCONS_00023536.p1, TCONS_00023573.p1	bflo_11338, bflo_10030
OG0007756	TCONS_00010764.p1	bflo_16250
OG0007757	TCONS_00052660.p1	bflo_27501, bflo_25642
OG0007758	TCONS_00048344.p1	bflo_10877
OG0007759	TCONS_00014965.p1	bflo_16310
OG0007760	TCONS_00002867.p1	bflo_13020
OG0007761	TCONS_00051649.p1	bflo_24923
OG0007762	TCONS_00021925.p1	bflo_10652, bflo_15443, bflo_22270
OG0007763	TCONS_00053736.p1	bflo_25707
OG0007764	TCONS_00028499.p1	bflo_06850
OG0007765	TCONS_00008450.p1, TCONS_00008449.p1	bflo_13995
OG0007766	TCONS_00013847.p1	bflo_23712
OG0007767	TCONS_00052065.p1, TCONS_00052071.p1	bflo_24566
OG0007768	TCONS_00050962.p1, TCONS_00050973.p1	bflo_24479
OG0007769	TCONS_00013347.p1	bflo_23531
OG0007771	TCONS_00049529.p1	bflo_11433
OG0007772	TCONS_00021495.p1	bflo_22115
OG0007773	TCONS_00021313.p1, TCONS_00022320.p1	bflo_03725, bflo_21510
OG0007774	TCONS_00055592.p1	bflo_19564
OG0007775	TCONS_00005585.p1	bflo_21066
OG0007776	TCONS_00029043.p1	bflo_06131
OG0007778	TCONS_00007079.p1	bflo_13110, bflo_13186, bflo_13187
OG0007779	TCONS_00055791.p1	bflo_18703
OG0007780	TCONS_00010777.p1	bflo_17991
OG0007781	TCONS_00011085.p1	bflo_07603
OG0007782	TCONS_00030973.p1	bflo_06893
OG0007783	TCONS_00014436.p1	bflo_23885
OG0007784	TCONS_00057050.p1	bflo_19072
OG0007785	TCONS_00048431.p1	bflo_11218
OG0007786	TCONS_00010304.p1	bflo_16999
OG0007787	TCONS_00049248.p1	bflo_12215
OG0007788	TCONS_00005604.p1	bflo_03873
OG0007789	TCONS_00006466.p1	bflo_21102
OG0007790	TCONS_00013913.p1	bflo_11705
OG0007791	TCONS_00046054.p1	bflo_23951
OG0007792	TCONS_00006674.p1, TCONS_00006673.p1	bflo_20695
OG0007793	TCONS_00054253.p1	bflo_25655
OG0007794	TCONS_00005639.p1	bflo_20585
OG0007795	TCONS_00053219.p1	bflo_15425, bflo_14831
OG0007796	TCONS_00029847.p1	bflo_02054
OG0007797	TCONS_00005266.p1	bflo_21105
OG0007798	TCONS_00035284.p1	bflo_18226
OG0007799	TCONS_00020335.p1	bflo_00372
OG0007800	TCONS_00042611.p1	bflo_14344
OG0007801	TCONS_00013160.p1	bflo_23404
OG0007802	TCONS_00014260.p1	bflo_23831
OG0007803	TCONS_00011075.p1	bflo_06509
OG0007804	TCONS_00046880.p1, TCONS_00045601.p1	bflo_06653
OG0007806	TCONS_00052149.p1, TCONS_00052161.p1	bflo_06303
OG0007807	TCONS_00027474.p1	bflo_05294
OG0007808	TCONS_00048621.p1	bflo_11247
OG0007809	TCONS_00042854.p1	bflo_03965
OG0007810	TCONS_00049548.p1	bflo_10987
OG0007811	TCONS_00039538.p1	bflo_24096
OG0007812	TCONS_00019011.p1	bflo_00281
OG0007813	TCONS_00010597.p1	bflo_21210
OG0007814	TCONS_00030696.p1	bflo_06730
OG0007815	TCONS_00019269.p1	bflo_00749, bflo_00769, bflo_00543
OG0007816	TCONS_00051033.p1	bflo_24433
OG0007817	TCONS_00011643.p1	bflo_26806, bflo_01864
OG0007818	TCONS_00042428.p1	bflo_15495
OG0007820	TCONS_00004697.p1	bflo_20895
OG0007823	TCONS_00026099.p1	bflo_01549
OG0007824	TCONS_00022913.p1	bflo_21551
OG0007826	TCONS_00005832.p1, TCONS_00005866.p1	bflo_20018
OG0007827	TCONS_00003607.p1	bflo_06413
OG0007828	TCONS_00018966.p1	bflo_07281
OG0007829	TCONS_00011101.p1	bflo_01959
OG0007830	TCONS_00020303.p1	bflo_08474
OG0007831	TCONS_00026164.p1	bflo_08904
OG0007832	TCONS_00011370.p1	bflo_03510, bflo_19382
OG0007833	TCONS_00006612.p1, TCONS_00006644.p1	bflo_21063
OG0007834	TCONS_00027363.p1	bflo_09024
OG0007836	TCONS_00013500.p1	bflo_00713
OG0007837	TCONS_00044166.p1	bflo_19677
OG0007838	TCONS_00005286.p1	bflo_01372
OG0007840	TCONS_00045842.p1	bflo_06242
OG0007841	TCONS_00031020.p1	bflo_07375
OG0007842	TCONS_00056322.p1, TCONS_00056383.p1	bflo_04890
OG0007843	TCONS_00042751.p1	bflo_14088
OG0007845	TCONS_00042237.p1, TCONS_00042291.p1	bflo_27016, bflo_11683, bflo_14689
OG0007846	TCONS_00030127.p1	bflo_13304, bflo_13522
OG0007847	TCONS_00054384.p1	bflo_00441
OG0007848	TCONS_00002380.p1, TCONS_00002373.p1	bflo_17671
OG0007849	TCONS_00002911.p1	bflo_11783
OG0007851	TCONS_00007485.p1	bflo_13474
OG0007858	TCONS_00027054.p1	bflo_09176
OG0007859	TCONS_00054876.p1	bflo_19258
OG0007860	TCONS_00036778.p1	bflo_10535, bflo_10715
OG0007862	TCONS_00003659.p1	bflo_02553
OG0007867	TCONS_00041222.p1, TCONS_00035912.p1, TCONS_00022558.p1, TCONS_00022559.p1	bflo_23587, bflo_13371
OG0007876	TCONS_00033136.p1	bflo_24228
OG0007876	TCONS_00048789.p1	bflo_05187, bflo_24229
OG0007879	TCONS_00032960.p1, TCONS_00033054.p1, TCONS_00049941.p1, TCONS_00054722.p1, TCONS_00019961.p1, TCONS_00054714.p1, TCONS_00033162.p1, TCONS_00049946.p1, TCONS_00038970.p1, TCONS_00033053.p1, TCONS_00054723.p1, TCONS_00047097.p1, TCONS_00038958.p1, TCONS_00033442.p1, TCONS_00000023.p1, TCONS_00031630.p1	bflo_07432
OG0007907	TCONS_00011086.p1	bflo_02235
OG0007908	TCONS_00008952.p1	bflo_20499
OG0007911	TCONS_00013377.p1	bflo_22860
OG0007912	TCONS_00006263.p1, TCONS_00005699.p1	bflo_27328, bflo_20385
OG0007913	TCONS_00029441.p1	bflo_05599
OG0007915	TCONS_00045868.p1	bflo_05663
OG0007916	TCONS_00001800.p1	bflo_17716
OG0007917	TCONS_00043404.p1	bflo_15056
OG0007918	TCONS_00015815.p1	bflo_15667
OG0007920	TCONS_00029346.p1	bflo_06190
OG0007921	TCONS_00029040.p1, TCONS_00029041.p1	bflo_06108
OG0007922	TCONS_00010886.p1	bflo_10350
OG0007925	TCONS_00026279.p1	bflo_10568
OG0007926	TCONS_00013549.p1	bflo_23868
OG0007927	TCONS_00049435.p1	bflo_11079
OG0007928	TCONS_00048735.p1	bflo_11687, bflo_01921
OG0007929	TCONS_00019819.p1	bflo_13452
OG0007930	TCONS_00007184.p1	bflo_12616
OG0007932	TCONS_00018383.p1	bflo_13897
OG0007933	TCONS_00038185.p1	bflo_03110
OG0007934	TCONS_00020622.p1	bflo_26432
OG0007935	TCONS_00001797.p1	bflo_17663
OG0007936	TCONS_00018789.p1	bflo_01563
OG0007937	TCONS_00010772.p1	bflo_14531
OG0007938	TCONS_00048548.p1	bflo_12211
OG0007939	TCONS_00047821.p1	bflo_11941
OG0007940	TCONS_00012035.p1	bflo_18637
OG0007941	TCONS_00045262.p1	bflo_04799
OG0007943	TCONS_00002346.p1	bflo_17585
OG0007944	TCONS_00042360.p1	bflo_08272
OG0007945	TCONS_00015421.p1, TCONS_00016510.p1	bflo_16266
OG0007946	TCONS_00025570.p1	bflo_10287
OG0007947	TCONS_00014143.p1	bflo_22634
OG0007948	TCONS_00004989.p1	bflo_21118
OG0007949	TCONS_00046532.p1	bflo_01732
OG0007952	TCONS_00003580.p1	bflo_02620
OG0007953	TCONS_00027159.p1	bflo_00434
OG0007954	TCONS_00001019.p1	bflo_17425
OG0007955	TCONS_00011220.p1	bflo_10996
OG0007956	TCONS_00028826.p1	bflo_06064
OG0007957	TCONS_00020530.p1	bflo_00714
OG0007958	TCONS_00017230.p1	bflo_06296
OG0007959	TCONS_00054449.p1	bflo_26327
OG0007961	TCONS_00002148.p1, TCONS_00001323.p1	bflo_24731
OG0007962	TCONS_00042128.p1	bflo_15039
OG0007963	TCONS_00052236.p1, TCONS_00052235.p1	bflo_24596
OG0007964	TCONS_00012968.p1	bflo_01247, bflo_07079
OG0007965	TCONS_00012868.p1	bflo_23151
OG0007966	TCONS_00020648.p1	bflo_07594
OG0007968	TCONS_00052542.p1	bflo_06274
OG0007969	TCONS_00054636.p1	bflo_25712
OG0007970	TCONS_00051156.p3	bflo_24089
OG0007971	TCONS_00018241.p1	bflo_16346
OG0007972	TCONS_00008711.p1	bflo_13428
OG0007973	TCONS_00010771.p1	bflo_05021
OG0007974	TCONS_00022218.p1	bflo_24762
OG0007975	TCONS_00054492.p1	bflo_24764
OG0007976	TCONS_00014019.p1	bflo_23117
OG0007977	TCONS_00012824.p1	bflo_22929
OG0007978	TCONS_00020830.p1	bflo_25199, bflo_05322
OG0007979	TCONS_00042723.p1	bflo_14680
OG0007981	TCONS_00004494.p1	bflo_07631
OG0007982	TCONS_00056241.p1, TCONS_00056252.p1, TCONS_00025370.p1, TCONS_00023993.p1	bflo_02109
OG0007984	TCONS_00021952.p1	bflo_21333, bflo_21994
OG0007985	TCONS_00013490.p1	bflo_14993, bflo_27135
OG0007986	TCONS_00029807.p1	bflo_06825
OG0007987	TCONS_00004972.p1	bflo_21083
OG0007988	TCONS_00009433.p1	bflo_12561
OG0007991	TCONS_00011604.p1	bflo_12744
OG0007993	TCONS_00010046.p1	bflo_06048
OG0007995	TCONS_00007177.p1	bflo_21217, bflo_08775, bflo_13624
OG0007996	TCONS_00006814.p1	bflo_20570
OG0007997	TCONS_00006382.p1	bflo_20061
OG0007998	TCONS_00004185.p1	bflo_02590
OG0007999	TCONS_00056652.p1	bflo_18850
OG0008000	TCONS_00046590.p1, TCONS_00046561.p1	bflo_01750
OG0008001	TCONS_00030050.p1	bflo_07295
OG0008002	TCONS_00017530.p1	bflo_26652, bflo_02053
OG0008003	TCONS_00050420.p1	bflo_24744
OG0008004	TCONS_00009004.p1	bflo_15702
OG0008005	TCONS_00003508.p1	bflo_27065, bflo_13015
OG0008006	TCONS_00021725.p1	bflo_22376, bflo_22210
OG0008007	TCONS_00053190.p1	bflo_26231
OG0008008	TCONS_00013247.p1	bflo_23803
OG0008009	TCONS_00033031.p1, TCONS_00033501.p1	bflo_07134
OG0008010	TCONS_00050180.p1, TCONS_00005471.p1, TCONS_00006637.p1, TCONS_00005474.p1, TCONS_00050182.p1	bflo_03171, bflo_24321, bflo_26324
OG0008011	TCONS_00049252.p1	bflo_12071
OG0008012	TCONS_00056819.p1	bflo_19537
OG0008013	TCONS_00055292.p1	bflo_18671
OG0008014	TCONS_00012288.p1	bflo_22732
OG0008016	TCONS_00028821.p1	bflo_06044
OG0008017	TCONS_00048018.p1	bflo_11048
OG0008018	TCONS_00027214.p1	bflo_10614
OG0008019	TCONS_00051028.p1	bflo_24197
OG0008020	TCONS_00012138.p1	bflo_17017
OG0008021	TCONS_00055128.p1	bflo_18650
OG0008022	TCONS_00042521.p1	bflo_14440
OG0008023	TCONS_00054781.p1, TCONS_00052132.p1, TCONS_00052133.p1	bflo_24601
OG0008024	TCONS_00051901.p1, TCONS_00051899.p1	bflo_22502, bflo_22391
OG0008025	TCONS_00012859.p1	bflo_23461
OG0008026	TCONS_00046692.p1	bflo_05857
OG0008027	TCONS_00011108.p1	bflo_05641
OG0008028	TCONS_00016871.p1	bflo_01481
OG0008029	TCONS_00006381.p1	bflo_20622
OG0008030	TCONS_00006069.p1	bflo_20783
OG0008031	TCONS_00043800.p1	bflo_15505
OG0008032	TCONS_00014246.p1	bflo_05974
OG0008032	TCONS_00011353.p1	bflo_20815
OG0008033	TCONS_00025963.p1	bflo_09244
OG0008034	TCONS_00051309.p1	bflo_04791, bflo_12245, bflo_14879, bflo_02642
OG0008035	TCONS_00042261.p1	bflo_14738, bflo_25021
OG0008036	TCONS_00013040.p1	bflo_23597
OG0008037	TCONS_00027944.p1	bflo_05998
OG0008038	TCONS_00047578.p1	bflo_04254
OG0008039	TCONS_00006399.p1	bflo_21143
OG0008040	TCONS_00000188.p1	bflo_18362
OG0008041	TCONS_00049755.p1	bflo_12110
OG0008042	TCONS_00055353.p1	bflo_06471
OG0008043	TCONS_00044161.p1	bflo_19743, bflo_15192
OG0008044	TCONS_00008071.p1	bflo_12978
OG0008046	TCONS_00008381.p1	bflo_12522
OG0008047	TCONS_00018836.p1	bflo_03031
OG0008048	TCONS_00009027.p1, TCONS_00009032.p1	bflo_13158
OG0008049	TCONS_00005114.p1	bflo_20285
OG0008050	TCONS_00052721.p1	bflo_25880
OG0008052	TCONS_00010498.p1	bflo_12650
OG0008053	TCONS_00025511.p1	bflo_10200
OG0008054	TCONS_00056761.p1	bflo_19172
OG0008055	TCONS_00048233.p1	bflo_11673
OG0008056	TCONS_00020391.p1	bflo_22457
OG0008057	TCONS_00057067.p1	bflo_14159, bflo_26941
OG0008058	TCONS_00024535.p1, TCONS_00024514.p1	bflo_06146
OG0008059	TCONS_00029458.p1	bflo_22099
OG0008060	TCONS_00036833.p1	bflo_14419
OG0008061	TCONS_00045794.p1	bflo_06829
OG0008062	TCONS_00016900.p1	bflo_01328
OG0008065	TCONS_00024829.p1	bflo_09932
OG0008066	TCONS_00028104.p1, TCONS_00028116.p1, TCONS_00028103.p1	bflo_03563
OG0008067	TCONS_00046780.p1	bflo_06241
OG0008068	TCONS_00043977.p1	bflo_14995
OG0008069	TCONS_00054208.p1	bflo_25318
OG0008070	TCONS_00045673.p1, TCONS_00046759.p1	bflo_22630
OG0008071	TCONS_00053525.p1	bflo_20776
OG0008073	TCONS_00015891.p1	bflo_15996
OG0008074	TCONS_00006416.p1	bflo_20249
OG0008075	TCONS_00043488.p1	bflo_14400
OG0008076	TCONS_00002976.p1	bflo_19297, bflo_14887
OG0008077	TCONS_00010823.p1, TCONS_00009553.p1	bflo_14852
OG0008078	TCONS_00056338.p1, TCONS_00056307.p1	bflo_21633
OG0008079	TCONS_00050833.p1	bflo_24655
OG0008081	TCONS_00007371.p1	bflo_13733
OG0008082	TCONS_00017327.p1, TCONS_00016849.p1	bflo_04484
OG0008083	TCONS_00010524.p1	bflo_19745
OG0008084	TCONS_00003544.p1	bflo_05884
OG0008085	TCONS_00048120.p1	bflo_14047
OG0008086	TCONS_00026144.p1	bflo_04886
OG0008087	TCONS_00020564.p1	bflo_00892
OG0008088	TCONS_00012111.p1	bflo_17624
OG0008089	TCONS_00048989.p1	bflo_11402
OG0008090	TCONS_00057221.p1, TCONS_00056055.p1	bflo_04469
OG0008091	TCONS_00005043.p1	bflo_20178
OG0008092	TCONS_00023028.p1, TCONS_00023016.p1	bflo_10744
OG0008094	TCONS_00049074.p1	bflo_11003
OG0008098	TCONS_00011027.p1	bflo_16350
OG0008100	TCONS_00036085.p1	bflo_06252
OG0008101	TCONS_00044120.p1, TCONS_00013207.p1, TCONS_00027530.p1, TCONS_00027191.p1	bflo_14223, bflo_11429, bflo_02841, bflo_26135
OG0008102	TCONS_00015683.p1	bflo_16606
OG0008103	TCONS_00010757.p1	bflo_23153
OG0008104	TCONS_00027076.p1	bflo_07082
OG0008105	TCONS_00010922.p1	bflo_24175
OG0008107	TCONS_00002769.p1	bflo_02513
OG0008108	TCONS_00020693.p1, TCONS_00014257.p1	bflo_12718
OG0008109	TCONS_00005350.p1	bflo_20239
OG0008110	TCONS_00050270.p1	bflo_09748
OG0008111	TCONS_00028948.p1	bflo_06012
OG0008112	TCONS_00010436.p1	bflo_19831
OG0008113	TCONS_00019862.p1	bflo_08464
OG0008115	TCONS_00009612.p1	bflo_23862
OG0008116	TCONS_00055400.p1	bflo_23115
OG0008117	TCONS_00014749.p1	bflo_16568
OG0008119	TCONS_00005382.p1	bflo_20529
OG0008120	TCONS_00000635.p1	bflo_17432
OG0008122	TCONS_00012363.p1	bflo_22916
OG0008123	TCONS_00003468.p1	bflo_11111, bflo_27008
OG0008125	TCONS_00048579.p1	bflo_11403
OG0008126	TCONS_00028321.p1	bflo_02173
OG0008127	TCONS_00041696.p1	bflo_14260
OG0008136	TCONS_00008390.p1	bflo_13975
OG0008139	TCONS_00053017.p1, TCONS_00053018.p1, TCONS_00054450.p1, TCONS_00053016.p1, TCONS_00053370.p1, TCONS_00053369.p1, TCONS_00053371.p1	bflo_25992, bflo_25233
OG0008143	TCONS_00041732.p1	bflo_14244
OG0008151	TCONS_00030691.p1	bflo_08210
OG0008156	TCONS_00017252.p1, TCONS_00017251.p1	bflo_22234, bflo_09568
OG0008196	TCONS_00029450.p1	bflo_06636
OG0008198	TCONS_00056531.p1	bflo_25133
OG0008199	TCONS_00042666.p1	bflo_14179
OG0008201	TCONS_00048104.p1	bflo_11543
OG0008202	TCONS_00001733.p1	bflo_17727
OG0008204	TCONS_00007987.p1	bflo_13453
OG0008205	TCONS_00015366.p1	bflo_15599
OG0008206	TCONS_00055789.p1	bflo_11270
OG0008208	TCONS_00049607.p1	bflo_12074
OG0008209	TCONS_00021163.p1	bflo_21208, bflo_22352
OG0008211	TCONS_00028638.p1	bflo_05922
OG0008212	TCONS_00019275.p1	bflo_00959, bflo_00737, bflo_26501
OG0008213	TCONS_00001410.p1	bflo_17603
OG0008214	TCONS_00051487.p1	bflo_24619
OG0008215	TCONS_00043300.p1	bflo_14211
OG0008216	TCONS_00010959.p1	bflo_24967
OG0008217	TCONS_00012970.p1	bflo_23434
OG0008218	TCONS_00012331.p1	bflo_23816
OG0008219	TCONS_00012416.p1	bflo_23179
OG0008220	TCONS_00042670.p1	bflo_14162
OG0008221	TCONS_00009201.p1	bflo_13375
OG0008222	TCONS_00026415.p1	bflo_10172
OG0008223	TCONS_00042111.p1	bflo_15105
OG0008224	TCONS_00008388.p1	bflo_13074
OG0008225	TCONS_00043601.p1, TCONS_00043628.p1	bflo_14433
OG0008227	TCONS_00028062.p1	bflo_05785
OG0008228	TCONS_00048004.p1	bflo_12176
OG0008229	TCONS_00015422.p2	bflo_16534
OG0008230	TCONS_00009368.p1	bflo_13174
OG0008231	TCONS_00027257.p1	bflo_10768
OG0008232	TCONS_00016605.p1	bflo_15698, bflo_05139
OG0008233	TCONS_00015629.p1	bflo_12677
OG0008233	TCONS_00015633.p1	bflo_02026, bflo_12676
OG0008234	TCONS_00013274.p1	bflo_23788
OG0008235	TCONS_00051131.p1	bflo_24467
OG0008237	TCONS_00038662.p1	bflo_07399
OG0008238	TCONS_00009342.p1	bflo_25853
OG0008239	TCONS_00030558.p1	bflo_07315
OG0008240	TCONS_00018259.p1	bflo_19120
OG0008241	TCONS_00055234.p1	bflo_18846
OG0008242	TCONS_00045727.p1	bflo_14837
OG0008243	TCONS_00002384.p1	bflo_17256
OG0008244	TCONS_00014030.p1	bflo_23863
OG0008245	TCONS_00006729.p1	bflo_20079
OG0008246	TCONS_00003451.p1	bflo_02073
OG0008247	TCONS_00007378.p1	bflo_18470
OG0008249	TCONS_00053524.p1	bflo_25552
OG0008250	TCONS_00028157.p1	bflo_03608
OG0008251	TCONS_00038738.p1	bflo_08485
OG0008252	TCONS_00028021.p1	bflo_05554
OG0008253	TCONS_00026357.p1, TCONS_00026348.p1	bflo_10098
OG0008254	TCONS_00014505.p1	bflo_25097
OG0008256	TCONS_00054220.p1	bflo_10539
OG0008257	TCONS_00022342.p1, TCONS_00022343.p1	bflo_21434
OG0008258	TCONS_00011309.p1, TCONS_00011285.p1	bflo_05172
OG0008259	TCONS_00017570.p1	bflo_00970
OG0008260	TCONS_00007412.p1	bflo_13511
OG0008261	TCONS_00042941.p1	bflo_14794
OG0008262	TCONS_00015720.p1	bflo_15826
OG0008263	TCONS_00011021.p1	bflo_16405
OG0008264	TCONS_00028692.p1	bflo_05614
OG0008265	TCONS_00048315.p1	bflo_11391
OG0008269	TCONS_00020161.p1	bflo_15790
OG0008270	TCONS_00008816.p1	bflo_13335
OG0008271	TCONS_00020657.p1	bflo_14838
OG0008272	TCONS_00023969.p1	bflo_05825
OG0008274	TCONS_00048272.p1	bflo_10934
OG0008275	TCONS_00001002.p1	bflo_18433
OG0008277	TCONS_00036027.p1	bflo_03455
OG0008279	TCONS_00050311.p1, TCONS_00050155.p1	bflo_24725
OG0008280	TCONS_00020934.p1	bflo_21982
OG0008281	TCONS_00010339.p1	bflo_19968
OG0008282	TCONS_00052964.p1	bflo_26284
OG0008283	TCONS_00004633.p1, TCONS_00004645.p1	bflo_20787
OG0008286	TCONS_00008166.p1	bflo_13178
OG0008288	TCONS_00052177.p1	bflo_24277
OG0008289	TCONS_00017809.p1	bflo_06353
OG0008290	TCONS_00037289.p1	bflo_03393
OG0008291	TCONS_00012263.p1	bflo_23157
OG0008292	TCONS_00029849.p1	bflo_05696
OG0008294	TCONS_00026493.p1	bflo_09498
OG0008295	TCONS_00011707.p1	bflo_12425
OG0008296	TCONS_00004811.p1	bflo_20584
OG0008297	TCONS_00027597.p1	bflo_14052
OG0008298	TCONS_00051471.p1	bflo_24555
OG0008299	TCONS_00031799.p1, TCONS_00031817.p1	bflo_00726
OG0008300	TCONS_00030367.p1	bflo_07056
OG0008301	TCONS_00027290.p1, TCONS_00027284.p1	bflo_08740
OG0008303	TCONS_00011178.p1	bflo_09184
OG0008304	TCONS_00022470.p1	bflo_22092
OG0008305	TCONS_00003821.p1, TCONS_00003794.p1	bflo_02959
OG0008306	TCONS_00020107.p1	bflo_00722
OG0008307	TCONS_00006279.p1	bflo_20544
OG0008308	TCONS_00049674.p1	bflo_12490
OG0008309	TCONS_00029286.p1	bflo_03373
OG0008310	TCONS_00014670.p1, TCONS_00014665.p1, TCONS_00014669.p1, TCONS_00014668.p1, TCONS_00016528.p1	bflo_21572
OG0008311	TCONS_00012110.p1	bflo_24993
OG0008312	TCONS_00012475.p1	bflo_23264
OG0008313	TCONS_00013893.p1	bflo_23105
OG0008314	TCONS_00056818.p1	bflo_18751
OG0008315	TCONS_00004936.p1	bflo_20989
OG0008316	TCONS_00055770.p1	bflo_19108
OG0008317	TCONS_00015717.p1	bflo_15554
OG0008318	TCONS_00014897.p1	bflo_15631
OG0008319	TCONS_00050788.p1	bflo_25081
OG0008321	TCONS_00036424.p1, TCONS_00036415.p1, TCONS_00052180.p1	bflo_24490
OG0008322	TCONS_00046267.p1	bflo_04735
OG0008323	TCONS_00022548.p1	bflo_22601
OG0008324	TCONS_00005209.p1	bflo_20274
OG0008325	TCONS_00008359.p1	bflo_13382
OG0008326	TCONS_00016857.p1	bflo_00982
OG0008327	TCONS_00010127.p1	bflo_21013
OG0008328	TCONS_00041928.p1	bflo_17488
OG0008329	TCONS_00055454.p1	bflo_18942
OG0008330	TCONS_00011854.p1	bflo_12740
OG0008331	TCONS_00011682.p1	bflo_21529
OG0008332	TCONS_00026507.p1	bflo_09532, bflo_09525
OG0008333	TCONS_00050937.p1	bflo_24979
OG0008334	TCONS_00016116.p1, TCONS_00016114.p1	bflo_15581
OG0008335	TCONS_00054585.p1	bflo_26321
OG0008336	TCONS_00047560.p1	bflo_11246
OG0008337	TCONS_00045332.p2	bflo_18382
OG0008338	TCONS_00045316.p1	bflo_06496
OG0008339	TCONS_00018555.p1	bflo_01195
OG0008341	TCONS_00009876.p1	bflo_05713
OG0008342	TCONS_00008163.p1	bflo_13270
OG0008343	TCONS_00018330.p1	bflo_01028, bflo_26613
OG0008344	TCONS_00056217.p1	bflo_19767
OG0008346	TCONS_00004497.p1	bflo_16079
OG0008347	TCONS_00004068.p1	bflo_02342
OG0008348	TCONS_00014673.p1, TCONS_00015811.p1	bflo_16901
OG0008349	TCONS_00044046.p1	bflo_14681
OG0008350	TCONS_00012708.p1	bflo_23021
OG0008351	TCONS_00057084.p1	bflo_03945
OG0008352	TCONS_00028799.p1	bflo_06333
OG0008353	TCONS_00049591.p1	bflo_11912
OG0008354	TCONS_00028293.p1	bflo_05394
OG0008355	TCONS_00011797.p1	bflo_15690
OG0008356	TCONS_00051279.p1	bflo_13077
OG0008357	TCONS_00029292.p1	bflo_06087
OG0008358	TCONS_00008717.p1	bflo_13528, bflo_05244
OG0008359	TCONS_00046387.p1	bflo_05938
OG0008360	TCONS_00007589.p1	bflo_12557
OG0008361	TCONS_00045263.p1	bflo_04798
OG0008363	TCONS_00003883.p1	bflo_14232
OG0008364	TCONS_00026913.p1	bflo_09352
OG0008365	TCONS_00021499.p1	bflo_21649
