Orthogroup	BRAFL	ASTMX
OG0006295	bflo_20106	ASTMX09386
OG0006296	bflo_12264	ASTMX18579
OG0006297	bflo_11455	ASTMX09427
OG0006298	bflo_02661	ASTMX05352
OG0006300	bflo_06298	ASTMX17712
OG0006301	bflo_11595	ASTMX01384
OG0006302	bflo_01595	ASTMX08308
OG0006303	bflo_17565	ASTMX02065, ASTMX06761
OG0006304	bflo_14203	ASTMX18842, ASTMX01237
OG0006305	bflo_08977	ASTMX10505, ASTMX21775
OG0006306	bflo_17978	ASTMX07488
OG0006307	bflo_25286	ASTMX21749
OG0006308	bflo_18372	ASTMX09635
OG0006309	bflo_03102	ASTMX17488
OG0006310	bflo_03295	ASTMX08982
OG0006311	bflo_19318	ASTMX15780
OG0006312	bflo_07378	ASTMX02149
OG0006313	bflo_07043, bflo_10742	ASTMX07483
OG0006314	bflo_07683	ASTMX00057
OG0006315	bflo_22085	ASTMX14142
OG0006316	bflo_25242	ASTMX10565
OG0006317	bflo_08654, bflo_04834	ASTMX06895
OG0006318	bflo_17785	ASTMX09099, ASTMX09535
OG0006319	bflo_24488	ASTMX08869
OG0006320	bflo_05610	ASTMX08316
OG0006321	bflo_13034	ASTMX00205
OG0006322	bflo_12481	ASTMX22209, ASTMX09224
OG0006323	bflo_14271, bflo_14647	ASTMX00548
OG0006324	bflo_13519	ASTMX17164
OG0006325	bflo_16487	ASTMX08604
OG0006326	bflo_16206	ASTMX13124
OG0006327	bflo_00309	ASTMX13254
OG0006328	bflo_05901	ASTMX00841
OG0006329	bflo_09310	ASTMX05107
OG0006330	bflo_06068	ASTMX01722
OG0006331	bflo_14428	ASTMX13932
OG0006332	bflo_01909	ASTMX20059
OG0006333	bflo_17612	ASTMX07559, ASTMX19920, ASTMX01196
OG0006334	bflo_25899	ASTMX04134
OG0006335	bflo_26558	ASTMX09406
OG0006337	bflo_05655	ASTMX03335
OG0006338	bflo_06097	ASTMX02377
OG0006339	bflo_20035	ASTMX03417
OG0006340	bflo_07116	ASTMX02502
OG0006341	bflo_08361	ASTMX08564
OG0006343	bflo_15442	ASTMX11794, ASTMX15900
OG0006344	bflo_00813	ASTMX22591, ASTMX22499, ASTMX11732
OG0006345	bflo_01943	ASTMX18765
OG0006346	bflo_01146	ASTMX12353
OG0006347	bflo_19080	ASTMX02893
OG0006348	bflo_07405	ASTMX21253
OG0006349	bflo_25604	ASTMX21417
OG0006350	bflo_08058	ASTMX10119
OG0006352	bflo_08289	ASTMX18568, ASTMX00324
OG0006353	bflo_24274	ASTMX20203
OG0006354	bflo_05295	ASTMX12076
OG0006355	bflo_12478	ASTMX10746
OG0006356	bflo_20389	ASTMX13066
OG0006357	bflo_24141	ASTMX11161
OG0006358	bflo_11381	ASTMX03055
OG0006359	bflo_15575	ASTMX06500
OG0006360	bflo_03385, bflo_03153	ASTMX14422
OG0006361	bflo_05840	ASTMX06246
OG0006362	bflo_18189	ASTMX07490
OG0006363	bflo_09433	ASTMX18537
OG0006364	bflo_07999	ASTMX12481
OG0006365	bflo_14330	ASTMX02702, ASTMX04108
OG0006366	bflo_22239, bflo_22237	ASTMX06324
OG0006367	bflo_06248, bflo_06247	ASTMX20819, ASTMX04562
OG0006368	bflo_18515	ASTMX18294
OG0006370	bflo_26334	ASTMX17423
OG0006372	bflo_12563	ASTMX09546
OG0006375	bflo_23851	ASTMX07697
OG0006376	bflo_16217	ASTMX13354, ASTMX13353
OG0006377	bflo_11135	ASTMX03390
OG0006378	bflo_09263	ASTMX20075
OG0006379	bflo_05849	ASTMX03283
OG0006380	bflo_15110	ASTMX04671
OG0006381	bflo_11104	ASTMX07268
OG0006382	bflo_22436	ASTMX04600
OG0006383	bflo_07440	ASTMX03733
OG0006384	bflo_03084	ASTMX17353
OG0006385	bflo_13000	ASTMX03955, ASTMX10459
OG0006386	bflo_01615	ASTMX12433
OG0006387	bflo_17863	ASTMX02531
OG0006388	bflo_22694	ASTMX03637, ASTMX01564
OG0006390	bflo_11594	ASTMX12951
OG0006391	bflo_15883	ASTMX13826, ASTMX02973
OG0006392	bflo_17615	ASTMX09822
OG0006393	bflo_06225	ASTMX10085, ASTMX03992, ASTMX03991
OG0006394	bflo_23411	ASTMX13173
OG0006395	bflo_06376	ASTMX16987
OG0006396	bflo_16107	ASTMX09039
OG0006399	bflo_20644	ASTMX16353, ASTMX16352
OG0006401	bflo_14726	ASTMX17015, ASTMX01922
OG0006402	bflo_15109	ASTMX21779
OG0006405	bflo_03370	ASTMX04722, ASTMX02186
OG0006406	bflo_14987	ASTMX21683, ASTMX16175
OG0006407	bflo_18602	ASTMX09544, ASTMX06711
OG0006408	bflo_15259	ASTMX14791
OG0006410	bflo_04332	ASTMX00045, ASTMX10523, ASTMX07585, ASTMX09936
OG0006412	bflo_04438	ASTMX19358, ASTMX06397, ASTMX03151, ASTMX22449, ASTMX20416
OG0006413	bflo_11076	ASTMX04042, ASTMX19365, ASTMX05566, ASTMX08322, ASTMX08529
OG0006414	bflo_01049	ASTMX04060, ASTMX21246, ASTMX18256, ASTMX07659
OG0006415	bflo_06352	ASTMX10919, ASTMX16367, ASTMX10620, ASTMX14000, ASTMX04379
OG0006416	bflo_20798, bflo_20796, bflo_15415	ASTMX09587
OG0006443	bflo_14515	ASTMX17383
OG0006446	bflo_15544	ASTMX14441
OG0006447	bflo_16566	ASTMX03343
OG0006448	bflo_19539	ASTMX06552
OG0006449	bflo_01188	ASTMX00867
OG0006452	bflo_12103	ASTMX00706, ASTMX06385
OG0006454	bflo_20245	ASTMX09892, ASTMX15753
OG0006456	bflo_10513	ASTMX13571
OG0006458	bflo_19280	ASTMX14899
OG0006459	bflo_06293	ASTMX05149
OG0006460	bflo_21998	ASTMX10934
OG0006461	bflo_11702	ASTMX20285
OG0006462	bflo_23860	ASTMX07745, ASTMX16027
OG0006463	bflo_02802	ASTMX03382, ASTMX03381
OG0006464	bflo_21869	ASTMX07158
OG0006465	bflo_19143	ASTMX04889
OG0006467	bflo_13935	ASTMX08996
OG0006468	bflo_13078	ASTMX13923
OG0006469	bflo_23774	ASTMX04166
OG0006470	bflo_07907	ASTMX19812
OG0006471	bflo_26062	ASTMX10543
OG0006472	bflo_25166	ASTMX03121
OG0006474	bflo_20828	ASTMX05105
OG0006475	bflo_18753	ASTMX06213
OG0006476	bflo_15113	ASTMX03680
OG0006477	bflo_07560	ASTMX01733
OG0006478	bflo_25612	ASTMX19975
OG0006479	bflo_24039	ASTMX05244
OG0006480	bflo_00678	ASTMX10507
OG0006481	bflo_06049	ASTMX12810
OG0006482	bflo_20797	ASTMX15100
OG0006483	bflo_06037	ASTMX12268
OG0006485	bflo_07585	ASTMX05625
OG0006486	bflo_11432	ASTMX00970
OG0006487	bflo_11592	ASTMX19663
OG0006488	bflo_19816	ASTMX20556
OG0006490	bflo_10870, bflo_05896	ASTMX07123
OG0006491	bflo_06140	ASTMX09131
OG0006492	bflo_13531	ASTMX06268
OG0006493	bflo_21776	ASTMX06078
OG0006494	bflo_21293	ASTMX06517
OG0006495	bflo_03935	ASTMX20221
OG0006496	bflo_17077	ASTMX13132
OG0006497	bflo_10177	ASTMX04148
OG0006498	bflo_04405	ASTMX09105
OG0006499	bflo_16614	ASTMX03118, ASTMX19284
OG0006500	bflo_20850	ASTMX01354
OG0006501	bflo_17311	ASTMX20489
OG0006502	bflo_17569	ASTMX03641
OG0006503	bflo_21277	ASTMX17879
OG0006505	bflo_19259	ASTMX14118
OG0006506	bflo_04731	ASTMX07943, ASTMX07944
OG0006507	bflo_11054	ASTMX06390
OG0006508	bflo_20287	ASTMX20868
OG0006509	bflo_14958	ASTMX17571
OG0006510	bflo_13854	ASTMX21327
OG0006511	bflo_13916	ASTMX07468
OG0006512	bflo_23985	ASTMX17346
OG0006513	bflo_12858	ASTMX12836
OG0006514	bflo_14347	ASTMX14865
OG0006515	bflo_11505	ASTMX02761
OG0006516	bflo_10198	ASTMX04545
OG0006517	bflo_24897	ASTMX11934
OG0006518	bflo_18085	ASTMX04564
OG0006519	bflo_22646	ASTMX01289
OG0006520	bflo_14783	ASTMX13980
OG0006522	bflo_03056	ASTMX12222, ASTMX05880
OG0006523	bflo_18015	ASTMX06331
OG0006524	bflo_11060	ASTMX08327
OG0006525	bflo_11570	ASTMX04027
OG0006526	bflo_12926, bflo_12565	ASTMX12578
OG0006527	bflo_23012	ASTMX22946, ASTMX16450, ASTMX16451
OG0006528	bflo_02407	ASTMX16747
OG0006530	bflo_01033	ASTMX01859
OG0006531	bflo_03959	ASTMX07225
OG0006532	bflo_25565	ASTMX02900
OG0006534	bflo_09361	ASTMX18494
OG0006536	bflo_10319	ASTMX04129
OG0006537	bflo_14316	ASTMX08262
OG0006538	bflo_25710	ASTMX18870
OG0006540	bflo_21685	ASTMX04121
OG0006541	bflo_10367	ASTMX10564
OG0006542	bflo_14786	ASTMX13981
OG0006543	bflo_01627, bflo_01968	ASTMX20456
OG0006544	bflo_05615	ASTMX18699
OG0006545	bflo_18669	ASTMX12257
OG0006546	bflo_24638	ASTMX21843
OG0006549	bflo_11330	ASTMX13289
OG0006550	bflo_11678	ASTMX02023
OG0006551	bflo_16493	ASTMX09829
OG0006552	bflo_05852	ASTMX10359
OG0006553	bflo_05354	ASTMX04960
OG0006554	bflo_20165	ASTMX07799
OG0006555	bflo_00300	ASTMX00532
OG0006556	bflo_18303	ASTMX04835
OG0006557	bflo_20634	ASTMX00610
OG0006559	bflo_25601	ASTMX04929, ASTMX14718
OG0006560	bflo_19406	ASTMX10786
OG0006561	bflo_16142	ASTMX15649
OG0006562	bflo_22495	ASTMX04124
OG0006563	bflo_22541	ASTMX14853
OG0006564	bflo_20335	ASTMX05891
OG0006565	bflo_12076	ASTMX05183, ASTMX13946
OG0006566	bflo_23421	ASTMX21272
OG0006567	bflo_02287	ASTMX00688
OG0006568	bflo_05595	ASTMX11588
OG0006569	bflo_15213	ASTMX04216
OG0006570	bflo_15564	ASTMX00900
OG0006571	bflo_06463	ASTMX18330
OG0006573	bflo_20873	ASTMX15993
OG0006574	bflo_05538	ASTMX02442
OG0006575	bflo_13757	ASTMX03347
OG0006576	bflo_07719	ASTMX19578
OG0006577	bflo_11522	ASTMX02962
OG0006578	bflo_09529	ASTMX20623, ASTMX20624
OG0006579	bflo_25912	ASTMX10487
OG0006581	bflo_18745	ASTMX05136
OG0006583	bflo_17843	ASTMX09907
OG0006584	bflo_03876	ASTMX01917
OG0006585	bflo_13346	ASTMX03264
OG0006586	bflo_14224	ASTMX00582
OG0006587	bflo_09439	ASTMX17293
OG0006588	bflo_11458	ASTMX22543
OG0006589	bflo_12455	ASTMX01982
OG0006590	bflo_10285	ASTMX01101
OG0006591	bflo_06635	ASTMX01816
OG0006592	bflo_13940	ASTMX19848
OG0006593	bflo_00243	ASTMX13747
OG0006594	bflo_20278	ASTMX10490
OG0006595	bflo_02350	ASTMX17451
OG0006596	bflo_13930	ASTMX15703
OG0006597	bflo_15494	ASTMX08816
OG0006598	bflo_05586	ASTMX03337
OG0006599	bflo_08682	ASTMX20311, ASTMX05087
OG0006600	bflo_23846	ASTMX01495
OG0006601	bflo_19636	ASTMX11415
OG0006602	bflo_17654	ASTMX13176
OG0006603	bflo_14044	ASTMX16596
OG0006604	bflo_20173	ASTMX04380
OG0006605	bflo_16556	ASTMX19206
OG0006606	bflo_18082	ASTMX07238
OG0006607	bflo_05639	ASTMX07493
OG0006608	bflo_21845	ASTMX16691, ASTMX06296
OG0006610	bflo_23392	ASTMX19699
OG0006611	bflo_19675	ASTMX17727
OG0006612	bflo_25815	ASTMX02924
OG0006613	bflo_08658	ASTMX21383
OG0006614	bflo_25283	ASTMX01993
OG0006615	bflo_21623	ASTMX12256
OG0006616	bflo_22437, bflo_21296	ASTMX13105
OG0006617	bflo_05821	ASTMX19960
OG0006618	bflo_12721, bflo_22567, bflo_23892	ASTMX02646
OG0006619	bflo_06530	ASTMX17174
OG0006620	bflo_01619	ASTMX10793, ASTMX08180
OG0006621	bflo_20270	ASTMX03527
OG0006622	bflo_21805	ASTMX01144
OG0006623	bflo_23824	ASTMX00578
OG0006624	bflo_18996	ASTMX19460
OG0006625	bflo_19250	ASTMX17003, ASTMX17004
OG0006626	bflo_20620	ASTMX00608
OG0006627	bflo_17602	ASTMX01364
OG0006628	bflo_24042	ASTMX02213, ASTMX00249
OG0006630	bflo_08331	ASTMX22622
OG0006631	bflo_02399	ASTMX13615
OG0006633	bflo_24067, bflo_24065	ASTMX18345
OG0006635	bflo_24666	ASTMX19723
OG0006636	bflo_23809	ASTMX06791
OG0006637	bflo_00907	ASTMX01565
OG0006638	bflo_12844	ASTMX05476
OG0006639	bflo_01275, bflo_01274, bflo_01273	ASTMX05575, ASTMX21284
OG0006640	bflo_07124	ASTMX09650
OG0006641	bflo_02883, bflo_20181, bflo_12582	ASTMX01398
OG0006642	bflo_22844	ASTMX03226
OG0006644	bflo_13102	ASTMX21336
OG0006645	bflo_02249, bflo_02885	ASTMX14608
OG0006646	bflo_03757	ASTMX04908
OG0006647	bflo_13233	ASTMX21895
OG0006648	bflo_17710	ASTMX11425
OG0006649	bflo_17183, bflo_10439	ASTMX22278
OG0006650	bflo_26644, bflo_01837	ASTMX22454
OG0006651	bflo_17634	ASTMX03710
OG0006652	bflo_20329	ASTMX16547
OG0006653	bflo_12918	ASTMX11926
OG0006654	bflo_12052	ASTMX10252
OG0006655	bflo_00135	ASTMX02610
OG0006657	bflo_04947	ASTMX13430
OG0006658	bflo_06383	ASTMX01278
OG0006660	bflo_11529	ASTMX16840, ASTMX15712
OG0006661	bflo_21775	ASTMX06079
OG0006662	bflo_01575	ASTMX10852
OG0006663	bflo_14425	ASTMX20793
OG0006664	bflo_15928	ASTMX18894
OG0006666	bflo_09187	ASTMX14266
OG0006667	bflo_26184	ASTMX06457
OG0006668	bflo_14166	ASTMX08555
OG0006669	bflo_25294	ASTMX07762
OG0006670	bflo_16533	ASTMX08852
OG0006671	bflo_24607	ASTMX02120
OG0006672	bflo_13866	ASTMX03220
OG0006673	bflo_02561	ASTMX18034, ASTMX05111
OG0006675	bflo_10555	ASTMX17949
OG0006677	bflo_23397	ASTMX10112
OG0006678	bflo_23848	ASTMX21609
OG0006680	bflo_09207	ASTMX00952
OG0006681	bflo_19242	ASTMX10798
OG0006683	bflo_24698	ASTMX17752
OG0006684	bflo_11878	ASTMX19788
OG0006685	bflo_06808	ASTMX13015, ASTMX14032
OG0006686	bflo_17040	ASTMX07806
OG0006687	bflo_17541	ASTMX05776
OG0006688	bflo_13298	ASTMX02675
OG0006689	bflo_02432	ASTMX02612
OG0006690	bflo_11580	ASTMX15458
OG0006691	bflo_19257	ASTMX01429
OG0006692	bflo_02897	ASTMX15358
OG0006693	bflo_07011	ASTMX13879
OG0006694	bflo_18353	ASTMX03870
OG0006695	bflo_14487	ASTMX21264
OG0006697	bflo_09979	ASTMX19949, ASTMX09481
OG0006698	bflo_12723	ASTMX14552
OG0006700	bflo_21306, bflo_27375	ASTMX18394
OG0006702	bflo_01001	ASTMX04300
OG0006703	bflo_01171	ASTMX15261
OG0006704	bflo_20746	ASTMX03144
OG0006705	bflo_24434	ASTMX18210
OG0006706	bflo_16963	ASTMX06498
OG0006707	bflo_16382	ASTMX05711
OG0006708	bflo_15553	ASTMX11423
OG0006709	bflo_19084	ASTMX12695
OG0006710	bflo_05942	ASTMX16956
OG0006711	bflo_17546	ASTMX17012
OG0006712	bflo_12812, bflo_12813	ASTMX19601
OG0006713	bflo_15567	ASTMX15643, ASTMX17218
OG0006714	bflo_09041	ASTMX07976
OG0006715	bflo_11134	ASTMX14563, ASTMX06410
OG0006716	bflo_23946	ASTMX11731
OG0006717	bflo_18859	ASTMX04689
OG0006718	bflo_10197	ASTMX17392
OG0006719	bflo_22960	ASTMX11390
OG0006720	bflo_14691	ASTMX06026
OG0006721	bflo_06291	ASTMX18174
OG0006722	bflo_25547	ASTMX12405
OG0006723	bflo_24515	ASTMX13335
OG0006725	bflo_11101	ASTMX09476
OG0006726	bflo_05430	ASTMX03873
OG0006727	bflo_00991	ASTMX20841, ASTMX20842
OG0006728	bflo_04467	ASTMX14617
OG0006729	bflo_26172	ASTMX05077
OG0006731	bflo_11375	ASTMX19985
OG0006732	bflo_00438	ASTMX22779
OG0006733	bflo_12538	ASTMX09373, ASTMX11811
OG0006734	bflo_16972	ASTMX04829
OG0006735	bflo_07008	ASTMX05292
OG0006736	bflo_13100	ASTMX03650
OG0006737	bflo_14048	ASTMX11682
OG0006738	bflo_18621	ASTMX13600
OG0006739	bflo_08902	ASTMX02177
OG0006741	bflo_11667	ASTMX00781
OG0006742	bflo_14418	ASTMX08794, ASTMX20354
OG0006743	bflo_00682	ASTMX13436
OG0006743	bflo_12443	ASTMX07092
OG0006744	bflo_16482	ASTMX09205, ASTMX05381
OG0006745	bflo_21271	ASTMX16122
OG0006747	bflo_10926	ASTMX08104, ASTMX20126, ASTMX12937
OG0006748	bflo_06822	ASTMX18321
OG0006749	bflo_14082	ASTMX10213
OG0006750	bflo_01070	ASTMX03816
OG0006751	bflo_20349	ASTMX10960
OG0006752	bflo_14648	ASTMX03481
OG0006753	bflo_09892	ASTMX08486
OG0006754	bflo_13351	ASTMX06832
OG0006755	bflo_14829	ASTMX00482
OG0006756	bflo_22769	ASTMX09700
OG0006757	bflo_24956	ASTMX13935
OG0006758	bflo_00186	ASTMX00799
OG0006759	bflo_09138	ASTMX17468
OG0006761	bflo_15513, bflo_27154	ASTMX19006
OG0006762	bflo_23253	ASTMX19374, ASTMX06557
OG0006763	bflo_18843	ASTMX04265, ASTMX18089
OG0006764	bflo_11734, bflo_11479	ASTMX04734
OG0006765	bflo_12543	ASTMX03547, ASTMX03548
OG0006766	bflo_18339	ASTMX03906
OG0006768	bflo_18488	ASTMX01848
OG0006769	bflo_21934	ASTMX00239
OG0006770	bflo_03014	ASTMX05163, ASTMX17797
OG0006772	bflo_10630	ASTMX17412
OG0006775	bflo_23577	ASTMX07700
OG0006776	bflo_18625	ASTMX14097
OG0006777	bflo_17793, bflo_19104	ASTMX09376
OG0006780	bflo_04849	ASTMX04854
OG0006784	bflo_27295	ASTMX14614
OG0006786	bflo_14516	ASTMX14916, ASTMX09517, ASTMX00026, ASTMX01145
OG0006787	bflo_00335, bflo_26553	ASTMX01901, ASTMX01425
OG0006791	bflo_10577	ASTMX08046
OG0006792	bflo_15974, bflo_15976	ASTMX11145, ASTMX08131, ASTMX08930
OG0006796	bflo_09118, bflo_09119	ASTMX21342, ASTMX16205
OG0006827	bflo_26115	ASTMX03162
OG0006828	bflo_05590	ASTMX06916
OG0006829	bflo_10123	ASTMX16614
OG0006830	bflo_20502	ASTMX12230
OG0006831	bflo_11563	ASTMX02537
OG0006832	bflo_10679	ASTMX05805
OG0006833	bflo_13923	ASTMX16981
OG0006835	bflo_18063	ASTMX09545
OG0006837	bflo_17582	ASTMX12356
OG0006838	bflo_22711	ASTMX04988
OG0006839	bflo_07483	ASTMX16275
OG0006842	bflo_26032	ASTMX18470
OG0006843	bflo_05656	ASTMX15344, ASTMX15343
OG0006844	bflo_02086	ASTMX05150
OG0006845	bflo_16282	ASTMX22497, ASTMX18536
OG0006846	bflo_05424	ASTMX04852
OG0006847	bflo_20417	ASTMX05035
OG0006848	bflo_07388	ASTMX02777, ASTMX15411
OG0006849	bflo_23476	ASTMX10597
OG0006850	bflo_18002	ASTMX17410
OG0006851	bflo_08893	ASTMX10431
OG0006852	bflo_07139	ASTMX21034, ASTMX05169, ASTMX05168
OG0006856	bflo_08265	ASTMX15975
OG0006857	bflo_22461	ASTMX10533
OG0006860	bflo_13831	ASTMX08893
OG0006862	bflo_07506	ASTMX04586
OG0006863	bflo_25340, bflo_26074	ASTMX06189
OG0006864	bflo_14254	ASTMX14844
OG0006865	bflo_21505, bflo_21504	ASTMX00544
OG0006866	bflo_24867, bflo_24869, bflo_25058	ASTMX15118
OG0006867	bflo_17074	ASTMX17195
OG0006869	bflo_11211	ASTMX04037
OG0006870	bflo_14756	ASTMX19219
OG0006871	bflo_21815	ASTMX18202
OG0006872	bflo_13623	ASTMX07240
OG0006873	bflo_02792	ASTMX19378
OG0006874	bflo_23619	ASTMX10745
OG0006875	bflo_24959	ASTMX06127
OG0006876	bflo_25862	ASTMX11416
OG0006877	bflo_07384	ASTMX13244
OG0006878	bflo_25700, bflo_25466	ASTMX16892
OG0006880	bflo_22152	ASTMX10742
OG0006881	bflo_14289	ASTMX18811
OG0006882	bflo_13224	ASTMX02554
OG0006885	bflo_01373	ASTMX15506
OG0006886	bflo_18390	ASTMX09095, ASTMX01120
OG0006887	bflo_19380	ASTMX11439
OG0006888	bflo_21809	ASTMX09251
OG0006889	bflo_13410	ASTMX07203
OG0006890	bflo_10189	ASTMX17391
OG0006891	bflo_20531	ASTMX19493
OG0006892	bflo_19210	ASTMX00090
OG0006893	bflo_22850	ASTMX07824
OG0006894	bflo_23771	ASTMX19536
OG0006895	bflo_03293	ASTMX01494
OG0006896	bflo_07051	ASTMX21118, ASTMX01593
OG0006897	bflo_06445	ASTMX03361
OG0006898	bflo_12617	ASTMX06272
OG0006899	bflo_10493	ASTMX19445
OG0006901	bflo_19215	ASTMX00087
OG0006902	bflo_16739	ASTMX14454
OG0006903	bflo_25124, bflo_24851, bflo_02392	ASTMX10135, ASTMX10443
OG0006904	bflo_08783	ASTMX18096
OG0006905	bflo_13409	ASTMX21329
OG0006907	bflo_05668	ASTMX21343
OG0006908	bflo_20369	ASTMX03466
OG0006909	bflo_11161	ASTMX01775
OG0006911	bflo_16763	ASTMX04692
OG0006912	bflo_16818	ASTMX03849
OG0006914	bflo_06676	ASTMX15342
OG0006916	bflo_05711	ASTMX16770
OG0006917	bflo_24966	ASTMX19078
OG0006918	bflo_06388	ASTMX16285
OG0006919	bflo_10781	ASTMX19164
OG0006920	bflo_18393	ASTMX09808
OG0006922	bflo_22907, bflo_22906, bflo_16709	ASTMX09149, ASTMX09150
OG0006924	bflo_14841	ASTMX15741
OG0006925	bflo_01234	ASTMX08108
OG0006926	bflo_01326	ASTMX04276
OG0006928	bflo_21086	ASTMX20820, ASTMX17417
OG0006930	bflo_18159	ASTMX18849
OG0006931	bflo_03880	ASTMX01266
OG0006932	bflo_23118, bflo_22872	ASTMX01417
OG0006934	bflo_22320	ASTMX00025
OG0006935	bflo_10058	ASTMX18496
OG0006936	bflo_10276, bflo_09616	ASTMX10953
OG0006937	bflo_06019	ASTMX14042
OG0006938	bflo_11763	ASTMX05289
OG0006939	bflo_05623	ASTMX13531
OG0006942	bflo_16437	ASTMX13442
OG0006943	bflo_06674	ASTMX16314
OG0006944	bflo_11099	ASTMX02091
OG0006945	bflo_18670	ASTMX00086, ASTMX21538
OG0006946	bflo_16430	ASTMX14240
OG0006947	bflo_23439	ASTMX01422
OG0006948	bflo_23320	ASTMX02465
OG0006949	bflo_08640	ASTMX06229
OG0006951	bflo_02466	ASTMX12012
OG0006952	bflo_12669	ASTMX00883
OG0006953	bflo_23341	ASTMX13999
OG0006954	bflo_17503	ASTMX20718
OG0006955	bflo_10967	ASTMX07198, ASTMX07110
OG0006956	bflo_09317	ASTMX05793
OG0006957	bflo_08841	ASTMX04737
OG0006958	bflo_15840, bflo_15252, bflo_15171	ASTMX14580
OG0006960	bflo_06033	ASTMX00079
OG0006962	bflo_19179	ASTMX00716
OG0006964	bflo_18137	ASTMX21391
OG0006965	bflo_07273	ASTMX06957
OG0006966	bflo_21938	ASTMX09198
OG0006967	bflo_23381	ASTMX07737
OG0006968	bflo_12636	ASTMX20101
OG0006969	bflo_09435	ASTMX15725
OG0006970	bflo_20527	ASTMX10956, ASTMX17588
OG0006971	bflo_20344	ASTMX14444
OG0006972	bflo_13495	ASTMX02143
OG0006975	bflo_18089	ASTMX05767
OG0006976	bflo_18136	ASTMX01198
OG0006977	bflo_11476	ASTMX13939
OG0006978	bflo_06276	ASTMX03349
OG0006979	bflo_08448	ASTMX20387
OG0006980	bflo_24447	ASTMX08911
OG0006981	bflo_09863	ASTMX18249
OG0006982	bflo_09169	ASTMX06903
OG0006983	bflo_24722	ASTMX04803
OG0006984	bflo_09857	ASTMX00621
OG0006985	bflo_11656	ASTMX08374
OG0006987	bflo_15760	ASTMX03786
OG0006988	bflo_09353	ASTMX04994
OG0006989	bflo_04780	ASTMX13258
OG0006990	bflo_07372	ASTMX12780
OG0006991	bflo_06043	ASTMX17290
OG0006993	bflo_22403	ASTMX15549
OG0006994	bflo_02112	ASTMX16722
OG0006995	bflo_02848	ASTMX13568
OG0006996	bflo_10719	ASTMX17714
OG0006997	bflo_11454	ASTMX16081
OG0006998	bflo_23590	ASTMX20511
OG0006999	bflo_01138	ASTMX01835
OG0007000	bflo_10483	ASTMX15934
OG0007001	bflo_03475	ASTMX14381
OG0007002	bflo_15746	ASTMX16784
OG0007003	bflo_13387	ASTMX07209, ASTMX15526
OG0007004	bflo_05403, bflo_13198, bflo_13009	ASTMX09577
OG0007005	bflo_20341	ASTMX22123
OG0007006	bflo_15545	ASTMX06196
OG0007007	bflo_18247	ASTMX02970
OG0007009	bflo_07642	ASTMX19873
OG0007010	bflo_14446	ASTMX11111
OG0007011	bflo_15254	ASTMX05849
OG0007012	bflo_08408	ASTMX09660
OG0007013	bflo_22925	ASTMX04505
OG0007014	bflo_09903	ASTMX08585
OG0007015	bflo_27330, bflo_20402	ASTMX17285
OG0007017	bflo_21913	ASTMX21710
OG0007018	bflo_23908	ASTMX14959
OG0007019	bflo_23063	ASTMX01540
OG0007020	bflo_10034	ASTMX09751
OG0007021	bflo_21680	ASTMX12977
OG0007022	bflo_18552	ASTMX05294
OG0007023	bflo_11047	ASTMX16844
OG0007024	bflo_11367	ASTMX00414
OG0007025	bflo_14744	ASTMX02047
OG0007026	bflo_09805	ASTMX05189
OG0007027	bflo_20536	ASTMX19969
OG0007031	bflo_01870	ASTMX20247
OG0007032	bflo_18346	ASTMX00154
OG0007033	bflo_16162	ASTMX01258
OG0007034	bflo_19304	ASTMX14249
OG0007035	bflo_11817	ASTMX03494, ASTMX12369
OG0007036	bflo_15936	ASTMX13788
OG0007037	bflo_18791	ASTMX12701
OG0007038	bflo_11762, bflo_11636	ASTMX01792
OG0007039	bflo_06475	ASTMX01368, ASTMX11134
OG0007040	bflo_15748	ASTMX09108
OG0007041	bflo_06211	ASTMX12415, ASTMX17229
OG0007042	bflo_02915	ASTMX10661
OG0007043	bflo_10682	ASTMX12586
OG0007044	bflo_04989, bflo_15125	ASTMX08265
OG0007045	bflo_18005	ASTMX05785
OG0007046	bflo_17255	ASTMX11335
OG0007047	bflo_15778	ASTMX00903
OG0007048	bflo_23058	ASTMX04983, ASTMX07732
OG0007049	bflo_24438	ASTMX02583
OG0007050	bflo_09428	ASTMX11641
OG0007053	bflo_24401	ASTMX17068
OG0007054	bflo_20473	ASTMX07334
OG0007055	bflo_21171	ASTMX13195
OG0007056	bflo_20134	ASTMX05882
OG0007057	bflo_09203	ASTMX12425
OG0007058	bflo_17608	ASTMX07059
OG0007059	bflo_10444	ASTMX01512
OG0007060	bflo_06320	ASTMX01836
OG0007061	bflo_10696	ASTMX10503
OG0007062	bflo_24989	ASTMX15159
OG0007063	bflo_23792	ASTMX10117
OG0007064	bflo_14926	ASTMX19560
OG0007065	bflo_10221	ASTMX06285
OG0007066	bflo_21816	ASTMX22476
OG0007067	bflo_12779	ASTMX08892
OG0007068	bflo_07102	ASTMX10090
OG0007070	bflo_22328	ASTMX03138
OG0007071	bflo_09008	ASTMX08483
OG0007072	bflo_12921	ASTMX07084
OG0007073	bflo_24056	ASTMX19088
OG0007074	bflo_04122	ASTMX18317
OG0007075	bflo_07697	ASTMX15828, ASTMX07345
OG0007076	bflo_15859	ASTMX16160
