Orthogroup	SACKO_ok	DANRE
OG0007743	SACKO_20056	DANRE23141
OG0007744	SACKO_07961	DANRE30723
OG0007745	SACKO_29321	DANRE25726
OG0007746	SACKO_17938	DANRE18835
OG0007748	SACKO_04761	DANRE16835, DANRE16834, DANRE05160
OG0007749	SACKO_23696	DANRE25829
OG0007750	SACKO_30938, SACKO_30936	DANRE16845
OG0007751	SACKO_24128	DANRE37539
OG0007752	SACKO_31962	DANRE33832
OG0007753	SACKO_26393	DANRE33431, DANRE33430
OG0007754	SACKO_29412	DANRE07572
OG0007755	SACKO_08875	DANRE25512, DANRE02769
OG0007756	SACKO_22252	DANRE05776
OG0007757	SACKO_25858	DANRE36374, DANRE36373
OG0007758	SACKO_31444	DANRE39766, DANRE39765
OG0007759	SACKO_14466	DANRE36189
OG0007760	SACKO_25119	DANRE22468
OG0007761	SACKO_04635	DANRE01779, DANRE23485
OG0007762	SACKO_26164	DANRE00030
OG0007763	SACKO_25652	DANRE23619, DANRE23618
OG0007766	SACKO_22720	DANRE03643
OG0007767	SACKO_20294	DANRE26292
OG0007768	SACKO_09255, SACKO_20283	DANRE35286
OG0007769	SACKO_19751	DANRE24756
OG0007770	SACKO_10199	DANRE33815, DANRE33814
OG0007771	SACKO_14098	DANRE37851
OG0007772	SACKO_25819	DANRE35600
OG0007774	SACKO_06888	DANRE41452
OG0007775	SACKO_18835	DANRE01021
OG0007776	SACKO_29280	DANRE19172
OG0007779	SACKO_32915	DANRE35838
OG0007780	SACKO_18507	DANRE17571, DANRE17572
OG0007781	SACKO_29554	DANRE25227
OG0007782	SACKO_31505	DANRE29657, DANRE29656
OG0007783	SACKO_05677	DANRE29889, DANRE29890
OG0007784	SACKO_30310	DANRE24714
OG0007785	SACKO_01127	DANRE30996
OG0007786	SACKO_17939	DANRE16722
OG0007787	SACKO_09803	DANRE39944
OG0007788	SACKO_18836	DANRE03890, DANRE03889
OG0007789	SACKO_31381	DANRE03223, DANRE03224
OG0007790	SACKO_02775	DANRE15507, DANRE15506
OG0007793	SACKO_27057	DANRE36342, DANRE36341
OG0007794	SACKO_21998	DANRE33634, DANRE33633
OG0007795	SACKO_03891	DANRE27405, DANRE27404, DANRE27406
OG0007796	SACKO_29278	DANRE10639, DANRE10640
OG0007797	SACKO_03273	DANRE03146
OG0007798	SACKO_17480	DANRE15789
OG0007799	SACKO_13913	DANRE09846, DANRE09847
OG0007800	SACKO_30647	DANRE07803
OG0007801	SACKO_22027	DANRE30539
OG0007802	SACKO_33354	DANRE09355, DANRE09354
OG0007802	SACKO_33382	DANRE09356
OG0007803	SACKO_09104	DANRE16825
OG0007804	SACKO_19761	DANRE04614
OG0007805	SACKO_23158	DANRE08167, DANRE08168
OG0007806	SACKO_14881, SACKO_04602	DANRE14422, DANRE10197, DANRE36907, DANRE36906
OG0007807	SACKO_13726	DANRE03231, DANRE03232
OG0007808	SACKO_25440	DANRE36716
OG0007809	SACKO_10593	DANRE43187
OG0007810	SACKO_23665	DANRE02679
OG0007811	SACKO_30681	DANRE22151
OG0007812	SACKO_15371	DANRE23799, DANRE26904
OG0007813	SACKO_16286	DANRE09038
OG0007814	SACKO_25945	DANRE04379
OG0007816	SACKO_29422	DANRE41106
OG0007817	SACKO_06068	DANRE18041, DANRE18040
OG0007818	SACKO_06525	DANRE24277, DANRE24276
OG0007820	SACKO_07760	DANRE34636, DANRE34637
OG0007823	SACKO_21670	DANRE03242, DANRE03241
OG0007825	SACKO_19207	DANRE21307
OG0007826	SACKO_02728, SACKO_31246	DANRE01436
OG0007827	SACKO_29096	DANRE03768
OG0007828	SACKO_21013, SACKO_21014	DANRE19405, DANRE19406, DANRE19407
OG0007830	SACKO_13921	DANRE12914, DANRE12915
OG0007831	SACKO_28956	DANRE06160, DANRE06161, DANRE06159
OG0007832	SACKO_22222	DANRE05608, DANRE05607
OG0007833	SACKO_03298	DANRE40826
OG0007834	SACKO_24185	DANRE06456
OG0007836	SACKO_33363	DANRE06757
OG0007837	SACKO_25106	DANRE16053
OG0007838	SACKO_05760	DANRE39665, DANRE39666, DANRE39664, DANRE39663
OG0007841	SACKO_24882	DANRE03297, DANRE11199
OG0007842	SACKO_12854	DANRE26364, DANRE26363
OG0007843	SACKO_14457	DANRE20583
OG0007845	SACKO_08242	DANRE22109, DANRE22110
OG0007847	SACKO_16737	DANRE40577
OG0007848	SACKO_31285	DANRE04583
OG0007849	SACKO_14909	DANRE12087
OG0007850	SACKO_33205	DANRE00014
OG0007851	SACKO_16153, SACKO_32124	DANRE38882, DANRE38883
OG0007854	SACKO_13336	DANRE10752, DANRE10753, DANRE10751
OG0007857	SACKO_16119, SACKO_16095	DANRE07290, DANRE07289, DANRE07291, DANRE06472
OG0007858	SACKO_10318	DANRE40953
OG0007859	SACKO_28232	DANRE42777
OG0007860	SACKO_24577	DANRE02681, DANRE02680, DANRE36712, DANRE40413, DANRE40412
OG0007862	SACKO_07162	DANRE26361, DANRE26362, DANRE29931
OG0007866	SACKO_28640	DANRE04141
OG0007876	SACKO_32896	DANRE39591, DANRE32470, DANRE14091
OG0007908	SACKO_04919, SACKO_04886	DANRE39192
OG0007911	SACKO_26226	DANRE10002
OG0007913	SACKO_15777	DANRE12739
OG0007915	SACKO_22534	DANRE18151
OG0007916	SACKO_16673	DANRE41547, DANRE41546
OG0007918	SACKO_10285	DANRE06819
OG0007920	SACKO_12056	DANRE31168, DANRE31166, DANRE31167
OG0007921	SACKO_04852	DANRE33937, DANRE33938
OG0007924	SACKO_29201	DANRE11767, DANRE11768
OG0007925	SACKO_24172	DANRE35390, DANRE39562
OG0007926	SACKO_22090	DANRE11595
OG0007927	SACKO_26457	DANRE31434, DANRE31433, DANRE31435
OG0007928	SACKO_01186	DANRE31629, DANRE31628
OG0007929	SACKO_26800	DANRE09742
OG0007932	SACKO_08501	DANRE09754, DANRE14710
OG0007933	SACKO_11881	DANRE12410
OG0007934	SACKO_27739	DANRE42581, DANRE42582
OG0007935	SACKO_23767	DANRE30643, DANRE05485, DANRE05486
OG0007936	SACKO_15169	DANRE18507, DANRE18508
OG0007937	SACKO_33970	DANRE10952
OG0007938	SACKO_28883	DANRE30775, DANRE30776
OG0007939	SACKO_27931	DANRE23916
OG0007940	SACKO_20460	DANRE18079, DANRE18077, DANRE18076, DANRE18078
OG0007941	SACKO_28903	DANRE30090, DANRE30089
OG0007942	SACKO_20830	DANRE28892
OG0007943	SACKO_19871	DANRE19851
OG0007944	SACKO_24229	DANRE34868
OG0007945	SACKO_29127	DANRE08217, DANRE08216
OG0007946	SACKO_00895	DANRE23335, DANRE23334, DANRE23333
OG0007947	SACKO_24487	DANRE30186, DANRE30187
OG0007948	SACKO_04422	DANRE35016
OG0007951	SACKO_15503	DANRE03577
OG0007952	SACKO_28506	DANRE23982
OG0007954	SACKO_18934	DANRE18360
OG0007955	SACKO_05195	DANRE10662
OG0007956	SACKO_11838	DANRE00513
OG0007957	SACKO_18987	DANRE43440
OG0007958	SACKO_29325	DANRE30163
OG0007959	SACKO_09778	DANRE27159
OG0007960	SACKO_16214, SACKO_16219	DANRE41738, DANRE41737, DANRE41739
OG0007961	SACKO_22313, SACKO_22290	DANRE26537, DANRE26538, DANRE22150
OG0007962	SACKO_06762	DANRE20515
OG0007963	SACKO_01069	DANRE41290
OG0007964	SACKO_33321	DANRE01563
OG0007965	SACKO_09937	DANRE03000, DANRE02999
OG0007966	SACKO_19681	DANRE43416, DANRE43415
OG0007967	SACKO_30163	DANRE30273
OG0007968	SACKO_18405	DANRE05367
OG0007969	SACKO_18151	DANRE01846
OG0007970	SACKO_18418	DANRE05985, DANRE05984, DANRE23172
OG0007971	SACKO_08459	DANRE01642
OG0007972	SACKO_07982	DANRE27696, DANRE27695
OG0007973	SACKO_01192	DANRE22704
OG0007974	SACKO_16314	DANRE27091, DANRE27089, DANRE27090
OG0007975	SACKO_20952	DANRE41055
OG0007976	SACKO_01022	DANRE17213, DANRE17211, DANRE17212
OG0007977	SACKO_01030	DANRE30080, DANRE30079, DANRE30078
OG0007978	SACKO_25531	DANRE14537
OG0007979	SACKO_19788	DANRE06335, DANRE06336
OG0007980	SACKO_33436	DANRE05800
OG0007983	SACKO_13273	DANRE05917
OG0007984	SACKO_26131	DANRE38168
OG0007985	SACKO_27140	DANRE06065
OG0007986	SACKO_21304	DANRE00518
OG0007987	SACKO_04464	DANRE33524, DANRE29365, DANRE29364
OG0007988	SACKO_33889	DANRE33287
OG0007990	SACKO_19022	DANRE09108
OG0007991	SACKO_32379	DANRE18046
OG0007992	SACKO_31876	DANRE38803, DANRE38804, DANRE38805, DANRE12276
OG0007993	SACKO_25754	DANRE17625, DANRE17626
OG0007994	SACKO_01285	DANRE04091
OG0007996	SACKO_22351	DANRE09458, DANRE09457
OG0007997	SACKO_09376	DANRE07075, DANRE07074
OG0007999	SACKO_32499	DANRE29574
OG0008001	SACKO_01719, SACKO_27673	DANRE35300
OG0008002	SACKO_11260	DANRE43272
OG0008003	SACKO_02140	DANRE37946
OG0008004	SACKO_05250	DANRE27703, DANRE27701, DANRE27702
OG0008006	SACKO_30331	DANRE07161
OG0008007	SACKO_08634	DANRE39501, DANRE39500
OG0008008	SACKO_05696	DANRE30055
OG0008009	SACKO_23976	DANRE13906
OG0008011	SACKO_30693	DANRE43318
OG0008012	SACKO_33385	DANRE29944
OG0008013	SACKO_12890	DANRE24152, DANRE24151
OG0008014	SACKO_28685	DANRE07959
OG0008016	SACKO_22465	DANRE38388, DANRE38387
OG0008017	SACKO_25444	DANRE22791
OG0008018	SACKO_12472	DANRE05741, DANRE05740
OG0008019	SACKO_18958	DANRE18978
OG0008020	SACKO_17703	DANRE05165
OG0008021	SACKO_12859	DANRE42054, DANRE21369, DANRE29122
OG0008022	SACKO_23265	DANRE10906
OG0008023	SACKO_09605	DANRE20610
OG0008025	SACKO_09938	DANRE15444, DANRE15445, DANRE30011
OG0008026	SACKO_26962	DANRE31319, DANRE31320
OG0008027	SACKO_03520	DANRE10672, DANRE10671
OG0008028	SACKO_11437	DANRE24687
OG0008029	SACKO_16774	DANRE35038
OG0008030	SACKO_07101	DANRE00570
OG0008031	SACKO_23288	DANRE07952
OG0008036	SACKO_10626	DANRE43279
OG0008037	SACKO_32248	DANRE37630
OG0008038	SACKO_02408	DANRE41284, DANRE41285
OG0008039	SACKO_29719	DANRE33599, DANRE33600
OG0008040	SACKO_13868	DANRE18236
OG0008041	SACKO_13353	DANRE31092
OG0008045	SACKO_15996	DANRE14902, DANRE14904, DANRE14903
OG0008046	SACKO_16152	DANRE18874, DANRE18872
OG0008048	SACKO_25071	DANRE14758, DANRE14756
OG0008049	SACKO_05453	DANRE35018
OG0008050	SACKO_11709	DANRE01483, DANRE01482
OG0008051	SACKO_31677	DANRE29845
OG0008052	SACKO_22237	DANRE05521, DANRE05522
OG0008053	SACKO_21137	DANRE13614, DANRE13613
OG0008054	SACKO_06880	DANRE14366, DANRE14364, DANRE14365
OG0008055	SACKO_23623	DANRE30653
OG0008056	SACKO_13916	DANRE34362
OG0008057	SACKO_28460	DANRE21382
OG0008058	SACKO_30522	DANRE08685
OG0008059	SACKO_29539	DANRE10600, DANRE10601
OG0008060	SACKO_05867, SACKO_05879	DANRE36845, DANRE36846
OG0008061	SACKO_02916	DANRE24328
OG0008062	SACKO_11741	DANRE12289
OG0008063	SACKO_13242	DANRE39414, DANRE12935, DANRE12936
OG0008064	SACKO_13518	DANRE14122
OG0008065	SACKO_15448	DANRE30969, DANRE12348
OG0008066	SACKO_22466	DANRE25010, DANRE25009
OG0008067	SACKO_13666	DANRE23278
OG0008068	SACKO_30643	DANRE16266
OG0008069	SACKO_27016	DANRE21600
OG0008070	SACKO_06486	DANRE39169, DANRE39168, DANRE39167
OG0008071	SACKO_18137	DANRE27128
OG0008072	SACKO_26658	DANRE23515
OG0008073	SACKO_08199	DANRE34118
OG0008074	SACKO_25720	DANRE34941
OG0008075	SACKO_09513	DANRE40333, DANRE40332
OG0008076	SACKO_18740	DANRE23122, DANRE23121, DANRE23120
OG0008077	SACKO_20446	DANRE00744
OG0008078	SACKO_11233	DANRE23451
OG0008079	SACKO_29403	DANRE24318
OG0008080	SACKO_32169	DANRE25081
OG0008081	SACKO_26746	DANRE10209, DANRE10210
OG0008082	SACKO_08140	DANRE23942, DANRE23943
OG0008083	SACKO_14639	DANRE11447
OG0008084	SACKO_18088	DANRE18083
OG0008085	SACKO_21853	DANRE30916
OG0008086	SACKO_07073	DANRE03403, DANRE03404
OG0008087	SACKO_06410	DANRE35823, DANRE35822, DANRE41735
OG0008088	SACKO_17449, SACKO_09155	DANRE17946
OG0008089	SACKO_25219, SACKO_23693	DANRE13493, DANRE13492
OG0008090	SACKO_14935	DANRE14082, DANRE14081, DANRE14083
OG0008091	SACKO_03776	DANRE35340
OG0008093	SACKO_10714, SACKO_18849, SACKO_18387, SACKO_18384, SACKO_11406	DANRE40978, DANRE40979
OG0008094	SACKO_26605	DANRE40459
OG0008098	SACKO_12036	DANRE05259
OG0008099	SACKO_20966	DANRE30076
OG0008100	SACKO_32212	DANRE11355
OG0008103	SACKO_24074, SACKO_17692	DANRE06236, DANRE06237
OG0008104	SACKO_21676	DANRE04052
OG0008105	SACKO_34007	DANRE05576
OG0008106	SACKO_30348	DANRE43321
OG0008107	SACKO_05009	DANRE24308
OG0008108	SACKO_04879	DANRE38276
OG0008109	SACKO_00710	DANRE20116
OG0008110	SACKO_18116	DANRE26439
OG0008111	SACKO_16998	DANRE38509, DANRE38508
OG0008112	SACKO_22143, SACKO_22177	DANRE11605
OG0008113	SACKO_17767	DANRE19318
OG0008115	SACKO_25742, SACKO_25756, SACKO_25718	DANRE11727
OG0008116	SACKO_27304	DANRE03067, DANRE29056, DANRE17240
OG0008117	SACKO_16713	DANRE14481
OG0008119	SACKO_07755	DANRE34164
OG0008120	SACKO_05254	DANRE12139
OG0008123	SACKO_02181	DANRE19889, DANRE19890, DANRE06823
OG0008125	SACKO_16087	DANRE07128
OG0008126	SACKO_00656	DANRE43381, DANRE09629
OG0008127	SACKO_31710	DANRE06837, DANRE01181, DANRE01180
OG0008136	SACKO_24610	DANRE01715
OG0008143	SACKO_14545	DANRE20470
OG0008151	SACKO_32660	DANRE00366, DANRE00365, DANRE05421, DANRE34541
OG0008156	SACKO_33842	DANRE04904, DANRE04906, DANRE04907, DANRE04905
OG0008196	SACKO_09687	DANRE12924
OG0008199	SACKO_30638	DANRE16267
OG0008201	SACKO_26429	DANRE36656
OG0008202	SACKO_14808	DANRE00001
OG0008203	SACKO_21692	DANRE20578
OG0008204	SACKO_18777	DANRE19232
OG0008205	SACKO_03974	DANRE34114
OG0008206	SACKO_32907	DANRE22435
OG0008208	SACKO_07952	DANRE22091
OG0008211	SACKO_17251	DANRE34903
OG0008213	SACKO_30790	DANRE16175, DANRE16174, DANRE16176
OG0008215	SACKO_01938	DANRE00844
OG0008217	SACKO_06740	DANRE35437
OG0008218	SACKO_22107	DANRE03029, DANRE03030, DANRE03031
OG0008219	SACKO_24484	DANRE24332
OG0008220	SACKO_06870, SACKO_06797	DANRE27985
OG0008222	SACKO_24106	DANRE04724, DANRE04725, DANRE05738, DANRE05739
OG0008223	SACKO_16674, SACKO_13005	DANRE06940
OG0008224	SACKO_26776	DANRE39132, DANRE39131
OG0008225	SACKO_02376, SACKO_08273	DANRE06607
OG0008227	SACKO_26035	DANRE41137, DANRE41138, DANRE41139
OG0008228	SACKO_28438	DANRE22573, DANRE22572
OG0008229	SACKO_22572	DANRE34897
OG0008230	SACKO_26842	DANRE38056
OG0008231	SACKO_03382	DANRE05034
OG0008232	SACKO_00063	DANRE33295
OG0008234	SACKO_28776	DANRE03864
OG0008235	SACKO_12572	DANRE40508
OG0008236	SACKO_17189	DANRE09853
OG0008237	SACKO_22871	DANRE34955, DANRE34956, DANRE34957
OG0008238	SACKO_29019	DANRE10005
OG0008239	SACKO_29669	DANRE05050
OG0008240	SACKO_29307	DANRE30162
OG0008241	SACKO_27303	DANRE19969, DANRE19970, DANRE38138
OG0008242	SACKO_14538	DANRE40049, DANRE40050
OG0008243	SACKO_14032	DANRE05481
OG0008244	SACKO_23501	DANRE24754
OG0008246	SACKO_29156	DANRE23325
OG0008247	SACKO_25554	DANRE16623
OG0008249	SACKO_23195	DANRE29808
OG0008250	SACKO_12095	DANRE01830
OG0008251	SACKO_22882	DANRE00160
OG0008252	SACKO_11641	DANRE14625
OG0008254	SACKO_22413	DANRE13562
OG0008255	SACKO_27242	DANRE23777
OG0008256	SACKO_12462	DANRE18101, DANRE18100
OG0008258	SACKO_00671	DANRE21931
OG0008259	SACKO_18354	DANRE11647, DANRE11646
OG0008261	SACKO_14482	DANRE07806
OG0008262	SACKO_22769	DANRE40610
OG0008263	SACKO_11998	DANRE06277
OG0008264	SACKO_11849	DANRE19001
OG0008265	SACKO_23421	DANRE22829
OG0008266	SACKO_11268	DANRE37136
OG0008267	SACKO_16208	DANRE31631
OG0008268	SACKO_08079	DANRE00378
OG0008269	SACKO_08080	DANRE42531
OG0008270	SACKO_16397	DANRE15140
OG0008271	SACKO_19679	DANRE21764
OG0008272	SACKO_03563	DANRE11348, DANRE11349
OG0008273	SACKO_02139	DANRE34879
OG0008275	SACKO_29518	DANRE10033
OG0008277	SACKO_17393	DANRE38260, DANRE38259
OG0008278	SACKO_08579, SACKO_08569	DANRE33588, DANRE33589, DANRE33590
OG0008279	SACKO_11351	DANRE12272
OG0008280	SACKO_26138	DANRE07625
OG0008281	SACKO_09080	DANRE06733
OG0008282	SACKO_14719	DANRE40074, DANRE40073, DANRE40072, DANRE40071
OG0008283	SACKO_20114	DANRE33504, DANRE33505
OG0008284	SACKO_29246, SACKO_24601, SACKO_04447	DANRE10929, DANRE07860
OG0008285	SACKO_25777	DANRE12521, DANRE38218, DANRE12522, DANRE14127, DANRE14126, DANRE38219, DANRE12523
OG0008286	SACKO_13441	DANRE23611
OG0008288	SACKO_31093	DANRE23483
OG0008289	SACKO_11740	DANRE34245, DANRE34246
OG0008290	SACKO_06339	DANRE12631
OG0008291	SACKO_19274	DANRE29335
OG0008292	SACKO_04504	DANRE38343
OG0008293	SACKO_15843	DANRE25619, DANRE25618
OG0008294	SACKO_16631	DANRE06188
OG0008295	SACKO_04016	DANRE16713, DANRE16712
OG0008297	SACKO_29550	DANRE35409, DANRE35410
OG0008299	SACKO_03025	DANRE28767
OG0008300	SACKO_18567	DANRE15842
OG0008301	SACKO_30269	DANRE05945
OG0008304	SACKO_22118	DANRE42146
OG0008305	SACKO_33157	DANRE42094
OG0008306	SACKO_26684	DANRE13764, DANRE13763
OG0008307	SACKO_04416	DANRE30680
OG0008308	SACKO_18532	DANRE16045
OG0008309	SACKO_15838	DANRE21775, DANRE21776
OG0008311	SACKO_09160	DANRE11369
OG0008312	SACKO_24913	DANRE29069
OG0008313	SACKO_28750	DANRE04003, DANRE04002
OG0008314	SACKO_33386	DANRE15558, DANRE15557
OG0008318	SACKO_29977	DANRE11606
OG0008319	SACKO_05521	DANRE22912
OG0008320	SACKO_33638	DANRE20218, DANRE43277, DANRE20217
OG0008323	SACKO_04576	DANRE16787, DANRE16786
OG0008324	SACKO_24513	DANRE01115
OG0008325	SACKO_15873	DANRE26133
OG0008326	SACKO_18259	DANRE23947
OG0008327	SACKO_15296	DANRE37963, DANRE37964
OG0008328	SACKO_06809	DANRE39274
OG0008329	SACKO_06647	DANRE35793
OG0008331	SACKO_09134	DANRE11899, DANRE11900
OG0008333	SACKO_22323	DANRE08930, DANRE08929
OG0008334	SACKO_13414	DANRE41256, DANRE41255, DANRE19275, DANRE19274
OG0008335	SACKO_32723	DANRE41067
OG0008336	SACKO_23716	DANRE25716
OG0008337	SACKO_00845	DANRE42264
OG0008339	SACKO_11311	DANRE18405, DANRE18404, DANRE18403
OG0008340	SACKO_10853	DANRE12777, DANRE12776, DANRE30804
OG0008341	SACKO_17044	DANRE11036
OG0008343	SACKO_31714	DANRE14708
OG0008345	SACKO_00206	DANRE38973
OG0008346	SACKO_07850	DANRE11370
OG0008347	SACKO_18606	DANRE29708
OG0008348	SACKO_27591	DANRE17655
OG0008349	SACKO_19789	DANRE33780
OG0008350	SACKO_18100	DANRE30027
OG0008351	SACKO_02050	DANRE34946, DANRE34944
OG0008352	SACKO_08714	DANRE00522, DANRE00521
OG0008353	SACKO_23423	DANRE25854, DANRE25853
OG0008354	SACKO_05543, SACKO_22015	DANRE23706, DANRE23705, DANRE23704
OG0008355	SACKO_09388	DANRE04471, DANRE04472
OG0008356	SACKO_13482	DANRE02813, DANRE02812
OG0008357	SACKO_01851	DANRE12718, DANRE12719
OG0008358	SACKO_17400	DANRE12537
OG0008359	SACKO_01677	DANRE36931
OG0008360	SACKO_16409	DANRE15139, DANRE15138
OG0008361	SACKO_28899	DANRE09045, DANRE14230
OG0008363	SACKO_04760	DANRE19998
OG0008364	SACKO_24113	DANRE16372, DANRE16371
OG0008365	SACKO_19452	DANRE15403, DANRE42161
OG0008367	SACKO_05986	DANRE05372, DANRE04344
OG0008367	SACKO_05998	DANRE05371
OG0008368	SACKO_17270	DANRE15384, DANRE15383
OG0008369	SACKO_05405, SACKO_13146	DANRE07923
OG0008371	SACKO_25502, SACKO_02279	DANRE04306
OG0008374	SACKO_27538	DANRE31187, DANRE31186
OG0008376	SACKO_10675	DANRE35274, DANRE35275, DANRE24291
OG0008377	SACKO_12918	DANRE42123
OG0008378	SACKO_10377	DANRE15372, DANRE15373, DANRE15374
OG0008380	SACKO_02033	DANRE17412
OG0008382	SACKO_29648	DANRE38269, DANRE38270
OG0008383	SACKO_02076	DANRE41070
OG0008384	SACKO_16265	DANRE09003, DANRE09002, DANRE09004
OG0008386	SACKO_27472	DANRE03808
OG0008387	SACKO_33021	DANRE35613
OG0008388	SACKO_32385	DANRE18843, DANRE18842, DANRE18844
OG0008391	SACKO_17634	DANRE01919, DANRE01921, DANRE01920
OG0008392	SACKO_00948	DANRE04087, DANRE30010
OG0008396	SACKO_26838	DANRE25934
OG0008399	SACKO_20170	DANRE19508, DANRE19509
OG0008400	SACKO_29258	DANRE02590, DANRE02589
OG0008401	SACKO_32056	DANRE02750
OG0008403	SACKO_10358	DANRE10132
OG0008404	SACKO_19494	DANRE19259
OG0008406	SACKO_09774	DANRE40069, DANRE40070
OG0008410	SACKO_06644	DANRE23915
OG0008411	SACKO_31238	DANRE01037
OG0008412	SACKO_31465	DANRE13905
OG0008414	SACKO_24605	DANRE09923, DANRE09924
OG0008415	SACKO_10605	DANRE17838
OG0008416	SACKO_07981	DANRE05682
OG0008417	SACKO_07461	DANRE41393, DANRE26521
OG0008418	SACKO_27284	DANRE24591
OG0008419	SACKO_09089	DANRE04782
OG0008422	SACKO_05233	DANRE38131
OG0008423	SACKO_25879	DANRE10470, DANRE10471
OG0008424	SACKO_12089	DANRE34570
OG0008425	SACKO_18969	DANRE09741, DANRE09740
OG0008427	SACKO_03641	DANRE18195
OG0008432	SACKO_28234, SACKO_00092	DANRE42164
OG0008435	SACKO_21475	DANRE05181
OG0008437	SACKO_06418	DANRE39110
OG0008443	SACKO_30306	DANRE17447
OG0008444	SACKO_29560	DANRE07067, DANRE07068, DANRE07066
OG0008448	SACKO_05222	DANRE11510, DANRE11508, DANRE11509
OG0008450	SACKO_23499	DANRE35660
OG0008453	SACKO_05043	DANRE30591
OG0008457	SACKO_05188	DANRE11784, DANRE11783
OG0008460	SACKO_33514, SACKO_08285	DANRE02916, DANRE36481
OG0008462	SACKO_03459	DANRE38539, DANRE38538
OG0008464	SACKO_23939	DANRE08029, DANRE08028, DANRE00978, DANRE14063, DANRE14064, DANRE10515, DANRE20928
OG0008465	SACKO_12097	DANRE39554, DANRE12900, DANRE12899, DANRE38358, DANRE38357
OG0008471	SACKO_25471, SACKO_25914, SACKO_20608, SACKO_20609	DANRE13955
OG0008507	SACKO_11856	DANRE39040, DANRE39039
OG0008509	SACKO_34165	DANRE22991
OG0008514	SACKO_30655	DANRE16268, DANRE16269
OG0008516	SACKO_01041	DANRE10694
OG0008522	SACKO_23868, SACKO_23849, SACKO_23865	DANRE19243
OG0008526	SACKO_18162	DANRE34698
OG0008527	SACKO_27989	DANRE18594, DANRE10776
OG0008528	SACKO_33117	DANRE13105
OG0008529	SACKO_14807	DANRE08618
OG0008530	SACKO_05849	DANRE06780, DANRE06781
OG0008531	SACKO_22344, SACKO_33747	DANRE12269
OG0008532	SACKO_06309	DANRE02784, DANRE02783
OG0008533	SACKO_33065	DANRE18543, DANRE18542
OG0008534	SACKO_27269	DANRE25231
OG0008535	SACKO_06283	DANRE39223, DANRE39224
OG0008536	SACKO_19691	DANRE29560
OG0008538	SACKO_01909	DANRE20514
OG0008539	SACKO_17926	DANRE25406
OG0008540	SACKO_15517	DANRE14947
OG0008542	SACKO_11862	DANRE21467
OG0008544	SACKO_10542	DANRE39597
OG0008545	SACKO_10539	DANRE17598
OG0008546	SACKO_00283	DANRE14151
OG0008550	SACKO_20311	DANRE36778
OG0008551	SACKO_03644	DANRE00943
OG0008555	SACKO_10140	DANRE04481
OG0008556	SACKO_00676	DANRE10853, DANRE18326
OG0008557	SACKO_29463	DANRE37865
OG0008558	SACKO_10704	DANRE25066, DANRE25067
OG0008561	SACKO_07140	DANRE20325, DANRE07921
OG0008562	SACKO_29519	DANRE17268
OG0008563	SACKO_03275	DANRE40836
OG0008564	SACKO_02849	DANRE02471, DANRE02472
OG0008567	SACKO_02264, SACKO_32409	DANRE04605, DANRE04606
OG0008570	SACKO_04501	DANRE21965
OG0008571	SACKO_29016, SACKO_29012	DANRE12509
OG0008572	SACKO_20783	DANRE00022
OG0008573	SACKO_17995	DANRE19385
OG0008575	SACKO_03588	DANRE30679
OG0008576	SACKO_02684	DANRE05957
OG0008579	SACKO_21530	DANRE15081, DANRE15082
OG0008582	SACKO_02654	DANRE25587, DANRE31232
OG0008584	SACKO_20508, SACKO_02028, SACKO_05654, SACKO_32455, SACKO_25120, SACKO_30872, SACKO_25584, SACKO_08417, SACKO_30573	DANRE25775
OG0008587	SACKO_01377	DANRE11955
OG0008588	SACKO_24478	DANRE03686
OG0008590	SACKO_22045	DANRE38041, DANRE38042
OG0008591	SACKO_18101	DANRE28969
OG0008592	SACKO_27409	DANRE00377, DANRE00376
OG0008593	SACKO_33732	DANRE36970, DANRE22377, DANRE22376
OG0008594	SACKO_32447	DANRE09836
OG0008595	SACKO_27336	DANRE17295, DANRE17294
OG0008596	SACKO_12881	DANRE14530
OG0008597	SACKO_25079	DANRE07096
OG0008600	SACKO_03734	DANRE05761, DANRE05760, DANRE05759
OG0008601	SACKO_14552	DANRE07138
OG0008602	SACKO_20442	DANRE05943
OG0008603	SACKO_25142	DANRE28372, DANRE28371
OG0008604	SACKO_04230	DANRE29551
OG0008605	SACKO_24073	DANRE37537, DANRE37538
OG0008607	SACKO_20106	DANRE27459, DANRE27460
OG0008609	SACKO_19619	DANRE03557
