Orthogroup	CAEEL	NEMVE
OG0007003	CAEEL10884	NEMVE18273
OG0007005	CAEEL06687	NEMVE06529
OG0007007	CAEEL08012	NEMVE06743
OG0007008	CAEEL02046	NEMVE08423
OG0007009	CAEEL01782	NEMVE17080
OG0007010	CAEEL15343	NEMVE07154
OG0007011	CAEEL08044	NEMVE14439
OG0007012	CAEEL11328	NEMVE08741
OG0007013	CAEEL06144	NEMVE23027, NEMVE20235
OG0007015	CAEEL15511	NEMVE01530
OG0007016	CAEEL00075	NEMVE14954
OG0007017	CAEEL12138	NEMVE09597
OG0007024	CAEEL10553, CAEEL11101	NEMVE22348
OG0007025	CAEEL06876	NEMVE24902
OG0007027	CAEEL09519	NEMVE14622
OG0007028	CAEEL05606	NEMVE14345
OG0007029	CAEEL09103	NEMVE14776
OG0007033	CAEEL14194	NEMVE13356
OG0007034	CAEEL08733	NEMVE13497
OG0007037	CAEEL08744	NEMVE13503
OG0007039	CAEEL13025	NEMVE09028, NEMVE00545
OG0007040	CAEEL08972	NEMVE13790
OG0007042	CAEEL08206	NEMVE18027
OG0007043	CAEEL13822	NEMVE05818
OG0007045	CAEEL09024	NEMVE11946
OG0007049	CAEEL00647	NEMVE24890
OG0007050	CAEEL06277	NEMVE01542
OG0007053	CAEEL09135	NEMVE21766
OG0007055	CAEEL08098	NEMVE15080
OG0007056	CAEEL07277	NEMVE14420
OG0007057	CAEEL00263	NEMVE14004
OG0007059	CAEEL14078	NEMVE21382, NEMVE22940
OG0007061	CAEEL08933	NEMVE02935, NEMVE18869
OG0007062	CAEEL09707	NEMVE24553
OG0007063	CAEEL07545	NEMVE09723
OG0007064	CAEEL09068	NEMVE07349
OG0007065	CAEEL20267	NEMVE22963
OG0007070	CAEEL20129, CAEEL15896, CAEEL04810, CAEEL07726, CAEEL15653, CAEEL16722	NEMVE14725
OG0007071	CAEEL04826	NEMVE18624
OG0007073	CAEEL05159	NEMVE14833
OG0007083	CAEEL05178	NEMVE23773
OG0007084	CAEEL01491	NEMVE22005
OG0007090	CAEEL05033	NEMVE05876
OG0007091	CAEEL12658	NEMVE13797
OG0007092	CAEEL08546	NEMVE07545
OG0007093	CAEEL04448	NEMVE13401
OG0007095	CAEEL00821	NEMVE15027
OG0007098	CAEEL08067	NEMVE13689
OG0007100	CAEEL09539	NEMVE06130
OG0007102	CAEEL08970	NEMVE05323
OG0007103	CAEEL10775	NEMVE05668, NEMVE15842
OG0007106	CAEEL05993	NEMVE14945
OG0007107	CAEEL05472	NEMVE05263
OG0007108	CAEEL05255	NEMVE13433
OG0007112	CAEEL01614	NEMVE10814
OG0007113	CAEEL11083	NEMVE10653
OG0007114	CAEEL01821	NEMVE09146
OG0007117	CAEEL10841	NEMVE22757
OG0007118	CAEEL02534	NEMVE02206
OG0007119	CAEEL05050	NEMVE02886, NEMVE13562
OG0007120	CAEEL07430, CAEEL07614	NEMVE06186
OG0007121	CAEEL12811	NEMVE25193
OG0007122	CAEEL04526	NEMVE14233
OG0007124	CAEEL07005	NEMVE10468
OG0007125	CAEEL20499	NEMVE11876, NEMVE10855
OG0007127	CAEEL15458	NEMVE13588
OG0007128	CAEEL00451	NEMVE13615
OG0007130	CAEEL11905, CAEEL11906, CAEEL09908	NEMVE25495, NEMVE21143
OG0007131	CAEEL05443	NEMVE23758, NEMVE12360
OG0007132	CAEEL02720	NEMVE06535, NEMVE12522
OG0007133	CAEEL03495	NEMVE11996, NEMVE06036
OG0007137	CAEEL15473	NEMVE14801
OG0007138	CAEEL09999	NEMVE09440, NEMVE12478
OG0007139	CAEEL01164	NEMVE09713
OG0007143	CAEEL10767	NEMVE08778, NEMVE20919
OG0007145	CAEEL03134	NEMVE19580
OG0007147	CAEEL02107	NEMVE13817
OG0007151	CAEEL07199	NEMVE22467
OG0007153	CAEEL12781	NEMVE18215
OG0007154	CAEEL03604	NEMVE23811
OG0007161	CAEEL00150	NEMVE21945
OG0007163	CAEEL15486	NEMVE16742
OG0007164	CAEEL07443	NEMVE18934
OG0007165	CAEEL10428	NEMVE14929
OG0007166	CAEEL06036	NEMVE07634
OG0007173	CAEEL07482	NEMVE10079
OG0007174	CAEEL14161	NEMVE07400
OG0007175	CAEEL05365	NEMVE21931
OG0007176	CAEEL08939	NEMVE05885
OG0007177	CAEEL15953	NEMVE06930
OG0007180	CAEEL02927	NEMVE22211
OG0007181	CAEEL09037	NEMVE22672, NEMVE11674
OG0007182	CAEEL00499	NEMVE25249
OG0007183	CAEEL02179	NEMVE01494, NEMVE21223
OG0007184	CAEEL03133	NEMVE13898
OG0007186	CAEEL05116	NEMVE16937
OG0007190	CAEEL10785	NEMVE09045
OG0007191	CAEEL12656	NEMVE04826
OG0007192	CAEEL16561	NEMVE12614
OG0007199	CAEEL11122	NEMVE05797
OG0007209	CAEEL07382	NEMVE06647, NEMVE25525
OG0007248	CAEEL16171	NEMVE05909
OG0007251	CAEEL06390	NEMVE08156
OG0007254	CAEEL02889	NEMVE23140
OG0007256	CAEEL04854	NEMVE11220, NEMVE11514
OG0007258	CAEEL01284	NEMVE00047, NEMVE14648
OG0007266	CAEEL01793	NEMVE15550, NEMVE00843
OG0007267	CAEEL20518	NEMVE01298
OG0007274	CAEEL17821	NEMVE12604, NEMVE24366
OG0007275	CAEEL06379	NEMVE14669
OG0007278	CAEEL07918	NEMVE03386
OG0007279	CAEEL01707	NEMVE24542
OG0007280	CAEEL02744	NEMVE14013
OG0007282	CAEEL08198	NEMVE13645
OG0007288	CAEEL09410	NEMVE08146
OG0007291	CAEEL00922	NEMVE14746
OG0007293	CAEEL02960	NEMVE13245
OG0007296	CAEEL07895	NEMVE13425
OG0007299	CAEEL08257	NEMVE17700
OG0007301	CAEEL01285	NEMVE05910
OG0007303	CAEEL00729	NEMVE21168, NEMVE21934
OG0007305	CAEEL08507	NEMVE18637
OG0007307	CAEEL05489	NEMVE15849
OG0007309	CAEEL06253	NEMVE10518, NEMVE20201
OG0007312	CAEEL18157	NEMVE23732
OG0007314	CAEEL14922	NEMVE14601
OG0007317	CAEEL04877	NEMVE07571
OG0007319	CAEEL02684	NEMVE13526
OG0007321	CAEEL08372	NEMVE14743
OG0007322	CAEEL07863	NEMVE13884
OG0007323	CAEEL17746	NEMVE15965
OG0007324	CAEEL02206	NEMVE00166
OG0007325	CAEEL02968	NEMVE14080
OG0007326	CAEEL12237	NEMVE02450
OG0007332	CAEEL12399, CAEEL09356	NEMVE06433
OG0007333	CAEEL02810	NEMVE18252
OG0007334	CAEEL16445	NEMVE09677
OG0007335	CAEEL09096	NEMVE13032, NEMVE10469
OG0007336	CAEEL07287	NEMVE22461
OG0007341	CAEEL08254	NEMVE14964
OG0007342	CAEEL17647	NEMVE14032
OG0007343	CAEEL01237	NEMVE06113
OG0007344	CAEEL14479	NEMVE17645
OG0007347	CAEEL16216	NEMVE05928
OG0007348	CAEEL01419	NEMVE25081
OG0007351	CAEEL00046	NEMVE15176
OG0007352	CAEEL02694	NEMVE22263
OG0007353	CAEEL01909	NEMVE09891
OG0007354	CAEEL07366	NEMVE12447, NEMVE22312
OG0007355	CAEEL07543	NEMVE26015, NEMVE24494
OG0007356	CAEEL10653	NEMVE22435
OG0007361	CAEEL18143	NEMVE21896
OG0007363	CAEEL15459	NEMVE07823
OG0007364	CAEEL00051	NEMVE14072, NEMVE12530
OG0007365	CAEEL15469	NEMVE02500
OG0007370	CAEEL00810	NEMVE24854
OG0007371	CAEEL08890	NEMVE22865
OG0007373	CAEEL07235	NEMVE22902
OG0007374	CAEEL08407	NEMVE10037
OG0007378	CAEEL07515	NEMVE23117
OG0007380	CAEEL02178	NEMVE06086, NEMVE12199
OG0007382	CAEEL03532	NEMVE14758
OG0007383	CAEEL02159	NEMVE20839
OG0007385	CAEEL10159	NEMVE14990
OG0007386	CAEEL20708	NEMVE13865, NEMVE00269
OG0007387	CAEEL01651	NEMVE23956
OG0007391	CAEEL15047	NEMVE08201
OG0007392	CAEEL04967	NEMVE13961
OG0007393	CAEEL14340	NEMVE00582, NEMVE21768
OG0007394	CAEEL17618	NEMVE22615
OG0007395	CAEEL00007	NEMVE17435
OG0007396	CAEEL08409	NEMVE15920
OG0007397	CAEEL05717	NEMVE09462
OG0007399	CAEEL09345	NEMVE09265
OG0007403	CAEEL00829	NEMVE18192
OG0007405	CAEEL09683	NEMVE13995
OG0007407	CAEEL09634	NEMVE14797
OG0007408	CAEEL03271	NEMVE08149
OG0007409	CAEEL00402	NEMVE13321
OG0007411	CAEEL00187	NEMVE14384
OG0007412	CAEEL02088	NEMVE08446
OG0007413	CAEEL05369	NEMVE22933
OG0007416	CAEEL06905	NEMVE04678
OG0007417	CAEEL11994	NEMVE08802
OG0007419	CAEEL08256	NEMVE14407
OG0007421	CAEEL05873	NEMVE01648
OG0007422	CAEEL14217	NEMVE06450
OG0007424	CAEEL09653	NEMVE07064
OG0007425	CAEEL08774	NEMVE01463
OG0007427	CAEEL12151	NEMVE13016, NEMVE11584, NEMVE11585, NEMVE12686, NEMVE11758
OG0007431	CAEEL08321	NEMVE22905
OG0007432	CAEEL05561	NEMVE23141
OG0007434	CAEEL19477	NEMVE21333
OG0007437	CAEEL05064	NEMVE06897
OG0007439	CAEEL00478	NEMVE12642, NEMVE02374, NEMVE20588
OG0007441	CAEEL08872	NEMVE10398
OG0007442	CAEEL05801, CAEEL20230	NEMVE22223
OG0007446	CAEEL08347	NEMVE14884
OG0007447	CAEEL15347	NEMVE15214
OG0007450	CAEEL15942	NEMVE01821
OG0007451	CAEEL01087	NEMVE09386
OG0007452	CAEEL11309, CAEEL11308	NEMVE00170, NEMVE13609
OG0007453	CAEEL15555	NEMVE13424
OG0007454	CAEEL05191	NEMVE14909
OG0007455	CAEEL09023	NEMVE14702
OG0007456	CAEEL09752	NEMVE06082
OG0007457	CAEEL02978	NEMVE19632
OG0007459	CAEEL08625	NEMVE25566
OG0007460	CAEEL08071	NEMVE14451
OG0007463	CAEEL05195	NEMVE20726, NEMVE22590
OG0007470	CAEEL09270	NEMVE24480
OG0007471	CAEEL00262	NEMVE23466
OG0007472	CAEEL07712	NEMVE14194
OG0007473	CAEEL06395	NEMVE21682
OG0007475	CAEEL11891	NEMVE10836
OG0007476	CAEEL05614	NEMVE15012
OG0007477	CAEEL18090	NEMVE05313
OG0007478	CAEEL10045	NEMVE15694
OG0007481	CAEEL07144	NEMVE22561
OG0007482	CAEEL05046	NEMVE13581
OG0007483	CAEEL05091	NEMVE08075
OG0007484	CAEEL15663	NEMVE06907
OG0007488	CAEEL11022	NEMVE24850
OG0007489	CAEEL01991	NEMVE13290
OG0007491	CAEEL08156	NEMVE15400
OG0007494	CAEEL07420	NEMVE13649
OG0007495	CAEEL02719	NEMVE14337
OG0007496	CAEEL08861	NEMVE05960
OG0007498	CAEEL00436	NEMVE11016, NEMVE12879
OG0007500	CAEEL02792, CAEEL15995	NEMVE22504
OG0007503	CAEEL02990	NEMVE11611
OG0007508	CAEEL11729	NEMVE14963
OG0007509	CAEEL03713	NEMVE17668
OG0007510	CAEEL02087	NEMVE05795
OG0007518	CAEEL09758	NEMVE14498
OG0007519	CAEEL01445	NEMVE13604
OG0007522	CAEEL17731, CAEEL17730, CAEEL12726, CAEEL04614	NEMVE14092
OG0007524	CAEEL19299	NEMVE19720
OG0007527	CAEEL00663	NEMVE24239
OG0007531	CAEEL00294	NEMVE14641
OG0007586	CAEEL10449	NEMVE21958
OG0007589	CAEEL12126	NEMVE00133, NEMVE16108
OG0007591	CAEEL00268	NEMVE14305
OG0007597	CAEEL08128	NEMVE02017
OG0007602	CAEEL04254	NEMVE08220
OG0007603	CAEEL01794	NEMVE09888, NEMVE25916, NEMVE19163
OG0007606	CAEEL07584	NEMVE07882
OG0007608	CAEEL13664	NEMVE25259
OG0007609	CAEEL18836	NEMVE14141
OG0007613	CAEEL08843	NEMVE25112
OG0007615	CAEEL11977	NEMVE13394
OG0007616	CAEEL01590	NEMVE22755
OG0007618	CAEEL00292	NEMVE05717
OG0007619	CAEEL00841	NEMVE22719
OG0007621	CAEEL02354	NEMVE15854
OG0007624	CAEEL00535	NEMVE01610
OG0007626	CAEEL06256	NEMVE09273
OG0007629	CAEEL01044	NEMVE03312, NEMVE13373
OG0007633	CAEEL20565	NEMVE04946
OG0007634	CAEEL15553	NEMVE23401
OG0007638	CAEEL00644	NEMVE25858
OG0007645	CAEEL07585	NEMVE06297
OG0007646	CAEEL01490	NEMVE11980, NEMVE25514
OG0007648	CAEEL02742	NEMVE07012
OG0007651	CAEEL07805	NEMVE06271
OG0007652	CAEEL19493	NEMVE24675
OG0007654	CAEEL01221, CAEEL08338	NEMVE25572
OG0007656	CAEEL10499	NEMVE00479, NEMVE05622
OG0007657	CAEEL03766	NEMVE09719
OG0007663	CAEEL07909	NEMVE03506
OG0007664	CAEEL02497	NEMVE09875
OG0007666	CAEEL06730	NEMVE06300
OG0007667	CAEEL09697	NEMVE21308
OG0007674	CAEEL07619	NEMVE09137
OG0007676	CAEEL11928	NEMVE09075
OG0007680	CAEEL08127	NEMVE09957
OG0007681	CAEEL00409	NEMVE11266, NEMVE04177
OG0007685	CAEEL05547	NEMVE22475
OG0007687	CAEEL12382	NEMVE15064
OG0007690	CAEEL07839	NEMVE09407
OG0007698	CAEEL09040	NEMVE19391
OG0007699	CAEEL05906	NEMVE10978, NEMVE16384, NEMVE08207, NEMVE06627
OG0007701	CAEEL08144	NEMVE23722
OG0007702	CAEEL09034	NEMVE22678
OG0007703	CAEEL09743	NEMVE22465
OG0007712	CAEEL10394	NEMVE16922
OG0007713	CAEEL08732	NEMVE10952
OG0007714	CAEEL07755	NEMVE04698
OG0007717	CAEEL05318	NEMVE14630
OG0007722	CAEEL04401	NEMVE24674
OG0007724	CAEEL11098	NEMVE08494
OG0007734	CAEEL20465	NEMVE01827
OG0007739	CAEEL05697	NEMVE13651
OG0007743	CAEEL01748	NEMVE22363
OG0007744	CAEEL07533	NEMVE15801
OG0007746	CAEEL14195	NEMVE15823
OG0007749	CAEEL12327	NEMVE14299, NEMVE12664
OG0007752	CAEEL16888	NEMVE25084
OG0007754	CAEEL16020	NEMVE04608
OG0007757	CAEEL04833	NEMVE22374
OG0007758	CAEEL12592	NEMVE24832
OG0007759	CAEEL09235	NEMVE23846
OG0007760	CAEEL11638	NEMVE16471
OG0007761	CAEEL04714	NEMVE10403
OG0007766	CAEEL16170	NEMVE05141
OG0007767	CAEEL04905	NEMVE13662
OG0007769	CAEEL08087	NEMVE08042
OG0007771	CAEEL07807	NEMVE13470
OG0007772	CAEEL09510	NEMVE06176
OG0007774	CAEEL00940	NEMVE08940
OG0007781	CAEEL15819	NEMVE14598
OG0007782	CAEEL02809	NEMVE13738
OG0007783	CAEEL07253	NEMVE23094
OG0007784	CAEEL08610	NEMVE21852
OG0007786	CAEEL11757	NEMVE10346
OG0007790	CAEEL09046	NEMVE13911
OG0007794	CAEEL19174	NEMVE13881
OG0007800	CAEEL08807	NEMVE02246
OG0007803	CAEEL05119	NEMVE14259
OG0007804	CAEEL00772	NEMVE13958
OG0007807	CAEEL05530	NEMVE23161
OG0007810	CAEEL03135	NEMVE25323
OG0007811	CAEEL07487	NEMVE22619
OG0007813	CAEEL13344	NEMVE22957
OG0007814	CAEEL09448	NEMVE10610
OG0007816	CAEEL05256	NEMVE14681
OG0007820	CAEEL09298	NEMVE10824
OG0007823	CAEEL13928	NEMVE14069
OG0007825	CAEEL11587	NEMVE24335
OG0007829	CAEEL06733	NEMVE14463
OG0007830	CAEEL12370	NEMVE22401
OG0007831	CAEEL09366	NEMVE13120
OG0007832	CAEEL15897	NEMVE22265
OG0007834	CAEEL18324	NEMVE22860
OG0007835	CAEEL14273	NEMVE05299
OG0007837	CAEEL08272	NEMVE17939
OG0007840	CAEEL02866	NEMVE14835
OG0007848	CAEEL00623	NEMVE22567
OG0007852	CAEEL12251	NEMVE23585
OG0007858	CAEEL05800	NEMVE23921
OG0007911	CAEEL19720	NEMVE07983
OG0007918	CAEEL01338	NEMVE25851
OG0007932	CAEEL18348	NEMVE20940, NEMVE23396
OG0007942	CAEEL06424	NEMVE21277
OG0007943	CAEEL00323	NEMVE13601
OG0007947	CAEEL08838	NEMVE09699
OG0007952	CAEEL00559	NEMVE14869
OG0007955	CAEEL04282	NEMVE07888
OG0007956	CAEEL07040	NEMVE25554
OG0007957	CAEEL07410	NEMVE15377
OG0007958	CAEEL09574	NEMVE21992
OG0007959	CAEEL06031	NEMVE06212
OG0007962	CAEEL03907	NEMVE18122
OG0007966	CAEEL18121	NEMVE07836
OG0007969	CAEEL07525	NEMVE09301, NEMVE23413
OG0007971	CAEEL09028	NEMVE07956
OG0007974	CAEEL18470	NEMVE14826
OG0007975	CAEEL07570	NEMVE21874
OG0007978	CAEEL16129	NEMVE07101
OG0007980	CAEEL04889	NEMVE05723
OG0007990	CAEEL07840	NEMVE09182
OG0007994	CAEEL07063	NEMVE03520
OG0007996	CAEEL08828	NEMVE13646
OG0007997	CAEEL08226	NEMVE19513
OG0007999	CAEEL07190	NEMVE06729
OG0008000	CAEEL08364	NEMVE09345, NEMVE20611
OG0008001	CAEEL02665	NEMVE25418
OG0008007	CAEEL06239	NEMVE25115
OG0008008	CAEEL09265	NEMVE06561
OG0008009	CAEEL02124	NEMVE24576
OG0008011	CAEEL11657	NEMVE18294
OG0008016	CAEEL01402	NEMVE08957
OG0008020	CAEEL07350	NEMVE13173
OG0008023	CAEEL06642	NEMVE07050
OG0008028	CAEEL08626	NEMVE08557
OG0008030	CAEEL08937	NEMVE17479
OG0008031	CAEEL03012	NEMVE09401
OG0008039	CAEEL08953	NEMVE01393
OG0008041	CAEEL11036	NEMVE18872
OG0008042	CAEEL08018	NEMVE13490
OG0008046	CAEEL02060	NEMVE15065
OG0008047	CAEEL11814	NEMVE14161
OG0008049	CAEEL07907	NEMVE01869
OG0008050	CAEEL05217	NEMVE17669
OG0008051	CAEEL00393	NEMVE13844
OG0008056	CAEEL07039	NEMVE22900
OG0008059	CAEEL15078	NEMVE00213, NEMVE07562
OG0008062	CAEEL05480	NEMVE10166
OG0008065	CAEEL19082	NEMVE04900, NEMVE13327
OG0008069	CAEEL04653	NEMVE14728
OG0008071	CAEEL15707	NEMVE15806
OG0008072	CAEEL03539	NEMVE17950
OG0008074	CAEEL08812	NEMVE18779
OG0008075	CAEEL18761	NEMVE14443
OG0008079	CAEEL11763	NEMVE10412
OG0008080	CAEEL05079	NEMVE14239
OG0008081	CAEEL01394	NEMVE17317
OG0008082	CAEEL14725	NEMVE14186
OG0008091	CAEEL08716	NEMVE24934
OG0008094	CAEEL09901	NEMVE05228
OG0008100	CAEEL09035	NEMVE09715
OG0008104	CAEEL01994	NEMVE04771
OG0008105	CAEEL14680	NEMVE21942
OG0008108	CAEEL00549	NEMVE07420
OG0008110	CAEEL05284	NEMVE05743
OG0008113	CAEEL01854	NEMVE10318
OG0008117	CAEEL10260	NEMVE18767
OG0008119	CAEEL12692	NEMVE13736
OG0008127	CAEEL07191	NEMVE22668
OG0008136	CAEEL09654	NEMVE22687
OG0008201	CAEEL15238	NEMVE14732
OG0008202	CAEEL08153	NEMVE22079
OG0008203	CAEEL11108	NEMVE25423
OG0008208	CAEEL12161	NEMVE15800
OG0008215	CAEEL08145	NEMVE05583
OG0008217	CAEEL20440	NEMVE05131
OG0008219	CAEEL16399	NEMVE07971
OG0008229	CAEEL09406	NEMVE25333
OG0008232	CAEEL00894	NEMVE14148
OG0008238	CAEEL00102	NEMVE23486
OG0008241	CAEEL16108, CAEEL16109, CAEEL10527, CAEEL15346, CAEEL07461	NEMVE21828
OG0008249	CAEEL15845	NEMVE25364
OG0008258	CAEEL16173	NEMVE25567
OG0008262	CAEEL11455	NEMVE01887
OG0008263	CAEEL15298	NEMVE07916
OG0008267	CAEEL01941	NEMVE17564
OG0008268	CAEEL07024	NEMVE01321
OG0008271	CAEEL10188	NEMVE16549
OG0008273	CAEEL00012	NEMVE12232
OG0008275	CAEEL12381	NEMVE16981
OG0008281	CAEEL00420	NEMVE24642
OG0008285	CAEEL11980	NEMVE22654, NEMVE05069
OG0008288	CAEEL04376	NEMVE15738
OG0008293	CAEEL01276	NEMVE08887
OG0008294	CAEEL08194	NEMVE25650
OG0008295	CAEEL15817	NEMVE23337
OG0008297	CAEEL18979	NEMVE24309
OG0008300	CAEEL09421	NEMVE06439
OG0008304	CAEEL04256	NEMVE16043
OG0008307	CAEEL09006	NEMVE05421
OG0008312	CAEEL18921	NEMVE03436
OG0008313	CAEEL06873	NEMVE13998
OG0008317	CAEEL18369	NEMVE03363
OG0008325	CAEEL03674	NEMVE14879
OG0008327	CAEEL12153	NEMVE15591
OG0008332	CAEEL05599	NEMVE03236
OG0008335	CAEEL06270	NEMVE24652
OG0008336	CAEEL15189	NEMVE04688
OG0008341	CAEEL05446	NEMVE19995
OG0008346	CAEEL13144	NEMVE22837
OG0008348	CAEEL07578	NEMVE13454
OG0008351	CAEEL00200	NEMVE13763
OG0008352	CAEEL04295	NEMVE08435
OG0008361	CAEEL02090	NEMVE23200
OG0008363	CAEEL02853	NEMVE14712
OG0008368	CAEEL02353	NEMVE13421
OG0008369	CAEEL07070	NEMVE13591
OG0008376	CAEEL16094	NEMVE06388
OG0008381	CAEEL18769	NEMVE14757
OG0008383	CAEEL10575	NEMVE05320
OG0008400	CAEEL04648	NEMVE13407
OG0008404	CAEEL14841	NEMVE00255
OG0008412	CAEEL12090	NEMVE25691
OG0008415	CAEEL03050	NEMVE24203
OG0008422	CAEEL05153	NEMVE10466
OG0008424	CAEEL00661	NEMVE22481
OG0008427	CAEEL05373	NEMVE19248
OG0008444	CAEEL04821	NEMVE00472, NEMVE15154
OG0008516	CAEEL14865	NEMVE24923
OG0008528	CAEEL06234, CAEEL06230	NEMVE18744
OG0008533	CAEEL05305	NEMVE14654
OG0008536	CAEEL08822	NEMVE07110
OG0008538	CAEEL02807	NEMVE22562
OG0008540	CAEEL01640	NEMVE13698
OG0008542	CAEEL01755	NEMVE23528
OG0008563	CAEEL08399	NEMVE14418
OG0008565	CAEEL20014	NEMVE08499, NEMVE19384
OG0008569	CAEEL15353	NEMVE20507, NEMVE03034
OG0008573	CAEEL02749	NEMVE25781
OG0008583	CAEEL07220	NEMVE00007
OG0008588	CAEEL20463	NEMVE16313
OG0008589	CAEEL15056	NEMVE16205
OG0008601	CAEEL06269, CAEEL18930	NEMVE22610
OG0008602	CAEEL15827	NEMVE07908
OG0008620	CAEEL04544	NEMVE09312
OG0008622	CAEEL12315	NEMVE25590
OG0008626	CAEEL11775	NEMVE25563
OG0008633	CAEEL17795, CAEEL18021	NEMVE10982
OG0008637	CAEEL04856	NEMVE14857
OG0008638	CAEEL15835	NEMVE22850
OG0008639	CAEEL07741	NEMVE21171, NEMVE12268
OG0008642	CAEEL17998	NEMVE24420
OG0008644	CAEEL07170	NEMVE24046
OG0008654	CAEEL05052	NEMVE10286
OG0008655	CAEEL10187	NEMVE20852, NEMVE23305
OG0008656	CAEEL01648	NEMVE25532
OG0008658	CAEEL09756	NEMVE21840
OG0008672	CAEEL02695	NEMVE15025
OG0008676	CAEEL07159	NEMVE15691
OG0008689	CAEEL00927	NEMVE25164
OG0008760	CAEEL09413	NEMVE23306
OG0008792	CAEEL01181	NEMVE24560
OG0008794	CAEEL07396	NEMVE13692
OG0008799	CAEEL16398	NEMVE01885
OG0008816	CAEEL02754	NEMVE14491
OG0008824	CAEEL08796	NEMVE10117
OG0008826	CAEEL01857	NEMVE22979
OG0008828	CAEEL05455	NEMVE14527
OG0008836	CAEEL08808	NEMVE21572, NEMVE24925
OG0008859	CAEEL07569	NEMVE22947
OG0008864	CAEEL10645	NEMVE06626
OG0008877	CAEEL12677	NEMVE08680
OG0008879	CAEEL06910	NEMVE23362, NEMVE20066
OG0008887	CAEEL04377	NEMVE24276, NEMVE20282
OG0008894	CAEEL00700	NEMVE19509
OG0008900	CAEEL08282	NEMVE25048
OG0008903	CAEEL10152	NEMVE15545
OG0008907	CAEEL08431	NEMVE15561, NEMVE23098
OG0008911	CAEEL05712	NEMVE15422
OG0008913	CAEEL08017	NEMVE08029
OG0008922	CAEEL08382	NEMVE00825
OG0008933	CAEEL12753	NEMVE05930, NEMVE01397, NEMVE04523
OG0008938	CAEEL01611	NEMVE15314
OG0008943	CAEEL12756	NEMVE13049, NEMVE23170, NEMVE04899, NEMVE02709
OG0008953	CAEEL11173, CAEEL10434	NEMVE04939
OG0008990	CAEEL16731	NEMVE21680
OG0009044	CAEEL02093	NEMVE17552
OG0009067	CAEEL08173	NEMVE24091
OG0009078	CAEEL01659	NEMVE21973
OG0009083	CAEEL11653	NEMVE01706
OG0009094	CAEEL18708, CAEEL18709	NEMVE13184
OG0009115	CAEEL09619	NEMVE12320
OG0009128	CAEEL10836	NEMVE23617
OG0009158	CAEEL08633	NEMVE22842
OG0009165	CAEEL12928	NEMVE13240, NEMVE07810
OG0009176	CAEEL01801	NEMVE21822, NEMVE00675
OG0009190	CAEEL09360	NEMVE16861
OG0009195	CAEEL17611	NEMVE19124
OG0009196	CAEEL09706	NEMVE13098
OG0009197	CAEEL00229, CAEEL04099, CAEEL18339	NEMVE13939
OG0009203	CAEEL10490	NEMVE22510
OG0009217	CAEEL08995	NEMVE23796
OG0009225	CAEEL15487	NEMVE14643
OG0009232	CAEEL03097	NEMVE23421
OG0009241	CAEEL10520, CAEEL00994, CAEEL01334, CAEEL08151, CAEEL09318, CAEEL00454	NEMVE16596
OG0009297	CAEEL03167	NEMVE12740, NEMVE06682, NEMVE00711
OG0009312	CAEEL05370	NEMVE04546
OG0009331	CAEEL06623, CAEEL06620, CAEEL06982, CAEEL06621, CAEEL01017, CAEEL01016	NEMVE10776, NEMVE15834
OG0009338	CAEEL11996	NEMVE13801
OG0009341	CAEEL02752	NEMVE01224, NEMVE19715
OG0009344	CAEEL02026	NEMVE14041
OG0009370	CAEEL11569	NEMVE14206
OG0009371	CAEEL00412	NEMVE22151
OG0009374	CAEEL04114	NEMVE25220
OG0009382	CAEEL09660	NEMVE06821
OG0009395	CAEEL09215	NEMVE07340, NEMVE21319
OG0009402	CAEEL12655, CAEEL18978	NEMVE14731
OG0009415	CAEEL10784	NEMVE23174
OG0009421	CAEEL04939	NEMVE17523, NEMVE05916
OG0009448	CAEEL14135, CAEEL14136	NEMVE13739
OG0009452	CAEEL03075	NEMVE22553
OG0009455	CAEEL15131, CAEEL20561, CAEEL20560, CAEEL00121	NEMVE24668, NEMVE24667, NEMVE15626, NEMVE15795, NEMVE24401, NEMVE15627
OG0009468	CAEEL05582	NEMVE07494
OG0009505	CAEEL14643, CAEEL14995, CAEEL15586, CAEEL15585, CAEEL14415, CAEEL15284, CAEEL15285, CAEEL15286, CAEEL15283, CAEEL15287, CAEEL16635, CAEEL16808, CAEEL17952, CAEEL16809, CAEEL16636, CAEEL12150, CAEEL14527, CAEEL14816	NEMVE17509
OG0009575	CAEEL20584, CAEEL02774	NEMVE08880
OG0009590	CAEEL10923	NEMVE11442
OG0009604	CAEEL01986	NEMVE21781
OG0009617	CAEEL05286	NEMVE13589
OG0009629	CAEEL15547	NEMVE14325
OG0009630	CAEEL08959	NEMVE23209
OG0009634	CAEEL19363, CAEEL05336	NEMVE14435, NEMVE02076
OG0009636	CAEEL18918	NEMVE24995
OG0009639	CAEEL15932	NEMVE14177, NEMVE10826
OG0009651	CAEEL02019	NEMVE17368
OG0009654	CAEEL16720	NEMVE21683
OG0009703	CAEEL05296	NEMVE22157
OG0009723	CAEEL03673	NEMVE13715
OG0009881	CAEEL10393	NEMVE22051, NEMVE20020
OG0009900	CAEEL11208	NEMVE19844, NEMVE17234
OG0009920	CAEEL07855	NEMVE25413
OG0009921	CAEEL10707	NEMVE06211
