Orthogroup	CAEEL	APOSC_ok
OG0006667	CAEEL01250	APOSC_10610
OG0006668	CAEEL06992	APOSC_04760
OG0006669	CAEEL08205	APOSC_27486
OG0006670	CAEEL05160	APOSC_28849
OG0006673	CAEEL00769	APOSC_13958
OG0006675	CAEEL09407, CAEEL09408, CAEEL18361	APOSC_23095
OG0006678	CAEEL12368	APOSC_13342
OG0006680	CAEEL09390	APOSC_07702
OG0006681	CAEEL05335	APOSC_24454
OG0006683	CAEEL00441	APOSC_06938, APOSC_06937
OG0006684	CAEEL11224	APOSC_09053, APOSC_06226
OG0006686	CAEEL20085	APOSC_03178
OG0006690	CAEEL11346	APOSC_28918
OG0006691	CAEEL07500	APOSC_16914
OG0006692	CAEEL00770	APOSC_04233
OG0006693	CAEEL13049, CAEEL08528, CAEEL19542	APOSC_28629
OG0006694	CAEEL01422	APOSC_06064
OG0006695	CAEEL17851	APOSC_25904
OG0006702	CAEEL08311	APOSC_04633
OG0006703	CAEEL00186	APOSC_20561
OG0006705	CAEEL04478	APOSC_03745, APOSC_04954
OG0006706	CAEEL11633	APOSC_18731
OG0006709	CAEEL07440	APOSC_14577
OG0006710	CAEEL07165	APOSC_17610
OG0006712	CAEEL01534	APOSC_01301
OG0006714	CAEEL06631	APOSC_12262
OG0006716	CAEEL01171	APOSC_28917
OG0006717	CAEEL00315	APOSC_08108
OG0006718	CAEEL08308	APOSC_20388
OG0006720	CAEEL09628	APOSC_05336
OG0006722	CAEEL04109	APOSC_10310
OG0006723	CAEEL07804	APOSC_03820, APOSC_03821
OG0006726	CAEEL18959	APOSC_18316
OG0006727	CAEEL10628	APOSC_26994
OG0006730	CAEEL07386, CAEEL18705	APOSC_09155
OG0006732	CAEEL07406	APOSC_23950
OG0006735	CAEEL20573	APOSC_21826
OG0006736	CAEEL01882	APOSC_16368, APOSC_13551, APOSC_27964, APOSC_20253, APOSC_00501
OG0006737	CAEEL18816	APOSC_01534
OG0006741	CAEEL11903	APOSC_03216
OG0006742	CAEEL06688, CAEEL06689	APOSC_08953
OG0006749	CAEEL08028	APOSC_14278
OG0006750	CAEEL02998	APOSC_11672
OG0006752	CAEEL12417	APOSC_28200
OG0006753	CAEEL06421	APOSC_20682, APOSC_20681
OG0006754	CAEEL15551	APOSC_11821
OG0006755	CAEEL08754	APOSC_14956
OG0006757	CAEEL05691	APOSC_18094
OG0006758	CAEEL05308	APOSC_29158, APOSC_15760, APOSC_03449
OG0006760	CAEEL14472	APOSC_19037, APOSC_19036
OG0006763	CAEEL12476	APOSC_20026, APOSC_20025
OG0006765	CAEEL01561	APOSC_01940
OG0006766	CAEEL04604	APOSC_27131
OG0006768	CAEEL07976	APOSC_13809
OG0006769	CAEEL00344	APOSC_22100
OG0006772	CAEEL06744, CAEEL20464	APOSC_25051
OG0006774	CAEEL01586	APOSC_28313, APOSC_28314
OG0006777	CAEEL17985	APOSC_08802
OG0006780	CAEEL03293	APOSC_20477
OG0006784	CAEEL12328	APOSC_28941
OG0006826	CAEEL07305	APOSC_05008
OG0006828	CAEEL01547	APOSC_09038
OG0006830	CAEEL01610	APOSC_00845
OG0006832	CAEEL18365	APOSC_28825
OG0006833	CAEEL01607	APOSC_22162
OG0006838	CAEEL04815	APOSC_16437
OG0006842	CAEEL01401	APOSC_06507
OG0006843	CAEEL01030	APOSC_14144
OG0006844	CAEEL01019	APOSC_11535
OG0006845	CAEEL16127	APOSC_12608
OG0006846	CAEEL15729	APOSC_05736, APOSC_05737
OG0006849	CAEEL06259	APOSC_20947
OG0006851	CAEEL12983	APOSC_24551
OG0006853	CAEEL10839	APOSC_07788
OG0006860	CAEEL08670	APOSC_01094
OG0006864	CAEEL08583	APOSC_16067
OG0006867	CAEEL15109	APOSC_11115
OG0006868	CAEEL07835	APOSC_01683
OG0006870	CAEEL08613	APOSC_12633
OG0006875	CAEEL10848	APOSC_10381
OG0006876	CAEEL04447	APOSC_18254
OG0006878	CAEEL06314	APOSC_01773
OG0006881	CAEEL09403	APOSC_09150
OG0006882	CAEEL09595	APOSC_06091
OG0006886	CAEEL05972, CAEEL05973	APOSC_04387
OG0006887	CAEEL04262	APOSC_00826, APOSC_11505
OG0006888	CAEEL07944	APOSC_22590
OG0006890	CAEEL05820	APOSC_27999
OG0006891	CAEEL07412	APOSC_00967
OG0006892	CAEEL07307	APOSC_26125
OG0006894	CAEEL12154	APOSC_04510
OG0006895	CAEEL18907	APOSC_20287
OG0006897	CAEEL00287	APOSC_06582
OG0006898	CAEEL01473	APOSC_16657
OG0006901	CAEEL06883	APOSC_25494
OG0006902	CAEEL02536	APOSC_16017
OG0006905	CAEEL08307	APOSC_11319
OG0006906	CAEEL05830	APOSC_00341
OG0006908	CAEEL07115	APOSC_26806, APOSC_26807
OG0006914	CAEEL01820	APOSC_17323
OG0006917	CAEEL05784	APOSC_21814, APOSC_21813
OG0006918	CAEEL01349	APOSC_20144, APOSC_14855
OG0006919	CAEEL05782	APOSC_28693
OG0006920	CAEEL08877	APOSC_14677
OG0006923	CAEEL09234	APOSC_09975
OG0006924	CAEEL12241	APOSC_17355
OG0006926	CAEEL19851, CAEEL00630	APOSC_23235
OG0006927	CAEEL11861	APOSC_12997
OG0006931	CAEEL14601	APOSC_23620, APOSC_23621, APOSC_23622
OG0006934	CAEEL00405	APOSC_15892
OG0006936	CAEEL11645	APOSC_23709
OG0006937	CAEEL00825	APOSC_10533
OG0006938	CAEEL00362	APOSC_02071
OG0006939	CAEEL14723	APOSC_21829
OG0006942	CAEEL08740	APOSC_15674
OG0006943	CAEEL14228	APOSC_02744
OG0006944	CAEEL11263	APOSC_23707
OG0006945	CAEEL08245	APOSC_28020
OG0006948	CAEEL04453	APOSC_06730
OG0006949	CAEEL00718	APOSC_17697
OG0006952	CAEEL11032	APOSC_15791
OG0006953	CAEEL11948	APOSC_08950
OG0006954	CAEEL16023	APOSC_10218
OG0006957	CAEEL08617	APOSC_00100
OG0006959	CAEEL04110	APOSC_20494
OG0006960	CAEEL12630	APOSC_19583
OG0006962	CAEEL05048	APOSC_03262, APOSC_03263
OG0006964	CAEEL00220	APOSC_10222
OG0006966	CAEEL05641	APOSC_26275
OG0006967	CAEEL06996	APOSC_12955
OG0006969	CAEEL02753	APOSC_07170
OG0006970	CAEEL07035	APOSC_09941
OG0006971	CAEEL08956	APOSC_04252
OG0006972	CAEEL05127	APOSC_09616
OG0006973	CAEEL00443	APOSC_26245
OG0006974	CAEEL11749	APOSC_06682
OG0006975	CAEEL06258	APOSC_15520
OG0006976	CAEEL02822	APOSC_01644, APOSC_01645
OG0006977	CAEEL11170	APOSC_15264
OG0006979	CAEEL01624	APOSC_22138
OG0006980	CAEEL07784	APOSC_11757
OG0006982	CAEEL08318	APOSC_10252, APOSC_10251, APOSC_10253
OG0006983	CAEEL05835	APOSC_00534, APOSC_00533
OG0006985	CAEEL09608	APOSC_21926
OG0006989	CAEEL07496	APOSC_01479
OG0006990	CAEEL10497, CAEEL10492	APOSC_13593, APOSC_13594
OG0006991	CAEEL04823	APOSC_01763
OG0006994	CAEEL01434	APOSC_08742
OG0006995	CAEEL02252	APOSC_00344
OG0006998	CAEEL06640	APOSC_27149
OG0006999	CAEEL04127	APOSC_09100
OG0007002	CAEEL02243	APOSC_27671
OG0007003	CAEEL10884	APOSC_26380
OG0007005	CAEEL06687	APOSC_24636
OG0007007	CAEEL08012	APOSC_10434, APOSC_10435
OG0007008	CAEEL02046	APOSC_18746
OG0007009	CAEEL01782	APOSC_07119
OG0007010	CAEEL15343	APOSC_12136
OG0007011	CAEEL08044	APOSC_20429
OG0007012	CAEEL11328	APOSC_15867
OG0007013	CAEEL06144	APOSC_09730
OG0007015	CAEEL15511	APOSC_28647
OG0007016	CAEEL00075	APOSC_25603
OG0007017	CAEEL12138	APOSC_01241, APOSC_01242
OG0007024	CAEEL10553, CAEEL11101	APOSC_27246
OG0007025	CAEEL06876	APOSC_12694
OG0007027	CAEEL09519	APOSC_10461
OG0007028	CAEEL05606	APOSC_23530
OG0007029	CAEEL09103	APOSC_18912, APOSC_04107
OG0007033	CAEEL14194	APOSC_24322
OG0007034	CAEEL08733	APOSC_19528
OG0007037	CAEEL08744	APOSC_01629
OG0007039	CAEEL13025	APOSC_01662
OG0007040	CAEEL08972	APOSC_28613, APOSC_25165, APOSC_25164
OG0007042	CAEEL08206	APOSC_26574, APOSC_10292
OG0007043	CAEEL13822	APOSC_28626
OG0007045	CAEEL09024	APOSC_16504
OG0007046	CAEEL09633	APOSC_23056
OG0007049	CAEEL00647	APOSC_08006
OG0007050	CAEEL06277	APOSC_16824
OG0007053	CAEEL09135	APOSC_04174
OG0007055	CAEEL08098	APOSC_28893
OG0007056	CAEEL07277	APOSC_16544
OG0007057	CAEEL00263	APOSC_06628
OG0007059	CAEEL14078	APOSC_01188
OG0007061	CAEEL08933	APOSC_14209
OG0007062	CAEEL09707	APOSC_14304, APOSC_14306, APOSC_14305
OG0007063	CAEEL07545	APOSC_13274
OG0007064	CAEEL09068	APOSC_02456
OG0007071	CAEEL04826	APOSC_27041
OG0007073	CAEEL05159	APOSC_00327
OG0007083	CAEEL05178	APOSC_23920
OG0007084	CAEEL01491	APOSC_07815
OG0007090	CAEEL05033	APOSC_18836
OG0007091	CAEEL12658	APOSC_23447
OG0007092	CAEEL08546	APOSC_10609
OG0007093	CAEEL04448	APOSC_27296
OG0007095	CAEEL00821	APOSC_23242, APOSC_12306
OG0007097	CAEEL04791	APOSC_22424
OG0007098	CAEEL08067	APOSC_27550
OG0007100	CAEEL09539	APOSC_06224
OG0007102	CAEEL08970	APOSC_04717
OG0007103	CAEEL10775	APOSC_20501
OG0007106	CAEEL05993	APOSC_15406
OG0007107	CAEEL05472	APOSC_13860
OG0007108	CAEEL05255	APOSC_08652
OG0007112	CAEEL01614	APOSC_07955
OG0007113	CAEEL11083	APOSC_26888
OG0007114	CAEEL01821	APOSC_24702
OG0007116	CAEEL05589	APOSC_21841
OG0007117	CAEEL10841	APOSC_03236, APOSC_03235
OG0007118	CAEEL02534	APOSC_04848
OG0007119	CAEEL05050	APOSC_26478
OG0007120	CAEEL07430, CAEEL07614	APOSC_09342
OG0007121	CAEEL12811	APOSC_06429, APOSC_06430
OG0007122	CAEEL04526	APOSC_21045
OG0007123	CAEEL19756	APOSC_11213, APOSC_12000, APOSC_11999
OG0007124	CAEEL07005	APOSC_18196
OG0007125	CAEEL20499	APOSC_16964
OG0007127	CAEEL15458	APOSC_05902
OG0007128	CAEEL00451	APOSC_00622, APOSC_24957
OG0007130	CAEEL11905, CAEEL11906, CAEEL09908	APOSC_03999
OG0007131	CAEEL05443	APOSC_10588
OG0007132	CAEEL02720	APOSC_16704
OG0007133	CAEEL03495	APOSC_06050
OG0007137	CAEEL15473	APOSC_15395, APOSC_28875
OG0007138	CAEEL09999	APOSC_25998
OG0007139	CAEEL01164	APOSC_13534
OG0007143	CAEEL10767	APOSC_09027
OG0007144	CAEEL05598	APOSC_18396
OG0007145	CAEEL03134	APOSC_05978
OG0007147	CAEEL02107	APOSC_00758
OG0007151	CAEEL07199	APOSC_16201
OG0007153	CAEEL12781	APOSC_21808, APOSC_21809
OG0007154	CAEEL03604	APOSC_09623
OG0007161	CAEEL00150	APOSC_15986
OG0007163	CAEEL15486	APOSC_06910
OG0007164	CAEEL07443	APOSC_03942
OG0007165	CAEEL10428	APOSC_07907
OG0007166	CAEEL06036	APOSC_23211
OG0007173	CAEEL07482	APOSC_26787
OG0007174	CAEEL14161	APOSC_10018
OG0007175	CAEEL05365	APOSC_18003
OG0007176	CAEEL08939	APOSC_24850
OG0007177	CAEEL15953	APOSC_15721, APOSC_15720
OG0007180	CAEEL02927	APOSC_09778
OG0007181	CAEEL09037	APOSC_25559
OG0007182	CAEEL00499	APOSC_09478
OG0007183	CAEEL02179	APOSC_18541
OG0007184	CAEEL03133	APOSC_00822, APOSC_17205
OG0007186	CAEEL05116	APOSC_11582, APOSC_13894
OG0007190	CAEEL10785	APOSC_04882, APOSC_05549
OG0007192	CAEEL16561	APOSC_09506
OG0007199	CAEEL11122	APOSC_10274
OG0007248	CAEEL16171	APOSC_03737, APOSC_03736
OG0007254	CAEEL02889	APOSC_05593
OG0007256	CAEEL04854	APOSC_13604
OG0007258	CAEEL01284	APOSC_09346
OG0007260	CAEEL15754	APOSC_02101, APOSC_02137
OG0007266	CAEEL01793	APOSC_11708
OG0007267	CAEEL20518	APOSC_12090
OG0007274	CAEEL17821	APOSC_15030
OG0007275	CAEEL06379	APOSC_04072
OG0007276	CAEEL02045	APOSC_28587
OG0007278	CAEEL07918	APOSC_05026, APOSC_05025, APOSC_27320, APOSC_05027, APOSC_05028
OG0007279	CAEEL01707	APOSC_06293, APOSC_26833
OG0007280	CAEEL02744	APOSC_05359
OG0007282	CAEEL08198	APOSC_22102
OG0007288	CAEEL09410	APOSC_01075, APOSC_25609
OG0007291	CAEEL00922	APOSC_20720, APOSC_20719
OG0007293	CAEEL02960	APOSC_05980
OG0007296	CAEEL07895	APOSC_15801
OG0007299	CAEEL08257	APOSC_14198
OG0007301	CAEEL01285	APOSC_25373
OG0007303	CAEEL00729	APOSC_26419, APOSC_26418
OG0007305	CAEEL08507	APOSC_13539
OG0007307	CAEEL05489	APOSC_26088
OG0007309	CAEEL06253	APOSC_15232
OG0007312	CAEEL18157	APOSC_28830
OG0007314	CAEEL14922	APOSC_00085
OG0007317	CAEEL04877	APOSC_09236
OG0007319	CAEEL02684	APOSC_28563
OG0007321	CAEEL08372	APOSC_08246
OG0007322	CAEEL07863	APOSC_15004
OG0007323	CAEEL17746	APOSC_21806
OG0007325	CAEEL02968	APOSC_16460
OG0007326	CAEEL12237	APOSC_11975, APOSC_06448
OG0007330	CAEEL08957	APOSC_23615
OG0007332	CAEEL12399, CAEEL09356	APOSC_06770
OG0007333	CAEEL02810	APOSC_01580
OG0007334	CAEEL16445	APOSC_17842
OG0007335	CAEEL09096	APOSC_22701, APOSC_14641
OG0007336	CAEEL07287	APOSC_00569
OG0007341	CAEEL08254	APOSC_24434
OG0007342	CAEEL17647	APOSC_22103
OG0007343	CAEEL01237	APOSC_25429
OG0007347	CAEEL16216	APOSC_08865
OG0007348	CAEEL01419	APOSC_20245
OG0007351	CAEEL00046	APOSC_10204
OG0007352	CAEEL02694	APOSC_08520
OG0007353	CAEEL01909	APOSC_26202
OG0007354	CAEEL07366	APOSC_14859
OG0007355	CAEEL07543	APOSC_15367
OG0007356	CAEEL10653	APOSC_03184
OG0007361	CAEEL18143	APOSC_07077
OG0007363	CAEEL15459	APOSC_09409
OG0007364	CAEEL00051	APOSC_17982
OG0007365	CAEEL15469	APOSC_27987
OG0007370	CAEEL00810	APOSC_07343
OG0007371	CAEEL08890	APOSC_05073, APOSC_05074
OG0007373	CAEEL07235	APOSC_14544
OG0007374	CAEEL08407	APOSC_22886
OG0007378	CAEEL07515	APOSC_02419, APOSC_02420
OG0007380	CAEEL02178	APOSC_13102
OG0007382	CAEEL03532	APOSC_16338
OG0007383	CAEEL02159	APOSC_03806
OG0007385	CAEEL10159	APOSC_03876
OG0007386	CAEEL20708	APOSC_04054
OG0007387	CAEEL01651	APOSC_06916
OG0007391	CAEEL15047	APOSC_00054
OG0007392	CAEEL04967	APOSC_20092
OG0007393	CAEEL14340	APOSC_12259
OG0007394	CAEEL17618	APOSC_00711
OG0007395	CAEEL00007	APOSC_23644
OG0007396	CAEEL08409	APOSC_12497
OG0007397	CAEEL05717	APOSC_04277
OG0007399	CAEEL09345	APOSC_10673
OG0007400	CAEEL07494	APOSC_25122
OG0007403	CAEEL00829	APOSC_28964
OG0007405	CAEEL09683	APOSC_09312
OG0007406	CAEEL08578	APOSC_15372
OG0007407	CAEEL09634	APOSC_10545
OG0007408	CAEEL03271	APOSC_27587
OG0007409	CAEEL00402	APOSC_14637
OG0007411	CAEEL00187	APOSC_14970
OG0007412	CAEEL02088	APOSC_03576
OG0007413	CAEEL05369	APOSC_08895
OG0007414	CAEEL02493	APOSC_19745
OG0007416	CAEEL06905	APOSC_12793
OG0007417	CAEEL11994	APOSC_21158
OG0007419	CAEEL08256	APOSC_03939
OG0007421	CAEEL05873	APOSC_01857
OG0007422	CAEEL14217	APOSC_09386
OG0007424	CAEEL09653	APOSC_14283
OG0007425	CAEEL08774	APOSC_10510
OG0007427	CAEEL12151	APOSC_17844
OG0007431	CAEEL08321	APOSC_16398
OG0007432	CAEEL05561	APOSC_27468
OG0007434	CAEEL19477	APOSC_05301, APOSC_15399
OG0007437	CAEEL05064	APOSC_08991
OG0007439	CAEEL00478	APOSC_15942
OG0007441	CAEEL08872	APOSC_09470
OG0007442	CAEEL05801, CAEEL20230	APOSC_05686
OG0007446	CAEEL08347	APOSC_06202
OG0007447	CAEEL15347	APOSC_04248
OG0007450	CAEEL15942	APOSC_24868
OG0007451	CAEEL01087	APOSC_03436
OG0007452	CAEEL11309, CAEEL11308	APOSC_13061
OG0007453	CAEEL15555	APOSC_11031
OG0007454	CAEEL05191	APOSC_23331
OG0007455	CAEEL09023	APOSC_14525
OG0007456	CAEEL09752	APOSC_27800
OG0007457	CAEEL02978	APOSC_18601
OG0007459	CAEEL08625	APOSC_03345
OG0007460	CAEEL08071	APOSC_13905
OG0007463	CAEEL05195	APOSC_09528
OG0007470	CAEEL09270	APOSC_28856
OG0007471	CAEEL00262	APOSC_14448
OG0007472	CAEEL07712	APOSC_01349
OG0007473	CAEEL06395	APOSC_27428, APOSC_27429, APOSC_20119
OG0007475	CAEEL11891	APOSC_11169
OG0007476	CAEEL05614	APOSC_12767
OG0007477	CAEEL18090	APOSC_11620
OG0007478	CAEEL10045	APOSC_00149
OG0007481	CAEEL07144	APOSC_11072
OG0007482	CAEEL05046	APOSC_11382
OG0007483	CAEEL05091	APOSC_19340
OG0007484	CAEEL15663	APOSC_03384, APOSC_10885
OG0007488	CAEEL11022	APOSC_10046
OG0007489	CAEEL01991	APOSC_15853, APOSC_13134
OG0007491	CAEEL08156	APOSC_20172
OG0007494	CAEEL07420	APOSC_05908
OG0007495	CAEEL02719	APOSC_17790, APOSC_05318
OG0007496	CAEEL08861	APOSC_07260, APOSC_23340
OG0007498	CAEEL00436	APOSC_08188
OG0007500	CAEEL02792, CAEEL15995	APOSC_21410
OG0007503	CAEEL02990	APOSC_15711
OG0007508	CAEEL11729	APOSC_13088
OG0007509	CAEEL03713	APOSC_28922
OG0007510	CAEEL02087	APOSC_02927
OG0007518	CAEEL09758	APOSC_11498
OG0007519	CAEEL01445	APOSC_16685
OG0007522	CAEEL17731, CAEEL17730, CAEEL12726, CAEEL04614	APOSC_14152
OG0007524	CAEEL19299	APOSC_20152
OG0007527	CAEEL00663	APOSC_24874
OG0007531	CAEEL00294	APOSC_03072
OG0007535	CAEEL11820	APOSC_08813
OG0007586	CAEEL10449	APOSC_20350
OG0007589	CAEEL12126	APOSC_12502
OG0007591	CAEEL00268	APOSC_10553
OG0007597	CAEEL08128	APOSC_05814, APOSC_05815
OG0007602	CAEEL04254	APOSC_06477
OG0007603	CAEEL01794	APOSC_24609
OG0007606	CAEEL07584	APOSC_26148
OG0007608	CAEEL13664	APOSC_02832
OG0007609	CAEEL18836	APOSC_27864
OG0007611	CAEEL17991	APOSC_23742
OG0007613	CAEEL08843	APOSC_02165, APOSC_02166
OG0007615	CAEEL11977	APOSC_12637
OG0007616	CAEEL01590	APOSC_02217
OG0007618	CAEEL00292	APOSC_20263, APOSC_20264
OG0007619	CAEEL00841	APOSC_14017
OG0007621	CAEEL02354	APOSC_26719
OG0007624	CAEEL00535	APOSC_27965
OG0007626	CAEEL06256	APOSC_06523
OG0007629	CAEEL01044	APOSC_19061
OG0007633	CAEEL20565	APOSC_19734
OG0007634	CAEEL15553	APOSC_23117
OG0007638	CAEEL00644	APOSC_28435
OG0007642	CAEEL15921	APOSC_00752
OG0007645	CAEEL07585	APOSC_22609
OG0007646	CAEEL01490	APOSC_17349
OG0007651	CAEEL07805	APOSC_17594
OG0007654	CAEEL01221, CAEEL08338	APOSC_14217
OG0007656	CAEEL10499	APOSC_03159
OG0007657	CAEEL03766	APOSC_01993
OG0007662	CAEEL14112	APOSC_20466
OG0007663	CAEEL07909	APOSC_02728
OG0007664	CAEEL02497	APOSC_02524
OG0007667	CAEEL09697	APOSC_10901
OG0007674	CAEEL07619	APOSC_01693
OG0007676	CAEEL11928	APOSC_05879
OG0007680	CAEEL08127	APOSC_28293
OG0007681	CAEEL00409	APOSC_17846
OG0007685	CAEEL05547	APOSC_12938
OG0007686	CAEEL07547	APOSC_16986, APOSC_16987
OG0007687	CAEEL12382	APOSC_20932
OG0007690	CAEEL07839	APOSC_18618
OG0007698	CAEEL09040	APOSC_12163
OG0007699	CAEEL05906	APOSC_06935
OG0007701	CAEEL08144	APOSC_00228
OG0007702	CAEEL09034	APOSC_07178
OG0007703	CAEEL09743	APOSC_06165
OG0007712	CAEEL10394	APOSC_08827, APOSC_08828
OG0007713	CAEEL08732	APOSC_19438
OG0007719	CAEEL04281	APOSC_09388
OG0007722	CAEEL04401	APOSC_17122
OG0007723	CAEEL01529	APOSC_14079
OG0007732	CAEEL02105	APOSC_23886
OG0007734	CAEEL20465	APOSC_09736
OG0007736	CAEEL08552	APOSC_05621
OG0007738	CAEEL13138	APOSC_09799
OG0007739	CAEEL05697	APOSC_06240
OG0007743	CAEEL01748	APOSC_06572
OG0007744	CAEEL07533	APOSC_09925
OG0007746	CAEEL14195	APOSC_14936
OG0007749	CAEEL12327	APOSC_16625
OG0007752	CAEEL16888	APOSC_03918
OG0007754	CAEEL16020	APOSC_02480
OG0007757	CAEEL04833	APOSC_22966
OG0007758	CAEEL12592	APOSC_21644
OG0007759	CAEEL09235	APOSC_15672, APOSC_15671
OG0007760	CAEEL11638	APOSC_10797
OG0007761	CAEEL04714	APOSC_23778
OG0007766	CAEEL16170	APOSC_07061
OG0007767	CAEEL04905	APOSC_28554
OG0007769	CAEEL08087	APOSC_21393
OG0007771	CAEEL07807	APOSC_05662
OG0007772	CAEEL09510	APOSC_13501
OG0007774	CAEEL00940	APOSC_13250
OG0007781	CAEEL15819	APOSC_21561
OG0007782	CAEEL02809	APOSC_19048
OG0007783	CAEEL07253	APOSC_08633
OG0007786	CAEEL11757	APOSC_27963
OG0007794	CAEEL19174	APOSC_01078
OG0007800	CAEEL08807	APOSC_04185
OG0007803	CAEEL05119	APOSC_25972
OG0007804	CAEEL00772	APOSC_27902
OG0007807	CAEEL05530	APOSC_18526
OG0007810	CAEEL03135	APOSC_20810
OG0007811	CAEEL07487	APOSC_07082
OG0007813	CAEEL13344	APOSC_26038, APOSC_08477
OG0007814	CAEEL09448	APOSC_17495
OG0007816	CAEEL05256	APOSC_06784
OG0007817	CAEEL15491	APOSC_27217
OG0007818	CAEEL09942	APOSC_27304
OG0007820	CAEEL09298	APOSC_13774
OG0007823	CAEEL13928	APOSC_03519, APOSC_12438
OG0007825	CAEEL11587	APOSC_18771, APOSC_18772
OG0007829	CAEEL06733	APOSC_13789, APOSC_12814
OG0007830	CAEEL12370	APOSC_25337
OG0007831	CAEEL09366	APOSC_23248
OG0007832	CAEEL15897	APOSC_11298
OG0007834	CAEEL18324	APOSC_11688
OG0007835	CAEEL14273	APOSC_19892
OG0007837	CAEEL08272	APOSC_11771
OG0007840	CAEEL02866	APOSC_20023, APOSC_08462, APOSC_23763, APOSC_08976
OG0007848	CAEEL00623	APOSC_10364
OG0007852	CAEEL12251	APOSC_01625, APOSC_01623
OG0007858	CAEEL05800	APOSC_09977
OG0007911	CAEEL19720	APOSC_26735
OG0007918	CAEEL01338	APOSC_22002
OG0007929	CAEEL11949	APOSC_23012
OG0007932	CAEEL18348	APOSC_11906
OG0007943	CAEEL00323	APOSC_24917
OG0007947	CAEEL08838	APOSC_12155
OG0007952	CAEEL00559	APOSC_01052
OG0007955	CAEEL04282	APOSC_00091
OG0007956	CAEEL07040	APOSC_19930
OG0007957	CAEEL07410	APOSC_02795
OG0007958	CAEEL09574	APOSC_13077
OG0007959	CAEEL06031	APOSC_23624
OG0007962	CAEEL03907	APOSC_17861
OG0007966	CAEEL18121	APOSC_24056
OG0007969	CAEEL07525	APOSC_22956
OG0007971	CAEEL09028	APOSC_25406
OG0007974	CAEEL18470	APOSC_08616
OG0007975	CAEEL07570	APOSC_11633
OG0007976	CAEEL13363	APOSC_23057
OG0007978	CAEEL16129	APOSC_20326
OG0007980	CAEEL04889	APOSC_27208
OG0007990	CAEEL07840	APOSC_13512
OG0007994	CAEEL07063	APOSC_12623
OG0007996	CAEEL08828	APOSC_17440
OG0007997	CAEEL08226	APOSC_21698
OG0007999	CAEEL07190	APOSC_09847
OG0008000	CAEEL08364	APOSC_03861
OG0008001	CAEEL02665	APOSC_01709
OG0008007	CAEEL06239	APOSC_10197
OG0008008	CAEEL09265	APOSC_08380
OG0008009	CAEEL02124	APOSC_26253, APOSC_17890
OG0008011	CAEEL11657	APOSC_14830
OG0008016	CAEEL01402	APOSC_23825
OG0008018	CAEEL09951	APOSC_17034
OG0008020	CAEEL07350	APOSC_27780
OG0008023	CAEEL06642	APOSC_18944
OG0008028	CAEEL08626	APOSC_27294, APOSC_27293
OG0008030	CAEEL08937	APOSC_03982
OG0008031	CAEEL03012	APOSC_25984
OG0008039	CAEEL08953	APOSC_17831
OG0008041	CAEEL11036	APOSC_27285
OG0008042	CAEEL08018	APOSC_09787
OG0008045	CAEEL06796	APOSC_18023
OG0008046	CAEEL02060	APOSC_16451
OG0008047	CAEEL11814	APOSC_07617, APOSC_28616
OG0008049	CAEEL07907	APOSC_26885
OG0008050	CAEEL05217	APOSC_13160
OG0008051	CAEEL00393	APOSC_03468
OG0008056	CAEEL07039	APOSC_08885
OG0008059	CAEEL15078	APOSC_15499
OG0008062	CAEEL05480	APOSC_12388
OG0008065	CAEEL19082	APOSC_07629
OG0008066	CAEEL02996	APOSC_19369
OG0008067	CAEEL01642	APOSC_16252
OG0008069	CAEEL04653	APOSC_20472
OG0008071	CAEEL15707	APOSC_24421
OG0008072	CAEEL03539	APOSC_28694
OG0008074	CAEEL08812	APOSC_27224, APOSC_02323, APOSC_25769
OG0008075	CAEEL18761	APOSC_08341
OG0008079	CAEEL11763	APOSC_14186
OG0008080	CAEEL05079	APOSC_05343
OG0008081	CAEEL01394	APOSC_19170
OG0008082	CAEEL14725	APOSC_24746
OG0008091	CAEEL08716	APOSC_18409
OG0008094	CAEEL09901	APOSC_18874
OG0008100	CAEEL09035	APOSC_07045
OG0008104	CAEEL01994	APOSC_05053
OG0008105	CAEEL14680	APOSC_17240
OG0008108	CAEEL00549	APOSC_17504
OG0008110	CAEEL05284	APOSC_25259
OG0008113	CAEEL01854	APOSC_14747
OG0008117	CAEEL10260	APOSC_02223, APOSC_02222
OG0008119	CAEEL12692	APOSC_00316
OG0008122	CAEEL11778	APOSC_20851
OG0008127	CAEEL07191	APOSC_07880
OG0008136	CAEEL09654	APOSC_07166
OG0008201	CAEEL15238	APOSC_24486
OG0008202	CAEEL08153	APOSC_07690
OG0008203	CAEEL11108	APOSC_03043, APOSC_03044
OG0008208	CAEEL12161	APOSC_03726
OG0008217	CAEEL20440	APOSC_26604
OG0008219	CAEEL16399	APOSC_01816
OG0008224	CAEEL00450	APOSC_13569
OG0008229	CAEEL09406	APOSC_04449
OG0008232	CAEEL00894	APOSC_13954
OG0008238	CAEEL00102	APOSC_09010
OG0008239	CAEEL10269	APOSC_00770
OG0008242	CAEEL08668	APOSC_19748
OG0008243	CAEEL02601	APOSC_12489
OG0008249	CAEEL15845	APOSC_23287
OG0008258	CAEEL16173	APOSC_18575, APOSC_18576, APOSC_18577
OG0008261	CAEEL07062	APOSC_23556, APOSC_14888
OG0008262	CAEEL11455	APOSC_16435
