Orthogroup	DROME	OWEFU
OG0004149	DROME11017, DROME11016, DROME11015	OFUSG24993.1.p1
OG0004150	DROME04551, DROME04550	OFUSG04655.1.p1
OG0004151	DROME14564	OFUSG20857.1.p1
OG0004153	DROME12893	OFUSG10672.1.p1
OG0004156	DROME18060	OFUSG05939.1.p1
OG0004157	DROME21496	OFUSG19454.1.p1
OG0004158	DROME10050	OFUSG04504.1.p1
OG0004160	DROME15565	OFUSG23353.1.p1
OG0004164	DROME16332	OFUSG17859.1.p1
OG0004166	DROME17896	OFUSG05575.1.p1
OG0004167	DROME18913	OFUSG11703.1.p1
OG0004168	DROME05468	OFUSG15102.1.p1
OG0004169	DROME00368	OFUSG10640.1.p1
OG0004170	DROME12078	OFUSG08006.1.p1
OG0004171	DROME07182	OFUSG07032.1.p1, OFUSG07032.2.p1
OG0004176	DROME10985, DROME10984	OFUSG02603.1.p1
OG0004178	DROME02387, DROME04815	OFUSG19368.1.p1
OG0004179	DROME10276, DROME10274, DROME10275, DROME10273	OFUSG11027.2.p1, OFUSG11027.1.p1
OG0004180	DROME20474	OFUSG16755.1.p1
OG0004181	DROME12964	OFUSG03257.1.p1
OG0004182	DROME16363	OFUSG01145.1.p1, OFUSG01146.2.p1, OFUSG01146.1.p1
OG0004183	DROME09271	OFUSG25418.1.p1
OG0004184	DROME04419	OFUSG12556.1.p1
OG0004186	DROME16037	OFUSG11737.1.p1
OG0004187	DROME07871	OFUSG20862.1.p1
OG0004188	DROME07492, DROME07494, DROME07493	OFUSG25107.1.p1
OG0004189	DROME11000, DROME11001	OFUSG24213.1.p1
OG0004190	DROME01879, DROME22091	OFUSG09999.1.p1
OG0004198	DROME17028	OFUSG15844.1.p1
OG0004203	DROME09079	OFUSG26375.1.p1, OFUSG07163.1.p1, OFUSG18513.1.p1, OFUSG02639.1.p1, OFUSG12781.1.p1, OFUSG12212.1.p1, OFUSG20063.1.p1, OFUSG18855.1.p1, OFUSG18856.1.p1, OFUSG18857.1.p1, OFUSG00655.1.p1, OFUSG06398.1.p1, OFUSG22778.1.p1, OFUSG23422.1.p1, OFUSG08761.1.p1
OG0004215	DROME19401	OFUSG15336.1.p1
OG0004216	DROME11793	OFUSG23107.1.p1
OG0004217	DROME21224	OFUSG02696.2.p1, OFUSG02696.1.p1
OG0004218	DROME20138, DROME20139	OFUSG22260.1.p1
OG0004219	DROME03490	OFUSG04405.1.p1
OG0004220	DROME07426, DROME07425	OFUSG19674.1.p1, OFUSG19674.2.p1
OG0004222	DROME04949	OFUSG11203.3.p1, OFUSG11203.5.p1, OFUSG11203.2.p1, OFUSG11203.1.p1, OFUSG11203.4.p1
OG0004223	DROME01123, DROME06776	OFUSG17090.1.p1, OFUSG17090.2.p1
OG0004225	DROME05012	OFUSG20907.1.p1
OG0004226	DROME15145	OFUSG15931.1.p1
OG0004227	DROME04086	OFUSG13655.1.p1
OG0004228	DROME10277	OFUSG23701.1.p1
OG0004229	DROME02866, DROME02865	OFUSG18108.1.p1
OG0004230	DROME18730, DROME18729	OFUSG08871.1.p1
OG0004231	DROME14487, DROME14486	OFUSG09197.1.p1
OG0004232	DROME15977	OFUSG19109.1.p1
OG0004235	DROME12429	OFUSG17809.1.p1
OG0004236	DROME17566	OFUSG12590.1.p1
OG0004238	DROME05258, DROME05259, DROME05257	OFUSG21302.1.p1
OG0004239	DROME15568	OFUSG26088.2.p1, OFUSG26088.3.p1, OFUSG26088.1.p1, OFUSG26090.1.p1
OG0004241	DROME15542	OFUSG14483.1.p1
OG0004242	DROME03644, DROME06191	OFUSG19649.1.p1
OG0004243	DROME14802, DROME20505	OFUSG16169.1.p1, OFUSG16169.3.p1, OFUSG16169.2.p1
OG0004244	DROME10097	OFUSG23262.1.p1
OG0004245	DROME02038	OFUSG19143.1.p1, OFUSG19143.2.p1
OG0004246	DROME07435	OFUSG26279.1.p1
OG0004247	DROME13808	OFUSG08927.1.p1
OG0004248	DROME14001	OFUSG13174.1.p1
OG0004249	DROME04762	OFUSG02524.1.p1
OG0004250	DROME18272, DROME18273	OFUSG12266.1.p1
OG0004251	DROME04402	OFUSG22911.1.p1
OG0004252	DROME14951	OFUSG24821.1.p1
OG0004253	DROME20276, DROME20277, DROME20275	OFUSG22279.1.p1, OFUSG22279.2.p1
OG0004254	DROME16850, DROME16851, DROME16852	OFUSG10303.1.p1
OG0004255	DROME06896, DROME06895	OFUSG21308.1.p1
OG0004257	DROME14416	OFUSG22307.1.p1
OG0004258	DROME05217	OFUSG03080.1.p1
OG0004259	DROME21474, DROME10563	OFUSG20013.1.p1
OG0004261	DROME10981	OFUSG20642.1.p1
OG0004262	DROME16780	OFUSG12557.1.p1
OG0004263	DROME06450	OFUSG04157.2.p1, OFUSG04157.1.p1
OG0004264	DROME15193	OFUSG10442.1.p1
OG0004265	DROME05465	OFUSG22437.1.p1
OG0004268	DROME10031	OFUSG20277.1.p1
OG0004269	DROME16782	OFUSG06518.1.p1
OG0004270	DROME19295, DROME19296, DROME19297	OFUSG09567.1.p1
OG0004272	DROME21011	OFUSG19656.1.p1
OG0004273	DROME09850	OFUSG10132.2.p1, OFUSG10132.1.p1
OG0004275	DROME16991	OFUSG26487.1.p1, OFUSG07573.1.p1, OFUSG07573.2.p1
OG0004276	DROME08381	OFUSG20440.1.p1, OFUSG20440.2.p1
OG0004277	DROME05527, DROME17087, DROME15966, DROME15965, DROME15964, DROME13638, DROME13639	OFUSG00740.1.p1
OG0004278	DROME01231	OFUSG19618.1.p1
OG0004280	DROME22015	OFUSG08248.1.p1
OG0004281	DROME00885	OFUSG09512.2.p1, OFUSG09512.1.p1
OG0004282	DROME07183	OFUSG23553.1.p1
OG0004283	DROME21977	OFUSG02236.1.p1
OG0004284	DROME19835, DROME19836	OFUSG19166.1.p1
OG0004285	DROME12894	OFUSG06639.1.p1, OFUSG06639.2.p1
OG0004287	DROME16211	OFUSG12510.1.p1
OG0004288	DROME12750, DROME12751	OFUSG23204.1.p1
OG0004289	DROME10833, DROME19397	OFUSG11522.1.p1
OG0004290	DROME01469	OFUSG20422.1.p1
OG0004291	DROME16342	OFUSG11291.1.p1, OFUSG11293.1.p1
OG0004292	DROME06641	OFUSG12754.1.p1
OG0004294	DROME13106, DROME13107	OFUSG00840.1.p1, OFUSG00840.2.p1
OG0004295	DROME20603, DROME20604, DROME20602	OFUSG13465.2.p1, OFUSG13465.1.p1
OG0004297	DROME01005	OFUSG26602.2.p1, OFUSG26602.1.p1
OG0004299	DROME21406, DROME21405	OFUSG03171.1.p1
OG0004300	DROME21737	OFUSG06251.1.p1
OG0004301	DROME06959	OFUSG15532.1.p1
OG0004302	DROME01833	OFUSG14824.1.p1
OG0004303	DROME02789, DROME02790	OFUSG14746.1.p1
OG0004304	DROME15979, DROME15978	OFUSG19501.1.p1
OG0004305	DROME00211	OFUSG21306.1.p1
OG0004306	DROME06581, DROME06582, DROME06580, DROME06583	OFUSG26453.1.p1
OG0004307	DROME07784	OFUSG10009.1.p1
OG0004308	DROME08791, DROME08790	OFUSG00660.1.p1
OG0004309	DROME11787	OFUSG10951.1.p1
OG0004310	DROME20002	OFUSG24234.1.p1
OG0004312	DROME07615	OFUSG20320.1.p1
OG0004314	DROME04957	OFUSG07970.1.p1
OG0004315	DROME21705	OFUSG19262.1.p1
OG0004316	DROME06707	OFUSG25561.1.p1
OG0004317	DROME18648, DROME18649, DROME18650	OFUSG15608.1.p1
OG0004319	DROME01293	OFUSG01252.1.p1
OG0004321	DROME00141	OFUSG09959.1.p1, OFUSG09959.3.p1, OFUSG09959.2.p1
OG0004322	DROME21173, DROME21172	OFUSG21097.1.p1
OG0004323	DROME08716, DROME08715	OFUSG01104.1.p1
OG0004324	DROME19211, DROME05925, DROME05924	OFUSG23537.1.p1
OG0004325	DROME08792	OFUSG18623.1.p1
OG0004328	DROME06814, DROME06813	OFUSG21216.1.p1
OG0004329	DROME14796	OFUSG06444.1.p1
OG0004330	DROME05935	OFUSG21944.1.p1, OFUSG21944.2.p1
OG0004331	DROME09522	OFUSG12334.1.p1
OG0004332	DROME03199	OFUSG09843.1.p1, OFUSG09842.3.p1, OFUSG09842.2.p1, OFUSG09842.1.p1
OG0004333	DROME03525	OFUSG13517.2.p1, OFUSG13517.1.p1
OG0004334	DROME17993, DROME17994	OFUSG12737.1.p1
OG0004335	DROME10278	OFUSG03846.1.p1
OG0004337	DROME13597	OFUSG19298.1.p1
OG0004338	DROME16553	OFUSG03491.1.p1
OG0004342	DROME12320	OFUSG03471.1.p1
OG0004343	DROME10215	OFUSG18774.1.p1
OG0004344	DROME17664	OFUSG12551.1.p1
OG0004345	DROME20919	OFUSG26912.1.p1, OFUSG22749.1.p1
OG0004347	DROME21288, DROME21289	OFUSG15122.1.p1
OG0004348	DROME08598, DROME08597	OFUSG01419.1.p1
OG0004349	DROME12070	OFUSG06694.1.p1
OG0004350	DROME08566	OFUSG00516.1.p1
OG0004351	DROME17742	OFUSG16980.1.p1
OG0004352	DROME04587	OFUSG12778.1.p1
OG0004353	DROME05577	OFUSG21237.1.p1
OG0004354	DROME18943	OFUSG09569.1.p1
OG0004355	DROME01999	OFUSG13727.1.p1
OG0004356	DROME12218	OFUSG07938.1.p1
OG0004357	DROME01205, DROME01203	OFUSG17647.1.p1
OG0004358	DROME01539	OFUSG05940.1.p1
OG0004359	DROME15372	OFUSG19521.1.p1
OG0004360	DROME03158	OFUSG16040.1.p1
OG0004361	DROME16888	OFUSG08301.1.p1
OG0004362	DROME04321	OFUSG26828.1.p1
OG0004364	DROME18518, DROME02371	OFUSG12581.1.p1
OG0004365	DROME11247	OFUSG04532.1.p1
OG0004366	DROME02176	OFUSG20392.1.p1, OFUSG20392.2.p1
OG0004367	DROME05441, DROME05440, DROME05442	OFUSG11817.1.p1
OG0004368	DROME03958, DROME03959	OFUSG07493.1.p1
OG0004369	DROME08156	OFUSG08176.1.p1
OG0004370	DROME12142, DROME12141	OFUSG09597.1.p1
OG0004371	DROME19537	OFUSG17117.2.p1, OFUSG17117.1.p1, OFUSG17117.3.p1
OG0004373	DROME07316	OFUSG21375.1.p1
OG0004374	DROME21010	OFUSG23996.1.p1
OG0004376	DROME21016	OFUSG15296.1.p1
OG0004377	DROME02771, DROME02772, DROME02773, DROME02770	OFUSG04513.1.p1
OG0004378	DROME00771	OFUSG15382.1.p1
OG0004379	DROME14972, DROME14973	OFUSG08124.1.p1
OG0004380	DROME21035, DROME21034	OFUSG07867.1.p1
OG0004381	DROME03934	OFUSG20032.1.p1
OG0004382	DROME16408, DROME16407	OFUSG21856.1.p1
OG0004385	DROME16721	OFUSG25602.1.p1, OFUSG25604.1.p1
OG0004388	DROME07878	OFUSG15853.1.p1
OG0004389	DROME13762	OFUSG17299.1.p1
OG0004391	DROME11785, DROME11784	OFUSG18030.1.p1
OG0004392	DROME17967, DROME17966, DROME17965	OFUSG17805.1.p1
OG0004393	DROME16127	OFUSG19024.1.p1
OG0004394	DROME00472, DROME00473, DROME00475	OFUSG03035.2.p1, OFUSG03035.1.p1
OG0004395	DROME14114, DROME14116, DROME14115, DROME14113, DROME14117, DROME14118	OFUSG06695.1.p1
OG0004396	DROME00290, DROME00291	OFUSG21440.1.p1
OG0004397	DROME07584, DROME07585	OFUSG20729.1.p1
OG0004398	DROME20923	OFUSG15408.2.p1, OFUSG15408.1.p1, OFUSG15408.3.p1
OG0004399	DROME00026, DROME00027	OFUSG18895.1.p1, OFUSG18895.2.p1
OG0004401	DROME15904	OFUSG17102.1.p1
OG0004403	DROME16539, DROME16538, DROME16541, DROME16540	OFUSG16597.1.p1
OG0004404	DROME00111	OFUSG13040.1.p1
OG0004405	DROME20905	OFUSG10510.1.p1
OG0004406	DROME20449	OFUSG11750.1.p1
OG0004407	DROME17000	OFUSG21556.1.p1, OFUSG21556.2.p1, OFUSG21556.3.p1
OG0004409	DROME07816	OFUSG19201.1.p1
OG0004413	DROME16031	OFUSG19215.1.p1
OG0004415	DROME19672	OFUSG04373.1.p1, OFUSG04373.2.p1
OG0004417	DROME08382	OFUSG21036.1.p1
OG0004423	DROME09027, DROME09026	OFUSG12675.1.p1
OG0004424	DROME06710, DROME06709	OFUSG18745.1.p1
OG0004425	DROME09154	OFUSG04544.1.p1
OG0004426	DROME02898	OFUSG14933.1.p1
OG0004459	DROME11629	OFUSG05552.1.p1, OFUSG05552.2.p1
OG0004460	DROME01612	OFUSG04747.1.p1
OG0004462	DROME10763	OFUSG14517.1.p1
OG0004465	DROME21097, DROME00340	OFUSG21289.1.p1
OG0004468	DROME08086	OFUSG15364.1.p1
OG0004471	DROME04870, DROME04872, DROME04871	OFUSG12708.2.p1, OFUSG12708.1.p1
OG0004472	DROME13220	OFUSG19542.1.p1
OG0004474	DROME12398, DROME12397	OFUSG23245.2.p1, OFUSG23245.3.p1, OFUSG23245.1.p1
OG0004475	DROME05206	OFUSG10497.1.p1
OG0004476	DROME21347, DROME21348, DROME21349	OFUSG03473.1.p1
OG0004477	DROME03184	OFUSG09375.1.p1
OG0004478	DROME08802, DROME08801, DROME08806	OFUSG20237.1.p1, OFUSG20237.3.p1, OFUSG20237.2.p1
OG0004479	DROME02751	OFUSG05226.1.p1
OG0004480	DROME02479	OFUSG08523.2.p1, OFUSG08523.1.p1
OG0004482	DROME04849	OFUSG17711.2.p1, OFUSG17711.1.p1
OG0004483	DROME01082, DROME01081	OFUSG17696.1.p1
OG0004484	DROME15453	OFUSG23258.1.p1
OG0004486	DROME03906	OFUSG20259.1.p1
OG0004487	DROME22095, DROME20434, DROME20435	OFUSG03509.1.p1
OG0004488	DROME18125	OFUSG08603.1.p1
OG0004489	DROME01140	OFUSG19255.1.p1
OG0004490	DROME02420	OFUSG01069.1.p1
OG0004491	DROME06306	OFUSG26923.1.p1
OG0004492	DROME06523	OFUSG22257.1.p1
OG0004493	DROME05464	OFUSG00611.1.p1
OG0004494	DROME12460, DROME12459	OFUSG10248.1.p1
OG0004495	DROME19461, DROME19460, DROME03167	OFUSG08418.1.p1
OG0004496	DROME10398	OFUSG07230.1.p1
OG0004497	DROME12594	OFUSG20901.1.p1, OFUSG20901.2.p1
OG0004498	DROME20932	OFUSG20779.1.p1
OG0004500	DROME19536	OFUSG17190.1.p1
OG0004501	DROME11056	OFUSG00301.1.p1
OG0004503	DROME04705	OFUSG03545.1.p1
OG0004506	DROME10904	OFUSG10629.1.p1
OG0004507	DROME17036	OFUSG09055.1.p1
OG0004511	DROME13105	OFUSG08755.1.p1
OG0004512	DROME10927	OFUSG12443.1.p2, OFUSG12440.1.p1
OG0004513	DROME12675	OFUSG26259.1.p1
OG0004514	DROME01230	OFUSG14833.1.p1
OG0004515	DROME15124, DROME19804	OFUSG06070.1.p1
OG0004517	DROME12340	OFUSG09941.1.p1, OFUSG09941.2.p1
OG0004518	DROME19881	OFUSG26235.1.p1
OG0004519	DROME13472	OFUSG19459.1.p1, OFUSG19459.2.p1
OG0004520	DROME13131	OFUSG14215.1.p1
OG0004522	DROME01822, DROME01819	OFUSG26371.1.p1
OG0004523	DROME07758	OFUSG09566.1.p1
OG0004524	DROME19557	OFUSG21076.1.p1
OG0004525	DROME13522	OFUSG21962.1.p1
OG0004526	DROME09780	OFUSG25412.1.p1
OG0004529	DROME14562	OFUSG13290.1.p1
OG0004530	DROME03349	OFUSG03014.1.p1
OG0004532	DROME11183	OFUSG17819.1.p1
OG0004533	DROME16934, DROME16933	OFUSG16086.1.p1
OG0004534	DROME11128, DROME11127	OFUSG03583.1.p1
OG0004535	DROME11313, DROME11681	OFUSG11409.1.p1
OG0004538	DROME01010	OFUSG25281.1.p1
OG0004539	DROME22056, DROME22055	OFUSG12073.1.p1
OG0004540	DROME21936, DROME17090	OFUSG16071.1.p1
OG0004542	DROME14306, DROME14305	OFUSG25591.2.p1, OFUSG25591.1.p1
OG0004543	DROME16410	OFUSG17197.1.p1
OG0004544	DROME03219	OFUSG06245.1.p1, OFUSG05691.1.p1
OG0004545	DROME14918	OFUSG23646.1.p1, OFUSG23649.1.p1
OG0004546	DROME07299	OFUSG26604.1.p1
OG0004548	DROME20368, DROME10401	OFUSG08416.1.p1
OG0004550	DROME17029	OFUSG00208.1.p1
OG0004551	DROME17768, DROME17769	OFUSG16193.2.p1, OFUSG16193.1.p1, OFUSG16195.1.p1, OFUSG16195.2.p1
OG0004552	DROME00895	OFUSG13863.1.p1, OFUSG24698.1.p1
OG0004553	DROME15169, DROME15168, DROME15170, DROME15171, DROME15167, DROME15172	OFUSG01337.2.p1, OFUSG01337.1.p1, OFUSG01337.3.p1, OFUSG01337.4.p1
OG0004554	DROME15667	OFUSG07017.1.p1
OG0004555	DROME08499, DROME08501, DROME08498, DROME08500	OFUSG20338.1.p1
OG0004559	DROME00073	OFUSG09948.1.p1
OG0004561	DROME14241, DROME14240	OFUSG24869.1.p1
OG0004563	DROME01043	OFUSG01035.1.p1
OG0004564	DROME05211	OFUSG11372.1.p1
OG0004565	DROME02327, DROME02328	OFUSG25212.1.p1, OFUSG25214.1.p1
OG0004566	DROME09871	OFUSG17189.1.p1
OG0004567	DROME02916	OFUSG13070.1.p1
OG0004569	DROME06466	OFUSG15462.1.p1
OG0004570	DROME03152, DROME03153	OFUSG21943.1.p1
OG0004571	DROME15691, DROME15692	OFUSG26032.1.p1, OFUSG26032.2.p1
OG0004572	DROME09948	OFUSG20446.1.p1
OG0004573	DROME00139	OFUSG14867.1.p1
OG0004577	DROME08875, DROME08876	OFUSG05229.1.p1
OG0004578	DROME18906	OFUSG08031.1.p1
OG0004579	DROME01846	OFUSG19362.1.p1
OG0004581	DROME17808, DROME17807, DROME17806	OFUSG26863.1.p1, OFUSG26863.2.p1
OG0004582	DROME06477	OFUSG21277.1.p1
OG0004583	DROME11053	OFUSG12908.1.p1
OG0004584	DROME21581	OFUSG16312.1.p1
OG0004585	DROME01558, DROME01556, DROME01557	OFUSG20357.1.p1
OG0004587	DROME15606	OFUSG02164.1.p1
OG0004588	DROME12821, DROME12822, DROME14788, DROME12819, DROME12820	OFUSG22313.1.p1
OG0004589	DROME10033, DROME10032	OFUSG24193.1.p1
OG0004590	DROME15582, DROME11041, DROME11040	OFUSG14930.2.p1, OFUSG14930.1.p1
OG0004593	DROME07438	OFUSG04892.1.p1
OG0004596	DROME02187	OFUSG07539.1.p1
OG0004601	DROME05651, DROME05650	OFUSG25669.1.p1
OG0004602	DROME02726, DROME12032	OFUSG18345.1.p1
OG0004603	DROME10465, DROME10466, DROME10464	OFUSG18121.1.p1
OG0004609	DROME08817	OFUSG07084.1.p1
OG0004610	DROME10381	OFUSG09759.1.p1
OG0004611	DROME16445	OFUSG13143.1.p1
OG0004612	DROME00790	OFUSG16853.2.p1, OFUSG16853.1.p1
OG0004613	DROME05353	OFUSG12709.2.p1, OFUSG12709.1.p1, OFUSG12709.3.p1
OG0004614	DROME13073, DROME13075, DROME13074	OFUSG11608.1.p1
OG0004616	DROME19950, DROME19951	OFUSG03912.1.p1
OG0004619	DROME17529	OFUSG16672.1.p1
OG0004621	DROME20061, DROME20060	OFUSG19375.1.p1, OFUSG19375.2.p1
OG0004622	DROME08147, DROME08146	OFUSG04709.2.p1, OFUSG04709.1.p1
OG0004625	DROME00122	OFUSG15027.1.p1
OG0004626	DROME04697	OFUSG20569.1.p1
OG0004627	DROME18129, DROME18128, DROME18127	OFUSG14785.1.p1, OFUSG14785.2.p1
OG0004628	DROME03937	OFUSG17226.1.p1
OG0004629	DROME06036	OFUSG14690.1.p1
OG0004630	DROME13583	OFUSG20291.1.p1, OFUSG20291.2.p1
OG0004631	DROME07681	OFUSG21370.1.p1
OG0004633	DROME15422	OFUSG13692.1.p1
OG0004634	DROME00888	OFUSG13542.1.p1
OG0004635	DROME17782	OFUSG19569.1.p1
OG0004638	DROME09153	OFUSG08345.2.p1, OFUSG08345.1.p1
OG0004639	DROME08016	OFUSG25724.1.p1
OG0004640	DROME04904, DROME04905	OFUSG16860.1.p1
OG0004643	DROME00911	OFUSG14661.1.p1
OG0004645	DROME21222	OFUSG25275.1.p1
OG0004646	DROME06988	OFUSG08555.1.p1
OG0004647	DROME12086	OFUSG20121.1.p1, OFUSG20121.2.p1, OFUSG20121.5.p1, OFUSG20121.4.p1, OFUSG20121.3.p1
OG0004648	DROME18522	OFUSG25016.1.p1
OG0004649	DROME20953	OFUSG22259.1.p1
OG0004651	DROME21452, DROME21453	OFUSG07034.1.p1, OFUSG07034.3.p1, OFUSG07034.2.p1
OG0004652	DROME17381	OFUSG14432.1.p1
OG0004653	DROME13457	OFUSG04384.1.p1, OFUSG04154.1.p1
OG0004654	DROME05489, DROME05488	OFUSG07791.1.p1
OG0004655	DROME01318	OFUSG07897.1.p1
OG0004656	DROME16743	OFUSG13180.1.p1
OG0004657	DROME03195	OFUSG20946.1.p1
OG0004658	DROME09698	OFUSG00003.2.p1, OFUSG00003.1.p1
OG0004659	DROME14307	OFUSG05707.2.p1, OFUSG05707.1.p1
OG0004660	DROME17308, DROME17309, DROME17306, DROME17307	OFUSG00440.1.p1
OG0004662	DROME19806	OFUSG12267.1.p1
OG0004663	DROME20926	OFUSG15708.1.p1
OG0004664	DROME04843, DROME04844	OFUSG14191.1.p1
OG0004667	DROME16447, DROME16446, DROME16449, DROME16448	OFUSG05624.1.p1
OG0004668	DROME08135	OFUSG21754.1.p1
OG0004669	DROME07920	OFUSG09155.1.p1
OG0004670	DROME04629	OFUSG16156.1.p1
OG0004671	DROME19389	OFUSG15323.1.p1, OFUSG15323.2.p1
OG0004672	DROME19572	OFUSG20622.1.p1
OG0004674	DROME20610	OFUSG21156.1.p1
OG0004675	DROME01467, DROME01466, DROME03380	OFUSG12757.3.p1, OFUSG12757.2.p1, OFUSG12757.1.p1
OG0004676	DROME18548	OFUSG22032.1.p1, OFUSG22032.2.p1
OG0004677	DROME00115	OFUSG11726.1.p1
OG0004678	DROME04998, DROME04997	OFUSG08155.1.p1, OFUSG08156.1.p1
OG0004679	DROME04800	OFUSG24186.1.p1
OG0004681	DROME07478, DROME07479	OFUSG15267.1.p1
OG0004682	DROME14960, DROME14957	OFUSG12863.1.p1
OG0004683	DROME20448	OFUSG25029.1.p1
OG0004684	DROME16043	OFUSG11714.1.p1
OG0004685	DROME18917, DROME18916	OFUSG15144.1.p1
OG0004687	DROME02093	OFUSG18909.1.p1
OG0004688	DROME08291	OFUSG22565.1.p1
OG0004689	DROME11694	OFUSG22250.1.p1, OFUSG22250.2.p1
OG0004690	DROME07347	OFUSG15804.1.p1
OG0004691	DROME17121	OFUSG11227.1.p1
OG0004692	DROME08213	OFUSG04470.1.p1
OG0004692	DROME01042, DROME01041, DROME01050, DROME02438	OFUSG25025.1.p1
OG0004694	DROME13257	OFUSG10511.1.p1, OFUSG10511.2.p1
OG0004699	DROME03068	OFUSG23870.1.p1
OG0004700	DROME06957	OFUSG11053.1.p1
OG0004703	DROME19325	OFUSG14821.1.p1
OG0004705	DROME20075, DROME20076	OFUSG02327.1.p1
OG0004707	DROME19641	OFUSG02834.1.p1, OFUSG17783.1.p1
OG0004708	DROME00172	OFUSG24203.1.p1
OG0004711	DROME06479	OFUSG26677.1.p1
OG0004728	DROME01900	OFUSG19340.1.p1
OG0004730	DROME02564	OFUSG20134.2.p1, OFUSG20134.1.p1
OG0004731	DROME19893, DROME19894	OFUSG20985.1.p1, OFUSG20985.2.p1
OG0004732	DROME03214	OFUSG14904.1.p1
OG0004733	DROME04757	OFUSG09435.1.p1
OG0004739	DROME16590	OFUSG11195.1.p1
OG0004740	DROME20299	OFUSG25163.1.p1
OG0004743	DROME03419	OFUSG04679.1.p1
OG0004744	DROME08184	OFUSG09993.1.p1
OG0004747	DROME00628	OFUSG23170.1.p1, OFUSG23171.1.p1
OG0004749	DROME10966	OFUSG05430.1.p1
OG0004751	DROME01337, DROME01338	OFUSG21705.1.p1, OFUSG21706.1.p1
OG0004752	DROME18734	OFUSG07848.1.p1
OG0004753	DROME03636	OFUSG13691.1.p1
OG0004754	DROME22044	OFUSG17881.2.p1, OFUSG17881.1.p1
OG0004755	DROME16542	OFUSG16567.1.p1
OG0004756	DROME05028	OFUSG23403.1.p1
OG0004757	DROME14317	OFUSG06894.1.p1
OG0004758	DROME10880	OFUSG05254.1.p1, OFUSG05254.2.p1
OG0004759	DROME14009	OFUSG11568.1.p1
OG0004760	DROME20882, DROME20886, DROME20887, DROME20888, DROME11853	OFUSG17160.2.p1, OFUSG17160.1.p1
OG0004761	DROME15693, DROME15694	OFUSG16790.1.p1
OG0004763	DROME06189	OFUSG08982.1.p1
OG0004764	DROME04351	OFUSG13324.1.p1
OG0004765	DROME08142, DROME19163	OFUSG26546.1.p1
OG0004766	DROME02533	OFUSG20178.1.p1
OG0004767	DROME10770	OFUSG17853.1.p1
OG0004768	DROME02452	OFUSG03609.2.p1, OFUSG03609.1.p1
OG0004769	DROME02034	OFUSG25501.1.p1
OG0004770	DROME06615	OFUSG00866.1.p1
OG0004771	DROME07917, DROME07916, DROME07918, DROME07919	OFUSG07800.1.p1
OG0004772	DROME04147	OFUSG10371.1.p1
OG0004772	DROME18463, DROME18464	OFUSG11095.1.p1
OG0004774	DROME15180	OFUSG10040.1.p1
OG0004775	DROME19718	OFUSG16316.1.p1
OG0004776	DROME08094	OFUSG15174.1.p1
OG0004783	DROME09246	OFUSG08888.1.p1, OFUSG08888.2.p1
OG0004784	DROME21712, DROME21713, DROME21714	OFUSG11398.1.p1
OG0004785	DROME20154, DROME01032, DROME00155, DROME02565	OFUSG15812.1.p1
OG0004787	DROME07713	OFUSG21388.1.p1
OG0004789	DROME18163, DROME07088, DROME07089, DROME07087, DROME07090, DROME07091	OFUSG21579.2.p1, OFUSG21579.1.p1, OFUSG15292.1.p1
OG0004791	DROME14199	OFUSG19701.1.p1
OG0004792	DROME06361, DROME08012	OFUSG15044.1.p1
OG0004793	DROME15053	OFUSG19030.1.p1, OFUSG06876.1.p1
OG0004794	DROME12402	OFUSG13389.1.p1
OG0004795	DROME13666	OFUSG15100.1.p1, OFUSG15100.2.p1
OG0004797	DROME07303	OFUSG12917.1.p1
OG0004799	DROME19190, DROME19189	OFUSG00163.1.p1
OG0004801	DROME12258, DROME12259	OFUSG10453.1.p1
OG0004805	DROME04002	OFUSG24637.1.p1, OFUSG24637.2.p1, OFUSG24637.3.p1
OG0004808	DROME02542	OFUSG23681.1.p1
OG0004810	DROME05623, DROME05622	OFUSG19265.1.p1
OG0004811	DROME02621	OFUSG04813.1.p1
OG0004812	DROME01555	OFUSG12662.1.p1
OG0004813	DROME00925	OFUSG17469.1.p1
OG0004814	DROME05830	OFUSG16286.1.p1
OG0004816	DROME07783	OFUSG26076.1.p1
OG0004817	DROME06146	OFUSG13720.1.p1
OG0004819	DROME12033	OFUSG21509.1.p1
OG0004820	DROME01989	OFUSG00419.1.p1
OG0004822	DROME04359	OFUSG12693.1.p1
OG0004823	DROME10144, DROME10142, DROME10143	OFUSG00324.1.p1
OG0004824	DROME05768	OFUSG07500.1.p1
OG0004825	DROME03283, DROME04091	OFUSG09935.2.p1, OFUSG09935.1.p1
OG0004826	DROME20871	OFUSG12257.1.p1
OG0004827	DROME02105	OFUSG25292.1.p1, OFUSG25292.2.p1
OG0004828	DROME18812, DROME18813	OFUSG10685.1.p1
OG0004829	DROME09372	OFUSG04480.1.p1
OG0004830	DROME10949	OFUSG19559.1.p2
OG0004831	DROME01012	OFUSG00901.1.p1
OG0004832	DROME15225	OFUSG00282.1.p1
OG0004835	DROME16717	OFUSG22629.1.p1
OG0004836	DROME13630	OFUSG22338.1.p1, OFUSG21246.1.p1
OG0004837	DROME03243, DROME03241, DROME03242	OFUSG06806.1.p1
OG0004838	DROME19784	OFUSG17247.2.p1, OFUSG17247.1.p1
OG0004840	DROME05865	OFUSG08308.1.p1
