Orthogroup	LYTVA_ok	ORYLA
OG0004375	LYTVA_14843	ORYLA14822
OG0004378	LYTVA_15604	ORYLA03486
OG0004379	LYTVA_28643	ORYLA16844, ORYLA11000
OG0004381	LYTVA_18126	ORYLA01629
OG0004382	LYTVA_18561	ORYLA02422
OG0004383	LYTVA_01592	ORYLA10414
OG0004384	LYTVA_01455	ORYLA11849
OG0004385	LYTVA_17871	ORYLA02949
OG0004386	LYTVA_16054	ORYLA17577
OG0004389	LYTVA_29149	ORYLA06660, ORYLA13273
OG0004390	LYTVA_24758	ORYLA06508
OG0004393	LYTVA_06799	ORYLA00736, ORYLA05065, ORYLA07310
OG0004395	LYTVA_18598, LYTVA_13240	ORYLA11237, ORYLA11236
OG0004396	LYTVA_05452	ORYLA13670, ORYLA13671
OG0004397	LYTVA_23126	ORYLA12670, ORYLA06982, ORYLA12927
OG0004398	LYTVA_05438	ORYLA19042
OG0004399	LYTVA_18756	ORYLA15917, ORYLA10934
OG0004400	LYTVA_11350	ORYLA12834, ORYLA06976
OG0004401	LYTVA_06522	ORYLA16391
OG0004402	LYTVA_05123	ORYLA00359
OG0004404	LYTVA_29981	ORYLA18290, ORYLA18289
OG0004405	LYTVA_16143	ORYLA00290
OG0004407	LYTVA_09960	ORYLA10493
OG0004409	LYTVA_18965	ORYLA11017, ORYLA14719
OG0004413	LYTVA_15678	ORYLA13706
OG0004414	LYTVA_05497, LYTVA_28298	ORYLA04213, ORYLA03766
OG0004415	LYTVA_28761	ORYLA02106
OG0004417	LYTVA_08260	ORYLA06644
OG0004418	LYTVA_16592	ORYLA14094, ORYLA17533
OG0004419	LYTVA_10302	ORYLA17812
OG0004420	LYTVA_28762, LYTVA_28354	ORYLA15597, ORYLA13498
OG0004421	LYTVA_21010	ORYLA13703
OG0004422	LYTVA_03079	ORYLA17669
OG0004423	LYTVA_27161	ORYLA02181
OG0004424	LYTVA_21963	ORYLA14156
OG0004425	LYTVA_04158	ORYLA16312
OG0004459	LYTVA_10441, LYTVA_04612	ORYLA07864
OG0004460	LYTVA_05295, LYTVA_29632	ORYLA14340
OG0004461	LYTVA_30117	ORYLA11220, ORYLA13678
OG0004462	LYTVA_20076	ORYLA08525
OG0004467	LYTVA_29939	ORYLA17825, ORYLA04362
OG0004468	LYTVA_02592, LYTVA_18913	ORYLA01117
OG0004471	LYTVA_02607	ORYLA09668
OG0004472	LYTVA_08562	ORYLA11083
OG0004474	LYTVA_28353	ORYLA15384
OG0004476	LYTVA_16113	ORYLA17923
OG0004477	LYTVA_00888	ORYLA17327, ORYLA02798, ORYLA14659
OG0004478	LYTVA_08799	ORYLA15190
OG0004479	LYTVA_00476, LYTVA_04117, LYTVA_07724	ORYLA01642
OG0004480	LYTVA_24895	ORYLA08284
OG0004481	LYTVA_30175	ORYLA12038, ORYLA12039
OG0004482	LYTVA_11188	ORYLA09158
OG0004483	LYTVA_03457	ORYLA08606
OG0004484	LYTVA_00935	ORYLA14440
OG0004485	LYTVA_17989, LYTVA_18629	ORYLA03123
OG0004486	LYTVA_17364	ORYLA09214
OG0004487	LYTVA_15851	ORYLA12882
OG0004490	LYTVA_28558	ORYLA17142
OG0004491	LYTVA_04310, LYTVA_24604	ORYLA12722
OG0004493	LYTVA_27458	ORYLA05968, ORYLA02037
OG0004494	LYTVA_00181	ORYLA08165
OG0004495	LYTVA_01540	ORYLA06356
OG0004496	LYTVA_14373	ORYLA09129
OG0004497	LYTVA_18009	ORYLA15163
OG0004498	LYTVA_12145, LYTVA_00159, LYTVA_28363	ORYLA01757
OG0004499	LYTVA_06920, LYTVA_10034	ORYLA10507
OG0004500	LYTVA_20358	ORYLA18253
OG0004503	LYTVA_09532, LYTVA_13945	ORYLA00434, ORYLA00435
OG0004505	LYTVA_20170	ORYLA09612
OG0004506	LYTVA_19692	ORYLA16269
OG0004507	LYTVA_06354, LYTVA_26743	ORYLA17649
OG0004508	LYTVA_25380	ORYLA14170
OG0004509	LYTVA_02030, LYTVA_02021, LYTVA_16763	ORYLA06656, ORYLA13427
OG0004510	LYTVA_04427, LYTVA_04417	ORYLA09938
OG0004512	LYTVA_20700	ORYLA10399
OG0004513	LYTVA_19138	ORYLA14120
OG0004514	LYTVA_16044	ORYLA20179
OG0004515	LYTVA_17033	ORYLA08127
OG0004516	LYTVA_27324, LYTVA_16585	ORYLA03742
OG0004518	LYTVA_14613, LYTVA_02025	ORYLA00616
OG0004519	LYTVA_25742	ORYLA14200
OG0004520	LYTVA_16032	ORYLA18565
OG0004523	LYTVA_02111	ORYLA05758
OG0004524	LYTVA_04551	ORYLA17065
OG0004525	LYTVA_04264, LYTVA_18553	ORYLA13633
OG0004527	LYTVA_09964	ORYLA13249
OG0004528	LYTVA_28246	ORYLA04389
OG0004529	LYTVA_01959	ORYLA05119
OG0004530	LYTVA_11116, LYTVA_17848	ORYLA01274, ORYLA08814, ORYLA09936
OG0004531	LYTVA_04792, LYTVA_04794	ORYLA19003
OG0004532	LYTVA_16802	ORYLA16544
OG0004533	LYTVA_29598	ORYLA13166, ORYLA06373
OG0004534	LYTVA_21294	ORYLA04039
OG0004535	LYTVA_01326	ORYLA03117
OG0004536	LYTVA_11025, LYTVA_21189	ORYLA09084, ORYLA09083
OG0004537	LYTVA_02634	ORYLA05587, ORYLA02440
OG0004538	LYTVA_26379	ORYLA10469
OG0004539	LYTVA_28625	ORYLA05162
OG0004540	LYTVA_07396	ORYLA08872
OG0004542	LYTVA_17843	ORYLA07728
OG0004543	LYTVA_13629, LYTVA_27820	ORYLA00033, ORYLA00032
OG0004544	LYTVA_24449	ORYLA16006, ORYLA17168
OG0004545	LYTVA_25949, LYTVA_02321	ORYLA18092
OG0004546	LYTVA_26469	ORYLA01595
OG0004547	LYTVA_11437, LYTVA_22912	ORYLA14704, ORYLA14524
OG0004549	LYTVA_16594	ORYLA15379
OG0004550	LYTVA_18000	ORYLA11206
OG0004551	LYTVA_08055	ORYLA08011
OG0004552	LYTVA_27213	ORYLA07639
OG0004554	LYTVA_17490	ORYLA18535, ORYLA18534
OG0004555	LYTVA_03872	ORYLA09267
OG0004556	LYTVA_12685	ORYLA05892
OG0004557	LYTVA_02192	ORYLA01776, ORYLA14446, ORYLA05600, ORYLA10004
OG0004558	LYTVA_11113	ORYLA14164
OG0004560	LYTVA_05880	ORYLA13492
OG0004561	LYTVA_17889	ORYLA13301
OG0004563	LYTVA_23594, LYTVA_13340	ORYLA17640
OG0004564	LYTVA_29664	ORYLA10092, ORYLA04840
OG0004565	LYTVA_02489	ORYLA10682
OG0004566	LYTVA_11051	ORYLA09242
OG0004567	LYTVA_18454	ORYLA11483
OG0004569	LYTVA_09982	ORYLA18519
OG0004570	LYTVA_13935	ORYLA04690
OG0004571	LYTVA_14576	ORYLA09287
OG0004573	LYTVA_17192	ORYLA04092
OG0004574	LYTVA_20772	ORYLA10967, ORYLA12086
OG0004576	LYTVA_19417	ORYLA01212, ORYLA04929, ORYLA08121
OG0004577	LYTVA_11608	ORYLA07568
OG0004579	LYTVA_18859	ORYLA11222, ORYLA11221
OG0004581	LYTVA_28885	ORYLA04196
OG0004582	LYTVA_19263	ORYLA02882
OG0004583	LYTVA_15816	ORYLA11726
OG0004584	LYTVA_28504	ORYLA05309
OG0004585	LYTVA_04116	ORYLA06291
OG0004589	LYTVA_09509	ORYLA16243, ORYLA03758
OG0004590	LYTVA_05932	ORYLA05519
OG0004593	LYTVA_10440	ORYLA01302
OG0004600	LYTVA_05795	ORYLA18120
OG0004601	LYTVA_30200	ORYLA02465
OG0004602	LYTVA_07552, LYTVA_23290	ORYLA17209
OG0004603	LYTVA_15394	ORYLA17128
OG0004605	LYTVA_22511	ORYLA17124
OG0004607	LYTVA_06730	ORYLA17571
OG0004608	LYTVA_13193, LYTVA_15038	ORYLA11801
OG0004609	LYTVA_25027	ORYLA04118
OG0004610	LYTVA_15593	ORYLA15229, ORYLA12132
OG0004611	LYTVA_03557	ORYLA05090, ORYLA05091
OG0004612	LYTVA_14652	ORYLA02074
OG0004613	LYTVA_16660	ORYLA06011
OG0004614	LYTVA_20720, LYTVA_20719	ORYLA01420
OG0004615	LYTVA_21893	ORYLA02433, ORYLA06361, ORYLA13403
OG0004616	LYTVA_00918	ORYLA10301, ORYLA09881
OG0004617	LYTVA_25577	ORYLA12482, ORYLA15143, ORYLA11125
OG0004619	LYTVA_04247	ORYLA16430
OG0004621	LYTVA_28481	ORYLA14201, ORYLA15999
OG0004622	LYTVA_09479	ORYLA01749
OG0004626	LYTVA_13913, LYTVA_09916	ORYLA12665, ORYLA14546
OG0004627	LYTVA_28887	ORYLA08823
OG0004628	LYTVA_10287	ORYLA16390, ORYLA08691
OG0004629	LYTVA_12574	ORYLA02890
OG0004630	LYTVA_20130	ORYLA11416
OG0004631	LYTVA_01130	ORYLA19321
OG0004632	LYTVA_23166	ORYLA08542
OG0004633	LYTVA_19530	ORYLA06950
OG0004634	LYTVA_18328, LYTVA_15495	ORYLA16289, ORYLA18481
OG0004635	LYTVA_00293, LYTVA_15165	ORYLA06004
OG0004637	LYTVA_29249	ORYLA12299
OG0004638	LYTVA_13228, LYTVA_06142	ORYLA02490
OG0004639	LYTVA_06644, LYTVA_25887	ORYLA02611
OG0004641	LYTVA_14378	ORYLA18028
OG0004642	LYTVA_01586	ORYLA08976, ORYLA08977, ORYLA08978
OG0004644	LYTVA_08153	ORYLA10069
OG0004646	LYTVA_07777	ORYLA14971, ORYLA13019
OG0004647	LYTVA_07140	ORYLA17701, ORYLA17702
OG0004648	LYTVA_03524	ORYLA12915
OG0004649	LYTVA_10236	ORYLA04414, ORYLA03668, ORYLA17354
OG0004651	LYTVA_06969, LYTVA_00062	ORYLA14276
OG0004652	LYTVA_27671	ORYLA00965
OG0004654	LYTVA_21675	ORYLA16505
OG0004655	LYTVA_08466	ORYLA17173
OG0004656	LYTVA_18760	ORYLA18658, ORYLA11542
OG0004657	LYTVA_18672	ORYLA03530, ORYLA06957, ORYLA04226, ORYLA04225
OG0004659	LYTVA_02279	ORYLA13951
OG0004660	LYTVA_12983	ORYLA18953
OG0004661	LYTVA_02678	ORYLA00453
OG0004662	LYTVA_29731, LYTVA_02690	ORYLA19355, ORYLA11509
OG0004664	LYTVA_20638	ORYLA03155
OG0004666	LYTVA_05075	ORYLA20071, ORYLA19994
OG0004667	LYTVA_12412, LYTVA_25621	ORYLA08669, ORYLA08668
OG0004668	LYTVA_20199	ORYLA19057
OG0004671	LYTVA_21221	ORYLA04002
OG0004672	LYTVA_09235	ORYLA12303
OG0004673	LYTVA_13727	ORYLA09190, ORYLA19670
OG0004674	LYTVA_04839, LYTVA_28228	ORYLA02750
OG0004675	LYTVA_29989, LYTVA_25113	ORYLA11378
OG0004677	LYTVA_30124	ORYLA05147, ORYLA07837, ORYLA10075
OG0004678	LYTVA_19924	ORYLA02453
OG0004679	LYTVA_16027, LYTVA_27884	ORYLA04583
OG0004680	LYTVA_05693	ORYLA04199, ORYLA10510, ORYLA20037
OG0004681	LYTVA_09470, LYTVA_19889, LYTVA_19888	ORYLA17281
OG0004682	LYTVA_24734	ORYLA07086
OG0004683	LYTVA_20336	ORYLA15475
OG0004684	LYTVA_23257	ORYLA11591
OG0004685	LYTVA_06896	ORYLA17349, ORYLA02295
OG0004687	LYTVA_17898	ORYLA15540
OG0004689	LYTVA_19241, LYTVA_24022, LYTVA_15222	ORYLA16881
OG0004690	LYTVA_02921	ORYLA02091, ORYLA06080
OG0004692	LYTVA_28535	ORYLA07530
OG0004694	LYTVA_09383	ORYLA07688
OG0004696	LYTVA_04202, LYTVA_07127	ORYLA12496
OG0004698	LYTVA_15421	ORYLA16637, ORYLA16750, ORYLA07996
OG0004699	LYTVA_11171	ORYLA14125
OG0004700	LYTVA_06651	ORYLA06095
OG0004703	LYTVA_20677	ORYLA17592
OG0004704	LYTVA_11241	ORYLA12854
OG0004705	LYTVA_23090, LYTVA_23089	ORYLA04222, ORYLA03157
OG0004706	LYTVA_16157	ORYLA05620
OG0004707	LYTVA_28560	ORYLA01389
OG0004708	LYTVA_09002	ORYLA17151
OG0004711	LYTVA_14580, LYTVA_27491	ORYLA09874
OG0004728	LYTVA_11232, LYTVA_03716	ORYLA12390
OG0004730	LYTVA_14092	ORYLA07703, ORYLA14897, ORYLA12007
OG0004731	LYTVA_08845, LYTVA_24480	ORYLA02166
OG0004732	LYTVA_12636	ORYLA16376
OG0004733	LYTVA_08122	ORYLA17707
OG0004738	LYTVA_08474	ORYLA00685
OG0004739	LYTVA_00536	ORYLA08167
OG0004740	LYTVA_03548	ORYLA10258
OG0004744	LYTVA_21730	ORYLA16514
OG0004746	LYTVA_25321	ORYLA14772, ORYLA03481
OG0004747	LYTVA_23129	ORYLA13336
OG0004748	LYTVA_15315	ORYLA04549
OG0004749	LYTVA_25597, LYTVA_15360	ORYLA15557
OG0004751	LYTVA_12049	ORYLA07685
OG0004752	LYTVA_02105	ORYLA05952
OG0004753	LYTVA_19840	ORYLA03643
OG0004754	LYTVA_17996	ORYLA13085
OG0004755	LYTVA_25664	ORYLA09487
OG0004756	LYTVA_19213	ORYLA13894
OG0004757	LYTVA_01188	ORYLA18518
OG0004758	LYTVA_27035	ORYLA12461
OG0004759	LYTVA_27240	ORYLA10102
OG0004761	LYTVA_07368	ORYLA17647
OG0004763	LYTVA_05745	ORYLA09981
OG0004764	LYTVA_01192, LYTVA_02309	ORYLA13390
OG0004765	LYTVA_14721	ORYLA06642, ORYLA06865
OG0004766	LYTVA_11836	ORYLA19679
OG0004767	LYTVA_09965	ORYLA16994
OG0004768	LYTVA_09373	ORYLA10159, ORYLA03915
OG0004769	LYTVA_25262	ORYLA06352
OG0004774	LYTVA_09584, LYTVA_01531	ORYLA04647
OG0004775	LYTVA_06984, LYTVA_15631	ORYLA08779
OG0004776	LYTVA_13845	ORYLA17351
OG0004777	LYTVA_07631	ORYLA12271, ORYLA00967
OG0004783	LYTVA_09926, LYTVA_22075	ORYLA01169
OG0004784	LYTVA_22879, LYTVA_05845	ORYLA12521
OG0004785	LYTVA_15886, LYTVA_26181	ORYLA19362
OG0004787	LYTVA_29060	ORYLA08059
OG0004788	LYTVA_27530	ORYLA17920
OG0004789	LYTVA_25879	ORYLA04365
OG0004790	LYTVA_30172	ORYLA17410, ORYLA07910, ORYLA16379
OG0004791	LYTVA_25093	ORYLA06529
OG0004792	LYTVA_29937	ORYLA17893, ORYLA16372
OG0004793	LYTVA_06904	ORYLA07392
OG0004794	LYTVA_22570	ORYLA10695
OG0004795	LYTVA_22825, LYTVA_00644	ORYLA02283
OG0004797	LYTVA_04693, LYTVA_15847	ORYLA08718
OG0004799	LYTVA_18181	ORYLA15073, ORYLA12362
OG0004800	LYTVA_08284	ORYLA19396
OG0004801	LYTVA_01588	ORYLA00702
OG0004803	LYTVA_30221	ORYLA04437
OG0004804	LYTVA_18832	ORYLA00156
OG0004805	LYTVA_07641	ORYLA03659
OG0004806	LYTVA_00279	ORYLA05218, ORYLA19730, ORYLA11386
OG0004808	LYTVA_29396	ORYLA03793, ORYLA06820
OG0004811	LYTVA_15091	ORYLA15264
OG0004812	LYTVA_09278	ORYLA14872
OG0004813	LYTVA_10962	ORYLA05507
OG0004814	LYTVA_12805	ORYLA01124
OG0004815	LYTVA_09769	ORYLA11571
OG0004816	LYTVA_26235	ORYLA11190
OG0004817	LYTVA_05490	ORYLA09901
OG0004818	LYTVA_07214	ORYLA09122, ORYLA03124
OG0004819	LYTVA_19480	ORYLA15855
OG0004820	LYTVA_28665	ORYLA11602
OG0004821	LYTVA_12609	ORYLA11088
OG0004822	LYTVA_26300	ORYLA09952
OG0004823	LYTVA_10717	ORYLA04798, ORYLA15405
OG0004824	LYTVA_25783, LYTVA_24389	ORYLA14406
OG0004825	LYTVA_26468	ORYLA04570
OG0004826	LYTVA_05311	ORYLA11847
OG0004828	LYTVA_00844, LYTVA_03563	ORYLA04889
OG0004829	LYTVA_16397	ORYLA12156, ORYLA14879
OG0004831	LYTVA_11985	ORYLA01981, ORYLA05958, ORYLA10270
OG0004832	LYTVA_17819	ORYLA08674
OG0004833	LYTVA_24781	ORYLA03885
OG0004834	LYTVA_00863	ORYLA04184
OG0004838	LYTVA_13698	ORYLA02046, ORYLA02045
OG0004839	LYTVA_18652	ORYLA05517
OG0004840	LYTVA_08791, LYTVA_13386	ORYLA16583
OG0004841	LYTVA_07534	ORYLA15150
OG0004843	LYTVA_03951	ORYLA18629
OG0004844	LYTVA_20432	ORYLA19914
OG0004846	LYTVA_08132	ORYLA15158
OG0004847	LYTVA_26897	ORYLA03147, ORYLA00985, ORYLA08513, ORYLA09518
OG0004849	LYTVA_06399	ORYLA17011
OG0004850	LYTVA_00007	ORYLA13533
OG0004851	LYTVA_06855	ORYLA14792, ORYLA12705
OG0004852	LYTVA_12192	ORYLA18016
OG0004855	LYTVA_15181	ORYLA18312
OG0004856	LYTVA_02436	ORYLA10715, ORYLA04505
OG0004858	LYTVA_12887	ORYLA02769
OG0004860	LYTVA_12083	ORYLA07164, ORYLA13631, ORYLA02965, ORYLA17441
OG0004861	LYTVA_04536	ORYLA12004, ORYLA12003, ORYLA10443
OG0004862	LYTVA_20382	ORYLA14124
OG0004863	LYTVA_24197	ORYLA16843
OG0004864	LYTVA_18864	ORYLA11253
OG0004865	LYTVA_13322	ORYLA03762
OG0004866	LYTVA_29240	ORYLA01260
OG0004867	LYTVA_05544	ORYLA11440
OG0004868	LYTVA_09290	ORYLA20031, ORYLA10712
OG0004869	LYTVA_27758, LYTVA_11162	ORYLA13932
OG0004870	LYTVA_22280	ORYLA00933, ORYLA00934
OG0004871	LYTVA_19627	ORYLA19256, ORYLA16297
OG0004872	LYTVA_11223	ORYLA06979, ORYLA15186
OG0004874	LYTVA_25312	ORYLA01640
OG0004875	LYTVA_04305	ORYLA13032
OG0004877	LYTVA_01744	ORYLA17299
OG0004879	LYTVA_01845	ORYLA06951
OG0004880	LYTVA_30106	ORYLA14689
OG0004881	LYTVA_12397	ORYLA06894
OG0004882	LYTVA_17242	ORYLA15282
OG0004883	LYTVA_03485	ORYLA17053, ORYLA00797, ORYLA16969
OG0004884	LYTVA_05315	ORYLA10448
OG0004886	LYTVA_28084, LYTVA_28081	ORYLA08772
OG0004887	LYTVA_16765, LYTVA_23110	ORYLA01863
OG0004888	LYTVA_06746	ORYLA08697
OG0004889	LYTVA_14001	ORYLA02582
OG0004890	LYTVA_23329	ORYLA03761
OG0004891	LYTVA_17574, LYTVA_21695	ORYLA05977
OG0004892	LYTVA_02152	ORYLA05254, ORYLA18134
OG0004893	LYTVA_22575	ORYLA02246
OG0004894	LYTVA_26151	ORYLA12952
OG0004896	LYTVA_14134	ORYLA18463
OG0004898	LYTVA_27619	ORYLA03730
OG0004899	LYTVA_28880	ORYLA00515
OG0004900	LYTVA_26142	ORYLA16299
OG0004901	LYTVA_26297	ORYLA15990, ORYLA14032
OG0004903	LYTVA_08798	ORYLA09008
OG0004904	LYTVA_28186	ORYLA16700
OG0004905	LYTVA_09106	ORYLA08080, ORYLA08081
OG0004906	LYTVA_15393	ORYLA00596, ORYLA00597
OG0004907	LYTVA_12073	ORYLA03027
OG0004908	LYTVA_13379	ORYLA02162
OG0004911	LYTVA_04944	ORYLA07733, ORYLA16989
OG0004913	LYTVA_03275, LYTVA_09461	ORYLA07472
OG0004914	LYTVA_24514	ORYLA04368
OG0004915	LYTVA_05141	ORYLA03690, ORYLA17270
OG0004916	LYTVA_12500	ORYLA09879, ORYLA01769
OG0004917	LYTVA_27783, LYTVA_27787	ORYLA10606
OG0004919	LYTVA_08266	ORYLA14133
OG0004920	LYTVA_09692, LYTVA_26713	ORYLA08371
OG0004923	LYTVA_13903, LYTVA_15555	ORYLA03259
OG0004924	LYTVA_15379	ORYLA05542
OG0004925	LYTVA_04956, LYTVA_29600	ORYLA19633
OG0004926	LYTVA_14439, LYTVA_28278, LYTVA_18284	ORYLA17520
OG0004927	LYTVA_08841	ORYLA10076
OG0004928	LYTVA_07781	ORYLA08046, ORYLA16427
OG0004929	LYTVA_12226	ORYLA03183, ORYLA04033
OG0004930	LYTVA_24990	ORYLA13126
OG0004931	LYTVA_29447	ORYLA03549, ORYLA03550, ORYLA04551
OG0004932	LYTVA_07355	ORYLA16065, ORYLA15866
OG0004933	LYTVA_05202	ORYLA03890, ORYLA20416, ORYLA03891
OG0004934	LYTVA_27689	ORYLA17838
OG0004935	LYTVA_06910	ORYLA02089
OG0004936	LYTVA_09395	ORYLA10535
OG0004937	LYTVA_16606	ORYLA04276, ORYLA11395, ORYLA05167
OG0004938	LYTVA_27284	ORYLA06008
OG0004939	LYTVA_25280	ORYLA12117
OG0004940	LYTVA_00861	ORYLA11977
OG0004941	LYTVA_17261	ORYLA07528
OG0004942	LYTVA_15535	ORYLA11379
OG0004943	LYTVA_21704	ORYLA01562
OG0004944	LYTVA_18311	ORYLA14463
OG0004945	LYTVA_16335	ORYLA14652
OG0004946	LYTVA_27839	ORYLA11413
OG0004947	LYTVA_10586	ORYLA02402
OG0004948	LYTVA_26298, LYTVA_18476	ORYLA12320
OG0004950	LYTVA_20298, LYTVA_20713	ORYLA09371
OG0004951	LYTVA_25192	ORYLA09418
OG0004952	LYTVA_18703	ORYLA11665
OG0004953	LYTVA_23653, LYTVA_13408	ORYLA01519, ORYLA04675
OG0004954	LYTVA_13647	ORYLA11697
OG0004955	LYTVA_09606	ORYLA14333
OG0004956	LYTVA_28265	ORYLA20244
OG0004957	LYTVA_25743	ORYLA10007
OG0004958	LYTVA_04402	ORYLA02376
OG0004959	LYTVA_18170	ORYLA15213, ORYLA11179
OG0004961	LYTVA_24158	ORYLA06702
OG0004962	LYTVA_20013, LYTVA_11942	ORYLA01777
OG0004963	LYTVA_13526, LYTVA_11711	ORYLA17617
OG0004964	LYTVA_05433	ORYLA16492
OG0004965	LYTVA_16985	ORYLA05340
OG0004967	LYTVA_12368	ORYLA16102
OG0004968	LYTVA_28812, LYTVA_21468	ORYLA12313
OG0004969	LYTVA_28485	ORYLA06920, ORYLA18795, ORYLA18794
OG0004970	LYTVA_02200	ORYLA19671
OG0004971	LYTVA_21887, LYTVA_21886, LYTVA_01157	ORYLA08144
OG0004972	LYTVA_08815	ORYLA16919
OG0004973	LYTVA_24609	ORYLA12832
OG0004974	LYTVA_20396, LYTVA_00436	ORYLA15211
OG0004975	LYTVA_12144	ORYLA02620
OG0004976	LYTVA_09782	ORYLA03920
OG0004977	LYTVA_04246	ORYLA09696
OG0004979	LYTVA_02189	ORYLA08922
OG0004981	LYTVA_04981, LYTVA_04980	ORYLA01978
OG0004982	LYTVA_04774, LYTVA_04776	ORYLA02451
OG0004983	LYTVA_16372	ORYLA00691
OG0004985	LYTVA_23048	ORYLA20005, ORYLA13709
OG0004986	LYTVA_16303	ORYLA09979
OG0004987	LYTVA_28680, LYTVA_01478	ORYLA19089
OG0004988	LYTVA_17216	ORYLA18683
OG0004989	LYTVA_04727, LYTVA_02393	ORYLA12481
OG0004990	LYTVA_12280	ORYLA13536
OG0004991	LYTVA_29890	ORYLA13806
OG0004994	LYTVA_12078	ORYLA16504
OG0004996	LYTVA_02271	ORYLA13735, ORYLA13734
OG0004997	LYTVA_17036	ORYLA08128
OG0004999	LYTVA_17299, LYTVA_00003	ORYLA06225
OG0005002	LYTVA_14355	ORYLA06386
OG0005003	LYTVA_29350	ORYLA00370
OG0005005	LYTVA_12098	ORYLA17025, ORYLA17026
OG0005006	LYTVA_24629	ORYLA16402, ORYLA07890
OG0005008	LYTVA_28932	ORYLA05637, ORYLA12656
OG0005009	LYTVA_04586	ORYLA09124
OG0005011	LYTVA_22152	ORYLA11320
OG0005012	LYTVA_20569, LYTVA_17145	ORYLA06041
OG0005014	LYTVA_05362	ORYLA17365
OG0005015	LYTVA_02386, LYTVA_15052	ORYLA07343
OG0005016	LYTVA_13761	ORYLA04624
OG0005017	LYTVA_00026	ORYLA02298, ORYLA18082, ORYLA14964
OG0005038	LYTVA_28907	ORYLA15716
OG0005040	LYTVA_23868	ORYLA04085
OG0005041	LYTVA_05418	ORYLA07417, ORYLA14444
OG0005044	LYTVA_16439	ORYLA00181, ORYLA04418, ORYLA03645
OG0005045	LYTVA_22880	ORYLA11779, ORYLA05518
OG0005046	LYTVA_23536	ORYLA14997
OG0005048	LYTVA_00067, LYTVA_16337	ORYLA06249
OG0005049	LYTVA_10509	ORYLA15459
OG0005050	LYTVA_10576	ORYLA05098
OG0005053	LYTVA_28457	ORYLA12920
OG0005055	LYTVA_27000	ORYLA08138, ORYLA05157
OG0005057	LYTVA_22966	ORYLA11617
OG0005058	LYTVA_10510	ORYLA14562
OG0005059	LYTVA_15242	ORYLA18022
OG0005060	LYTVA_11221	ORYLA00757
OG0005061	LYTVA_18064, LYTVA_05156	ORYLA05876
OG0005062	LYTVA_12363	ORYLA18897
OG0005063	LYTVA_25541	ORYLA08091, ORYLA04992, ORYLA01429, ORYLA07360
OG0005064	LYTVA_15780	ORYLA08556, ORYLA02178
OG0005067	LYTVA_20703	ORYLA06411
OG0005069	LYTVA_05605	ORYLA07911
OG0005071	LYTVA_25661	ORYLA09450, ORYLA06907, ORYLA03519
OG0005072	LYTVA_12699	ORYLA09737
OG0005073	LYTVA_29173, LYTVA_01002	ORYLA01316
OG0005074	LYTVA_28458	ORYLA01438
OG0005075	LYTVA_08643	ORYLA10858
OG0005076	LYTVA_24637	ORYLA19805
OG0005077	LYTVA_00928, LYTVA_05286	ORYLA14431
OG0005080	LYTVA_28401	ORYLA05154, ORYLA10527, ORYLA11908, ORYLA08137
OG0005081	LYTVA_15839	ORYLA00039
OG0005082	LYTVA_22822	ORYLA06253
OG0005083	LYTVA_17325, LYTVA_19891	ORYLA05152
OG0005084	LYTVA_01666	ORYLA15931, ORYLA14122, ORYLA15378
OG0005085	LYTVA_03151	ORYLA10979, ORYLA14773
OG0005086	LYTVA_19054	ORYLA13730
OG0005088	LYTVA_28508	ORYLA13143
OG0005089	LYTVA_04803	ORYLA01494
OG0005092	LYTVA_12997	ORYLA20203
OG0005095	LYTVA_14778	ORYLA19963
OG0005096	LYTVA_08413	ORYLA07995
OG0005097	LYTVA_29826	ORYLA07754
OG0005098	LYTVA_21333	ORYLA09853
OG0005099	LYTVA_26028	ORYLA17020
OG0005100	LYTVA_13181	ORYLA05377
OG0005102	LYTVA_20026	ORYLA08296
OG0005103	LYTVA_11685, LYTVA_28004	ORYLA05437, ORYLA11616
OG0005104	LYTVA_11553	ORYLA12457
OG0005105	LYTVA_20095	ORYLA19769, ORYLA16892, ORYLA16723
OG0005106	LYTVA_14257	ORYLA09112
OG0005107	LYTVA_02082	ORYLA15026
OG0005109	LYTVA_26183	ORYLA16110
OG0005110	LYTVA_20182	ORYLA16260
OG0005111	LYTVA_07538	ORYLA15628
OG0005112	LYTVA_12382	ORYLA04859
OG0005113	LYTVA_16260	ORYLA10509
OG0005114	LYTVA_16644, LYTVA_04766	ORYLA06945, ORYLA18260
OG0005115	LYTVA_25075	ORYLA08943, ORYLA18146
OG0005117	LYTVA_00508	ORYLA07138
OG0005118	LYTVA_28302	ORYLA16097
OG0005120	LYTVA_04561	ORYLA08287
OG0005121	LYTVA_18334	ORYLA13922
OG0005122	LYTVA_17201	ORYLA13419
OG0005123	LYTVA_29676	ORYLA04628, ORYLA04442
OG0005124	LYTVA_11000	ORYLA11962
OG0005125	LYTVA_05020	ORYLA08177
OG0005126	LYTVA_11043, LYTVA_16382	ORYLA02141
OG0005127	LYTVA_28775	ORYLA19578
OG0005128	LYTVA_12980, LYTVA_01585	ORYLA11377, ORYLA04059
OG0005129	LYTVA_11841, LYTVA_11842	ORYLA00782, ORYLA16676
OG0005130	LYTVA_14060	ORYLA20408
OG0005131	LYTVA_23321	ORYLA05683
