Orthogroup	XENTR	HELIO_ok
OG0007141	XENTR04779	HELIO_02202
OG0007143	XENTR13932	HELIO_02069
OG0007144	XENTR05104	HELIO_02773
OG0007145	XENTR04506	HELIO_02042
OG0007148	XENTR15137	HELIO_11799
OG0007151	XENTR05788	HELIO_01847
OG0007153	XENTR08905	HELIO_04064
OG0007154	XENTR03882	HELIO_05052
OG0007158	XENTR08364	HELIO_04172
OG0007160	XENTR00523	HELIO_04515
OG0007161	XENTR12550, XENTR15126	HELIO_03043
OG0007164	XENTR00655	HELIO_04104
OG0007165	XENTR02602	HELIO_07174
OG0007168	XENTR01098	HELIO_01974
OG0007173	XENTR13485	HELIO_07975
OG0007174	XENTR18531, XENTR02471	HELIO_10174
OG0007175	XENTR08705, XENTR08706	HELIO_01496
OG0007176	XENTR14504	HELIO_09685
OG0007177	XENTR13081	HELIO_09991
OG0007178	XENTR03949	HELIO_08375
OG0007179	XENTR10416	HELIO_01221
OG0007181	XENTR10462	HELIO_00946
OG0007182	XENTR01510	HELIO_05171
OG0007183	XENTR04220	HELIO_10857
OG0007187	XENTR07115	HELIO_08131
OG0007188	XENTR08812	HELIO_00663
OG0007191	XENTR04764	HELIO_12367
OG0007192	XENTR00135	HELIO_11714
OG0007200	XENTR08147	HELIO_01173
OG0007209	XENTR06157, XENTR18958, XENTR11763	HELIO_03954
OG0007248	XENTR09965, XENTR09966	HELIO_03566
OG0007250	XENTR15090, XENTR15089	HELIO_11796
OG0007251	XENTR16778	HELIO_11645
OG0007253	XENTR15675, XENTR06641	HELIO_05519
OG0007254	XENTR16036	HELIO_04453
OG0007255	XENTR03356, XENTR03355	HELIO_05330
OG0007256	XENTR05599	HELIO_08417
OG0007258	XENTR05062	HELIO_08742
OG0007261	XENTR14144	HELIO_02263
OG0007264	XENTR00464, XENTR00463	HELIO_05781
OG0007266	XENTR14040	HELIO_07853
OG0007267	XENTR00329	HELIO_10107
OG0007268	XENTR07436	HELIO_01343
OG0007269	XENTR08034, XENTR06073	HELIO_06147
OG0007270	XENTR00919	HELIO_02939
OG0007271	XENTR06576	HELIO_05682
OG0007272	XENTR18622	HELIO_10735
OG0007273	XENTR11486	HELIO_09450
OG0007275	XENTR10112	HELIO_03674
OG0007276	XENTR17394	HELIO_06599
OG0007279	XENTR03525	HELIO_03749
OG0007280	XENTR04651	HELIO_00512
OG0007281	XENTR00958	HELIO_07427
OG0007282	XENTR10935	HELIO_12150
OG0007283	XENTR07330	HELIO_09223
OG0007285	XENTR05890	HELIO_10648, HELIO_10649
OG0007286	XENTR12572	HELIO_00622
OG0007288	XENTR04861	HELIO_09454
OG0007289	XENTR01683	HELIO_09914
OG0007290	XENTR07276	HELIO_02482
OG0007291	XENTR02444	HELIO_12578
OG0007292	XENTR16459	HELIO_01083
OG0007295	XENTR04865	HELIO_00595
OG0007296	XENTR00485	HELIO_03612
OG0007297	XENTR19091	HELIO_08956
OG0007298	XENTR05560	HELIO_08869
OG0007299	XENTR02278	HELIO_08694
OG0007300	XENTR05357	HELIO_02004
OG0007301	XENTR16260	HELIO_00411
OG0007302	XENTR00417	HELIO_02030
OG0007304	XENTR08025	HELIO_12205
OG0007305	XENTR16934	HELIO_03112
OG0007307	XENTR00613	HELIO_05717
OG0007308	XENTR02295	HELIO_09689
OG0007309	XENTR13050	HELIO_10219
OG0007310	XENTR13427	HELIO_05771
OG0007312	XENTR01859	HELIO_09830
OG0007314	XENTR14853	HELIO_12687
OG0007316	XENTR04896	HELIO_07362
OG0007317	XENTR13051	HELIO_09791
OG0007318	XENTR08377	HELIO_03980
OG0007319	XENTR16805	HELIO_07489
OG0007320	XENTR11235	HELIO_09747
OG0007321	XENTR12796	HELIO_04170
OG0007325	XENTR07774	HELIO_09200
OG0007326	XENTR05294	HELIO_09034
OG0007329	XENTR12936	HELIO_09968, HELIO_09969
OG0007330	XENTR08463	HELIO_04133
OG0007331	XENTR00732	HELIO_08039
OG0007333	XENTR12288	HELIO_07199
OG0007334	XENTR18884	HELIO_03472
OG0007335	XENTR07715	HELIO_11949
OG0007336	XENTR19188, XENTR12086	HELIO_06667
OG0007337	XENTR18440, XENTR09152	HELIO_10954
OG0007338	XENTR13663	HELIO_10759
OG0007339	XENTR03376	HELIO_09640
OG0007340	XENTR11750	HELIO_03582
OG0007341	XENTR00193	HELIO_11684
OG0007343	XENTR09826	HELIO_03412
OG0007344	XENTR15343	HELIO_08609
OG0007345	XENTR05583, XENTR13476	HELIO_06260
OG0007347	XENTR11224	HELIO_09177
OG0007348	XENTR09214	HELIO_09120
OG0007351	XENTR03181	HELIO_08688
OG0007353	XENTR09557	HELIO_01295
OG0007354	XENTR00406	HELIO_02659
OG0007356	XENTR01249	HELIO_07064
OG0007357	XENTR15128	HELIO_06223
OG0007358	XENTR00577, XENTR00576	HELIO_03013
OG0007359	XENTR02146	HELIO_11166
OG0007360	XENTR00103	HELIO_05459
OG0007361	XENTR11435	HELIO_01627
OG0007363	XENTR10822	HELIO_01853
OG0007364	XENTR05632	HELIO_03012
OG0007365	XENTR00063	HELIO_09060
OG0007366	XENTR08103	HELIO_05623
OG0007367	XENTR00303	HELIO_11916
OG0007368	XENTR04464	HELIO_09902
OG0007369	XENTR01060	HELIO_07842
OG0007370	XENTR06534	HELIO_02554
OG0007371	XENTR13383	HELIO_02928
OG0007372	XENTR12651	HELIO_05741
OG0007373	XENTR03573	HELIO_10252
OG0007377	XENTR03953	HELIO_08244
OG0007378	XENTR11537	HELIO_05336
OG0007379	XENTR13530	HELIO_03559
OG0007380	XENTR17613	HELIO_02244, HELIO_04235
OG0007381	XENTR10253	HELIO_07625
OG0007384	XENTR07600	HELIO_05152
OG0007385	XENTR11824	HELIO_03304
OG0007386	XENTR18391	HELIO_09551
OG0007387	XENTR14518	HELIO_09254
OG0007388	XENTR17197	HELIO_11355
OG0007389	XENTR06158	HELIO_03631
OG0007390	XENTR18596	HELIO_04593
OG0007391	XENTR01526	HELIO_09468
OG0007392	XENTR04287	HELIO_06732
OG0007393	XENTR11702	HELIO_09515
OG0007395	XENTR07594	HELIO_10203
OG0007396	XENTR00514	HELIO_00896
OG0007397	XENTR00313	HELIO_06855
OG0007399	XENTR04879	HELIO_10834
OG0007400	XENTR06104, XENTR06105	HELIO_02129
OG0007402	XENTR11340	HELIO_00636
OG0007403	XENTR09758	HELIO_01171
OG0007405	XENTR12887	HELIO_03624
OG0007406	XENTR00832	HELIO_00793
OG0007407	XENTR07577	HELIO_01901
OG0007408	XENTR11855	HELIO_09431
OG0007409	XENTR03019	HELIO_06116
OG0007410	XENTR05602	HELIO_07916
OG0007411	XENTR19232	HELIO_05076
OG0007412	XENTR19082	HELIO_02238
OG0007413	XENTR16851	HELIO_09705
OG0007415	XENTR06922	HELIO_02421
OG0007418	XENTR04049	HELIO_11504
OG0007419	XENTR11330	HELIO_03480
OG0007420	XENTR09238	HELIO_09281
OG0007421	XENTR03781	HELIO_09011
OG0007422	XENTR03872	HELIO_02252
OG0007423	XENTR12993	HELIO_11673
OG0007424	XENTR11339	HELIO_07951
OG0007425	XENTR16373	HELIO_11448
OG0007427	XENTR02005	HELIO_07421
OG0007428	XENTR10603	HELIO_08646
OG0007429	XENTR06612	HELIO_00502, HELIO_04959
OG0007430	XENTR02841	HELIO_03736
OG0007432	XENTR06026	HELIO_05478
OG0007433	XENTR13706	HELIO_09161
OG0007436	XENTR01096	HELIO_09859
OG0007437	XENTR07931	HELIO_01196
OG0007438	XENTR02922	HELIO_06570
OG0007439	XENTR06565	HELIO_07267
OG0007440	XENTR16878	HELIO_03640
OG0007441	XENTR04516	HELIO_06686
OG0007442	XENTR00039	HELIO_05360
OG0007443	XENTR10297	HELIO_11491
OG0007445	XENTR12978, XENTR12979	HELIO_06761
OG0007446	XENTR06442	HELIO_07395
OG0007447	XENTR12201	HELIO_12442
OG0007449	XENTR18679	HELIO_12368
OG0007450	XENTR06660	HELIO_00508
OG0007451	XENTR12405	HELIO_04606
OG0007452	XENTR17957	HELIO_07764
OG0007453	XENTR01387	HELIO_06244
OG0007454	XENTR04173	HELIO_11972
OG0007455	XENTR07691	HELIO_12355
OG0007456	XENTR04528	HELIO_09549
OG0007458	XENTR08684	HELIO_09868
OG0007459	XENTR11371	HELIO_01507
OG0007460	XENTR05094	HELIO_08692
OG0007461	XENTR08489	HELIO_01865
OG0007463	XENTR08950	HELIO_00691
OG0007465	XENTR04059	HELIO_12224
OG0007466	XENTR02679	HELIO_11051
OG0007467	XENTR07159	HELIO_08827
OG0007468	XENTR15060	HELIO_07899, HELIO_07898, HELIO_07900
OG0007471	XENTR04599	HELIO_09730
OG0007472	XENTR00553	HELIO_11248
OG0007474	XENTR06036	HELIO_11271
OG0007475	XENTR01800	HELIO_09366
OG0007476	XENTR14782	HELIO_04585
OG0007477	XENTR17920	HELIO_10040
OG0007478	XENTR01177	HELIO_04114
OG0007479	XENTR01389	HELIO_09941
OG0007480	XENTR14211	HELIO_07958
OG0007481	XENTR08890	HELIO_12489
OG0007482	XENTR11438	HELIO_12170
OG0007484	XENTR11668	HELIO_06327
OG0007485	XENTR09035	HELIO_11680
OG0007486	XENTR19088, XENTR02236, XENTR02237, XENTR02284, XENTR02283, XENTR08138	HELIO_11596
OG0007488	XENTR12274	HELIO_09301
OG0007490	XENTR18724	HELIO_03991
OG0007491	XENTR07351	HELIO_08829
OG0007492	XENTR18957	HELIO_02672
OG0007495	XENTR08419	HELIO_09614
OG0007496	XENTR06004	HELIO_05033
OG0007497	XENTR07427	HELIO_04536
OG0007498	XENTR10735	HELIO_11706
OG0007499	XENTR11617	HELIO_04404
OG0007500	XENTR08411	HELIO_05327
OG0007501	XENTR00395	HELIO_06537
OG0007503	XENTR07556, XENTR07557	HELIO_10821
OG0007504	XENTR00131	HELIO_07294
OG0007506	XENTR09086	HELIO_00968
OG0007507	XENTR00172	HELIO_05954
OG0007508	XENTR16412	HELIO_01803
OG0007509	XENTR02576	HELIO_08680
OG0007510	XENTR13679	HELIO_08253
OG0007513	XENTR00761	HELIO_03291
OG0007514	XENTR13992, XENTR00309	HELIO_08449
OG0007515	XENTR16605	HELIO_02726
OG0007517	XENTR19247	HELIO_00725
OG0007518	XENTR06614	HELIO_10823
OG0007519	XENTR05051	HELIO_05000
OG0007520	XENTR14762, XENTR14763	HELIO_01165
OG0007521	XENTR08269	HELIO_08679
OG0007525	XENTR04661, XENTR04662	HELIO_06830
OG0007527	XENTR13242	HELIO_08185
OG0007528	XENTR07788	HELIO_01539
OG0007529	XENTR07378	HELIO_11571
OG0007531	XENTR15044, XENTR15045	HELIO_12240
OG0007533	XENTR07903	HELIO_06152
OG0007582	XENTR04748	HELIO_04559
OG0007583	XENTR13389	HELIO_07177
OG0007584	XENTR07343	HELIO_07569
OG0007586	XENTR08401	HELIO_01877
OG0007587	XENTR05116	HELIO_10037
OG0007588	XENTR18417	HELIO_09210
OG0007589	XENTR03301	HELIO_07736
OG0007591	XENTR06862	HELIO_10985
OG0007597	XENTR00847	HELIO_09185
OG0007598	XENTR03536	HELIO_02686
OG0007601	XENTR13138	HELIO_11037
OG0007602	XENTR00305	HELIO_07630
OG0007603	XENTR05886	HELIO_01392
OG0007604	XENTR10989	HELIO_03238
OG0007605	XENTR15345, XENTR15344	HELIO_08599
OG0007606	XENTR04118	HELIO_07848
OG0007607	XENTR04097	HELIO_03875
OG0007609	XENTR10306	HELIO_10263
OG0007610	XENTR07048	HELIO_03990
OG0007611	XENTR06655	HELIO_01122
OG0007612	XENTR15965	HELIO_09265
OG0007614	XENTR16527	HELIO_12418
OG0007617	XENTR07154	HELIO_01514, HELIO_03303
OG0007618	XENTR18042, XENTR16912, XENTR15241, XENTR15242, XENTR18722, XENTR07716	HELIO_11433
OG0007619	XENTR00292	HELIO_00818
OG0007622	XENTR05630	HELIO_08743
OG0007624	XENTR17757	HELIO_03334
OG0007626	XENTR08782	HELIO_06920
OG0007628	XENTR03457	HELIO_12259
OG0007629	XENTR02760	HELIO_03806
OG0007631	XENTR05896, XENTR15419	HELIO_09565
OG0007632	XENTR08511, XENTR01662	HELIO_08772
OG0007634	XENTR03275	HELIO_08632
OG0007635	XENTR09729, XENTR14244	HELIO_11841
OG0007637	XENTR03876	HELIO_09043
OG0007638	XENTR09880	HELIO_04448
OG0007639	XENTR04262	HELIO_03757
OG0007640	XENTR08114	HELIO_01947
OG0007641	XENTR00555, XENTR00554	HELIO_06504
OG0007642	XENTR12383	HELIO_09919
OG0007643	XENTR03392	HELIO_05958
OG0007645	XENTR01371	HELIO_08180
OG0007646	XENTR03696	HELIO_09428
OG0007647	XENTR17284	HELIO_06564
OG0007648	XENTR00698	HELIO_11122
OG0007649	XENTR12079	HELIO_02723
OG0007650	XENTR11198	HELIO_07386
OG0007651	XENTR05156, XENTR05155	HELIO_02073
OG0007652	XENTR14511	HELIO_06613, HELIO_09950
OG0007656	XENTR00778	HELIO_03326
OG0007658	XENTR05907	HELIO_08545
OG0007660	XENTR04694	HELIO_04891
OG0007662	XENTR18077	HELIO_05739
OG0007664	XENTR01452	HELIO_04897
OG0007665	XENTR02691	HELIO_01351
OG0007666	XENTR01765	HELIO_07744
OG0007667	XENTR12332	HELIO_04334
OG0007668	XENTR06339	HELIO_03931
OG0007669	XENTR02878	HELIO_10621
OG0007670	XENTR08084	HELIO_10218
OG0007671	XENTR10389	HELIO_05540
OG0007673	XENTR12090	HELIO_12156
OG0007675	XENTR00956, XENTR00955	HELIO_03407
OG0007676	XENTR11756	HELIO_07836
OG0007679	XENTR04914	HELIO_00757
OG0007680	XENTR07166	HELIO_05007
OG0007684	XENTR02092	HELIO_08826
OG0007686	XENTR03729	HELIO_07993
OG0007687	XENTR05620	HELIO_01462
OG0007688	XENTR01892	HELIO_07498
OG0007689	XENTR01147	HELIO_05912
OG0007690	XENTR02183	HELIO_01667
OG0007691	XENTR04646	HELIO_10851
OG0007692	XENTR04674	HELIO_12083
OG0007694	XENTR10479	HELIO_10450
OG0007695	XENTR13772	HELIO_05669
OG0007696	XENTR10724	HELIO_08043
OG0007698	XENTR06794	HELIO_02873
OG0007700	XENTR10324	HELIO_03540
OG0007702	XENTR17687	HELIO_01625
OG0007703	XENTR14246	HELIO_00511
OG0007704	XENTR14924	HELIO_10965
OG0007705	XENTR13475	HELIO_04144, HELIO_04748
OG0007708	XENTR08554	HELIO_02843
OG0007712	XENTR13584	HELIO_06849
OG0007713	XENTR05208	HELIO_05941
OG0007715	XENTR04543	HELIO_04524
OG0007716	XENTR13996	HELIO_10507
OG0007717	XENTR07567	HELIO_08633
OG0007718	XENTR02924	HELIO_07990
OG0007719	XENTR03373	HELIO_11950
OG0007722	XENTR10029	HELIO_05263
OG0007723	XENTR05353	HELIO_12456
OG0007726	XENTR04430	HELIO_01023
OG0007728	XENTR07809	HELIO_09849
OG0007729	XENTR00460	HELIO_03269
OG0007734	XENTR08115	HELIO_11801
OG0007735	XENTR12905, XENTR12904	HELIO_09823
OG0007736	XENTR01490	HELIO_07658
OG0007739	XENTR17717	HELIO_03035
OG0007741	XENTR05551	HELIO_09949
OG0007743	XENTR06228	HELIO_10929
OG0007745	XENTR07768	HELIO_04306
OG0007746	XENTR16570	HELIO_11155
OG0007749	XENTR02891	HELIO_03431
OG0007750	XENTR14778	HELIO_09626
OG0007751	XENTR11316	HELIO_06655
OG0007755	XENTR14264, XENTR02596	HELIO_12313
OG0007756	XENTR14356	HELIO_06807
OG0007759	XENTR04000	HELIO_12236
OG0007761	XENTR17401	HELIO_10949
OG0007762	XENTR08817	HELIO_01739
OG0007763	XENTR00440	HELIO_06612
OG0007767	XENTR08581	HELIO_03760
OG0007768	XENTR17576	HELIO_10681
OG0007769	XENTR01777	HELIO_12480
OG0007771	XENTR15546	HELIO_01646
OG0007772	XENTR07435	HELIO_01680
OG0007774	XENTR05383	HELIO_11728
OG0007775	XENTR04949	HELIO_01482
OG0007776	XENTR08306, XENTR08307	HELIO_06697
OG0007779	XENTR04164	HELIO_02670
OG0007780	XENTR09041	HELIO_10535
OG0007781	XENTR00779	HELIO_09673
OG0007782	XENTR14902	HELIO_11482
OG0007783	XENTR10399	HELIO_03457
OG0007784	XENTR06932	HELIO_06523
OG0007786	XENTR00598	HELIO_09437
OG0007788	XENTR14683	HELIO_12530
OG0007790	XENTR01818	HELIO_08844
OG0007791	XENTR11475	HELIO_00183
OG0007794	XENTR06444	HELIO_02740
OG0007795	XENTR00008	HELIO_09087
OG0007797	XENTR18265	HELIO_00566
OG0007798	XENTR05659	HELIO_11116
OG0007799	XENTR15628	HELIO_07533
OG0007800	XENTR16640	HELIO_02307
OG0007801	XENTR07313	HELIO_01655
OG0007802	XENTR11495	HELIO_11341
OG0007803	XENTR13056	HELIO_00912
OG0007804	XENTR05761	HELIO_02429
OG0007805	XENTR02609	HELIO_08060
OG0007807	XENTR09529	HELIO_01066
OG0007808	XENTR07032	HELIO_10874
OG0007809	XENTR07698	HELIO_07903
OG0007810	XENTR07030	HELIO_09745
OG0007811	XENTR06252	HELIO_00921
OG0007812	XENTR02941	HELIO_04110
OG0007813	XENTR07628	HELIO_00743
OG0007816	XENTR08437	HELIO_07334
OG0007820	XENTR11150	HELIO_11990
OG0007823	XENTR09570	HELIO_08358
OG0007826	XENTR10314	HELIO_03122
OG0007827	XENTR01637	HELIO_06096
OG0007828	XENTR14322	HELIO_09070
OG0007829	XENTR00492	HELIO_01759
OG0007830	XENTR05313	HELIO_08878
OG0007831	XENTR04325	HELIO_12772
OG0007832	XENTR03054	HELIO_11102
OG0007833	XENTR01163, XENTR01162	HELIO_05559
OG0007834	XENTR17143	HELIO_01668
OG0007835	XENTR11023	HELIO_12549
OG0007836	XENTR11928	HELIO_01070
OG0007837	XENTR03959	HELIO_03229
OG0007840	XENTR04645	HELIO_04802
OG0007841	XENTR09299	HELIO_12452
OG0007842	XENTR12876	HELIO_11731
OG0007843	XENTR03294, XENTR01615	HELIO_04963
OG0007845	XENTR12248	HELIO_05450
OG0007848	XENTR16347	HELIO_04240
OG0007850	XENTR15952	HELIO_05804
OG0007851	XENTR14859	HELIO_08350
OG0007854	XENTR10673	HELIO_05486
OG0007857	XENTR01027, XENTR01622	HELIO_07232
OG0007858	XENTR02288	HELIO_05719
OG0007859	XENTR03062	HELIO_08952
OG0007862	XENTR19141, XENTR02758	HELIO_00366
OG0007908	XENTR07798	HELIO_08170
OG0007911	XENTR11190	HELIO_11434
OG0007916	XENTR05182	HELIO_05089
OG0007918	XENTR11754	HELIO_04419
OG0007924	XENTR11372	HELIO_11347
OG0007926	XENTR03828	HELIO_01370
OG0007927	XENTR02854	HELIO_09579
OG0007929	XENTR08354	HELIO_03658
OG0007931	XENTR05786, XENTR03537	HELIO_00059
OG0007932	XENTR02158	HELIO_01358
OG0007933	XENTR16299	HELIO_12085
OG0007935	XENTR09394	HELIO_04002
OG0007937	XENTR00174, XENTR00175	HELIO_07186
OG0007939	XENTR02914	HELIO_11553
OG0007940	XENTR09589	HELIO_02193
OG0007941	XENTR11333	HELIO_04750
OG0007943	XENTR05797	HELIO_05542
OG0007944	XENTR08298	HELIO_02142
OG0007945	XENTR04935	HELIO_04359
OG0007947	XENTR09798	HELIO_01214
OG0007948	XENTR08888	HELIO_02781
OG0007949	XENTR04521	HELIO_02382
OG0007951	XENTR01715	HELIO_00106
OG0007953	XENTR03972, XENTR18628	HELIO_04337
OG0007956	XENTR00552	HELIO_00807
OG0007957	XENTR13036	HELIO_02424
OG0007958	XENTR11070	HELIO_03422
OG0007959	XENTR00298	HELIO_02385
OG0007961	XENTR06254	HELIO_01422
OG0007962	XENTR13797	HELIO_04538
OG0007965	XENTR01384	HELIO_09702
OG0007966	XENTR00581	HELIO_06554
OG0007968	XENTR07552	HELIO_08321
OG0007972	XENTR04607	HELIO_04967
OG0007973	XENTR18672	HELIO_04677
OG0007974	XENTR13640	HELIO_08921
OG0007975	XENTR08436	HELIO_02337
OG0007977	XENTR01009	HELIO_06466
OG0007979	XENTR05250	HELIO_02677
OG0007980	XENTR17620	HELIO_00219
OG0007981	XENTR08502	HELIO_03648
OG0007982	XENTR10596	HELIO_09407
OG0007983	XENTR16037	HELIO_01979
OG0007984	XENTR13814	HELIO_09497
OG0007985	XENTR15302	HELIO_09398
OG0007987	XENTR18668	HELIO_01186
OG0007988	XENTR15923	HELIO_01044
OG0007990	XENTR11787	HELIO_00307
OG0007991	XENTR13088	HELIO_02057
OG0007992	XENTR01721, XENTR15680, XENTR05050	HELIO_06704
OG0007993	XENTR05533	HELIO_01029
OG0007994	XENTR05525	HELIO_01780
OG0007996	XENTR15283	HELIO_00492
OG0007997	XENTR10426	HELIO_03100
OG0007999	XENTR06951	HELIO_08262
OG0008000	XENTR16143	HELIO_04177
OG0008001	XENTR01930	HELIO_00928
OG0008003	XENTR14885	HELIO_02384
OG0008004	XENTR04573	HELIO_01554
OG0008006	XENTR12594	HELIO_00516
OG0008008	XENTR18597	HELIO_05467
OG0008011	XENTR02801	HELIO_10599
OG0008016	XENTR09313	HELIO_00540
OG0008018	XENTR08274	HELIO_10526
OG0008019	XENTR17876	HELIO_08608
OG0008020	XENTR00191	HELIO_00997
OG0008022	XENTR06675	HELIO_09370
OG0008023	XENTR17830	HELIO_00436
OG0008026	XENTR08941	HELIO_09687
OG0008027	XENTR13080	HELIO_04688
OG0008028	XENTR04519	HELIO_10437
OG0008029	XENTR06544	HELIO_03340
OG0008030	XENTR00882	HELIO_08520
OG0008031	XENTR12706	HELIO_10799
OG0008036	XENTR16276	HELIO_03192
OG0008039	XENTR00527	HELIO_02911
OG0008040	XENTR14621	HELIO_01756
OG0008041	XENTR18188	HELIO_00327
OG0008043	XENTR13090, XENTR13089	HELIO_05068
OG0008051	XENTR01785	HELIO_09542
OG0008052	XENTR13093	HELIO_03533
OG0008053	XENTR03171	HELIO_03591
OG0008054	XENTR02300	HELIO_00598
OG0008055	XENTR02343	HELIO_01274
OG0008056	XENTR05929	HELIO_00846
OG0008057	XENTR01103	HELIO_04003
OG0008059	XENTR05460	HELIO_09982
OG0008062	XENTR08530	HELIO_00796
OG0008064	XENTR12946	HELIO_04965
OG0008065	XENTR12888	HELIO_06534
OG0008066	XENTR11095	HELIO_07912
OG0008067	XENTR07473	HELIO_10931
OG0008070	XENTR04503	HELIO_08148
OG0008071	XENTR00077	HELIO_01342
OG0008072	XENTR16479	HELIO_01026
OG0008075	XENTR15145	HELIO_03101
OG0008076	XENTR01791	HELIO_04084
OG0008077	XENTR16541	HELIO_00212
OG0008078	XENTR08566	HELIO_07686
OG0008079	XENTR13201	HELIO_00746
OG0008080	XENTR10162	HELIO_12214
OG0008081	XENTR10425	HELIO_05879
OG0008082	XENTR02138, XENTR02137	HELIO_08934
OG0008083	XENTR03038	HELIO_09469
OG0008084	XENTR06650	HELIO_10430
OG0008085	XENTR06383	HELIO_04248
OG0008086	XENTR10502, XENTR10503	HELIO_01024
OG0008087	XENTR08549, XENTR10380	HELIO_02440
OG0008088	XENTR09004	HELIO_03111
OG0008089	XENTR02865	HELIO_07168
OG0008090	XENTR12430	HELIO_00892
OG0008092	XENTR16319	HELIO_10325, HELIO_10324
OG0008098	XENTR08899	HELIO_10216
OG0008099	XENTR15326	HELIO_02345
OG0008100	XENTR13894	HELIO_11850
OG0008102	XENTR11039	HELIO_00350
OG0008103	XENTR14105	HELIO_02960
OG0008104	XENTR11834	HELIO_09386
OG0008105	XENTR00182	HELIO_10149
OG0008106	XENTR11126	HELIO_09935
OG0008107	XENTR11212	HELIO_06547
OG0008108	XENTR00468	HELIO_11492
OG0008109	XENTR06543	HELIO_00963
OG0008110	XENTR18890	HELIO_05692
OG0008111	XENTR02658	HELIO_09107
OG0008112	XENTR02402	HELIO_09566
OG0008113	XENTR08629, XENTR10068	HELIO_06984
OG0008115	XENTR06677	HELIO_12049
OG0008117	XENTR18637	HELIO_05202
OG0008119	XENTR17669, XENTR06528	HELIO_07573
OG0008120	XENTR11888	HELIO_06493
OG0008125	XENTR10329	HELIO_08722
OG0008126	XENTR18938	HELIO_11510
OG0008136	XENTR02981	HELIO_04953
OG0008143	XENTR06411	HELIO_08867
OG0008156	XENTR08049	HELIO_12090
OG0008196	XENTR05316	HELIO_04754
OG0008199	XENTR03291	HELIO_09781
OG0008201	XENTR02829	HELIO_08285
OG0008203	XENTR07528	HELIO_01479
OG0008204	XENTR08937	HELIO_11008
OG0008205	XENTR07731	HELIO_02068
OG0008208	XENTR11124	HELIO_04865
OG0008209	XENTR15514	HELIO_12505
OG0008212	XENTR02920, XENTR13956	HELIO_08600
OG0008217	XENTR03890	HELIO_07725
OG0008218	XENTR07362	HELIO_07971
OG0008220	XENTR12599	HELIO_07373
OG0008221	XENTR00475	HELIO_01096
OG0008222	XENTR08273	HELIO_03975
OG0008223	XENTR05245	HELIO_02378
OG0008224	XENTR03726	HELIO_09989
OG0008225	XENTR07518	HELIO_02357
OG0008227	XENTR05711	HELIO_09156
OG0008228	XENTR11910	HELIO_00418
OG0008230	XENTR15917	HELIO_03124
OG0008231	XENTR17320	HELIO_03608
OG0008232	XENTR01508	HELIO_07795
OG0008234	XENTR07376	HELIO_01704
OG0008235	XENTR09235	HELIO_12048
OG0008236	XENTR12434	HELIO_07881
OG0008237	XENTR06770	HELIO_09004
OG0008238	XENTR11188	HELIO_06475
OG0008239	XENTR07288	HELIO_01309
OG0008240	XENTR11069	HELIO_07931
OG0008242	XENTR17426	HELIO_03862
OG0008243	XENTR09391	HELIO_00975
OG0008244	XENTR01796, XENTR01795	HELIO_05442
OG0008246	XENTR05230	HELIO_02676
OG0008247	XENTR08654, XENTR08656, XENTR08655	HELIO_06461
OG0008249	XENTR17513	HELIO_10481
OG0008251	XENTR00537	HELIO_02762
OG0008252	XENTR00568	HELIO_11159
OG0008253	XENTR08756	HELIO_06058
OG0008254	XENTR18327	HELIO_03446
OG0008256	XENTR12140	HELIO_01385
OG0008258	XENTR15402	HELIO_08230
OG0008259	XENTR12735	HELIO_09486
OG0008260	XENTR06274	HELIO_12614
OG0008262	XENTR06791	HELIO_01675
OG0008263	XENTR14542	HELIO_05980
OG0008264	XENTR00573	HELIO_08483
OG0008265	XENTR14446	HELIO_06265
OG0008266	XENTR06901	HELIO_11220
OG0008267	XENTR01352	HELIO_02344
OG0008268	XENTR15406	HELIO_05239
OG0008269	XENTR17860	HELIO_01747
OG0008271	XENTR04352	HELIO_09393
OG0008272	XENTR09866	HELIO_05405
OG0008274	XENTR13469	HELIO_07668
OG0008275	XENTR05891	HELIO_01566
OG0008277	XENTR17427	HELIO_07861
OG0008278	XENTR10940	HELIO_02392
OG0008280	XENTR17743	HELIO_07257
OG0008281	XENTR11627	HELIO_07104
OG0008283	XENTR08251	HELIO_08317
OG0008284	XENTR03848, XENTR02074	HELIO_02246
OG0008286	XENTR02486	HELIO_05554
OG0008289	XENTR06153	HELIO_04804
OG0008291	XENTR09122	HELIO_09796
OG0008292	XENTR05323	HELIO_01428
OG0008294	XENTR18970	HELIO_11093
OG0008296	XENTR09371	HELIO_11884
OG0008297	XENTR04554	HELIO_08616
OG0008298	XENTR14480	HELIO_02538
OG0008300	XENTR07452	HELIO_09179
OG0008301	XENTR14215	HELIO_01890
OG0008303	XENTR08492, XENTR08493	HELIO_12273
OG0008304	XENTR06190	HELIO_07539
OG0008305	XENTR08211	HELIO_03471
OG0008306	XENTR01064, XENTR18942, XENTR14197	HELIO_04972
