Orthogroup	XENTR	BRAFL
OG0006518	XENTR09393	bflo_18085
OG0006519	XENTR05535	bflo_22646
OG0006520	XENTR13195	bflo_14783
OG0006522	XENTR10203	bflo_03056
OG0006523	XENTR02071	bflo_18015
OG0006524	XENTR02379	bflo_11060
OG0006526	XENTR18522	bflo_12926, bflo_12565
OG0006527	XENTR17417	bflo_23012
OG0006528	XENTR04191	bflo_02407
OG0006530	XENTR16908	bflo_01033
OG0006532	XENTR09832	bflo_25565
OG0006534	XENTR11837	bflo_09361
OG0006535	XENTR18789	bflo_08988
OG0006536	XENTR11449	bflo_10319
OG0006537	XENTR01017	bflo_14316
OG0006538	XENTR03139	bflo_25710
OG0006540	XENTR11917	bflo_21685
OG0006541	XENTR13987	bflo_10367
OG0006542	XENTR13194	bflo_14786
OG0006543	XENTR05755	bflo_01627, bflo_01968
OG0006544	XENTR15901	bflo_05615
OG0006545	XENTR06549	bflo_18669
OG0006546	XENTR13406	bflo_24638
OG0006549	XENTR02344	bflo_11330
OG0006550	XENTR00769, XENTR00770	bflo_11678
OG0006551	XENTR18892	bflo_16493
OG0006552	XENTR05835	bflo_05852
OG0006553	XENTR01394	bflo_05354
OG0006554	XENTR10302	bflo_20165
OG0006555	XENTR04187	bflo_00300
OG0006556	XENTR16928	bflo_18303
OG0006557	XENTR04539	bflo_20634
OG0006559	XENTR13926, XENTR04712	bflo_25601
OG0006560	XENTR12102	bflo_19406
OG0006561	XENTR09007	bflo_16142
OG0006562	XENTR12591, XENTR12589	bflo_22495
OG0006563	XENTR14698	bflo_22541
OG0006564	XENTR07133	bflo_20335
OG0006565	XENTR05991, XENTR11310	bflo_12076
OG0006566	XENTR07371	bflo_23421
OG0006568	XENTR09608	bflo_05595
OG0006569	XENTR00615	bflo_15213
OG0006570	XENTR12937	bflo_15564
OG0006571	XENTR05803	bflo_06463
OG0006572	XENTR00004	bflo_25786
OG0006573	XENTR10805	bflo_20873
OG0006574	XENTR04351	bflo_05538
OG0006575	XENTR06177	bflo_13757
OG0006577	XENTR14469	bflo_11522
OG0006578	XENTR12631, XENTR12630	bflo_09529
OG0006579	XENTR13945	bflo_25912
OG0006580	XENTR13958, XENTR13959	bflo_02508
OG0006581	XENTR10059	bflo_18745
OG0006583	XENTR16033	bflo_17843
OG0006584	XENTR02296	bflo_03876
OG0006585	XENTR12780	bflo_13346
OG0006586	XENTR00497	bflo_14224
OG0006587	XENTR11980	bflo_09439
OG0006588	XENTR06817	bflo_11458
OG0006589	XENTR01351	bflo_12455
OG0006590	XENTR14263	bflo_10285
OG0006592	XENTR01236	bflo_13940
OG0006593	XENTR12622	bflo_00243
OG0006594	XENTR18025	bflo_20278
OG0006595	XENTR09437	bflo_02350
OG0006596	XENTR12773	bflo_13930
OG0006597	XENTR00700	bflo_15494
OG0006598	XENTR14326	bflo_05586
OG0006599	XENTR02707, XENTR16196	bflo_08682
OG0006600	XENTR13734, XENTR13733	bflo_23846
OG0006601	XENTR18766, XENTR06297, XENTR01087	bflo_19636
OG0006602	XENTR15212	bflo_17654
OG0006603	XENTR10213	bflo_14044
OG0006604	XENTR09447, XENTR09446	bflo_20173
OG0006606	XENTR05954	bflo_18082
OG0006607	XENTR13594	bflo_05639
OG0006608	XENTR00251	bflo_21845
OG0006610	XENTR07341	bflo_23392
OG0006611	XENTR05216	bflo_19675
OG0006612	XENTR11538	bflo_25815
OG0006614	XENTR18989	bflo_25283
OG0006615	XENTR06546	bflo_21623
OG0006616	XENTR09627	bflo_22437, bflo_21296
OG0006617	XENTR08021, XENTR08020	bflo_05821
OG0006618	XENTR16353	bflo_12721, bflo_22567, bflo_23892
OG0006619	XENTR02127, XENTR02126	bflo_06530
OG0006620	XENTR12760, XENTR03634	bflo_01619
OG0006621	XENTR16711	bflo_20270
OG0006622	XENTR12562	bflo_21805
OG0006623	XENTR09849	bflo_23824
OG0006624	XENTR01731	bflo_18996
OG0006625	XENTR04207	bflo_19250
OG0006626	XENTR04565, XENTR13907	bflo_20620
OG0006627	XENTR17718	bflo_17602
OG0006628	XENTR02668	bflo_24042
OG0006630	XENTR08125	bflo_08331
OG0006631	XENTR19213	bflo_02399
OG0006633	XENTR02142	bflo_24067, bflo_24065
OG0006635	XENTR01982	bflo_24666
OG0006636	XENTR11494	bflo_23809
OG0006637	XENTR05016	bflo_00907
OG0006638	XENTR15778	bflo_12844
OG0006639	XENTR08672	bflo_01275, bflo_01274, bflo_01273
OG0006640	XENTR12743	bflo_07124
OG0006641	XENTR03024	bflo_02883, bflo_20181, bflo_12582
OG0006642	XENTR08911	bflo_22844
OG0006644	XENTR10411	bflo_13102
OG0006645	XENTR13154	bflo_02249, bflo_02885
OG0006646	XENTR01407	bflo_03757
OG0006648	XENTR07885	bflo_17710
OG0006649	XENTR10760	bflo_17183, bflo_10439
OG0006651	XENTR12537	bflo_17634
OG0006652	XENTR11689	bflo_20329
OG0006653	XENTR09964	bflo_12918
OG0006654	XENTR14617	bflo_12052
OG0006655	XENTR05829	bflo_00135
OG0006656	XENTR19261, XENTR19010	bflo_10486
OG0006657	XENTR10304	bflo_04947
OG0006658	XENTR09594	bflo_06383
OG0006660	XENTR07050	bflo_11529
OG0006661	XENTR11919	bflo_21775
OG0006662	XENTR02635	bflo_01575
OG0006663	XENTR03207	bflo_14425
OG0006664	XENTR06837	bflo_15928
OG0006666	XENTR04836	bflo_09187
OG0006667	XENTR11957	bflo_26184
OG0006668	XENTR10580	bflo_14166
OG0006669	XENTR13698	bflo_25294
OG0006670	XENTR03934	bflo_16533
OG0006672	XENTR10612	bflo_13866
OG0006673	XENTR06476	bflo_02561
OG0006675	XENTR11950	bflo_10555
OG0006677	XENTR13655, XENTR13654	bflo_23397
OG0006678	XENTR13719	bflo_23848
OG0006680	XENTR02487	bflo_09207
OG0006681	XENTR03638	bflo_19242
OG0006683	XENTR10018	bflo_24698
OG0006684	XENTR16293	bflo_11878
OG0006685	XENTR18985, XENTR04488	bflo_06808
OG0006686	XENTR06782	bflo_17040
OG0006687	XENTR12769	bflo_17541
OG0006688	XENTR13607	bflo_13298
OG0006689	XENTR01441	bflo_02432
OG0006690	XENTR13317	bflo_11580
OG0006691	XENTR10862	bflo_19257
OG0006692	XENTR13963	bflo_02897
OG0006693	XENTR12746	bflo_07011
OG0006694	XENTR04108	bflo_18353
OG0006695	XENTR13948	bflo_14487
OG0006697	XENTR10497	bflo_09979
OG0006698	XENTR05149	bflo_12723
OG0006699	XENTR06331, XENTR06330	bflo_20072
OG0006700	XENTR03198	bflo_21306, bflo_27375
OG0006703	XENTR04634	bflo_01171
OG0006704	XENTR13888, XENTR13889	bflo_20746
OG0006705	XENTR00293	bflo_24434
OG0006706	XENTR07780	bflo_16963
OG0006707	XENTR16134	bflo_16382
OG0006708	XENTR18874	bflo_15553
OG0006709	XENTR05409	bflo_19084
OG0006710	XENTR18018	bflo_05942
OG0006711	XENTR08893	bflo_17546
OG0006712	XENTR03007	bflo_12812, bflo_12813
OG0006713	XENTR08986, XENTR14768	bflo_15567
OG0006714	XENTR08721	bflo_09041
OG0006715	XENTR17785, XENTR13166	bflo_11134
OG0006716	XENTR13038	bflo_23946
OG0006717	XENTR17648	bflo_18859
OG0006718	XENTR09540	bflo_10197
OG0006719	XENTR09126	bflo_22960
OG0006720	XENTR09067	bflo_14691
OG0006721	XENTR08095	bflo_06291
OG0006723	XENTR16854	bflo_24515
OG0006725	XENTR07038	bflo_11101
OG0006726	XENTR09612	bflo_05430
OG0006727	XENTR05898	bflo_00991
OG0006729	XENTR02778	bflo_26172
OG0006730	XENTR07699	bflo_03962
OG0006731	XENTR14502	bflo_11375
OG0006732	XENTR17486	bflo_00438
OG0006733	XENTR12805	bflo_12538
OG0006734	XENTR17831	bflo_16972
OG0006735	XENTR05221	bflo_07008
OG0006736	XENTR09191, XENTR10482	bflo_13100
OG0006737	XENTR00969	bflo_14048
OG0006738	XENTR19225, XENTR19226	bflo_18621
OG0006739	XENTR07449	bflo_08902
OG0006741	XENTR08382	bflo_11667
OG0006742	XENTR05493	bflo_14418
OG0006744	XENTR02584	bflo_16482
OG0006745	XENTR09899	bflo_21271
OG0006747	XENTR03834, XENTR12326, XENTR14362	bflo_10926
OG0006748	XENTR03274	bflo_06822
OG0006749	XENTR01774	bflo_14082
OG0006750	XENTR07602	bflo_01070
OG0006752	XENTR02646	bflo_14648
OG0006753	XENTR11694	bflo_09892
OG0006754	XENTR18420	bflo_13351
OG0006755	XENTR10590	bflo_14829
OG0006756	XENTR18274	bflo_22769
OG0006757	XENTR12333	bflo_24956
OG0006758	XENTR19253	bflo_00186
OG0006759	XENTR11512	bflo_09138
OG0006761	XENTR01047	bflo_15513, bflo_27154
OG0006762	XENTR06563	bflo_23253
OG0006763	XENTR16927, XENTR12254	bflo_18843
OG0006764	XENTR01594	bflo_11734, bflo_11479
OG0006765	XENTR09754	bflo_12543
OG0006766	XENTR12590, XENTR12592	bflo_18339
OG0006768	XENTR17405	bflo_18488
OG0006769	XENTR18589	bflo_21934
OG0006770	XENTR10049	bflo_03014
OG0006772	XENTR06880, XENTR06881	bflo_10630
OG0006775	XENTR01837	bflo_23577
OG0006776	XENTR07592	bflo_18625
OG0006777	XENTR14289	bflo_17793, bflo_19104
OG0006780	XENTR12106	bflo_04849
OG0006784	XENTR17962	bflo_27295
OG0006786	XENTR12195, XENTR00897, XENTR09259	bflo_14516
OG0006787	XENTR03340, XENTR10845	bflo_00335, bflo_26553
OG0006791	XENTR09543, XENTR08719	bflo_10577
OG0006792	XENTR11656, XENTR08151	bflo_15974, bflo_15976
OG0006796	XENTR15198, XENTR05670	bflo_09118, bflo_09119
OG0006826	XENTR13782	bflo_15514
OG0006827	XENTR00081	bflo_26115
OG0006828	XENTR08258	bflo_05590
OG0006829	XENTR09763	bflo_10123
OG0006830	XENTR13305	bflo_20502
OG0006831	XENTR14217	bflo_11563
OG0006832	XENTR10958	bflo_10679
OG0006833	XENTR00457	bflo_13923
OG0006835	XENTR08471	bflo_18063
OG0006837	XENTR02650	bflo_17582
OG0006838	XENTR01852	bflo_22711
OG0006839	XENTR04909, XENTR17585	bflo_07483
OG0006842	XENTR10401	bflo_26032
OG0006843	XENTR17465	bflo_05656
OG0006844	XENTR08527	bflo_02086
OG0006845	XENTR11640	bflo_16282
OG0006846	XENTR12109	bflo_05424
OG0006847	XENTR00872	bflo_20417
OG0006848	XENTR07299, XENTR07526	bflo_07388
OG0006849	XENTR01645	bflo_23476
OG0006850	XENTR05570	bflo_18002
OG0006851	XENTR13145	bflo_08893
OG0006852	XENTR01320	bflo_07139
OG0006856	XENTR01007	bflo_08265
OG0006857	XENTR02316	bflo_22461
OG0006860	XENTR10215	bflo_13831
OG0006862	XENTR13534	bflo_07506
OG0006863	XENTR12976	bflo_25340, bflo_26074
OG0006864	XENTR01809	bflo_14254
OG0006865	XENTR09213	bflo_21505, bflo_21504
OG0006866	XENTR17686	bflo_24867, bflo_24869, bflo_25058
OG0006867	XENTR01657	bflo_17074
OG0006868	XENTR07053	bflo_13873
OG0006869	XENTR02833	bflo_11211
OG0006870	XENTR10263	bflo_14756
OG0006871	XENTR07430	bflo_21815
OG0006872	XENTR03744	bflo_13623
OG0006873	XENTR13913	bflo_02792
OG0006874	XENTR14555	bflo_23619
OG0006875	XENTR10450	bflo_24959
OG0006876	XENTR00090	bflo_25862
OG0006877	XENTR05237	bflo_07384
OG0006878	XENTR12365	bflo_25700, bflo_25466
OG0006880	XENTR02819	bflo_22152
OG0006882	XENTR10988	bflo_13224
OG0006884	XENTR07604	bflo_17331
OG0006885	XENTR04782	bflo_01373
OG0006886	XENTR00696	bflo_18390
OG0006887	XENTR13961	bflo_19380
OG0006888	XENTR02537	bflo_21809
OG0006889	XENTR05963	bflo_13410
OG0006890	XENTR09541	bflo_10189
OG0006891	XENTR15690	bflo_20531
OG0006892	XENTR00113	bflo_19210
OG0006893	XENTR17439	bflo_22850
OG0006894	XENTR13122	bflo_23771
OG0006895	XENTR11833	bflo_03293
OG0006896	XENTR12639	bflo_07051
OG0006897	XENTR14076	bflo_06445
OG0006898	XENTR07636	bflo_12617
OG0006899	XENTR12237	bflo_10493
OG0006900	XENTR09605	bflo_17774
OG0006901	XENTR00120	bflo_19215
OG0006902	XENTR02201	bflo_16739
OG0006903	XENTR15633, XENTR06864	bflo_25124, bflo_24851, bflo_02392
OG0006904	XENTR03460	bflo_08783
OG0006905	XENTR19260	bflo_13409
OG0006907	XENTR18404	bflo_05668
OG0006908	XENTR03672	bflo_20369
OG0006909	XENTR18357	bflo_11161
OG0006911	XENTR17645	bflo_16763
OG0006912	XENTR03948	bflo_16818
OG0006913	XENTR04002	bflo_16845
OG0006914	XENTR15248	bflo_06676
OG0006915	XENTR05683	bflo_12701, bflo_24776
OG0006916	XENTR18036	bflo_05711
OG0006917	XENTR03266	bflo_24966
OG0006918	XENTR10731, XENTR10730	bflo_06388
OG0006919	XENTR12172	bflo_10781
OG0006920	XENTR10785	bflo_18393
OG0006921	XENTR10556	bflo_17039
OG0006922	XENTR00968	bflo_22907, bflo_22906, bflo_16709
OG0006924	XENTR06768	bflo_14841
OG0006925	XENTR03837	bflo_01234
OG0006926	XENTR12859	bflo_01326
OG0006927	XENTR10634	bflo_25864
OG0006928	XENTR10691	bflo_21086
OG0006930	XENTR05716	bflo_18159
OG0006931	XENTR12285	bflo_03880
OG0006932	XENTR01275	bflo_23118, bflo_22872
OG0006934	XENTR15092	bflo_22320
OG0006935	XENTR08699	bflo_10058
OG0006936	XENTR08928	bflo_10276, bflo_09616
OG0006937	XENTR04504	bflo_06019
OG0006938	XENTR16149	bflo_11763
OG0006939	XENTR12765	bflo_05623
OG0006940	XENTR01692	bflo_00686
OG0006942	XENTR09478	bflo_16437
OG0006943	XENTR15386	bflo_06674
OG0006944	XENTR07046	bflo_11099
OG0006945	XENTR00117	bflo_18670
OG0006946	XENTR16824, XENTR16825	bflo_16430
OG0006948	XENTR04780	bflo_23320
OG0006949	XENTR11256	bflo_08640
OG0006951	XENTR14803	bflo_02466
OG0006952	XENTR05143	bflo_12669
OG0006953	XENTR09448	bflo_23341
OG0006954	XENTR03844	bflo_17503
OG0006955	XENTR06398	bflo_10967
OG0006957	XENTR08977	bflo_08841
OG0006958	XENTR07775	bflo_15840, bflo_15252, bflo_15171
OG0006960	XENTR16241	bflo_06033
OG0006962	XENTR09246	bflo_19179
OG0006964	XENTR09387	bflo_18137
OG0006966	XENTR09367	bflo_21938
OG0006967	XENTR03908	bflo_23381
OG0006968	XENTR15434	bflo_12636
OG0006969	XENTR16749, XENTR16750, XENTR16751	bflo_09435
OG0006970	XENTR14271, XENTR14272	bflo_20527
OG0006971	XENTR01201	bflo_20344
OG0006972	XENTR19251	bflo_13495
OG0006973	XENTR09146	bflo_17571
OG0006975	XENTR12996	bflo_18089
OG0006976	XENTR01210	bflo_18136
OG0006977	XENTR11302	bflo_11476
OG0006978	XENTR16961	bflo_06276
OG0006979	XENTR01458	bflo_08448
OG0006980	XENTR06239	bflo_24447
OG0006981	XENTR16320	bflo_09863
OG0006982	XENTR11312	bflo_09169
OG0006984	XENTR02353	bflo_09857
OG0006985	XENTR11227	bflo_11656
OG0006987	XENTR01282, XENTR01281	bflo_15760
OG0006988	XENTR12330	bflo_09353
OG0006989	XENTR04170	bflo_04780
OG0006990	XENTR08922	bflo_07372
OG0006991	XENTR17838	bflo_06043
OG0006993	XENTR09372	bflo_22403
OG0006994	XENTR00114	bflo_02112
OG0006996	XENTR01652	bflo_10719
OG0006997	XENTR17546, XENTR17545	bflo_11454
OG0006998	XENTR06955	bflo_23590
OG0006999	XENTR00236	bflo_01138
OG0007000	XENTR01902, XENTR01901	bflo_10483
OG0007001	XENTR17344, XENTR17343	bflo_03475
OG0007002	XENTR06832	bflo_15746
OG0007003	XENTR16048	bflo_13387
OG0007005	XENTR07132	bflo_20341
OG0007006	XENTR12975	bflo_15545
OG0007009	XENTR09577	bflo_07642
OG0007010	XENTR05499	bflo_14446
OG0007011	XENTR05787	bflo_15254
OG0007012	XENTR03267	bflo_08408
OG0007013	XENTR09137	bflo_22925
OG0007014	XENTR08855	bflo_09903
OG0007015	XENTR02491	bflo_27330, bflo_20402
OG0007016	XENTR00478	bflo_14032
OG0007017	XENTR16539	bflo_21913
OG0007018	XENTR13179	bflo_23908
OG0007019	XENTR13839	bflo_23063
OG0007020	XENTR09770	bflo_10034
OG0007021	XENTR08839	bflo_21680
OG0007022	XENTR16029	bflo_18552
OG0007023	XENTR07024	bflo_11047
OG0007025	XENTR13731	bflo_14744
OG0007026	XENTR18056	bflo_09805
OG0007027	XENTR19169, XENTR11118	bflo_20536
OG0007028	XENTR00104	bflo_01442
OG0007031	XENTR07790	bflo_01870
OG0007032	XENTR17468	bflo_18346
OG0007033	XENTR16190	bflo_16162
OG0007034	XENTR05241	bflo_19304
OG0007035	XENTR06046	bflo_11817
OG0007036	XENTR17676, XENTR17677	bflo_15936
OG0007037	XENTR05417	bflo_18791
OG0007038	XENTR01237	bflo_11762, bflo_11636
OG0007039	XENTR03063	bflo_06475
OG0007040	XENTR16157	bflo_15748
OG0007041	XENTR01415	bflo_06211
OG0007042	XENTR03360	bflo_02915
OG0007043	XENTR02003	bflo_10682
OG0007044	XENTR08465, XENTR13827	bflo_04989, bflo_15125
OG0007045	XENTR05481	bflo_18005
OG0007046	XENTR09390	bflo_17255
OG0007047	XENTR12940	bflo_15778
OG0007048	XENTR12714	bflo_23058
OG0007049	XENTR10205	bflo_24438
OG0007050	XENTR10229	bflo_09428
OG0007053	XENTR06867	bflo_24401
OG0007054	XENTR17771	bflo_20473
OG0007055	XENTR04557	bflo_21171
OG0007056	XENTR04936	bflo_20134
OG0007057	XENTR14128, XENTR07649	bflo_09203
OG0007058	XENTR13895	bflo_17608
OG0007059	XENTR01903	bflo_10444
OG0007060	XENTR06697	bflo_06320
OG0007061	XENTR12828	bflo_10696
OG0007062	XENTR03101	bflo_24989
OG0007063	XENTR05680	bflo_23792
OG0007064	XENTR16371	bflo_14926
OG0007065	XENTR04111	bflo_10221
OG0007066	XENTR18528, XENTR05764	bflo_21816
OG0007068	XENTR04871	bflo_07102
OG0007069	XENTR06666	bflo_06573
OG0007070	XENTR08595	bflo_22328
OG0007071	XENTR07783	bflo_09008
OG0007072	XENTR07265	bflo_12921
OG0007073	XENTR08573	bflo_24056
OG0007074	XENTR03247	bflo_04122
OG0007075	XENTR02206	bflo_07697
OG0007076	XENTR15551	bflo_15859
OG0007077	XENTR02860, XENTR01951	bflo_14982
OG0007079	XENTR16725	bflo_01999
OG0007080	XENTR05164	bflo_01418
OG0007081	XENTR06924	bflo_14270
OG0007082	XENTR16647	bflo_16401
OG0007083	XENTR12941	bflo_15779
OG0007086	XENTR15548	bflo_11245
OG0007087	XENTR10659	bflo_06824
OG0007088	XENTR13069	bflo_06292
OG0007090	XENTR04663	bflo_25747
OG0007091	XENTR16106	bflo_05854
OG0007092	XENTR09595	bflo_15232
OG0007093	XENTR09556	bflo_10575
OG0007094	XENTR03856	bflo_18319
OG0007095	XENTR11185	bflo_23010
OG0007096	XENTR15677	bflo_12760
OG0007097	XENTR10319	bflo_07989
OG0007098	XENTR00462	bflo_13800
OG0007099	XENTR01909	bflo_21945
OG0007100	XENTR02538	bflo_11271
OG0007102	XENTR10584	bflo_14184
OG0007103	XENTR09292	bflo_08091
OG0007104	XENTR08818, XENTR11925	bflo_21832
OG0007105	XENTR17989, XENTR17988	bflo_21094
OG0007106	XENTR02834	bflo_11280
OG0007107	XENTR15605	bflo_23422
OG0007108	XENTR11156	bflo_20348
OG0007109	XENTR17008	bflo_04042
OG0007111	XENTR16348	bflo_13861
OG0007112	XENTR05305	bflo_06337
OG0007113	XENTR07047	bflo_11442
OG0007114	XENTR17139	bflo_14043
OG0007115	XENTR10736	bflo_13514
OG0007116	XENTR07013	bflo_23512
OG0007118	XENTR11167	bflo_17782
OG0007119	XENTR00359	bflo_26455
OG0007120	XENTR11017	bflo_26318
OG0007122	XENTR13022	bflo_24072
OG0007123	XENTR09569	bflo_09914
OG0007124	XENTR10585	bflo_15170
OG0007125	XENTR13558	bflo_14785
OG0007126	XENTR05105	bflo_22266
OG0007127	XENTR03372	bflo_00577
OG0007129	XENTR12454, XENTR12453	bflo_10446
OG0007130	XENTR10790	bflo_11677
OG0007131	XENTR04760	bflo_25611
OG0007132	XENTR18457	bflo_05661
OG0007133	XENTR06849	bflo_02382
OG0007134	XENTR14638	bflo_10408
OG0007135	XENTR14139	bflo_08465
OG0007136	XENTR11242	bflo_06450
OG0007137	XENTR16364	bflo_22784
OG0007138	XENTR01287	bflo_15711
OG0007139	XENTR18713	bflo_05619
OG0007140	XENTR14828, XENTR13212	bflo_25840
OG0007143	XENTR13932	bflo_01199
OG0007144	XENTR05104	bflo_20069
OG0007145	XENTR04506	bflo_05366
OG0007147	XENTR17348	bflo_24598
OG0007148	XENTR15137	bflo_12090
OG0007150	XENTR09755	bflo_12859, bflo_09705
OG0007151	XENTR05788	bflo_14436
OG0007153	XENTR08905	bflo_14060
OG0007154	XENTR03882	bflo_11488
OG0007158	XENTR08364	bflo_12648
OG0007159	XENTR09164	bflo_17008, bflo_17009
OG0007160	XENTR00523	bflo_13912
OG0007161	XENTR12550, XENTR15126	bflo_12808
OG0007164	XENTR00655	bflo_18316
OG0007165	XENTR02602	bflo_08764
OG0007166	XENTR10142	bflo_09971
OG0007168	XENTR01098	bflo_18756
OG0007171	XENTR07480	bflo_19822
OG0007173	XENTR13485	bflo_24164
OG0007174	XENTR18531, XENTR02471	bflo_13932
OG0007175	XENTR08705, XENTR08706	bflo_10755
OG0007176	XENTR14504	bflo_11713
OG0007177	XENTR13081	bflo_23830, bflo_10937
OG0007178	XENTR03949	bflo_16205
OG0007179	XENTR10416	bflo_00319
OG0007181	XENTR10462	bflo_12101
OG0007182	XENTR01510	bflo_21896
OG0007185	XENTR07399	bflo_22465, bflo_10063, bflo_10064
OG0007186	XENTR13974	bflo_15420
OG0007187	XENTR07115	bflo_00521
OG0007188	XENTR08812	bflo_00784
OG0007189	XENTR03901	bflo_23124
OG0007190	XENTR01938	bflo_07553
OG0007191	XENTR04764	bflo_25319
OG0007192	XENTR00135	bflo_19273
OG0007193	XENTR04773, XENTR15321	bflo_22716
OG0007195	XENTR00526, XENTR16177	bflo_09759
OG0007200	XENTR08147	bflo_21570
OG0007201	XENTR08891	bflo_22933
OG0007204	XENTR00365, XENTR13207	bflo_25247
OG0007205	XENTR04932, XENTR09932, XENTR16486	bflo_16687
OG0007209	XENTR06157, XENTR18958, XENTR11763	bflo_15890
OG0007248	XENTR09965, XENTR09966	bflo_12581
OG0007250	XENTR15090, XENTR15089	bflo_21684
OG0007251	XENTR16778	bflo_02716
OG0007253	XENTR15675, XENTR06641	bflo_13719
OG0007254	XENTR16036	bflo_25142
OG0007255	XENTR03356, XENTR03355	bflo_18944
OG0007256	XENTR05599	bflo_25720
OG0007258	XENTR05062	bflo_05313
OG0007261	XENTR14144	bflo_26189
OG0007264	XENTR00464, XENTR00463	bflo_13280
OG0007266	XENTR14040	bflo_11544
OG0007267	XENTR00329	bflo_25645
OG0007268	XENTR07436	bflo_21784
OG0007269	XENTR08034, XENTR06073	bflo_11589
OG0007270	XENTR00919	bflo_14763
OG0007271	XENTR06576	bflo_23418
OG0007272	XENTR18622	bflo_24550, bflo_24548
OG0007273	XENTR11486	bflo_03291
OG0007274	XENTR14808	bflo_16336
OG0007275	XENTR10112	bflo_10957
OG0007276	XENTR17394	bflo_02810
OG0007279	XENTR03525	bflo_20332
OG0007280	XENTR04651	bflo_01423
OG0007281	XENTR00958	bflo_23827
OG0007282	XENTR10935	bflo_20472
OG0007283	XENTR07330	bflo_04526
OG0007284	XENTR07884, XENTR03693	bflo_06381
OG0007285	XENTR05890	bflo_17673
OG0007286	XENTR12572	bflo_05934, bflo_06644, bflo_06645, bflo_06646
OG0007288	XENTR04861	bflo_08435
OG0007289	XENTR01683	bflo_22229
OG0007290	XENTR07276	bflo_13377
OG0007291	XENTR02444	bflo_13121, bflo_27070
OG0007292	XENTR16459	bflo_16155
OG0007293	XENTR15743	bflo_05427
OG0007294	XENTR14997	bflo_00403
OG0007295	XENTR04865	bflo_07534
OG0007296	XENTR00485	bflo_16995
OG0007297	XENTR19091	bflo_23790
OG0007299	XENTR02278	bflo_10653
OG0007300	XENTR05357	bflo_19110
OG0007301	XENTR16260	bflo_25038
OG0007302	XENTR00417	bflo_14759
OG0007303	XENTR14363	bflo_13169
OG0007304	XENTR08025	bflo_24595
OG0007305	XENTR16934	bflo_22443
OG0007306	XENTR11408	bflo_17424
OG0007307	XENTR00613	bflo_10777
OG0007308	XENTR02295	bflo_02394
OG0007309	XENTR13050	bflo_23700
OG0007310	XENTR13427	bflo_19137
OG0007312	XENTR01859	bflo_23752
OG0007314	XENTR14853	bflo_08559
OG0007316	XENTR04896	bflo_21079
OG0007317	XENTR13051	bflo_06371
OG0007318	XENTR08377	bflo_11011
OG0007319	XENTR16805	bflo_09858
OG0007320	XENTR11235	bflo_05418
OG0007321	XENTR12796	bflo_21088
OG0007323	XENTR08193, XENTR08194	bflo_01172
OG0007325	XENTR07774	bflo_13977
OG0007326	XENTR05294	bflo_22978
OG0007329	XENTR12936	bflo_16943
OG0007330	XENTR08463	bflo_14343
OG0007331	XENTR00732	bflo_19013, bflo_01457, bflo_19764
OG0007333	XENTR12288	bflo_21322
OG0007334	XENTR18884	bflo_08019
OG0007335	XENTR07715	bflo_08747
OG0007336	XENTR19188, XENTR12086	bflo_18139
OG0007337	XENTR18440, XENTR09152	bflo_14621
OG0007338	XENTR13663	bflo_03890
OG0007339	XENTR03376	bflo_18665, bflo_27270
OG0007340	XENTR11750	bflo_16530
OG0007341	XENTR00193	bflo_16524
OG0007342	XENTR05724	bflo_18915
OG0007343	XENTR09826	bflo_07918
OG0007344	XENTR15343	bflo_07595
OG0007345	XENTR05583, XENTR13476	bflo_08389
OG0007347	XENTR11224	bflo_02081
OG0007348	XENTR09214	bflo_22199
OG0007351	XENTR03181	bflo_26476
OG0007353	XENTR09557	bflo_13799
OG0007354	XENTR00406	bflo_00249
OG0007356	XENTR01249	bflo_12334
OG0007357	XENTR15128	bflo_22058
