Orthogroup	XENTR	ORYLA
OG0006446	XENTR16098	ORYLA18017
OG0006447	XENTR07741	ORYLA18018
OG0006448	XENTR02943	ORYLA06429
OG0006452	XENTR02590	ORYLA14233
OG0006454	XENTR04050	ORYLA04312
OG0006456	XENTR08352	ORYLA01861
OG0006457	XENTR11459, XENTR11458	ORYLA14262
OG0006459	XENTR08528	ORYLA14803
OG0006460	XENTR00159	ORYLA04920
OG0006461	XENTR07035	ORYLA15523
OG0006462	XENTR01277	ORYLA07799
OG0006463	XENTR14323	ORYLA14103
OG0006464	XENTR10541	ORYLA13278
OG0006465	XENTR07508	ORYLA00104
OG0006467	XENTR02705	ORYLA12385
OG0006468	XENTR05148	ORYLA19099
OG0006469	XENTR07325	ORYLA00255
OG0006470	XENTR15042	ORYLA00368
OG0006471	XENTR14365	ORYLA19660
OG0006474	XENTR00813	ORYLA17369
OG0006475	XENTR10608	ORYLA09150
OG0006476	XENTR04361	ORYLA04028
OG0006477	XENTR04447	ORYLA12051
OG0006478	XENTR14784	ORYLA18550
OG0006479	XENTR08062	ORYLA15648
OG0006480	XENTR17557	ORYLA00896
OG0006481	XENTR02608	ORYLA04413
OG0006482	XENTR03862	ORYLA17211
OG0006483	XENTR10963	ORYLA10393
OG0006485	XENTR16219	ORYLA07384, ORYLA07383
OG0006486	XENTR15545	ORYLA01412
OG0006487	XENTR02802	ORYLA15532, ORYLA15531
OG0006488	XENTR02069	ORYLA03055
OG0006490	XENTR10811	ORYLA14766
OG0006491	XENTR07123	ORYLA08851
OG0006493	XENTR17127, XENTR17126	ORYLA06218
OG0006494	XENTR09027	ORYLA06580
OG0006495	XENTR18761	ORYLA07421
OG0006496	XENTR00108	ORYLA06776
OG0006497	XENTR00921	ORYLA04913
OG0006498	XENTR16311	ORYLA10742
OG0006499	XENTR01284	ORYLA13225
OG0006500	XENTR11715	ORYLA10496
OG0006501	XENTR12662	ORYLA03041
OG0006502	XENTR18276	ORYLA16801, ORYLA16800
OG0006503	XENTR17521	ORYLA00936
OG0006504	XENTR07120	ORYLA03965
OG0006505	XENTR02899	ORYLA08906, ORYLA06614
OG0006506	XENTR01492	ORYLA08840
OG0006508	XENTR12459, XENTR11779	ORYLA14077
OG0006509	XENTR13835	ORYLA07227
OG0006510	XENTR16128	ORYLA14338
OG0006511	XENTR06903	ORYLA14129, ORYLA14130
OG0006512	XENTR05619	ORYLA01466
OG0006513	XENTR00521	ORYLA18476
OG0006514	XENTR05648	ORYLA20423
OG0006515	XENTR13526	ORYLA10705
OG0006516	XENTR13095	ORYLA10111, ORYLA10110
OG0006517	XENTR09962	ORYLA06301
OG0006518	XENTR09393	ORYLA19034
OG0006519	XENTR05535	ORYLA11456
OG0006520	XENTR13195	ORYLA04037
OG0006523	XENTR02071	ORYLA03670
OG0006524	XENTR02379	ORYLA14673
OG0006526	XENTR18522	ORYLA19079
OG0006527	XENTR17417	ORYLA16408
OG0006528	XENTR04191	ORYLA08757
OG0006530	XENTR16908	ORYLA06110
OG0006532	XENTR09832	ORYLA12770
OG0006536	XENTR11449	ORYLA00277
OG0006537	XENTR01017	ORYLA18614
OG0006538	XENTR03139	ORYLA12235
OG0006540	XENTR11917	ORYLA04334
OG0006542	XENTR13194	ORYLA04038
OG0006543	XENTR05755	ORYLA05121
OG0006545	XENTR06549	ORYLA01750
OG0006549	XENTR02344	ORYLA10840
OG0006550	XENTR00769, XENTR00770	ORYLA11254
OG0006551	XENTR18892	ORYLA09374
OG0006552	XENTR05835	ORYLA02423
OG0006553	XENTR01394	ORYLA00553
OG0006554	XENTR10302	ORYLA02770
OG0006555	XENTR04187	ORYLA08557
OG0006556	XENTR16928	ORYLA10590
OG0006557	XENTR04539	ORYLA17641
OG0006559	XENTR13926	ORYLA13088
OG0006559	XENTR04712	ORYLA02615
OG0006560	XENTR12102	ORYLA11992
OG0006561	XENTR09007	ORYLA11401
OG0006562	XENTR12591, XENTR12589	ORYLA02977
OG0006563	XENTR14698	ORYLA12120
OG0006564	XENTR07133	ORYLA03066
OG0006565	XENTR05991	ORYLA19532
OG0006565	XENTR11310	ORYLA14158
OG0006566	XENTR07371	ORYLA16816
OG0006567	XENTR02458	ORYLA14215
OG0006568	XENTR09608	ORYLA00111
OG0006569	XENTR00615	ORYLA04751
OG0006570	XENTR12937	ORYLA02088
OG0006571	XENTR05803	ORYLA18093
OG0006573	XENTR10805	ORYLA04375
OG0006574	XENTR04351	ORYLA13477
OG0006577	XENTR14469	ORYLA04095
OG0006578	XENTR12631, XENTR12630	ORYLA02514
OG0006579	XENTR13945	ORYLA07356
OG0006580	XENTR13958, XENTR13959	ORYLA18562
OG0006581	XENTR10059	ORYLA14939
OG0006583	XENTR16033	ORYLA11606
OG0006584	XENTR02296	ORYLA05604
OG0006585	XENTR12780	ORYLA04761
OG0006586	XENTR00497	ORYLA14580
OG0006587	XENTR11980	ORYLA03374
OG0006588	XENTR06817	ORYLA16204
OG0006589	XENTR01351	ORYLA19520
OG0006590	XENTR14263	ORYLA15302
OG0006591	XENTR11790	ORYLA05510
OG0006592	XENTR01236	ORYLA15483
OG0006593	XENTR12622	ORYLA07057
OG0006594	XENTR18025	ORYLA07714
OG0006595	XENTR09437	ORYLA08079
OG0006597	XENTR00700	ORYLA00971
OG0006598	XENTR14326	ORYLA17695
OG0006599	XENTR02707	ORYLA17550
OG0006599	XENTR16196	ORYLA17318
OG0006600	XENTR13734, XENTR13733	ORYLA20055, ORYLA20054
OG0006601	XENTR18766, XENTR06297, XENTR01087	ORYLA10284
OG0006602	XENTR15212	ORYLA00714
OG0006603	XENTR10213	ORYLA15058
OG0006604	XENTR09447, XENTR09446	ORYLA03264
OG0006606	XENTR05954	ORYLA15309
OG0006607	XENTR13594	ORYLA05978
OG0006609	XENTR06296	ORYLA09197
OG0006610	XENTR07341	ORYLA00548
OG0006611	XENTR05216	ORYLA16098
OG0006612	XENTR11538	ORYLA12921
OG0006614	XENTR18989	ORYLA10829
OG0006615	XENTR06546	ORYLA01747
OG0006616	XENTR09627	ORYLA06592
OG0006617	XENTR08021, XENTR08020	ORYLA08547
OG0006619	XENTR02127, XENTR02126	ORYLA06288
OG0006620	XENTR12760	ORYLA10618
OG0006620	XENTR03634	ORYLA11720
OG0006621	XENTR16711	ORYLA04538
OG0006622	XENTR12562	ORYLA04282
OG0006623	XENTR09849	ORYLA14630
OG0006624	XENTR01731	ORYLA06131, ORYLA06132
OG0006625	XENTR04207	ORYLA12231
OG0006626	XENTR04565	ORYLA17629
OG0006627	XENTR17718	ORYLA17509
OG0006628	XENTR02668	ORYLA12154
OG0006630	XENTR08125	ORYLA12196
OG0006632	XENTR10907	ORYLA01518
OG0006633	XENTR02142	ORYLA06549
OG0006635	XENTR01982	ORYLA17870
OG0006636	XENTR11494	ORYLA05802
OG0006637	XENTR05016	ORYLA08373
OG0006639	XENTR08672	ORYLA00861, ORYLA00862, ORYLA07297
OG0006640	XENTR12743	ORYLA07344
OG0006641	XENTR03024	ORYLA10252
OG0006642	XENTR08911	ORYLA04894
OG0006645	XENTR13154	ORYLA05680
OG0006646	XENTR01407	ORYLA12692, ORYLA12691
OG0006648	XENTR07885	ORYLA20356
OG0006649	XENTR10760	ORYLA16663
OG0006651	XENTR12537	ORYLA04105
OG0006652	XENTR11689	ORYLA10471
OG0006653	XENTR09964	ORYLA06299
OG0006654	XENTR14617	ORYLA11524
OG0006655	XENTR05829	ORYLA17342
OG0006657	XENTR10304	ORYLA17971
OG0006658	XENTR09594	ORYLA11434
OG0006660	XENTR07050	ORYLA13850
OG0006661	XENTR11919	ORYLA04185
OG0006662	XENTR02635	ORYLA14512
OG0006663	XENTR03207	ORYLA03621
OG0006664	XENTR06837	ORYLA09332
OG0006666	XENTR04836	ORYLA20165
OG0006667	XENTR11957	ORYLA06327
OG0006668	XENTR10580	ORYLA08545
OG0006669	XENTR13698	ORYLA02526
OG0006672	XENTR10612	ORYLA10362
OG0006673	XENTR06476	ORYLA17788
OG0006675	XENTR11950	ORYLA11228
OG0006676	XENTR05976	ORYLA19082, ORYLA20332, ORYLA20330
OG0006677	XENTR13655, XENTR13654	ORYLA05809
OG0006678	XENTR13719	ORYLA16789
OG0006680	XENTR02487	ORYLA13976
OG0006681	XENTR03638	ORYLA11715
OG0006683	XENTR10018	ORYLA15512
OG0006684	XENTR16293	ORYLA11012
OG0006685	XENTR18985	ORYLA11878
OG0006685	XENTR04488	ORYLA08944
OG0006686	XENTR06782	ORYLA18912
OG0006687	XENTR12769	ORYLA05969
OG0006688	XENTR13607	ORYLA07474
OG0006689	XENTR01441	ORYLA14988
OG0006690	XENTR13317	ORYLA15449
OG0006691	XENTR10862	ORYLA08252
OG0006692	XENTR13963	ORYLA18541
OG0006693	XENTR12746	ORYLA00439
OG0006694	XENTR04108	ORYLA11331
OG0006695	XENTR13948	ORYLA03032
OG0006696	XENTR00610	ORYLA04969
OG0006697	XENTR10497	ORYLA08123
OG0006698	XENTR05149	ORYLA05714
OG0006703	XENTR04634	ORYLA09239
OG0006705	XENTR00293	ORYLA13053
OG0006706	XENTR07780	ORYLA06274
OG0006707	XENTR16134	ORYLA15902
OG0006708	XENTR18874	ORYLA06046
OG0006709	XENTR05409	ORYLA09857
OG0006710	XENTR18018	ORYLA07507
OG0006711	XENTR08893	ORYLA12230
OG0006712	XENTR03007	ORYLA16175
OG0006713	XENTR08986	ORYLA10516, ORYLA11956
OG0006714	XENTR08721	ORYLA03957, ORYLA01323
OG0006715	XENTR13166	ORYLA16203
OG0006716	XENTR13038	ORYLA07108
OG0006717	XENTR17648	ORYLA01078
OG0006718	XENTR09540	ORYLA05056
OG0006719	XENTR09126	ORYLA00231
OG0006720	XENTR09067	ORYLA13526
OG0006721	XENTR08095	ORYLA06875
OG0006723	XENTR16854	ORYLA15389
OG0006724	XENTR10084	ORYLA18498
OG0006725	XENTR07038	ORYLA13855
OG0006726	XENTR09612	ORYLA18866
OG0006727	XENTR05898	ORYLA11933
OG0006729	XENTR02778	ORYLA17444
OG0006730	XENTR07699	ORYLA15663
OG0006731	XENTR14502	ORYLA05562
OG0006732	XENTR17486	ORYLA18287
OG0006733	XENTR12805	ORYLA01038
OG0006734	XENTR17831	ORYLA19310
OG0006735	XENTR05221	ORYLA14353
OG0006737	XENTR00969	ORYLA08275
OG0006738	XENTR19225, XENTR19226	ORYLA19668
OG0006739	XENTR07449	ORYLA19509
OG0006741	XENTR08382	ORYLA14536
OG0006742	XENTR05493	ORYLA00302
OG0006745	XENTR09899	ORYLA13304
OG0006747	XENTR03834	ORYLA10130
OG0006747	XENTR12326	ORYLA03049
OG0006748	XENTR03274	ORYLA06901
OG0006749	XENTR01774	ORYLA16853
OG0006750	XENTR07602	ORYLA11676
OG0006752	XENTR02646	ORYLA04133
OG0006753	XENTR11694	ORYLA10479
OG0006754	XENTR18420	ORYLA05668
OG0006755	XENTR10590	ORYLA08778
OG0006756	XENTR18274	ORYLA08007
OG0006757	XENTR12333	ORYLA05170
OG0006759	XENTR11512	ORYLA11258
OG0006760	XENTR04753, XENTR04751, XENTR04752	ORYLA13106, ORYLA13107
OG0006761	XENTR01047	ORYLA00833
OG0006762	XENTR06563	ORYLA08143, ORYLA05165
OG0006763	XENTR16927	ORYLA02127
OG0006763	XENTR12254	ORYLA05928, ORYLA16452
OG0006764	XENTR01594	ORYLA01520
OG0006765	XENTR09754	ORYLA12661
OG0006766	XENTR12590, XENTR12592	ORYLA04462
OG0006768	XENTR17405	ORYLA05533
OG0006769	XENTR18589	ORYLA19703
OG0006770	XENTR10049	ORYLA12620
OG0006771	XENTR13494, XENTR13493	ORYLA15857
OG0006772	XENTR06880, XENTR06881	ORYLA00394
OG0006775	XENTR01837	ORYLA07771
OG0006776	XENTR07592	ORYLA16494
OG0006777	XENTR14289	ORYLA12364
OG0006780	XENTR12106	ORYLA10161
OG0006784	XENTR17962	ORYLA05674
OG0006786	XENTR12195	ORYLA00466
OG0006786	XENTR00897	ORYLA06681, ORYLA09929
OG0006786	XENTR09259	ORYLA01453
OG0006787	XENTR03340	ORYLA05621, ORYLA05622
OG0006787	XENTR10845	ORYLA08245
OG0006788	XENTR00683	ORYLA07553
OG0006788	XENTR17528	ORYLA11546
OG0006789	XENTR10656, XENTR18516, XENTR10655, XENTR07614	ORYLA11626, ORYLA11633
OG0006790	XENTR16444, XENTR01582	ORYLA16797, ORYLA06926, ORYLA06927, ORYLA07451, ORYLA16798, ORYLA08762, ORYLA15045, ORYLA18872, ORYLA03749
OG0006791	XENTR09543, XENTR08719	ORYLA01324
OG0006792	XENTR11656	ORYLA11646
OG0006794	XENTR01501	ORYLA04111
OG0006794	XENTR02640	ORYLA03298, ORYLA03295, ORYLA03428
OG0006795	XENTR14602, XENTR14603	ORYLA06379, ORYLA06126
OG0006796	XENTR15198	ORYLA14619, ORYLA12348
OG0006826	XENTR13782	ORYLA07190
OG0006827	XENTR00081	ORYLA19112
OG0006828	XENTR08258	ORYLA19553
OG0006829	XENTR09763	ORYLA20486
OG0006830	XENTR13305	ORYLA04099
OG0006831	XENTR14217	ORYLA05295
OG0006832	XENTR10958	ORYLA10081
OG0006833	XENTR00457	ORYLA12166
OG0006837	XENTR02650	ORYLA03273
OG0006838	XENTR01852	ORYLA16929
OG0006842	XENTR10401	ORYLA00868
OG0006843	XENTR17465	ORYLA18591
OG0006844	XENTR08527	ORYLA12172
OG0006845	XENTR11640	ORYLA04346
OG0006846	XENTR12109	ORYLA10163
OG0006848	XENTR07526	ORYLA03872
OG0006849	XENTR01645	ORYLA04862
OG0006850	XENTR05570	ORYLA00398, ORYLA00397
OG0006851	XENTR13145	ORYLA08359
OG0006852	XENTR01320	ORYLA11028
OG0006853	XENTR15554	ORYLA19226
OG0006856	XENTR01007	ORYLA07978
OG0006857	XENTR02316	ORYLA09522
OG0006860	XENTR10215	ORYLA12394
OG0006861	XENTR04183	ORYLA10051
OG0006862	XENTR13534	ORYLA10430
OG0006863	XENTR12976	ORYLA09121
OG0006864	XENTR01809	ORYLA16704, ORYLA00881
OG0006865	XENTR09213	ORYLA08635
OG0006866	XENTR17686	ORYLA06893, ORYLA16133
OG0006869	XENTR02833	ORYLA15879
OG0006870	XENTR10263	ORYLA09718
OG0006871	XENTR07430	ORYLA13504
OG0006872	XENTR03744	ORYLA15278, ORYLA15279
OG0006873	XENTR13913	ORYLA17413
OG0006874	XENTR14555	ORYLA14058
OG0006875	XENTR10450	ORYLA04531
OG0006876	XENTR00090	ORYLA13231
OG0006877	XENTR05237	ORYLA14665
OG0006878	XENTR12365	ORYLA06366
OG0006879	XENTR17009	ORYLA11007
OG0006880	XENTR02819	ORYLA14486
OG0006882	XENTR10988	ORYLA12470
OG0006886	XENTR00696	ORYLA01362
OG0006887	XENTR13961	ORYLA18327
OG0006888	XENTR02537	ORYLA13676
OG0006889	XENTR05963	ORYLA15285
OG0006890	XENTR09541	ORYLA05057
OG0006891	XENTR15690	ORYLA12282
OG0006892	XENTR00113	ORYLA18584
OG0006893	XENTR17439	ORYLA00800
OG0006894	XENTR13122	ORYLA19918
OG0006895	XENTR11833	ORYLA08207
OG0006896	XENTR12639	ORYLA07408
OG0006897	XENTR14076	ORYLA17654
OG0006898	XENTR07636	ORYLA15253
OG0006899	XENTR12237	ORYLA01888, ORYLA07590
OG0006900	XENTR09605	ORYLA10711
OG0006901	XENTR00120	ORYLA19363
OG0006903	XENTR15633	ORYLA05646
OG0006903	XENTR06864	ORYLA07893, ORYLA16398
OG0006904	XENTR03460	ORYLA10752
OG0006905	XENTR19260	ORYLA14337
OG0006906	XENTR10195	ORYLA04358
OG0006907	XENTR18404	ORYLA11869
OG0006908	XENTR03672	ORYLA04532
OG0006909	XENTR18357	ORYLA20226
OG0006911	XENTR17645	ORYLA01075
OG0006912	XENTR03948	ORYLA13590
OG0006913	XENTR04002	ORYLA06363
OG0006914	XENTR15248	ORYLA19783
OG0006917	XENTR03266	ORYLA18342
OG0006918	XENTR10731, XENTR10730	ORYLA05445
OG0006919	XENTR12172	ORYLA19417
OG0006920	XENTR10785	ORYLA09599
OG0006923	XENTR05461	ORYLA02242
OG0006924	XENTR06768	ORYLA19320
OG0006925	XENTR03837	ORYLA10136
OG0006926	XENTR12859	ORYLA02117
OG0006927	XENTR10634	ORYLA06863
OG0006929	XENTR05894	ORYLA05323
OG0006930	XENTR05716	ORYLA17500, ORYLA17499
OG0006931	XENTR12285	ORYLA11673
OG0006932	XENTR01275	ORYLA16938
OG0006934	XENTR15092	ORYLA09930
OG0006935	XENTR08699	ORYLA10774
OG0006936	XENTR08928	ORYLA12502
OG0006937	XENTR04504	ORYLA09224
OG0006938	XENTR16149	ORYLA13900
OG0006939	XENTR12765	ORYLA10635
OG0006940	XENTR01692	ORYLA07819
OG0006942	XENTR09478	ORYLA01085
OG0006943	XENTR15386	ORYLA11269
OG0006944	XENTR07046	ORYLA15875
OG0006945	XENTR00117	ORYLA19364
OG0006946	XENTR16824, XENTR16825	ORYLA02739
OG0006948	XENTR04780	ORYLA05268
OG0006949	XENTR11256	ORYLA14891
OG0006951	XENTR14803	ORYLA01790
OG0006952	XENTR05143	ORYLA02149
OG0006953	XENTR09448	ORYLA04011
OG0006954	XENTR03844	ORYLA10656
OG0006955	XENTR06398	ORYLA11271
OG0006957	XENTR08977	ORYLA01524
OG0006959	XENTR17553	ORYLA07529
OG0006960	XENTR16241	ORYLA20075
OG0006962	XENTR09246	ORYLA14243
OG0006964	XENTR09387	ORYLA06047
OG0006967	XENTR03908	ORYLA07736
OG0006968	XENTR15434	ORYLA07011
OG0006969	XENTR16751	ORYLA00904
OG0006970	XENTR14271, XENTR14272	ORYLA01120
OG0006971	XENTR01201	ORYLA17898
OG0006972	XENTR19251	ORYLA15222
OG0006973	XENTR09146	ORYLA11601
OG0006974	XENTR12649	ORYLA03114
OG0006975	XENTR12996	ORYLA05959
OG0006976	XENTR01210	ORYLA11643
OG0006977	XENTR11302	ORYLA14070
OG0006978	XENTR16961	ORYLA17389, ORYLA17388
OG0006979	XENTR01458	ORYLA18967
OG0006980	XENTR06239	ORYLA18420
OG0006981	XENTR16320	ORYLA15231
OG0006982	XENTR11312	ORYLA08562, ORYLA08563
OG0006984	XENTR13708	ORYLA15233, ORYLA12089
OG0006984	XENTR02353	ORYLA14709
OG0006987	XENTR01282, XENTR01281	ORYLA18444
OG0006988	XENTR12330	ORYLA16944
OG0006989	XENTR04170	ORYLA09680
OG0006990	XENTR08922	ORYLA12859
OG0006991	XENTR17838	ORYLA19862
OG0006993	XENTR09372	ORYLA03063
OG0006994	XENTR00114	ORYLA19038
OG0006996	XENTR01652	ORYLA04870
OG0006997	XENTR17546, XENTR17545	ORYLA10925
OG0006998	XENTR06955	ORYLA07905
OG0006999	XENTR00236	ORYLA05329
OG0007000	XENTR01902, XENTR01901	ORYLA17381
OG0007001	XENTR17344, XENTR17343	ORYLA10882
OG0007002	XENTR06832	ORYLA19238
OG0007003	XENTR16048	ORYLA15348, ORYLA12075
OG0007005	XENTR07132	ORYLA03067
OG0007006	XENTR12975	ORYLA09127, ORYLA04167
OG0007008	XENTR18543	ORYLA20301
OG0007009	XENTR09577	ORYLA17311
OG0007010	XENTR05499	ORYLA12802
OG0007011	XENTR05787	ORYLA03574
OG0007012	XENTR03267	ORYLA07702
OG0007013	XENTR09137	ORYLA08186
OG0007015	XENTR02491	ORYLA15619
OG0007016	XENTR00478	ORYLA20315
OG0007017	XENTR16539	ORYLA00928
OG0007018	XENTR13179	ORYLA01330
OG0007021	XENTR08839	ORYLA09538
OG0007022	XENTR16029	ORYLA14380
OG0007023	XENTR07024	ORYLA13776
OG0007025	XENTR13731	ORYLA19770
OG0007026	XENTR18056	ORYLA15372
OG0007027	XENTR19169, XENTR11118	ORYLA15909
OG0007028	XENTR00104	ORYLA06937
OG0007029	XENTR07776	ORYLA14229
OG0007030	XENTR05657	ORYLA00487
OG0007031	XENTR07790	ORYLA12964
OG0007032	XENTR17468	ORYLA18196
OG0007033	XENTR16190	ORYLA11802
OG0007034	XENTR05241	ORYLA13978
OG0007035	XENTR06046	ORYLA03436
OG0007036	XENTR17676	ORYLA01654
OG0007037	XENTR05417	ORYLA09849
OG0007038	XENTR01237	ORYLA15687
OG0007039	XENTR03063	ORYLA10444
OG0007040	XENTR16157	ORYLA15293
OG0007041	XENTR01415	ORYLA12169, ORYLA14638
OG0007042	XENTR03360	ORYLA05629
OG0007044	XENTR08465, XENTR13827	ORYLA19075
OG0007046	XENTR09390	ORYLA10686
OG0007047	XENTR12940	ORYLA02086
OG0007048	XENTR12714	ORYLA16978
OG0007049	XENTR10205	ORYLA12565
OG0007050	XENTR10229	ORYLA20452
OG0007052	XENTR10707	ORYLA15339
OG0007052	XENTR18218	ORYLA19989
OG0007053	XENTR06867	ORYLA16394
OG0007055	XENTR04557	ORYLA17619
OG0007058	XENTR13895	ORYLA03722
OG0007059	XENTR01903	ORYLA07836
OG0007060	XENTR06697	ORYLA05548
OG0007061	XENTR12828	ORYLA00894
OG0007062	XENTR03101	ORYLA03640
OG0007063	XENTR05680	ORYLA05804
OG0007064	XENTR16371	ORYLA20409
OG0007065	XENTR04111	ORYLA14600
OG0007066	XENTR18528, XENTR05764	ORYLA02140
OG0007068	XENTR04871	ORYLA07348
OG0007069	XENTR06666	ORYLA10663
OG0007070	XENTR08595	ORYLA06946
OG0007071	XENTR07783	ORYLA10456
OG0007072	XENTR07265	ORYLA12666
OG0007073	XENTR08573	ORYLA03515
OG0007074	XENTR03247	ORYLA06899
OG0007075	XENTR02206	ORYLA17760
OG0007076	XENTR15551	ORYLA11263
OG0007077	XENTR02860, XENTR01951	ORYLA12778
OG0007078	XENTR01751	ORYLA06143
OG0007080	XENTR05164	ORYLA11474
OG0007081	XENTR06924	ORYLA16483
OG0007082	XENTR16647	ORYLA19534
OG0007083	XENTR12941	ORYLA02087
OG0007084	XENTR15425	ORYLA18994
OG0007086	XENTR15548	ORYLA15347
OG0007088	XENTR13069	ORYLA06446
OG0007090	XENTR04663	ORYLA12938
OG0007091	XENTR16106	ORYLA10611
OG0007092	XENTR09595	ORYLA11433
OG0007093	XENTR09556	ORYLA12432
OG0007094	XENTR03856	ORYLA10462
OG0007095	XENTR11185	ORYLA05795
OG0007096	XENTR15677	ORYLA13346, ORYLA06995
OG0007097	XENTR10319	ORYLA17535
OG0007098	XENTR00462	ORYLA15262
OG0007099	XENTR01909	ORYLA00040
OG0007100	XENTR02538	ORYLA13677
OG0007102	XENTR10584	ORYLA09553
OG0007103	XENTR09292	ORYLA08342
OG0007104	XENTR08818	ORYLA03154
OG0007105	XENTR17989, XENTR17988	ORYLA07523
OG0007106	XENTR02834	ORYLA13818
OG0007107	XENTR15605	ORYLA00560
OG0007108	XENTR11156	ORYLA04528
OG0007111	XENTR16348	ORYLA11279
OG0007112	XENTR05305	ORYLA19964
OG0007113	XENTR07047	ORYLA15522, ORYLA13775
OG0007114	XENTR17139	ORYLA05387, ORYLA02077
OG0007115	XENTR10736	ORYLA05459
OG0007116	XENTR07013	ORYLA17044
OG0007117	XENTR15556	ORYLA11159
OG0007118	XENTR11167	ORYLA18746
OG0007119	XENTR00359	ORYLA13244
OG0007120	XENTR11017	ORYLA02860
OG0007122	XENTR13022	ORYLA15640
OG0007123	XENTR09569	ORYLA07878
OG0007124	XENTR10585	ORYLA09552
OG0007125	XENTR13558	ORYLA13532
OG0007126	XENTR05105	ORYLA11848
OG0007127	XENTR03372	ORYLA05546
OG0007128	XENTR05067	ORYLA02979
OG0007129	XENTR12453	ORYLA04646
OG0007130	XENTR10790	ORYLA18855
OG0007131	XENTR04760	ORYLA17663
OG0007132	XENTR18457	ORYLA02165
OG0007133	XENTR06849	ORYLA18527
OG0007134	XENTR14638	ORYLA00740
OG0007135	XENTR14139	ORYLA12420
OG0007136	XENTR11242	ORYLA14799
OG0007137	XENTR16364	ORYLA06230
OG0007139	XENTR18713	ORYLA20254
OG0007140	XENTR14828	ORYLA10308
OG0007140	XENTR13212	ORYLA00270
OG0007141	XENTR04779	ORYLA17064
OG0007143	XENTR13932	ORYLA10676
OG0007145	XENTR04506	ORYLA07062
OG0007147	XENTR17348	ORYLA14416
OG0007148	XENTR15137	ORYLA17738
OG0007150	XENTR09755	ORYLA12660
OG0007151	XENTR05788	ORYLA03573
OG0007153	XENTR08905	ORYLA04856
OG0007154	XENTR03882	ORYLA10421
OG0007158	XENTR08364	ORYLA02201
OG0007159	XENTR09164	ORYLA13649
OG0007161	XENTR15126	ORYLA15162
OG0007162	XENTR17539	ORYLA13655
OG0007164	XENTR00655	ORYLA09721, ORYLA12288
OG0007165	XENTR02602	ORYLA03664
OG0007166	XENTR10142	ORYLA12340, ORYLA12341
OG0007168	XENTR01098	ORYLA09683
OG0007169	XENTR01753	ORYLA01808
OG0007171	XENTR07480	ORYLA05245
OG0007173	XENTR13485	ORYLA00375
OG0007174	XENTR18531, XENTR02471	ORYLA15845
OG0007175	XENTR08705, XENTR08706	ORYLA12365
OG0007176	XENTR14504	ORYLA05563
OG0007177	XENTR13081	ORYLA10550
OG0007178	XENTR03949	ORYLA13591
OG0007179	XENTR10416	ORYLA09261, ORYLA09260
OG0007181	XENTR10462	ORYLA15718
OG0007182	XENTR01510	ORYLA12514
OG0007183	XENTR04220	ORYLA05418
OG0007185	XENTR07399	ORYLA00068
OG0007186	XENTR13974	ORYLA08238
OG0007187	XENTR07115	ORYLA14366
OG0007188	XENTR08812	ORYLA19593
OG0007189	XENTR03901	ORYLA00633
OG0007190	XENTR01938	ORYLA02310
OG0007191	XENTR04764	ORYLA17462
OG0007192	XENTR00135	ORYLA09692
OG0007193	XENTR04773	ORYLA07734, ORYLA16990
OG0007193	XENTR15321	ORYLA16522
OG0007195	XENTR00526	ORYLA17219
OG0007199	XENTR00223	ORYLA05345, ORYLA01726
OG0007200	XENTR08147	ORYLA08097
OG0007201	XENTR08891	ORYLA12849, ORYLA12850
OG0007203	XENTR17211	ORYLA11589
OG0007204	XENTR00365	ORYLA13239
OG0007204	XENTR13207	ORYLA16562, ORYLA16561
OG0007205	XENTR04932	ORYLA16572
OG0007205	XENTR09932	ORYLA13452, ORYLA06637
OG0007205	XENTR16486	ORYLA17843
OG0007206	XENTR00287, XENTR11502	ORYLA11283
OG0007207	XENTR15852, XENTR15853, XENTR16511, XENTR16512, XENTR18398, XENTR16513, XENTR16514, XENTR16515, XENTR15851	ORYLA18413, ORYLA16369, ORYLA16366, ORYLA16367, ORYLA16368
OG0007209	XENTR18958, XENTR11763	ORYLA00656, ORYLA00655
OG0007210	XENTR15235	ORYLA05937, ORYLA02020, ORYLA05936, ORYLA02022, ORYLA05938
OG0007212	XENTR09369	ORYLA06596
OG0007212	XENTR18062	ORYLA13122, ORYLA13123
OG0007214	XENTR18678	ORYLA14774
OG0007227	XENTR17294	ORYLA20378
OG0007248	XENTR09965, XENTR09966	ORYLA06298
OG0007250	XENTR15090, XENTR15089	ORYLA08747
OG0007251	XENTR16778	ORYLA06850
OG0007253	XENTR15675	ORYLA08898
OG0007253	XENTR06641	ORYLA12436
OG0007254	XENTR16036	ORYLA11846
OG0007256	XENTR05599	ORYLA18423
OG0007258	XENTR05062	ORYLA02983
OG0007261	XENTR14144	ORYLA00423
OG0007264	XENTR00464, XENTR00463	ORYLA15263
OG0007266	XENTR14040	ORYLA19225
OG0007267	XENTR00329	ORYLA14269
OG0007268	XENTR07436	ORYLA09609
OG0007269	XENTR08034, XENTR06073	ORYLA10696
OG0007270	XENTR00919	ORYLA04915, ORYLA04916
OG0007271	XENTR06576	ORYLA06700
OG0007272	XENTR18622	ORYLA19327
OG0007273	XENTR11486	ORYLA17133
OG0007274	XENTR14808	ORYLA01401
OG0007275	XENTR10112	ORYLA10992
