Orthogroup	ASTMX	LYTVA_ok
OG0007703	ASTMX19453	LYTVA_27223, LYTVA_22526
OG0007704	ASTMX12994	LYTVA_08360
OG0007705	ASTMX17453	LYTVA_14287
OG0007708	ASTMX05720	LYTVA_29207
OG0007709	ASTMX10589	LYTVA_10006
OG0007711	ASTMX13419	LYTVA_29385, LYTVA_17924
OG0007712	ASTMX07651	LYTVA_10828
OG0007713	ASTMX19622	LYTVA_11468
OG0007714	ASTMX01182	LYTVA_09705
OG0007716	ASTMX22069	LYTVA_19321
OG0007717	ASTMX12667	LYTVA_16631
OG0007719	ASTMX18551	LYTVA_26116
OG0007721	ASTMX05840	LYTVA_28411
OG0007722	ASTMX00744	LYTVA_18125
OG0007723	ASTMX04316	LYTVA_01240
OG0007724	ASTMX03607	LYTVA_24222
OG0007725	ASTMX13307, ASTMX16772	LYTVA_15370
OG0007726	ASTMX10273	LYTVA_06027
OG0007727	ASTMX14601	LYTVA_12845, LYTVA_28212
OG0007728	ASTMX06139	LYTVA_04426
OG0007730	ASTMX07395	LYTVA_17502
OG0007733	ASTMX01784	LYTVA_17250
OG0007734	ASTMX15091, ASTMX03999	LYTVA_12740
OG0007738	ASTMX19490	LYTVA_26772
OG0007739	ASTMX06348	LYTVA_25107
OG0007741	ASTMX04638	LYTVA_05974
OG0007743	ASTMX04763	LYTVA_21362
OG0007744	ASTMX19319	LYTVA_19072
OG0007745	ASTMX00381	LYTVA_03413
OG0007746	ASTMX01281	LYTVA_12054
OG0007748	ASTMX05821	LYTVA_16035
OG0007749	ASTMX05167	LYTVA_25973
OG0007751	ASTMX19310	LYTVA_20108
OG0007752	ASTMX18140	LYTVA_05758
OG0007753	ASTMX21748	LYTVA_16387, LYTVA_30075, LYTVA_24327, LYTVA_28419
OG0007754	ASTMX14947	LYTVA_02556, LYTVA_22115
OG0007755	ASTMX01102, ASTMX00711	LYTVA_27977
OG0007756	ASTMX12102	LYTVA_26790, LYTVA_01408
OG0007758	ASTMX04015	LYTVA_02245
OG0007759	ASTMX08280	LYTVA_29844, LYTVA_13752
OG0007762	ASTMX03722	LYTVA_02092
OG0007763	ASTMX17791	LYTVA_23256
OG0007766	ASTMX07721	LYTVA_16803
OG0007767	ASTMX08912	LYTVA_18171
OG0007769	ASTMX18905	LYTVA_15736
OG0007770	ASTMX10721	LYTVA_17778
OG0007771	ASTMX10494	LYTVA_23243
OG0007772	ASTMX00533	LYTVA_28492
OG0007774	ASTMX17700	LYTVA_07983
OG0007775	ASTMX12159	LYTVA_27798
OG0007776	ASTMX10383	LYTVA_09426
OG0007779	ASTMX15026	LYTVA_04248
OG0007780	ASTMX08076	LYTVA_19102
OG0007781	ASTMX02218	LYTVA_26330, LYTVA_26857
OG0007782	ASTMX07331	LYTVA_11501
OG0007783	ASTMX17810	LYTVA_18320
OG0007784	ASTMX15989	LYTVA_09607
OG0007786	ASTMX18635	LYTVA_30038
OG0007787	ASTMX02068	LYTVA_17596
OG0007788	ASTMX01469	LYTVA_09000
OG0007789	ASTMX16141	LYTVA_08173
OG0007791	ASTMX00738	LYTVA_08192, LYTVA_16268, LYTVA_13914
OG0007793	ASTMX05505	LYTVA_13499
OG0007794	ASTMX15194	LYTVA_26977
OG0007796	ASTMX21888, ASTMX10660	LYTVA_11355
OG0007798	ASTMX15270	LYTVA_16861, LYTVA_18242
OG0007799	ASTMX14602	LYTVA_21389
OG0007800	ASTMX02257	LYTVA_15028
OG0007801	ASTMX20707	LYTVA_25330
OG0007802	ASTMX10115	LYTVA_18290
OG0007803	ASTMX11582	LYTVA_01593
OG0007804	ASTMX02512	LYTVA_03179
OG0007805	ASTMX09885	LYTVA_16960, LYTVA_00808, LYTVA_17169, LYTVA_16961
OG0007808	ASTMX08371, ASTMX00929	LYTVA_16872
OG0007809	ASTMX14577	LYTVA_16781
OG0007810	ASTMX08369	LYTVA_14635
OG0007812	ASTMX02668, ASTMX18552	LYTVA_27813
OG0007813	ASTMX07499	LYTVA_09962
OG0007814	ASTMX13396	LYTVA_15113, LYTVA_01159
OG0007816	ASTMX05675	LYTVA_20731
OG0007817	ASTMX11147, ASTMX13673	LYTVA_09211
OG0007820	ASTMX15997	LYTVA_07692
OG0007823	ASTMX16149	LYTVA_16470
OG0007824	ASTMX03276	LYTVA_18978
OG0007825	ASTMX18618	LYTVA_10012
OG0007826	ASTMX09991	LYTVA_16290
OG0007827	ASTMX14411	LYTVA_28200
OG0007828	ASTMX03380, ASTMX03379	LYTVA_14710
OG0007830	ASTMX18257	LYTVA_21502
OG0007831	ASTMX04668	LYTVA_18643
OG0007833	ASTMX05052	LYTVA_14327
OG0007834	ASTMX20813	LYTVA_12110
OG0007835	ASTMX03027	LYTVA_08884
OG0007836	ASTMX04626	LYTVA_26464
OG0007837	ASTMX13314	LYTVA_26889
OG0007838	ASTMX05098	LYTVA_02755
OG0007840	ASTMX15255	LYTVA_25217
OG0007841	ASTMX15833, ASTMX03250, ASTMX22662	LYTVA_02552
OG0007842	ASTMX15043	LYTVA_18377
OG0007843	ASTMX18009	LYTVA_10686
OG0007847	ASTMX01737	LYTVA_11506
OG0007848	ASTMX04212	LYTVA_21280
OG0007849	ASTMX01357	LYTVA_16742
OG0007850	ASTMX03735	LYTVA_11256
OG0007851	ASTMX17643	LYTVA_16986
OG0007857	ASTMX20847	LYTVA_04563
OG0007859	ASTMX14666	LYTVA_21734, LYTVA_08980
OG0007860	ASTMX08368, ASTMX00926, ASTMX21401, ASTMX15838	LYTVA_04925
OG0007862	ASTMX15041, ASTMX14092	LYTVA_01856
OG0007870	ASTMX02434, ASTMX11938	LYTVA_26333
OG0007908	ASTMX15245	LYTVA_00123, LYTVA_00128
OG0007911	ASTMX10631	LYTVA_20096
OG0007913	ASTMX06223	LYTVA_02876
OG0007915	ASTMX13424	LYTVA_11903
OG0007921	ASTMX21796	LYTVA_17931
OG0007924	ASTMX04371	LYTVA_03082
OG0007925	ASTMX09750, ASTMX06915, ASTMX09041, ASTMX09047	LYTVA_19385
OG0007926	ASTMX09675	LYTVA_27557
OG0007927	ASTMX03056	LYTVA_12602
OG0007928	ASTMX01981	LYTVA_16597, LYTVA_20725
OG0007929	ASTMX06749	LYTVA_13569, LYTVA_05871
OG0007931	ASTMX05848, ASTMX15420	LYTVA_25938
OG0007932	ASTMX06742, ASTMX00852	LYTVA_19215
OG0007934	ASTMX12712	LYTVA_02611
OG0007935	ASTMX04563	LYTVA_06445
OG0007937	ASTMX18654	LYTVA_24311
OG0007942	ASTMX18528	LYTVA_02894
OG0007943	ASTMX09388	LYTVA_23768
OG0007944	ASTMX03374	LYTVA_18958
OG0007945	ASTMX04414	LYTVA_06637, LYTVA_23001
OG0007946	ASTMX11784	LYTVA_22492
OG0007947	ASTMX14167	LYTVA_18731
OG0007948	ASTMX03507	LYTVA_12792
OG0007951	ASTMX07694	LYTVA_13182
OG0007953	ASTMX13305	LYTVA_29452
OG0007954	ASTMX03836	LYTVA_00640
OG0007958	ASTMX18083	LYTVA_21325
OG0007959	ASTMX16070	LYTVA_00997
OG0007961	ASTMX06510, ASTMX11169	LYTVA_25534
OG0007962	ASTMX18003	LYTVA_17754
OG0007963	ASTMX02121	LYTVA_14762
OG0007964	ASTMX05932	LYTVA_00218
OG0007965	ASTMX04863	LYTVA_25490
OG0007966	ASTMX13642	LYTVA_05372
OG0007967	ASTMX14204	LYTVA_01214
OG0007968	ASTMX06631	LYTVA_29252
OG0007970	ASTMX04780	LYTVA_27392
OG0007972	ASTMX21237	LYTVA_29552
OG0007974	ASTMX03195	LYTVA_10596
OG0007975	ASTMX05689	LYTVA_06387
OG0007976	ASTMX19235	LYTVA_13154
OG0007977	ASTMX14691	LYTVA_01651
OG0007980	ASTMX02485	LYTVA_24730
OG0007981	ASTMX22696	LYTVA_26180
OG0007984	ASTMX05644	LYTVA_27635
OG0007985	ASTMX00312	LYTVA_13055
OG0007986	ASTMX08203	LYTVA_07433, LYTVA_01799
OG0007987	ASTMX13188, ASTMX17252	LYTVA_08176
OG0007988	ASTMX06904	LYTVA_17501
OG0007990	ASTMX10148	LYTVA_09232
OG0007991	ASTMX15639	LYTVA_08633
OG0007993	ASTMX01291	LYTVA_13051, LYTVA_05314
OG0007997	ASTMX03766	LYTVA_15603
OG0007999	ASTMX07377	LYTVA_30190
OG0008000	ASTMX13017	LYTVA_03181
OG0008001	ASTMX17979	LYTVA_09406
OG0008003	ASTMX05604	LYTVA_10054
OG0008004	ASTMX21235	LYTVA_12313
OG0008006	ASTMX04524	LYTVA_04573
OG0008008	ASTMX04952	LYTVA_16089
OG0008009	ASTMX15382	LYTVA_05837
OG0008011	ASTMX09223	LYTVA_19057, LYTVA_12800
OG0008012	ASTMX14085	LYTVA_07992
OG0008013	ASTMX09598	LYTVA_01762
OG0008014	ASTMX14366	LYTVA_03277, LYTVA_17757
OG0008017	ASTMX06391	LYTVA_28909
OG0008018	ASTMX02804	LYTVA_23548
OG0008019	ASTMX16933	LYTVA_08288
OG0008020	ASTMX05825	LYTVA_13930
OG0008022	ASTMX08101	LYTVA_01020
OG0008023	ASTMX09231	LYTVA_29061
OG0008025	ASTMX12319, ASTMX04979	LYTVA_16086
OG0008026	ASTMX22338	LYTVA_25126, LYTVA_18108, LYTVA_25125
OG0008027	ASTMX13655	LYTVA_08495
OG0008029	ASTMX03518	LYTVA_27485
OG0008030	ASTMX10317	LYTVA_03976
OG0008036	ASTMX21006	LYTVA_26226
OG0008037	ASTMX12411	LYTVA_21636, LYTVA_11363
OG0008038	ASTMX02104	LYTVA_17026
OG0008039	ASTMX16331	LYTVA_10904
OG0008040	ASTMX03841	LYTVA_03214
OG0008043	ASTMX17469	LYTVA_04102
OG0008046	ASTMX10231	LYTVA_07955
OG0008048	ASTMX00882	LYTVA_01597
OG0008049	ASTMX03509	LYTVA_08645
OG0008051	ASTMX21396	LYTVA_24294
OG0008052	ASTMX04543	LYTVA_27394, LYTVA_26388
OG0008053	ASTMX12568	LYTVA_19326
OG0008054	ASTMX19942	LYTVA_00942
OG0008055	ASTMX13290	LYTVA_23231
OG0008057	ASTMX13259	LYTVA_10103, LYTVA_01401
OG0008058	ASTMX19986	LYTVA_11510
OG0008060	ASTMX00993	LYTVA_26101
OG0008061	ASTMX06138	LYTVA_07698, LYTVA_06188
OG0008064	ASTMX09865	LYTVA_26802
OG0008065	ASTMX07100, ASTMX02601	LYTVA_24621
OG0008067	ASTMX11037	LYTVA_15538
OG0008068	ASTMX14752, ASTMX18010	LYTVA_01021
OG0008069	ASTMX07898	LYTVA_23137
OG0008070	ASTMX14041	LYTVA_27118
OG0008072	ASTMX05212, ASTMX09244	LYTVA_03849
OG0008073	ASTMX20576	LYTVA_27292, LYTVA_05982
OG0008075	ASTMX01773	LYTVA_05396
OG0008076	ASTMX22523	LYTVA_28307
OG0008077	ASTMX12175	LYTVA_28528
OG0008078	ASTMX19174	LYTVA_11726
OG0008079	ASTMX06132	LYTVA_20493
OG0008081	ASTMX07518	LYTVA_14111
OG0008082	ASTMX12613	LYTVA_27198
OG0008083	ASTMX17394	LYTVA_07376
OG0008084	ASTMX17548	LYTVA_23357
OG0008085	ASTMX12950	LYTVA_02942
OG0008086	ASTMX12676	LYTVA_28233
OG0008087	ASTMX15035, ASTMX13617	LYTVA_26443
OG0008089	ASTMX20683	LYTVA_15731
OG0008090	ASTMX11523	LYTVA_07547, LYTVA_04253
OG0008092	ASTMX18136	LYTVA_17847
OG0008093	ASTMX14448	LYTVA_27545
OG0008094	ASTMX20288, ASTMX22755	LYTVA_13701
OG0008098	ASTMX07610	LYTVA_05312
OG0008099	ASTMX14690	LYTVA_24723, LYTVA_10856
OG0008100	ASTMX03221	LYTVA_27720
OG0008102	ASTMX18367	LYTVA_04167
OG0008103	ASTMX04700	LYTVA_11735
OG0008104	ASTMX01493	LYTVA_16469
OG0008109	ASTMX09340	LYTVA_29424
OG0008110	ASTMX22389	LYTVA_29515
OG0008111	ASTMX00256	LYTVA_17929
OG0008115	ASTMX08522	LYTVA_10998
OG0008117	ASTMX09862	LYTVA_24074
OG0008119	ASTMX12809	LYTVA_23016
OG0008124	ASTMX06051	LYTVA_00332
OG0008125	ASTMX17877, ASTMX17876	LYTVA_28474
OG0008136	ASTMX05309	LYTVA_14477, LYTVA_14048
OG0008143	ASTMX04098	LYTVA_01023
OG0008151	ASTMX13090, ASTMX06656, ASTMX06959	LYTVA_24560
OG0008196	ASTMX23059	LYTVA_21241
OG0008199	ASTMX18291	LYTVA_12477
OG0008201	ASTMX09451	LYTVA_12601
OG0008202	ASTMX03742	LYTVA_03218
OG0008203	ASTMX19811	LYTVA_04454
OG0008205	ASTMX14352	LYTVA_07298, LYTVA_06611
OG0008206	ASTMX20685	LYTVA_04480
OG0008208	ASTMX00803	LYTVA_19071
OG0008209	ASTMX05658	LYTVA_07682
OG0008211	ASTMX18370	LYTVA_08251
OG0008213	ASTMX04183	LYTVA_15320
OG0008214	ASTMX16918	LYTVA_00927
OG0008217	ASTMX15399	LYTVA_00528, LYTVA_28904
OG0008220	ASTMX18047	LYTVA_04472
OG0008223	ASTMX08792	LYTVA_14507
OG0008224	ASTMX13852	LYTVA_28133
OG0008225	ASTMX08009	LYTVA_17230
OG0008227	ASTMX18852	LYTVA_13110
OG0008230	ASTMX07030	LYTVA_24602
OG0008231	ASTMX12821	LYTVA_22614
OG0008232	ASTMX09620	LYTVA_21174, LYTVA_25815
OG0008234	ASTMX01454	LYTVA_29891
OG0008235	ASTMX17399	LYTVA_17569
OG0008236	ASTMX01802	LYTVA_22876
OG0008238	ASTMX09061	LYTVA_22202
OG0008239	ASTMX12116	LYTVA_15874
OG0008242	ASTMX20244	LYTVA_05125
OG0008243	ASTMX04566	LYTVA_30154
OG0008244	ASTMX15599	LYTVA_13153
OG0008246	ASTMX17738	LYTVA_27090
OG0008249	ASTMX18967	LYTVA_17203
OG0008252	ASTMX00916	LYTVA_14149, LYTVA_16082, LYTVA_17930
OG0008254	ASTMX23064	LYTVA_07719
OG0008255	ASTMX01919	LYTVA_25329
OG0008256	ASTMX17540	LYTVA_18638
OG0008257	ASTMX03196, ASTMX16651	LYTVA_10599
OG0008259	ASTMX03294	LYTVA_23738
OG0008260	ASTMX16213	LYTVA_14046
OG0008263	ASTMX04702	LYTVA_23520
OG0008264	ASTMX07812	LYTVA_29571
OG0008265	ASTMX06366	LYTVA_05374
OG0008266	ASTMX00516	LYTVA_05121
OG0008267	ASTMX01983	LYTVA_07910
OG0008269	ASTMX00172	LYTVA_01980
OG0008270	ASTMX05004	LYTVA_00339
OG0008272	ASTMX02144	LYTVA_26499
OG0008273	ASTMX20632	LYTVA_15469, LYTVA_11433
OG0008274	ASTMX00779	LYTVA_12510
OG0008275	ASTMX14463	LYTVA_16000
OG0008277	ASTMX19748	LYTVA_07672
OG0008278	ASTMX19686	LYTVA_12632
OG0008279	ASTMX06299	LYTVA_19836
OG0008280	ASTMX02269	LYTVA_30183, LYTVA_00069, LYTVA_27631
OG0008282	ASTMX18071	LYTVA_00857, LYTVA_23255
OG0008283	ASTMX10630	LYTVA_16941
OG0008284	ASTMX08111, ASTMX17221	LYTVA_08177
OG0008286	ASTMX18520	LYTVA_10800
OG0008288	ASTMX21919	LYTVA_18216
OG0008289	ASTMX11210	LYTVA_29130
OG0008290	ASTMX06277	LYTVA_27680, LYTVA_27718
OG0008291	ASTMX21271	LYTVA_13098
OG0008298	ASTMX02124	LYTVA_23693
OG0008299	ASTMX22498	LYTVA_05838
OG0008303	ASTMX12272	LYTVA_26088
OG0008304	ASTMX16712	LYTVA_10476
OG0008306	ASTMX15372	LYTVA_26375
OG0008307	ASTMX16302	LYTVA_11174
OG0008309	ASTMX02384	LYTVA_06809
OG0008311	ASTMX11311	LYTVA_04533
OG0008314	ASTMX22155, ASTMX22154	LYTVA_05017
OG0008315	ASTMX07318	LYTVA_04753
OG0008317	ASTMX09770	LYTVA_17270
OG0008318	ASTMX09685	LYTVA_20991
OG0008319	ASTMX22244	LYTVA_26117
OG0008320	ASTMX15215	LYTVA_19824
OG0008323	ASTMX15432	LYTVA_24411
OG0008324	ASTMX13990	LYTVA_17214
OG0008326	ASTMX12619	LYTVA_20818
OG0008327	ASTMX06973	LYTVA_27356
OG0008328	ASTMX05570	LYTVA_22323
OG0008330	ASTMX10664	LYTVA_20269
OG0008331	ASTMX16536	LYTVA_24276, LYTVA_05305, LYTVA_25155
OG0008333	ASTMX04354	LYTVA_06042
OG0008334	ASTMX15666	LYTVA_19245
OG0008337	ASTMX00051	LYTVA_16708
OG0008339	ASTMX03874	LYTVA_12223
OG0008345	ASTMX20388	LYTVA_10010
OG0008346	ASTMX11312	LYTVA_14453
OG0008347	ASTMX15874	LYTVA_07239
OG0008350	ASTMX04967	LYTVA_24262
OG0008351	ASTMX03463	LYTVA_19823
OG0008352	ASTMX08206	LYTVA_25315
OG0008353	ASTMX05180	LYTVA_04513
OG0008354	ASTMX18442	LYTVA_05625
OG0008355	ASTMX04205	LYTVA_24991
OG0008356	ASTMX00736	LYTVA_18604, LYTVA_25234
OG0008357	ASTMX06235	LYTVA_21800
OG0008359	ASTMX21368	LYTVA_23109
OG0008361	ASTMX05760, ASTMX19671	LYTVA_11601
OG0008364	ASTMX02708, ASTMX13893	LYTVA_26310
OG0008365	ASTMX17009, ASTMX06662	LYTVA_25592
OG0008367	ASTMX06634, ASTMX17455	LYTVA_03018
OG0008368	ASTMX20004	LYTVA_28825
OG0008370	ASTMX15873	LYTVA_23211, LYTVA_27157
OG0008371	ASTMX19948	LYTVA_23791
OG0008373	ASTMX21925	LYTVA_20963
OG0008376	ASTMX16947, ASTMX16948, ASTMX06168	LYTVA_09077
OG0008377	ASTMX19342	LYTVA_11929
OG0008378	ASTMX16744	LYTVA_27997
OG0008380	ASTMX14079	LYTVA_27656, LYTVA_26663
OG0008383	ASTMX05683	LYTVA_19886
OG0008384	ASTMX07501	LYTVA_30109
OG0008387	ASTMX16748	LYTVA_11091
OG0008388	ASTMX01284	LYTVA_20705
OG0008391	ASTMX02368	LYTVA_24075
OG0008392	ASTMX01541, ASTMX04980	LYTVA_19289
OG0008395	ASTMX01893	LYTVA_29196
OG0008396	ASTMX00374	LYTVA_21461
OG0008399	ASTMX10345	LYTVA_24517
OG0008401	ASTMX00700	LYTVA_17404
OG0008402	ASTMX08461	LYTVA_19482
OG0008403	ASTMX05773	LYTVA_10992
OG0008404	ASTMX20864	LYTVA_04357
OG0008406	ASTMX18072	LYTVA_00998
OG0008412	ASTMX15381	LYTVA_06759
OG0008414	ASTMX06863	LYTVA_16686, LYTVA_20042
OG0008415	ASTMX11099	LYTVA_15285
OG0008419	ASTMX10596	LYTVA_29540
OG0008420	ASTMX10700	LYTVA_28676, LYTVA_20297
OG0008422	ASTMX05627	LYTVA_16257
OG0008423	ASTMX01889	LYTVA_14844
OG0008425	ASTMX06751	LYTVA_07533
OG0008432	ASTMX12981	LYTVA_02153
OG0008435	ASTMX05833	LYTVA_23436
OG0008437	ASTMX08980	LYTVA_20685
OG0008443	ASTMX01241	LYTVA_28171
OG0008450	ASTMX11400	LYTVA_24827
OG0008453	ASTMX10304	LYTVA_10565
OG0008512	ASTMX03329	LYTVA_14660
OG0008513	ASTMX20734	LYTVA_05781
OG0008522	ASTMX04058	LYTVA_26353
OG0008526	ASTMX12082	LYTVA_24719
OG0008527	ASTMX01186, ASTMX08166	LYTVA_23443
OG0008530	ASTMX04675	LYTVA_04280
OG0008532	ASTMX00717	LYTVA_16193
OG0008534	ASTMX02222	LYTVA_29699
OG0008535	ASTMX02705	LYTVA_15006
OG0008539	ASTMX18247	LYTVA_15595
OG0008540	ASTMX04260	LYTVA_14448
OG0008542	ASTMX02856	LYTVA_01792
OG0008544	ASTMX13472	LYTVA_15282
OG0008545	ASTMX12075	LYTVA_15279, LYTVA_10207
OG0008550	ASTMX01036	LYTVA_00415
OG0008555	ASTMX04198	LYTVA_02834
OG0008556	ASTMX08123, ASTMX03809	LYTVA_27757
OG0008562	ASTMX20839	LYTVA_15992
OG0008566	ASTMX16963	LYTVA_11374, LYTVA_25212
OG0008567	ASTMX04223	LYTVA_19943
OG0008570	ASTMX20907	LYTVA_00163
OG0008571	ASTMX07202	LYTVA_21603
OG0008573	ASTMX08961	LYTVA_29754
OG0008574	ASTMX14180	LYTVA_01754, LYTVA_17265, LYTVA_16478, LYTVA_17269
OG0008575	ASTMX16301	LYTVA_23380
OG0008577	ASTMX07717	LYTVA_26643
OG0008579	ASTMX04319	LYTVA_11211
OG0008582	ASTMX08339	LYTVA_03893
OG0008583	ASTMX08014	LYTVA_14390
OG0008587	ASTMX12945, ASTMX01318	LYTVA_10247, LYTVA_28483
OG0008590	ASTMX07016	LYTVA_25064
OG0008591	ASTMX10210	LYTVA_07933, LYTVA_03349
OG0008592	ASTMX13097	LYTVA_00544
OG0008593	ASTMX18770	LYTVA_00820
OG0008594	ASTMX14605	LYTVA_10869
OG0008595	ASTMX09934	LYTVA_15034, LYTVA_25260
OG0008597	ASTMX03754	LYTVA_11676
OG0008600	ASTMX02794	LYTVA_03845
OG0008604	ASTMX07324	LYTVA_21501
OG0008605	ASTMX19311	LYTVA_26602
OG0008609	ASTMX07681	LYTVA_14977
OG0008611	ASTMX12445	LYTVA_25423
OG0008613	ASTMX10875	LYTVA_14706
OG0008614	ASTMX00444	LYTVA_22529
OG0008618	ASTMX05286	LYTVA_22304
OG0008619	ASTMX09678	LYTVA_30210
OG0008624	ASTMX15401	LYTVA_06881
OG0008628	ASTMX16945	LYTVA_12235
OG0008629	ASTMX06098	LYTVA_08416
OG0008630	ASTMX04402, ASTMX12197	LYTVA_04903
OG0008632	ASTMX14839	LYTVA_24775
OG0008634	ASTMX03806	LYTVA_23237
OG0008636	ASTMX00618	LYTVA_00110
OG0008639	ASTMX00684	LYTVA_14031
OG0008648	ASTMX15567	LYTVA_10460
OG0008651	ASTMX03500	LYTVA_16455
OG0008653	ASTMX12316	LYTVA_27637
OG0008654	ASTMX07729	LYTVA_25065
OG0008655	ASTMX16167	LYTVA_21961
OG0008656	ASTMX14410	LYTVA_00849
OG0008662	ASTMX13467	LYTVA_13677
OG0008664	ASTMX08695	LYTVA_26861
OG0008666	ASTMX06363	LYTVA_03644
OG0008669	ASTMX15060	LYTVA_28753
OG0008670	ASTMX04515, ASTMX00792, ASTMX00038	LYTVA_28793
OG0008671	ASTMX08103	LYTVA_23218
OG0008672	ASTMX15742	LYTVA_25923
OG0008673	ASTMX01299	LYTVA_04379
OG0008674	ASTMX16277	LYTVA_06184
OG0008675	ASTMX16544, ASTMX22353, ASTMX05622	LYTVA_23577
OG0008678	ASTMX12849	LYTVA_10084, LYTVA_26613
OG0008681	ASTMX00183	LYTVA_25571, LYTVA_25570
OG0008682	ASTMX06387	LYTVA_19856
OG0008683	ASTMX06300	LYTVA_01498
OG0008684	ASTMX08648	LYTVA_24932
OG0008693	ASTMX07835	LYTVA_27290
OG0008696	ASTMX20735	LYTVA_28187
OG0008698	ASTMX09929, ASTMX14483	LYTVA_08540
OG0008757	ASTMX03431, ASTMX19232	LYTVA_25334
OG0008758	ASTMX01075	LYTVA_02233
OG0008760	ASTMX17065	LYTVA_14498
OG0008763	ASTMX17544	LYTVA_27193, LYTVA_04738, LYTVA_02484
OG0008765	ASTMX00648	LYTVA_18442
OG0008766	ASTMX13646	LYTVA_29005, LYTVA_08250
OG0008767	ASTMX01830	LYTVA_03456, LYTVA_19818
OG0008771	ASTMX00834, ASTMX16251	LYTVA_21212
OG0008775	ASTMX18993	LYTVA_25560
OG0008778	ASTMX00262	LYTVA_04825
OG0008782	ASTMX07522	LYTVA_04581
OG0008784	ASTMX11551	LYTVA_25942
OG0008785	ASTMX20245, ASTMX20246	LYTVA_14242
OG0008786	ASTMX07107	LYTVA_18231
OG0008790	ASTMX08459	LYTVA_27047
OG0008796	ASTMX07033	LYTVA_24016, LYTVA_22579
OG0008797	ASTMX05025	LYTVA_09507
OG0008800	ASTMX13318	LYTVA_26016, LYTVA_13678
OG0008801	ASTMX06278	LYTVA_11166
OG0008804	ASTMX08518	LYTVA_25393
OG0008805	ASTMX02423	LYTVA_06019
OG0008806	ASTMX02754	LYTVA_07991
OG0008810	ASTMX06163	LYTVA_21309
OG0008811	ASTMX13905	LYTVA_22364
OG0008812	ASTMX05015	LYTVA_10590
OG0008816	ASTMX13364, ASTMX19256	LYTVA_24032
OG0008818	ASTMX15132	LYTVA_08955
OG0008820	ASTMX04275	LYTVA_25884
OG0008826	ASTMX18865	LYTVA_02924
OG0008831	ASTMX16016	LYTVA_22811
OG0008832	ASTMX14330	LYTVA_03726
OG0008833	ASTMX01575	LYTVA_09411
OG0008835	ASTMX04914	LYTVA_19752, LYTVA_17425
OG0008836	ASTMX20691	LYTVA_08876
OG0008838	ASTMX13323, ASTMX00177	LYTVA_28300
OG0008840	ASTMX00694	LYTVA_22361
OG0008841	ASTMX14854	LYTVA_18447
OG0008845	ASTMX04523	LYTVA_02661
OG0008846	ASTMX03373	LYTVA_07720, LYTVA_14965
OG0008847	ASTMX08118	LYTVA_17886
OG0008851	ASTMX21730	LYTVA_07035, LYTVA_18013
OG0008853	ASTMX00719	LYTVA_03855
OG0008855	ASTMX12096	LYTVA_17049
OG0008857	ASTMX15161	LYTVA_00103
OG0008859	ASTMX18503	LYTVA_06905
OG0008860	ASTMX17439	LYTVA_01895, LYTVA_20386, LYTVA_20387
OG0008861	ASTMX22845, ASTMX14982	LYTVA_22428
OG0008864	ASTMX00807	LYTVA_06946
OG0008865	ASTMX18332	LYTVA_17040
OG0008866	ASTMX18204	LYTVA_27761, LYTVA_10318
OG0008870	ASTMX16341	LYTVA_26140
OG0008872	ASTMX12775	LYTVA_24674
OG0008878	ASTMX01031	LYTVA_27382
OG0008880	ASTMX09547	LYTVA_04406
OG0008882	ASTMX12762	LYTVA_28989
OG0008888	ASTMX14071	LYTVA_16798, LYTVA_26082
OG0008894	ASTMX01696	LYTVA_04529
OG0008896	ASTMX10899	LYTVA_04119, LYTVA_01727
OG0008897	ASTMX14459	LYTVA_10355
OG0008898	ASTMX10216	LYTVA_03460
OG0008901	ASTMX09454	LYTVA_29889
OG0008911	ASTMX16087	LYTVA_15681
OG0008922	ASTMX18585	LYTVA_20513
OG0008923	ASTMX13410	LYTVA_17052, LYTVA_14228
OG0008924	ASTMX06364	LYTVA_13283
OG0008927	ASTMX05920	LYTVA_00372
OG0008928	ASTMX20979	LYTVA_25565
OG0008929	ASTMX08516	LYTVA_29558
OG0008934	ASTMX10607	LYTVA_10593
OG0008942	ASTMX05468	LYTVA_01132
OG0008945	ASTMX15196	LYTVA_25023
OG0008951	ASTMX14895, ASTMX14894	LYTVA_29442, LYTVA_07569
OG0008955	ASTMX18637	LYTVA_27856
OG0008959	ASTMX05527	LYTVA_02511
OG0008969	ASTMX07519, ASTMX17121	LYTVA_00340
OG0008988	ASTMX09460	LYTVA_15278
OG0009043	ASTMX05119	LYTVA_02166
OG0009044	ASTMX14591	LYTVA_17960
OG0009054	ASTMX06117	LYTVA_06057
OG0009055	ASTMX03085	LYTVA_19149, LYTVA_01287
OG0009061	ASTMX17765	LYTVA_08774
OG0009063	ASTMX19341	LYTVA_22886
OG0009064	ASTMX07970	LYTVA_00502
OG0009069	ASTMX12853	LYTVA_30203
OG0009075	ASTMX13443	LYTVA_21320
OG0009076	ASTMX09371	LYTVA_12377
OG0009083	ASTMX04199	LYTVA_13253
OG0009084	ASTMX08341	LYTVA_04521
OG0009089	ASTMX06651	LYTVA_25225, LYTVA_04857
OG0009091	ASTMX11369	LYTVA_15389
OG0009095	ASTMX07200	LYTVA_15147
OG0009096	ASTMX00593	LYTVA_13380
OG0009101	ASTMX17367	LYTVA_16095
