Orthogroup	ASTMX	STRPU_ok
OG0006671	ASTMX02120	STRPU_10970, STRPU_11401, STRPU_11402
OG0006672	ASTMX03220	STRPU_21262
OG0006673	ASTMX18034, ASTMX05111	STRPU_10186
OG0006675	ASTMX17949	STRPU_09507
OG0006676	ASTMX10262	STRPU_23124, STRPU_23127
OG0006677	ASTMX10112	STRPU_06954, STRPU_08321
OG0006678	ASTMX21609	STRPU_08345
OG0006679	ASTMX01521	STRPU_09874
OG0006680	ASTMX00952	STRPU_15636
OG0006681	ASTMX10798	STRPU_16624
OG0006683	ASTMX17752	STRPU_10523
OG0006684	ASTMX19788	STRPU_23507
OG0006685	ASTMX13015, ASTMX14032	STRPU_07043, STRPU_08069
OG0006686	ASTMX07806	STRPU_20136
OG0006687	ASTMX05776	STRPU_17488
OG0006688	ASTMX02675	STRPU_25259
OG0006689	ASTMX02612	STRPU_26811
OG0006690	ASTMX15458	STRPU_23730
OG0006692	ASTMX15358	STRPU_24141
OG0006693	ASTMX13879	STRPU_04135
OG0006694	ASTMX03870	STRPU_17221
OG0006695	ASTMX21264	STRPU_20663
OG0006696	ASTMX04210, ASTMX04552	STRPU_22669
OG0006697	ASTMX19949, ASTMX09481	STRPU_10226
OG0006698	ASTMX14552	STRPU_25630
OG0006700	ASTMX18394	STRPU_09508
OG0006702	ASTMX04300	STRPU_08072
OG0006703	ASTMX15261	STRPU_07739
OG0006704	ASTMX03144	STRPU_14516
OG0006705	ASTMX18210	STRPU_10965
OG0006706	ASTMX06498	STRPU_19558
OG0006707	ASTMX05711	STRPU_00777, STRPU_19793
OG0006708	ASTMX11423	STRPU_26392
OG0006709	ASTMX12695	STRPU_13686, STRPU_02389
OG0006710	ASTMX16956	STRPU_26369
OG0006711	ASTMX17012	STRPU_17666, STRPU_02255
OG0006712	ASTMX19601	STRPU_25296
OG0006713	ASTMX15643, ASTMX17218	STRPU_21001
OG0006714	ASTMX07976	STRPU_09756, STRPU_09712
OG0006715	ASTMX14563, ASTMX06410	STRPU_22299
OG0006716	ASTMX11731	STRPU_12323, STRPU_10718
OG0006717	ASTMX04689	STRPU_21004
OG0006718	ASTMX17392	STRPU_09616
OG0006719	ASTMX11390	STRPU_08647
OG0006720	ASTMX06026	STRPU_16064
OG0006721	ASTMX18174	STRPU_26848
OG0006722	ASTMX12405	STRPU_18749
OG0006723	ASTMX13335	STRPU_25900
OG0006724	ASTMX17753	STRPU_10675, STRPU_00564
OG0006725	ASTMX09476	STRPU_23338
OG0006726	ASTMX03873	STRPU_07687, STRPU_07700
OG0006727	ASTMX20841, ASTMX20842	STRPU_17833
OG0006728	ASTMX14617	STRPU_02468, STRPU_13597
OG0006729	ASTMX05077	STRPU_18897
OG0006731	ASTMX19985	STRPU_23901
OG0006732	ASTMX22779	STRPU_22092
OG0006733	ASTMX09373, ASTMX11811	STRPU_21005
OG0006734	ASTMX04829	STRPU_15759, STRPU_20707
OG0006735	ASTMX05292	STRPU_22010
OG0006736	ASTMX03650	STRPU_26075
OG0006737	ASTMX11682	STRPU_26074
OG0006738	ASTMX13600	STRPU_13647
OG0006739	ASTMX02177	STRPU_09891
OG0006741	ASTMX00781	STRPU_22289
OG0006742	ASTMX08794, ASTMX20354	STRPU_05005
OG0006743	ASTMX13436, ASTMX07092	STRPU_22847
OG0006744	ASTMX09205, ASTMX05381	STRPU_19434, STRPU_19428
OG0006745	ASTMX16122	STRPU_11060
OG0006748	ASTMX18321	STRPU_00148, STRPU_02912, STRPU_02911
OG0006749	ASTMX10213	STRPU_05015, STRPU_05016
OG0006750	ASTMX03816	STRPU_24309
OG0006751	ASTMX10960	STRPU_15153, STRPU_02535
OG0006752	ASTMX03481	STRPU_03141
OG0006753	ASTMX08486	STRPU_21351
OG0006754	ASTMX06832	STRPU_25256
OG0006755	ASTMX00482	STRPU_05751
OG0006757	ASTMX13935	STRPU_21092
OG0006758	ASTMX00799	STRPU_16693, STRPU_16666
OG0006759	ASTMX17468	STRPU_23476, STRPU_08369
OG0006760	ASTMX10010	STRPU_19230
OG0006761	ASTMX19006	STRPU_05907, STRPU_05908
OG0006762	ASTMX19374, ASTMX06557	STRPU_21058
OG0006764	ASTMX04734	STRPU_05646
OG0006765	ASTMX03547, ASTMX03548	STRPU_26318
OG0006766	ASTMX03906	STRPU_06955, STRPU_06937
OG0006768	ASTMX01848	STRPU_02902
OG0006769	ASTMX00239	STRPU_12966
OG0006770	ASTMX05163, ASTMX17797	STRPU_27293
OG0006772	ASTMX17412	STRPU_09775, STRPU_09732
OG0006775	ASTMX07700	STRPU_08762, STRPU_01401
OG0006776	ASTMX14097	STRPU_02465, STRPU_13600
OG0006777	ASTMX09376	STRPU_21177
OG0006780	ASTMX04854	STRPU_20877, STRPU_20840
OG0006791	ASTMX08046	STRPU_09881
OG0006827	ASTMX03162	STRPU_19224
OG0006828	ASTMX06916	STRPU_27026
OG0006829	ASTMX16614	STRPU_09872
OG0006830	ASTMX12230	STRPU_15278
OG0006831	ASTMX02537	STRPU_09873
OG0006832	ASTMX05805	STRPU_20777
OG0006833	ASTMX16981	STRPU_26024
OG0006837	ASTMX12356	STRPU_02920
OG0006838	ASTMX04988	STRPU_08275
OG0006839	ASTMX16275	STRPU_04376
OG0006842	ASTMX18470	STRPU_18785
OG0006843	ASTMX15344, ASTMX15343	STRPU_26234
OG0006844	ASTMX05150	STRPU_26827, STRPU_26824
OG0006845	ASTMX22497, ASTMX18536	STRPU_21842
OG0006846	ASTMX04852	STRPU_21562
OG0006847	ASTMX05035	STRPU_22196
OG0006848	ASTMX02777, ASTMX15411	STRPU_04780
OG0006849	ASTMX10597	STRPU_20584
OG0006850	ASTMX17410	STRPU_17760
OG0006851	ASTMX10431	STRPU_09338
OG0006852	ASTMX21034, ASTMX05169, ASTMX05168	STRPU_24270
OG0006853	ASTMX02147	STRPU_22284
OG0006856	ASTMX15975	STRPU_06068
OG0006857	ASTMX10533	STRPU_06069
OG0006860	ASTMX08893	STRPU_25395
OG0006861	ASTMX12683	STRPU_25033
OG0006862	ASTMX04586	STRPU_21836
OG0006863	ASTMX06189	STRPU_18218, STRPU_01273
OG0006864	ASTMX14844	STRPU_05446
OG0006865	ASTMX00544	STRPU_06290, STRPU_06335
OG0006866	ASTMX15118	STRPU_11341, STRPU_11342
OG0006867	ASTMX17195	STRPU_20626
OG0006869	ASTMX04037	STRPU_23709
OG0006870	ASTMX19219	STRPU_06981, STRPU_06997
OG0006871	ASTMX18202	STRPU_06422
OG0006872	ASTMX07240	STRPU_25634
OG0006873	ASTMX19378	STRPU_15075, STRPU_15074
OG0006874	ASTMX10745	STRPU_00070, STRPU_08961
OG0006875	ASTMX06127	STRPU_14351
OG0006876	ASTMX11416	STRPU_18689
OG0006877	ASTMX13244	STRPU_05713, STRPU_05720
OG0006878	ASTMX16892	STRPU_18839
OG0006879	ASTMX16173	STRPU_00102, STRPU_11515
OG0006880	ASTMX10742	STRPU_20211
OG0006881	ASTMX18811	STRPU_05245
OG0006885	ASTMX15506	STRPU_08329
OG0006886	ASTMX09095, ASTMX01120	STRPU_18058
OG0006887	ASTMX11439	STRPU_02379, STRPU_13697
OG0006888	ASTMX09251	STRPU_24426
OG0006890	ASTMX17391	STRPU_10389
OG0006891	ASTMX19493	STRPU_02239, STRPU_15565
OG0006892	ASTMX00090	STRPU_13969
OG0006893	ASTMX07824	STRPU_08081
OG0006894	ASTMX19536	STRPU_08715, STRPU_01459
OG0006895	ASTMX01494	STRPU_12876
OG0006896	ASTMX21118, ASTMX01593	STRPU_04551
OG0006897	ASTMX03361	STRPU_27425
OG0006898	ASTMX06272	STRPU_25382
OG0006899	ASTMX19445	STRPU_12587
OG0006901	ASTMX00087	STRPU_13971
OG0006902	ASTMX14454	STRPU_21923
OG0006903	ASTMX10135, ASTMX10443	STRPU_25107
OG0006904	ASTMX18096	STRPU_05387
OG0006905	ASTMX21329	STRPU_26050
OG0006906	ASTMX11180	STRPU_15338
OG0006907	ASTMX21343	STRPU_07420
OG0006908	ASTMX03466	STRPU_14728
OG0006909	ASTMX01775	STRPU_22846
OG0006911	ASTMX04692	STRPU_19546, STRPU_19540
OG0006912	ASTMX03849	STRPU_19507
OG0006914	ASTMX15342	STRPU_27336
OG0006916	ASTMX16770	STRPU_26458
OG0006917	ASTMX19078	STRPU_11048, STRPU_00388
OG0006918	ASTMX16285	STRPU_07106
OG0006919	ASTMX19164	STRPU_10127, STRPU_10054
OG0006923	ASTMX08705	STRPU_16895
OG0006924	ASTMX15741	STRPU_18317, STRPU_01130
OG0006925	ASTMX08108	STRPU_26381
OG0006926	ASTMX04276	STRPU_24428
OG0006928	ASTMX20820, ASTMX17417	STRPU_24366
OG0006929	ASTMX14469	STRPU_17960
OG0006930	ASTMX18849	STRPU_01800, STRPU_17035
OG0006931	ASTMX01266	STRPU_24300
OG0006932	ASTMX01417	STRPU_09106, STRPU_02077
OG0006934	ASTMX00025	STRPU_06012
OG0006935	ASTMX18496	STRPU_01515, STRPU_09444, STRPU_00104
OG0006936	ASTMX10953	STRPU_09697, STRPU_09740
OG0006937	ASTMX14042	STRPU_12967
OG0006938	ASTMX05289	STRPU_22292
OG0006939	ASTMX13531	STRPU_07451, STRPU_07443
OG0006942	ASTMX13442	STRPU_20945
OG0006943	ASTMX16314	STRPU_22648
OG0006944	ASTMX02091	STRPU_22694
OG0006945	ASTMX00086, ASTMX21538	STRPU_01504
OG0006946	ASTMX14240	STRPU_19536
OG0006949	ASTMX06229	STRPU_23783
OG0006951	ASTMX12012	STRPU_24627
OG0006952	ASTMX00883	STRPU_26196
OG0006953	ASTMX13999	STRPU_13466
OG0006954	ASTMX20718	STRPU_21450
OG0006955	ASTMX07198, ASTMX07110	STRPU_23524
OG0006956	ASTMX05793	STRPU_10082, STRPU_10144
OG0006957	ASTMX04737	STRPU_09536
OG0006958	ASTMX14580	STRPU_20194
OG0006959	ASTMX03957, ASTMX19214	STRPU_02959, STRPU_02945
OG0006960	ASTMX00079	STRPU_01808, STRPU_17043
OG0006962	ASTMX00716	STRPU_11184
OG0006964	ASTMX21391	STRPU_17888
OG0006965	ASTMX06957	STRPU_04103
OG0006966	ASTMX09198	STRPU_05944
OG0006967	ASTMX07737	STRPU_08109, STRPU_08122
OG0006968	ASTMX20101	STRPU_10225
OG0006969	ASTMX15725	STRPU_10221
OG0006970	ASTMX10956, ASTMX17588	STRPU_15599, STRPU_02208
OG0006971	ASTMX14444	STRPU_14388
OG0006972	ASTMX02143	STRPU_25333
OG0006975	ASTMX05767	STRPU_17207
OG0006976	ASTMX01198	STRPU_17257
OG0006977	ASTMX13939	STRPU_22692
OG0006978	ASTMX03349	STRPU_26927
OG0006979	ASTMX20387	STRPU_16204, STRPU_16243
OG0006980	ASTMX08911	STRPU_11247, STRPU_11286
OG0006981	ASTMX18249	STRPU_12995
OG0006982	ASTMX06903	STRPU_10293
OG0006983	ASTMX04803	STRPU_11349
OG0006984	ASTMX01069, ASTMX17758, ASTMX00621	STRPU_12602
OG0006985	ASTMX08374	STRPU_23875, STRPU_23837
OG0006987	ASTMX03786	STRPU_19460
OG0006988	ASTMX04994	STRPU_20731, STRPU_00728
OG0006989	ASTMX13258	STRPU_01490, STRPU_13757
OG0006990	ASTMX12780	STRPU_04188
OG0006991	ASTMX17290	STRPU_07950, STRPU_07959
OG0006992	ASTMX01520	STRPU_09753, STRPU_09709
OG0006993	ASTMX15549	STRPU_06236
OG0006994	ASTMX16722	STRPU_02630, STRPU_24034
OG0006995	ASTMX13568	STRPU_25036
OG0006997	ASTMX16081	STRPU_13193
OG0006998	ASTMX20511	STRPU_14121
OG0006999	ASTMX01835	STRPU_14022
OG0007000	ASTMX15934	STRPU_09475
OG0007001	ASTMX14381	STRPU_11944, STRPU_11904
OG0007002	ASTMX16784	STRPU_19686, STRPU_19629
OG0007003	ASTMX07209, ASTMX15526	STRPU_26168
OG0007004	ASTMX09577	STRPU_25931
OG0007005	ASTMX22123	STRPU_14730
OG0007006	ASTMX06196	STRPU_02883, STRPU_02841
OG0007007	ASTMX02970	STRPU_02770
OG0007008	ASTMX15324	STRPU_27238
OG0007009	ASTMX19873	STRPU_22226
OG0007010	ASTMX11111	STRPU_05041, STRPU_05116
OG0007011	ASTMX05849	STRPU_05236
OG0007012	ASTMX09660	STRPU_04694
OG0007013	ASTMX04505	STRPU_08358
OG0007014	ASTMX08585	STRPU_01570, STRPU_00169, STRPU_09389
OG0007015	ASTMX17285	STRPU_25403
OG0007018	ASTMX14959	STRPU_00625, STRPU_08925
OG0007019	ASTMX01540	STRPU_08876
OG0007020	ASTMX09751	STRPU_09538
OG0007021	ASTMX12977	STRPU_06352
OG0007022	ASTMX05294	STRPU_13308
OG0007023	ASTMX16844	STRPU_00640, STRPU_23052
OG0007024	ASTMX00414	STRPU_22752, STRPU_01907
OG0007025	ASTMX02047	STRPU_16699, STRPU_16670
OG0007026	ASTMX05189	STRPU_12581
OG0007027	ASTMX19969	STRPU_23916
OG0007029	ASTMX00701	STRPU_01326, STRPU_11623
OG0007031	ASTMX20247	STRPU_24541
OG0007032	ASTMX00154	STRPU_17171
OG0007033	ASTMX01258	STRPU_21131
OG0007034	ASTMX14249	STRPU_13903
OG0007035	ASTMX03494, ASTMX12369	STRPU_03630
OG0007036	ASTMX13788	STRPU_19860, STRPU_19887
OG0007037	ASTMX12701	STRPU_13546
OG0007038	ASTMX01792	STRPU_23533
OG0007039	ASTMX01368, ASTMX11134	STRPU_21207
OG0007040	ASTMX09108	STRPU_19742
OG0007041	ASTMX12415, ASTMX17229	STRPU_23561
OG0007042	ASTMX10661	STRPU_24074
OG0007043	ASTMX12586	STRPU_09509
OG0007044	ASTMX08265	STRPU_05851
OG0007045	ASTMX05785	STRPU_16902
OG0007046	ASTMX11335	STRPU_16899, STRPU_16897
OG0007047	ASTMX00903	STRPU_20026
OG0007048	ASTMX04983, ASTMX07732	STRPU_08769, STRPU_01389
OG0007049	ASTMX02583	STRPU_10988, STRPU_00326
OG0007050	ASTMX11641	STRPU_10271
OG0007053	ASTMX17068	STRPU_22506
OG0007054	ASTMX07334	STRPU_15032
OG0007055	ASTMX13195	STRPU_15602, STRPU_02206
OG0007056	ASTMX05882	STRPU_15531
OG0007058	ASTMX07059	STRPU_03307
OG0007059	ASTMX01512	STRPU_10239
OG0007060	ASTMX01836	STRPU_07159
OG0007061	ASTMX10503	STRPU_09653
OG0007062	ASTMX15159	STRPU_10658
OG0007063	ASTMX10117	STRPU_08411, STRPU_00013
OG0007064	ASTMX19560	STRPU_05910
OG0007066	ASTMX22476	STRPU_06260, STRPU_06304
OG0007067	ASTMX08892	STRPU_25240
OG0007068	ASTMX10090	STRPU_04848
OG0007070	ASTMX03138	STRPU_06610
OG0007071	ASTMX08483	STRPU_23265
OG0007072	ASTMX07084	STRPU_26238, STRPU_26239
OG0007073	ASTMX19088	STRPU_10918
OG0007074	ASTMX18317	STRPU_11819
OG0007075	ASTMX15828, ASTMX07345	STRPU_23271
OG0007076	ASTMX16160	STRPU_06816
OG0007077	ASTMX11100	STRPU_04990
OG0007078	ASTMX15143	STRPU_25114
OG0007079	ASTMX04560	STRPU_24500
OG0007080	ASTMX08945	STRPU_24572
OG0007081	ASTMX07386	STRPU_24476
OG0007082	ASTMX10303	STRPU_24753
OG0007083	ASTMX00902	STRPU_20027
OG0007084	ASTMX21153	STRPU_25218
OG0007085	ASTMX02625	STRPU_23264
OG0007086	ASTMX07211	STRPU_23268
OG0007087	ASTMX08152	STRPU_07610
OG0007089	ASTMX02285	STRPU_06357
OG0007090	ASTMX06534, ASTMX02841	STRPU_19228
OG0007091	ASTMX11325	STRPU_07575
OG0007092	ASTMX01277	STRPU_21370
OG0007093	ASTMX22411, ASTMX21833	STRPU_18560
OG0007094	ASTMX08477	STRPU_21261
OG0007095	ASTMX09063	STRPU_09292
OG0007096	ASTMX11766, ASTMX03776	STRPU_10187
OG0007097	ASTMX19019	STRPU_02900
OG0007098	ASTMX01065	STRPU_25857
OG0007099	ASTMX18631	STRPU_20619
OG0007100	ASTMX09252	STRPU_00913, STRPU_23037
OG0007102	ASTMX09794	STRPU_00054, STRPU_04943
OG0007103	ASTMX15827	STRPU_04046
OG0007104	ASTMX02246, ASTMX12173	STRPU_06463
OG0007105	ASTMX19209	STRPU_15416
OG0007106	ASTMX00806	STRPU_22698
OG0007107	ASTMX19243	STRPU_09066, STRPU_02042
OG0007108	ASTMX12153	STRPU_14881
OG0007111	ASTMX09580, ASTMX03137	STRPU_25883
OG0007112	ASTMX05122	STRPU_27151
OG0007113	ASTMX02092, ASTMX16843	STRPU_22766, STRPU_01922
OG0007114	ASTMX13798	STRPU_25483
OG0007115	ASTMX16286	STRPU_21097, STRPU_21102
OG0007116	ASTMX19526	STRPU_09240
OG0007117	ASTMX15880	STRPU_21924
OG0007118	ASTMX14472	STRPU_18011
OG0007119	ASTMX05484	STRPU_19183
OG0007120	ASTMX06093	STRPU_19111
OG0007121	ASTMX18720	STRPU_21424
OG0007122	ASTMX04799	STRPU_06853
OG0007123	ASTMX16148	STRPU_10434
OG0007124	ASTMX09795	STRPU_05024
OG0007125	ASTMX16475	STRPU_03780
OG0007126	ASTMX14075	STRPU_21875
OG0007127	ASTMX12250, ASTMX01819	STRPU_23141
OG0007128	ASTMX15167	STRPU_22524
OG0007129	ASTMX09310, ASTMX13495	STRPU_10398
OG0007130	ASTMX16072	STRPU_22007
OG0007131	ASTMX13441	STRPU_18830
OG0007132	ASTMX04322	STRPU_07611
OG0007133	ASTMX21250	STRPU_27118
OG0007134	ASTMX16982	STRPU_09504
OG0007135	ASTMX00245	STRPU_22613
OG0007136	ASTMX05160	STRPU_26847
OG0007137	ASTMX18044	STRPU_09289
OG0007138	ASTMX13115	STRPU_01187, STRPU_19956
OG0007139	ASTMX04012	STRPU_24547
OG0007140	ASTMX06549, ASTMX15484	STRPU_18978, STRPU_18964
OG0007141	ASTMX17349	STRPU_09001
OG0007143	ASTMX01334	STRPU_07151
OG0007144	ASTMX14074	STRPU_20757
OG0007145	ASTMX08637	STRPU_07621
OG0007147	ASTMX13962	STRPU_10689, STRPU_00554
OG0007148	ASTMX17772	STRPU_23255
OG0007150	ASTMX03541	STRPU_26019
OG0007152	ASTMX14227, ASTMX14226	STRPU_23904
OG0007153	ASTMX01581	STRPU_20990
OG0007154	ASTMX04579	STRPU_21145
OG0007158	ASTMX13778, ASTMX13779	STRPU_24870
OG0007160	ASTMX19280	STRPU_26136
OG0007161	ASTMX12648, ASTMX10902	STRPU_26316
OG0007163	ASTMX14930	STRPU_00062, STRPU_26355
OG0007164	ASTMX04180	STRPU_18028
OG0007165	ASTMX02974	STRPU_02913
OG0007166	ASTMX12427	STRPU_05956
OG0007168	ASTMX12719	STRPU_00447, STRPU_13699
OG0007171	ASTMX19376	STRPU_21847
OG0007173	ASTMX08040	STRPU_11070
OG0007174	ASTMX15803	STRPU_25426
OG0007175	ASTMX08991	STRPU_12623
OG0007177	ASTMX13669	STRPU_20617
OG0007178	ASTMX03848	STRPU_19759
OG0007179	ASTMX11963	STRPU_23275
OG0007180	ASTMX07909	STRPU_27146
OG0007181	ASTMX06406, ASTMX09641	STRPU_23088
OG0007182	ASTMX03504	STRPU_06115
OG0007183	ASTMX05746	STRPU_17656, STRPU_02265, STRPU_02264
OG0007184	ASTMX04306	STRPU_24371
OG0007186	ASTMX01462	STRPU_24966
OG0007187	ASTMX05320	STRPU_22257, STRPU_22258
OG0007188	ASTMX06664	STRPU_13438
OG0007189	ASTMX20543	STRPU_08133
OG0007190	ASTMX05931	STRPU_04117
OG0007191	ASTMX21840	STRPU_19239
OG0007192	ASTMX07871	STRPU_13230, STRPU_13214
OG0007198	ASTMX09261	STRPU_12653
OG0007199	ASTMX12249, ASTMX15392	STRPU_24427
OG0007200	ASTMX15610	STRPU_04671, STRPU_04639
OG0007201	ASTMX04910	STRPU_17619, STRPU_02302
OG0007209	ASTMX11363, ASTMX15404	STRPU_15485
OG0007248	ASTMX11925	STRPU_25740
OG0007250	ASTMX04160	STRPU_06687, STRPU_06686
OG0007251	ASTMX21422	STRPU_27320
OG0007253	ASTMX10666, ASTMX22135	STRPU_26033
OG0007254	ASTMX14077	STRPU_11452
OG0007255	ASTMX20514	STRPU_13724
OG0007256	ASTMX11396	STRPU_08227
OG0007258	ASTMX15166	STRPU_27109
OG0007260	ASTMX05630	STRPU_21240, STRPU_21242
OG0007261	ASTMX18822, ASTMX21778	STRPU_01834, STRPU_19307
OG0007264	ASTMX01064	STRPU_26261, STRPU_26263
OG0007266	ASTMX02148	STRPU_23277
OG0007267	ASTMX06471	STRPU_00677, STRPU_18949
OG0007268	ASTMX21870	STRPU_06567, STRPU_06532
OG0007269	ASTMX01325	STRPU_24818
OG0007270	ASTMX04175, ASTMX22945	STRPU_07012
OG0007271	ASTMX06578	STRPU_08340
OG0007272	ASTMX05229	STRPU_11339
OG0007273	ASTMX07371	STRPU_11816
OG0007274	ASTMX02966	STRPU_23308
OG0007275	ASTMX12595	STRPU_23580
OG0007279	ASTMX12215	STRPU_15002
OG0007280	ASTMX21182	STRPU_07782
OG0007281	ASTMX19835	STRPU_08257
OG0007282	ASTMX13185	STRPU_02557, STRPU_14767
OG0007283	ASTMX04985, ASTMX12322	STRPU_17745
OG0007284	ASTMX20942, ASTMX08706, ASTMX11857	STRPU_02259, STRPU_17661
OG0007285	ASTMX14462	STRPU_18094, STRPU_01782
OG0007286	ASTMX18425	STRPU_26916
OG0007288	ASTMX03770	STRPU_04090
OG0007289	ASTMX13263	STRPU_16536
OG0007291	ASTMX18522	STRPU_25328
OG0007292	ASTMX06760	STRPU_03997, STRPU_03991
OG0007293	ASTMX00876	STRPU_07040
OG0007294	ASTMX12341	STRPU_22945
OG0007295	ASTMX04656	STRPU_04865
OG0007296	ASTMX12421	STRPU_12923
OG0007297	ASTMX03978	STRPU_08492
OG0007298	ASTMX13876	STRPU_05120, STRPU_05046
OG0007299	ASTMX19667	STRPU_10020
OG0007300	ASTMX11999	STRPU_02386, STRPU_13690
OG0007301	ASTMX00922	STRPU_25284
OG0007302	ASTMX06041	STRPU_04986
OG0007303	ASTMX10541	STRPU_21782
OG0007304	ASTMX20413	STRPU_25058
OG0007305	ASTMX03479	STRPU_03512, STRPU_03557
OG0007306	ASTMX03689	STRPU_17069
OG0007307	ASTMX04207	STRPU_21523
OG0007308	ASTMX01916	STRPU_24086
OG0007309	ASTMX11583	STRPU_21324
OG0007310	ASTMX12704	STRPU_01481, STRPU_13767
OG0007312	ASTMX04996	STRPU_08083
OG0007314	ASTMX10223	STRPU_20759
OG0007316	ASTMX02720	STRPU_15072
OG0007317	ASTMX22022	STRPU_07547, STRPU_00579
OG0007318	ASTMX00787	STRPU_22848
OG0007319	ASTMX07462	STRPU_08052
OG0007320	ASTMX12409	STRPU_26603
OG0007321	ASTMX11807	STRPU_21053
OG0007322	ASTMX11199	STRPU_19439
OG0007323	ASTMX17924	STRPU_24294
OG0007325	ASTMX02559	STRPU_25926
OG0007326	ASTMX05141	STRPU_22222
OG0007327	ASTMX16928	STRPU_06119, STRPU_06118
OG0007328	ASTMX18500, ASTMX09690	STRPU_10332
OG0007329	ASTMX09140	STRPU_19648, STRPU_19673
OG0007330	ASTMX02261	STRPU_05861
OG0007331	ASTMX20704	STRPU_24837
OG0007333	ASTMX22709, ASTMX07160, ASTMX00006, ASTMX08588	STRPU_06789
OG0007334	ASTMX00823	STRPU_23387
OG0007335	ASTMX08086	STRPU_20669
OG0007336	ASTMX07496	STRPU_18133
OG0007337	ASTMX12916	STRPU_24204, STRPU_01095
OG0007338	ASTMX02618	STRPU_04821, STRPU_00737
OG0007339	ASTMX02641	STRPU_07259, STRPU_07233
OG0007340	ASTMX08732	STRPU_19772, STRPU_00798
OG0007341	ASTMX04204	STRPU_19846
OG0007342	ASTMX19872	STRPU_20395
OG0007343	ASTMX18185	STRPU_18619
OG0007344	ASTMX01305, ASTMX02473	STRPU_20653
OG0007345	ASTMX21131, ASTMX06635, ASTMX21132	STRPU_04442
OG0007347	ASTMX19348	STRPU_10302
OG0007348	ASTMX04174	STRPU_06881
OG0007349	ASTMX13465	STRPU_14564
OG0007351	ASTMX16249	STRPU_22241
OG0007352	ASTMX15445	STRPU_14587
OG0007353	ASTMX00421	STRPU_25301
OG0007354	ASTMX09586	STRPU_22260
OG0007355	ASTMX20506	STRPU_15597, STRPU_02210
OG0007356	ASTMX09436	STRPU_23252
OG0007357	ASTMX00212	STRPU_13550, STRPU_13551, STRPU_21081
OG0007358	ASTMX13640, ASTMX13639	STRPU_27057
OG0007359	ASTMX02654, ASTMX18346	STRPU_25482
OG0007360	ASTMX13128	STRPU_03316
OG0007361	ASTMX04257	STRPU_27148
OG0007363	ASTMX09519	STRPU_05741
OG0007364	ASTMX19884	STRPU_05709
OG0007365	ASTMX11544	STRPU_18947, STRPU_00679
OG0007366	ASTMX07911	STRPU_27137
OG0007367	ASTMX16066	STRPU_18783
OG0007368	ASTMX21920, ASTMX21921	STRPU_12825
OG0007369	ASTMX07879	STRPU_00868, STRPU_14055
OG0007370	ASTMX04423	STRPU_14791
OG0007371	ASTMX13154	STRPU_09928
OG0007372	ASTMX12516	STRPU_21524
OG0007373	ASTMX14113	STRPU_13813
OG0007374	ASTMX12837	STRPU_10340
OG0007375	ASTMX15235	STRPU_17206, STRPU_17205
OG0007376	ASTMX15253	STRPU_07617
OG0007377	ASTMX03790	STRPU_20182
OG0007378	ASTMX18122	STRPU_06538, STRPU_06562
OG0007379	ASTMX14785	STRPU_21812
OG0007380	ASTMX04916	STRPU_26202
OG0007381	ASTMX20401	STRPU_08535
OG0007382	ASTMX17402	STRPU_22220
OG0007384	ASTMX14111	STRPU_17097, STRPU_17092
OG0007385	ASTMX09213	STRPU_12849, STRPU_16793
OG0007386	ASTMX20935	STRPU_00585, STRPU_07551
OG0007387	ASTMX15746	STRPU_20146
OG0007388	ASTMX22670	STRPU_18808, STRPU_00248
OG0007389	ASTMX10391	STRPU_19911
OG0007390	ASTMX04953	STRPU_00928, STRPU_00924, STRPU_08894
OG0007391	ASTMX13069	STRPU_15363
OG0007392	ASTMX19324	STRPU_18506
OG0007393	ASTMX01350	STRPU_21066
OG0007394	ASTMX16185	STRPU_21854
OG0007395	ASTMX01531	STRPU_08491
OG0007396	ASTMX12830, ASTMX12829	STRPU_25330
OG0007397	ASTMX14034	STRPU_19337
OG0007399	ASTMX13453	STRPU_17778
OG0007400	ASTMX09121	STRPU_06112
OG0007402	ASTMX15982	STRPU_08741, STRPU_01428
OG0007403	ASTMX16612	STRPU_09636
OG0007405	ASTMX02602	STRPU_15404
OG0007406	ASTMX09996	STRPU_15405
OG0007407	ASTMX12099	STRPU_04194
OG0007408	ASTMX09058	STRPU_24473
OG0007409	ASTMX07509	STRPU_24311
OG0007410	ASTMX19533, ASTMX13216, ASTMX11670	STRPU_08354
OG0007411	ASTMX13621	STRPU_22952
OG0007412	ASTMX13610	STRPU_17752
OG0007414	ASTMX05497	STRPU_18143
OG0007415	ASTMX16034, ASTMX16033	STRPU_25101
OG0007416	ASTMX17243	STRPU_05170, STRPU_05091
OG0007417	ASTMX20315	STRPU_14291, STRPU_14275
OG0007418	ASTMX04419	STRPU_02551, STRPU_14772
OG0007419	ASTMX04991	STRPU_08298
OG0007420	ASTMX20030	STRPU_11310, STRPU_11309, STRPU_11293
OG0007421	ASTMX05344	STRPU_24065
OG0007422	ASTMX19693	STRPU_20498
OG0007423	ASTMX12312, ASTMX03626	STRPU_09089, STRPU_02061
OG0007424	ASTMX15981	STRPU_08374
OG0007425	ASTMX02596	STRPU_05795
OG0007427	ASTMX12286	STRPU_09854
OG0007428	ASTMX08697	STRPU_13290, STRPU_13297
