Orthogroup	ASTMX	APOSC_ok
OG0003743	ASTMX18803	APOSC_27109
OG0003744	ASTMX08863, ASTMX05359	APOSC_22292, APOSC_22293
OG0003746	ASTMX16717, ASTMX17153, ASTMX01456, ASTMX21879, ASTMX09875	APOSC_24125
OG0003747	ASTMX18158	APOSC_04812
OG0003748	ASTMX14382, ASTMX00409, ASTMX06418	APOSC_18301, APOSC_24509
OG0003749	ASTMX08310, ASTMX01524	APOSC_00198
OG0003750	ASTMX18029	APOSC_11143
OG0003751	ASTMX04007	APOSC_05399
OG0003752	ASTMX00327, ASTMX00468	APOSC_24363
OG0003753	ASTMX14862	APOSC_21092, APOSC_19186
OG0003753	ASTMX14842	APOSC_19185
OG0003754	ASTMX02185, ASTMX21230	APOSC_02725
OG0003755	ASTMX22559, ASTMX14368	APOSC_08866
OG0003756	ASTMX13569, ASTMX10898	APOSC_14136, APOSC_14135
OG0003757	ASTMX09893	APOSC_05657, APOSC_05656
OG0003758	ASTMX20436, ASTMX20437	APOSC_02734
OG0003759	ASTMX21302, ASTMX08728, ASTMX08729	APOSC_17081
OG0003760	ASTMX21160, ASTMX20023	APOSC_20897
OG0003761	ASTMX13246, ASTMX10082	APOSC_03791, APOSC_03790
OG0003762	ASTMX18780, ASTMX07713, ASTMX18085	APOSC_05839
OG0003763	ASTMX20292, ASTMX20453	APOSC_01290, APOSC_09581
OG0003764	ASTMX16449	APOSC_01401
OG0003766	ASTMX00690	APOSC_09732
OG0003767	ASTMX00865	APOSC_23704, APOSC_02560
OG0003768	ASTMX03041	APOSC_28826
OG0003769	ASTMX09112	APOSC_02783, APOSC_02782
OG0003770	ASTMX04346	APOSC_13841
OG0003771	ASTMX20761, ASTMX17664	APOSC_21005
OG0003772	ASTMX02565	APOSC_14317, APOSC_14318
OG0003773	ASTMX19481, ASTMX13827	APOSC_22519
OG0003776	ASTMX07290, ASTMX16427, ASTMX19488	APOSC_27686, APOSC_02987, APOSC_01377
OG0003777	ASTMX15587, ASTMX19161, ASTMX01444, ASTMX00836, ASTMX16256	APOSC_05890
OG0003778	ASTMX10296, ASTMX01093	APOSC_25204
OG0003779	ASTMX20791	APOSC_23333, APOSC_23332
OG0003780	ASTMX11152, ASTMX07003, ASTMX04115, ASTMX05433, ASTMX16713	APOSC_24719
OG0003795	ASTMX22459, ASTMX04043	APOSC_01022
OG0003798	ASTMX00649, ASTMX05334	APOSC_08296
OG0003803	ASTMX15080, ASTMX04008	APOSC_17027
OG0003806	ASTMX21196	APOSC_10907, APOSC_13794, APOSC_10906
OG0003807	ASTMX03640	APOSC_00860, APOSC_00859
OG0003808	ASTMX12243	APOSC_06171, APOSC_06172
OG0003809	ASTMX20443, ASTMX12115	APOSC_19356
OG0003810	ASTMX00551, ASTMX07541, ASTMX08005	APOSC_24542
OG0003811	ASTMX11112	APOSC_28788, APOSC_28789
OG0003812	ASTMX06055	APOSC_18903
OG0003813	ASTMX06952, ASTMX11991	APOSC_14390
OG0003815	ASTMX13062	APOSC_20817
OG0003816	ASTMX10485, ASTMX10948	APOSC_10861, APOSC_10860, APOSC_10859, APOSC_10862
OG0003818	ASTMX08224	APOSC_12257
OG0003820	ASTMX09663	APOSC_23379
OG0003821	ASTMX15916, ASTMX00789	APOSC_20352
OG0003823	ASTMX14106	APOSC_21830
OG0003824	ASTMX15652	APOSC_04795, APOSC_04794
OG0003825	ASTMX23005, ASTMX15234, ASTMX01205	APOSC_18536
OG0003826	ASTMX13299	APOSC_17419
OG0003827	ASTMX08906, ASTMX01691	APOSC_07833
OG0003828	ASTMX09777	APOSC_14010
OG0003829	ASTMX16879	APOSC_19129
OG0003830	ASTMX09924, ASTMX15222	APOSC_12451
OG0003831	ASTMX01621	APOSC_25951, APOSC_17003
OG0003832	ASTMX16229, ASTMX15146, ASTMX00997	APOSC_12737
OG0003833	ASTMX08170	APOSC_14015, APOSC_26614
OG0003834	ASTMX13103, ASTMX02832, ASTMX21677	APOSC_25052
OG0003835	ASTMX08155	APOSC_09274
OG0003836	ASTMX03922	APOSC_03836
OG0003837	ASTMX22200	APOSC_12128
OG0003838	ASTMX07568, ASTMX14008	APOSC_00842
OG0003839	ASTMX03107	APOSC_26720
OG0003840	ASTMX21619, ASTMX10569	APOSC_03583
OG0003841	ASTMX15813	APOSC_15694
OG0003842	ASTMX02010	APOSC_04752, APOSC_04753
OG0003844	ASTMX18569	APOSC_17786, APOSC_07014, APOSC_07015, APOSC_03569
OG0003845	ASTMX21005	APOSC_23847
OG0003848	ASTMX03313, ASTMX06535, ASTMX02072	APOSC_12433
OG0003849	ASTMX06220, ASTMX00255, ASTMX13365	APOSC_02184
OG0003850	ASTMX17827	APOSC_06463
OG0003851	ASTMX05745, ASTMX14120	APOSC_27756
OG0003852	ASTMX13641	APOSC_27352
OG0003853	ASTMX06603	APOSC_04073
OG0003855	ASTMX18348	APOSC_03654
OG0003857	ASTMX17813	APOSC_04358
OG0003858	ASTMX02510	APOSC_25588
OG0003859	ASTMX19127	APOSC_10642, APOSC_21993
OG0003860	ASTMX15680	APOSC_03734
OG0003861	ASTMX18934	APOSC_21656
OG0003862	ASTMX05392	APOSC_08543
OG0003863	ASTMX05791, ASTMX12495	APOSC_19667
OG0003864	ASTMX07056	APOSC_02644, APOSC_02643
OG0003865	ASTMX14765, ASTMX05719	APOSC_28988
OG0003866	ASTMX09589	APOSC_22466
OG0003867	ASTMX14392	APOSC_04424
OG0003868	ASTMX14524, ASTMX02829	APOSC_27663
OG0003869	ASTMX17801	APOSC_00347, APOSC_00348
OG0003870	ASTMX22404	APOSC_17219
OG0003872	ASTMX21986	APOSC_02701
OG0003873	ASTMX18658	APOSC_19201
OG0003874	ASTMX09158	APOSC_04239
OG0003875	ASTMX20963	APOSC_05969
OG0003876	ASTMX14613	APOSC_09137
OG0003877	ASTMX18203	APOSC_00794, APOSC_00795, APOSC_00278
OG0003878	ASTMX03060, ASTMX08366, ASTMX15924	APOSC_09689
OG0003881	ASTMX17611	APOSC_23136
OG0003882	ASTMX10267	APOSC_23637
OG0003883	ASTMX18101, ASTMX04876, ASTMX10075	APOSC_26942
OG0003884	ASTMX15152, ASTMX03561	APOSC_05090
OG0003885	ASTMX08439, ASTMX12624	APOSC_18039
OG0003886	ASTMX18295	APOSC_23174
OG0003887	ASTMX22919	APOSC_03357
OG0003888	ASTMX04862	APOSC_24599
OG0003890	ASTMX10320, ASTMX10321, ASTMX21516	APOSC_28156
OG0003892	ASTMX02017	APOSC_27794, APOSC_27793
OG0003893	ASTMX12940	APOSC_23559
OG0003894	ASTMX11183	APOSC_10489, APOSC_10490
OG0003895	ASTMX16407	APOSC_12472
OG0003896	ASTMX05002, ASTMX19466, ASTMX14861	APOSC_25208
OG0003897	ASTMX15050	APOSC_21763
OG0003898	ASTMX22794, ASTMX14906	APOSC_19432
OG0003899	ASTMX15271	APOSC_22343
OG0003900	ASTMX18534	APOSC_04165
OG0003901	ASTMX03818	APOSC_21632
OG0003903	ASTMX01642	APOSC_19999
OG0003904	ASTMX18259	APOSC_15257
OG0003906	ASTMX18624	APOSC_08587
OG0003910	ASTMX12237	APOSC_21565
OG0003911	ASTMX11470	APOSC_27900, APOSC_05120
OG0003912	ASTMX06396, ASTMX11967, ASTMX02561	APOSC_15763, APOSC_28939
OG0003913	ASTMX04669	APOSC_05119
OG0003915	ASTMX09566, ASTMX08815	APOSC_24329, APOSC_24330
OG0003916	ASTMX22490, ASTMX18046, ASTMX00894	APOSC_10822
OG0003917	ASTMX18206	APOSC_06187
OG0003918	ASTMX12177, ASTMX18541, ASTMX19758	APOSC_02265
OG0003919	ASTMX12796	APOSC_15353
OG0003920	ASTMX20009	APOSC_10746
OG0003921	ASTMX11734	APOSC_12515, APOSC_12516
OG0003922	ASTMX15692	APOSC_11194, APOSC_28594
OG0003923	ASTMX17099	APOSC_27950
OG0003924	ASTMX15337	APOSC_06886, APOSC_06885
OG0003925	ASTMX08709, ASTMX20939	APOSC_07611
OG0003926	ASTMX05523, ASTMX21916	APOSC_26826
OG0003927	ASTMX19425	APOSC_22644
OG0003929	ASTMX13853, ASTMX13851	APOSC_06476
OG0003930	ASTMX19444	APOSC_13770, APOSC_13771
OG0003931	ASTMX07722, ASTMX17814	APOSC_13164, APOSC_13163, APOSC_13162
OG0003932	ASTMX07563	APOSC_27565, APOSC_27566
OG0003933	ASTMX00968, ASTMX16168	APOSC_18503
OG0003935	ASTMX04582	APOSC_16375, APOSC_10688
OG0003936	ASTMX10900	APOSC_20913, APOSC_20914
OG0003937	ASTMX12589, ASTMX18037, ASTMX05114	APOSC_15204
OG0003938	ASTMX03248	APOSC_19288
OG0003939	ASTMX12661, ASTMX12660, ASTMX12662, ASTMX12663, ASTMX12658	APOSC_20627
OG0003940	ASTMX18138	APOSC_29077
OG0003942	ASTMX09921	APOSC_06273
OG0003943	ASTMX00858, ASTMX04844, ASTMX01264, ASTMX22384	APOSC_15785
OG0003944	ASTMX15054, ASTMX15052	APOSC_04799
OG0003945	ASTMX02597, ASTMX09466	APOSC_03054
OG0003946	ASTMX13157, ASTMX19007	APOSC_04056
OG0003947	ASTMX14801, ASTMX09966	APOSC_09900
OG0003948	ASTMX05108	APOSC_20663
OG0003949	ASTMX18736	APOSC_07284
OG0003951	ASTMX19664, ASTMX19666	APOSC_02492
OG0003953	ASTMX18008, ASTMX14755	APOSC_22656
OG0003954	ASTMX01818, ASTMX14108	APOSC_02411, APOSC_02412, APOSC_02413
OG0003955	ASTMX22833	APOSC_20455
OG0003956	ASTMX02372	APOSC_17278, APOSC_17277, APOSC_19023
OG0003957	ASTMX12337, ASTMX20420	APOSC_24926
OG0003958	ASTMX06633, ASTMX03960, ASTMX14882, ASTMX09284	APOSC_22790
OG0003959	ASTMX03302, ASTMX06910	APOSC_17473
OG0003960	ASTMX03097, ASTMX00623, ASTMX21530, ASTMX20626	APOSC_21636, APOSC_27152
OG0003961	ASTMX03170	APOSC_08944, APOSC_01415, APOSC_09465, APOSC_10854, APOSC_06493, APOSC_08946, APOSC_08945
OG0003962	ASTMX03910, ASTMX14501, ASTMX11620, ASTMX04092	APOSC_06351
OG0003965	ASTMX03247, ASTMX20007	APOSC_27311, APOSC_04938, APOSC_21685
OG0003966	ASTMX07292	APOSC_04287, APOSC_04286
OG0003967	ASTMX20908	APOSC_00755
OG0003968	ASTMX11900, ASTMX00066, ASTMX08898, ASTMX22142	APOSC_18591
OG0003969	ASTMX15238	APOSC_28380
OG0003970	ASTMX20409	APOSC_12020
OG0003970	ASTMX20410	APOSC_20767, APOSC_12019
OG0003971	ASTMX13704	APOSC_13871, APOSC_13872
OG0003972	ASTMX06345	APOSC_12719
OG0003973	ASTMX20732, ASTMX00524	APOSC_26122
OG0003976	ASTMX01639	APOSC_10421, APOSC_09389, APOSC_19130
OG0003997	ASTMX19928	APOSC_12655
OG0003999	ASTMX08675	APOSC_26670, APOSC_28991
OG0004000	ASTMX20946, ASTMX22466	APOSC_16851, APOSC_16850
OG0004002	ASTMX02497	APOSC_26495, APOSC_06566
OG0004004	ASTMX03905, ASTMX06247	APOSC_12248
OG0004005	ASTMX20415	APOSC_22073
OG0004007	ASTMX12778, ASTMX11189	APOSC_15413
OG0004009	ASTMX13881, ASTMX02524	APOSC_06993
OG0004010	ASTMX10560	APOSC_29079
OG0004011	ASTMX20986, ASTMX02746, ASTMX08196, ASTMX11986	APOSC_05203
OG0004012	ASTMX09322	APOSC_16235
OG0004014	ASTMX14768	APOSC_20610
OG0004015	ASTMX06018	APOSC_17114
OG0004016	ASTMX17626	APOSC_22784
OG0004017	ASTMX17823	APOSC_19336
OG0004018	ASTMX08144	APOSC_21251
OG0004019	ASTMX14129	APOSC_05230
OG0004020	ASTMX06319	APOSC_17338
OG0004021	ASTMX13298	APOSC_11091
OG0004022	ASTMX22526, ASTMX22527	APOSC_12529
OG0004023	ASTMX00207	APOSC_09668
OG0004024	ASTMX09124	APOSC_24614
OG0004025	ASTMX08612	APOSC_18540
OG0004027	ASTMX15302, ASTMX11055, ASTMX22240	APOSC_22364, APOSC_17364
OG0004028	ASTMX12118	APOSC_12300
OG0004029	ASTMX18232	APOSC_23175
OG0004031	ASTMX18843, ASTMX17691	APOSC_23905
OG0004032	ASTMX08807, ASTMX00143	APOSC_10005
OG0004033	ASTMX04887, ASTMX02492	APOSC_11152
OG0004035	ASTMX14250	APOSC_20229
OG0004036	ASTMX09328, ASTMX07011, ASTMX21036	APOSC_26656
OG0004037	ASTMX08758	APOSC_28831
OG0004038	ASTMX17922	APOSC_01523
OG0004039	ASTMX18412	APOSC_16429
OG0004041	ASTMX18634	APOSC_21580
OG0004042	ASTMX03581	APOSC_19825
OG0004043	ASTMX11048	APOSC_00567
OG0004044	ASTMX16753, ASTMX06545	APOSC_05770
OG0004045	ASTMX17396	APOSC_14071, APOSC_14073, APOSC_14072
OG0004046	ASTMX14505	APOSC_03950, APOSC_05400
OG0004047	ASTMX17932	APOSC_21433
OG0004048	ASTMX09318, ASTMX01185	APOSC_03269
OG0004049	ASTMX09548, ASTMX22169, ASTMX08049, ASTMX18380	APOSC_16733
OG0004051	ASTMX16044, ASTMX05416	APOSC_25343
OG0004052	ASTMX04949	APOSC_23309
OG0004053	ASTMX01877	APOSC_19964
OG0004054	ASTMX17729, ASTMX17210	APOSC_22506
OG0004055	ASTMX13414	APOSC_24425
OG0004056	ASTMX07252	APOSC_26145
OG0004057	ASTMX03071	APOSC_25009
OG0004059	ASTMX13060	APOSC_17749
OG0004060	ASTMX14465	APOSC_16549, APOSC_14343
OG0004061	ASTMX13867	APOSC_15590
OG0004062	ASTMX04650, ASTMX06591, ASTMX14820, ASTMX00305	APOSC_28106, APOSC_18721
OG0004063	ASTMX13281	APOSC_25045
OG0004064	ASTMX15012, ASTMX15188	APOSC_04465
OG0004065	ASTMX04796	APOSC_27712
OG0004066	ASTMX11405	APOSC_23734
OG0004067	ASTMX11484	APOSC_24467
OG0004068	ASTMX02692	APOSC_03690, APOSC_21467, APOSC_17543
OG0004069	ASTMX14586	APOSC_23393, APOSC_23392
OG0004070	ASTMX22191	APOSC_25704
OG0004071	ASTMX15749	APOSC_26899
OG0004072	ASTMX10447	APOSC_16871
OG0004073	ASTMX21769, ASTMX21216, ASTMX09434	APOSC_26782
OG0004074	ASTMX01938	APOSC_20482
OG0004075	ASTMX07747	APOSC_15061, APOSC_07499
OG0004076	ASTMX04315	APOSC_17521
OG0004077	ASTMX13699, ASTMX16009	APOSC_16374
OG0004079	ASTMX14875	APOSC_18093
OG0004080	ASTMX05403, ASTMX19661	APOSC_26211, APOSC_26210
OG0004081	ASTMX22659, ASTMX16927	APOSC_09127
OG0004082	ASTMX18322	APOSC_04843
OG0004083	ASTMX04555	APOSC_05092
OG0004084	ASTMX11330, ASTMX08178, ASTMX10797	APOSC_14613
OG0004085	ASTMX19501	APOSC_16126
OG0004087	ASTMX10679, ASTMX12061	APOSC_05303
OG0004088	ASTMX08848, ASTMX05956	APOSC_06799, APOSC_06800
OG0004089	ASTMX22983	APOSC_13671
OG0004090	ASTMX00983, ASTMX04761	APOSC_24285, APOSC_20269
OG0004091	ASTMX08610	APOSC_12845
OG0004092	ASTMX02665, ASTMX15369	APOSC_18299
OG0004093	ASTMX15171	APOSC_16358
OG0004094	ASTMX11202, ASTMX15659	APOSC_04403
OG0004095	ASTMX02227	APOSC_23518, APOSC_16725
OG0004096	ASTMX11756, ASTMX12440	APOSC_13674
OG0004097	ASTMX10694	APOSC_02415, APOSC_15719
OG0004098	ASTMX10587, ASTMX05486	APOSC_08501, APOSC_08500
OG0004099	ASTMX10113, ASTMX01415	APOSC_18713
OG0004100	ASTMX07137, ASTMX02215	APOSC_15294
OG0004101	ASTMX02879	APOSC_13319
OG0004102	ASTMX01503	APOSC_25199
OG0004104	ASTMX14588, ASTMX02857, ASTMX18263	APOSC_18419
OG0004105	ASTMX09841, ASTMX14708	APOSC_20157, APOSC_20158
OG0004106	ASTMX00722, ASTMX04813, ASTMX00723	APOSC_10773
OG0004108	ASTMX02739	APOSC_13048
OG0004110	ASTMX19810, ASTMX07616	APOSC_11200
OG0004111	ASTMX00868, ASTMX16853, ASTMX08943	APOSC_09767
OG0004112	ASTMX14225	APOSC_07040
OG0004114	ASTMX09744	APOSC_10050
OG0004115	ASTMX13900	APOSC_10833
OG0004116	ASTMX12803	APOSC_01511, APOSC_01512
OG0004117	ASTMX18757	APOSC_13222, APOSC_13221
OG0004119	ASTMX07078	APOSC_04401, APOSC_04402
OG0004120	ASTMX06636	APOSC_22567, APOSC_22568
OG0004121	ASTMX05251, ASTMX12771, ASTMX15858	APOSC_26762
OG0004122	ASTMX14333, ASTMX15081	APOSC_03202, APOSC_03201, APOSC_03203
OG0004123	ASTMX10854	APOSC_21789, APOSC_21790
OG0004124	ASTMX06394, ASTMX08682	APOSC_08825
OG0004125	ASTMX07853	APOSC_11946
OG0004126	ASTMX20128, ASTMX16183	APOSC_01843
OG0004127	ASTMX22216	APOSC_07047
OG0004129	ASTMX00603	APOSC_17304, APOSC_28066
OG0004130	ASTMX10123	APOSC_15010
OG0004131	ASTMX21499	APOSC_25999
OG0004132	ASTMX06519, ASTMX02656	APOSC_10373
OG0004133	ASTMX17631, ASTMX21212	APOSC_04232
OG0004135	ASTMX04961, ASTMX01421, ASTMX16396	APOSC_06031
OG0004136	ASTMX21158	APOSC_21530
OG0004137	ASTMX11266	APOSC_00636
OG0004139	ASTMX10583, ASTMX16679, ASTMX02920	APOSC_17399
OG0004140	ASTMX22423	APOSC_06873, APOSC_06874
OG0004141	ASTMX19067, ASTMX04025	APOSC_16231
OG0004142	ASTMX02145	APOSC_21605, APOSC_21642, APOSC_06960, APOSC_06961, APOSC_20815
OG0004143	ASTMX08959, ASTMX02134, ASTMX12412	APOSC_27168, APOSC_27167
OG0004144	ASTMX14929, ASTMX00175	APOSC_00660
OG0004145	ASTMX13544, ASTMX09506, ASTMX01256	APOSC_15326
OG0004146	ASTMX19018	APOSC_14892
OG0004147	ASTMX17723, ASTMX11442	APOSC_19122
OG0004148	ASTMX01455, ASTMX21880	APOSC_15043, APOSC_15044
OG0004149	ASTMX07554, ASTMX11481	APOSC_02970, APOSC_02971
OG0004150	ASTMX02487	APOSC_13759
OG0004151	ASTMX22046, ASTMX22047	APOSC_00107
OG0004153	ASTMX12182, ASTMX07981, ASTMX12181	APOSC_08022
OG0004154	ASTMX07593	APOSC_22416
OG0004156	ASTMX10877, ASTMX15457, ASTMX00963	APOSC_06425
OG0004157	ASTMX01743, ASTMX08856	APOSC_27434
OG0004158	ASTMX17963, ASTMX13614	APOSC_10209
OG0004159	ASTMX06317	APOSC_12951
OG0004160	ASTMX22778, ASTMX12455	APOSC_03754
OG0004161	ASTMX05466	APOSC_20917
OG0004162	ASTMX04954	APOSC_12130
OG0004166	ASTMX15461	APOSC_13131
OG0004167	ASTMX03947, ASTMX04645	APOSC_00650
OG0004168	ASTMX13810	APOSC_04235
OG0004169	ASTMX13212	APOSC_25303
OG0004171	ASTMX04439	APOSC_27996, APOSC_27995
OG0004174	ASTMX15624	APOSC_11600
OG0004176	ASTMX03670	APOSC_27087
OG0004178	ASTMX22904, ASTMX19594, ASTMX16994	APOSC_21497
OG0004179	ASTMX12310	APOSC_26029
OG0004180	ASTMX14028, ASTMX15191, ASTMX17155	APOSC_05627
OG0004181	ASTMX16951, ASTMX11104, ASTMX20353	APOSC_19298, APOSC_19299
OG0004182	ASTMX20682	APOSC_22372, APOSC_24923
OG0004183	ASTMX05065	APOSC_23810
OG0004184	ASTMX12107	APOSC_01611
OG0004185	ASTMX12593, ASTMX09426	APOSC_24657
OG0004186	ASTMX13660, ASTMX03954, ASTMX17709	APOSC_12750
OG0004187	ASTMX02560, ASTMX16139	APOSC_18178
OG0004188	ASTMX14408, ASTMX15241	APOSC_19051
OG0004190	ASTMX20708	APOSC_03589
OG0004214	ASTMX13901	APOSC_21908, APOSC_21906, APOSC_21907
OG0004215	ASTMX03007	APOSC_16447
OG0004216	ASTMX16092	APOSC_18234
OG0004217	ASTMX14006	APOSC_15366, APOSC_15365
OG0004218	ASTMX21114, ASTMX01025, ASTMX12744	APOSC_15148
OG0004219	ASTMX00489	APOSC_25433, APOSC_25434
OG0004220	ASTMX08970	APOSC_28409, APOSC_28408
OG0004222	ASTMX08117	APOSC_24192
OG0004223	ASTMX10659, ASTMX14232	APOSC_28636, APOSC_28635
OG0004225	ASTMX05299, ASTMX08023	APOSC_27259
OG0004226	ASTMX13528, ASTMX10820	APOSC_11744
OG0004227	ASTMX05705	APOSC_07436
OG0004229	ASTMX15829, ASTMX03254, ASTMX15578, ASTMX15577	APOSC_18807
OG0004230	ASTMX14896, ASTMX12799	APOSC_11830
OG0004231	ASTMX16394	APOSC_04324
OG0004232	ASTMX11638	APOSC_20829, APOSC_20830
OG0004233	ASTMX00748, ASTMX20025	APOSC_18789
OG0004234	ASTMX14357	APOSC_10718
OG0004235	ASTMX16132	APOSC_13621
OG0004236	ASTMX00523	APOSC_09759
OG0004237	ASTMX01636	APOSC_08707, APOSC_07559
OG0004238	ASTMX21024	APOSC_13447
OG0004239	ASTMX02083	APOSC_00833
OG0004240	ASTMX04697	APOSC_01716
OG0004241	ASTMX12979, ASTMX07284	APOSC_26715
OG0004243	ASTMX13834, ASTMX21975, ASTMX22252	APOSC_21071
OG0004244	ASTMX14271	APOSC_21479
OG0004245	ASTMX06607	APOSC_10499, APOSC_10498, APOSC_10497
OG0004246	ASTMX01465	APOSC_02127
OG0004247	ASTMX09383	APOSC_11597, APOSC_28927, APOSC_11598
OG0004248	ASTMX01974	APOSC_02729
OG0004249	ASTMX07753	APOSC_05383
OG0004250	ASTMX12946	APOSC_22267
OG0004251	ASTMX16878, ASTMX16472, ASTMX16877	APOSC_06011
OG0004252	ASTMX10281	APOSC_15635
OG0004253	ASTMX01468, ASTMX09366, ASTMX16197	APOSC_17061
OG0004254	ASTMX05923	APOSC_08300
OG0004255	ASTMX08381, ASTMX08382	APOSC_05604
OG0004257	ASTMX17471	APOSC_16172
OG0004258	ASTMX13308, ASTMX13309	APOSC_15994
OG0004259	ASTMX12423, ASTMX06239	APOSC_13815, APOSC_13814
OG0004260	ASTMX05151	APOSC_11794
OG0004261	ASTMX12557	APOSC_10630
OG0004262	ASTMX12887	APOSC_02898
OG0004263	ASTMX13609	APOSC_25349
OG0004264	ASTMX07633, ASTMX13474	APOSC_15069
OG0004265	ASTMX03857	APOSC_13935
OG0004267	ASTMX10302, ASTMX00358, ASTMX19543	APOSC_05994, APOSC_05993
OG0004268	ASTMX17644	APOSC_02867
OG0004269	ASTMX11915	APOSC_26344
OG0004270	ASTMX14211, ASTMX09178	APOSC_08577
OG0004271	ASTMX06423, ASTMX03084, ASTMX00636	APOSC_03782
OG0004272	ASTMX08634	APOSC_04474
OG0004273	ASTMX10116	APOSC_19429
OG0004274	ASTMX09215, ASTMX10132	APOSC_26837
OG0004275	ASTMX03090, ASTMX00632, ASTMX15947	APOSC_18680
OG0004277	ASTMX08250, ASTMX16959	APOSC_13693
OG0004278	ASTMX13360	APOSC_20389
OG0004279	ASTMX03344	APOSC_07885
OG0004280	ASTMX07382	APOSC_04873
OG0004281	ASTMX06190	APOSC_06671
OG0004282	ASTMX04297	APOSC_02423
OG0004283	ASTMX04659	APOSC_16308
OG0004284	ASTMX11089	APOSC_01925
OG0004285	ASTMX03659	APOSC_03562
OG0004286	ASTMX17685	APOSC_15917
OG0004288	ASTMX03391	APOSC_01399, APOSC_07188
OG0004289	ASTMX08075	APOSC_21362
OG0004290	ASTMX20359, ASTMX20360, ASTMX17091	APOSC_01455
OG0004291	ASTMX22975, ASTMX22928, ASTMX08474	APOSC_10039
OG0004292	ASTMX18740	APOSC_09946
OG0004294	ASTMX21426, ASTMX08872	APOSC_18528
OG0004295	ASTMX02439	APOSC_09213
OG0004296	ASTMX06961, ASTMX13092	APOSC_26593
OG0004297	ASTMX19299	APOSC_02921
OG0004298	ASTMX04342	APOSC_05561
OG0004299	ASTMX04118	APOSC_24511
OG0004300	ASTMX14260	APOSC_16240
OG0004301	ASTMX16609	APOSC_06274
OG0004302	ASTMX17501	APOSC_19513
OG0004303	ASTMX11689, ASTMX11690, ASTMX15672	APOSC_24805
OG0004304	ASTMX03416	APOSC_08537
OG0004305	ASTMX02864	APOSC_13535
OG0004306	ASTMX13917	APOSC_27082
OG0004307	ASTMX19099	APOSC_13498
OG0004308	ASTMX01163	APOSC_21945
OG0004310	ASTMX15373, ASTMX19710, ASTMX07904	APOSC_02803
OG0004311	ASTMX18182, ASTMX07914	APOSC_26182
OG0004312	ASTMX16215	APOSC_18207
OG0004314	ASTMX03789, ASTMX11206	APOSC_20468
OG0004315	ASTMX13389	APOSC_13906
OG0004316	ASTMX20788, ASTMX18209, ASTMX18207	APOSC_18673
OG0004317	ASTMX05945, ASTMX13809	APOSC_12017
OG0004318	ASTMX17337, ASTMX20303	APOSC_23679
OG0004319	ASTMX06281, ASTMX16593, ASTMX10266	APOSC_18325
OG0004320	ASTMX00043	APOSC_24488, APOSC_09036, APOSC_11220
OG0004322	ASTMX04317	APOSC_26489
OG0004323	ASTMX20836	APOSC_23597
OG0004324	ASTMX10764	APOSC_00330
OG0004325	ASTMX12840	APOSC_03815
OG0004327	ASTMX22398	APOSC_02149, APOSC_02601
OG0004328	ASTMX00686	APOSC_00739
OG0004329	ASTMX15933	APOSC_22442
OG0004331	ASTMX20731	APOSC_03020
OG0004332	ASTMX10855	APOSC_05532
OG0004333	ASTMX16807	APOSC_28574
OG0004334	ASTMX17061	APOSC_24451
OG0004335	ASTMX17573	APOSC_08465, APOSC_08464
OG0004336	ASTMX14701, ASTMX17440	APOSC_11848
OG0004337	ASTMX07526	APOSC_04062, APOSC_04059, APOSC_04060
OG0004338	ASTMX09185	APOSC_18224, APOSC_10748, APOSC_07049
OG0004342	ASTMX19207	APOSC_21988, APOSC_21987
OG0004343	ASTMX09486	APOSC_00769
OG0004344	ASTMX11823	APOSC_16644
OG0004345	ASTMX10369	APOSC_22925
OG0004346	ASTMX02371	APOSC_06434, APOSC_06435
OG0004347	ASTMX16195	APOSC_08065, APOSC_11892
OG0004348	ASTMX00135	APOSC_28686, APOSC_28688, APOSC_28687
OG0004349	ASTMX20719	APOSC_14515
OG0004350	ASTMX08185	APOSC_22010
OG0004352	ASTMX09143	APOSC_14704
OG0004353	ASTMX06880	APOSC_11748, APOSC_11747
OG0004354	ASTMX15197	APOSC_06624
OG0004355	ASTMX00798, ASTMX18678	APOSC_01153
OG0004356	ASTMX04362	APOSC_15655
OG0004357	ASTMX02500, ASTMX15653	APOSC_28000, APOSC_16304
OG0004358	ASTMX19968	APOSC_02914
OG0004359	ASTMX18605	APOSC_28538, APOSC_28537
OG0004360	ASTMX15044	APOSC_08667
OG0004361	ASTMX02393	APOSC_24002
OG0004362	ASTMX10177, ASTMX19677	APOSC_23840
OG0004364	ASTMX04367	APOSC_02494, APOSC_02495, APOSC_29028
OG0004365	ASTMX00459	APOSC_18479
OG0004366	ASTMX02586	APOSC_22180
OG0004367	ASTMX16108, ASTMX05798, ASTMX16107, ASTMX05799	APOSC_20905
OG0004368	ASTMX03854, ASTMX18280	APOSC_24515
OG0004369	ASTMX18368	APOSC_11140, APOSC_23833
OG0004370	ASTMX20634	APOSC_05468
OG0004372	ASTMX00507	APOSC_15921
OG0004373	ASTMX00508	APOSC_08422, APOSC_08079
OG0004374	ASTMX04921	APOSC_11001, APOSC_28161
OG0004375	ASTMX02200	APOSC_22061, APOSC_22062
OG0004376	ASTMX16199, ASTMX15209, ASTMX21366	APOSC_03057
OG0004377	ASTMX14026	APOSC_18261
OG0004378	ASTMX04399	APOSC_06765
OG0004379	ASTMX10194, ASTMX14385	APOSC_24408
