transcript_id	gene_id
rna-XM_035841665.1	LOC118430676
rna-XM_035840689.1	LOC118430007
rna-XM_035842037.1	LOC118430992
rna-XM_035840868.1	LOC118430159
rna-XM_035841312.1	LOC118430444
rna-XM_035841314.1	LOC118430444
rna-XM_035841317.1	LOC118430444
rna-XM_035841315.1	LOC118430444
rna-XM_035841316.1	LOC118430444
rna-XM_035841318.1	LOC118430445
rna-XM_035840869.1	LOC118430160
rna-XM_035841388.1	LOC118430486
rna-XM_035840991.1	LOC118430266
rna-XM_035840990.1	LOC118430266
rna-XM_035840992.1	LOC118430266
rna-XM_035840993.1	LOC118430266
rna-XM_035840995.1	LOC118430266
rna-XM_035840994.1	LOC118430266
rna-XM_035841519.1	LOC118430570
rna-XM_035840870.1	LOC118430161
rna-XM_035840871.1	LOC118430162
rna-XM_035840872.1	LOC118430163
rna-XM_035840873.1	LOC118430164
rna-XM_035841420.1	LOC118430508
rna-XM_035841419.1	LOC118430508
rna-XM_035841418.1	LOC118430508
rna-XM_035841421.1	LOC118430509
rna-XM_035841726.1	LOC118430722
rna-XM_035842278.1	LOC118431162
rna-XM_035841308.1	LOC118430441
rna-XM_035841311.1	LOC118430441
rna-XM_035841310.1	LOC118430441
rna-XM_035841309.1	LOC118430441
rna-XM_035841480.1	LOC118430546
rna-XM_035841684.1	LOC118430690
rna-XM_035841683.1	LOC118430690
rna-XM_035841685.1	LOC118430691
rna-XM_035841744.1	LOC118430737
rna-XM_035841647.1	LOC118430661
rna-XM_035841646.1	LOC118430660
rna-XM_035841645.1	LOC118430659
rna-XM_035842304.1	LOC118431186
rna-XM_035841742.1	LOC118430735
rna-XM_035841740.1	LOC118430735
rna-XM_035841741.1	LOC118430735
rna-XM_035841743.1	LOC118430735
rna-XM_035840874.1	LOC118430165
rna-XM_035841996.1	LOC118430965
rna-XM_035841997.1	LOC118430965
rna-XM_035841552.1	LOC118430585
rna-XM_035841775.1	LOC118430757
rna-XM_035842158.1	LOC118431075
rna-XM_035842140.1	LOC118431061
rna-XM_035840875.1	LOC118430166
rna-XM_035841522.1	LOC118430572
rna-XM_035841523.1	LOC118430572
rna-XM_035841524.1	LOC118430573
rna-XM_035840876.1	LOC118430167
rna-XM_035841689.1	LOC118430696
rna-XM_035842029.1	LOC118430988
rna-XM_035842030.1	LOC118430988
rna-XM_035840877.1	LOC118430168
rna-XM_035842036.1	LOC118430991
rna-XM_035842035.1	LOC118430991
rna-XM_035842034.1	LOC118430990
rna-XM_035842032.1	LOC118430990
rna-XM_035842031.1	LOC118430989
rna-XM_035842021.1	LOC118430987
rna-XM_035842023.1	LOC118430987
rna-XM_035842025.1	LOC118430987
rna-XM_035842027.1	LOC118430987
rna-XM_035842026.1	LOC118430987
rna-XM_035842022.1	LOC118430987
rna-XM_035842028.1	LOC118430987
rna-XM_035841666.1	LOC118430677
rna-XM_035842129.1	LOC118431051
rna-XM_035840607.1	LOC118429957
rna-XM_035840608.1	LOC118429957
rna-XM_035840878.1	LOC118430169
rna-XM_035840573.1	LOC118429931
rna-XM_035840572.1	LOC118429931
rna-XM_035840578.1	LOC118429934
rna-XM_035840575.1	LOC118429934
rna-XM_035840576.1	LOC118429934
rna-XM_035840581.1	LOC118429935
rna-XM_035840579.1	LOC118429935
rna-XM_035840580.1	LOC118429935
rna-XM_035840585.1	LOC118429937
rna-XM_035840584.1	LOC118429936
rna-XM_035840583.1	LOC118429936
rna-XM_035840582.1	LOC118429936
rna-XM_035840570.1	LOC118429929
rna-XM_035840568.1	LOC118429929
rna-XM_035840569.1	LOC118429929
rna-XM_035840565.1	LOC118429927
rna-XM_035840566.1	LOC118429927
rna-XM_035840879.1	LOC118430170
rna-XM_035840586.1	LOC118429939
rna-XM_035840611.1	LOC118429960
rna-XM_035840588.1	LOC118429941
rna-XM_035840574.1	LOC118429933
rna-XM_035840880.1	LOC118430171
rna-XM_035840563.1	LOC118429926
rna-XM_035840562.1	LOC118429926
rna-XM_035840881.1	LOC118430172
rna-XM_035840882.1	LOC118430174
rna-XM_035840883.1	LOC118430175
rna-XM_035840567.1	LOC118429928
rna-XM_035840593.1	LOC118429945
rna-XM_035840590.1	LOC118429942
rna-XM_035840600.1	LOC118429952
rna-XM_035840599.1	LOC118429952
rna-XM_035840598.1	LOC118429951
rna-XM_035840605.1	LOC118429955
rna-XM_035840560.1	LOC118429923
rna-XM_035840559.1	LOC118429923
rna-XM_035840612.1	LOC118429961
rna-XM_035840561.1	LOC118429925
rna-XM_035840587.1	LOC118429940
rna-XM_035840591.1	LOC118429943
rna-XM_035840592.1	LOC118429944
rna-XM_035840597.1	LOC118429950
rna-XM_035840596.1	LOC118429948
rna-XM_035840610.1	LOC118429959
rna-XM_035840609.1	LOC118429959
rna-XM_035840595.1	LOC118429947
rna-XM_035840604.1	LOC118429954
rna-XM_035840603.1	LOC118429954
rna-XM_035840594.1	LOC118429946
rna-XM_035840555.1	LOC118429922
rna-XM_035840552.1	LOC118429922
rna-XM_035840554.1	LOC118429922
rna-XM_035840551.1	LOC118429922
rna-XM_035840553.1	LOC118429922
rna-XM_035840557.1	LOC118429922
rna-XM_035840558.1	LOC118429922
rna-XM_035840556.1	LOC118429922
rna-XM_035840571.1	LOC118429930
rna-XM_035840602.1	LOC118429953
rna-XM_035840606.1	LOC118429956
rna-XM_035841299.1	LOC118430432
rna-XM_035841294.1	LOC118430430
rna-XM_035841296.1	LOC118430431
rna-XM_035841297.1	LOC118430431
rna-XM_035841298.1	LOC118430431
rna-XM_035841295.1	LOC118430431
rna-XM_035841561.1	LOC118430593
rna-XM_035841562.1	LOC118430593
rna-XM_035842056.1	LOC118431007
rna-XM_035842063.1	LOC118431007
rna-XM_035842061.1	LOC118431007
rna-XM_035842057.1	LOC118431007
rna-XM_035842062.1	LOC118431007
rna-XM_035842081.1	LOC118431007
rna-XM_035842059.1	LOC118431007
rna-XM_035842080.1	LOC118431007
rna-XM_035842064.1	LOC118431007
rna-XM_035842065.1	LOC118431007
rna-XM_035842072.1	LOC118431007
rna-XM_035842071.1	LOC118431007
rna-XM_035842070.1	LOC118431007
rna-XM_035842074.1	LOC118431007
rna-XM_035842066.1	LOC118431007
rna-XM_035842073.1	LOC118431007
rna-XM_035842075.1	LOC118431007
rna-XM_035842067.1	LOC118431007
rna-XM_035842068.1	LOC118431007
rna-XM_035842060.1	LOC118431007
rna-XM_035842077.1	LOC118431007
rna-XM_035842078.1	LOC118431007
rna-XM_035842079.1	LOC118431007
rna-XM_035842076.1	LOC118431007
rna-XM_035842098.1	LOC118431027
rna-XM_035842095.1	LOC118431023
rna-XM_035842142.1	LOC118431063
rna-XM_035840485.1	LOC118429859
rna-XM_035842296.1	LOC118431177
rna-XM_035842295.1	LOC118431177
rna-XM_035842294.1	LOC118431177
rna-XM_035840884.1	LOC118430176
rna-XM_035840625.1	LOC118429977
rna-XM_035840624.1	LOC118429977
rna-XM_035840886.1	LOC118430177
rna-XM_035840887.1	LOC118430178
rna-XM_035841278.1	LOC118430418
rna-XM_035841277.1	LOC118430417
rna-XM_035840888.1	LOC118430179
rna-XM_035840987.1	LOC118430262
rna-XM_035840985.1	LOC118430261
rna-XM_035841594.1	LOC118430617
rna-XM_035841592.1	LOC118430617
rna-XM_035841593.1	LOC118430617
rna-XM_035841596.1	LOC118430617
rna-XM_035841257.1	LOC118430401
rna-XM_035841258.1	LOC118430401
rna-XM_035841254.1	LOC118430400
rna-XM_035841255.1	LOC118430400
rna-XM_035841610.1	LOC118430628
rna-XM_035841608.1	LOC118430628
rna-XM_035841609.1	LOC118430628
rna-XM_035841607.1	LOC118430628
rna-XM_035841617.1	LOC118430634
rna-XM_035841611.1	LOC118430629
rna-XM_035841613.1	LOC118430630
rna-XM_035841616.1	LOC118430633
rna-XM_035841614.1	LOC118430631
rna-XM_035841615.1	LOC118430632
rna-XM_035840698.1	LOC118430014
rna-XM_035840702.1	LOC118430015
rna-XM_035840703.1	LOC118430015
rna-XM_035840701.1	LOC118430015
rna-XM_035840700.1	LOC118430015
rna-XM_035840704.1	LOC118430016
rna-XM_035842298.1	LOC118431178
rna-XM_035842297.1	LOC118431178
rna-XM_035841517.1	LOC118430569
rna-XM_035841380.1	LOC118430476
rna-XM_035841372.1	LOC118430476
rna-XM_035841369.1	LOC118430476
rna-XM_035841364.1	LOC118430476
rna-XM_035841379.1	LOC118430476
rna-XM_035841371.1	LOC118430476
rna-XM_035841377.1	LOC118430476
rna-XM_035841368.1	LOC118430476
rna-XM_035841373.1	LOC118430476
rna-XM_035841363.1	LOC118430476
rna-XM_035841382.1	LOC118430476
rna-XM_035841381.1	LOC118430476
rna-XM_035841378.1	LOC118430476
rna-XM_035841374.1	LOC118430476
rna-XM_035841376.1	LOC118430476
rna-XM_035841365.1	LOC118430476
rna-XM_035841367.1	LOC118430476
rna-XM_035841375.1	LOC118430476
rna-XM_035841366.1	LOC118430476
rna-XM_035841370.1	LOC118430476
rna-XM_035841630.1	LOC118430646
rna-XM_035841556.1	LOC118430588
rna-XM_035841555.1	LOC118430588
rna-XM_035841557.1	LOC118430588
rna-XM_035841483.1	LOC118430548
rna-XM_035841482.1	LOC118430548
rna-XM_035842164.1	LOC118431078
rna-XM_035840889.1	LOC118430180
rna-XM_035842163.1	LOC118431077
rna-XM_035841787.1	LOC118430766
rna-XM_035841788.1	LOC118430766
rna-XM_035840890.1	LOC118430181
rna-XM_035840975.1	LOC118430257
rna-XM_035840976.1	LOC118430257
rna-XM_035840968.1	LOC118430257
rna-XM_035840969.1	LOC118430257
rna-XM_035840979.1	LOC118430257
rna-XM_035840977.1	LOC118430257
rna-XM_035840982.1	LOC118430257
rna-XM_035840967.1	LOC118430257
rna-XM_035840981.1	LOC118430257
rna-XM_035840980.1	LOC118430257
rna-XM_035840974.1	LOC118430257
rna-XM_035840971.1	LOC118430257
rna-XM_035840973.1	LOC118430257
rna-XM_035840970.1	LOC118430257
rna-XM_035840978.1	LOC118430257
rna-XM_035840508.1	LOC118429881
rna-XM_035840984.1	LOC118430260
rna-XM_035840983.1	LOC118430260
rna-XM_035841027.1	LOC118430294
rna-XM_035841028.1	LOC118430294
rna-XM_035841029.1	LOC118430294
rna-XM_035841030.1	LOC118430294
rna-XM_035841031.1	LOC118430294
rna-XM_035841026.1	LOC118430294
rna-XM_035841025.1	LOC118430294
rna-XM_035841033.1	LOC118430294
rna-XM_035841034.1	LOC118430294
rna-XM_035841035.1	LOC118430294
rna-XM_035841037.1	LOC118430294
rna-XM_035841036.1	LOC118430294
rna-XM_035840891.1	LOC118430182
rna-XM_035840892.1	LOC118430184
rna-XM_035840893.1	LOC118430185
rna-XM_035841361.1	LOC118430475
rna-XM_035840894.1	LOC118430186
rna-XM_035840896.1	LOC118430187
rna-XM_035841994.1	LOC118430963
rna-XM_035841993.1	LOC118430962
rna-XM_035841992.1	LOC118430961
rna-XM_035841995.1	LOC118430964
rna-XM_035840897.1	LOC118430188
rna-XM_035840898.1	LOC118430189
rna-XM_035841319.1	LOC118430446
rna-XM_035841628.1	LOC118430644
rna-XM_035840899.1	LOC118430190
rna-XM_035842127.1	LOC118431047
rna-XM_035840901.1	LOC118430191
rna-XM_035842149.1	LOC118431067
rna-XM_035842254.1	LOC118431136
rna-XM_035840902.1	LOC118430192
rna-XM_035842302.1	LOC118431183
rna-XM_035841798.1	LOC118430777
rna-XM_035842268.1	LOC118431150
rna-XM_035842157.1	LOC118431073
rna-XM_035841485.1	LOC118430551
rna-XM_035840903.1	LOC118430194
rna-XM_035840904.1	LOC118430195
rna-XM_035840905.1	LOC118430196
rna-XM_035840907.1	LOC118430197
rna-XM_035842137.1	LOC118431058
rna-XM_035840908.1	LOC118430198
rna-XM_035840909.1	LOC118430199
rna-XM_035842094.1	LOC118431022
rna-XM_035841624.1	LOC118430642
rna-XM_035841625.1	LOC118430642
rna-XM_035841703.1	LOC118430707
rna-XM_035841702.1	LOC118430707
rna-XM_035840910.1	LOC118430200
rna-XM_035841826.1	LOC118430803
rna-XM_035840911.1	LOC118430201
rna-XM_035842006.1	LOC118430973
rna-XM_035841784.1	LOC118430764
rna-XM_035841626.1	LOC118430643
rna-XM_035841627.1	LOC118430643
rna-XM_035840912.1	LOC118430202
rna-XM_035841800.1	LOC118430779
rna-XM_035841801.1	LOC118430780
rna-XM_035841935.1	LOC118430904
rna-XM_035841936.1	LOC118430906
rna-XM_035841680.1	LOC118430689
rna-XM_035841681.1	LOC118430689
rna-XM_035841679.1	LOC118430689
rna-XM_035840913.1	LOC118430203
rna-XM_035842275.1	LOC118431158
rna-XM_035841534.1	LOC118430577
rna-XM_035840549.1	LOC118429921
rna-XM_035841650.1	LOC118430663
rna-XM_035841651.1	LOC118430663
rna-XM_035841475.1	LOC118430541
rna-XM_035842041.1	LOC118430995
rna-XM_035842040.1	LOC118430995
rna-XM_035841771.1	LOC118430754
rna-XM_035842273.1	LOC118431156
rna-XM_035842299.1	LOC118431180
rna-XM_035840914.1	LOC118430205
rna-XM_035840915.1	LOC118430206
rna-XM_035840916.1	LOC118430207
rna-XM_035840640.1	LOC118429982
rna-XM_035841790.1	LOC118430768
rna-XM_035841745.1	LOC118430738
rna-XM_035840918.1	LOC118430208
rna-XM_035840919.1	LOC118430209
rna-XM_035841791.1	LOC118430769
rna-XM_035841476.1	LOC118430542
rna-XM_035841478.1	LOC118430543
rna-XM_035841477.1	LOC118430543
rna-XM_035840500.1	LOC118429875
rna-XM_035840501.1	LOC118429875
rna-XM_035841722.1	LOC118430718
rna-XM_035842086.1	LOC118431013
rna-XM_035840920.1	LOC118430210
rna-XM_035841600.1	LOC118430622
rna-XM_035841620.1	LOC118430639
rna-XM_035840921.1	LOC118430211
rna-XM_035841619.1	LOC118430638
rna-XM_035841623.1	LOC118430641
rna-XM_035841621.1	LOC118430640
rna-XM_035841999.1	LOC118430968
rna-XM_035842126.1	LOC118431046
rna-XM_035840922.1	LOC118430212
rna-XM_035841324.1	LOC118430449
rna-XM_035841325.1	LOC118430450
rna-XM_035841039.1	LOC118430297
rna-XM_035840924.1	LOC118430214
rna-XM_035840923.1	LOC118430213
rna-XM_035841038.1	LOC118430296
rna-XM_035841533.1	LOC118430576
rna-XM_035842124.1	LOC118431044
rna-XM_035842088.1	LOC118431016
rna-XM_035840925.1	LOC118430216
rna-XM_035841404.1	LOC118430496
rna-XM_035841405.1	LOC118430496
rna-XM_035841399.1	LOC118430492
rna-XM_035840926.1	LOC118430217
rna-XM_035840927.1	LOC118430218
rna-XM_035840928.1	LOC118430219
rna-XM_035840929.1	LOC118430220
rna-XM_035841403.1	LOC118430495
rna-XM_035841407.1	LOC118430498
rna-XM_035841398.1	LOC118430491
rna-XM_035840930.1	LOC118430221
rna-XM_035841409.1	LOC118430499
rna-XM_035841410.1	LOC118430500
rna-XM_035841406.1	LOC118430497
rna-XM_035841390.1	LOC118430488
rna-XM_035841394.1	LOC118430488
rna-XM_035841391.1	LOC118430488
rna-XM_035841393.1	LOC118430488
rna-XM_035841395.1	LOC118430488
rna-XM_035841402.1	LOC118430494
rna-XM_035841396.1	LOC118430489
rna-XM_035841397.1	LOC118430490
rna-XM_035841401.1	LOC118430493
rna-XM_035840931.1	LOC118430222
rna-XM_035840932.1	LOC118430224
rna-XM_035840933.1	LOC118430225
rna-XM_035840934.1	LOC118430226
rna-XM_035840936.1	LOC118430227
rna-XM_035840937.1	LOC118430228
rna-XM_035840938.1	LOC118430229
rna-XM_035841389.1	LOC118430487
rna-XM_035840939.1	LOC118430230
rna-XM_035840940.1	LOC118430231
rna-XM_035840941.1	LOC118430232
rna-XM_035840942.1	LOC118430233
rna-XM_035840943.1	LOC118430235
rna-XM_035840944.1	LOC118430236
rna-XM_035841587.1	LOC118430611
rna-XM_035840946.1	LOC118430237
rna-XM_035841580.1	LOC118430605
rna-XM_035840947.1	LOC118430238
rna-XM_035841583.1	LOC118430609
rna-XM_035841585.1	LOC118430609
rna-XM_035840948.1	LOC118430239
rna-XM_035841582.1	LOC118430608
rna-XM_035840949.1	LOC118430240
rna-XM_035841581.1	LOC118430607
rna-XM_035841586.1	LOC118430610
rna-XM_035840950.1	LOC118430241
rna-XM_035841579.1	LOC118430604
rna-XM_035840951.1	LOC118430242
rna-XM_035841337.1	LOC118430463
rna-XM_035840952.1	LOC118430243
rna-XM_035840618.1	LOC118429972
rna-XM_035840954.1	LOC118430244
rna-XM_035840955.1	LOC118430245
rna-XM_035840956.1	LOC118430246
rna-XM_035840957.1	LOC118430247
rna-XM_035840958.1	LOC118430248
rna-XM_035840959.1	LOC118430249
rna-XM_035840960.1	LOC118430251
rna-XM_035841690.1	LOC118430698
rna-XM_035842054.1	LOC118431004
rna-XM_035842053.1	LOC118431004
rna-XM_035840961.1	LOC118430252
rna-XM_035840962.1	LOC118430253
rna-XM_035840964.1	LOC118430254
rna-XM_035840965.1	LOC118430255
rna-XM_035841985.1	LOC118430955
rna-XM_035842260.1	LOC118431142
rna-XM_035842261.1	LOC118431142
rna-XM_035842259.1	LOC118431142
rna-XM_035842262.1	LOC118431143
rna-XM_035841019.1	LOC118430288
rna-XM_035841018.1	LOC118430287
rna-XM_035841356.1	LOC118430472
rna-XM_035841351.1	LOC118430469
rna-XM_035841350.1	LOC118430469
rna-XM_035841352.1	LOC118430469
rna-XM_035841357.1	LOC118430473
rna-XM_035841358.1	LOC118430473
rna-XM_035841359.1	LOC118430474
rna-XM_035841360.1	LOC118430474
rna-XM_035841355.1	LOC118430471
rna-XM_035841353.1	LOC118430470
rna-XM_035841417.1	LOC118430507
rna-XM_035841752.1	LOC118430742
rna-XM_035841754.1	LOC118430742
rna-XM_035841753.1	LOC118430742
rna-XM_035841755.1	LOC118430743
rna-XM_035841757.1	LOC118430744
rna-XM_035841758.1	LOC118430744
rna-XM_035841756.1	LOC118430744
rna-XM_035841759.1	LOC118430744
rna-XM_035841750.1	LOC118430741
rna-XM_035841751.1	LOC118430741
rna-XM_035841760.1	LOC118430746
rna-XM_035840966.1	LOC118430256
rna-XM_035841259.1	LOC118430403
rna-XM_035841260.1	LOC118430404
rna-XM_035841499.1	LOC118430560
rna-XM_035841501.1	LOC118430560
rna-XM_035841497.1	LOC118430560
rna-XM_035841498.1	LOC118430560
rna-XM_035841502.1	LOC118430561
rna-XM_035841786.1	LOC118430765
rna-XM_035841785.1	LOC118430765
rna-XM_035842123.1	LOC118431043
rna-XM_035841852.1	LOC118430821
rna-XM_035841843.1	LOC118430819
rna-XM_035841845.1	LOC118430819
rna-XM_035841844.1	LOC118430819
rna-XM_035841848.1	LOC118430819
rna-XM_035841847.1	LOC118430819
rna-XM_035841846.1	LOC118430819
rna-XM_035841849.1	LOC118430819
rna-XM_035841851.1	LOC118430820
rna-XM_035841551.1	LOC118430584
rna-XM_035842099.1	LOC118431028
rna-XM_035842100.1	LOC118431028
rna-XM_035841548.1	LOC118430581
rna-XM_035842276.1	LOC118431159
rna-XM_035843980.1	LOC118432421
rna-XM_035843292.1	LOC118431877
rna-XM_035843291.1	LOC118431877
rna-XM_035843288.1	LOC118431875
rna-XM_035843290.1	LOC118431875
rna-XM_035843287.1	LOC118431875
rna-XM_035843289.1	LOC118431875
rna-XM_035842700.1	LOC118431463
rna-XM_035842702.1	LOC118431463
rna-XM_035842705.1	LOC118431463
rna-XM_035842701.1	LOC118431463
rna-XM_035842703.1	LOC118431463
rna-XM_035842704.1	LOC118431463
rna-XM_035844125.1	LOC118432516
rna-XM_035844221.1	LOC118432590
rna-XM_035844220.1	LOC118432590
rna-XM_035843555.1	LOC118432052
rna-XM_035843556.1	LOC118432052
rna-XM_035843558.1	LOC118432053
rna-XM_035843560.1	LOC118432053
rna-XM_035843557.1	LOC118432053
rna-XM_035844188.1	LOC118432566
rna-XM_035844186.1	LOC118432566
rna-XM_035843121.1	LOC118431788
rna-XM_035843648.1	LOC118432123
rna-XM_035844039.1	LOC118432453
rna-XM_035843054.1	LOC118431755
rna-XM_035843053.1	LOC118431755
rna-XM_035843051.1	LOC118431754
rna-XM_035843052.1	LOC118431754
rna-XM_035842358.1	LOC118431252
rna-XM_035842356.1	LOC118431252
rna-XM_035842355.1	LOC118431252
rna-XM_035842357.1	LOC118431252
rna-XM_035842354.1	LOC118431252
rna-XM_035842353.1	LOC118431252
rna-XM_035842345.1	LOC118431245
rna-XM_035842347.1	LOC118431246
rna-XM_035842346.1	LOC118431246
rna-XM_035842348.1	LOC118431246
rna-XM_035842349.1	LOC118431246
rna-XM_035842350.1	LOC118431246
rna-XM_035844096.1	LOC118432505
rna-XM_035843374.1	LOC118431929
rna-XM_035843375.1	LOC118431930
rna-XM_035843378.1	LOC118431933
rna-XM_035843376.1	LOC118431931
rna-XM_035843377.1	LOC118431931
rna-XM_035844147.1	LOC118432532
rna-XM_035844148.1	LOC118432532
rna-XM_035844146.1	LOC118432531
rna-XM_035843651.1	LOC118432124
rna-XM_035843693.1	LOC118432163
rna-XM_035843699.1	LOC118432169
rna-XM_035843654.1	LOC118432127
rna-XM_035843941.1	LOC118432388
rna-XM_035843767.1	LOC118432239
rna-XM_035843655.1	LOC118432128
rna-XM_035843037.1	LOC118431744
rna-XM_035843038.1	LOC118431745
rna-XM_035843033.1	LOC118431739
rna-XM_035843036.1	LOC118431742
rna-XM_035843039.1	LOC118431746
rna-XM_035843032.1	LOC118431738
rna-XM_035843034.1	LOC118431740
rna-XM_035843035.1	LOC118431741
rna-XM_035843041.1	LOC118431747
rna-XM_035844128.1	LOC118432519
rna-XM_035843657.1	LOC118432130
rna-XM_035843624.1	LOC118432102
rna-XM_035843623.1	LOC118432102
rna-XM_035843625.1	LOC118432102
rna-XM_035844189.1	LOC118432567
rna-XM_035843659.1	LOC118432132
rna-XM_035844048.1	LOC118432465
rna-XM_035844265.1	LOC118432633
rna-XM_035844256.1	LOC118432623
rna-XM_035844245.1	LOC118432613
rna-XM_035844269.1	LOC118432637
rna-XM_035844248.1	LOC118432617
rna-XM_035844262.1	LOC118432630
rna-XM_035843660.1	LOC118432133
rna-XM_035844231.1	LOC118432599
rna-XM_035843661.1	LOC118432135
rna-XM_035844249.1	LOC118432618
rna-XM_035844250.1	LOC118432618
rna-XM_035844251.1	LOC118432618
rna-XM_035843662.1	LOC118432137
rna-XM_035844246.1	LOC118432615
rna-XM_035844230.1	LOC118432598
rna-XM_035844234.1	LOC118432601
rna-XM_035844235.1	LOC118432602
rna-XM_035844236.1	LOC118432603
rna-XM_035844229.1	LOC118432596
rna-XM_035844247.1	LOC118432616
rna-XM_035844228.1	LOC118432595
rna-XM_035844227.1	LOC118432595
rna-XM_035844232.1	LOC118432600
rna-XM_035844243.1	LOC118432612
rna-XM_035843667.1	LOC118432140
rna-XM_035844259.1	LOC118432626
rna-XM_035844258.1	LOC118432625
rna-XM_035844266.1	LOC118432634
rna-XM_035843668.1	LOC118432141
rna-XM_035844238.1	LOC118432606
rna-XM_035844237.1	LOC118432605
rna-XM_035843669.1	LOC118432142
rna-XM_035844241.1	LOC118432610
rna-XM_035844253.1	LOC118432621
rna-XM_035844261.1	LOC118432628
rna-XM_035844267.1	LOC118432635
rna-XM_035844270.1	LOC118432638
rna-XM_035844240.1	LOC118432608
rna-XM_035844257.1	LOC118432624
rna-XM_035844268.1	LOC118432636
rna-XM_035844242.1	LOC118432611
rna-XM_035844252.1	LOC118432620
rna-XM_035844260.1	LOC118432627
rna-XM_035844263.1	LOC118432632
rna-XM_035843670.1	LOC118432143
rna-XM_035844239.1	LOC118432607
rna-XM_035844255.1	LOC118432622
rna-XM_035844029.1	LOC118432446
rna-XM_035843671.1	LOC118432144
rna-XM_035843643.1	LOC118432117
rna-XM_035843672.1	LOC118432145
rna-XM_035844288.1	LOC118432652
rna-XM_035843674.1	LOC118432146
rna-XM_035842344.1	LOC118431243
rna-XM_035843568.1	LOC118432060
rna-XM_035843566.1	LOC118432058
rna-XM_035843567.1	LOC118432058
rna-XM_035843563.1	LOC118432056
rna-XM_035843562.1	LOC118432056
rna-XM_035843564.1	LOC118432056
rna-XM_035843565.1	LOC118432057
rna-XM_035843569.1	LOC118432061
rna-XM_035844043.1	LOC118432458
rna-XM_035844073.1	LOC118432487
rna-XM_035843340.1	LOC118431908
rna-XM_035844184.1	LOC118432564
rna-XM_035842343.1	LOC118431242
rna-XM_035844127.1	LOC118432518
rna-XM_035843637.1	LOC118432114
rna-XM_035843636.1	LOC118432114
rna-XM_035843638.1	LOC118432114
rna-XM_035843642.1	LOC118432116
rna-XM_035843641.1	LOC118432115
rna-XM_035843639.1	LOC118432115
rna-XM_035842412.1	LOC118431299
rna-XM_035842427.1	LOC118431308
rna-XM_035843675.1	LOC118432147
rna-XM_035843676.1	LOC118432148
rna-XM_035843895.1	LOC118432343
rna-XM_035843678.1	LOC118432150
rna-XM_035843680.1	LOC118432151
rna-XM_035843890.1	LOC118432339
rna-XM_035843886.1	LOC118432335
rna-XM_035843869.1	LOC118432323
rna-XM_035843681.1	LOC118432152
rna-XM_035843682.1	LOC118432153
rna-XM_035843683.1	LOC118432154
rna-XM_035843684.1	LOC118432155
rna-XM_035843856.1	LOC118432313
rna-XM_035843685.1	LOC118432156
rna-XM_035843686.1	LOC118432157
rna-XM_035843688.1	LOC118432158
rna-XM_035843689.1	LOC118432159
rna-XM_035843690.1	LOC118432160
rna-XM_035843884.1	LOC118432333
rna-XM_035843882.1	LOC118432333
