Orthogroup	ORYLA	XENTR
OG0007357	ORYLA12581	XENTR15128
OG0007358	ORYLA17406	XENTR00577, XENTR00576
OG0007359	ORYLA08850	XENTR02146
OG0007360	ORYLA06936	XENTR00103
OG0007361	ORYLA01623	XENTR11435
OG0007363	ORYLA06682	XENTR10822
OG0007364	ORYLA16985	XENTR05632
OG0007365	ORYLA13386	XENTR00063
OG0007366	ORYLA12817	XENTR08103
OG0007367	ORYLA06765	XENTR00303
OG0007368	ORYLA19704	XENTR04464
OG0007369	ORYLA09751	XENTR01060
OG0007370	ORYLA03491	XENTR06534
OG0007371	ORYLA00696	XENTR13383
OG0007372	ORYLA03828	XENTR12651
OG0007373	ORYLA11366	XENTR03573
OG0007374	ORYLA02701	XENTR06461
OG0007377	ORYLA13383	XENTR03953
OG0007379	ORYLA11999	XENTR13530
OG0007380	ORYLA12839	XENTR17613
OG0007381	ORYLA16653, ORYLA16655, ORYLA16654	XENTR10253
OG0007384	ORYLA11364	XENTR07600
OG0007385	ORYLA12485	XENTR11824
OG0007386	ORYLA11303	XENTR18391
OG0007387	ORYLA19178	XENTR14518
OG0007388	ORYLA07499	XENTR17197
OG0007389	ORYLA02496	XENTR06158
OG0007390	ORYLA16509	XENTR18596
OG0007391	ORYLA04353	XENTR01526
OG0007392	ORYLA10645	XENTR04287
OG0007393	ORYLA10500	XENTR11702
OG0007394	ORYLA03499	XENTR12646
OG0007395	ORYLA08169	XENTR07594
OG0007396	ORYLA12727	XENTR00514
OG0007397	ORYLA08942	XENTR00313
OG0007399	ORYLA17904	XENTR04879
OG0007400	ORYLA08958	XENTR06104, XENTR06105
OG0007401	ORYLA03561	XENTR17065
OG0007402	ORYLA08019, ORYLA08020	XENTR11340
OG0007403	ORYLA01385	XENTR09758
OG0007405	ORYLA15003	XENTR12887
OG0007406	ORYLA02660	XENTR00832
OG0007407	ORYLA05302	XENTR07577
OG0007408	ORYLA20365	XENTR11855
OG0007409	ORYLA05521	XENTR03019
OG0007410	ORYLA17035	XENTR05602
OG0007411	ORYLA19807	XENTR19232
OG0007412	ORYLA09356	XENTR19082
OG0007413	ORYLA06066, ORYLA06065, ORYLA06064	XENTR16851
OG0007415	ORYLA19464	XENTR06922
OG0007418	ORYLA03744	XENTR04049
OG0007419	ORYLA16934	XENTR11330
OG0007420	ORYLA15610	XENTR09238
OG0007421	ORYLA14356	XENTR03781
OG0007422	ORYLA10067	XENTR03872
OG0007423	ORYLA00567, ORYLA16921	XENTR12993
OG0007424	ORYLA08021	XENTR11339
OG0007425	ORYLA14998	XENTR16373
OG0007426	ORYLA19382	XENTR12568
OG0007428	ORYLA02581	XENTR10603
OG0007429	ORYLA10854	XENTR06612
OG0007431	ORYLA05544, ORYLA05545	XENTR03371
OG0007432	ORYLA03130	XENTR06026
OG0007433	ORYLA12091	XENTR13706
OG0007436	ORYLA09770	XENTR01096
OG0007437	ORYLA00941	XENTR07931
OG0007438	ORYLA00047	XENTR02922
OG0007439	ORYLA05166	XENTR06565
OG0007440	ORYLA14401	XENTR16878
OG0007441	ORYLA08960	XENTR04516
OG0007442	ORYLA06331	XENTR00039
OG0007443	ORYLA18835	XENTR10297
OG0007444	ORYLA12333	XENTR02677
OG0007444	ORYLA17506	XENTR05722
OG0007445	ORYLA09137	XENTR12978, XENTR12979
OG0007446	ORYLA17366	XENTR06442
OG0007447	ORYLA00461	XENTR12201
OG0007448	ORYLA12046	XENTR15377, XENTR01461
OG0007449	ORYLA20219	XENTR18679
OG0007450	ORYLA10095	XENTR06660
OG0007451	ORYLA08969	XENTR12405
OG0007452	ORYLA02553	XENTR17957
OG0007453	ORYLA16527	XENTR01387
OG0007454	ORYLA09677	XENTR04173
OG0007455	ORYLA09348	XENTR07691
OG0007456	ORYLA02608	XENTR04528
OG0007457	ORYLA14661	XENTR10055
OG0007458	ORYLA00309	XENTR08684
OG0007459	ORYLA10805	XENTR11371
OG0007460	ORYLA20039	XENTR05094
OG0007462	ORYLA19843	XENTR08425
OG0007463	ORYLA10835	XENTR08950
OG0007465	ORYLA03646	XENTR04059
OG0007466	ORYLA12595	XENTR02679
OG0007467	ORYLA07191	XENTR07159
OG0007468	ORYLA00530	XENTR15060
OG0007471	ORYLA07475	XENTR04599
OG0007472	ORYLA13056	XENTR00553
OG0007473	ORYLA06701	XENTR01457
OG0007475	ORYLA08012	XENTR01800
OG0007476	ORYLA17195	XENTR14782
OG0007477	ORYLA16341	XENTR17920
OG0007478	ORYLA17253	XENTR01177
OG0007479	ORYLA00589	XENTR01389
OG0007480	ORYLA05285	XENTR14211
OG0007481	ORYLA04396	XENTR08890
OG0007482	ORYLA01730	XENTR11438
OG0007484	ORYLA03268	XENTR11668
OG0007485	ORYLA12574	XENTR09035
OG0007486	ORYLA17567, ORYLA02786	XENTR19088, XENTR02236, XENTR02237, XENTR02284, XENTR02283
OG0007486	ORYLA08085	XENTR08138
OG0007488	ORYLA14033	XENTR12274
OG0007489	ORYLA10665	XENTR06667
OG0007490	ORYLA14538	XENTR18724
OG0007491	ORYLA16759	XENTR07351
OG0007493	ORYLA01214, ORYLA00906	XENTR09779
OG0007495	ORYLA10015	XENTR08419
OG0007496	ORYLA14535	XENTR06004
OG0007497	ORYLA09420	XENTR07427
OG0007498	ORYLA05446	XENTR10735
OG0007500	ORYLA09788	XENTR08411
OG0007501	ORYLA11099	XENTR00395
OG0007503	ORYLA08089	XENTR07556, XENTR07557
OG0007504	ORYLA00574	XENTR00131
OG0007506	ORYLA04773	XENTR09086
OG0007507	ORYLA12533	XENTR00172
OG0007509	ORYLA04370	XENTR02576
OG0007510	ORYLA10564	XENTR13679
OG0007514	ORYLA06661	XENTR13992, XENTR00309
OG0007515	ORYLA16511	XENTR16605
OG0007516	ORYLA14717, ORYLA11020	XENTR02363
OG0007518	ORYLA11226	XENTR06614
OG0007519	ORYLA12456	XENTR05051
OG0007520	ORYLA02995	XENTR14762, XENTR14763
OG0007521	ORYLA05039	XENTR08269
OG0007522	ORYLA10477	XENTR07712
OG0007524	ORYLA01439	XENTR17573, XENTR02042
OG0007525	ORYLA13393	XENTR04661, XENTR04662
OG0007527	ORYLA06523, ORYLA09269	XENTR13242
OG0007528	ORYLA06326	XENTR07788
OG0007529	ORYLA18862	XENTR07378
OG0007533	ORYLA00001, ORYLA07509	XENTR07903
OG0007540	ORYLA09474	XENTR01121
OG0007541	ORYLA11457	XENTR05534
OG0007542	ORYLA05701	XENTR12432
OG0007542	ORYLA08338	XENTR15932
OG0007543	ORYLA17239, ORYLA02488	XENTR15412
OG0007543	ORYLA13221	XENTR03927
OG0007545	ORYLA00521	XENTR04920
OG0007546	ORYLA00285	XENTR05607, XENTR05605
OG0007547	ORYLA12383	XENTR06083
OG0007547	ORYLA01677	XENTR11003
OG0007549	ORYLA16711, ORYLA16712, ORYLA00626, ORYLA00627	XENTR00929
OG0007549	ORYLA16953, ORYLA00640	XENTR03894
OG0007550	ORYLA06997	XENTR04972
OG0007550	ORYLA12399	XENTR03751
OG0007551	ORYLA01436	XENTR02035
OG0007552	ORYLA00262, ORYLA01465	XENTR05618
OG0007552	ORYLA00888, ORYLA16698	XENTR18669
OG0007553	ORYLA11214	XENTR15699
OG0007582	ORYLA00751	XENTR04748
OG0007583	ORYLA00014	XENTR13389
OG0007584	ORYLA16927	XENTR07343
OG0007586	ORYLA17497	XENTR08401
OG0007587	ORYLA05351	XENTR05116
OG0007588	ORYLA11210	XENTR18417
OG0007589	ORYLA00327	XENTR03301
OG0007591	ORYLA16433	XENTR06862
OG0007592	ORYLA10014, ORYLA10285	XENTR08418
OG0007593	ORYLA15589, ORYLA15588	XENTR04066
OG0007594	ORYLA17725	XENTR06984
OG0007597	ORYLA11901	XENTR00847
OG0007598	ORYLA19609	XENTR03536
OG0007601	ORYLA16630	XENTR13138
OG0007602	ORYLA13457	XENTR00305
OG0007603	ORYLA15288	XENTR05886
OG0007604	ORYLA12471	XENTR10989
OG0007605	ORYLA12711	XENTR15345, XENTR15344
OG0007606	ORYLA04737	XENTR04118
OG0007607	ORYLA15596	XENTR04097
OG0007608	ORYLA05477	XENTR10599
OG0007609	ORYLA17969	XENTR10306
OG0007610	ORYLA13853	XENTR07048
OG0007613	ORYLA13617	XENTR05874
OG0007614	ORYLA12458	XENTR16527
OG0007615	ORYLA18029	XENTR19198
OG0007617	ORYLA07354	XENTR07154
OG0007619	ORYLA13054	XENTR00292
OG0007621	ORYLA13396	XENTR00074
OG0007624	ORYLA05976	XENTR17757
OG0007626	ORYLA01317	XENTR08782
OG0007630	ORYLA01205	XENTR09707
OG0007631	ORYLA11934	XENTR05896
OG0007632	ORYLA10408	XENTR08511
OG0007634	ORYLA10749	XENTR03275
OG0007635	ORYLA13540	XENTR09729, XENTR14244
OG0007635	ORYLA04891	XENTR13478
OG0007637	ORYLA10427	XENTR03876
OG0007638	ORYLA15010	XENTR09880
OG0007640	ORYLA06572, ORYLA13195	XENTR08114
OG0007642	ORYLA20111	XENTR12383
OG0007643	ORYLA08582	XENTR03392
OG0007645	ORYLA00783	XENTR01371
OG0007646	ORYLA09484	XENTR03696
OG0007647	ORYLA09216	XENTR17284
OG0007648	ORYLA15478	XENTR00698
OG0007649	ORYLA08950	XENTR12079
OG0007650	ORYLA07962	XENTR11198
OG0007652	ORYLA17837, ORYLA02891	XENTR14511
OG0007653	ORYLA00212	XENTR13057
OG0007654	ORYLA18713	XENTR05371
OG0007655	ORYLA14941	XENTR05289, XENTR05288
OG0007655	ORYLA06841, ORYLA13612	XENTR13279
OG0007656	ORYLA11259	XENTR00778
OG0007657	ORYLA12352	XENTR16019
OG0007658	ORYLA01027	XENTR05907
OG0007660	ORYLA06636	XENTR04694
OG0007662	ORYLA07565, ORYLA07566	XENTR18077
OG0007664	ORYLA15115	XENTR01452
OG0007665	ORYLA02675	XENTR02691
OG0007666	ORYLA16689, ORYLA19032	XENTR01765
OG0007667	ORYLA13912	XENTR12332
OG0007668	ORYLA17549	XENTR06339
OG0007669	ORYLA10867, ORYLA14768	XENTR02878
OG0007670	ORYLA05143	XENTR08084
OG0007671	ORYLA10047, ORYLA06144	XENTR10389
OG0007672	ORYLA09421	XENTR02586
OG0007673	ORYLA05954	XENTR12090
OG0007674	ORYLA10748	XENTR06686
OG0007676	ORYLA15905	XENTR11756
OG0007677	ORYLA02741	XENTR15136
OG0007680	ORYLA04680	XENTR07166
OG0007684	ORYLA04277	XENTR02092
OG0007685	ORYLA04777	XENTR09953
OG0007686	ORYLA12300	XENTR03729
OG0007687	ORYLA17022	XENTR05620
OG0007688	ORYLA09192	XENTR01890, XENTR01891
OG0007688	ORYLA09193	XENTR01892
OG0007689	ORYLA17604	XENTR01147
OG0007690	ORYLA19010	XENTR02183
OG0007692	ORYLA14149	XENTR04674
OG0007694	ORYLA05416	XENTR10479
OG0007695	ORYLA02065, ORYLA01646	XENTR13772
OG0007696	ORYLA11055, ORYLA15060	XENTR10724
OG0007701	ORYLA17283	XENTR01199
OG0007702	ORYLA19222	XENTR17687
OG0007703	ORYLA19369	XENTR14246
OG0007706	ORYLA16294	XENTR01370
OG0007707	ORYLA07279	XENTR04394
OG0007708	ORYLA15979	XENTR08554
OG0007709	ORYLA12564	XENTR09197
OG0007712	ORYLA19931	XENTR13584
OG0007713	ORYLA16096	XENTR05208
OG0007715	ORYLA02645	XENTR04543
OG0007717	ORYLA04892	XENTR07567
OG0007718	ORYLA09021	XENTR02924
OG0007719	ORYLA06546	XENTR03373
OG0007721	ORYLA04955	XENTR08661
OG0007722	ORYLA18334	XENTR10029
OG0007723	ORYLA18893	XENTR05353
OG0007726	ORYLA14878	XENTR04430
OG0007728	ORYLA09087	XENTR07809
OG0007729	ORYLA15147	XENTR00460
OG0007734	ORYLA13593	XENTR08115
OG0007736	ORYLA03755	XENTR01490
OG0007738	ORYLA08765	XENTR07139
OG0007739	ORYLA15510, ORYLA15465	XENTR17717
OG0007741	ORYLA12529	XENTR05551
OG0007743	ORYLA15748	XENTR06228
OG0007744	ORYLA03484	XENTR02881
OG0007745	ORYLA15106	XENTR07768
OG0007746	ORYLA11437	XENTR16570
OG0007749	ORYLA14559	XENTR02891
OG0007750	ORYLA00710	XENTR14778
OG0007751	ORYLA07513	XENTR11316
OG0007752	ORYLA04249	XENTR06969
OG0007755	ORYLA15303	XENTR14264
OG0007756	ORYLA04657	XENTR14356
OG0007758	ORYLA20257	XENTR13164
OG0007759	ORYLA13401	XENTR04000
OG0007760	ORYLA15939	XENTR15814, XENTR15813
OG0007761	ORYLA14432, ORYLA15518	XENTR17401
OG0007762	ORYLA08357	XENTR08817
OG0007763	ORYLA13264	XENTR00440
OG0007766	ORYLA07757	XENTR10400
OG0007767	ORYLA08931	XENTR08581
OG0007768	ORYLA04186	XENTR17576
OG0007769	ORYLA07999	XENTR01777
OG0007771	ORYLA11217	XENTR15546
OG0007772	ORYLA19133	XENTR07435
OG0007774	ORYLA09883	XENTR05383
OG0007775	ORYLA04522	XENTR04949
OG0007776	ORYLA04057	XENTR08306, XENTR08307
OG0007779	ORYLA06689	XENTR04164
OG0007780	ORYLA11613	XENTR09041
OG0007781	ORYLA14752	XENTR00779
OG0007782	ORYLA16300	XENTR14902
OG0007784	ORYLA08060	XENTR06932
OG0007786	ORYLA18688	XENTR00598
OG0007789	ORYLA07928	XENTR18266
OG0007790	ORYLA06620	XENTR01818
OG0007791	ORYLA13884	XENTR11475
OG0007793	ORYLA13274	XENTR12360, XENTR12359
OG0007794	ORYLA17293	XENTR06444
OG0007797	ORYLA07929	XENTR18265
OG0007798	ORYLA00492	XENTR05659
OG0007799	ORYLA05665	XENTR15628
OG0007800	ORYLA03145	XENTR16640
OG0007801	ORYLA16766, ORYLA07780	XENTR07313
OG0007802	ORYLA05806	XENTR11495
OG0007803	ORYLA00124	XENTR13056
OG0007804	ORYLA05116	XENTR05761
OG0007805	ORYLA03446	XENTR02609
OG0007806	ORYLA01961, ORYLA20363	XENTR11856
OG0007806	ORYLA14539	XENTR18725
OG0007807	ORYLA07875	XENTR09529
OG0007808	ORYLA13705	XENTR07032
OG0007809	ORYLA13691	XENTR07698
OG0007810	ORYLA13827	XENTR07030
OG0007811	ORYLA13112	XENTR06252
OG0007812	ORYLA09278	XENTR02941
OG0007813	ORYLA05391	XENTR07628
OG0007814	ORYLA08100	XENTR04268
OG0007818	ORYLA09109	XENTR04391
OG0007820	ORYLA04378	XENTR11150
OG0007821	ORYLA17340	XENTR11027, XENTR11028
OG0007823	ORYLA19067, ORYLA19068	XENTR09570
OG0007825	ORYLA13025	XENTR13803
OG0007826	ORYLA02663	XENTR10314
OG0007827	ORYLA18780, ORYLA18779	XENTR01637
OG0007829	ORYLA15176	XENTR00492
OG0007830	ORYLA14956	XENTR05313
OG0007831	ORYLA01418	XENTR04325
OG0007832	ORYLA10104	XENTR03054
OG0007833	ORYLA17891	XENTR01163, XENTR01162
OG0007834	ORYLA01285	XENTR17143
OG0007835	ORYLA02635	XENTR11023
OG0007836	ORYLA01356	XENTR11928
OG0007837	ORYLA08812	XENTR03959
OG0007838	ORYLA17639	XENTR01164
OG0007840	ORYLA08937	XENTR04645
OG0007841	ORYLA04908	XENTR09299
OG0007842	ORYLA07052	XENTR12876
OG0007843	ORYLA04606	XENTR03294, XENTR01615
OG0007845	ORYLA13896	XENTR12248
OG0007847	ORYLA17455	XENTR05732
OG0007848	ORYLA05186	XENTR16347
OG0007849	ORYLA10492	XENTR11713
OG0007850	ORYLA07967	XENTR15952
OG0007851	ORYLA19938	XENTR14859
OG0007852	ORYLA13909	XENTR16462
OG0007854	ORYLA18212	XENTR10673
OG0007858	ORYLA17809	XENTR02288
OG0007859	ORYLA09841	XENTR03062
OG0007860	ORYLA13702, ORYLA15670, ORYLA13687	XENTR02345
OG0007862	ORYLA16499	XENTR19141, XENTR02758
OG0007863	ORYLA20172	XENTR04839
OG0007863	ORYLA11120	XENTR09282
OG0007867	ORYLA09528	XENTR03957
OG0007868	ORYLA15341	XENTR14056
OG0007868	ORYLA15140, ORYLA12478	XENTR10887, XENTR10886
OG0007870	ORYLA13609, ORYLA10321, ORYLA10320	XENTR08087
OG0007871	ORYLA17761	XENTR02205
OG0007872	ORYLA04796	XENTR09942
OG0007873	ORYLA03432	XENTR10098
OG0007873	ORYLA06172, ORYLA06170, ORYLA02008	XENTR14581
OG0007875	ORYLA01804	XENTR03361
OG0007875	ORYLA16182, ORYLA14348	XENTR05218
OG0007908	ORYLA08961	XENTR07798
OG0007911	ORYLA05799	XENTR11190
OG0007913	ORYLA14886	XENTR02655
OG0007916	ORYLA09560	XENTR05182
OG0007917	ORYLA09503	XENTR00915
OG0007918	ORYLA01441	XENTR11754
OG0007924	ORYLA10806	XENTR11372
OG0007925	ORYLA17431, ORYLA17426	XENTR08045, XENTR08046
OG0007931	ORYLA03575	XENTR05786
OG0007931	ORYLA18548	XENTR03537
OG0007932	ORYLA02191	XENTR02158
OG0007933	ORYLA15039	XENTR16299
OG0007934	ORYLA11006, ORYLA09764	XENTR17047
OG0007935	ORYLA11489, ORYLA11488, ORYLA10822	XENTR09394
OG0007936	ORYLA11783, ORYLA11782	XENTR07631
OG0007937	ORYLA12541	XENTR00174, XENTR00175
OG0007939	ORYLA09299	XENTR02914
OG0007940	ORYLA11913	XENTR09589
OG0007942	ORYLA00254, ORYLA17113	XENTR12219
OG0007943	ORYLA12929	XENTR05797
OG0007945	ORYLA03545	XENTR04935
OG0007947	ORYLA16624	XENTR09798
OG0007948	ORYLA03116	XENTR08888
OG0007949	ORYLA12843	XENTR04521
OG0007951	ORYLA07777	XENTR01715
OG0007952	ORYLA09182	XENTR10420
OG0007953	ORYLA08727	XENTR03972, XENTR18628
OG0007955	ORYLA10392	XENTR10965
OG0007956	ORYLA19095	XENTR00552
OG0007957	ORYLA07016	XENTR13036
OG0007958	ORYLA16538	XENTR11070
OG0007959	ORYLA06759	XENTR00298
OG0007961	ORYLA06588, ORYLA13113	XENTR06254
OG0007962	ORYLA04455	XENTR13797
OG0007964	ORYLA02311	XENTR01940
OG0007966	ORYLA17404	XENTR00581
OG0007968	ORYLA04990	XENTR07552
OG0007969	ORYLA13627	XENTR11152
OG0007972	ORYLA06254	XENTR04607
OG0007973	ORYLA20273	XENTR18672
OG0007974	ORYLA10212	XENTR13640
OG0007975	ORYLA16228	XENTR08436
OG0007976	ORYLA00600	XENTR10402
OG0007977	ORYLA16524	XENTR01009
OG0007979	ORYLA01404	XENTR05250
OG0007980	ORYLA05197, ORYLA05196	XENTR17620
OG0007981	ORYLA10350	XENTR08502
OG0007983	ORYLA05241	XENTR16037
OG0007985	ORYLA19749	XENTR15302
OG0007987	ORYLA17624, ORYLA16882	XENTR18668
OG0007988	ORYLA07679	XENTR15923
OG0007990	ORYLA01553	XENTR11787
OG0007991	ORYLA11952	XENTR13088
OG0007992	ORYLA08939	XENTR15680
OG0007992	ORYLA12569	XENTR05050
OG0007993	ORYLA11458	XENTR05533
OG0007994	ORYLA19701	XENTR05525
OG0007996	ORYLA05852	XENTR15283
OG0007997	ORYLA01173, ORYLA01172	XENTR10426
OG0007999	ORYLA16389	XENTR06951
OG0008000	ORYLA18400	XENTR16143
OG0008001	ORYLA17558	XENTR01930
OG0008004	ORYLA06256	XENTR04573
OG0008006	ORYLA00992	XENTR12594
OG0008007	ORYLA07323	XENTR04295
OG0008011	ORYLA20138	XENTR02801
OG0008014	ORYLA03713	XENTR16102
OG0008016	ORYLA12316	XENTR09313
OG0008018	ORYLA05042	XENTR08274
OG0008019	ORYLA17175	XENTR17876
OG0008020	ORYLA12517	XENTR00191
OG0008021	ORYLA08699	XENTR08617
OG0008023	ORYLA20131	XENTR17830
OG0008026	ORYLA11205	XENTR08941
OG0008027	ORYLA10539	XENTR13080
OG0008028	ORYLA08852	XENTR04519
OG0008029	ORYLA04581	XENTR06544
OG0008030	ORYLA02706	XENTR00882
OG0008031	ORYLA03385	XENTR12706
OG0008033	ORYLA00942	XENTR07921
OG0008035	ORYLA14502, ORYLA20249	XENTR10036
OG0008035	ORYLA13456, ORYLA06639	XENTR03937
OG0008036	ORYLA16709	XENTR16276
OG0008039	ORYLA17282	XENTR00527
OG0008040	ORYLA11576	XENTR14621
OG0008045	ORYLA01796	XENTR11803
OG0008049	ORYLA11671	XENTR06531
OG0008051	ORYLA16920	XENTR01785
OG0008052	ORYLA10108	XENTR13093
OG0008053	ORYLA01774	XENTR03171
OG0008054	ORYLA01815	XENTR02300
OG0008055	ORYLA10841	XENTR02343
OG0008056	ORYLA20489	XENTR05929
OG0008057	ORYLA19411	XENTR01103
OG0008059	ORYLA05431	XENTR05460
OG0008062	ORYLA12174	XENTR08530
OG0008063	ORYLA14620	XENTR12672
OG0008064	ORYLA02000	XENTR12946
OG0008065	ORYLA15002	XENTR12888
OG0008066	ORYLA14650	XENTR11095
OG0008067	ORYLA11729	XENTR07473
OG0008068	ORYLA00668	XENTR03293
OG0008068	ORYLA04605	XENTR01617
OG0008070	ORYLA09225	XENTR04503
OG0008071	ORYLA19110	XENTR00077
OG0008072	ORYLA13669	XENTR16479
OG0008075	ORYLA20225	XENTR15145
OG0008076	ORYLA15704	XENTR01791
OG0008077	ORYLA04461	XENTR16541
OG0008078	ORYLA16198, ORYLA14361	XENTR08566
OG0008079	ORYLA09004	XENTR13201
OG0008081	ORYLA05422	XENTR10425
OG0008083	ORYLA10670	XENTR03038
OG0008085	ORYLA19641	XENTR06383
OG0008086	ORYLA08377	XENTR10502, XENTR10503
OG0008087	ORYLA08630	XENTR10380
OG0008088	ORYLA11467	XENTR09004
OG0008089	ORYLA14779	XENTR02865
OG0008090	ORYLA02016	XENTR12430
OG0008098	ORYLA04714	XENTR08899
OG0008099	ORYLA16523	XENTR15326
OG0008100	ORYLA10361	XENTR13894
OG0008104	ORYLA08205	XENTR11834
OG0008105	ORYLA05225	XENTR00182
OG0008106	ORYLA20140	XENTR11126
OG0008108	ORYLA18616	XENTR00468
OG0008109	ORYLA04494	XENTR06543
OG0008110	ORYLA06491	XENTR18890
OG0008111	ORYLA12163	XENTR02658
OG0008112	ORYLA10743	XENTR02402
OG0008113	ORYLA02535	XENTR08629
OG0008115	ORYLA10059	XENTR06677
OG0008116	ORYLA16815	XENTR07381, XENTR07380
OG0008116	ORYLA00767	XENTR01767
OG0008117	ORYLA02099	XENTR18637
OG0008119	ORYLA07084	XENTR17669, XENTR06528
OG0008123	ORYLA05247, ORYLA01036	XENTR12795
OG0008125	ORYLA01480	XENTR10329
OG0008127	ORYLA01046	XENTR04380
OG0008136	ORYLA19591	XENTR02981
OG0008143	ORYLA03906	XENTR06411
OG0008148	ORYLA10360	XENTR08450
OG0008148	ORYLA10372, ORYLA10373, ORYLA11898, ORYLA11899	XENTR04228
OG0008149	ORYLA20403	XENTR05479
OG0008150	ORYLA02534	XENTR08628
OG0008150	ORYLA07152	XENTR15728
OG0008151	ORYLA05074, ORYLA18162	XENTR04330
OG0008153	ORYLA04469	XENTR04589, XENTR04577, XENTR17358, XENTR04588
OG0008154	ORYLA19665, ORYLA04890	XENTR10116, XENTR10117
OG0008156	ORYLA10792	XENTR08049
OG0008157	ORYLA08271	XENTR06947
OG0008194	ORYLA07564	XENTR09689
OG0008196	ORYLA14954	XENTR05316
OG0008199	ORYLA00667	XENTR03291
OG0008201	ORYLA13729	XENTR02829
OG0008202	ORYLA04116	XENTR09753
OG0008203	ORYLA03875	XENTR07528
OG0008204	ORYLA07901	XENTR08937
OG0008205	ORYLA18021	XENTR07731
OG0008209	ORYLA04491	XENTR15514
OG0008213	ORYLA08797	XENTR12606, XENTR00651
OG0008215	ORYLA04043	XENTR08813
OG0008217	ORYLA00651	XENTR03890
OG0008218	ORYLA08279, ORYLA08289	XENTR07362
OG0008220	ORYLA06227	XENTR12599
OG0008222	ORYLA05041	XENTR08273
OG0008223	ORYLA01032	XENTR05245
OG0008224	ORYLA04620	XENTR03726
OG0008225	ORYLA01231	XENTR07518
OG0008227	ORYLA17495	XENTR05711
OG0008228	ORYLA16000, ORYLA14198	XENTR11910
OG0008230	ORYLA07487	XENTR15917
OG0008232	ORYLA04395	XENTR01508
OG0008234	ORYLA19163	XENTR07376
OG0008235	ORYLA15608	XENTR09235
OG0008236	ORYLA05655	XENTR12434
OG0008238	ORYLA05797	XENTR11188
OG0008240	ORYLA16537	XENTR11069
OG0008243	ORYLA18949	XENTR09391
OG0008244	ORYLA08001	XENTR01796, XENTR01795
OG0008246	ORYLA16107	XENTR05230
OG0008247	ORYLA00189	XENTR08654, XENTR08656, XENTR08655
OG0008249	ORYLA18849	XENTR17513
OG0008250	ORYLA13196	XENTR08113
OG0008252	ORYLA02253	XENTR00568
OG0008254	ORYLA02035	XENTR18327
OG0008256	ORYLA11972	XENTR12140
OG0008257	ORYLA09315	XENTR13641
OG0008258	ORYLA18362	XENTR15402
OG0008259	ORYLA08517	XENTR12735
OG0008260	ORYLA08936	XENTR06274
OG0008262	ORYLA19581	XENTR06791
OG0008263	ORYLA01421	XENTR14542
OG0008264	ORYLA02386	XENTR00573
OG0008265	ORYLA15477, ORYLA15476	XENTR14446
OG0008267	ORYLA19521	XENTR01352
OG0008268	ORYLA02726	XENTR15406
OG0008269	ORYLA09441	XENTR17860
OG0008271	ORYLA13476	XENTR04352
OG0008272	ORYLA15228	XENTR09866
OG0008273	ORYLA07469	XENTR17915
OG0008274	ORYLA14530	XENTR13469
OG0008277	ORYLA12357	XENTR17427
OG0008278	ORYLA17274	XENTR10940
OG0008280	ORYLA19160	XENTR17743
OG0008281	ORYLA01101	XENTR11627
OG0008283	ORYLA17263	XENTR08251
OG0008284	ORYLA03504	XENTR02074
OG0008286	ORYLA15420	XENTR02486
OG0008289	ORYLA02869	XENTR06153
OG0008292	ORYLA12584	XENTR05323
OG0008293	ORYLA15238	XENTR13222
OG0008294	ORYLA01419	XENTR18970
OG0008295	ORYLA18589	XENTR00184
OG0008297	ORYLA02603	XENTR04554
OG0008298	ORYLA15382	XENTR14480
OG0008300	ORYLA00339	XENTR07452
OG0008301	ORYLA05278	XENTR14215
OG0008303	ORYLA10240	XENTR08492, XENTR08493
OG0008304	ORYLA09646	XENTR06190
OG0008305	ORYLA09360	XENTR08211
OG0008306	ORYLA20098	XENTR01064
OG0008306	ORYLA16443	XENTR18942, XENTR14197
OG0008307	ORYLA10871	XENTR18959
OG0008309	ORYLA13099	XENTR01300
OG0008312	ORYLA16747	XENTR06572
OG0008315	ORYLA16373	XENTR14695
OG0008316	ORYLA09810	XENTR03153
OG0008318	ORYLA10744	XENTR02401
OG0008319	ORYLA20233	XENTR16661
OG0008320	ORYLA03952	XENTR13174
OG0008323	ORYLA00406	XENTR04337
OG0008325	ORYLA14545	XENTR05952
OG0008331	ORYLA10769	XENTR05539
OG0008333	ORYLA03529	XENTR06251
OG0008336	ORYLA14585	XENTR02376
OG0008337	ORYLA18407	XENTR13556
OG0008338	ORYLA11730	XENTR07472
OG0008339	ORYLA18585	XENTR09613
OG0008340	ORYLA15323	XENTR10709
OG0008341	ORYLA08675	XENTR09053
OG0008342	ORYLA15204	XENTR07758
OG0008342	ORYLA05375	XENTR00242
OG0008343	ORYLA02190	XENTR08200
OG0008345	ORYLA18966	XENTR01459
OG0008346	ORYLA10815	XENTR11364
OG0008350	ORYLA16967	XENTR17287
OG0008351	ORYLA13395	XENTR13343
OG0008353	ORYLA14567	XENTR16294
OG0008355	ORYLA04748	XENTR00614
OG0008357	ORYLA14896	XENTR11247
OG0008358	ORYLA15281	XENTR18534
OG0008359	ORYLA13805	XENTR03009
OG0008360	ORYLA02057	XENTR17756
OG0008363	ORYLA19921	XENTR12798
OG0008364	ORYLA07390	XENTR11314
OG0008365	ORYLA18861	XENTR02735
OG0008367	ORYLA08084	XENTR08139
