Orthogroup	ORYLA	SACKO_ok
OG0003431	ORYLA13930, ORYLA13647	SACKO_02696
OG0003432	ORYLA09229	SACKO_21364
OG0003433	ORYLA04481	SACKO_19315
OG0003434	ORYLA08873	SACKO_27927
OG0003435	ORYLA11612, ORYLA10262	SACKO_25724
OG0003437	ORYLA16686, ORYLA18274, ORYLA16631	SACKO_25025
OG0003439	ORYLA08660	SACKO_33811
OG0003440	ORYLA09996, ORYLA09995, ORYLA19837	SACKO_12972
OG0003441	ORYLA11240, ORYLA14053	SACKO_30707, SACKO_33516, SACKO_30700
OG0003442	ORYLA03904, ORYLA07561, ORYLA08501, ORYLA13557	SACKO_15203
OG0003443	ORYLA08295, ORYLA10121	SACKO_22199
OG0003444	ORYLA12477	SACKO_29328
OG0003445	ORYLA02950	SACKO_06557, SACKO_06554
OG0003448	ORYLA12750	SACKO_29640
OG0003449	ORYLA08945	SACKO_09979
OG0003450	ORYLA06472	SACKO_15572
OG0003451	ORYLA09529	SACKO_04785
OG0003452	ORYLA05284	SACKO_24050
OG0003453	ORYLA17585	SACKO_10209
OG0003454	ORYLA16419, ORYLA05702, ORYLA07880	SACKO_30324
OG0003455	ORYLA15928	SACKO_22919
OG0003456	ORYLA16281	SACKO_28683
OG0003457	ORYLA07032, ORYLA10641	SACKO_17526, SACKO_07023
OG0003459	ORYLA04696, ORYLA10058	SACKO_12030
OG0003460	ORYLA20040, ORYLA04718	SACKO_05169
OG0003462	ORYLA16610	SACKO_00776
OG0003463	ORYLA18517, ORYLA11792	SACKO_31602
OG0003464	ORYLA07795	SACKO_26254
OG0003465	ORYLA17241	SACKO_23058
OG0003466	ORYLA08173, ORYLA02600, ORYLA01193	SACKO_02294
OG0003467	ORYLA02217	SACKO_32119
OG0003469	ORYLA02002	SACKO_13512
OG0003469	ORYLA15259	SACKO_13507
OG0003471	ORYLA05163	SACKO_27838
OG0003472	ORYLA09943	SACKO_24937
OG0003473	ORYLA03676	SACKO_33089
OG0003474	ORYLA05348, ORYLA01720, ORYLA01933	SACKO_18192
OG0003475	ORYLA09037	SACKO_31281
OG0003476	ORYLA10956	SACKO_26059
OG0003477	ORYLA05136	SACKO_20610
OG0003478	ORYLA10473	SACKO_00688
OG0003479	ORYLA19858, ORYLA19857, ORYLA19376, ORYLA14248	SACKO_01184
OG0003480	ORYLA14009	SACKO_11010
OG0003481	ORYLA09851	SACKO_13902
OG0003482	ORYLA19870	SACKO_26994
OG0003483	ORYLA05235	SACKO_18557
OG0003487	ORYLA01531	SACKO_25911, SACKO_25905
OG0003488	ORYLA09086	SACKO_21273
OG0003489	ORYLA10608, ORYLA05128	SACKO_29393
OG0003490	ORYLA09588	SACKO_04384
OG0003491	ORYLA01435, ORYLA03786, ORYLA08768	SACKO_26412
OG0003492	ORYLA19071	SACKO_31827
OG0003495	ORYLA15496, ORYLA20263, ORYLA20109	SACKO_30140
OG0003496	ORYLA03579	SACKO_06794
OG0003497	ORYLA03780	SACKO_02621
OG0003498	ORYLA00351	SACKO_01996, SACKO_01988
OG0003499	ORYLA14587	SACKO_22766
OG0003501	ORYLA13017	SACKO_30952
OG0003502	ORYLA03987	SACKO_20189
OG0003503	ORYLA08311	SACKO_09739
OG0003504	ORYLA00809, ORYLA05813, ORYLA05814	SACKO_16259
OG0003505	ORYLA15188	SACKO_26757
OG0003506	ORYLA03663, ORYLA07315	SACKO_24649
OG0003507	ORYLA13206, ORYLA13567	SACKO_15223, SACKO_03869
OG0003508	ORYLA09159, ORYLA06715	SACKO_06902
OG0003509	ORYLA07419	SACKO_34164
OG0003510	ORYLA14280	SACKO_30246
OG0003511	ORYLA17668	SACKO_09852
OG0003512	ORYLA17979, ORYLA14116	SACKO_20205
OG0003513	ORYLA19681, ORYLA05692	SACKO_30320, SACKO_14277
OG0003514	ORYLA14323, ORYLA13834, ORYLA20337	SACKO_25947, SACKO_14249, SACKO_25494
OG0003515	ORYLA00165	SACKO_30659
OG0003517	ORYLA14850, ORYLA11261	SACKO_15617
OG0003518	ORYLA02219	SACKO_26732
OG0003519	ORYLA06032	SACKO_12908
OG0003520	ORYLA10150	SACKO_18568, SACKO_23243
OG0003521	ORYLA03229	SACKO_02542
OG0003522	ORYLA11321, ORYLA10376	SACKO_24463
OG0003523	ORYLA06822	SACKO_34177, SACKO_33207
OG0003524	ORYLA14492	SACKO_28813
OG0003525	ORYLA06258	SACKO_24043, SACKO_19674, SACKO_18095, SACKO_24008
OG0003526	ORYLA05238, ORYLA00105, ORYLA08676	SACKO_17051, SACKO_12308
OG0003527	ORYLA03109	SACKO_00456
OG0003528	ORYLA09598	SACKO_21089
OG0003529	ORYLA08755, ORYLA16493	SACKO_32438
OG0003530	ORYLA08384, ORYLA09655	SACKO_12596
OG0003531	ORYLA10765, ORYLA01076	SACKO_00165
OG0003532	ORYLA09550	SACKO_31069
OG0003533	ORYLA20154	SACKO_23729
OG0003534	ORYLA04728, ORYLA10480	SACKO_07848
OG0003535	ORYLA17733, ORYLA17692	SACKO_28933
OG0003536	ORYLA20264	SACKO_22529
OG0003537	ORYLA02972	SACKO_16852, SACKO_18710
OG0003538	ORYLA04723	SACKO_14572
OG0003539	ORYLA00317	SACKO_02852
OG0003541	ORYLA12459	SACKO_26803
OG0003543	ORYLA06025	SACKO_32884
OG0003544	ORYLA05956	SACKO_26949, SACKO_12520
OG0003545	ORYLA16290, ORYLA00780, ORYLA16888	SACKO_28684, SACKO_03798
OG0003546	ORYLA02573, ORYLA06777	SACKO_10975
OG0003547	ORYLA15005	SACKO_00985
OG0003548	ORYLA07339, ORYLA19601	SACKO_18715
OG0003549	ORYLA11604, ORYLA13044	SACKO_31303
OG0003550	ORYLA06826, ORYLA09869	SACKO_21635
OG0003551	ORYLA17122, ORYLA02512, ORYLA02511	SACKO_25700
OG0003552	ORYLA06559, ORYLA12973	SACKO_04703
OG0003553	ORYLA02388	SACKO_24071
OG0003554	ORYLA02272, ORYLA04649	SACKO_27750
OG0003555	ORYLA08290	SACKO_27229
OG0003556	ORYLA11308, ORYLA15858, ORYLA16060	SACKO_20857
OG0003557	ORYLA17940, ORYLA05103	SACKO_27387
OG0003558	ORYLA12673	SACKO_16535
OG0003561	ORYLA11603, ORYLA09116	SACKO_31413
OG0003562	ORYLA16057, ORYLA05508	SACKO_19186
OG0003563	ORYLA08166	SACKO_24469
OG0003564	ORYLA02602, ORYLA17999, ORYLA01509	SACKO_17080
OG0003565	ORYLA04938, ORYLA17732	SACKO_33328, SACKO_08612
OG0003566	ORYLA12377	SACKO_03424
OG0003567	ORYLA16922	SACKO_17659
OG0003568	ORYLA17899	SACKO_29348
OG0003570	ORYLA06235, ORYLA06236	SACKO_10065
OG0003571	ORYLA05684, ORYLA15032	SACKO_20473
OG0003572	ORYLA03054, ORYLA01059, ORYLA11318, ORYLA10495	SACKO_16275
OG0003573	ORYLA18884	SACKO_03300
OG0003576	ORYLA15848, ORYLA19484	SACKO_10871
OG0003577	ORYLA05673	SACKO_06470
OG0003578	ORYLA19177	SACKO_25432
OG0003579	ORYLA07706	SACKO_31496
OG0003581	ORYLA04075	SACKO_32993, SACKO_32992
OG0003582	ORYLA13955	SACKO_20514, SACKO_20506
OG0003598	ORYLA13193, ORYLA02886	SACKO_18642
OG0003600	ORYLA20278	SACKO_26845
OG0003601	ORYLA10291, ORYLA10290	SACKO_22970
OG0003604	ORYLA03970, ORYLA03472, ORYLA14112, ORYLA17897	SACKO_02211
OG0003606	ORYLA11462, ORYLA10629, ORYLA02252	SACKO_14800
OG0003607	ORYLA08341	SACKO_11384
OG0003608	ORYLA13187	SACKO_31522, SACKO_25828
OG0003610	ORYLA11705	SACKO_11265
OG0003611	ORYLA01222	SACKO_17082
OG0003612	ORYLA05697	SACKO_07192
OG0003613	ORYLA14322, ORYLA13861	SACKO_09649
OG0003615	ORYLA07166	SACKO_03496
OG0003616	ORYLA13901, ORYLA15935, ORYLA17835	SACKO_25465
OG0003617	ORYLA20096	SACKO_22185
OG0003618	ORYLA09085	SACKO_02416
OG0003619	ORYLA00995	SACKO_04087
OG0003620	ORYLA16131	SACKO_04500
OG0003622	ORYLA11687	SACKO_14629, SACKO_28093
OG0003623	ORYLA05862	SACKO_00865
OG0003627	ORYLA12845, ORYLA04550	SACKO_03623
OG0003628	ORYLA12634	SACKO_29894
OG0003630	ORYLA07936	SACKO_05455
OG0003631	ORYLA18266, ORYLA04613	SACKO_08255
OG0003632	ORYLA14509, ORYLA20230, ORYLA20231, ORYLA20232, ORYLA08834	SACKO_10570
OG0003633	ORYLA15479	SACKO_04000, SACKO_29034
OG0003635	ORYLA01451	SACKO_20382
OG0003636	ORYLA05265	SACKO_32398
OG0003638	ORYLA11662	SACKO_04756
OG0003640	ORYLA16900, ORYLA07985, ORYLA08704	SACKO_16698
OG0003641	ORYLA05514, ORYLA13948, ORYLA15562	SACKO_25568
OG0003642	ORYLA14662, ORYLA00337	SACKO_29276
OG0003643	ORYLA16013	SACKO_24533
OG0003644	ORYLA19217, ORYLA19218	SACKO_09283
OG0003645	ORYLA17019, ORYLA16769	SACKO_23291
OG0003646	ORYLA12425	SACKO_03457
OG0003647	ORYLA18090, ORYLA02365	SACKO_09851
OG0003648	ORYLA10802	SACKO_11947
OG0003649	ORYLA12909	SACKO_04513
OG0003650	ORYLA14386	SACKO_09653, SACKO_34048
OG0003651	ORYLA15506	SACKO_13985
OG0003652	ORYLA04563, ORYLA03095	SACKO_24298
OG0003653	ORYLA01638, ORYLA07485	SACKO_18995
OG0003654	ORYLA09093, ORYLA11735	SACKO_34038
OG0003655	ORYLA11608, ORYLA09516	SACKO_24287
OG0003656	ORYLA12194, ORYLA06060	SACKO_13038
OG0003657	ORYLA04683, ORYLA09891	SACKO_16386
OG0003658	ORYLA01831	SACKO_28365, SACKO_28351, SACKO_16579, SACKO_05605
OG0003659	ORYLA19260	SACKO_30164
OG0003660	ORYLA04982, ORYLA08074	SACKO_06451, SACKO_27660
OG0003661	ORYLA13934	SACKO_00300, SACKO_17621
OG0003664	ORYLA16286	SACKO_00324
OG0003665	ORYLA11822	SACKO_18081, SACKO_18084, SACKO_18052
OG0003666	ORYLA02489, ORYLA13220, ORYLA06808	SACKO_16204
OG0003667	ORYLA03973, ORYLA03463, ORYLA17623	SACKO_07527
OG0003668	ORYLA12159	SACKO_16542
OG0003668	ORYLA14882	SACKO_07937
OG0003669	ORYLA00310	SACKO_29388, SACKO_29382
OG0003671	ORYLA19913, ORYLA05071, ORYLA03950	SACKO_06102
OG0003672	ORYLA07781	SACKO_22038
OG0003674	ORYLA00233	SACKO_16258
OG0003675	ORYLA05527	SACKO_02504
OG0003676	ORYLA18000	SACKO_32292
OG0003677	ORYLA09433, ORYLA09215, ORYLA16425	SACKO_22925
OG0003678	ORYLA19111, ORYLA18850	SACKO_00514
OG0003679	ORYLA09435, ORYLA09221	SACKO_05594
OG0003680	ORYLA09399	SACKO_07919
OG0003681	ORYLA15043, ORYLA12095	SACKO_22429
OG0003682	ORYLA05336, ORYLA11752	SACKO_09118
OG0003683	ORYLA02323	SACKO_19239
OG0003684	ORYLA09009	SACKO_16167
OG0003685	ORYLA12611	SACKO_17420
OG0003687	ORYLA16099, ORYLA09689	SACKO_02692
OG0003688	ORYLA15391	SACKO_15602
OG0003689	ORYLA00037	SACKO_12938, SACKO_04151
OG0003690	ORYLA10151	SACKO_17688
OG0003691	ORYLA00513	SACKO_06838
OG0003692	ORYLA17765, ORYLA17766	SACKO_30272
OG0003693	ORYLA11068, ORYLA15548	SACKO_30147, SACKO_30156
OG0003694	ORYLA05766	SACKO_13899
OG0003695	ORYLA18026, ORYLA02559, ORYLA06632, ORYLA13445	SACKO_15073
OG0003696	ORYLA14696	SACKO_23747, SACKO_23745
OG0003697	ORYLA18863	SACKO_33327
OG0003698	ORYLA05043, ORYLA17728	SACKO_23560
OG0003700	ORYLA00145, ORYLA16899	SACKO_28036
OG0003701	ORYLA09740	SACKO_29992
OG0003702	ORYLA04776, ORYLA10080	SACKO_09365
OG0003703	ORYLA19118, ORYLA07915	SACKO_22461
OG0003704	ORYLA00715, ORYLA06286	SACKO_18437
OG0003705	ORYLA01951	SACKO_07440
OG0003706	ORYLA06085	SACKO_21403
OG0003707	ORYLA12453	SACKO_10232
OG0003708	ORYLA10235	SACKO_10347
OG0003709	ORYLA15349, ORYLA12752	SACKO_29614, SACKO_29630, SACKO_29613
OG0003710	ORYLA04163, ORYLA08822	SACKO_14655
OG0003711	ORYLA12421	SACKO_19684
OG0003712	ORYLA16996, ORYLA19025	SACKO_24483
OG0003713	ORYLA13219, ORYLA06802	SACKO_23814
OG0003714	ORYLA19329	SACKO_12574
OG0003716	ORYLA13136	SACKO_26655
OG0003717	ORYLA02048	SACKO_18355
OG0003718	ORYLA08634	SACKO_13035
OG0003719	ORYLA05761	SACKO_21324
OG0003720	ORYLA06376, ORYLA01596	SACKO_27787
OG0003721	ORYLA01061	SACKO_27819
OG0003722	ORYLA06277, ORYLA02448	SACKO_09342
OG0003725	ORYLA13642, ORYLA17118	SACKO_29232
OG0003726	ORYLA05127	SACKO_21238, SACKO_21229, SACKO_21266, SACKO_21234
OG0003727	ORYLA01928, ORYLA05903	SACKO_09913, SACKO_09908
OG0003729	ORYLA08395	SACKO_10462
OG0003731	ORYLA00028	SACKO_09116
OG0003733	ORYLA07355	SACKO_25639
OG0003734	ORYLA02449	SACKO_10298
OG0003736	ORYLA15256	SACKO_08001
OG0003737	ORYLA18023, ORYLA13650	SACKO_21407
OG0003738	ORYLA16804	SACKO_02219
OG0003739	ORYLA10021	SACKO_32965
OG0003740	ORYLA14622	SACKO_08475
OG0003741	ORYLA06173	SACKO_23163
OG0003742	ORYLA06086, ORYLA02085, ORYLA16192	SACKO_16317
OG0003743	ORYLA02655, ORYLA17586	SACKO_20767
OG0003744	ORYLA15613, ORYLA13913	SACKO_15973
OG0003745	ORYLA17929	SACKO_21997, SACKO_21973
OG0003746	ORYLA20093, ORYLA08232, ORYLA19466, ORYLA02028	SACKO_04162
OG0003748	ORYLA14739, ORYLA10883, ORYLA16014, ORYLA16016, ORYLA16015	SACKO_12145
OG0003749	ORYLA15075, ORYLA11168	SACKO_08322
OG0003750	ORYLA15854	SACKO_12535, SACKO_09051
OG0003751	ORYLA12972	SACKO_27798, SACKO_28378, SACKO_28809, SACKO_28818, SACKO_28814
OG0003752	ORYLA20457, ORYLA20456, ORYLA14921	SACKO_12922
OG0003754	ORYLA14867	SACKO_08508
OG0003755	ORYLA04416	SACKO_29745
OG0003756	ORYLA15160	SACKO_18779
OG0003757	ORYLA03079	SACKO_06078
OG0003758	ORYLA15779	SACKO_22893
OG0003759	ORYLA16410, ORYLA01905, ORYLA01906	SACKO_28661, SACKO_18691
OG0003760	ORYLA07065, ORYLA12558	SACKO_23820
OG0003761	ORYLA14667, ORYLA19588	SACKO_10184, SACKO_16376
OG0003762	ORYLA16316	SACKO_02218
OG0003763	ORYLA04822	SACKO_12267, SACKO_12262, SACKO_12259, SACKO_16479
OG0003764	ORYLA16406	SACKO_05674, SACKO_05695, SACKO_05671, SACKO_09985
OG0003765	ORYLA15485, ORYLA19638	SACKO_23648
OG0003766	ORYLA14216	SACKO_29018
OG0003767	ORYLA05360	SACKO_34036, SACKO_34061, SACKO_34034
OG0003768	ORYLA11127	SACKO_08292
OG0003769	ORYLA08980	SACKO_26729
OG0003770	ORYLA03596	SACKO_30113
OG0003771	ORYLA19264, ORYLA17030	SACKO_24472
OG0003772	ORYLA12463	SACKO_12861
OG0003773	ORYLA08369	SACKO_25570
OG0003776	ORYLA18575	SACKO_19961, SACKO_22793, SACKO_32454
OG0003777	ORYLA09626, ORYLA20067	SACKO_18112
OG0003778	ORYLA11149, ORYLA15322	SACKO_19167
OG0003779	ORYLA16409	SACKO_17816
OG0003780	ORYLA13130, ORYLA07555, ORYLA09643	SACKO_32052
OG0003794	ORYLA16150, ORYLA01739, ORYLA20381, ORYLA15350, ORYLA12748	SACKO_16406
OG0003795	ORYLA20210	SACKO_26427
OG0003798	ORYLA19738, ORYLA13919	SACKO_04965
OG0003802	ORYLA03226	SACKO_00977
OG0003803	ORYLA02753, ORYLA02752, ORYLA12969	SACKO_16018
OG0003806	ORYLA16763	SACKO_25022
OG0003807	ORYLA00781	SACKO_28702
OG0003808	ORYLA01934	SACKO_11285
OG0003811	ORYLA12803	SACKO_23286, SACKO_31701
OG0003812	ORYLA19278	SACKO_19469
OG0003813	ORYLA18042, ORYLA17950	SACKO_02012
OG0003816	ORYLA05294	SACKO_29848
OG0003818	ORYLA04078	SACKO_15857
OG0003820	ORYLA07704	SACKO_04478
OG0003821	ORYLA13685, ORYLA15681, ORYLA13807	SACKO_23600
OG0003823	ORYLA11357	SACKO_05580
OG0003824	ORYLA17763	SACKO_12746
OG0003826	ORYLA04385	SACKO_00714
OG0003827	ORYLA07017, ORYLA07018, ORYLA13140	SACKO_27592
OG0003828	ORYLA02923	SACKO_16727
OG0003829	ORYLA06358	SACKO_06553
OG0003830	ORYLA10180, ORYLA11924	SACKO_27375, SACKO_27382
OG0003832	ORYLA14681, ORYLA10931	SACKO_16929
OG0003833	ORYLA08551	SACKO_15586, SACKO_23901
OG0003834	ORYLA06974, ORYLA12844, ORYLA15270	SACKO_32127
OG0003836	ORYLA00347, ORYLA00348, ORYLA04611	SACKO_30569
OG0003837	ORYLA16787	SACKO_26489, SACKO_21340
OG0003838	ORYLA09504, ORYLA00494	SACKO_16736
OG0003839	ORYLA06804	SACKO_03944
OG0003840	ORYLA19338	SACKO_04971
OG0003841	ORYLA02082	SACKO_22771
OG0003842	ORYLA11223	SACKO_21861
OG0003844	ORYLA00410	SACKO_31459
OG0003845	ORYLA04421	SACKO_11086
OG0003848	ORYLA06527, ORYLA13653	SACKO_14467
OG0003849	ORYLA14884, ORYLA02815, ORYLA12162	SACKO_29260
OG0003850	ORYLA05996	SACKO_27365
OG0003852	ORYLA17405	SACKO_19687
OG0003853	ORYLA18272	SACKO_33439, SACKO_06109
OG0003854	ORYLA13175	SACKO_07817
OG0003855	ORYLA01615, ORYLA19634	SACKO_20717
OG0003856	ORYLA17087	SACKO_00893
OG0003857	ORYLA19469, ORYLA19468	SACKO_19253
OG0003858	ORYLA04975	SACKO_32375
OG0003859	ORYLA11310	SACKO_08127, SACKO_30566
OG0003861	ORYLA19849	SACKO_06020
OG0003862	ORYLA09814, ORYLA12243	SACKO_10381
OG0003863	ORYLA04629, ORYLA17758	SACKO_16685
OG0003864	ORYLA03365	SACKO_22188
OG0003865	ORYLA09778, ORYLA13923, ORYLA15980	SACKO_07903
OG0003866	ORYLA08827	SACKO_20784
OG0003867	ORYLA19092	SACKO_16952
OG0003868	ORYLA19824, ORYLA12769	SACKO_03942
OG0003869	ORYLA08057	SACKO_04979
OG0003870	ORYLA16354	SACKO_31960
OG0003871	ORYLA09606	SACKO_17392
OG0003871	ORYLA09605	SACKO_17842
OG0003872	ORYLA17934, ORYLA17933	SACKO_01636
OG0003873	ORYLA12547	SACKO_11352, SACKO_11339
OG0003874	ORYLA05727, ORYLA01534	SACKO_11855
OG0003876	ORYLA05675	SACKO_25638
OG0003877	ORYLA13505	SACKO_03342
OG0003878	ORYLA11114, ORYLA15672, ORYLA14414	SACKO_30808, SACKO_14176
OG0003879	ORYLA14824	SACKO_05101
OG0003880	ORYLA12824	SACKO_08397
OG0003881	ORYLA19792, ORYLA19793	SACKO_26611, SACKO_26599
OG0003882	ORYLA10836, ORYLA15325	SACKO_25551
OG0003883	ORYLA05064, ORYLA00737, ORYLA07337, ORYLA07336	SACKO_13711
OG0003884	ORYLA12146	SACKO_06475
OG0003885	ORYLA05118, ORYLA08990	SACKO_26956
OG0003886	ORYLA07850	SACKO_05656
OG0003887	ORYLA06119	SACKO_34171
OG0003888	ORYLA09457	SACKO_14950
OG0003890	ORYLA02702, ORYLA03959	SACKO_02054
OG0003892	ORYLA10862	SACKO_01168
OG0003893	ORYLA04836	SACKO_09957
OG0003894	ORYLA17746	SACKO_00239
OG0003895	ORYLA17184	SACKO_00396
OG0003896	ORYLA00246, ORYLA16803, ORYLA16688	SACKO_28766
OG0003897	ORYLA06606	SACKO_11326
OG0003898	ORYLA12764	SACKO_25332
OG0003899	ORYLA00332	SACKO_14433
OG0003900	ORYLA03942	SACKO_06116
OG0003901	ORYLA11674	SACKO_09866, SACKO_09871
OG0003903	ORYLA00503	SACKO_12461
OG0003904	ORYLA12590	SACKO_07963
OG0003906	ORYLA19253, ORYLA19252	SACKO_07504
OG0003907	ORYLA07524	SACKO_16578
OG0003908	ORYLA00464	SACKO_23098
OG0003908	ORYLA11218	SACKO_14104
OG0003909	ORYLA11744	SACKO_06873
OG0003910	ORYLA01842	SACKO_25193
OG0003911	ORYLA18945	SACKO_05574
OG0003912	ORYLA15466, ORYLA12465	SACKO_19964
OG0003913	ORYLA01416	SACKO_21819
OG0003915	ORYLA12264, ORYLA00970	SACKO_17445
OG0003916	ORYLA06228, ORYLA02175	SACKO_16337
OG0003917	ORYLA13507	SACKO_14384, SACKO_02146
OG0003918	ORYLA01197, ORYLA19012	SACKO_03476
OG0003920	ORYLA01688	SACKO_25068
OG0003921	ORYLA07105	SACKO_23005
OG0003922	ORYLA09787	SACKO_28487
OG0003923	ORYLA10036	SACKO_12853
OG0003925	ORYLA05435	SACKO_09569
OG0003926	ORYLA14433	SACKO_31099, SACKO_18838, SACKO_29131
OG0003927	ORYLA17984	SACKO_08871
OG0003928	ORYLA07130	SACKO_07975
OG0003930	ORYLA15221	SACKO_32200
OG0003931	ORYLA07756	SACKO_31562
OG0003932	ORYLA09727	SACKO_08899
OG0003933	ORYLA14136, ORYLA10946	SACKO_24589
OG0003934	ORYLA18258	SACKO_18213
OG0003935	ORYLA10426	SACKO_12001
OG0003936	ORYLA15161	SACKO_01810
OG0003937	ORYLA04944, ORYLA02854, ORYLA17784, ORYLA17785, ORYLA02477	SACKO_02287
OG0003939	ORYLA08294	SACKO_15117
OG0003940	ORYLA12099	SACKO_32874, SACKO_08977, SACKO_31353, SACKO_08931
OG0003941	ORYLA20161, ORYLA19687	SACKO_33778
OG0003942	ORYLA11858	SACKO_29515
OG0003943	ORYLA19886, ORYLA11701, ORYLA12686	SACKO_20843
OG0003944	ORYLA06722	SACKO_18909
OG0003945	ORYLA14999, ORYLA20189	SACKO_09804, SACKO_29979
OG0003946	ORYLA00695, ORYLA00840	SACKO_03399
OG0003947	ORYLA17372	SACKO_25687
OG0003948	ORYLA17792	SACKO_13260
OG0003949	ORYLA13984	SACKO_15085, SACKO_24451
OG0003951	ORYLA15529	SACKO_27938
OG0003953	ORYLA04609, ORYLA04608	SACKO_09518
OG0003954	ORYLA05547, ORYLA11360	SACKO_02352
OG0003955	ORYLA00673	SACKO_14555
OG0003956	ORYLA13069	SACKO_04261
OG0003957	ORYLA09270	SACKO_19048
OG0003958	ORYLA01353, ORYLA17566, ORYLA02785	SACKO_14206
OG0003959	ORYLA02587	SACKO_27466
OG0003960	ORYLA14710	SACKO_05872
OG0003961	ORYLA06267	SACKO_15157
OG0003962	ORYLA04594, ORYLA08720, ORYLA03911	SACKO_06799
OG0003965	ORYLA10358	SACKO_27709, SACKO_08493
OG0003966	ORYLA18869, ORYLA18868	SACKO_31308, SACKO_15122
OG0003967	ORYLA00887	SACKO_05891, SACKO_19262
OG0003968	ORYLA08670, ORYLA09958, ORYLA06246	SACKO_23161
OG0003969	ORYLA12575	SACKO_19412
OG0003970	ORYLA17540	SACKO_04465
OG0003971	ORYLA18033	SACKO_11184
OG0003973	ORYLA18600, ORYLA00775	SACKO_17940, SACKO_17922
OG0003974	ORYLA12109, ORYLA14677	SACKO_26812
OG0003980	ORYLA14041, ORYLA14040	SACKO_06218, SACKO_06212, SACKO_06223
OG0003998	ORYLA00128	SACKO_32493
OG0003999	ORYLA09012	SACKO_18525
OG0004000	ORYLA06063	SACKO_20194
OG0004002	ORYLA05237	SACKO_22233
OG0004004	ORYLA15181	SACKO_29932
OG0004005	ORYLA11539	SACKO_17133, SACKO_17154
OG0004007	ORYLA12862, ORYLA02441	SACKO_27467
OG0004009	ORYLA07186, ORYLA18510, ORYLA05182	SACKO_27674
OG0004010	ORYLA12744	SACKO_07022, SACKO_07010
OG0004011	ORYLA08072, ORYLA04979, ORYLA02389, ORYLA17955	SACKO_21800
OG0004012	ORYLA03859, ORYLA03860	SACKO_03401
OG0004014	ORYLA09781	SACKO_04423
OG0004015	ORYLA13080	SACKO_00138
OG0004016	ORYLA15762	SACKO_04846
OG0004017	ORYLA16378	SACKO_31378
OG0004019	ORYLA07079	SACKO_00903
OG0004020	ORYLA03618	SACKO_23773
OG0004021	ORYLA04388, ORYLA04386, ORYLA04387	SACKO_24515
OG0004022	ORYLA04153	SACKO_33066
OG0004023	ORYLA19712	SACKO_12120
OG0004024	ORYLA09183	SACKO_00168, SACKO_21778
OG0004025	ORYLA17302	SACKO_24133, SACKO_14748
OG0004027	ORYLA15966	SACKO_27291
OG0004028	ORYLA19452, ORYLA19451	SACKO_02251
OG0004029	ORYLA05168	SACKO_15425
OG0004031	ORYLA03387	SACKO_11954
OG0004032	ORYLA00963, ORYLA09486	SACKO_05148
OG0004033	ORYLA00102, ORYLA05233	SACKO_32338
OG0004034	ORYLA18076, ORYLA05726, ORYLA18901	SACKO_12063
OG0004035	ORYLA13967, ORYLA19169	SACKO_05264
OG0004036	ORYLA03934, ORYLA07549, ORYLA01986	SACKO_24297
OG0004037	ORYLA12889	SACKO_11842
OG0004038	ORYLA19827	SACKO_18332
OG0004039	ORYLA05412	SACKO_32559
OG0004042	ORYLA12519	SACKO_29359
OG0004043	ORYLA11374	SACKO_04203
OG0004044	ORYLA06709	SACKO_31712
OG0004045	ORYLA05053, ORYLA00018	SACKO_33631
OG0004047	ORYLA00724, ORYLA16680	SACKO_00930
OG0004049	ORYLA12229, ORYLA01045, ORYLA05312, ORYLA11774	SACKO_04565
OG0004051	ORYLA12291, ORYLA09890	SACKO_17893
OG0004052	ORYLA13663	SACKO_11790, SACKO_11768, SACKO_11774, SACKO_11776, SACKO_11791, SACKO_00197
OG0004053	ORYLA02143	SACKO_12103
OG0004054	ORYLA20246	SACKO_22145
OG0004055	ORYLA11987	SACKO_08940
OG0004056	ORYLA13016	SACKO_02937, SACKO_02933
OG0004057	ORYLA18803	SACKO_20234
OG0004058	ORYLA11743	SACKO_00555, SACKO_22401
OG0004059	ORYLA09700	SACKO_04014
OG0004060	ORYLA05319	SACKO_28451
OG0004061	ORYLA06758	SACKO_14715
OG0004062	ORYLA04662, ORYLA01143	SACKO_33240
OG0004063	ORYLA10971	SACKO_18912
OG0004064	ORYLA20087	SACKO_28124
OG0004065	ORYLA15637	SACKO_31120
OG0004067	ORYLA00948	SACKO_06615
OG0004068	ORYLA07587	SACKO_03077
OG0004069	ORYLA17225	SACKO_16363
OG0004070	ORYLA00593	SACKO_26538, SACKO_33985
OG0004071	ORYLA19319	SACKO_17358
OG0004072	ORYLA07888	SACKO_06639
OG0004073	ORYLA20307, ORYLA13758	SACKO_11536
OG0004074	ORYLA13537, ORYLA07852	SACKO_24723
OG0004076	ORYLA01649, ORYLA01648	SACKO_25245
OG0004078	ORYLA04957, ORYLA04956	SACKO_33616
OG0004079	ORYLA20439, ORYLA00169	SACKO_14566
OG0004080	ORYLA10289, ORYLA07044	SACKO_22943
OG0004081	ORYLA06891	SACKO_22094
OG0004082	ORYLA06902	SACKO_02002
OG0004083	ORYLA10118	SACKO_26997
OG0004084	ORYLA10620, ORYLA11716	SACKO_12941
OG0004085	ORYLA12276	SACKO_33798
OG0004086	ORYLA05224	SACKO_31613
OG0004087	ORYLA09831	SACKO_23851
OG0004088	ORYLA13309, ORYLA20375	SACKO_25399
