Orthogroup	AMPFI_ok	NEMVE
OG0007741	AMPFI_13000	NEMVE02338
OG0007743	AMPFI_06731	NEMVE22363
OG0007744	AMPFI_03246	NEMVE15801
OG0007745	AMPFI_22441	NEMVE23484
OG0007746	AMPFI_07253	NEMVE15823
OG0007747	AMPFI_11334, AMPFI_01186	NEMVE23082
OG0007748	AMPFI_12204	NEMVE23336
OG0007749	AMPFI_07238	NEMVE14299, NEMVE12664
OG0007750	AMPFI_25870, AMPFI_01673	NEMVE16263
OG0007751	AMPFI_08540	NEMVE21679
OG0007752	AMPFI_06021	NEMVE25084
OG0007753	AMPFI_11539	NEMVE09762
OG0007757	AMPFI_16626	NEMVE22374
OG0007758	AMPFI_15867	NEMVE24832
OG0007759	AMPFI_02311	NEMVE23846
OG0007760	AMPFI_25779	NEMVE16471
OG0007763	AMPFI_20134	NEMVE01958, NEMVE20035
OG0007764	AMPFI_18099, AMPFI_02562, AMPFI_17910	NEMVE06037
OG0007766	AMPFI_07157	NEMVE05141
OG0007767	AMPFI_21979	NEMVE13662
OG0007768	AMPFI_05499	NEMVE21905
OG0007769	AMPFI_10842	NEMVE08042
OG0007770	AMPFI_04731, AMPFI_01658	NEMVE05408, NEMVE20937
OG0007771	AMPFI_13434	NEMVE13470
OG0007772	AMPFI_13415	NEMVE06176
OG0007773	AMPFI_08783, AMPFI_16491	NEMVE07114
OG0007774	AMPFI_04955	NEMVE08940
OG0007775	AMPFI_08695	NEMVE06546
OG0007776	AMPFI_13881	NEMVE20241
OG0007778	AMPFI_03347	NEMVE24975
OG0007779	AMPFI_11071	NEMVE10345
OG0007781	AMPFI_14581	NEMVE14598
OG0007782	AMPFI_20368	NEMVE13738
OG0007783	AMPFI_24128	NEMVE23094
OG0007785	AMPFI_05593	NEMVE23583
OG0007786	AMPFI_13958	NEMVE10346
OG0007787	AMPFI_14820	NEMVE04711, NEMVE04653
OG0007789	AMPFI_25379	NEMVE22184
OG0007790	AMPFI_11066	NEMVE13911
OG0007793	AMPFI_08371	NEMVE01965
OG0007794	AMPFI_00708	NEMVE13881
OG0007795	AMPFI_07427	NEMVE16217
OG0007796	AMPFI_09719	NEMVE16045
OG0007798	AMPFI_00648	NEMVE07652
OG0007800	AMPFI_20741	NEMVE02246
OG0007802	AMPFI_13897	NEMVE05110
OG0007803	AMPFI_00580	NEMVE14259
OG0007804	AMPFI_21881	NEMVE13958
OG0007805	AMPFI_13191	NEMVE23683
OG0007807	AMPFI_10825	NEMVE23161
OG0007809	AMPFI_17330	NEMVE19397
OG0007810	AMPFI_24586	NEMVE25323
OG0007811	AMPFI_20786	NEMVE22619
OG0007812	AMPFI_15940	NEMVE05957
OG0007813	AMPFI_06503	NEMVE22957
OG0007814	AMPFI_21682	NEMVE10610
OG0007816	AMPFI_01105	NEMVE14681
OG0007820	AMPFI_03274	NEMVE10824
OG0007823	AMPFI_06421	NEMVE14069
OG0007825	AMPFI_08757	NEMVE24335
OG0007826	AMPFI_09183	NEMVE22606
OG0007827	AMPFI_09270	NEMVE15793
OG0007829	AMPFI_11802	NEMVE14463
OG0007830	AMPFI_11813	NEMVE22401
OG0007831	AMPFI_12005	NEMVE13120
OG0007832	AMPFI_13134	NEMVE22265
OG0007833	AMPFI_13656	NEMVE23699
OG0007834	AMPFI_14388	NEMVE22860
OG0007835	AMPFI_15066, AMPFI_24749	NEMVE05299
OG0007837	AMPFI_15892	NEMVE17939
OG0007838	AMPFI_16450	NEMVE16374
OG0007839	AMPFI_18324, AMPFI_21908	NEMVE03369
OG0007840	AMPFI_18333	NEMVE14835
OG0007841	AMPFI_19038	NEMVE14118
OG0007842	AMPFI_19465	NEMVE04751
OG0007843	AMPFI_20098	NEMVE09373
OG0007845	AMPFI_21127	NEMVE23748
OG0007847	AMPFI_21199	NEMVE07339
OG0007848	AMPFI_22258	NEMVE22567
OG0007850	AMPFI_25222	NEMVE06247
OG0007908	AMPFI_12926	NEMVE13340
OG0007911	AMPFI_23439	NEMVE07983
OG0007912	AMPFI_00326	NEMVE15679, NEMVE24495, NEMVE17470
OG0007913	AMPFI_10987	NEMVE18005
OG0007915	AMPFI_07670	NEMVE19232, NEMVE06531
OG0007916	AMPFI_22419	NEMVE13298
OG0007917	AMPFI_11706	NEMVE24424
OG0007918	AMPFI_12537	NEMVE25851
OG0007919	AMPFI_02925, AMPFI_18992, AMPFI_20221, AMPFI_15055, AMPFI_22249, AMPFI_18725, AMPFI_23869, AMPFI_18209, AMPFI_23334, AMPFI_01858, AMPFI_00028, AMPFI_26070	NEMVE18679, NEMVE18678, NEMVE19444, NEMVE16119, NEMVE21259
OG0007920	AMPFI_09193	NEMVE23462
OG0007921	AMPFI_09277	NEMVE08958
OG0007924	AMPFI_06626	NEMVE16716
OG0007926	AMPFI_09453	NEMVE22555
OG0007927	AMPFI_05683	NEMVE13085
OG0007930	AMPFI_24374	NEMVE22670
OG0007932	AMPFI_07321	NEMVE20940, NEMVE23396
OG0007933	AMPFI_24490	NEMVE11999
OG0007934	AMPFI_21398	NEMVE25429
OG0007936	AMPFI_23955	NEMVE12282, NEMVE10998, NEMVE05778
OG0007937	AMPFI_08375	NEMVE25331
OG0007938	AMPFI_06474	NEMVE24777
OG0007940	AMPFI_05455	NEMVE24639
OG0007941	AMPFI_15168	NEMVE23201
OG0007943	AMPFI_06228	NEMVE13601
OG0007944	AMPFI_05040	NEMVE25215
OG0007945	AMPFI_02357, AMPFI_00719	NEMVE23257
OG0007946	AMPFI_05034	NEMVE25132
OG0007947	AMPFI_18057	NEMVE09699
OG0007948	AMPFI_10334	NEMVE08238
OG0007951	AMPFI_03195	NEMVE14182
OG0007952	AMPFI_10147	NEMVE14869
OG0007953	AMPFI_05678	NEMVE08477
OG0007954	AMPFI_05069	NEMVE19250
OG0007955	AMPFI_16512	NEMVE07888
OG0007957	AMPFI_14623	NEMVE15377
OG0007959	AMPFI_21334	NEMVE06212
OG0007960	AMPFI_03321	NEMVE24065, NEMVE16826
OG0007962	AMPFI_12638	NEMVE18122
OG0007963	AMPFI_01214	NEMVE13861
OG0007964	AMPFI_21832	NEMVE08711, NEMVE11799
OG0007965	AMPFI_07808	NEMVE20506
OG0007966	AMPFI_23170	NEMVE07836
OG0007968	AMPFI_11132	NEMVE01617
OG0007969	AMPFI_01771	NEMVE09301, NEMVE23413
OG0007971	AMPFI_18074	NEMVE07956
OG0007972	AMPFI_12030	NEMVE13341
OG0007973	AMPFI_05823	NEMVE08897
OG0007974	AMPFI_09698	NEMVE14826
OG0007977	AMPFI_15112	NEMVE06275
OG0007979	AMPFI_14503	NEMVE21700
OG0007980	AMPFI_19722	NEMVE05723
OG0007981	AMPFI_11722	NEMVE09517
OG0007982	AMPFI_22593, AMPFI_10432	NEMVE21094, NEMVE08716
OG0007983	AMPFI_09943	NEMVE14172
OG0007984	AMPFI_23898	NEMVE24343, NEMVE20219, NEMVE20180
OG0007985	AMPFI_12399, AMPFI_04135	NEMVE24004
OG0007987	AMPFI_23046	NEMVE13955
OG0007988	AMPFI_12877, AMPFI_17953	NEMVE13338
OG0007990	AMPFI_22745	NEMVE09182
OG0007991	AMPFI_16707	NEMVE22986
OG0007993	AMPFI_02776	NEMVE08910
OG0007994	AMPFI_21393	NEMVE03520
OG0007996	AMPFI_05966	NEMVE13646
OG0007997	AMPFI_09115	NEMVE19513
OG0007998	AMPFI_17357	NEMVE13103
OG0007998	AMPFI_24510	NEMVE03505
OG0007999	AMPFI_01805	NEMVE06729
OG0008000	AMPFI_09007	NEMVE09345, NEMVE20611
OG0008001	AMPFI_25367	NEMVE25418
OG0008002	AMPFI_21689	NEMVE25367
OG0008003	AMPFI_05104	NEMVE22529
OG0008004	AMPFI_10822	NEMVE20153, NEMVE13316, NEMVE21249
OG0008006	AMPFI_16469	NEMVE23911
OG0008007	AMPFI_13139	NEMVE25115
OG0008008	AMPFI_25912	NEMVE06561
OG0008009	AMPFI_08348	NEMVE24576
OG0008011	AMPFI_18612	NEMVE18294
OG0008012	AMPFI_12612	NEMVE24882
OG0008013	AMPFI_03278	NEMVE04911
OG0008016	AMPFI_15729	NEMVE08957
OG0008017	AMPFI_09425	NEMVE18181
OG0008019	AMPFI_13609	NEMVE25415
OG0008020	AMPFI_14461	NEMVE13173
OG0008022	AMPFI_09081	NEMVE07871
OG0008023	AMPFI_00998, AMPFI_22775	NEMVE07050
OG0008025	AMPFI_23825	NEMVE23311
OG0008026	AMPFI_00429	NEMVE25695
OG0008027	AMPFI_01486	NEMVE01124
OG0008028	AMPFI_11787	NEMVE08557
OG0008029	AMPFI_03797	NEMVE24281
OG0008030	AMPFI_23756	NEMVE17479
OG0008031	AMPFI_08965	NEMVE09401
OG0008036	AMPFI_05655	NEMVE06791
OG0008037	AMPFI_10779	NEMVE25946
OG0008038	AMPFI_12972	NEMVE05260
OG0008039	AMPFI_12471	NEMVE01393
OG0008040	AMPFI_13459	NEMVE13650
OG0008041	AMPFI_09625	NEMVE18872
OG0008043	AMPFI_04310, AMPFI_01067	NEMVE24564
OG0008044	AMPFI_00182	NEMVE16270
OG0008047	AMPFI_19293	NEMVE14161
OG0008048	AMPFI_06090	NEMVE12973
OG0008049	AMPFI_09649	NEMVE01869
OG0008051	AMPFI_16348	NEMVE13844
OG0008052	AMPFI_13973	NEMVE22576
OG0008053	AMPFI_10245	NEMVE06850
OG0008054	AMPFI_16895	NEMVE22146
OG0008056	AMPFI_08430	NEMVE22900
OG0008057	AMPFI_14790	NEMVE13357
OG0008059	AMPFI_17190, AMPFI_15349	NEMVE00213, NEMVE07562
OG0008062	AMPFI_19832	NEMVE10166
OG0008063	AMPFI_00572	NEMVE22876
OG0008064	AMPFI_23088, AMPFI_19393, AMPFI_22991	NEMVE19831
OG0008065	AMPFI_12989	NEMVE04900, NEMVE13327
OG0008068	AMPFI_24343	NEMVE07690, NEMVE14715
OG0008069	AMPFI_22884	NEMVE14728
OG0008071	AMPFI_09114	NEMVE15806
OG0008072	AMPFI_24640	NEMVE17950
OG0008073	AMPFI_05875	NEMVE13515
OG0008075	AMPFI_18963	NEMVE14443
OG0008077	AMPFI_16858	NEMVE10448
OG0008079	AMPFI_23704	NEMVE10412
OG0008080	AMPFI_03395	NEMVE14239
OG0008081	AMPFI_08017	NEMVE17317
OG0008082	AMPFI_06725	NEMVE14186
OG0008083	AMPFI_18304	NEMVE23989
OG0008084	AMPFI_16208	NEMVE23003
OG0008085	AMPFI_01438	NEMVE22309
OG0008088	AMPFI_05351	NEMVE09143
OG0008090	AMPFI_25052	NEMVE07296
OG0008091	AMPFI_07279	NEMVE24934
OG0008093	AMPFI_00760	NEMVE22789
OG0008094	AMPFI_01509	NEMVE05228
OG0008098	AMPFI_03002	NEMVE13839
OG0008099	AMPFI_03591	NEMVE17671
OG0008100	AMPFI_06853	NEMVE09715
OG0008102	AMPFI_07411	NEMVE05914
OG0008103	AMPFI_07817	NEMVE05057
OG0008104	AMPFI_08107	NEMVE04771
OG0008105	AMPFI_09929	NEMVE21942
OG0008106	AMPFI_10462	NEMVE09754, NEMVE19826
OG0008107	AMPFI_11086	NEMVE04951
OG0008108	AMPFI_11284	NEMVE07420
OG0008109	AMPFI_11697	NEMVE24545
OG0008110	AMPFI_12641	NEMVE05743
OG0008111	AMPFI_14617	NEMVE07727
OG0008112	AMPFI_14723	NEMVE09048
OG0008113	AMPFI_14844	NEMVE10318
OG0008117	AMPFI_17449	NEMVE18767
OG0008119	AMPFI_18841	NEMVE13736
OG0008120	AMPFI_19253	NEMVE22599
OG0008124	AMPFI_22339	NEMVE02297
OG0008126	AMPFI_23220	NEMVE22642
OG0008127	AMPFI_25473	NEMVE22668
OG0008194	AMPFI_03668	NEMVE19530
OG0008196	AMPFI_11912	NEMVE25681
OG0008199	AMPFI_16813	NEMVE13276, NEMVE00110
OG0008201	AMPFI_07031	NEMVE14732
OG0008202	AMPFI_10244	NEMVE22079
OG0008203	AMPFI_18647	NEMVE25423
OG0008205	AMPFI_14335	NEMVE06832
OG0008206	AMPFI_14174	NEMVE22519, NEMVE12130
OG0008208	AMPFI_09302	NEMVE15800
OG0008209	AMPFI_08788	NEMVE24399
OG0008211	AMPFI_07315	NEMVE24869
OG0008212	AMPFI_19889	NEMVE24884
OG0008213	AMPFI_08549	NEMVE06358, NEMVE12480
OG0008214	AMPFI_03117, AMPFI_22755	NEMVE17191
OG0008216	AMPFI_11177	NEMVE01716
OG0008217	AMPFI_22193	NEMVE05131
OG0008219	AMPFI_07239, AMPFI_11495	NEMVE07971
OG0008220	AMPFI_22814	NEMVE14539
OG0008221	AMPFI_23513	NEMVE15711
OG0008223	AMPFI_07844	NEMVE21473, NEMVE14007
OG0008225	AMPFI_21476	NEMVE21899, NEMVE20595
OG0008227	AMPFI_07029	NEMVE16143
OG0008228	AMPFI_10122	NEMVE08177, NEMVE08181
OG0008229	AMPFI_23911	NEMVE25333
OG0008230	AMPFI_05521	NEMVE18242
OG0008231	AMPFI_05547	NEMVE15184
OG0008232	AMPFI_23612	NEMVE14148
OG0008233	AMPFI_14946	NEMVE25594
OG0008234	AMPFI_06611	NEMVE07566
OG0008235	AMPFI_18455	NEMVE14636
OG0008236	AMPFI_09759	NEMVE07107, NEMVE20294
OG0008237	AMPFI_23396	NEMVE24150
OG0008238	AMPFI_11368	NEMVE23486
OG0008241	AMPFI_09428	NEMVE21828
OG0008244	AMPFI_24527	NEMVE19525
OG0008245	AMPFI_08268	NEMVE06377
OG0008246	AMPFI_11645	NEMVE13099
OG0008248	AMPFI_19513	NEMVE19607
OG0008249	AMPFI_08214	NEMVE25364
OG0008250	AMPFI_12283	NEMVE25890
OG0008251	AMPFI_19583	NEMVE25689
OG0008253	AMPFI_06261	NEMVE08540
OG0008254	AMPFI_02591	NEMVE25670
OG0008256	AMPFI_23356	NEMVE22958
OG0008257	AMPFI_09054, AMPFI_09890	NEMVE24826
OG0008258	AMPFI_15951	NEMVE25567
OG0008259	AMPFI_05338	NEMVE16553
OG0008260	AMPFI_21089	NEMVE00888
OG0008262	AMPFI_12856, AMPFI_21752	NEMVE01887
OG0008263	AMPFI_07599	NEMVE07916
OG0008265	AMPFI_06479	NEMVE17159
OG0008266	AMPFI_06495	NEMVE13343
OG0008267	AMPFI_06823	NEMVE17564
OG0008268	AMPFI_08036	NEMVE01321
OG0008269	AMPFI_09119	NEMVE10105
OG0008270	AMPFI_05663	NEMVE21725, NEMVE21733
OG0008271	AMPFI_24888	NEMVE16549
OG0008272	AMPFI_01881	NEMVE09402
OG0008276	AMPFI_17766	NEMVE23332, NEMVE15838
OG0008277	AMPFI_10748	NEMVE07710
OG0008279	AMPFI_17716	NEMVE24904
OG0008280	AMPFI_00105	NEMVE07638
OG0008281	AMPFI_17351	NEMVE24642
OG0008282	AMPFI_05485	NEMVE13187
OG0008289	AMPFI_03301	NEMVE22449, NEMVE20358
OG0008290	AMPFI_19833	NEMVE21697
OG0008292	AMPFI_25251	NEMVE17607
OG0008293	AMPFI_03423	NEMVE08887
OG0008294	AMPFI_12035	NEMVE25650
OG0008295	AMPFI_22240	NEMVE23337
OG0008296	AMPFI_07998, AMPFI_22866	NEMVE01829
OG0008297	AMPFI_15920	NEMVE24309
OG0008298	AMPFI_05163	NEMVE23136
OG0008300	AMPFI_26012	NEMVE06439
OG0008301	AMPFI_21648	NEMVE05011
OG0008303	AMPFI_05000	NEMVE07919
OG0008304	AMPFI_15827	NEMVE16043
OG0008305	AMPFI_17893	NEMVE18097
OG0008307	AMPFI_06534	NEMVE05421
OG0008308	AMPFI_16107, AMPFI_00448	NEMVE25859
OG0008309	AMPFI_03043	NEMVE22503
OG0008312	AMPFI_18714	NEMVE03436
OG0008313	AMPFI_21818	NEMVE13998
OG0008314	AMPFI_10374	NEMVE20605, NEMVE03422
OG0008315	AMPFI_14085, AMPFI_22484	NEMVE22753
OG0008316	AMPFI_14769, AMPFI_14556, AMPFI_25184	NEMVE05962
OG0008317	AMPFI_18631, AMPFI_00809	NEMVE03363
OG0008318	AMPFI_24230	NEMVE06801
OG0008319	AMPFI_08827	NEMVE14402
OG0008320	AMPFI_01703	NEMVE01620
OG0008321	AMPFI_15689	NEMVE07290
OG0008322	AMPFI_08266	NEMVE05413
OG0008324	AMPFI_04805	NEMVE05417
OG0008325	AMPFI_10597	NEMVE14879
OG0008326	AMPFI_12024, AMPFI_21802	NEMVE11429
OG0008329	AMPFI_10670, AMPFI_00214	NEMVE02236
OG0008331	AMPFI_10145	NEMVE01852
OG0008332	AMPFI_17709	NEMVE03236
OG0008333	AMPFI_06113	NEMVE24255
OG0008335	AMPFI_15830	NEMVE24652
OG0008336	AMPFI_14233	NEMVE04688
OG0008341	AMPFI_09957	NEMVE06947, NEMVE19995
OG0008344	AMPFI_14346	NEMVE22921
OG0008345	AMPFI_09026	NEMVE05829
OG0008346	AMPFI_22882	NEMVE22837
OG0008347	AMPFI_11829	NEMVE06716
OG0008348	AMPFI_24615	NEMVE13454
OG0008350	AMPFI_16249	NEMVE23102
OG0008351	AMPFI_15483	NEMVE13763
OG0008352	AMPFI_22301	NEMVE08435
OG0008353	AMPFI_00573	NEMVE03427
OG0008354	AMPFI_08004	NEMVE21284
OG0008355	AMPFI_20782	NEMVE15123
OG0008357	AMPFI_10134	NEMVE06016
OG0008359	AMPFI_09448	NEMVE23193
OG0008360	AMPFI_16092	NEMVE22894
OG0008361	AMPFI_07243	NEMVE23200
OG0008363	AMPFI_07869	NEMVE14712
OG0008365	AMPFI_13699	NEMVE03762
OG0008368	AMPFI_03496	NEMVE13421
OG0008369	AMPFI_09845	NEMVE13591
OG0008371	AMPFI_15403	NEMVE01091
OG0008374	AMPFI_06576	NEMVE13827
OG0008376	AMPFI_12223	NEMVE06388
OG0008377	AMPFI_03366	NEMVE21921
OG0008378	AMPFI_06304	NEMVE05932
OG0008380	AMPFI_19814, AMPFI_18189	NEMVE25944, NEMVE19174
OG0008381	AMPFI_19133	NEMVE14757
OG0008382	AMPFI_18986, AMPFI_01704	NEMVE24022
OG0008383	AMPFI_22561	NEMVE05320
OG0008384	AMPFI_14189	NEMVE13561
OG0008386	AMPFI_24674	NEMVE03630
OG0008388	AMPFI_22760	NEMVE13484
OG0008389	AMPFI_00051, AMPFI_23442	NEMVE08687
OG0008391	AMPFI_13992, AMPFI_01523	NEMVE14213
OG0008394	AMPFI_13544, AMPFI_23577, AMPFI_02541	NEMVE06217
OG0008398	AMPFI_25755, AMPFI_06357	NEMVE07450
OG0008399	AMPFI_06418	NEMVE23704
OG0008400	AMPFI_07415	NEMVE13407
OG0008401	AMPFI_08099	NEMVE09990
OG0008404	AMPFI_09139	NEMVE00255
OG0008405	AMPFI_09315, AMPFI_09356	NEMVE22061
OG0008406	AMPFI_09482	NEMVE11794, NEMVE13155
OG0008408	AMPFI_09914	NEMVE23736
OG0008410	AMPFI_10412	NEMVE13542
OG0008412	AMPFI_10538	NEMVE25691
OG0008413	AMPFI_12009	NEMVE20884
OG0008414	AMPFI_13879	NEMVE23366
OG0008415	AMPFI_14254	NEMVE24203
OG0008416	AMPFI_15364	NEMVE18536
OG0008417	AMPFI_25684, AMPFI_15417	NEMVE22824
OG0008418	AMPFI_16332	NEMVE10633
OG0008420	AMPFI_18997	NEMVE12625, NEMVE05714
OG0008422	AMPFI_20618	NEMVE10466
OG0008423	AMPFI_21149, AMPFI_24635	NEMVE15335, NEMVE01996
OG0008424	AMPFI_23294	NEMVE22481
OG0008427	AMPFI_25943	NEMVE19248
OG0008507	AMPFI_07938	NEMVE23548
OG0008509	AMPFI_25814	NEMVE24848
OG0008512	AMPFI_05748	NEMVE01085, NEMVE22190
OG0008515	AMPFI_21455	NEMVE14721
OG0008524	AMPFI_16681	NEMVE08942
OG0008526	AMPFI_20730	NEMVE05005
OG0008528	AMPFI_26044	NEMVE18744
OG0008529	AMPFI_22856	NEMVE23344
OG0008530	AMPFI_14725	NEMVE14076
OG0008531	AMPFI_08746	NEMVE22168
OG0008532	AMPFI_23353	NEMVE22851
OG0008533	AMPFI_13398	NEMVE14654
OG0008534	AMPFI_04061	NEMVE25794
OG0008535	AMPFI_16183	NEMVE02986
OG0008539	AMPFI_22402	NEMVE20331, NEMVE24445
OG0008540	AMPFI_22298	NEMVE13698
OG0008542	AMPFI_22209	NEMVE23528
OG0008543	AMPFI_14385	NEMVE23492
OG0008544	AMPFI_20363	NEMVE25090
OG0008546	AMPFI_23820	NEMVE09008
OG0008547	AMPFI_04660	NEMVE05307, NEMVE15615
OG0008550	AMPFI_24742	NEMVE02008
OG0008551	AMPFI_10931, AMPFI_00601	NEMVE17840
OG0008552	AMPFI_17621	NEMVE19311
OG0008559	AMPFI_08904	NEMVE16554
OG0008560	AMPFI_17042	NEMVE15191, NEMVE10222
OG0008561	AMPFI_20412, AMPFI_19708	NEMVE01691
OG0008562	AMPFI_10135	NEMVE18414
OG0008563	AMPFI_12165	NEMVE14418
OG0008564	AMPFI_08360	NEMVE01000
OG0008565	AMPFI_07501	NEMVE08499, NEMVE19384
OG0008566	AMPFI_13801	NEMVE06878
OG0008569	AMPFI_09574, AMPFI_19359	NEMVE20507, NEMVE03034
OG0008570	AMPFI_15033	NEMVE11670, NEMVE09705
OG0008572	AMPFI_10782	NEMVE16357
OG0008574	AMPFI_16462, AMPFI_10212	NEMVE24557
OG0008575	AMPFI_00619, AMPFI_15336	NEMVE01012
OG0008576	AMPFI_19249, AMPFI_03110	NEMVE22319
OG0008579	AMPFI_16022, AMPFI_05725	NEMVE23697
OG0008580	AMPFI_21671, AMPFI_18788	NEMVE16162
OG0008583	AMPFI_08422	NEMVE00007
OG0008586	AMPFI_18804	NEMVE21154
OG0008587	AMPFI_10025	NEMVE23850
OG0008588	AMPFI_13970	NEMVE16313
OG0008589	AMPFI_01414, AMPFI_20644	NEMVE16206
OG0008592	AMPFI_15970	NEMVE23818, NEMVE06605
OG0008596	AMPFI_10302	NEMVE22506
OG0008597	AMPFI_18374	NEMVE11500, NEMVE24375
OG0008600	AMPFI_07876	NEMVE14012, NEMVE22366
OG0008602	AMPFI_17272	NEMVE07908
OG0008607	AMPFI_05348	NEMVE22525
OG0008608	AMPFI_08894	NEMVE06815
OG0008611	AMPFI_06471	NEMVE12141, NEMVE22359
OG0008612	AMPFI_01091	NEMVE16329, NEMVE16328, NEMVE18634
OG0008613	AMPFI_11480	NEMVE06475
OG0008614	AMPFI_19080	NEMVE23737
OG0008616	AMPFI_01406	NEMVE10331
OG0008617	AMPFI_06055	NEMVE23327
OG0008620	AMPFI_11595	NEMVE09312
OG0008621	AMPFI_25551	NEMVE23279
OG0008623	AMPFI_09955	NEMVE24602
OG0008624	AMPFI_05010	NEMVE24986
OG0008626	AMPFI_09203	NEMVE25563
OG0008627	AMPFI_12239	NEMVE22795
OG0008628	AMPFI_15805	NEMVE23285
OG0008629	AMPFI_11423, AMPFI_21655	NEMVE09319
OG0008633	AMPFI_09078	NEMVE10982
OG0008634	AMPFI_15383	NEMVE17397
OG0008635	AMPFI_23804	NEMVE10470
OG0008637	AMPFI_25386	NEMVE14857
OG0008638	AMPFI_12468	NEMVE22850
OG0008641	AMPFI_08170	NEMVE23562
OG0008642	AMPFI_16791	NEMVE24420
OG0008643	AMPFI_24691	NEMVE23065
OG0008644	AMPFI_19688	NEMVE24046
OG0008645	AMPFI_08681	NEMVE22648
OG0008646	AMPFI_17346, AMPFI_17057	NEMVE07234, NEMVE20723
OG0008647	AMPFI_06975	NEMVE14049
OG0008648	AMPFI_24660	NEMVE10181
OG0008649	AMPFI_18332	NEMVE17297
OG0008650	AMPFI_00029, AMPFI_16049, AMPFI_22082, AMPFI_07116	NEMVE23432
OG0008651	AMPFI_00103	NEMVE08227
OG0008653	AMPFI_01110, AMPFI_24825	NEMVE19895
OG0008654	AMPFI_01208	NEMVE10286
OG0008655	AMPFI_01978	NEMVE20852, NEMVE23305
OG0008656	AMPFI_02017	NEMVE25532
OG0008657	AMPFI_04045, AMPFI_24751, AMPFI_16295	NEMVE15312
OG0008658	AMPFI_05410	NEMVE21840
OG0008660	AMPFI_06112	NEMVE25509
OG0008661	AMPFI_07440, AMPFI_07439	NEMVE09084
OG0008664	AMPFI_08076	NEMVE19637
OG0008666	AMPFI_09211	NEMVE16034
OG0008669	AMPFI_11501	NEMVE15256
OG0008670	AMPFI_13298	NEMVE00629
OG0008671	AMPFI_13458	NEMVE23500
OG0008672	AMPFI_13577	NEMVE15025
OG0008674	AMPFI_14838	NEMVE25341
OG0008675	AMPFI_15036	NEMVE09494
OG0008676	AMPFI_15821	NEMVE15691
OG0008677	AMPFI_16579	NEMVE03819
OG0008680	AMPFI_18920	NEMVE05250
OG0008681	AMPFI_19306	NEMVE21715
OG0008682	AMPFI_19560	NEMVE20684
OG0008683	AMPFI_20428	NEMVE24361, NEMVE20837
OG0008684	AMPFI_23581	NEMVE18907
OG0008757	AMPFI_18894	NEMVE07975
OG0008760	AMPFI_05301	NEMVE23306
OG0008765	AMPFI_11558	NEMVE05722
OG0008766	AMPFI_14027	NEMVE18267
OG0008767	AMPFI_10177	NEMVE00346, NEMVE24728
OG0008771	AMPFI_23732	NEMVE18021
OG0008772	AMPFI_23793	NEMVE24987
OG0008773	AMPFI_12657	NEMVE19145
OG0008774	AMPFI_05487	NEMVE24527
OG0008776	AMPFI_02386	NEMVE20599, NEMVE15449
OG0008778	AMPFI_23723	NEMVE21311, NEMVE07876
OG0008779	AMPFI_19711, AMPFI_14633	NEMVE18889
OG0008780	AMPFI_06210	NEMVE10258
OG0008781	AMPFI_23264, AMPFI_01324, AMPFI_16841, AMPFI_17997	NEMVE25127
OG0008782	AMPFI_11360	NEMVE25361
OG0008784	AMPFI_20857	NEMVE23625
OG0008786	AMPFI_18605	NEMVE04596
OG0008789	AMPFI_05638	NEMVE02946
OG0008792	AMPFI_18038	NEMVE24560
OG0008794	AMPFI_08498	NEMVE13692
OG0008795	AMPFI_18251, AMPFI_16780	NEMVE23613
OG0008798	AMPFI_06237	NEMVE03471
OG0008799	AMPFI_13716	NEMVE01885
OG0008801	AMPFI_11427, AMPFI_08838	NEMVE07367
OG0008802	AMPFI_15179	NEMVE24980
OG0008803	AMPFI_03400, AMPFI_23337, AMPFI_25905, AMPFI_03420, AMPFI_01809	NEMVE07399
OG0008804	AMPFI_02694	NEMVE24643
OG0008808	AMPFI_08662	NEMVE12340
OG0008809	AMPFI_11580, AMPFI_06664	NEMVE23164
OG0008811	AMPFI_04169	NEMVE22500
OG0008812	AMPFI_08751	NEMVE20858
OG0008814	AMPFI_25634	NEMVE14088
OG0008817	AMPFI_07289	NEMVE11583
OG0008818	AMPFI_12241	NEMVE04994
OG0008821	AMPFI_24506	NEMVE09368
OG0008822	AMPFI_12271	NEMVE17023, NEMVE00443
OG0008824	AMPFI_06952	NEMVE10117
OG0008825	AMPFI_13929	NEMVE24499
OG0008826	AMPFI_21048	NEMVE22979
OG0008827	AMPFI_20067	NEMVE06926
OG0008828	AMPFI_06676	NEMVE14527
OG0008831	AMPFI_02995	NEMVE23959
OG0008832	AMPFI_10010	NEMVE17274, NEMVE15116
OG0008833	AMPFI_09273	NEMVE13511
OG0008834	AMPFI_08617	NEMVE17736
OG0008835	AMPFI_13642	NEMVE24188
OG0008836	AMPFI_12691	NEMVE21572, NEMVE24925
OG0008841	AMPFI_10691	NEMVE09802
OG0008844	AMPFI_08446	NEMVE15923
OG0008845	AMPFI_00940	NEMVE25073
OG0008847	AMPFI_06400	NEMVE21949
OG0008849	AMPFI_07476, AMPFI_17077, AMPFI_20628	NEMVE09039
OG0008851	AMPFI_20132	NEMVE15128
OG0008853	AMPFI_07563	NEMVE24891
OG0008855	AMPFI_16495	NEMVE14784
OG0008856	AMPFI_05513	NEMVE24718
OG0008857	AMPFI_18994	NEMVE23148
