Orthogroup	AMPFI_ok	CAEEL
OG0006881	AMPFI_12801	CAEEL09403
OG0006886	AMPFI_12366	CAEEL05972, CAEEL05973
OG0006887	AMPFI_10614	CAEEL04262
OG0006888	AMPFI_11798	CAEEL07944
OG0006890	AMPFI_06179	CAEEL05820
OG0006891	AMPFI_10153	CAEEL07412
OG0006892	AMPFI_04975	CAEEL07307
OG0006895	AMPFI_21480, AMPFI_17058	CAEEL18907
OG0006897	AMPFI_08177	CAEEL00287
OG0006898	AMPFI_13011	CAEEL01473
OG0006901	AMPFI_24896	CAEEL06883
OG0006905	AMPFI_15393	CAEEL08307
OG0006906	AMPFI_24996	CAEEL05830
OG0006908	AMPFI_05383	CAEEL07115
OG0006914	AMPFI_06074	CAEEL01820
OG0006917	AMPFI_06566	CAEEL05784
OG0006918	AMPFI_10696	CAEEL01349
OG0006919	AMPFI_02944	CAEEL05782
OG0006920	AMPFI_10884	CAEEL08877
OG0006923	AMPFI_08393	CAEEL09234
OG0006924	AMPFI_17424	CAEEL12241
OG0006926	AMPFI_09334	CAEEL19851, CAEEL00630
OG0006927	AMPFI_22332	CAEEL11861
OG0006931	AMPFI_14829, AMPFI_22093	CAEEL14601
OG0006934	AMPFI_13627	CAEEL00405
OG0006936	AMPFI_01142	CAEEL11645
OG0006937	AMPFI_14568	CAEEL00825
OG0006939	AMPFI_00736	CAEEL14723
OG0006942	AMPFI_07605	CAEEL08740
OG0006943	AMPFI_06307	CAEEL14228
OG0006944	AMPFI_05110	CAEEL11263
OG0006945	AMPFI_01614	CAEEL08245
OG0006949	AMPFI_13736	CAEEL00718
OG0006952	AMPFI_09145	CAEEL11032
OG0006953	AMPFI_16258	CAEEL11948
OG0006954	AMPFI_10356	CAEEL16023
OG0006957	AMPFI_21241	CAEEL08617
OG0006959	AMPFI_13745	CAEEL04110
OG0006960	AMPFI_10218	CAEEL12630
OG0006962	AMPFI_08199	CAEEL05048
OG0006964	AMPFI_13035	CAEEL00220
OG0006966	AMPFI_08312	CAEEL05641
OG0006967	AMPFI_20325	CAEEL06996
OG0006969	AMPFI_09726	CAEEL02753
OG0006970	AMPFI_06662	CAEEL07035
OG0006971	AMPFI_14130	CAEEL08956
OG0006973	AMPFI_05114	CAEEL00443
OG0006974	AMPFI_19045	CAEEL11749
OG0006975	AMPFI_12753	CAEEL06258
OG0006976	AMPFI_11995	CAEEL02822
OG0006977	AMPFI_09374	CAEEL11170
OG0006979	AMPFI_14493	CAEEL01624
OG0006980	AMPFI_12230	CAEEL07784
OG0006982	AMPFI_11090	CAEEL08318
OG0006983	AMPFI_14172	CAEEL05835
OG0006985	AMPFI_14367	CAEEL09608
OG0006988	AMPFI_02202	CAEEL16268
OG0006989	AMPFI_03226	CAEEL07496
OG0006990	AMPFI_11887	CAEEL10497, CAEEL10492
OG0006991	AMPFI_07612	CAEEL04823
OG0006994	AMPFI_02391	CAEEL01434
OG0006995	AMPFI_12939	CAEEL02252
OG0006998	AMPFI_23858	CAEEL06640
OG0006999	AMPFI_03627	CAEEL04127
OG0007003	AMPFI_06800	CAEEL10884
OG0007005	AMPFI_13442	CAEEL06687
OG0007007	AMPFI_23823	CAEEL08012
OG0007008	AMPFI_13646	CAEEL02046
OG0007009	AMPFI_00275	CAEEL01782
OG0007010	AMPFI_17159	CAEEL15343
OG0007011	AMPFI_21944	CAEEL08044
OG0007012	AMPFI_17251	CAEEL11328
OG0007013	AMPFI_07544, AMPFI_03127	CAEEL06144
OG0007015	AMPFI_13502	CAEEL15511
OG0007016	AMPFI_09621	CAEEL00075
OG0007017	AMPFI_12056	CAEEL12138
OG0007024	AMPFI_08761	CAEEL10553, CAEEL11101
OG0007025	AMPFI_15749	CAEEL06876
OG0007027	AMPFI_21576	CAEEL09519
OG0007028	AMPFI_00486	CAEEL05606
OG0007033	AMPFI_06964	CAEEL14194
OG0007034	AMPFI_03185	CAEEL08733
OG0007037	AMPFI_06018	CAEEL08744
OG0007039	AMPFI_14288	CAEEL13025
OG0007040	AMPFI_05605	CAEEL08972
OG0007042	AMPFI_23647	CAEEL08206
OG0007043	AMPFI_14086	CAEEL13822
OG0007045	AMPFI_05641	CAEEL09024
OG0007046	AMPFI_22387	CAEEL09633
OG0007050	AMPFI_12891	CAEEL06277
OG0007053	AMPFI_11530	CAEEL09135
OG0007055	AMPFI_18150	CAEEL08098
OG0007056	AMPFI_07442	CAEEL07277
OG0007059	AMPFI_06026	CAEEL14078
OG0007061	AMPFI_25901	CAEEL08933
OG0007062	AMPFI_13658	CAEEL09707
OG0007063	AMPFI_08500	CAEEL07545
OG0007064	AMPFI_05178	CAEEL09068
OG0007065	AMPFI_15568	CAEEL20267
OG0007073	AMPFI_14977, AMPFI_14976	CAEEL05159
OG0007083	AMPFI_02939	CAEEL05178
OG0007084	AMPFI_05390	CAEEL01491
OG0007090	AMPFI_05362	CAEEL05033
OG0007091	AMPFI_22286	CAEEL12658
OG0007092	AMPFI_07515	CAEEL08546
OG0007093	AMPFI_19322	CAEEL04448
OG0007095	AMPFI_16541	CAEEL00821
OG0007098	AMPFI_24023	CAEEL08067
OG0007100	AMPFI_06660	CAEEL09539
OG0007102	AMPFI_14013	CAEEL08970
OG0007103	AMPFI_21498	CAEEL10775
OG0007106	AMPFI_22589	CAEEL05993
OG0007107	AMPFI_08605	CAEEL05472
OG0007108	AMPFI_22334	CAEEL05255
OG0007112	AMPFI_09312	CAEEL01614
OG0007113	AMPFI_08709	CAEEL11083
OG0007114	AMPFI_23838	CAEEL01821
OG0007116	AMPFI_17993	CAEEL05589
OG0007117	AMPFI_14953	CAEEL10841
OG0007118	AMPFI_07879	CAEEL02534
OG0007119	AMPFI_10991	CAEEL05050
OG0007120	AMPFI_11091	CAEEL07430, CAEEL07614
OG0007121	AMPFI_08250	CAEEL12811
OG0007122	AMPFI_25128	CAEEL04526
OG0007124	AMPFI_04084	CAEEL07005
OG0007125	AMPFI_03320	CAEEL20499
OG0007127	AMPFI_09006	CAEEL15458
OG0007128	AMPFI_01076	CAEEL00451
OG0007130	AMPFI_08690	CAEEL11905, CAEEL11906, CAEEL09908
OG0007131	AMPFI_14883	CAEEL05443
OG0007132	AMPFI_25506	CAEEL02720
OG0007133	AMPFI_06167	CAEEL03495
OG0007137	AMPFI_10272	CAEEL15473
OG0007138	AMPFI_06496	CAEEL09999
OG0007139	AMPFI_14817	CAEEL01164
OG0007143	AMPFI_09839	CAEEL10767
OG0007144	AMPFI_01668	CAEEL05598
OG0007145	AMPFI_08849	CAEEL03134
OG0007147	AMPFI_22368	CAEEL02107
OG0007151	AMPFI_12479	CAEEL07199
OG0007153	AMPFI_10515	CAEEL12781
OG0007154	AMPFI_08537	CAEEL03604
OG0007161	AMPFI_04059	CAEEL00150
OG0007163	AMPFI_04704	CAEEL15486
OG0007164	AMPFI_05277	CAEEL07443
OG0007165	AMPFI_05563	CAEEL10428
OG0007166	AMPFI_06034	CAEEL06036
OG0007172	AMPFI_12533, AMPFI_09667, AMPFI_22666, AMPFI_16624, AMPFI_17944, AMPFI_18311, AMPFI_09666, AMPFI_09665	CAEEL07733
OG0007173	AMPFI_11286	CAEEL07482
OG0007174	AMPFI_12330	CAEEL14161
OG0007175	AMPFI_12406	CAEEL05365
OG0007176	AMPFI_12425	CAEEL08939
OG0007177	AMPFI_13268	CAEEL15953
OG0007180	AMPFI_14122	CAEEL02927
OG0007181	AMPFI_14166	CAEEL09037
OG0007182	AMPFI_15692	CAEEL00499
OG0007183	AMPFI_16520	CAEEL02179
OG0007184	AMPFI_16722	CAEEL03133
OG0007186	AMPFI_19328	CAEEL05116
OG0007190	AMPFI_24195	CAEEL10785
OG0007192	AMPFI_25475	CAEEL16561
OG0007248	AMPFI_02393	CAEEL16171
OG0007251	AMPFI_04951	CAEEL06390
OG0007254	AMPFI_03097	CAEEL02889
OG0007256	AMPFI_04723	CAEEL04854
OG0007258	AMPFI_02300	CAEEL01284
OG0007266	AMPFI_02574	CAEEL01793
OG0007269	AMPFI_25179, AMPFI_02490	CAEEL20059
OG0007274	AMPFI_24727	CAEEL17821
OG0007275	AMPFI_14292	CAEEL06379
OG0007276	AMPFI_12494	CAEEL02045
OG0007278	AMPFI_05435, AMPFI_06091	CAEEL07918
OG0007279	AMPFI_07724	CAEEL01707
OG0007280	AMPFI_17221	CAEEL02744
OG0007282	AMPFI_07925	CAEEL08198
OG0007288	AMPFI_04627	CAEEL09410
OG0007291	AMPFI_04272	CAEEL00922
OG0007293	AMPFI_23712, AMPFI_17486	CAEEL02960
OG0007296	AMPFI_21978, AMPFI_15132	CAEEL07895
OG0007299	AMPFI_06986	CAEEL08257
OG0007301	AMPFI_14618	CAEEL01285
OG0007303	AMPFI_15376	CAEEL00729
OG0007305	AMPFI_08996	CAEEL08507
OG0007307	AMPFI_18569	CAEEL05489
OG0007309	AMPFI_09734	CAEEL06253
OG0007312	AMPFI_11642	CAEEL18157
OG0007314	AMPFI_08563	CAEEL14922
OG0007317	AMPFI_13235	CAEEL04877
OG0007319	AMPFI_11125	CAEEL02684
OG0007321	AMPFI_01984	CAEEL08372
OG0007322	AMPFI_04756	CAEEL07863
OG0007323	AMPFI_24238	CAEEL17746
OG0007324	AMPFI_17132, AMPFI_01024	CAEEL02206
OG0007325	AMPFI_25190	CAEEL02968
OG0007326	AMPFI_19062	CAEEL12237
OG0007330	AMPFI_01650	CAEEL08957
OG0007333	AMPFI_02783	CAEEL02810
OG0007334	AMPFI_06086	CAEEL16445
OG0007335	AMPFI_05409	CAEEL09096
OG0007336	AMPFI_05851	CAEEL07287
OG0007341	AMPFI_06512	CAEEL08254
OG0007342	AMPFI_08350	CAEEL17647
OG0007343	AMPFI_04790	CAEEL01237
OG0007347	AMPFI_11094	CAEEL16216
OG0007348	AMPFI_10154	CAEEL01419
OG0007351	AMPFI_21356	CAEEL00046
OG0007352	AMPFI_19904	CAEEL02694
OG0007353	AMPFI_14327, AMPFI_24164	CAEEL01909
OG0007354	AMPFI_23026	CAEEL07366
OG0007355	AMPFI_06243	CAEEL07543
OG0007356	AMPFI_15329	CAEEL10653
OG0007361	AMPFI_08736	CAEEL18143
OG0007363	AMPFI_24644	CAEEL15459
OG0007364	AMPFI_00831	CAEEL00051
OG0007365	AMPFI_10820	CAEEL15469
OG0007370	AMPFI_20725	CAEEL00810
OG0007371	AMPFI_13954	CAEEL08890
OG0007373	AMPFI_05783	CAEEL07235
OG0007374	AMPFI_07609	CAEEL08407
OG0007382	AMPFI_25953	CAEEL03532
OG0007383	AMPFI_16611, AMPFI_18717	CAEEL02159
OG0007385	AMPFI_07229	CAEEL10159
OG0007386	AMPFI_25435	CAEEL20708
OG0007387	AMPFI_11442	CAEEL01651
OG0007391	AMPFI_08550	CAEEL15047
OG0007392	AMPFI_24606	CAEEL04967
OG0007393	AMPFI_14008	CAEEL14340
OG0007394	AMPFI_10682, AMPFI_09708, AMPFI_08528	CAEEL17618
OG0007395	AMPFI_12394	CAEEL00007
OG0007396	AMPFI_10617	CAEEL08409
OG0007397	AMPFI_04544, AMPFI_10460	CAEEL05717
OG0007399	AMPFI_12781	CAEEL09345
OG0007403	AMPFI_02383	CAEEL00829
OG0007405	AMPFI_04156	CAEEL09683
OG0007406	AMPFI_09384	CAEEL08578
OG0007407	AMPFI_20546	CAEEL09634
OG0007408	AMPFI_23579	CAEEL03271
OG0007409	AMPFI_17481	CAEEL00402
OG0007411	AMPFI_00518	CAEEL00187
OG0007412	AMPFI_15596	CAEEL02088
OG0007413	AMPFI_17782, AMPFI_14750	CAEEL05369
OG0007414	AMPFI_22105	CAEEL02493
OG0007416	AMPFI_22034	CAEEL06905
OG0007417	AMPFI_08601	CAEEL11994
OG0007419	AMPFI_12181	CAEEL08256
OG0007421	AMPFI_19420	CAEEL05873
OG0007422	AMPFI_24325	CAEEL14217
OG0007424	AMPFI_10824	CAEEL09653
OG0007425	AMPFI_14232	CAEEL08774
OG0007427	AMPFI_17613	CAEEL12151
OG0007431	AMPFI_01452	CAEEL08321
OG0007432	AMPFI_09473	CAEEL05561
OG0007434	AMPFI_07734	CAEEL19477
OG0007437	AMPFI_03238	CAEEL05064
OG0007439	AMPFI_07825	CAEEL00478
OG0007441	AMPFI_21710	CAEEL08872
OG0007442	AMPFI_22918	CAEEL05801, CAEEL20230
OG0007446	AMPFI_14384	CAEEL08347
OG0007447	AMPFI_24542	CAEEL15347
OG0007450	AMPFI_00124	CAEEL15942
OG0007451	AMPFI_07930, AMPFI_04715	CAEEL01087
OG0007452	AMPFI_05136	CAEEL11309, CAEEL11308
OG0007454	AMPFI_23985	CAEEL05191
OG0007455	AMPFI_08081	CAEEL09023
OG0007456	AMPFI_18549	CAEEL09752
OG0007457	AMPFI_16421	CAEEL02978
OG0007460	AMPFI_05013	CAEEL08071
OG0007463	AMPFI_05572	CAEEL05195
OG0007471	AMPFI_06645	CAEEL00262
OG0007472	AMPFI_21193	CAEEL07712
OG0007475	AMPFI_10402	CAEEL11891
OG0007476	AMPFI_06079	CAEEL05614
OG0007477	AMPFI_00594	CAEEL18090
OG0007481	AMPFI_08197	CAEEL07144
OG0007482	AMPFI_12660	CAEEL05046
OG0007483	AMPFI_06915	CAEEL05091
OG0007484	AMPFI_08380	CAEEL15663
OG0007488	AMPFI_18912	CAEEL11022
OG0007489	AMPFI_14429	CAEEL01991
OG0007491	AMPFI_00418	CAEEL08156
OG0007494	AMPFI_08548	CAEEL07420
OG0007495	AMPFI_14548	CAEEL02719
OG0007496	AMPFI_22065	CAEEL08861
OG0007498	AMPFI_10772	CAEEL00436
OG0007500	AMPFI_01923	CAEEL02792, CAEEL15995
OG0007503	AMPFI_04163	CAEEL02990
OG0007508	AMPFI_08862	CAEEL11729
OG0007509	AMPFI_10436	CAEEL03713
OG0007510	AMPFI_11681	CAEEL02087
OG0007516	AMPFI_14074	CAEEL12379, CAEEL12378
OG0007518	AMPFI_14635	CAEEL09758
OG0007519	AMPFI_15083	CAEEL01445
OG0007522	AMPFI_16088	CAEEL17731, CAEEL17730, CAEEL12726, CAEEL04614
OG0007524	AMPFI_18839	CAEEL19299
OG0007527	AMPFI_21425	CAEEL00663
OG0007531	AMPFI_25413	CAEEL00294
OG0007586	AMPFI_15087	CAEEL10449
OG0007589	AMPFI_10679	CAEEL12126
OG0007591	AMPFI_24174	CAEEL00268
OG0007597	AMPFI_14347	CAEEL08128
OG0007602	AMPFI_15464, AMPFI_15463	CAEEL04254
OG0007603	AMPFI_04653	CAEEL01794
OG0007606	AMPFI_06131	CAEEL07584
OG0007609	AMPFI_08364	CAEEL18836
OG0007611	AMPFI_22256	CAEEL17991
OG0007615	AMPFI_05411	CAEEL11977
OG0007616	AMPFI_13986	CAEEL01590
OG0007618	AMPFI_13803	CAEEL00292
OG0007619	AMPFI_16350	CAEEL00841
OG0007621	AMPFI_20447	CAEEL02354
OG0007624	AMPFI_07608	CAEEL00535
OG0007626	AMPFI_01785	CAEEL06256
OG0007629	AMPFI_19195	CAEEL01044
OG0007633	AMPFI_10277, AMPFI_03421, AMPFI_21919	CAEEL20565
OG0007634	AMPFI_24876	CAEEL15553
OG0007645	AMPFI_12316	CAEEL07585
OG0007646	AMPFI_00470	CAEEL01490
OG0007651	AMPFI_11377	CAEEL07805
OG0007654	AMPFI_07064	CAEEL01221, CAEEL08338
OG0007656	AMPFI_11443	CAEEL10499
OG0007657	AMPFI_05533	CAEEL03766
OG0007662	AMPFI_25411	CAEEL14112
OG0007663	AMPFI_17931	CAEEL07909
OG0007664	AMPFI_14515	CAEEL02497
OG0007666	AMPFI_04437	CAEEL06730
OG0007667	AMPFI_05812	CAEEL09697
OG0007674	AMPFI_06402	CAEEL07619
OG0007676	AMPFI_06266	CAEEL11928
OG0007680	AMPFI_01145	CAEEL08127
OG0007681	AMPFI_12529	CAEEL00409
OG0007685	AMPFI_23757	CAEEL05547
OG0007686	AMPFI_01271	CAEEL07547
OG0007687	AMPFI_13078	CAEEL12382
OG0007690	AMPFI_08721	CAEEL07839
OG0007698	AMPFI_04766	CAEEL09040
OG0007699	AMPFI_07823	CAEEL05906
OG0007701	AMPFI_11708	CAEEL08144
OG0007702	AMPFI_25722	CAEEL09034
OG0007703	AMPFI_06898	CAEEL09743
OG0007712	AMPFI_01298	CAEEL10394
OG0007713	AMPFI_02051	CAEEL08732
OG0007717	AMPFI_00651	CAEEL05318
OG0007719	AMPFI_19360	CAEEL04281
OG0007723	AMPFI_08545	CAEEL01529
OG0007732	AMPFI_07044	CAEEL02105
OG0007734	AMPFI_02524	CAEEL20465
OG0007736	AMPFI_05897	CAEEL08552
OG0007738	AMPFI_05112	CAEEL13138
OG0007743	AMPFI_06731	CAEEL01748
OG0007744	AMPFI_03246	CAEEL07533
OG0007746	AMPFI_07253	CAEEL14195
OG0007749	AMPFI_07238	CAEEL12327
OG0007752	AMPFI_06021	CAEEL16888
OG0007757	AMPFI_16626	CAEEL04833
OG0007758	AMPFI_15867	CAEEL12592
OG0007759	AMPFI_02311	CAEEL09235
OG0007760	AMPFI_25779	CAEEL11638
OG0007766	AMPFI_07157	CAEEL16170
OG0007767	AMPFI_21979	CAEEL04905
OG0007769	AMPFI_25006, AMPFI_10842	CAEEL08087
OG0007771	AMPFI_13434	CAEEL07807
OG0007772	AMPFI_22737, AMPFI_13415	CAEEL09510
OG0007774	AMPFI_04955	CAEEL00940
OG0007781	AMPFI_14581	CAEEL15819
OG0007782	AMPFI_20368	CAEEL02809
OG0007783	AMPFI_24128	CAEEL07253
OG0007786	AMPFI_13958	CAEEL11757
OG0007794	AMPFI_00708	CAEEL19174
OG0007800	AMPFI_20741	CAEEL08807
OG0007803	AMPFI_00580	CAEEL05119
OG0007804	AMPFI_21881	CAEEL00772
OG0007807	AMPFI_10825	CAEEL05530
OG0007810	AMPFI_24586	CAEEL03135
OG0007811	AMPFI_20786	CAEEL07487
OG0007813	AMPFI_06503	CAEEL13344
OG0007814	AMPFI_21682	CAEEL09448
OG0007816	AMPFI_01105	CAEEL05256
OG0007817	AMPFI_01479	CAEEL15491
OG0007818	AMPFI_01627	CAEEL09942
OG0007820	AMPFI_03274	CAEEL09298
OG0007823	AMPFI_06421	CAEEL13928
OG0007825	AMPFI_08757	CAEEL11587
OG0007829	AMPFI_11802	CAEEL06733
OG0007830	AMPFI_11813	CAEEL12370
OG0007831	AMPFI_12005	CAEEL09366
OG0007832	AMPFI_13134	CAEEL15897
OG0007834	AMPFI_14388	CAEEL18324
OG0007835	AMPFI_15066, AMPFI_24749	CAEEL14273
OG0007837	AMPFI_15892	CAEEL08272
OG0007840	AMPFI_18333	CAEEL02866
OG0007848	AMPFI_22258	CAEEL00623
OG0007911	AMPFI_23439	CAEEL19720
OG0007918	AMPFI_12537	CAEEL01338
OG0007929	AMPFI_03741	CAEEL11949
OG0007932	AMPFI_07321	CAEEL18348
OG0007943	AMPFI_06228	CAEEL00323
OG0007947	AMPFI_18057	CAEEL08838
OG0007952	AMPFI_10147	CAEEL00559
OG0007955	AMPFI_16512	CAEEL04282
OG0007957	AMPFI_14623	CAEEL07410
OG0007959	AMPFI_21334	CAEEL06031
OG0007962	AMPFI_12638	CAEEL03907
OG0007966	AMPFI_23170	CAEEL18121
OG0007969	AMPFI_01771	CAEEL07525
OG0007971	AMPFI_18074	CAEEL09028
OG0007974	AMPFI_09698	CAEEL18470
OG0007976	AMPFI_06391	CAEEL13363
OG0007980	AMPFI_19722	CAEEL04889
OG0007990	AMPFI_22745	CAEEL07840
OG0007994	AMPFI_21393	CAEEL07063
OG0007996	AMPFI_05966	CAEEL08828
OG0007997	AMPFI_09115	CAEEL08226
OG0007999	AMPFI_01805	CAEEL07190
OG0008000	AMPFI_09007	CAEEL08364
OG0008001	AMPFI_25367	CAEEL02665
OG0008007	AMPFI_13139	CAEEL06239
OG0008008	AMPFI_25912	CAEEL09265
OG0008009	AMPFI_08348	CAEEL02124
OG0008011	AMPFI_18612	CAEEL11657
OG0008016	AMPFI_15729	CAEEL01402
OG0008018	AMPFI_11292	CAEEL09951
OG0008020	AMPFI_14461	CAEEL07350
OG0008023	AMPFI_00998, AMPFI_22775	CAEEL06642
OG0008028	AMPFI_11787	CAEEL08626
OG0008030	AMPFI_23756	CAEEL08937
OG0008031	AMPFI_08965	CAEEL03012
OG0008039	AMPFI_12471	CAEEL08953
OG0008041	AMPFI_09625	CAEEL11036
OG0008047	AMPFI_19293	CAEEL11814
OG0008049	AMPFI_09649	CAEEL07907
OG0008051	AMPFI_16348	CAEEL00393
OG0008056	AMPFI_08430	CAEEL07039
OG0008059	AMPFI_17190, AMPFI_15349	CAEEL15078
OG0008062	AMPFI_19832	CAEEL05480
OG0008065	AMPFI_12989	CAEEL19082
OG0008066	AMPFI_15863	CAEEL02996
OG0008067	AMPFI_08934	CAEEL01642
OG0008069	AMPFI_22884	CAEEL04653
OG0008071	AMPFI_09114	CAEEL15707
OG0008072	AMPFI_24640	CAEEL03539
OG0008075	AMPFI_18963	CAEEL18761
OG0008079	AMPFI_23704	CAEEL11763
OG0008080	AMPFI_03395	CAEEL05079
OG0008081	AMPFI_08017	CAEEL01394
OG0008082	AMPFI_06725	CAEEL14725
OG0008083	AMPFI_22937	CAEEL05607
OG0008091	AMPFI_07279	CAEEL08716
OG0008094	AMPFI_01509	CAEEL09901
OG0008100	AMPFI_06853	CAEEL09035
OG0008104	AMPFI_08107	CAEEL01994
OG0008105	AMPFI_09929	CAEEL14680
OG0008108	AMPFI_11284	CAEEL00549
OG0008110	AMPFI_12641	CAEEL05284
OG0008113	AMPFI_14844	CAEEL01854
OG0008115	AMPFI_16460	CAEEL20667
OG0008117	AMPFI_17449	CAEEL10260
OG0008119	AMPFI_18841	CAEEL12692
OG0008122	AMPFI_19895	CAEEL11778
OG0008123	AMPFI_20399	CAEEL15956
OG0008127	AMPFI_25473	CAEEL07191
OG0008201	AMPFI_07031	CAEEL15238
OG0008202	AMPFI_10244	CAEEL08153
OG0008203	AMPFI_18647	CAEEL11108
OG0008208	AMPFI_09302	CAEEL12161
OG0008217	AMPFI_22193	CAEEL20440
OG0008219	AMPFI_07239, AMPFI_11495	CAEEL16399
OG0008224	AMPFI_07716	CAEEL00450
OG0008229	AMPFI_23911	CAEEL09406
OG0008232	AMPFI_23612	CAEEL00894
OG0008238	AMPFI_11368	CAEEL00102
OG0008239	AMPFI_04110	CAEEL10269
OG0008241	AMPFI_09428	CAEEL16108, CAEEL16109, CAEEL10527, CAEEL15346, CAEEL07461
OG0008242	AMPFI_04282	CAEEL08668
OG0008243	AMPFI_12012	CAEEL02601
OG0008249	AMPFI_08214	CAEEL15845
OG0008258	AMPFI_15951	CAEEL16173
OG0008261	AMPFI_14114	CAEEL07062
OG0008262	AMPFI_12856, AMPFI_21752	CAEEL11455
OG0008263	AMPFI_07599	CAEEL15298
OG0008267	AMPFI_06823	CAEEL01941
OG0008268	AMPFI_08036	CAEEL07024
OG0008271	AMPFI_24888	CAEEL10188
OG0008281	AMPFI_17351	CAEEL00420
OG0008293	AMPFI_03423	CAEEL01276
OG0008294	AMPFI_12035	CAEEL08194
OG0008295	AMPFI_22240	CAEEL15817
OG0008297	AMPFI_15920	CAEEL18979
OG0008300	AMPFI_26012	CAEEL09421
OG0008304	AMPFI_15827	CAEEL04256
OG0008307	AMPFI_06534	CAEEL09006
OG0008312	AMPFI_18714	CAEEL18921
OG0008313	AMPFI_21818	CAEEL06873
OG0008317	AMPFI_18631, AMPFI_00809	CAEEL18369
OG0008325	AMPFI_10597	CAEEL03674
OG0008332	AMPFI_17709	CAEEL05599
OG0008335	AMPFI_15830	CAEEL06270
OG0008336	AMPFI_14233	CAEEL15189
OG0008339	AMPFI_14101	CAEEL12124
OG0008341	AMPFI_09957	CAEEL05446
OG0008343	AMPFI_06427	CAEEL05448
OG0008346	AMPFI_22882	CAEEL13144
OG0008348	AMPFI_24615	CAEEL07578
OG0008349	AMPFI_05394	CAEEL07351
OG0008351	AMPFI_15483	CAEEL00200
OG0008352	AMPFI_22301	CAEEL04295
OG0008361	AMPFI_07243	CAEEL02090
OG0008363	AMPFI_07869	CAEEL02853
OG0008368	AMPFI_03496	CAEEL02353
OG0008369	AMPFI_09845	CAEEL07070
OG0008376	AMPFI_12223	CAEEL16094
OG0008381	AMPFI_19133	CAEEL18769
OG0008383	AMPFI_22561	CAEEL10575
OG0008390	AMPFI_01510	CAEEL13616, CAEEL13615, CAEEL17498, CAEEL14684
OG0008392	AMPFI_01701	CAEEL05546
OG0008400	AMPFI_07415	CAEEL04648
OG0008403	AMPFI_08891	CAEEL01637
OG0008404	AMPFI_09139	CAEEL14841
OG0008412	AMPFI_10538	CAEEL12090
OG0008415	AMPFI_14254	CAEEL03050
OG0008422	AMPFI_20618	CAEEL05153
OG0008424	AMPFI_23294	CAEEL00661
OG0008426	AMPFI_24405	CAEEL12305
OG0008427	AMPFI_25943	CAEEL05373
OG0008528	AMPFI_26044	CAEEL06234, CAEEL06230
OG0008533	AMPFI_13398	CAEEL05305
OG0008540	AMPFI_22298	CAEEL01640
OG0008542	AMPFI_22209	CAEEL01755
OG0008555	AMPFI_08083	CAEEL14965
OG0008558	AMPFI_01224	CAEEL00291
OG0008563	AMPFI_12165	CAEEL08399
OG0008565	AMPFI_07501	CAEEL20014
OG0008569	AMPFI_09574, AMPFI_19359	CAEEL15353
OG0008583	AMPFI_08422	CAEEL07220
OG0008588	AMPFI_13970	CAEEL20463
OG0008591	AMPFI_07329	CAEEL07370
OG0008602	AMPFI_17272	CAEEL15827
OG0008606	AMPFI_08075	CAEEL07852
OG0008620	AMPFI_11595	CAEEL04544
OG0008626	AMPFI_09203	CAEEL11775
OG0008632	AMPFI_18628	CAEEL01917
OG0008633	AMPFI_09078	CAEEL17795, CAEEL18021
OG0008637	AMPFI_25386	CAEEL04856
OG0008638	AMPFI_12468	CAEEL15835
OG0008642	AMPFI_16791	CAEEL17998
OG0008644	AMPFI_19688	CAEEL07170
OG0008654	AMPFI_01208	CAEEL05052
OG0008655	AMPFI_01978	CAEEL10187
OG0008656	AMPFI_02017	CAEEL01648
OG0008658	AMPFI_05410	CAEEL09756
OG0008659	AMPFI_05618	CAEEL01279
OG0008662	AMPFI_07642	CAEEL06591
OG0008672	AMPFI_13577	CAEEL02695
OG0008673	AMPFI_14219	CAEEL14469
OG0008676	AMPFI_15821	CAEEL07159
OG0008760	AMPFI_05301	CAEEL09413
OG0008785	AMPFI_17765, AMPFI_14319	CAEEL06702
OG0008788	AMPFI_24459	CAEEL07924
OG0008792	AMPFI_18038	CAEEL01181
OG0008793	AMPFI_14791	CAEEL10821
OG0008794	AMPFI_08498	CAEEL07396
OG0008799	AMPFI_13716	CAEEL16398
OG0008824	AMPFI_06952	CAEEL08796
OG0008826	AMPFI_21048	CAEEL01857
OG0008828	AMPFI_06676	CAEEL05455
OG0008836	AMPFI_12691	CAEEL08808
OG0008837	AMPFI_01382	CAEEL04362
OG0008859	AMPFI_09471	CAEEL07569
OG0008864	AMPFI_23422	CAEEL10645
OG0008870	AMPFI_22990	CAEEL08973
OG0008877	AMPFI_07763	CAEEL12677
OG0008879	AMPFI_10466	CAEEL06910
OG0008887	AMPFI_04341	CAEEL04377
OG0008894	AMPFI_04208	CAEEL00700
OG0008898	AMPFI_11737	CAEEL08563
OG0008900	AMPFI_11229	CAEEL08282
OG0008903	AMPFI_02516	CAEEL10152
OG0008907	AMPFI_03687	CAEEL08431
OG0008911	AMPFI_04768	CAEEL05712
OG0008913	AMPFI_05602	CAEEL08017
OG0008916	AMPFI_07071	CAEEL07184
OG0008922	AMPFI_10270	CAEEL08382
OG0008933	AMPFI_17982	CAEEL12753
OG0008938	AMPFI_23689	CAEEL01611
OG0009043	AMPFI_16005	CAEEL02926
OG0009044	AMPFI_04616	CAEEL02093
