Orthogroup	STRPU_ok	SACKO_ok
OG0000064	STRPU_12692	SACKO_11181, SACKO_33748, SACKO_33926, SACKO_02093, SACKO_02651, SACKO_02637, SACKO_03379, SACKO_23578, SACKO_02607, SACKO_14997, SACKO_02960, SACKO_12041, SACKO_12045, SACKO_12849, SACKO_12930, SACKO_32856, SACKO_32869, SACKO_23645, SACKO_16843, SACKO_04615
OG0000064	STRPU_17157	SACKO_03813, SACKO_07759, SACKO_07741, SACKO_07740
OG0000064	STRPU_12264	SACKO_28653, SACKO_03949, SACKO_30966, SACKO_31590, SACKO_03966, SACKO_08407
OG0000066	STRPU_23239	SACKO_02924
OG0000066	STRPU_23705	SACKO_12792
OG0000066	STRPU_07404	SACKO_01637
OG0000066	STRPU_19100	SACKO_23403
OG0000066	STRPU_10560, STRPU_10760	SACKO_09024
OG0000067	STRPU_12878, STRPU_12879, STRPU_02372, STRPU_12782, STRPU_12881	SACKO_23382, SACKO_23385, SACKO_23388, SACKO_23378, SACKO_23369
OG0000067	STRPU_16178, STRPU_16224, STRPU_16227, STRPU_16177, STRPU_02655, STRPU_16176, STRPU_16181, STRPU_16229, STRPU_11824	SACKO_31855, SACKO_31833, SACKO_12536, SACKO_12547, SACKO_12538, SACKO_06258, SACKO_31568, SACKO_29251, SACKO_32787, SACKO_32780
OG0000067	STRPU_10905	SACKO_16903, SACKO_03814, SACKO_03817, SACKO_18910
OG0000068	STRPU_23284	SACKO_00510, SACKO_11410
OG0000068	STRPU_07505, STRPU_07509, STRPU_07512, STRPU_07511, STRPU_21952, STRPU_21938, STRPU_07506, STRPU_21941, STRPU_21953, STRPU_07515, STRPU_07507, STRPU_07503, STRPU_21942, STRPU_21954, STRPU_21943, STRPU_21939	SACKO_13373, SACKO_07008, SACKO_31433, SACKO_13374, SACKO_13369, SACKO_13372, SACKO_13381
OG0000069	STRPU_24462	SACKO_07016, SACKO_15035
OG0000070	STRPU_17447, STRPU_05505	SACKO_18930, SACKO_18932
OG0000070	STRPU_09262	SACKO_08575
OG0000070	STRPU_26424	SACKO_16529, SACKO_03669
OG0000070	STRPU_13775, STRPU_13137, STRPU_13158, STRPU_13139, STRPU_13160	SACKO_06869, SACKO_08780, SACKO_08776, SACKO_17153
OG0000070	STRPU_26426	SACKO_29369, SACKO_16538, SACKO_10537
OG0000070	STRPU_26931, STRPU_26775, STRPU_26438, STRPU_26932	SACKO_10050, SACKO_01480, SACKO_29930
OG0000071	STRPU_25565, STRPU_00833, STRPU_25564, STRPU_00834	SACKO_23940
OG0000071	STRPU_17182, STRPU_17159	SACKO_24289
OG0000071	STRPU_25995, STRPU_26372, STRPU_26374, STRPU_26373, STRPU_26371, STRPU_26370	SACKO_08311
OG0000072	STRPU_05232	SACKO_30660
OG0000072	STRPU_05349	SACKO_25103
OG0000072	STRPU_05343	SACKO_14515
OG0000072	STRPU_04704, STRPU_04707	SACKO_31517
OG0000074	STRPU_24425, STRPU_15226, STRPU_25840, STRPU_24424, STRPU_09406, STRPU_01552, STRPU_16196, STRPU_16237, STRPU_01870, STRPU_25185, STRPU_01871, STRPU_25186	SACKO_04859
OG0000074	STRPU_05573, STRPU_05632	SACKO_00567, SACKO_23013
OG0000074	STRPU_01960	SACKO_20268
OG0000074	STRPU_26349, STRPU_17860, STRPU_17858, STRPU_22932, STRPU_22800, STRPU_22801, STRPU_13956, STRPU_22802, STRPU_01961	SACKO_01565, SACKO_20235, SACKO_20240, SACKO_02109, SACKO_12436, SACKO_31326, SACKO_31311, SACKO_16881, SACKO_29200, SACKO_29259, SACKO_32314, SACKO_29235, SACKO_02421, SACKO_29199, SACKO_29193, SACKO_29237, SACKO_29214, SACKO_02420, SACKO_15509, SACKO_14575, SACKO_14398, SACKO_14464, SACKO_14421, SACKO_26150, SACKO_06386, SACKO_14271, SACKO_08735
OG0000075	STRPU_25005	SACKO_07161
OG0000075	STRPU_25123	SACKO_31868
OG0000075	STRPU_25122	SACKO_31864
OG0000075	STRPU_10595	SACKO_16948
OG0000075	STRPU_25157	SACKO_31867
OG0000075	STRPU_01897, STRPU_22743	SACKO_23651
OG0000075	STRPU_23530	SACKO_09677
OG0000075	STRPU_23991	SACKO_16926
OG0000076	STRPU_20232	SACKO_01868
OG0000077	STRPU_09555	SACKO_13734
OG0000077	STRPU_10026	SACKO_25683
OG0000077	STRPU_10408	SACKO_24063
OG0000077	STRPU_07855	SACKO_16621, SACKO_13762, SACKO_02025
OG0000077	STRPU_09553	SACKO_24085
OG0000078	STRPU_07628, STRPU_07626, STRPU_07630, STRPU_07061, STRPU_03530, STRPU_03595, STRPU_07100, STRPU_07101	SACKO_29101
OG0000078	STRPU_23681, STRPU_23657	SACKO_28415, SACKO_06107, SACKO_11720, SACKO_15315
OG0000078	STRPU_13338, STRPU_24931, STRPU_21033, STRPU_21035, STRPU_13337	SACKO_15309
OG0000078	STRPU_22246	SACKO_06423
OG0000079	STRPU_23093, STRPU_23381, STRPU_23773	SACKO_22850
OG0000079	STRPU_04091	SACKO_28168
OG0000079	STRPU_02493, STRPU_15115	SACKO_02973
OG0000079	STRPU_15116, STRPU_02495	SACKO_02974
OG0000081	STRPU_18403, STRPU_07913, STRPU_07941, STRPU_07942, STRPU_07914, STRPU_07943, STRPU_07915, STRPU_07117, STRPU_07808, STRPU_03692, STRPU_07883, STRPU_07878, STRPU_03837, STRPU_03823, STRPU_14485, STRPU_07885, STRPU_17231, STRPU_10539, STRPU_10349, STRPU_10348, STRPU_10350, STRPU_10347, STRPU_07886, STRPU_07887, STRPU_05986, STRPU_10351, STRPU_10352, STRPU_10346, STRPU_10353, STRPU_10383, STRPU_09550, STRPU_09551, STRPU_09549, STRPU_09548, STRPU_09531, STRPU_09530, STRPU_09547	SACKO_05106, SACKO_05124, SACKO_05154, SACKO_13455, SACKO_09019, SACKO_26158, SACKO_26128, SACKO_04585
OG0000082	STRPU_19842	SACKO_10320, SACKO_23913, SACKO_28357, SACKO_23907, SACKO_09409, SACKO_23931, SACKO_23906, SACKO_26214, SACKO_32295
OG0000082	STRPU_09694, STRPU_09737	SACKO_12474
OG0000082	STRPU_22564, STRPU_22563, STRPU_20087	SACKO_26490
OG0000082	STRPU_20082, STRPU_20108, STRPU_20107, STRPU_20088, STRPU_20110, STRPU_20083, STRPU_20081, STRPU_20109, STRPU_20084, STRPU_20079, STRPU_20106, STRPU_20105, STRPU_20078, STRPU_20085, STRPU_03415, STRPU_03390, STRPU_03400, STRPU_03405, STRPU_02825	SACKO_12848, SACKO_24599, SACKO_24554, SACKO_24557, SACKO_24563, SACKO_12893
OG0000082	STRPU_18951	SACKO_23968, SACKO_23962
OG0000083	STRPU_05477, STRPU_05480, STRPU_05479	SACKO_30590
OG0000083	STRPU_03616, STRPU_17233	SACKO_27341
OG0000083	STRPU_18824, STRPU_18823, STRPU_12975, STRPU_12535, STRPU_14691, STRPU_14698, STRPU_14692, STRPU_14696, STRPU_14687, STRPU_14685, STRPU_14689, STRPU_26974, STRPU_14701, STRPU_14699, STRPU_06794, STRPU_06796, STRPU_06797, STRPU_06792, STRPU_06798, STRPU_06795, STRPU_06788, STRPU_14608, STRPU_14627, STRPU_14947, STRPU_14977, STRPU_05948, STRPU_06016, STRPU_11195, STRPU_04893, STRPU_24352, STRPU_12884, STRPU_04398, STRPU_06036, STRPU_06040, STRPU_06021, STRPU_06032, STRPU_06023, STRPU_17805, STRPU_17809, STRPU_06650, STRPU_17821, STRPU_17813, STRPU_20441	SACKO_13802
OG0000083	STRPU_24279	SACKO_04040
OG0000084	STRPU_10120, STRPU_10047	SACKO_10969, SACKO_17061, SACKO_10264, SACKO_10253, SACKO_06467, SACKO_06545, SACKO_31931
OG0000084	STRPU_04407, STRPU_04408	SACKO_32704, SACKO_32645, SACKO_32691
OG0000084	STRPU_04595	SACKO_19861, SACKO_03000
OG0000085	STRPU_09804	SACKO_10531
OG0000085	STRPU_24977	SACKO_23009
OG0000085	STRPU_25637	SACKO_25563
OG0000085	STRPU_14802	SACKO_10208
OG0000085	STRPU_14879	SACKO_29731
OG0000085	STRPU_17832	SACKO_33849
OG0000086	STRPU_07500, STRPU_01237	SACKO_20053, SACKO_04196, SACKO_18274
OG0000086	STRPU_23339, STRPU_18724	SACKO_19742, SACKO_21598
OG0000086	STRPU_16909, STRPU_13560, STRPU_14542, STRPU_03844	SACKO_07097, SACKO_30002
OG0000087	STRPU_06300, STRPU_06346	SACKO_18343
OG0000087	STRPU_20681	SACKO_09961
OG0000087	STRPU_22865	SACKO_21024
OG0000087	STRPU_08915, STRPU_00613	SACKO_23310, SACKO_14360
OG0000087	STRPU_25132	SACKO_28507
OG0000087	STRPU_23330	SACKO_23472
OG0000087	STRPU_23053, STRPU_00641	SACKO_23706
OG0000087	STRPU_08212	SACKO_06733
OG0000088	STRPU_22547, STRPU_21931, STRPU_22061, STRPU_09861	SACKO_22121, SACKO_03740, SACKO_08568, SACKO_17308, SACKO_10633, SACKO_10635
OG0000088	STRPU_06425, STRPU_12997, STRPU_24674, STRPU_07045, STRPU_20838, STRPU_20875, STRPU_13326, STRPU_11713, STRPU_13712, STRPU_00232, STRPU_25974, STRPU_22714, STRPU_00696, STRPU_12904, STRPU_12905, STRPU_07251, STRPU_07272, STRPU_21273, STRPU_21272, STRPU_26899, STRPU_19492, STRPU_00779, STRPU_19792	SACKO_32685, SACKO_32679, SACKO_28645, SACKO_11604, SACKO_11610, SACKO_24227, SACKO_24190, SACKO_14146, SACKO_31824, SACKO_31840, SACKO_27885, SACKO_20075
OG0000088	STRPU_04079, STRPU_04080	SACKO_18749, SACKO_25662, SACKO_04357, SACKO_25835, SACKO_02277, SACKO_25182, SACKO_33837, SACKO_01867, SACKO_33325
OG0000088	STRPU_26089	SACKO_11683
OG0000089	STRPU_17838	SACKO_27338
OG0000090	STRPU_20197	SACKO_12438, SACKO_31149
OG0000090	STRPU_19764, STRPU_19763	SACKO_23020
OG0000090	STRPU_24722	SACKO_03911
OG0000090	STRPU_07521, STRPU_07520	SACKO_00829
OG0000090	STRPU_20024, STRPU_20023	SACKO_21411
OG0000090	STRPU_05600, STRPU_05540	SACKO_17164
OG0000090	STRPU_02923	SACKO_07409
OG0000090	STRPU_05470	SACKO_30571
OG0000090	STRPU_18685	SACKO_08789, SACKO_29590, SACKO_24104
OG0000090	STRPU_15706	SACKO_28463, SACKO_27294, SACKO_22823, SACKO_27256, SACKO_22832, SACKO_22824
OG0000091	STRPU_08886, STRPU_00935, STRPU_08884, STRPU_00936, STRPU_17364, STRPU_17341, STRPU_17128, STRPU_24571, STRPU_26100, STRPU_26114	SACKO_25558, SACKO_23916
OG0000091	STRPU_24318, STRPU_24319, STRPU_24441, STRPU_24440, STRPU_24439, STRPU_09275	SACKO_16030, SACKO_16068, SACKO_05246
OG0000093	STRPU_19475, STRPU_19473, STRPU_19480	SACKO_04129
OG0000094	STRPU_22767, STRPU_01923	SACKO_30142
OG0000094	STRPU_19407	SACKO_14416
OG0000095	STRPU_20727, STRPU_00724, STRPU_20728, STRPU_00725, STRPU_00723, STRPU_16377, STRPU_14969, STRPU_20725, STRPU_00722, STRPU_15591, STRPU_02215, STRPU_15590, STRPU_02216, STRPU_02484, STRPU_15260, STRPU_15203, STRPU_15261, STRPU_15204, STRPU_15106, STRPU_02483, STRPU_15107, STRPU_02485, STRPU_14814	SACKO_28112, SACKO_28146, SACKO_22238, SACKO_22239, SACKO_09533, SACKO_14638, SACKO_28141, SACKO_28147, SACKO_28111, SACKO_05633, SACKO_28134, SACKO_05646, SACKO_28114
OG0000095	STRPU_15048, STRPU_02486, STRPU_24542	SACKO_28131, SACKO_05648
OG0000096	STRPU_06019	SACKO_00041
OG0000096	STRPU_23963, STRPU_23937	SACKO_02842
OG0000096	STRPU_22229	SACKO_13904
OG0000096	STRPU_15853, STRPU_15805	SACKO_24537
OG0000096	STRPU_11677	SACKO_23084
OG0000096	STRPU_13124, STRPU_02569	SACKO_27312, SACKO_27255
OG0000097	STRPU_11799	SACKO_05734, SACKO_32747, SACKO_18258, SACKO_18299, SACKO_18263
OG0000097	STRPU_23889	SACKO_09795, SACKO_16800, SACKO_17524, SACKO_16802, SACKO_10228, SACKO_19559, SACKO_01366, SACKO_19548, SACKO_17961, SACKO_17950, SACKO_31266, SACKO_11687, SACKO_11694, SACKO_10750, SACKO_30828, SACKO_01368, SACKO_01358, SACKO_10227, SACKO_19566, SACKO_19554, SACKO_19549
OG0000097	STRPU_25275, STRPU_25272, STRPU_25274, STRPU_25269, STRPU_25271, STRPU_04100, STRPU_26789, STRPU_17863, STRPU_17869, STRPU_17870, STRPU_17871, STRPU_17862, STRPU_26790, STRPU_26792, STRPU_17868, STRPU_26791, STRPU_26793	SACKO_15806
OG0000098	STRPU_22565, STRPU_22567, STRPU_16696	SACKO_30373, SACKO_19685
OG0000098	STRPU_27157	SACKO_15840
OG0000098	STRPU_09382, STRPU_01574	SACKO_03377
OG0000099	STRPU_15397	SACKO_32686, SACKO_02428, SACKO_05765
OG0000099	STRPU_05601, STRPU_05541, STRPU_05542, STRPU_05545, STRPU_05604	SACKO_04331
OG0000099	STRPU_16997, STRPU_16998	SACKO_03078
OG0000100	STRPU_03239	SACKO_05750
OG0000101	STRPU_12617	SACKO_13586, SACKO_13587, SACKO_31937
OG0000101	STRPU_17410	SACKO_05234
OG0000101	STRPU_17399, STRPU_17409	SACKO_23978, SACKO_23977
OG0000101	STRPU_00056, STRPU_00044, STRPU_13993, STRPU_09278, STRPU_14078, STRPU_00843, STRPU_14047	SACKO_17213, SACKO_17194, SACKO_17207, SACKO_30330
OG0000102	STRPU_21344	SACKO_09072, SACKO_09096, SACKO_13190
OG0000102	STRPU_00098	SACKO_00774, SACKO_24920, SACKO_06603
OG0000103	STRPU_08665	SACKO_33359
OG0000103	STRPU_08161	SACKO_23497
OG0000104	STRPU_03670, STRPU_03681	SACKO_13626
OG0000104	STRPU_22118	SACKO_19425
OG0000104	STRPU_03688, STRPU_03686	SACKO_13617
OG0000104	STRPU_02772	SACKO_13688
OG0000104	STRPU_23716	SACKO_16066
OG0000106	STRPU_25442	SACKO_19035
OG0000106	STRPU_24881, STRPU_24880, STRPU_01718, STRPU_24866, STRPU_24879, STRPU_24865	SACKO_31163, SACKO_03309, SACKO_31157
OG0000106	STRPU_14313	SACKO_26319
OG0000108	STRPU_13718, STRPU_12724, STRPU_11193	SACKO_19835, SACKO_20865
OG0000109	STRPU_19171, STRPU_19177, STRPU_19167, STRPU_19172, STRPU_19170, STRPU_19173	SACKO_21546, SACKO_09770, SACKO_24622, SACKO_09772, SACKO_21400, SACKO_09259, SACKO_17753, SACKO_17339, SACKO_27007, SACKO_17752, SACKO_07357
OG0000110	STRPU_15857, STRPU_15812	SACKO_10755, SACKO_10759, SACKO_10764, SACKO_28436, SACKO_28440, SACKO_19692, SACKO_19702
OG0000110	STRPU_20491	SACKO_09064
OG0000110	STRPU_21462, STRPU_21461, STRPU_24363	SACKO_22197
OG0000111	STRPU_08159	SACKO_08576
OG0000111	STRPU_27221	SACKO_19622, SACKO_19627, SACKO_03978, SACKO_04484, SACKO_24288, SACKO_23101, SACKO_21281, SACKO_25450, SACKO_26426, SACKO_27946, SACKO_18003, SACKO_18007, SACKO_17994, SACKO_18005, SACKO_13765, SACKO_23099, SACKO_23087, SACKO_23097, SACKO_03404, SACKO_04492, SACKO_06031, SACKO_06036, SACKO_11819, SACKO_11823
OG0000112	STRPU_14854, STRPU_14857, STRPU_14858, STRPU_14872, STRPU_15068, STRPU_14873, STRPU_14869, STRPU_14856, STRPU_14851, STRPU_14871, STRPU_03111, STRPU_03113, STRPU_14862, STRPU_03110, STRPU_14850, STRPU_14861, STRPU_14849, STRPU_14868, STRPU_00157, STRPU_14853, STRPU_14852, STRPU_14870, STRPU_03112, STRPU_12867, STRPU_12882, STRPU_12883, STRPU_12866	SACKO_16039, SACKO_16065, SACKO_32538, SACKO_32513, SACKO_32522, SACKO_01761, SACKO_04863, SACKO_32530
OG0000113	STRPU_10396	SACKO_14235, SACKO_07253, SACKO_22562, SACKO_28107
OG0000113	STRPU_18172	SACKO_25640
OG0000113	STRPU_25041, STRPU_04494, STRPU_04495	SACKO_08824, SACKO_32049, SACKO_03802, SACKO_24392, SACKO_25438, SACKO_24416, SACKO_01082
OG0000114	STRPU_11248, STRPU_11209	SACKO_05494
OG0000114	STRPU_06060, STRPU_06062, STRPU_11249, STRPU_11210	SACKO_05497, SACKO_05499, SACKO_05519
OG0000115	STRPU_08853, STRPU_00969	SACKO_01023
OG0000115	STRPU_19917, STRPU_19921	SACKO_25171
OG0000116	STRPU_21801, STRPU_21802	SACKO_31632
OG0000116	STRPU_14625	SACKO_28117
OG0000117	STRPU_16027	SACKO_32122
OG0000117	STRPU_25061	SACKO_14556
OG0000117	STRPU_02725	SACKO_03547
OG0000119	STRPU_13902	SACKO_14170
OG0000119	STRPU_13805	SACKO_28303
OG0000121	STRPU_17646, STRPU_02277	SACKO_13416, SACKO_17485, SACKO_17484, SACKO_03657
OG0000121	STRPU_04552	SACKO_04710
OG0000121	STRPU_00394, STRPU_04050, STRPU_11058, STRPU_00393, STRPU_11053, STRPU_11054, STRPU_11055, STRPU_11059	SACKO_31429, SACKO_21563
OG0000122	STRPU_24152, STRPU_24150	SACKO_31419
OG0000123	STRPU_09375	SACKO_20017, SACKO_30223
OG0000123	STRPU_09613	SACKO_21671
OG0000123	STRPU_09939	SACKO_13259
OG0000123	STRPU_01514, STRPU_09445	SACKO_30225
OG0000123	STRPU_09807	SACKO_24090
OG0000123	STRPU_21429	SACKO_12014
OG0000123	STRPU_05815	SACKO_03714
OG0000123	STRPU_04928, STRPU_04927, STRPU_09938	SACKO_31894
OG0000123	STRPU_09515	SACKO_27811
OG0000124	STRPU_06709	SACKO_33754, SACKO_22345
OG0000124	STRPU_09291	SACKO_19309
OG0000124	STRPU_21471	SACKO_02327
OG0000125	STRPU_12461	SACKO_31925
OG0000125	STRPU_14800	SACKO_18243, SACKO_25407
OG0000125	STRPU_25037	SACKO_18622
OG0000125	STRPU_25182	SACKO_17275
OG0000125	STRPU_11727	SACKO_21397, SACKO_06987
OG0000126	STRPU_06870	SACKO_30837
OG0000126	STRPU_04964	SACKO_09501
OG0000127	STRPU_06620	SACKO_08426
OG0000127	STRPU_06619	SACKO_08394
OG0000127	STRPU_07791	SACKO_07799
OG0000127	STRPU_07458	SACKO_21491
OG0000127	STRPU_08311	SACKO_20351
OG0000128	STRPU_10852, STRPU_10834	SACKO_09563
OG0000128	STRPU_24545	SACKO_14613
OG0000128	STRPU_21124, STRPU_21123, STRPU_21127, STRPU_21125	SACKO_15316, SACKO_15336
OG0000129	STRPU_15503	SACKO_20115
OG0000129	STRPU_21106, STRPU_21101	SACKO_00164
OG0000129	STRPU_06625	SACKO_17443
OG0000130	STRPU_04903	SACKO_31133
OG0000130	STRPU_21246	SACKO_01253, SACKO_03874
OG0000131	STRPU_00146, STRPU_03355	SACKO_07703
OG0000131	STRPU_11503, STRPU_11441, STRPU_21320	SACKO_09806, SACKO_16484
OG0000131	STRPU_21319	SACKO_00898
OG0000132	STRPU_25473, STRPU_27007, STRPU_05998, STRPU_06025, STRPU_05930, STRPU_06005	SACKO_03725, SACKO_03718, SACKO_03729, SACKO_03732, SACKO_03727, SACKO_15011, SACKO_05386, SACKO_28049
OG0000132	STRPU_02132, STRPU_09170	SACKO_26256, SACKO_00485
OG0000134	STRPU_15609	SACKO_08040
OG0000134	STRPU_07963	SACKO_20038
OG0000134	STRPU_19270, STRPU_13414, STRPU_24597	SACKO_07578, SACKO_20659, SACKO_31769, SACKO_07408
OG0000135	STRPU_16686	SACKO_06037
OG0000136	STRPU_04880, STRPU_04883, STRPU_04878, STRPU_04881, STRPU_04882, STRPU_04879, STRPU_22353, STRPU_04874, STRPU_04774, STRPU_04776, STRPU_04419, STRPU_04260, STRPU_04224	SACKO_00259, SACKO_19005, SACKO_19009, SACKO_19060, SACKO_22637, SACKO_22640, SACKO_22638, SACKO_09486, SACKO_22639, SACKO_16945, SACKO_09474, SACKO_09476, SACKO_16942, SACKO_31838, SACKO_29495, SACKO_05111, SACKO_05069, SACKO_05842
OG0000136	STRPU_07622	SACKO_27982
OG0000137	STRPU_07118	SACKO_15706, SACKO_03335
OG0000137	STRPU_07594, STRPU_07697, STRPU_07683, STRPU_07593, STRPU_07965, STRPU_07957	SACKO_24679, SACKO_26787, SACKO_26762, SACKO_21535, SACKO_21490
OG0000137	STRPU_17715, STRPU_18673, STRPU_18678	SACKO_08934, SACKO_08979, SACKO_08926
OG0000138	STRPU_20304, STRPU_13120, STRPU_21256, STRPU_00194, STRPU_08907, STRPU_20257, STRPU_16608, STRPU_15668, STRPU_27093	SACKO_00400, SACKO_04318, SACKO_14692, SACKO_21911, SACKO_33765, SACKO_18808, SACKO_05982, SACKO_30763, SACKO_24209, SACKO_19833, SACKO_14706, SACKO_28654, SACKO_17254, SACKO_29497, SACKO_33018, SACKO_32259, SACKO_04228, SACKO_17796, SACKO_19297, SACKO_17801
OG0000139	STRPU_19429, STRPU_19437, STRPU_19417, STRPU_27270, STRPU_27252, STRPU_27254, STRPU_27253, STRPU_27307, STRPU_11498, STRPU_17903, STRPU_25448, STRPU_25449, STRPU_25450, STRPU_24914	SACKO_12062, SACKO_05350, SACKO_24266, SACKO_06811
OG0000140	STRPU_13790, STRPU_13789	SACKO_32492
OG0000140	STRPU_24900, STRPU_24348	SACKO_15067, SACKO_07957, SACKO_08503, SACKO_08414
OG0000141	STRPU_11398, STRPU_11400, STRPU_11392, STRPU_26420, STRPU_27143, STRPU_00555, STRPU_10688, STRPU_26852, STRPU_26853, STRPU_01338, STRPU_11611, STRPU_26851, STRPU_26963	SACKO_09191, SACKO_11847, SACKO_11871, SACKO_08721, SACKO_08728, SACKO_16740, SACKO_30698, SACKO_16703, SACKO_16725, SACKO_16741, SACKO_30695, SACKO_08819, SACKO_08827
OG0000141	STRPU_19456, STRPU_21968, STRPU_06070, STRPU_25287, STRPU_07704, STRPU_25289, STRPU_25290, STRPU_09469, STRPU_09467, STRPU_03291, STRPU_03260, STRPU_09839, STRPU_21825	SACKO_23023
OG0000142	STRPU_00820, STRPU_00819, STRPU_25555, STRPU_25554	SACKO_02162
OG0000142	STRPU_10876, STRPU_10887	SACKO_02160, SACKO_28263
OG0000142	STRPU_10875, STRPU_10888	SACKO_02155
OG0000142	STRPU_25556	SACKO_31525
OG0000144	STRPU_11202	SACKO_28800
OG0000146	STRPU_10059, STRPU_07143, STRPU_04483, STRPU_19568, STRPU_01652, STRPU_04370, STRPU_02618, STRPU_22627, STRPU_08171	SACKO_17855
OG0000146	STRPU_10450	SACKO_06281, SACKO_03036
OG0000147	STRPU_10707	SACKO_09609
OG0000147	STRPU_19988	SACKO_25321
OG0000147	STRPU_20621	SACKO_18080
OG0000148	STRPU_22815, STRPU_01974, STRPU_01973, STRPU_22813, STRPU_22812, STRPU_01971	SACKO_07198, SACKO_01163
OG0000148	STRPU_00698, STRPU_22716, STRPU_00697, STRPU_22715	SACKO_01164
OG0000149	STRPU_00890, STRPU_00893, STRPU_23020, STRPU_23018, STRPU_00891	SACKO_25876, SACKO_25874
OG0000149	STRPU_22171, STRPU_22181, STRPU_22177, STRPU_22170, STRPU_11139, STRPU_11116, STRPU_01568, STRPU_09391, STRPU_01569, STRPU_09390, STRPU_22185	SACKO_25873
OG0000149	STRPU_17637, STRPU_02282, STRPU_17638	SACKO_24272
OG0000149	STRPU_17737, STRPU_17521, STRPU_17518, STRPU_17522	SACKO_00593
OG0000149	STRPU_04830, STRPU_00746	SACKO_01114
OG0000151	STRPU_19851	SACKO_19813
OG0000151	STRPU_23185	SACKO_07713
OG0000151	STRPU_20407	SACKO_18655
OG0000152	STRPU_09044	SACKO_24770, SACKO_24768
OG0000152	STRPU_23544, STRPU_10004, STRPU_27092	SACKO_31162, SACKO_23529, SACKO_20125, SACKO_30096, SACKO_31166, SACKO_04267, SACKO_07649, SACKO_04271, SACKO_01971, SACKO_02800
OG0000153	STRPU_12921, STRPU_15435	SACKO_08886
OG0000154	STRPU_04759, STRPU_03371, STRPU_08224, STRPU_17328, STRPU_17356	SACKO_01949, SACKO_01942, SACKO_01951, SACKO_31611
OG0000154	STRPU_17217, STRPU_18854, STRPU_19002, STRPU_18855, STRPU_17487	SACKO_30029
OG0000155	STRPU_07135	SACKO_06509
OG0000155	STRPU_07136	SACKO_23256, SACKO_00101
OG0000156	STRPU_23725	SACKO_30920
OG0000157	STRPU_22147	SACKO_13943
OG0000157	STRPU_08448	SACKO_19300
OG0000157	STRPU_22616	SACKO_02389
OG0000157	STRPU_25761	SACKO_28274
OG0000157	STRPU_19481	SACKO_30737
OG0000158	STRPU_07153	SACKO_08920
OG0000158	STRPU_20283	SACKO_03214
OG0000159	STRPU_16419, STRPU_16425	SACKO_31334
OG0000159	STRPU_24070	SACKO_05468
OG0000159	STRPU_20008	SACKO_12615
OG0000160	STRPU_15431, STRPU_19000	SACKO_19890, SACKO_08004, SACKO_22012, SACKO_20174, SACKO_20186, SACKO_19221
OG0000160	STRPU_24405	SACKO_24189
OG0000160	STRPU_11554	SACKO_16994
OG0000161	STRPU_14109, STRPU_17337, STRPU_03752	SACKO_33036
OG0000162	STRPU_26981	SACKO_12057
OG0000163	STRPU_08825	SACKO_28728, SACKO_28760
OG0000163	STRPU_22081	SACKO_18542
OG0000164	STRPU_26661	SACKO_29240
OG0000164	STRPU_27289	SACKO_15470
OG0000165	STRPU_05210	SACKO_06825, SACKO_12757, SACKO_12759, SACKO_21193, SACKO_26565, SACKO_26564, SACKO_16609
OG0000166	STRPU_24488, STRPU_17844	SACKO_19780
OG0000166	STRPU_14794	SACKO_18225
OG0000166	STRPU_08207, STRPU_12089, STRPU_12087, STRPU_12088	SACKO_11639, SACKO_19154
OG0000167	STRPU_08011	SACKO_13978
OG0000167	STRPU_07803, STRPU_07531, STRPU_07529	SACKO_13975
OG0000167	STRPU_07745	SACKO_13984, SACKO_13999, SACKO_13976
OG0000168	STRPU_12043, STRPU_01252, STRPU_12060, STRPU_01239	SACKO_25971
OG0000168	STRPU_18537, STRPU_18485, STRPU_00123	SACKO_01287
OG0000168	STRPU_18538, STRPU_18484	SACKO_01284
OG0000169	STRPU_11063, STRPU_20288, STRPU_27127, STRPU_11174, STRPU_11175, STRPU_19750, STRPU_11169, STRPU_11168, STRPU_11173, STRPU_07592, STRPU_11424, STRPU_10438, STRPU_14116	SACKO_10600
OG0000171	STRPU_14714	SACKO_04473
OG0000171	STRPU_24033, STRPU_02631	SACKO_30895, SACKO_18626
OG0000172	STRPU_25967, STRPU_00226	SACKO_29021
OG0000172	STRPU_25567	SACKO_08175
OG0000173	STRPU_11148	SACKO_13484
OG0000174	STRPU_00043, STRPU_16005	SACKO_28192, SACKO_28201
OG0000174	STRPU_23493	SACKO_23847, SACKO_25875
OG0000175	STRPU_24379	SACKO_03910
OG0000175	STRPU_02319, STRPU_12738	SACKO_14233
OG0000175	STRPU_24563	SACKO_29688, SACKO_29680, SACKO_29673, SACKO_25380, SACKO_25374, SACKO_03909, SACKO_25371, SACKO_20858
OG0000178	STRPU_14447, STRPU_14430	SACKO_18500, SACKO_25344, SACKO_24597, SACKO_24570, SACKO_27321, SACKO_13945, SACKO_13941, SACKO_13968, SACKO_17469, SACKO_09050, SACKO_13962, SACKO_13939, SACKO_24550, SACKO_20499, SACKO_03737, SACKO_30538, SACKO_30537, SACKO_19819, SACKO_18677, SACKO_14928, SACKO_18672, SACKO_18667, SACKO_18676, SACKO_18669, SACKO_19820, SACKO_25803, SACKO_29812
