Orthogroup	HELIO_ok	SCHMD
OG0006856	HELIO_07178	SCHMD03115
OG0006857	HELIO_10880	SCHMD03719
OG0006858	HELIO_07365	SCHMD17672
OG0006860	HELIO_05728	SCHMD14888, SCHMD01768
OG0006862	HELIO_06074	SCHMD08954
OG0006864	HELIO_07403	SCHMD09900
OG0006867	HELIO_00909	SCHMD19722
OG0006871	HELIO_03606	SCHMD19715, SCHMD07906
OG0006874	HELIO_08686	SCHMD00242
OG0006875	HELIO_10647	SCHMD14340
OG0006876	HELIO_12562	SCHMD01180
OG0006877	HELIO_09562	SCHMD28894, SCHMD14652
OG0006878	HELIO_02141	SCHMD07673
OG0006881	HELIO_09282, HELIO_09283	SCHMD13107
OG0006882	HELIO_00837	SCHMD08215
OG0006883	HELIO_10209	SCHMD04789
OG0006886	HELIO_01710	SCHMD04628
OG0006887	HELIO_00170	SCHMD02004
OG0006889	HELIO_07081	SCHMD19490
OG0006890	HELIO_01755	SCHMD09977
OG0006891	HELIO_06848	SCHMD16311
OG0006892	HELIO_10025	SCHMD06736, SCHMD03941
OG0006894	HELIO_01525	SCHMD08244
OG0006895	HELIO_00885	SCHMD25533, SCHMD25532
OG0006897	HELIO_06557	SCHMD14554
OG0006900	HELIO_06595	SCHMD12706, SCHMD20696, SCHMD15238
OG0006901	HELIO_03815	SCHMD00150
OG0006902	HELIO_01197	SCHMD09576
OG0006906	HELIO_04811	SCHMD01345
OG0006908	HELIO_08017	SCHMD13404
OG0006909	HELIO_01498	SCHMD08896, SCHMD03475
OG0006914	HELIO_07176	SCHMD02005
OG0006915	HELIO_09309	SCHMD17740
OG0006917	HELIO_00862	SCHMD15444, SCHMD23496
OG0006918	HELIO_00387	SCHMD02128
OG0006919	HELIO_12526	SCHMD04163
OG0006921	HELIO_03601	SCHMD00179
OG0006923	HELIO_08623	SCHMD18989, SCHMD10987
OG0006924	HELIO_10197	SCHMD07270
OG0006926	HELIO_01892	SCHMD18025, SCHMD24077
OG0006927	HELIO_01236	SCHMD05483
OG0006928	HELIO_10461	SCHMD24085
OG0006931	HELIO_10024	SCHMD09823
OG0006934	HELIO_02300	SCHMD02940
OG0006937	HELIO_10195	SCHMD07394
OG0006939	HELIO_09910	SCHMD19736, SCHMD17847
OG0006941	HELIO_00376	SCHMD11956, SCHMD22092
OG0006946	HELIO_08697	SCHMD03034
OG0006948	HELIO_03218	SCHMD10039
OG0006949	HELIO_00053	SCHMD04433
OG0006951	HELIO_06091	SCHMD04285
OG0006954	HELIO_00977	SCHMD05444
OG0006955	HELIO_06102	SCHMD01359
OG0006956	HELIO_03837	SCHMD03205
OG0006957	HELIO_09843	SCHMD21016, SCHMD16664
OG0006958	HELIO_03705	SCHMD10483
OG0006959	HELIO_03367	SCHMD14675, SCHMD12735
OG0006960	HELIO_11955	SCHMD15792, SCHMD13924
OG0006962	HELIO_04139	SCHMD02602
OG0006964	HELIO_05324	SCHMD05582, SCHMD05580
OG0006965	HELIO_01499	SCHMD16583, SCHMD28209
OG0006966	HELIO_00843	SCHMD17179
OG0006967	HELIO_03858	SCHMD06876
OG0006968	HELIO_10124	SCHMD05918
OG0006973	HELIO_05811	SCHMD01554
OG0006975	HELIO_00766	SCHMD29017
OG0006977	HELIO_03745	SCHMD21617, SCHMD19289
OG0006979	HELIO_08949	SCHMD02713
OG0006980	HELIO_06927	SCHMD03927
OG0006985	HELIO_08249	SCHMD00305
OG0006989	HELIO_01925	SCHMD08387
OG0006990	HELIO_06240	SCHMD14019
OG0006991	HELIO_08801	SCHMD09527
OG0006993	HELIO_04356	SCHMD16078, SCHMD15851
OG0006995	HELIO_00974	SCHMD08291
OG0006999	HELIO_01742	SCHMD09727, SCHMD09154
OG0007001	HELIO_09912	SCHMD11191
OG0007002	HELIO_00186	SCHMD00096
OG0007003	HELIO_03021	SCHMD03229
OG0007009	HELIO_10006	SCHMD28218, SCHMD00500
OG0007012	HELIO_04259	SCHMD16864
OG0007013	HELIO_10913	SCHMD20292, SCHMD25075
OG0007015	HELIO_01841	SCHMD09946
OG0007020	HELIO_10783	SCHMD29169
OG0007022	HELIO_00686	SCHMD06207
OG0007023	HELIO_05749	SCHMD13414
OG0007024	HELIO_03505	SCHMD18147
OG0007025	HELIO_12627	SCHMD00852
OG0007028	HELIO_09657	SCHMD16323
OG0007030	HELIO_05278	SCHMD11171
OG0007033	HELIO_06756	SCHMD17177, SCHMD07596
OG0007037	HELIO_03215	SCHMD08275
OG0007039	HELIO_03673	SCHMD24759
OG0007040	HELIO_09696	SCHMD17930
OG0007043	HELIO_10787	SCHMD05387
OG0007045	HELIO_03028	SCHMD01524
OG0007046	HELIO_06285	SCHMD16357, SCHMD12630
OG0007047	HELIO_01873	SCHMD10322
OG0007049	HELIO_01113	SCHMD09136, SCHMD15529
OG0007050	HELIO_10158	SCHMD12036
OG0007053	HELIO_01740	SCHMD05149
OG0007054	HELIO_03935	SCHMD03628
OG0007055	HELIO_05430	SCHMD11222
OG0007061	HELIO_03172	SCHMD27956
OG0007062	HELIO_03299	SCHMD05231
OG0007063	HELIO_02537	SCHMD04487
OG0007064	HELIO_02033	SCHMD12728
OG0007066	HELIO_08282	SCHMD15229, SCHMD16841
OG0007068	HELIO_11494	SCHMD10943
OG0007070	HELIO_05878	SCHMD08393
OG0007073	HELIO_12235	SCHMD06841
OG0007077	HELIO_03036	SCHMD03291, SCHMD23670
OG0007078	HELIO_12420	SCHMD12751, SCHMD12753
OG0007084	HELIO_06919	SCHMD10181, SCHMD10179
OG0007088	HELIO_10934	SCHMD06881
OG0007089	HELIO_01728	SCHMD15126
OG0007090	HELIO_02778	SCHMD24995
OG0007091	HELIO_05646	SCHMD00684
OG0007093	HELIO_04228	SCHMD00633
OG0007095	HELIO_05715	SCHMD28386
OG0007096	HELIO_05063	SCHMD14480
OG0007098	HELIO_07500	SCHMD12814
OG0007104	HELIO_08624	SCHMD14802
OG0007105	HELIO_06453	SCHMD08588
OG0007106	HELIO_08071	SCHMD14679
OG0007107	HELIO_08096	SCHMD10627
OG0007108	HELIO_10721	SCHMD03383
OG0007112	HELIO_05754	SCHMD09113
OG0007113	HELIO_02963	SCHMD27023, SCHMD20834
OG0007114	HELIO_02430	SCHMD05373
OG0007118	HELIO_00216	SCHMD01480
OG0007119	HELIO_03351	SCHMD02099
OG0007122	HELIO_01530	SCHMD04636
OG0007124	HELIO_03243	SCHMD20734
OG0007128	HELIO_07471	SCHMD15975
OG0007130	HELIO_08635, HELIO_08634	SCHMD02010
OG0007133	HELIO_05837	SCHMD09895, SCHMD05400, SCHMD01884, SCHMD19102
OG0007135	HELIO_03512	SCHMD14628
OG0007136	HELIO_11083	SCHMD04055
OG0007137	HELIO_01264	SCHMD09300
OG0007139	HELIO_03311	SCHMD08033
OG0007140	HELIO_09262	SCHMD14726, SCHMD14725
OG0007143	HELIO_02069	SCHMD11402, SCHMD13435
OG0007144	HELIO_02773	SCHMD09084, SCHMD13536
OG0007145	HELIO_02042	SCHMD07094
OG0007151	HELIO_01847	SCHMD20465, SCHMD17498
OG0007152	HELIO_07347	SCHMD23531
OG0007154	HELIO_05052	SCHMD03260
OG0007158	HELIO_04172	SCHMD27790, SCHMD22647
OG0007163	HELIO_04816	SCHMD19963, SCHMD15559
OG0007164	HELIO_04104	SCHMD21149
OG0007165	HELIO_07174	SCHMD00948
OG0007170	HELIO_06125, HELIO_00758	SCHMD12398
OG0007173	HELIO_07975	SCHMD27706, SCHMD26151
OG0007174	HELIO_10174	SCHMD00679
OG0007175	HELIO_01496	SCHMD13246, SCHMD11875
OG0007176	HELIO_09685	SCHMD18255, SCHMD19246
OG0007179	HELIO_01221	SCHMD02087
OG0007180	HELIO_05806	SCHMD13286
OG0007181	HELIO_00946	SCHMD07932
OG0007183	HELIO_10857	SCHMD09362
OG0007191	HELIO_12367	SCHMD11992
OG0007192	HELIO_11714	SCHMD00342
OG0007209	HELIO_03954	SCHMD02470
OG0007248	HELIO_03566	SCHMD14029
OG0007252	HELIO_11869	SCHMD26416, SCHMD26417
OG0007254	HELIO_04453	SCHMD29104
OG0007255	HELIO_05330	SCHMD08512, SCHMD09706
OG0007258	HELIO_08742	SCHMD01759
OG0007264	HELIO_05781	SCHMD06288
OG0007266	HELIO_07853	SCHMD05229
OG0007267	HELIO_10107	SCHMD15621
OG0007269	HELIO_06147	SCHMD04821
OG0007270	HELIO_02939	SCHMD29771, SCHMD26891
OG0007271	HELIO_05682	SCHMD08508
OG0007276	HELIO_06599	SCHMD01128
OG0007279	HELIO_03749	SCHMD14169, SCHMD22097
OG0007280	HELIO_00512	SCHMD26191
OG0007282	HELIO_12150	SCHMD08071
OG0007288	HELIO_09454	SCHMD11562
OG0007291	HELIO_12578	SCHMD01954
OG0007297	HELIO_08956	SCHMD08767
OG0007300	HELIO_02004	SCHMD08715, SCHMD12954
OG0007301	HELIO_00411	SCHMD04999
OG0007304	HELIO_12205	SCHMD06782
OG0007305	HELIO_03112	SCHMD00236
OG0007307	HELIO_05717	SCHMD24523
OG0007314	HELIO_12687	SCHMD20349, SCHMD17621
OG0007317	HELIO_09791	SCHMD05271
OG0007318	HELIO_03980	SCHMD14311
OG0007319	HELIO_07489	SCHMD07451
OG0007320	HELIO_09747	SCHMD04201, SCHMD04200
OG0007321	HELIO_04170	SCHMD14656
OG0007325	HELIO_09200	SCHMD13424
OG0007326	HELIO_09034	SCHMD26648, SCHMD13997
OG0007327	HELIO_05229	SCHMD03183
OG0007328	HELIO_09442	SCHMD07822
OG0007330	HELIO_04133	SCHMD01349
OG0007332	HELIO_04769	SCHMD29643
OG0007333	HELIO_07199	SCHMD02278
OG0007334	HELIO_03472	SCHMD01190
OG0007335	HELIO_11949	SCHMD00787
OG0007337	HELIO_10954	SCHMD25665, SCHMD21266, SCHMD23177
OG0007339	HELIO_09640	SCHMD14813, SCHMD09117
OG0007341	HELIO_11684	SCHMD01365
OG0007343	HELIO_03412	SCHMD12161
OG0007347	HELIO_09177	SCHMD06807
OG0007349	HELIO_06468	SCHMD22105
OG0007353	HELIO_01295	SCHMD22439
OG0007354	HELIO_02659	SCHMD09176
OG0007356	HELIO_07064	SCHMD16766, SCHMD16762, SCHMD17068
OG0007357	HELIO_06223	SCHMD05385
OG0007358	HELIO_03013	SCHMD10648
OG0007359	HELIO_11166	SCHMD04894
OG0007360	HELIO_05459	SCHMD01042
OG0007361	HELIO_01627	SCHMD02642
OG0007363	HELIO_01853	SCHMD02234
OG0007367	HELIO_11916	SCHMD09749
OG0007372	HELIO_05741	SCHMD02515
OG0007373	HELIO_10252	SCHMD11208, SCHMD11207
OG0007380	HELIO_02244, HELIO_04235	SCHMD16057
OG0007385	HELIO_03304	SCHMD04159
OG0007386	HELIO_09551	SCHMD00784
OG0007387	HELIO_09254	SCHMD01904, SCHMD01903
OG0007389	HELIO_03631	SCHMD07528
OG0007391	HELIO_09468	SCHMD01653
OG0007393	HELIO_09515	SCHMD00157
OG0007395	HELIO_10203	SCHMD09491
OG0007396	HELIO_00896	SCHMD01151
OG0007397	HELIO_06855	SCHMD03095
OG0007399	HELIO_10834	SCHMD13118
OG0007402	HELIO_00636	SCHMD10585, SCHMD06444
OG0007405	HELIO_03624	SCHMD18973, SCHMD27327
OG0007407	HELIO_01901	SCHMD14070
OG0007408	HELIO_09431	SCHMD03954
OG0007412	HELIO_02238	SCHMD14910, SCHMD20394
OG0007414	HELIO_08640	SCHMD03104, SCHMD03103
OG0007415	HELIO_02421	SCHMD29702, SCHMD13340
OG0007417	HELIO_08832	SCHMD04581
OG0007419	HELIO_03480	SCHMD12003, SCHMD14523
OG0007421	HELIO_09011	SCHMD09236
OG0007422	HELIO_02252	SCHMD15449
OG0007425	HELIO_11448	SCHMD18256
OG0007429	HELIO_00502, HELIO_04959	SCHMD03140
OG0007432	HELIO_05478	SCHMD13608
OG0007434	HELIO_06087	SCHMD00824, SCHMD24377, SCHMD14110
OG0007437	HELIO_01196	SCHMD26347
OG0007439	HELIO_07267	SCHMD01098
OG0007442	HELIO_05360	SCHMD10535
OG0007445	HELIO_06761	SCHMD10725
OG0007446	HELIO_07395	SCHMD06891
OG0007447	HELIO_12442	SCHMD07199
OG0007452	HELIO_07764	SCHMD06690
OG0007453	HELIO_06244	SCHMD22069
OG0007454	HELIO_11972	SCHMD02249
OG0007455	HELIO_12355	SCHMD17462
OG0007456	HELIO_09549	SCHMD11658
OG0007458	HELIO_09868	SCHMD11828
OG0007459	HELIO_01507	SCHMD04395
OG0007460	HELIO_08692	SCHMD07322
OG0007463	HELIO_00691	SCHMD17150, SCHMD29377
OG0007464	HELIO_06851, HELIO_11577	SCHMD03973
OG0007465	HELIO_12224	SCHMD06095
OG0007471	HELIO_09730	SCHMD29391
OG0007472	HELIO_11248	SCHMD07414
OG0007476	HELIO_04585	SCHMD29552, SCHMD06042
OG0007478	HELIO_04114	SCHMD08638, SCHMD14462
OG0007481	HELIO_12489	SCHMD00234
OG0007482	HELIO_12170	SCHMD16972, SCHMD28646
OG0007483	HELIO_09027	SCHMD23530
OG0007488	HELIO_09301	SCHMD04017, SCHMD01795, SCHMD10540
OG0007490	HELIO_03991	SCHMD25654
OG0007491	HELIO_08829	SCHMD17539, SCHMD13726
OG0007492	HELIO_02672	SCHMD00216, SCHMD10758, SCHMD00215
OG0007494	HELIO_12427	SCHMD02157, SCHMD22482
OG0007495	HELIO_09614	SCHMD07307, SCHMD18914
OG0007496	HELIO_05033	SCHMD02753, SCHMD05117, SCHMD12648
OG0007498	HELIO_11706	SCHMD13903
OG0007499	HELIO_04404	SCHMD02341
OG0007500	HELIO_05327	SCHMD06655
OG0007501	HELIO_06537	SCHMD02284
OG0007503	HELIO_10821	SCHMD02190
OG0007507	HELIO_05954	SCHMD00792
OG0007508	HELIO_01803	SCHMD07064, SCHMD26310, SCHMD21007
OG0007509	HELIO_08680	SCHMD00947
OG0007510	HELIO_08253	SCHMD06196
OG0007519	HELIO_05000	SCHMD00238
OG0007525	HELIO_06830	SCHMD03649, SCHMD14793
OG0007528	HELIO_01539	SCHMD08263
OG0007531	HELIO_12240	SCHMD07206
OG0007533	HELIO_06152	SCHMD05767
OG0007583	HELIO_07177	SCHMD28711
OG0007584	HELIO_07569	SCHMD10868
OG0007586	HELIO_01877	SCHMD00208
OG0007588	HELIO_09210	SCHMD05957
OG0007591	HELIO_10985	SCHMD19104
OG0007595	HELIO_10971	SCHMD14709
OG0007597	HELIO_09185	SCHMD00061
OG0007601	HELIO_11037	SCHMD28220
OG0007602	HELIO_07630	SCHMD03764
OG0007603	HELIO_01392	SCHMD02707
OG0007607	HELIO_03875	SCHMD25251
OG0007609	HELIO_10263	SCHMD08824
OG0007610	HELIO_03990	SCHMD02076, SCHMD12764
OG0007611	HELIO_01122	SCHMD04251
OG0007612	HELIO_09265	SCHMD10036
OG0007619	HELIO_00818	SCHMD02768
OG0007624	HELIO_03334	SCHMD15354
OG0007626	HELIO_06920	SCHMD05939
OG0007628	HELIO_12259	SCHMD01246
OG0007629	HELIO_03806	SCHMD24454, SCHMD08697
OG0007633	HELIO_01601, HELIO_04618	SCHMD19695
OG0007634	HELIO_08632	SCHMD06239
OG0007639	HELIO_03757	SCHMD12611
OG0007643	HELIO_05958	SCHMD18394
OG0007645	HELIO_08180	SCHMD00727
OG0007646	HELIO_09428	SCHMD05492
OG0007654	HELIO_09336	SCHMD14761
OG0007656	HELIO_03326	SCHMD00482
OG0007657	HELIO_09924	SCHMD16543
OG0007659	HELIO_12061	SCHMD19564, SCHMD12893
OG0007663	HELIO_09052	SCHMD11554
OG0007664	HELIO_04897	SCHMD16878, SCHMD02397, SCHMD03687
OG0007666	HELIO_07744	SCHMD11299
OG0007667	HELIO_04334	SCHMD25937
OG0007673	HELIO_12156	SCHMD08768
OG0007676	HELIO_07836	SCHMD08823
OG0007679	HELIO_00757	SCHMD13638
OG0007683	HELIO_01510	SCHMD04573
OG0007684	HELIO_08826	SCHMD00102
OG0007687	HELIO_01462	SCHMD06419, SCHMD07587
OG0007690	HELIO_01667	SCHMD21197
OG0007691	HELIO_10851	SCHMD07299
OG0007698	HELIO_02873	SCHMD08531
OG0007699	HELIO_00023, HELIO_11009	SCHMD16879, SCHMD00085
OG0007700	HELIO_03540	SCHMD08842, SCHMD08841
OG0007702	HELIO_01625	SCHMD00819
OG0007705	HELIO_04144, HELIO_04748	SCHMD04986, SCHMD23899
OG0007712	HELIO_06849	SCHMD04858
OG0007713	HELIO_05941	SCHMD16511
OG0007715	HELIO_04524	SCHMD08793
OG0007717	HELIO_08633	SCHMD10647, SCHMD13736
OG0007718	HELIO_07990	SCHMD12974
OG0007722	HELIO_05263	SCHMD06810
OG0007723	HELIO_12456	SCHMD01195
OG0007727	HELIO_07106	SCHMD02748
OG0007730	HELIO_07341	SCHMD24036, SCHMD25867, SCHMD18191
OG0007732	HELIO_12689	SCHMD21069, SCHMD19292
OG0007733	HELIO_07297	SCHMD04331, SCHMD04904, SCHMD17435
OG0007735	HELIO_09823	SCHMD26168, SCHMD29106, SCHMD26473
OG0007736	HELIO_07658	SCHMD03835
OG0007739	HELIO_03035	SCHMD24121
OG0007743	HELIO_10929	SCHMD00951
OG0007748	HELIO_10708	SCHMD06083
OG0007751	HELIO_06655	SCHMD08536
OG0007752	HELIO_00832	SCHMD00218
OG0007754	HELIO_02629	SCHMD22646
OG0007759	HELIO_12236	SCHMD15154, SCHMD24999
OG0007761	HELIO_10949	SCHMD07223
OG0007763	HELIO_06612	SCHMD21466, SCHMD25520, SCHMD04910
OG0007764	HELIO_10173	SCHMD02517
OG0007767	HELIO_03760	SCHMD08815
OG0007771	HELIO_01646	SCHMD10247
OG0007772	HELIO_01680	SCHMD02978
OG0007773	HELIO_07954	SCHMD09375
OG0007774	HELIO_11728	SCHMD04593
OG0007775	HELIO_01482	SCHMD09982
OG0007779	HELIO_02670	SCHMD01229
OG0007781	HELIO_09673	SCHMD03245
OG0007782	HELIO_11482	SCHMD03677
OG0007783	HELIO_03457	SCHMD07210
OG0007786	HELIO_09437	SCHMD23945
OG0007787	HELIO_04230	SCHMD06132, SCHMD05625
OG0007791	HELIO_00183	SCHMD06525
OG0007794	HELIO_02740	SCHMD29276
OG0007801	HELIO_01655	SCHMD00120
OG0007803	HELIO_00912	SCHMD04261
OG0007804	HELIO_02429	SCHMD06254
OG0007805	HELIO_08060	SCHMD20517
OG0007810	HELIO_09745	SCHMD02712
OG0007811	HELIO_00921	SCHMD17086, SCHMD14179
OG0007812	HELIO_04110	SCHMD28383, SCHMD23641
OG0007813	HELIO_00743	SCHMD00295
OG0007815	HELIO_12778	SCHMD25078
OG0007816	HELIO_07334	SCHMD10692
OG0007820	HELIO_11990	SCHMD03191, SCHMD03190
OG0007826	HELIO_03122	SCHMD02236, SCHMD06089
OG0007827	HELIO_06096	SCHMD11981
OG0007828	HELIO_09070	SCHMD15141
OG0007829	HELIO_01759	SCHMD05047
OG0007830	HELIO_08878	SCHMD06198
OG0007831	HELIO_12772	SCHMD01922
OG0007841	HELIO_12452	SCHMD04233
OG0007845	HELIO_05450	SCHMD03208
OG0007846	HELIO_08649	SCHMD02029
OG0007848	HELIO_04240	SCHMD10763
OG0007858	HELIO_05719	SCHMD16060
OG0007911	HELIO_11434	SCHMD03629
OG0007916	HELIO_05089	SCHMD05238
OG0007918	HELIO_04419	SCHMD04862
OG0007921	HELIO_09544	SCHMD04944, SCHMD00441, SCHMD20446, SCHMD00440, SCHMD21307, SCHMD05586, SCHMD05585
OG0007932	HELIO_01358	SCHMD05433
OG0007933	HELIO_12085	SCHMD19133, SCHMD21326
OG0007943	HELIO_05542	SCHMD05794
OG0007947	HELIO_01214	SCHMD01811
OG0007953	HELIO_04337	SCHMD10365
OG0007954	HELIO_02739	SCHMD15647, SCHMD24498, SCHMD16817
OG0007956	HELIO_00807	SCHMD08518
OG0007957	HELIO_02424	SCHMD06225
OG0007958	HELIO_03422	SCHMD06124
OG0007962	HELIO_04538	SCHMD28715
OG0007966	HELIO_06554	SCHMD18759
OG0007972	HELIO_04967	SCHMD14212
OG0007978	HELIO_02240	SCHMD06883
OG0007979	HELIO_02677	SCHMD19003
OG0007980	HELIO_00219	SCHMD14044, SCHMD16945
OG0007991	HELIO_02057	SCHMD23963
OG0007994	HELIO_01780	SCHMD14773
OG0007996	HELIO_00492	SCHMD12658
OG0007999	HELIO_08262	SCHMD04760
OG0008000	HELIO_04177	SCHMD06527
OG0008003	HELIO_02384	SCHMD11976
OG0008004	HELIO_01554	SCHMD12085
OG0008005	HELIO_06029	SCHMD17669, SCHMD20609
OG0008008	HELIO_05467	SCHMD10303
OG0008016	HELIO_00540	SCHMD00413
OG0008022	HELIO_09370	SCHMD11581, SCHMD19781
OG0008025	HELIO_09213	SCHMD07224
OG0008029	HELIO_03340	SCHMD05048
OG0008030	HELIO_08520	SCHMD06361
OG0008031	HELIO_10799	SCHMD07106
OG0008036	HELIO_03192	SCHMD03105
OG0008037	HELIO_01120	SCHMD06243
OG0008038	HELIO_02850	SCHMD19808
OG0008040	HELIO_01756	SCHMD02680
OG0008041	HELIO_00327	SCHMD24202, SCHMD08618
OG0008047	HELIO_10201	SCHMD02903
OG0008050	HELIO_01160	SCHMD06152
OG0008051	HELIO_09542	SCHMD23274, SCHMD15079
OG0008054	HELIO_00598	SCHMD17851
OG0008056	HELIO_00846	SCHMD07503
OG0008057	HELIO_04003	SCHMD03924
OG0008059	HELIO_09982	SCHMD24524
OG0008064	HELIO_04965	SCHMD26279, SCHMD28375
OG0008070	HELIO_08148	SCHMD03415
OG0008073	HELIO_07840	SCHMD12143
OG0008074	HELIO_03004	SCHMD11074, SCHMD06066
OG0008078	HELIO_07686	SCHMD07891
OG0008079	HELIO_00746	SCHMD20114
OG0008081	HELIO_05879	SCHMD03406
OG0008083	HELIO_09469	SCHMD06583
OG0008085	HELIO_04248	SCHMD09017
OG0008091	HELIO_09088	SCHMD06256
OG0008094	HELIO_00528	SCHMD15453
OG0008100	HELIO_11850	SCHMD01273
OG0008102	HELIO_00350	SCHMD08890, SCHMD02019, SCHMD22351
OG0008103	HELIO_02960	SCHMD17469
OG0008105	HELIO_10149	SCHMD14792
OG0008107	HELIO_06547	SCHMD16301, SCHMD01772
OG0008108	HELIO_11492	SCHMD04631
OG0008109	HELIO_00963	SCHMD04630
OG0008110	HELIO_05692	SCHMD13980, SCHMD18485
OG0008112	HELIO_09566	SCHMD04834
OG0008113	HELIO_06984	SCHMD11498
OG0008119	HELIO_07573	SCHMD24314
OG0008120	HELIO_06493	SCHMD22241
OG0008122	HELIO_07016	SCHMD15610
OG0008126	HELIO_11510	SCHMD10157, SCHMD27581
OG0008136	HELIO_04953	SCHMD15183
OG0008138	HELIO_02968	SCHMD02934, SCHMD02933
OG0008199	HELIO_09781	SCHMD19008
OG0008201	HELIO_08285	SCHMD02565
OG0008203	HELIO_01479	SCHMD02500
OG0008205	HELIO_02068	SCHMD00909
OG0008208	HELIO_04865	SCHMD04911
OG0008211	HELIO_06578	SCHMD11666
OG0008212	HELIO_08600	SCHMD05860
OG0008214	HELIO_08468	SCHMD04130
OG0008216	HELIO_00375	SCHMD25991, SCHMD19838
OG0008220	HELIO_07373	SCHMD04569
OG0008224	HELIO_09989	SCHMD03864
OG0008225	HELIO_02357	SCHMD01718
OG0008235	HELIO_12048	SCHMD07839
OG0008238	HELIO_06475	SCHMD10302
OG0008245	HELIO_02765	SCHMD03524
OG0008246	HELIO_02676	SCHMD09146, SCHMD06332
OG0008249	HELIO_10481	SCHMD19574
OG0008259	HELIO_09486	SCHMD23077
OG0008262	HELIO_01675	SCHMD06201
OG0008264	HELIO_08483	SCHMD01840
OG0008268	HELIO_05239	SCHMD13577
OG0008269	HELIO_01747	SCHMD14580
OG0008271	HELIO_09393	SCHMD01219
OG0008275	HELIO_01566	SCHMD02126
OG0008281	HELIO_07104	SCHMD05027
OG0008283	HELIO_08317	SCHMD05016
OG0008286	HELIO_05554	SCHMD05658
OG0008294	HELIO_11093	SCHMD12151
OG0008296	HELIO_11884	SCHMD23760, SCHMD23561
OG0008300	HELIO_09179	SCHMD08547
OG0008303	HELIO_12273	SCHMD06531, SCHMD06532
OG0008304	HELIO_07539	SCHMD07113
OG0008318	HELIO_07428	SCHMD10002
OG0008327	HELIO_01314	SCHMD12357
OG0008329	HELIO_08771	SCHMD14573, SCHMD14574, SCHMD01432
OG0008330	HELIO_11984, HELIO_09760, HELIO_11985, HELIO_05031	SCHMD15310
OG0008335	HELIO_00538	SCHMD12743
OG0008341	HELIO_12300	SCHMD06774
OG0008348	HELIO_02649	SCHMD08325
OG0008353	HELIO_12685	SCHMD20072
OG0008355	HELIO_04747	SCHMD14137
OG0008363	HELIO_01576	SCHMD07092, SCHMD07091
OG0008378	HELIO_02563	SCHMD15522, SCHMD18749
OG0008381	HELIO_00618	SCHMD25812, SCHMD08479
OG0008383	HELIO_00611	SCHMD08350
OG0008387	HELIO_09719	SCHMD17311
OG0008390	HELIO_06820	SCHMD00088, SCHMD04614
OG0008401	HELIO_06030	SCHMD14767
OG0008403	HELIO_10617	SCHMD28274
OG0008408	HELIO_03177	SCHMD19552
OG0008410	HELIO_00458	SCHMD12848
OG0008410	HELIO_09224	SCHMD10796
OG0008412	HELIO_01661	SCHMD01597
OG0008418	HELIO_11275	SCHMD04131
OG0008419	HELIO_10739	SCHMD28879
OG0008422	HELIO_05208	SCHMD08546
OG0008424	HELIO_04563	SCHMD01987
OG0008427	HELIO_10187	SCHMD14294, SCHMD08805
OG0008432	HELIO_11182	SCHMD29562
OG0008507	HELIO_08968	SCHMD19330
OG0008516	HELIO_04595	SCHMD16129
OG0008524	HELIO_02339	SCHMD13695, SCHMD25478
OG0008526	HELIO_06254	SCHMD17941, SCHMD24409
OG0008545	HELIO_10332	SCHMD26323
OG0008547	HELIO_00730	SCHMD19977
OG0008552	HELIO_00421	SCHMD17431
OG0008557	HELIO_05069	SCHMD27510, SCHMD18138
OG0008560	HELIO_04514	SCHMD10443, SCHMD24613, SCHMD05155
OG0008563	HELIO_03942	SCHMD02550
OG0008578	HELIO_02266	SCHMD08082
OG0008591	HELIO_06642	SCHMD01982
OG0008592	HELIO_03851	SCHMD21494
OG0008594	HELIO_10269	SCHMD18024
OG0008597	HELIO_11615	SCHMD01608
OG0008607	HELIO_06201	SCHMD01977
OG0008613	HELIO_06232	SCHMD26366
OG0008616	HELIO_07125	SCHMD10573
OG0008629	HELIO_09067	SCHMD07406
OG0008633	HELIO_04273	SCHMD15809
OG0008634	HELIO_09194	SCHMD07070
OG0008635	HELIO_00191	SCHMD21284
OG0008637	HELIO_03149	SCHMD27615, SCHMD20972
OG0008641	HELIO_02334	SCHMD18073
OG0008642	HELIO_06407	SCHMD20760
OG0008644	HELIO_01076	SCHMD25942, SCHMD07785
OG0008646	HELIO_11580	SCHMD14922
OG0008654	HELIO_05189	SCHMD24065, SCHMD27002, SCHMD24064
OG0008659	HELIO_05034	SCHMD12477, SCHMD07365
OG0008660	HELIO_06237	SCHMD00430
OG0008662	HELIO_07636	SCHMD04637
OG0008663	HELIO_09883	SCHMD04984
OG0008665	HELIO_01166	SCHMD23777
OG0008667	HELIO_01526, HELIO_00408	SCHMD05059
OG0008673	HELIO_11675	SCHMD24760, SCHMD26780
OG0008680	HELIO_07201	SCHMD00431
OG0008681	HELIO_01222	SCHMD25534
OG0008753	HELIO_11190	SCHMD08078
OG0008760	HELIO_06810	SCHMD15549
OG0008770	HELIO_01817	SCHMD21468
OG0008772	HELIO_11265	SCHMD13781
OG0008778	HELIO_11813	SCHMD08083
OG0008781	HELIO_06846	SCHMD02983
OG0008789	HELIO_09721	SCHMD02275
OG0008793	HELIO_00397	SCHMD12912
OG0008794	HELIO_06723	SCHMD07174
