Orthogroup	HELIO_ok	AENJA_ok
OG0004283	HELIO_02458	AENJA_19675
OG0004284	HELIO_08102	AENJA_07958
OG0004285	HELIO_09389	AENJA_08157
OG0004286	HELIO_02729	AENJA_08421
OG0004287	HELIO_08219	AENJA_10688
OG0004287	HELIO_08218	AENJA_08479
OG0004288	HELIO_02021	AENJA_08494, AENJA_09224
OG0004289	HELIO_05881	AENJA_08571
OG0004290	HELIO_02511	AENJA_08634
OG0004291	HELIO_06310	AENJA_08666
OG0004292	HELIO_01648	AENJA_08709, AENJA_21597
OG0004294	HELIO_01475	AENJA_08948
OG0004295	HELIO_07746	AENJA_08995
OG0004296	HELIO_11270	AENJA_22026, AENJA_09137
OG0004298	HELIO_12397	AENJA_09310
OG0004299	HELIO_07815	AENJA_09313, AENJA_25545
OG0004300	HELIO_03166	AENJA_09414
OG0004301	HELIO_02301	AENJA_09948
OG0004302	HELIO_11348	AENJA_09951, AENJA_11814
OG0004303	HELIO_05977	AENJA_10102
OG0004304	HELIO_10121	AENJA_10126
OG0004305	HELIO_02999	AENJA_10671
OG0004306	HELIO_01476	AENJA_10728
OG0004307	HELIO_06021	AENJA_10811
OG0004308	HELIO_02621	AENJA_10896
OG0004309	HELIO_02544	AENJA_10914
OG0004310	HELIO_05755	AENJA_11180, AENJA_23448
OG0004311	HELIO_02558	AENJA_14028, AENJA_11212
OG0004312	HELIO_09858	AENJA_11219
OG0004313	HELIO_11032	AENJA_11398, AENJA_11396, AENJA_11397
OG0004314	HELIO_11288	AENJA_11558
OG0004315	HELIO_06706, HELIO_01279	AENJA_11716
OG0004316	HELIO_08782	AENJA_11759
OG0004317	HELIO_01651	AENJA_11806
OG0004318	HELIO_04611, HELIO_04568	AENJA_11868
OG0004319	HELIO_02747	AENJA_12058
OG0004320	HELIO_02657	AENJA_12116
OG0004321	HELIO_05529	AENJA_12158
OG0004322	HELIO_03250, HELIO_03251	AENJA_12404, AENJA_12403
OG0004324	HELIO_06380	AENJA_12557
OG0004325	HELIO_12742	AENJA_12596
OG0004327	HELIO_00022	AENJA_12793
OG0004327	HELIO_06094	AENJA_24731
OG0004328	HELIO_03031	AENJA_12798
OG0004329	HELIO_08973	AENJA_13104, AENJA_13109
OG0004331	HELIO_04862	AENJA_13331
OG0004333	HELIO_03394	AENJA_13634
OG0004334	HELIO_04407	AENJA_13654
OG0004336	HELIO_08099	AENJA_13746
OG0004337	HELIO_09677	AENJA_13913
OG0004338	HELIO_02735	AENJA_14330
OG0004339	HELIO_09382	AENJA_14443
OG0004340	HELIO_09778	AENJA_14856
OG0004341	HELIO_02346	AENJA_15047
OG0004342	HELIO_05880, HELIO_05788	AENJA_15096
OG0004343	HELIO_09479	AENJA_15517
OG0004344	HELIO_05104	AENJA_15963
OG0004345	HELIO_11483	AENJA_16155
OG0004346	HELIO_04653, HELIO_04870	AENJA_16250, AENJA_16249
OG0004348	HELIO_02969	AENJA_16800
OG0004349	HELIO_12177	AENJA_16835
OG0004350	HELIO_09167	AENJA_16841
OG0004351	HELIO_03403	AENJA_16867
OG0004352	HELIO_06106	AENJA_16982
OG0004353	HELIO_05842	AENJA_17017
OG0004354	HELIO_08304	AENJA_17022
OG0004355	HELIO_02311	AENJA_17231
OG0004356	HELIO_08069	AENJA_17320
OG0004357	HELIO_08001	AENJA_17547
OG0004359	HELIO_12437	AENJA_18134
OG0004360	HELIO_07589	AENJA_18596
OG0004361	HELIO_01540, HELIO_04775	AENJA_18689
OG0004362	HELIO_04842	AENJA_19062
OG0004363	HELIO_07648	AENJA_19075
OG0004364	HELIO_04246	AENJA_19146
OG0004365	HELIO_11208	AENJA_19212
OG0004366	HELIO_12347	AENJA_19317
OG0004367	HELIO_11157	AENJA_19374
OG0004368	HELIO_10695	AENJA_19702
OG0004369	HELIO_12496	AENJA_19753
OG0004370	HELIO_03960	AENJA_19903
OG0004372	HELIO_08067	AENJA_20327
OG0004372	HELIO_06703, HELIO_07476	AENJA_23131, AENJA_23132
OG0004373	HELIO_08887	AENJA_20328
OG0004374	HELIO_04430	AENJA_20422
OG0004375	HELIO_10600	AENJA_20974
OG0004376	HELIO_02742	AENJA_21249
OG0004377	HELIO_08549	AENJA_21485
OG0004378	HELIO_09047	AENJA_21608
OG0004379	HELIO_02169	AENJA_21681
OG0004380	HELIO_02081	AENJA_21685
OG0004381	HELIO_09818	AENJA_21950
OG0004382	HELIO_05962	AENJA_22037
OG0004383	HELIO_09050	AENJA_22354
OG0004384	HELIO_07788	AENJA_22523
OG0004385	HELIO_01485	AENJA_22615
OG0004386	HELIO_07923	AENJA_22871
OG0004387	HELIO_00300	AENJA_23176
OG0004389	HELIO_01623, HELIO_04466	AENJA_23497
OG0004390	HELIO_11441, HELIO_02437	AENJA_23655
OG0004391	HELIO_08588	AENJA_23704
OG0004392	HELIO_00680	AENJA_23712
OG0004393	HELIO_11585, HELIO_11584	AENJA_23907
OG0004395	HELIO_08875	AENJA_24372
OG0004396	HELIO_05800	AENJA_24530
OG0004397	HELIO_02130	AENJA_25166
OG0004398	HELIO_02807	AENJA_25317
OG0004399	HELIO_04973	AENJA_25524
OG0004400	HELIO_06143	AENJA_25584
OG0004401	HELIO_00357	AENJA_25597
OG0004402	HELIO_12319, HELIO_03883	AENJA_25980
OG0004403	HELIO_01276	AENJA_26375
OG0004404	HELIO_00365	AENJA_26407
OG0004405	HELIO_11201	AENJA_26485
OG0004406	HELIO_01541	AENJA_26544
OG0004407	HELIO_06486	AENJA_26601
OG0004457	HELIO_12044	AENJA_00005
OG0004459	HELIO_06462	AENJA_00105
OG0004460	HELIO_11544	AENJA_10602, AENJA_00174
OG0004461	HELIO_08132	AENJA_00187
OG0004462	HELIO_10916	AENJA_00195
OG0004463	HELIO_11855	AENJA_00263
OG0004465	HELIO_02805	AENJA_00361
OG0004467	HELIO_02292	AENJA_00451
OG0004468	HELIO_01285	AENJA_00461
OG0004471	HELIO_05522	AENJA_00776
OG0004472	HELIO_06484	AENJA_00868
OG0004473	HELIO_10239	AENJA_00871
OG0004474	HELIO_12721	AENJA_00922
OG0004476	HELIO_02731	AENJA_01930
OG0004477	HELIO_02575	AENJA_01958
OG0004478	HELIO_00101	AENJA_02085
OG0004479	HELIO_09869	AENJA_02206
OG0004480	HELIO_01943	AENJA_02219
OG0004482	HELIO_01201	AENJA_02336
OG0004483	HELIO_00784	AENJA_02340
OG0004485	HELIO_10753, HELIO_10752	AENJA_23178
OG0004486	HELIO_09931	AENJA_02721
OG0004487	HELIO_11260	AENJA_02764
OG0004488	HELIO_01349	AENJA_03056
OG0004489	HELIO_04543	AENJA_03089
OG0004490	HELIO_01426	AENJA_03148
OG0004491	HELIO_12478	AENJA_03169, AENJA_03168
OG0004493	HELIO_02462	AENJA_03367
OG0004494	HELIO_01937	AENJA_03427
OG0004495	HELIO_05252	AENJA_03794
OG0004496	HELIO_05528	AENJA_03798
OG0004497	HELIO_02407	AENJA_03976
OG0004498	HELIO_05086	AENJA_04040
OG0004499	HELIO_06775	AENJA_04167
OG0004500	HELIO_00985	AENJA_04178
OG0004502	HELIO_04496	AENJA_04449
OG0004503	HELIO_11512	AENJA_04529, AENJA_23467
OG0004505	HELIO_05492	AENJA_22550
OG0004506	HELIO_06458	AENJA_04842
OG0004507	HELIO_11682	AENJA_04865
OG0004509	HELIO_01830, HELIO_01547	AENJA_05239
OG0004510	HELIO_01779	AENJA_05329
OG0004511	HELIO_09430	AENJA_05552
OG0004512	HELIO_09740, HELIO_09741	AENJA_05863
OG0004513	HELIO_06065	AENJA_06212
OG0004514	HELIO_05298, HELIO_06872	AENJA_06216
OG0004515	HELIO_07915	AENJA_06345
OG0004516	HELIO_08851, HELIO_08852	AENJA_06493
OG0004517	HELIO_05747	AENJA_06724
OG0004518	HELIO_02464	AENJA_06827
OG0004519	HELIO_02070	AENJA_06969
OG0004520	HELIO_02470	AENJA_07201
OG0004521	HELIO_09242	AENJA_07309
OG0004522	HELIO_11269	AENJA_07491
OG0004524	HELIO_11653	AENJA_07752
OG0004525	HELIO_11194	AENJA_07831
OG0004526	HELIO_09082	AENJA_23914, AENJA_07835
OG0004527	HELIO_00542	AENJA_07903
OG0004528	HELIO_05441	AENJA_10818
OG0004529	HELIO_04437	AENJA_07944
OG0004530	HELIO_06657	AENJA_07969
OG0004531	HELIO_07234	AENJA_08201
OG0004533	HELIO_08527	AENJA_08347
OG0004534	HELIO_01164, HELIO_01163	AENJA_08393
OG0004537	HELIO_11941	AENJA_08657
OG0004538	HELIO_08825	AENJA_08665
OG0004539	HELIO_10766	AENJA_08729
OG0004540	HELIO_01984	AENJA_08799
OG0004541	HELIO_11072, HELIO_07529, HELIO_10987	AENJA_08939
OG0004542	HELIO_06841	AENJA_09105
OG0004543	HELIO_11207	AENJA_09120
OG0004545	HELIO_12540	AENJA_09222, AENJA_25205, AENJA_22344
OG0004547	HELIO_09117	AENJA_17725
OG0004548	HELIO_08241	AENJA_09557
OG0004550	HELIO_07318	AENJA_10990
OG0004551	HELIO_10162, HELIO_05424	AENJA_14630
OG0004552	HELIO_10506	AENJA_11123
OG0004553	HELIO_12007	AENJA_11290
OG0004554	HELIO_08526	AENJA_11434
OG0004555	HELIO_01600	AENJA_11497
OG0004556	HELIO_00978	AENJA_11553
OG0004558	HELIO_11447	AENJA_11692
OG0004559	HELIO_05624	AENJA_11902
OG0004560	HELIO_02040, HELIO_02041	AENJA_11928
OG0004561	HELIO_05341	AENJA_12022
OG0004562	HELIO_00448, HELIO_02610	AENJA_12172
OG0004562	HELIO_03941	AENJA_12171
OG0004563	HELIO_10963	AENJA_12215
OG0004564	HELIO_01798	AENJA_12530
OG0004565	HELIO_09408	AENJA_12612
OG0004566	HELIO_12744	AENJA_12676
OG0004567	HELIO_07623	AENJA_12797
OG0004568	HELIO_11657	AENJA_12890
OG0004569	HELIO_01159	AENJA_12953
OG0004570	HELIO_00155	AENJA_13253
OG0004571	HELIO_02695	AENJA_13264
OG0004572	HELIO_02556	AENJA_13346, AENJA_19525
OG0004573	HELIO_11161	AENJA_13416
OG0004576	HELIO_00640	AENJA_13910
OG0004577	HELIO_01659	AENJA_13927
OG0004578	HELIO_01050	AENJA_13961
OG0004579	HELIO_04280	AENJA_14039
OG0004580	HELIO_09929	AENJA_14065, AENJA_17936
OG0004581	HELIO_05498	AENJA_14240
OG0004582	HELIO_08565	AENJA_14257
OG0004583	HELIO_00209	AENJA_14685
OG0004584	HELIO_11293	AENJA_14870
OG0004585	HELIO_05321	AENJA_14884
OG0004587	HELIO_01138	AENJA_15222, AENJA_17865
OG0004588	HELIO_01642	AENJA_15364
OG0004589	HELIO_12707	AENJA_15580
OG0004590	HELIO_05349	AENJA_15587
OG0004591	HELIO_01411	AENJA_15650
OG0004592	HELIO_10984	AENJA_16014
OG0004593	HELIO_00714	AENJA_16066
OG0004595	HELIO_00583	AENJA_16184
OG0004596	HELIO_10182	AENJA_26048
OG0004597	HELIO_09975	AENJA_16315
OG0004599	HELIO_07655	AENJA_16431
OG0004600	HELIO_10167	AENJA_16453
OG0004601	HELIO_03704	AENJA_16456
OG0004602	HELIO_01820	AENJA_16684
OG0004603	HELIO_01872	AENJA_16691
OG0004604	HELIO_00020, HELIO_00351	AENJA_16761, AENJA_16759, AENJA_16758
OG0004604	HELIO_00984	AENJA_16760
OG0004605	HELIO_09439, HELIO_09440	AENJA_16792
OG0004606	HELIO_10022	AENJA_17079
OG0004608	HELIO_11826	AENJA_17422
OG0004609	HELIO_00052	AENJA_17443
OG0004610	HELIO_00082	AENJA_17485
OG0004611	HELIO_04196	AENJA_17567
OG0004612	HELIO_01397	AENJA_17697
OG0004613	HELIO_10626	AENJA_17756
OG0004614	HELIO_01801	AENJA_17767
OG0004615	HELIO_08842	AENJA_17805
OG0004616	HELIO_01195	AENJA_17897
OG0004617	HELIO_08369	AENJA_17898
OG0004618	HELIO_04389	AENJA_17899
OG0004619	HELIO_09992	AENJA_18030
OG0004621	HELIO_04659	AENJA_18130
OG0004622	HELIO_02761	AENJA_18238
OG0004623	HELIO_06434	AENJA_18259
OG0004624	HELIO_07902	AENJA_18455
OG0004625	HELIO_09081	AENJA_18748
OG0004626	HELIO_09727	AENJA_18829
OG0004627	HELIO_11945	AENJA_19058
OG0004628	HELIO_07285	AENJA_19220
OG0004629	HELIO_00929	AENJA_19229
OG0004630	HELIO_07827	AENJA_19296
OG0004631	HELIO_03167	AENJA_19307
OG0004632	HELIO_07666	AENJA_19345
OG0004633	HELIO_01232	AENJA_19396
OG0004634	HELIO_03114	AENJA_19399
OG0004636	HELIO_02197, HELIO_03920, HELIO_04029	AENJA_19426, AENJA_24337, AENJA_24339
OG0004637	HELIO_04732	AENJA_19514
OG0004638	HELIO_00200	AENJA_19695
OG0004639	HELIO_02889	AENJA_19701
OG0004640	HELIO_01802	AENJA_20049
OG0004641	HELIO_09900	AENJA_20072
OG0004642	HELIO_09909	AENJA_20253
OG0004643	HELIO_11685	AENJA_20590
OG0004644	HELIO_11529	AENJA_20785
OG0004645	HELIO_01412	AENJA_20920
OG0004646	HELIO_06813	AENJA_20935
OG0004647	HELIO_00821	AENJA_21162
OG0004648	HELIO_00369	AENJA_21464
OG0004649	HELIO_03519	AENJA_21530
OG0004651	HELIO_01360	AENJA_21665
OG0004655	HELIO_05420	AENJA_21945
OG0004656	HELIO_07103	AENJA_22399
OG0004657	HELIO_01936	AENJA_22627
OG0004658	HELIO_07890	AENJA_22666
OG0004659	HELIO_03428	AENJA_22731
OG0004660	HELIO_10181	AENJA_22903
OG0004661	HELIO_10214	AENJA_23009
OG0004663	HELIO_11837	AENJA_23128
OG0004664	HELIO_11551	AENJA_23247
OG0004665	HELIO_12653	AENJA_23350
OG0004666	HELIO_08353	AENJA_23667
OG0004667	HELIO_03362	AENJA_23857
OG0004669	HELIO_09536	AENJA_23970
OG0004670	HELIO_02134	AENJA_23983
OG0004671	HELIO_07461	AENJA_24032
OG0004672	HELIO_04763	AENJA_24195
OG0004673	HELIO_08420	AENJA_24385
OG0004674	HELIO_03310	AENJA_24465
OG0004675	HELIO_01458	AENJA_24642
OG0004676	HELIO_00427	AENJA_24878
OG0004677	HELIO_11439	AENJA_24896
OG0004678	HELIO_04212	AENJA_25081
OG0004679	HELIO_08320	AENJA_25314
OG0004680	HELIO_10530	AENJA_25330
OG0004681	HELIO_02279	AENJA_25549
OG0004682	HELIO_10128	AENJA_25603
OG0004683	HELIO_11352	AENJA_25906
OG0004684	HELIO_03586	AENJA_25907
OG0004685	HELIO_10245	AENJA_26252
OG0004686	HELIO_03694	AENJA_26610
OG0004687	HELIO_08862	AENJA_26633
OG0004688	HELIO_02857	AENJA_26638
OG0004690	HELIO_09683	AENJA_26765
OG0004691	HELIO_08399	AENJA_26781
OG0004692	HELIO_05109	AENJA_26783
OG0004728	HELIO_00269	AENJA_00010
OG0004729	HELIO_04890	AENJA_00229
OG0004730	HELIO_01714	AENJA_00270
OG0004731	HELIO_02044	AENJA_00435
OG0004732	HELIO_05224	AENJA_00454
OG0004733	HELIO_10171	AENJA_00482
OG0004735	HELIO_02328, HELIO_02327	AENJA_00527
OG0004736	HELIO_08313	AENJA_00579
OG0004738	HELIO_07530	AENJA_00974
OG0004739	HELIO_02404	AENJA_00833
OG0004740	HELIO_09419	AENJA_00889
OG0004744	HELIO_08063	AENJA_01048
OG0004746	HELIO_07122	AENJA_01964
OG0004747	HELIO_00610	AENJA_02204
OG0004748	HELIO_03593	AENJA_25929, AENJA_25930, AENJA_02212
OG0004750	HELIO_03972	AENJA_02329
OG0004751	HELIO_12541	AENJA_03078, AENJA_02331
OG0004753	HELIO_01929	AENJA_02412
OG0004754	HELIO_05829	AENJA_02418
OG0004755	HELIO_02844	AENJA_02461
OG0004756	HELIO_08574	AENJA_02560
OG0004757	HELIO_05289	AENJA_02653
OG0004758	HELIO_08570	AENJA_02719
OG0004759	HELIO_02858	AENJA_02782
OG0004760	HELIO_03633	AENJA_02947
OG0004761	HELIO_09029	AENJA_03060
OG0004762	HELIO_07675	AENJA_15891
OG0004762	HELIO_10598	AENJA_03398
OG0004763	HELIO_07164	AENJA_03524
OG0004764	HELIO_05384	AENJA_03553
OG0004765	HELIO_12222	AENJA_03642
OG0004766	HELIO_04193	AENJA_03824
OG0004769	HELIO_01733	AENJA_04019
OG0004770	HELIO_04370	AENJA_04020
OG0004771	HELIO_03018	AENJA_04031
OG0004774	HELIO_10117	AENJA_04499
OG0004775	HELIO_03011	AENJA_04683, AENJA_14667
OG0004776	HELIO_02825	AENJA_04694
OG0004777	HELIO_09268	AENJA_04780
OG0004778	HELIO_06342, HELIO_11189	AENJA_25387, AENJA_15331, AENJA_16962, AENJA_04906
OG0004779	HELIO_10120	AENJA_19733, AENJA_05191
OG0004781	HELIO_08457	AENJA_05336
OG0004782	HELIO_09097, HELIO_02647	AENJA_05376
OG0004783	HELIO_00739	AENJA_05756
OG0004784	HELIO_10588	AENJA_05766
OG0004786	HELIO_09763	AENJA_05823
OG0004787	HELIO_11880	AENJA_05829
OG0004788	HELIO_05487	AENJA_05904
OG0004789	HELIO_02951	AENJA_06213
OG0004790	HELIO_09080	AENJA_06220
OG0004791	HELIO_04438	AENJA_06248
OG0004792	HELIO_00048	AENJA_06378
OG0004793	HELIO_04702	AENJA_06468
OG0004794	HELIO_10483	AENJA_06550
OG0004797	HELIO_09940	AENJA_06655
OG0004798	HELIO_02146	AENJA_06749
OG0004799	HELIO_09326	AENJA_06797
OG0004800	HELIO_09344	AENJA_18628, AENJA_06886
OG0004801	HELIO_06400	AENJA_07057, AENJA_07060
OG0004802	HELIO_01976	AENJA_07061
OG0004803	HELIO_08209	AENJA_07208
OG0004804	HELIO_09510	AENJA_07395
OG0004805	HELIO_08364	AENJA_07591
OG0004806	HELIO_00945	AENJA_07769
OG0004807	HELIO_01224	AENJA_14345, AENJA_07814
OG0004808	HELIO_09802	AENJA_07815
OG0004809	HELIO_08380	AENJA_07834
OG0004810	HELIO_12432	AENJA_07988
OG0004811	HELIO_06670	AENJA_07997
OG0004812	HELIO_07425	AENJA_08047
OG0004813	HELIO_04418	AENJA_08093
OG0004814	HELIO_10146	AENJA_08117
OG0004815	HELIO_02878	AENJA_08187
OG0004816	HELIO_09964	AENJA_08251
OG0004817	HELIO_05937	AENJA_08281
OG0004818	HELIO_08168	AENJA_08517
OG0004819	HELIO_07897	AENJA_08530
OG0004820	HELIO_06487	AENJA_08918
OG0004822	HELIO_06062	AENJA_09116
OG0004823	HELIO_07983	AENJA_09117
OG0004824	HELIO_02675	AENJA_09143
OG0004825	HELIO_12252	AENJA_09280
OG0004826	HELIO_12537	AENJA_09359
OG0004827	HELIO_09669	AENJA_09361
OG0004828	HELIO_11628	AENJA_09627
OG0004830	HELIO_04244	AENJA_09877
OG0004831	HELIO_11105	AENJA_09893
OG0004832	HELIO_09217	AENJA_09922
OG0004834	HELIO_03331	AENJA_10100
OG0004835	HELIO_10353	AENJA_10287
OG0004836	HELIO_02324	AENJA_10309
OG0004837	HELIO_10521	AENJA_10362
OG0004838	HELIO_06565	AENJA_10479
OG0004839	HELIO_10868	AENJA_10621
OG0004840	HELIO_02085	AENJA_10771
OG0004841	HELIO_02585	AENJA_10828
OG0004842	HELIO_11832	AENJA_10831
OG0004844	HELIO_10522	AENJA_11067
OG0004845	HELIO_03737, HELIO_05410	AENJA_11102
OG0004846	HELIO_10819	AENJA_11191
OG0004847	HELIO_01711	AENJA_11225
OG0004848	HELIO_00069	AENJA_11309
OG0004849	HELIO_05423	AENJA_11321
OG0004850	HELIO_00704	AENJA_11412
OG0004851	HELIO_09616	AENJA_11448
OG0004854	HELIO_03818	AENJA_11701
OG0004855	HELIO_02533	AENJA_11702
OG0004856	HELIO_07832	AENJA_11708
OG0004857	HELIO_04137	AENJA_11918
OG0004858	HELIO_00650	AENJA_12040
OG0004859	HELIO_01723	AENJA_12107
OG0004860	HELIO_10679	AENJA_12135
OG0004861	HELIO_06812	AENJA_12181
OG0004862	HELIO_02985	AENJA_23842, AENJA_20260, AENJA_12269, AENJA_12268
OG0004863	HELIO_03006	AENJA_12291
OG0004864	HELIO_00612	AENJA_12322
OG0004865	HELIO_10000	AENJA_12376
OG0004866	HELIO_06524	AENJA_12555
OG0004867	HELIO_07092	AENJA_12713
OG0004868	HELIO_12465	AENJA_12819
OG0004869	HELIO_02239	AENJA_12936
OG0004870	HELIO_01880	AENJA_12972
OG0004871	HELIO_05857	AENJA_13199
OG0004872	HELIO_12688	AENJA_13238
OG0004873	HELIO_01289	AENJA_13320
OG0004874	HELIO_08597	AENJA_13351
OG0004875	HELIO_06367	AENJA_13517
OG0004877	HELIO_07852	AENJA_13821
OG0004879	HELIO_00955	AENJA_13901
OG0004880	HELIO_05730	AENJA_14006
OG0004881	HELIO_09700	AENJA_14067
OG0004882	HELIO_11618	AENJA_14071
OG0004883	HELIO_09764	AENJA_14293
OG0004884	HELIO_04646	AENJA_14362, AENJA_15468
OG0004886	HELIO_12663	AENJA_14557
OG0004887	HELIO_07078	AENJA_14679
OG0004888	HELIO_12304	AENJA_14916
OG0004889	HELIO_00127	AENJA_15082
OG0004890	HELIO_07765	AENJA_15359
OG0004892	HELIO_09061	AENJA_15515
OG0004893	HELIO_09946	AENJA_15519
OG0004894	HELIO_07921, HELIO_07922	AENJA_15564
OG0004895	HELIO_03296	AENJA_15591
OG0004896	HELIO_06128	AENJA_15696
OG0004898	HELIO_03240	AENJA_15713
OG0004900	HELIO_12225	AENJA_15868
OG0004901	HELIO_03599	AENJA_16306
OG0004902	HELIO_00778	AENJA_16316
OG0004903	HELIO_11087	AENJA_16438
OG0004904	HELIO_09534, HELIO_09535	AENJA_16465
OG0004906	HELIO_11147	AENJA_16690, AENJA_26441
OG0004907	HELIO_07173	AENJA_16734
OG0004908	HELIO_00139	AENJA_16862
OG0004909	HELIO_07487	AENJA_16925
OG0004910	HELIO_12596	AENJA_16926
OG0004911	HELIO_07544	AENJA_16946
OG0004913	HELIO_03203	AENJA_17248
OG0004914	HELIO_01774	AENJA_17388
OG0004915	HELIO_01410	AENJA_17467
OG0004916	HELIO_03000	AENJA_17520
OG0004917	HELIO_12189	AENJA_17545
OG0004918	HELIO_05931	AENJA_19009
OG0004919	HELIO_10921	AENJA_17808
OG0004920	HELIO_01758	AENJA_17812
OG0004921	HELIO_10067	AENJA_17996
OG0004922	HELIO_01685	AENJA_18037
OG0004923	HELIO_02565	AENJA_26541, AENJA_18139
OG0004924	HELIO_01952	AENJA_18232
OG0004925	HELIO_02062, HELIO_11064	AENJA_18478
OG0004926	HELIO_12251	AENJA_18485
OG0004927	HELIO_02619	AENJA_18519
OG0004928	HELIO_07307	AENJA_18869
OG0004929	HELIO_05264	AENJA_18909
OG0004930	HELIO_04712	AENJA_18934
OG0004931	HELIO_03708	AENJA_19420
OG0004932	HELIO_07987	AENJA_19433
OG0004933	HELIO_03228	AENJA_19474
OG0004934	HELIO_06258	AENJA_19615
OG0004935	HELIO_10326	AENJA_19714
OG0004936	HELIO_03754	AENJA_19999
OG0004938	HELIO_02813	AENJA_20207
OG0004939	HELIO_07398	AENJA_20237
OG0004940	HELIO_00273	AENJA_20384
OG0004941	HELIO_05073	AENJA_20437
OG0004942	HELIO_10145	AENJA_20554
OG0004943	HELIO_07312	AENJA_21353
OG0004944	HELIO_03756	AENJA_21776
OG0004945	HELIO_06681	AENJA_24471
OG0004946	HELIO_11986	AENJA_22254
OG0004947	HELIO_05661	AENJA_22271
OG0004948	HELIO_02547	AENJA_22467
OG0004949	HELIO_02589	AENJA_22471
OG0004950	HELIO_12029, HELIO_12030	AENJA_22659
OG0004951	HELIO_00782	AENJA_22900
OG0004952	HELIO_07510	AENJA_23013
OG0004953	HELIO_06904	AENJA_23228
OG0004954	HELIO_00661	AENJA_23328
OG0004955	HELIO_04551	AENJA_23340
OG0004956	HELIO_01327	AENJA_23341
OG0004957	HELIO_07278	AENJA_23455
OG0004958	HELIO_10740	AENJA_23474
OG0004960	HELIO_01905	AENJA_23682
OG0004961	HELIO_08946, HELIO_08945	AENJA_23701
OG0004962	HELIO_08746	AENJA_23749
OG0004963	HELIO_03790	AENJA_23812
OG0004965	HELIO_04859	AENJA_24203
OG0004967	HELIO_01089	AENJA_24426
OG0004969	HELIO_09351	AENJA_24520
OG0004971	HELIO_11333	AENJA_24578
OG0004972	HELIO_04464	AENJA_24749
OG0004973	HELIO_05536	AENJA_24853
OG0004974	HELIO_10765	AENJA_24904
OG0004975	HELIO_10270	AENJA_25050
OG0004976	HELIO_01915	AENJA_25080
OG0004977	HELIO_09387	AENJA_25085
OG0004978	HELIO_09650	AENJA_25196
OG0004979	HELIO_00535	AENJA_25410
OG0004980	HELIO_11727	AENJA_25419
OG0004981	HELIO_00009	AENJA_25504
OG0004982	HELIO_02000	AENJA_25668
OG0004983	HELIO_12041	AENJA_25750
OG0004985	HELIO_04047	AENJA_26124
OG0004986	HELIO_12245	AENJA_26159
OG0004988	HELIO_09379	AENJA_26346
OG0004989	HELIO_10003	AENJA_26564
OG0004990	HELIO_07049	AENJA_26628
OG0004992	HELIO_08240	AENJA_26724
OG0004993	HELIO_11040	AENJA_26728
OG0005038	HELIO_08881	AENJA_00045
OG0005040	HELIO_03252	AENJA_00082
OG0005041	HELIO_00372	AENJA_00180
OG0005044	HELIO_11709	AENJA_00304
OG0005045	HELIO_00283	AENJA_00355
OG0005046	HELIO_04884	AENJA_00376
OG0005047	HELIO_00479	AENJA_00552
OG0005048	HELIO_11538	AENJA_00701
OG0005049	HELIO_01695	AENJA_00801
OG0005050	HELIO_02201	AENJA_00873
OG0005053	HELIO_06875	AENJA_01012
OG0005054	HELIO_00874	AENJA_01014
OG0005055	HELIO_10170	AENJA_01142
OG0005058	HELIO_12265	AENJA_01526
OG0005059	HELIO_07564	AENJA_01536
OG0005060	HELIO_08432	AENJA_01648, AENJA_09889
OG0005061	HELIO_05370, HELIO_01775, HELIO_12377	AENJA_01869
OG0005062	HELIO_06933	AENJA_01961
OG0005063	HELIO_00762	AENJA_02075
OG0005064	HELIO_09180	AENJA_02094, AENJA_02088
OG0005065	HELIO_10053	AENJA_02249
OG0005066	HELIO_10207	AENJA_03450
OG0005067	HELIO_09151	AENJA_02335
OG0005068	HELIO_00432	AENJA_02372
OG0005069	HELIO_00608	AENJA_02390
OG0005070	HELIO_06189	AENJA_02421
OG0005071	HELIO_07733	AENJA_02437, AENJA_20683, AENJA_02436
OG0005072	HELIO_07254	AENJA_02445
OG0005073	HELIO_01773	AENJA_02563
OG0005074	HELIO_00880	AENJA_02693
OG0005075	HELIO_01457	AENJA_02759
OG0005076	HELIO_03009	AENJA_02930
OG0005077	HELIO_12239, HELIO_11769	AENJA_02964
OG0005078	HELIO_07598	AENJA_03046
OG0005079	HELIO_05403	AENJA_03063
OG0005080	HELIO_09723	AENJA_03126
OG0005081	HELIO_10431	AENJA_03161
OG0005082	HELIO_03627	AENJA_03336
OG0005083	HELIO_09753	AENJA_03370
OG0005084	HELIO_04922	AENJA_03378
OG0005086	HELIO_12467	AENJA_03514
OG0005087	HELIO_03767	AENJA_03523
OG0005088	HELIO_03847	AENJA_03643
OG0005089	HELIO_03232	AENJA_03710
OG0005090	HELIO_07695	AENJA_03754
OG0005092	HELIO_10004	AENJA_03948
OG0005093	HELIO_11993	AENJA_03996
OG0005094	HELIO_07446	AENJA_04041
OG0005096	HELIO_05731	AENJA_04204
OG0005097	HELIO_03002	AENJA_04431
OG0005098	HELIO_12132	AENJA_04474
OG0005099	HELIO_10118	AENJA_04491
OG0005100	HELIO_05545	AENJA_04820
OG0005102	HELIO_03306	AENJA_04857
OG0005103	HELIO_05844	AENJA_04873
OG0005104	HELIO_08531	AENJA_05405
OG0005105	HELIO_09063	AENJA_05433
