Orthogroup	OWEFU	XENTR
OG0007587	OFUSG15959.1.p1	XENTR05116
OG0007588	OFUSG08373.1.p1	XENTR18417
OG0007589	OFUSG03464.1.p1	XENTR03301
OG0007591	OFUSG04404.1.p1	XENTR06862
OG0007592	OFUSG04264.2.p1, OFUSG04264.1.p1	XENTR08418
OG0007593	OFUSG17653.1.p1	XENTR04066
OG0007597	OFUSG07837.1.p1	XENTR00847
OG0007598	OFUSG02705.2.p1, OFUSG02705.1.p1	XENTR03536
OG0007602	OFUSG18659.1.p1	XENTR00305
OG0007603	OFUSG05017.1.p1	XENTR05886
OG0007604	OFUSG20886.1.p1	XENTR10989
OG0007606	OFUSG11909.1.p1	XENTR04118
OG0007607	OFUSG16917.1.p1	XENTR04097
OG0007608	OFUSG13378.1.p1	XENTR10599
OG0007609	OFUSG14337.1.p1	XENTR10306
OG0007610	OFUSG18726.1.p1	XENTR07048
OG0007611	OFUSG25283.2.p1, OFUSG25283.1.p1	XENTR06655
OG0007612	OFUSG13254.1.p1	XENTR15965
OG0007613	OFUSG13039.1.p1	XENTR05874
OG0007614	OFUSG22780.1.p1	XENTR16527
OG0007615	OFUSG06032.1.p1	XENTR19198
OG0007617	OFUSG08967.1.p1	XENTR07154
OG0007618	OFUSG01286.1.p1	XENTR18042, XENTR16912, XENTR15241, XENTR15242, XENTR18722, XENTR07716
OG0007619	OFUSG23637.1.p1	XENTR00292
OG0007621	OFUSG23418.1.p1	XENTR00074
OG0007624	OFUSG00912.1.p1	XENTR17757
OG0007626	OFUSG24926.1.p1	XENTR08782
OG0007628	OFUSG02826.1.p1	XENTR03457
OG0007629	OFUSG08807.1.p1	XENTR02760
OG0007630	OFUSG24713.1.p1	XENTR09707
OG0007631	OFUSG00433.1.p1	XENTR05896, XENTR15419
OG0007634	OFUSG18364.1.p1	XENTR03275
OG0007635	OFUSG11100.1.p1	XENTR09729, XENTR14244
OG0007637	OFUSG11941.1.p1	XENTR03876
OG0007639	OFUSG10115.1.p1	XENTR04262
OG0007640	OFUSG19648.1.p1	XENTR08114
OG0007642	OFUSG17690.1.p1	XENTR12383
OG0007643	OFUSG16038.1.p1	XENTR03392
OG0007645	OFUSG09967.1.p1	XENTR01371
OG0007646	OFUSG02602.2.p1, OFUSG02602.1.p1	XENTR03696
OG0007647	OFUSG12352.1.p1	XENTR17284
OG0007648	OFUSG23402.1.p1	XENTR00698
OG0007649	OFUSG11208.1.p1	XENTR12079
OG0007650	OFUSG08401.1.p1	XENTR11198
OG0007651	OFUSG08114.1.p1, OFUSG03816.1.p1	XENTR05156, XENTR05155
OG0007652	OFUSG07124.1.p1	XENTR14511
OG0007653	OFUSG12107.1.p1	XENTR13057
OG0007654	OFUSG23523.1.p1	XENTR05371
OG0007655	OFUSG09596.1.p1	XENTR05289, XENTR05288, XENTR18635, XENTR13279
OG0007656	OFUSG06312.1.p1	XENTR00778
OG0007657	OFUSG00269.1.p1	XENTR16019
OG0007658	OFUSG00831.1.p1	XENTR05907
OG0007660	OFUSG08033.1.p1	XENTR04694
OG0007664	OFUSG18907.1.p1	XENTR01452
OG0007665	OFUSG22453.1.p1	XENTR02691
OG0007666	OFUSG18592.1.p1	XENTR01765
OG0007667	OFUSG12265.1.p1	XENTR12332
OG0007668	OFUSG15536.1.p1	XENTR06339
OG0007669	OFUSG05619.1.p1	XENTR02878
OG0007670	OFUSG13342.1.p1, OFUSG13342.2.p1	XENTR08084
OG0007671	OFUSG16155.1.p1	XENTR10389
OG0007672	OFUSG00619.1.p1	XENTR02586
OG0007673	OFUSG12933.1.p1	XENTR12090
OG0007674	OFUSG12587.1.p1	XENTR06686
OG0007675	OFUSG13447.1.p1	XENTR00956, XENTR00955
OG0007676	OFUSG07077.2.p1, OFUSG07077.1.p1	XENTR11756
OG0007677	OFUSG08042.3.p1, OFUSG08042.1.p1, OFUSG08042.2.p1	XENTR15136
OG0007679	OFUSG05979.1.p1	XENTR04914
OG0007680	OFUSG13025.1.p1	XENTR07166
OG0007684	OFUSG21664.1.p1	XENTR02092
OG0007685	OFUSG11339.1.p1	XENTR09953
OG0007686	OFUSG05228.1.p1	XENTR03729
OG0007689	OFUSG22558.1.p1, OFUSG22558.2.p1	XENTR01147
OG0007690	OFUSG05888.1.p1	XENTR02183
OG0007691	OFUSG17394.1.p1	XENTR04646
OG0007692	OFUSG10240.1.p1	XENTR04674
OG0007694	OFUSG22930.1.p1	XENTR10479
OG0007695	OFUSG23690.1.p1	XENTR13772
OG0007696	OFUSG05710.1.p1	XENTR10724
OG0007698	OFUSG13946.1.p1	XENTR06794
OG0007700	OFUSG15537.1.p1	XENTR10324
OG0007701	OFUSG22537.1.p1	XENTR01199
OG0007702	OFUSG07854.1.p1	XENTR17687
OG0007703	OFUSG10399.1.p1	XENTR14246
OG0007704	OFUSG04621.1.p1	XENTR14924
OG0007705	OFUSG18179.1.p1, OFUSG18179.2.p1	XENTR13475
OG0007706	OFUSG11056.1.p1	XENTR01370
OG0007707	OFUSG09514.1.p1	XENTR04394
OG0007708	OFUSG16188.2.p1, OFUSG16188.1.p1	XENTR08554
OG0007712	OFUSG05858.1.p1	XENTR13584
OG0007713	OFUSG15968.1.p1	XENTR05208
OG0007715	OFUSG22189.2.p1, OFUSG22189.1.p1	XENTR04543
OG0007716	OFUSG21373.1.p1	XENTR13996
OG0007717	OFUSG17544.1.p1	XENTR07567
OG0007718	OFUSG24333.1.p1	XENTR02924
OG0007719	OFUSG16153.1.p1	XENTR03373
OG0007721	OFUSG06763.1.p1	XENTR08661
OG0007722	OFUSG09667.1.p1	XENTR10029
OG0007723	OFUSG04168.1.p1	XENTR05353
OG0007725	OFUSG25697.1.p1	XENTR16101
OG0007726	OFUSG13718.2.p1, OFUSG13718.1.p1	XENTR04430
OG0007728	OFUSG12092.1.p1	XENTR07809
OG0007729	OFUSG11497.1.p1	XENTR00460
OG0007734	OFUSG13294.1.p1	XENTR08115
OG0007735	OFUSG22506.1.p1, OFUSG22506.2.p1	XENTR12905, XENTR12904
OG0007736	OFUSG15042.1.p1	XENTR01490
OG0007738	OFUSG08886.1.p1	XENTR07139
OG0007739	OFUSG00877.1.p1	XENTR17717
OG0007741	OFUSG04087.1.p1	XENTR05551
OG0007743	OFUSG24314.1.p1	XENTR06228
OG0007744	OFUSG07022.1.p1	XENTR02881
OG0007745	OFUSG24033.1.p1	XENTR07768
OG0007746	OFUSG25087.2.p1, OFUSG25087.1.p1	XENTR16570
OG0007749	OFUSG06926.1.p1	XENTR02891
OG0007750	OFUSG13242.1.p1	XENTR14778
OG0007751	OFUSG19113.1.p1	XENTR11316
OG0007752	OFUSG14080.1.p1	XENTR06969
OG0007755	OFUSG07853.1.p1, OFUSG07853.2.p1	XENTR14264, XENTR02596
OG0007759	OFUSG09907.1.p1	XENTR04000
OG0007760	OFUSG13141.1.p1	XENTR15814, XENTR15813
OG0007761	OFUSG23226.1.p1	XENTR17401
OG0007763	OFUSG13188.1.p1	XENTR00440
OG0007766	OFUSG10019.2.p1, OFUSG10019.1.p1	XENTR10400
OG0007768	OFUSG23414.1.p1	XENTR17576
OG0007769	OFUSG10116.1.p1	XENTR01777
OG0007771	OFUSG19373.1.p1	XENTR15546
OG0007772	OFUSG14806.1.p1	XENTR07435
OG0007774	OFUSG16284.1.p1	XENTR05383
OG0007775	OFUSG15554.1.p1	XENTR04949
OG0007776	OFUSG19566.2.p1, OFUSG19566.1.p1	XENTR08306, XENTR08307
OG0007779	OFUSG16301.1.p1	XENTR04164
OG0007780	OFUSG11825.1.p1	XENTR09041
OG0007781	OFUSG12252.1.p1	XENTR00779
OG0007782	OFUSG18608.1.p1	XENTR14902
OG0007783	OFUSG18356.1.p1	XENTR10399
OG0007784	OFUSG04138.1.p1	XENTR06932
OG0007785	OFUSG06327.1.p1	XENTR10810
OG0007786	OFUSG12053.1.p1	XENTR00598
OG0007788	OFUSG15334.1.p1	XENTR14683
OG0007789	OFUSG15126.1.p1	XENTR18266
OG0007790	OFUSG10920.1.p1	XENTR01818
OG0007791	OFUSG13381.1.p1	XENTR11475
OG0007794	OFUSG22344.1.p1	XENTR06444
OG0007797	OFUSG15128.1.p1	XENTR18265
OG0007798	OFUSG09670.1.p1	XENTR05659
OG0007799	OFUSG23487.1.p1	XENTR15628
OG0007800	OFUSG02294.2.p1, OFUSG02294.1.p1	XENTR16640
OG0007801	OFUSG10903.1.p1	XENTR07313
OG0007802	OFUSG19089.1.p1	XENTR11495
OG0007803	OFUSG11295.1.p1	XENTR13056
OG0007804	OFUSG26380.1.p1	XENTR05761
OG0007805	OFUSG10526.1.p1	XENTR02609
OG0007806	OFUSG26321.1.p1	XENTR11856, XENTR18725
OG0007807	OFUSG21236.2.p1, OFUSG21236.1.p1	XENTR09529
OG0007808	OFUSG05690.1.p1	XENTR07032
OG0007809	OFUSG00154.1.p1	XENTR07698
OG0007810	OFUSG18852.1.p1	XENTR07030
OG0007811	OFUSG20077.1.p1	XENTR06252
OG0007812	OFUSG21342.1.p1	XENTR02941
OG0007813	OFUSG25358.1.p1	XENTR07628
OG0007814	OFUSG10053.1.p1	XENTR04268
OG0007816	OFUSG17687.1.p1	XENTR08437
OG0007820	OFUSG15238.1.p1	XENTR11150
OG0007823	OFUSG18984.1.p1	XENTR09570
OG0007825	OFUSG04410.1.p1	XENTR13803
OG0007826	OFUSG22681.1.p1	XENTR10314
OG0007829	OFUSG21398.1.p1	XENTR00492
OG0007830	OFUSG03916.1.p1	XENTR05313
OG0007831	OFUSG19212.1.p1	XENTR04325
OG0007832	OFUSG12592.1.p1	XENTR03054
OG0007833	OFUSG22278.2.p1, OFUSG22278.1.p1	XENTR01163, XENTR01162
OG0007834	OFUSG05546.1.p1	XENTR17143
OG0007835	OFUSG17500.1.p1	XENTR11023
OG0007836	OFUSG17797.1.p1	XENTR11928
OG0007837	OFUSG02641.1.p1, OFUSG02641.2.p1	XENTR03959
OG0007838	OFUSG23633.1.p1	XENTR01164
OG0007840	OFUSG12949.1.p1	XENTR04645
OG0007841	OFUSG18201.1.p1	XENTR09299
OG0007842	OFUSG20821.1.p1	XENTR12876
OG0007843	OFUSG02689.1.p1	XENTR03294, XENTR01615
OG0007845	OFUSG11939.1.p1	XENTR12248
OG0007847	OFUSG07414.1.p1	XENTR05732
OG0007848	OFUSG00458.1.p1	XENTR16347
OG0007849	OFUSG25057.1.p1, OFUSG25057.2.p1	XENTR11713
OG0007854	OFUSG00498.2.p1, OFUSG00498.1.p1, OFUSG00498.3.p1	XENTR10673
OG0007857	OFUSG02437.1.p1, OFUSG02437.2.p1, OFUSG02437.3.p1	XENTR01027, XENTR01622
OG0007858	OFUSG19527.1.p1	XENTR02288
OG0007859	OFUSG16552.1.p1	XENTR03062
OG0007908	OFUSG23097.1.p1	XENTR07798
OG0007911	OFUSG10845.1.p1	XENTR11190
OG0007913	OFUSG08874.1.p1	XENTR02655
OG0007915	OFUSG13452.1.p1	XENTR10693
OG0007916	OFUSG01725.1.p1	XENTR05182
OG0007920	OFUSG09330.1.p1	XENTR08961
OG0007924	OFUSG03613.1.p1	XENTR11372
OG0007925	OFUSG06688.1.p1	XENTR08045, XENTR08046
OG0007926	OFUSG09991.1.p1	XENTR03828
OG0007927	OFUSG06063.1.p1	XENTR02854
OG0007929	OFUSG22970.1.p1	XENTR08354
OG0007930	OFUSG20599.1.p1	XENTR17018
OG0007931	OFUSG02704.1.p1	XENTR05786, XENTR03537
OG0007932	OFUSG12916.1.p1	XENTR02158
OG0007933	OFUSG00544.1.p1	XENTR16299
OG0007934	OFUSG17387.1.p1	XENTR17047
OG0007935	OFUSG01074.1.p1	XENTR09394
OG0007936	OFUSG21009.1.p1	XENTR07631
OG0007937	OFUSG11802.1.p1	XENTR00174, XENTR00175
OG0007939	OFUSG06120.2.p1, OFUSG06120.1.p1	XENTR02914
OG0007941	OFUSG13492.1.p1	XENTR11333
OG0007943	OFUSG00522.1.p1	XENTR05797
OG0007944	OFUSG03153.1.p1	XENTR08298
OG0007945	OFUSG25427.1.p1	XENTR04935
OG0007946	OFUSG08410.1.p1	XENTR02534
OG0007947	OFUSG17878.1.p1	XENTR09798
OG0007948	OFUSG22612.1.p1	XENTR08888
OG0007949	OFUSG20947.1.p1	XENTR04521
OG0007951	OFUSG05438.1.p1	XENTR01715
OG0007952	OFUSG15821.1.p1	XENTR10420
OG0007953	OFUSG02876.1.p1	XENTR03972, XENTR18628
OG0007955	OFUSG11680.1.p1	XENTR10965
OG0007956	OFUSG09627.1.p1	XENTR00552
OG0007957	OFUSG17042.1.p1	XENTR13036
OG0007958	OFUSG17138.1.p1	XENTR11070
OG0007959	OFUSG17298.1.p1	XENTR00298
OG0007960	OFUSG00808.1.p1	XENTR10383
OG0007961	OFUSG21435.1.p1	XENTR06254
OG0007962	OFUSG02608.1.p1	XENTR13797
OG0007964	OFUSG10554.1.p1	XENTR01940
OG0007965	OFUSG07497.1.p1	XENTR01384
OG0007966	OFUSG04273.1.p1	XENTR00581
OG0007968	OFUSG07892.1.p1	XENTR07552
OG0007969	OFUSG21474.1.p1	XENTR11152
OG0007971	OFUSG13159.1.p1	XENTR17300, XENTR17301
OG0007972	OFUSG05104.1.p1	XENTR04607
OG0007973	OFUSG18662.1.p1	XENTR18672
OG0007974	OFUSG24934.1.p1	XENTR13640
OG0007975	OFUSG26469.1.p1	XENTR08436
OG0007976	OFUSG11047.1.p1	XENTR10402
OG0007977	OFUSG10084.1.p1	XENTR01009
OG0007979	OFUSG02899.1.p1	XENTR05250
OG0007980	OFUSG11702.1.p1	XENTR17620
OG0007981	OFUSG25033.1.p1	XENTR08502
OG0007982	OFUSG13066.1.p1, OFUSG13066.3.p1, OFUSG13066.2.p1	XENTR10596
OG0007983	OFUSG12564.1.p1	XENTR16037
OG0007984	OFUSG09870.1.p1	XENTR13814
OG0007985	OFUSG16831.1.p1	XENTR15302
OG0007987	OFUSG24174.1.p1	XENTR18668
OG0007988	OFUSG05086.1.p1	XENTR15923
OG0007990	OFUSG20268.1.p1	XENTR11787
OG0007991	OFUSG11336.1.p1	XENTR13088
OG0007992	OFUSG08507.1.p1, OFUSG08507.3.p1, OFUSG08507.2.p1	XENTR01721, XENTR15680, XENTR05050
OG0007993	OFUSG12464.1.p1	XENTR05533
OG0007994	OFUSG00061.1.p1	XENTR05525
OG0007996	OFUSG25545.1.p1	XENTR15283
OG0007997	OFUSG14866.1.p1	XENTR10426
OG0007999	OFUSG16655.1.p1	XENTR06951
OG0008000	OFUSG17338.1.p1	XENTR16143
OG0008001	OFUSG10860.1.p1	XENTR01930
OG0008002	OFUSG21031.1.p1	XENTR02134, XENTR02133
OG0008003	OFUSG16902.1.p1	XENTR14885
OG0008004	OFUSG04859.1.p1	XENTR04573
OG0008006	OFUSG13906.1.p1	XENTR12594
OG0008007	OFUSG12740.2.p1, OFUSG12740.1.p1	XENTR04295
OG0008008	OFUSG08327.1.p1	XENTR18597
OG0008011	OFUSG11017.1.p1	XENTR02801
OG0008016	OFUSG08993.1.p1	XENTR09313
OG0008018	OFUSG05742.1.p1	XENTR08274
OG0008019	OFUSG21945.1.p1	XENTR17876
OG0008020	OFUSG25021.1.p1	XENTR00191
OG0008023	OFUSG12743.1.p1	XENTR17830
OG0008026	OFUSG12827.2.p1, OFUSG12827.1.p1	XENTR08941
OG0008027	OFUSG11871.1.p1	XENTR13080
OG0008028	OFUSG15376.1.p1	XENTR04519
OG0008029	OFUSG23880.1.p1	XENTR06544
OG0008030	OFUSG14835.1.p1	XENTR00882
OG0008031	OFUSG02167.1.p1	XENTR12706
OG0008033	OFUSG06086.1.p1	XENTR07921
OG0008035	OFUSG10392.1.p1	XENTR10036, XENTR03937
OG0008036	OFUSG10797.1.p1	XENTR16276
OG0008039	OFUSG24199.1.p1	XENTR00527
OG0008040	OFUSG00411.1.p1	XENTR14621
OG0008041	OFUSG18812.1.p1	XENTR18188
OG0008043	OFUSG03226.1.p1	XENTR13090, XENTR13089
OG0008048	OFUSG04949.1.p1	XENTR05142
OG0008049	OFUSG24140.1.p1	XENTR06531
OG0008051	OFUSG17855.1.p1	XENTR01785
OG0008052	OFUSG21851.1.p1	XENTR13093
OG0008053	OFUSG07380.1.p1	XENTR03171
OG0008054	OFUSG15807.1.p1	XENTR02300
OG0008055	OFUSG18746.1.p1	XENTR02343
OG0008056	OFUSG12830.1.p1	XENTR05929
OG0008057	OFUSG16700.1.p1	XENTR01103
OG0008059	OFUSG15154.1.p1	XENTR05460
OG0008062	OFUSG26406.2.p1, OFUSG26406.1.p1, OFUSG26409.1.p1	XENTR08530
OG0008063	OFUSG08002.1.p1	XENTR12672
OG0008064	OFUSG05201.1.p1	XENTR12946
OG0008065	OFUSG07149.1.p1	XENTR12888
OG0008066	OFUSG09507.1.p1	XENTR11095
OG0008067	OFUSG23698.1.p1	XENTR07473
OG0008068	OFUSG03211.1.p1	XENTR03293, XENTR01617
OG0008069	OFUSG21110.1.p1	XENTR09820
OG0008070	OFUSG13602.1.p1	XENTR04503
OG0008071	OFUSG23439.1.p1	XENTR00077
OG0008075	OFUSG03661.1.p1	XENTR15145
OG0008076	OFUSG16290.1.p1	XENTR01791
OG0008077	OFUSG12356.1.p1	XENTR16541
OG0008078	OFUSG25752.1.p1, OFUSG25032.1.p1, OFUSG25032.2.p1	XENTR08566
OG0008079	OFUSG21485.1.p1	XENTR13201
OG0008080	OFUSG00053.1.p1	XENTR10162
OG0008081	OFUSG20771.1.p1	XENTR10425
OG0008082	OFUSG13504.2.p1, OFUSG13504.1.p1	XENTR02138, XENTR02137
OG0008083	OFUSG17972.1.p1	XENTR03038
OG0008084	OFUSG12398.1.p1	XENTR06650
OG0008085	OFUSG06913.1.p1	XENTR06383
OG0008087	OFUSG26337.1.p1	XENTR08549, XENTR10380
OG0008088	OFUSG11489.1.p1	XENTR09004
OG0008089	OFUSG18780.1.p1	XENTR02865
OG0008090	OFUSG19720.1.p1, OFUSG09467.1.p1, OFUSG09467.2.p1	XENTR12430
OG0008092	OFUSG07718.1.p1	XENTR16319
OG0008098	OFUSG25108.1.p1	XENTR08899
OG0008099	OFUSG17705.2.p1, OFUSG17705.1.p1	XENTR15326
OG0008100	OFUSG01562.1.p1	XENTR13894
OG0008102	OFUSG06272.1.p1	XENTR11039
OG0008103	OFUSG12555.1.p1	XENTR14105
OG0008104	OFUSG19032.1.p1	XENTR11834
OG0008105	OFUSG12576.1.p1	XENTR00182
OG0008107	OFUSG04089.1.p1	XENTR11212
OG0008108	OFUSG04761.1.p1	XENTR00468
OG0008109	OFUSG15368.1.p1	XENTR06543
OG0008111	OFUSG09040.1.p1	XENTR02658
OG0008112	OFUSG11684.1.p1	XENTR02402
OG0008113	OFUSG04242.1.p1	XENTR08629, XENTR10068
OG0008115	OFUSG11236.1.p1	XENTR06677
OG0008117	OFUSG07978.1.p1	XENTR18637
OG0008119	OFUSG22463.1.p1	XENTR17669, XENTR06528
OG0008120	OFUSG00079.1.p1	XENTR11888
OG0008123	OFUSG11243.1.p1	XENTR12795
OG0008124	OFUSG07399.1.p1, OFUSG07398.1.p1, OFUSG25118.1.p1, OFUSG22332.1.p1, OFUSG07400.1.p1, OFUSG01212.1.p1, OFUSG01214.1.p1, OFUSG19851.1.p1, OFUSG07402.1.p1	XENTR07109
OG0008125	OFUSG16587.1.p1	XENTR10329
OG0008126	OFUSG09108.1.p1	XENTR18938
OG0008136	OFUSG19526.1.p1	XENTR02981
OG0008143	OFUSG02811.1.p1	XENTR06411
OG0008149	OFUSG17501.1.p1	XENTR18844, XENTR05479
OG0008156	OFUSG19046.1.p1	XENTR08049
OG0008196	OFUSG09768.1.p1	XENTR05316
OG0008199	OFUSG02684.1.p1	XENTR03291
OG0008201	OFUSG06477.1.p1	XENTR02829
OG0008202	OFUSG01243.1.p1	XENTR09753
OG0008203	OFUSG18312.1.p1	XENTR07528
OG0008204	OFUSG22975.1.p1	XENTR08937
OG0008205	OFUSG07068.1.p1	XENTR07731
OG0008212	OFUSG12733.1.p1	XENTR02920, XENTR13956
OG0008213	OFUSG01815.1.p1	XENTR12606, XENTR00651
OG0008217	OFUSG10908.1.p1	XENTR03890
OG0008218	OFUSG10017.1.p1	XENTR07362
OG0008220	OFUSG11032.1.p1	XENTR12599
OG0008221	OFUSG22813.1.p1	XENTR00475
OG0008222	OFUSG19358.1.p1	XENTR08273
OG0008223	OFUSG14008.1.p1, OFUSG02822.1.p1	XENTR05245
OG0008224	OFUSG20468.1.p1	XENTR03726
OG0008225	OFUSG03680.1.p1	XENTR07518
OG0008227	OFUSG08560.1.p1	XENTR05711
OG0008228	OFUSG06885.1.p1	XENTR11910
OG0008230	OFUSG22790.1.p1	XENTR15917
OG0008231	OFUSG06642.4.p1, OFUSG06642.2.p1, OFUSG06642.1.p1, OFUSG06642.5.p1, OFUSG06642.3.p1	XENTR17320
OG0008232	OFUSG01401.1.p1	XENTR01508
OG0008234	OFUSG10395.1.p1	XENTR07376
OG0008235	OFUSG23626.1.p1	XENTR09235
OG0008237	OFUSG04433.1.p1	XENTR06770
OG0008238	OFUSG04754.1.p1	XENTR11188
OG0008239	OFUSG10345.1.p1	XENTR07288
OG0008240	OFUSG17137.1.p1	XENTR11069
OG0008242	OFUSG02209.1.p1	XENTR17426
OG0008243	OFUSG01081.1.p1	XENTR09391
OG0008244	OFUSG17823.1.p1	XENTR01796, XENTR01795
OG0008246	OFUSG24570.1.p1	XENTR05230
OG0008247	OFUSG24142.1.p1, OFUSG24142.2.p1	XENTR08654, XENTR08656, XENTR08655
OG0008249	OFUSG13252.1.p1	XENTR17513
OG0008250	OFUSG08787.1.p1	XENTR08113
OG0008251	OFUSG04432.1.p1	XENTR00537
OG0008252	OFUSG09419.1.p1, OFUSG09417.1.p1	XENTR00568
OG0008253	OFUSG18707.1.p1	XENTR08756
OG0008254	OFUSG09022.1.p1	XENTR18327
OG0008256	OFUSG06863.1.p1	XENTR12140
OG0008258	OFUSG16139.1.p1	XENTR15402
OG0008259	OFUSG21447.1.p1	XENTR12735
OG0008260	OFUSG04814.1.p1	XENTR06274
OG0008262	OFUSG08348.1.p1	XENTR06791
OG0008263	OFUSG11752.1.p1	XENTR14542
OG0008264	OFUSG19573.1.p1, OFUSG19573.2.p1	XENTR00573
OG0008265	OFUSG18771.1.p1	XENTR14446
OG0008266	OFUSG04753.1.p1	XENTR06901
OG0008267	OFUSG05618.1.p1	XENTR01352
OG0008268	OFUSG12661.1.p1	XENTR15406
OG0008269	OFUSG23254.1.p1	XENTR17860
OG0008271	OFUSG06332.1.p1	XENTR04352
OG0008272	OFUSG26020.1.p1, OFUSG26020.2.p1	XENTR09866
OG0008273	OFUSG16901.1.p2	XENTR17915
OG0008274	OFUSG05460.1.p1	XENTR13469
OG0008275	OFUSG00447.1.p1	XENTR05891
OG0008277	OFUSG00036.1.p1, OFUSG00036.2.p1	XENTR17427
OG0008278	OFUSG15033.1.p1	XENTR10940
OG0008280	OFUSG14322.2.p1, OFUSG14322.1.p1	XENTR17743
OG0008281	OFUSG11718.1.p1	XENTR11627
OG0008283	OFUSG22210.1.p1	XENTR08251
OG0008286	OFUSG04755.1.p1	XENTR02486
OG0008289	OFUSG09255.1.p1	XENTR06153
OG0008291	OFUSG10968.1.p1	XENTR09122
OG0008292	OFUSG09803.1.p1	XENTR05323
OG0008293	OFUSG08777.1.p1, OFUSG08777.2.p1	XENTR13222
OG0008294	OFUSG06865.1.p1	XENTR18970
OG0008296	OFUSG15696.1.p1	XENTR09371
OG0008297	OFUSG15155.1.p1	XENTR04554
OG0008298	OFUSG23318.1.p1	XENTR14480
OG0008300	OFUSG17983.1.p1, OFUSG17983.2.p1	XENTR07452
OG0008301	OFUSG06711.2.p1, OFUSG06711.1.p1	XENTR14215
OG0008303	OFUSG25244.2.p1, OFUSG25244.1.p1	XENTR08492, XENTR08493
OG0008304	OFUSG13858.1.p1	XENTR06190
OG0008305	OFUSG04370.1.p1	XENTR08211
OG0008307	OFUSG22258.1.p1	XENTR18959
OG0008312	OFUSG10887.1.p1	XENTR06572
OG0008315	OFUSG22162.1.p1	XENTR14695
OG0008316	OFUSG16757.1.p1	XENTR03153
OG0008318	OFUSG07330.1.p1	XENTR02401
OG0008319	OFUSG12779.1.p1	XENTR16661
OG0008320	OFUSG19134.1.p1	XENTR13174
OG0008323	OFUSG01139.1.p1	XENTR04337
OG0008324	OFUSG14931.1.p1	XENTR04032
OG0008325	OFUSG05287.2.p1, OFUSG05287.1.p1	XENTR05952
OG0008328	OFUSG03005.1.p1	XENTR12166
OG0008331	OFUSG12482.1.p1, OFUSG04136.1.p1	XENTR05539
OG0008333	OFUSG13105.1.p1	XENTR06251
OG0008336	OFUSG06945.1.p1	XENTR02376
OG0008337	OFUSG01902.1.p1	XENTR13556
OG0008338	OFUSG12826.1.p1	XENTR02980, XENTR07472
OG0008339	OFUSG05573.1.p1	XENTR09613
OG0008340	OFUSG01439.1.p1	XENTR10709
OG0008341	OFUSG21961.1.p1	XENTR09053
OG0008343	OFUSG12909.1.p1	XENTR08200
OG0008345	OFUSG24454.1.p1	XENTR01459
OG0008346	OFUSG21846.1.p1	XENTR11364
OG0008347	OFUSG03582.1.p1	XENTR06930
OG0008350	OFUSG10074.1.p1	XENTR17287
OG0008351	OFUSG02204.1.p1	XENTR13343
OG0008352	OFUSG08757.2.p1, OFUSG08757.1.p1	XENTR00548
OG0008353	OFUSG06739.1.p1	XENTR16294
OG0008354	OFUSG09737.1.p1	XENTR16532
OG0008355	OFUSG11463.1.p1	XENTR00614
OG0008357	OFUSG08444.1.p1	XENTR11247
OG0008359	OFUSG13310.1.p1	XENTR03009
OG0008360	OFUSG20692.1.p1	XENTR17756
OG0008361	OFUSG26486.1.p1	XENTR12088
OG0008363	OFUSG11369.1.p1	XENTR12798
OG0008365	OFUSG24687.1.p1	XENTR02735
OG0008367	OFUSG10107.1.p1	XENTR08139
OG0008368	OFUSG16157.1.p1	XENTR01067
OG0008370	OFUSG11168.1.p1, OFUSG07855.1.p1, OFUSG06072.1.p1	XENTR06937, XENTR19184, XENTR08787
OG0008371	OFUSG19350.1.p1	XENTR00300
OG0008373	OFUSG00174.1.p1	XENTR16024
OG0008374	OFUSG05656.1.p1	XENTR02364
OG0008376	OFUSG09275.1.p1	XENTR13904
OG0008377	OFUSG24359.1.p1	XENTR10390
OG0008378	OFUSG12613.1.p1	XENTR09428
OG0008379	OFUSG13239.1.p1	XENTR05029
OG0008380	OFUSG01142.1.p1	XENTR00197
OG0008381	OFUSG06073.1.p1	XENTR07926
OG0008382	OFUSG05285.1.p1	XENTR13570
OG0008383	OFUSG07990.1.p1	XENTR10091
OG0008384	OFUSG21555.1.p1	XENTR07626
OG0008386	OFUSG13130.1.p1	XENTR13717
OG0008387	OFUSG22265.1.p1	XENTR06213
OG0008388	OFUSG12444.1.p1	XENTR16568
OG0008391	OFUSG07980.1.p1	XENTR00428
OG0008392	OFUSG18299.1.p1	XENTR00129
OG0008395	OFUSG18153.1.p1	XENTR03353
OG0008396	OFUSG23196.1.p1	XENTR07759
OG0008399	OFUSG15405.1.p1	XENTR00533
OG0008400	OFUSG23511.1.p1	XENTR14794
OG0008401	OFUSG06169.1.p1	XENTR01244
OG0008403	OFUSG01568.1.p1	XENTR12767
OG0008404	OFUSG08101.1.p1	XENTR06168
OG0008406	OFUSG23529.1.p1	XENTR00299
OG0008410	OFUSG04256.1.p1	XENTR02915
OG0008412	OFUSG09784.1.p1	XENTR12300
OG0008414	OFUSG00221.1.p1, OFUSG00221.2.p1	XENTR09684
OG0008415	OFUSG03075.1.p1	XENTR05488
OG0008416	OFUSG20930.1.p1	XENTR12955
OG0008418	OFUSG09885.1.p1	XENTR12382
OG0008421	OFUSG15921.1.p1, OFUSG15920.1.p1	XENTR13250
