Orthogroup	OWEFU	HELIO_ok
OG0005115	OFUSG25534.1.p1	HELIO_03621
OG0005116	OFUSG14216.1.p1	HELIO_05351
OG0005118	OFUSG04626.1.p1	HELIO_09205
OG0005119	OFUSG19207.1.p1	HELIO_06477
OG0005120	OFUSG09024.1.p1	HELIO_06478
OG0005121	OFUSG07571.1.p1	HELIO_07490
OG0005122	OFUSG21091.1.p1	HELIO_09548
OG0005123	OFUSG19297.1.p1	HELIO_04824
OG0005124	OFUSG25186.1.p1	HELIO_09426
OG0005125	OFUSG10781.1.p1	HELIO_06800
OG0005126	OFUSG17530.1.p1, OFUSG17530.2.p1	HELIO_07265
OG0005128	OFUSG01749.1.p1	HELIO_11925
OG0005129	OFUSG01103.2.p1, OFUSG01103.1.p1	HELIO_08509
OG0005130	OFUSG02638.1.p1	HELIO_07663
OG0005131	OFUSG05119.1.p1	HELIO_06662
OG0005132	OFUSG21010.1.p1	HELIO_06276
OG0005133	OFUSG17360.1.p1	HELIO_03265
OG0005135	OFUSG04086.1.p1	HELIO_04956
OG0005136	OFUSG17848.1.p1	HELIO_03710
OG0005137	OFUSG23381.1.p1, OFUSG23381.2.p1	HELIO_12256
OG0005138	OFUSG00933.1.p1, OFUSG00933.2.p1	HELIO_07694
OG0005139	OFUSG01555.1.p1, OFUSG01557.1.p1	HELIO_08485
OG0005140	OFUSG16014.1.p1	HELIO_06865
OG0005141	OFUSG05289.1.p1	HELIO_11205
OG0005142	OFUSG17655.1.p1	HELIO_08045
OG0005143	OFUSG05186.1.p1	HELIO_09545
OG0005145	OFUSG26949.1.p1	HELIO_09157
OG0005146	OFUSG20888.1.p1, OFUSG20887.1.p1, OFUSG20887.2.p1	HELIO_10854
OG0005147	OFUSG09237.1.p1	HELIO_12761
OG0005151	OFUSG24760.1.p1	HELIO_08645
OG0005152	OFUSG06541.1.p1	HELIO_00544
OG0005153	OFUSG00332.1.p1, OFUSG16373.1.p1	HELIO_05232
OG0005154	OFUSG20264.1.p1	HELIO_07276
OG0005155	OFUSG25768.1.p1	HELIO_11097
OG0005156	OFUSG16794.1.p1	HELIO_08797
OG0005157	OFUSG04423.1.p1	HELIO_00904
OG0005158	OFUSG16701.1.p1, OFUSG16701.2.p1, OFUSG16701.3.p1	HELIO_07792
OG0005159	OFUSG03808.1.p1	HELIO_03189
OG0005160	OFUSG02915.1.p1	HELIO_01025
OG0005161	OFUSG13192.1.p1	HELIO_08630
OG0005162	OFUSG26332.1.p1	HELIO_11742
OG0005163	OFUSG08097.1.p1	HELIO_02333
OG0005164	OFUSG07881.1.p1	HELIO_11468
OG0005165	OFUSG11279.1.p1	HELIO_05039
OG0005166	OFUSG11793.1.p1	HELIO_03529
OG0005168	OFUSG12335.1.p1	HELIO_01751
OG0005169	OFUSG25084.1.p1	HELIO_04343
OG0005170	OFUSG25555.1.p1	HELIO_12628
OG0005171	OFUSG19204.1.p1	HELIO_02326
OG0005172	OFUSG20224.1.p1	HELIO_03955
OG0005173	OFUSG11629.1.p1	HELIO_04099
OG0005175	OFUSG11606.1.p1	HELIO_00780
OG0005176	OFUSG23810.1.p1	HELIO_10190
OG0005178	OFUSG02175.1.p1	HELIO_00616
OG0005179	OFUSG02176.1.p1, OFUSG02176.2.p1	HELIO_06111
OG0005180	OFUSG06874.1.p1	HELIO_06975
OG0005181	OFUSG24977.1.p1	HELIO_10980
OG0005182	OFUSG21111.2.p1, OFUSG21111.1.p1	HELIO_06479
OG0005183	OFUSG07373.1.p1	HELIO_02806
OG0005184	OFUSG13055.1.p1	HELIO_00770
OG0005185	OFUSG23200.1.p1	HELIO_09126
OG0005186	OFUSG14305.1.p1	HELIO_07997
OG0005187	OFUSG03518.2.p1, OFUSG03518.1.p1	HELIO_07825
OG0005188	OFUSG16090.2.p1, OFUSG16090.1.p1	HELIO_01778
OG0005189	OFUSG16554.2.p1, OFUSG16554.1.p1	HELIO_09003, HELIO_02759
OG0005190	OFUSG03888.1.p1	HELIO_05369
OG0005191	OFUSG17679.1.p1	HELIO_12152
OG0005192	OFUSG21298.1.p1	HELIO_00944
OG0005193	OFUSG00993.1.p1	HELIO_11765
OG0005194	OFUSG05518.1.p1	HELIO_07040
OG0005195	OFUSG19050.1.p1	HELIO_10943
OG0005196	OFUSG00212.1.p1	HELIO_04481
OG0005197	OFUSG03025.1.p1, OFUSG03025.2.p1	HELIO_04130
OG0005198	OFUSG26010.1.p1	HELIO_04715
OG0005199	OFUSG21506.1.p1	HELIO_04408
OG0005200	OFUSG23575.1.p1	HELIO_05628
OG0005201	OFUSG09468.2.p1, OFUSG09468.1.p1	HELIO_00986
OG0005202	OFUSG16397.2.p1, OFUSG16397.1.p1	HELIO_00823
OG0005203	OFUSG13402.1.p1	HELIO_10134
OG0005204	OFUSG07170.1.p1	HELIO_02257
OG0005205	OFUSG16433.1.p1	HELIO_09166
OG0005206	OFUSG09782.1.p1	HELIO_00103
OG0005207	OFUSG10619.1.p1	HELIO_01768, HELIO_05809
OG0005208	OFUSG18403.1.p1	HELIO_08730
OG0005209	OFUSG10218.1.p1	HELIO_08974
OG0005210	OFUSG03926.2.p1, OFUSG03926.1.p1, OFUSG03926.3.p1	HELIO_09612
OG0005211	OFUSG00903.1.p1	HELIO_02192
OG0005212	OFUSG19650.1.p1	HELIO_11385
OG0005213	OFUSG04817.1.p1	HELIO_11830
OG0005214	OFUSG14185.2.p1, OFUSG14185.1.p1	HELIO_08695, HELIO_08696
OG0005215	OFUSG08929.1.p1	HELIO_08665
OG0005217	OFUSG12859.1.p1	HELIO_07358
OG0005218	OFUSG01037.1.p1	HELIO_01874
OG0005219	OFUSG03799.1.p1	HELIO_02014
OG0005220	OFUSG03579.2.p1, OFUSG03579.1.p1	HELIO_11906
OG0005221	OFUSG18701.1.p1, OFUSG18701.2.p1	HELIO_12033
OG0005222	OFUSG05398.1.p1	HELIO_11738
OG0005223	OFUSG16806.1.p1	HELIO_12613
OG0005224	OFUSG21574.1.p1	HELIO_12119
OG0005227	OFUSG03776.2.p1, OFUSG03776.1.p1	HELIO_04033
OG0005228	OFUSG06202.1.p1	HELIO_05235
OG0005229	OFUSG14456.1.p1	HELIO_05105
OG0005230	OFUSG10260.1.p1	HELIO_10429
OG0005231	OFUSG13328.1.p1	HELIO_08456, HELIO_03312
OG0005232	OFUSG22476.1.p1, OFUSG22099.1.p1	HELIO_03764, HELIO_06511
OG0005233	OFUSG06046.1.p1	HELIO_11325
OG0005234	OFUSG21115.1.p1	HELIO_06720
OG0005237	OFUSG25015.1.p1	HELIO_12667
OG0005238	OFUSG07450.1.p1	HELIO_08810
OG0005239	OFUSG12578.1.p1	HELIO_01800
OG0005240	OFUSG23502.1.p1	HELIO_07718
OG0005242	OFUSG20613.3.p1, OFUSG20613.1.p1, OFUSG20613.4.p1, OFUSG20613.2.p1	HELIO_04255
OG0005243	OFUSG17840.1.p1	HELIO_07101
OG0005245	OFUSG12802.1.p1	HELIO_12126
OG0005246	OFUSG09425.1.p1	HELIO_03939, HELIO_10023
OG0005247	OFUSG22832.1.p1, OFUSG25799.1.p1	HELIO_03585
OG0005248	OFUSG20593.1.p1, OFUSG20593.2.p1	HELIO_07455
OG0005249	OFUSG25639.1.p1	HELIO_09091
OG0005250	OFUSG01470.1.p1	HELIO_11964
OG0005251	OFUSG00166.1.p1, OFUSG00166.2.p1	HELIO_03357, HELIO_08572
OG0005252	OFUSG04579.1.p1, OFUSG08080.1.p1	HELIO_09098
OG0005253	OFUSG02984.1.p1	HELIO_08516
OG0005254	OFUSG18377.1.p1	HELIO_11756
OG0005255	OFUSG19299.1.p1	HELIO_12776, HELIO_12775
OG0005256	OFUSG19317.1.p1	HELIO_03816
OG0005257	OFUSG26587.1.p1	HELIO_12651
OG0005258	OFUSG08201.1.p1	HELIO_11477
OG0005259	OFUSG06476.1.p1	HELIO_05855
OG0005260	OFUSG25448.2.p1, OFUSG25448.1.p1	HELIO_06476
OG0005261	OFUSG21359.1.p1	HELIO_01034
OG0005262	OFUSG26549.1.p1	HELIO_01811
OG0005263	OFUSG10237.1.p1	HELIO_08260
OG0005264	OFUSG14196.1.p1	HELIO_03632
OG0005265	OFUSG13459.1.p1	HELIO_09118
OG0005266	OFUSG23113.1.p1	HELIO_00296
OG0005267	OFUSG11648.2.p1, OFUSG11648.1.p1	HELIO_12160
OG0005268	OFUSG07092.1.p1	HELIO_02601
OG0005269	OFUSG05706.2.p1, OFUSG05706.1.p1	HELIO_01373
OG0005270	OFUSG12188.1.p1	HELIO_06330
OG0005271	OFUSG09696.1.p1	HELIO_10108
OG0005272	OFUSG21453.3.p1, OFUSG21453.2.p1, OFUSG21453.1.p1	HELIO_01300
OG0005273	OFUSG00351.1.p1	HELIO_05543
OG0005274	OFUSG06925.1.p1, OFUSG06009.1.p1, OFUSG06012.1.p1	HELIO_06856
OG0005275	OFUSG06067.1.p1	HELIO_00836
OG0005276	OFUSG13201.1.p1	HELIO_06790
OG0005277	OFUSG23582.1.p1	HELIO_11392
OG0005278	OFUSG09819.1.p1, OFUSG09819.2.p1	HELIO_03246
OG0005279	OFUSG20374.1.p1	HELIO_10579
OG0005280	OFUSG05981.1.p1	HELIO_08673
OG0005281	OFUSG06769.1.p1	HELIO_12345
OG0005282	OFUSG13280.1.p1	HELIO_06709
OG0005284	OFUSG01478.1.p1	HELIO_00888
OG0005285	OFUSG09936.1.p1	HELIO_08821
OG0005286	OFUSG03118.1.p1	HELIO_08675
OG0005287	OFUSG04245.1.p1, OFUSG04245.2.p1	HELIO_06450
OG0005288	OFUSG26439.1.p1	HELIO_09112
OG0005289	OFUSG07144.1.p1	HELIO_02712
OG0005291	OFUSG16449.1.p1	HELIO_11671
OG0005292	OFUSG16167.1.p1	HELIO_09153
OG0005293	OFUSG21083.1.p1	HELIO_02688
OG0005294	OFUSG26471.1.p1	HELIO_02763
OG0005295	OFUSG21578.1.p1	HELIO_05102
OG0005296	OFUSG22048.1.p1	HELIO_12020
OG0005297	OFUSG23470.1.p1	HELIO_04916
OG0005299	OFUSG23520.1.p1, OFUSG20662.1.p1, OFUSG20662.3.p1, OFUSG20662.2.p1	HELIO_01167
OG0005300	OFUSG06609.1.p1	HELIO_08983
OG0005301	OFUSG15400.1.p1	HELIO_05934
OG0005303	OFUSG00067.1.p1	HELIO_04042
OG0005304	OFUSG25698.1.p1	HELIO_10382
OG0005305	OFUSG23187.1.p1	HELIO_02967
OG0005309	OFUSG00882.1.p1	HELIO_11500
OG0005310	OFUSG10867.1.p1	HELIO_01859
OG0005312	OFUSG06581.2.p1, OFUSG06581.1.p1, OFUSG06581.4.p1, OFUSG06581.3.p1	HELIO_02639, HELIO_04406
OG0005314	OFUSG00971.1.p1	HELIO_05050
OG0005315	OFUSG25500.1.p1	HELIO_08433
OG0005316	OFUSG23058.1.p1	HELIO_01782
OG0005317	OFUSG08269.1.p1, OFUSG00518.1.p1	HELIO_03663
OG0005318	OFUSG00407.1.p1	HELIO_12485
OG0005320	OFUSG25505.1.p1	HELIO_00325
OG0005321	OFUSG22329.1.p1, OFUSG22329.2.p1	HELIO_04840
OG0005322	OFUSG16201.1.p1, OFUSG16200.1.p1	HELIO_00998
OG0005323	OFUSG19738.1.p1	HELIO_11320
OG0005324	OFUSG07975.1.p1	HELIO_04253
OG0005325	OFUSG10119.1.p1, OFUSG10379.1.p1	HELIO_00875
OG0005326	OFUSG20880.1.p1	HELIO_11652
OG0005327	OFUSG21495.1.p1	HELIO_11543
OG0005328	OFUSG01396.1.p1	HELIO_02156
OG0005329	OFUSG12082.1.p1	HELIO_11287
OG0005331	OFUSG13416.1.p1, OFUSG23748.1.p1, OFUSG12451.1.p1	HELIO_00037
OG0005359	OFUSG18138.2.p1, OFUSG18138.1.p1	HELIO_11700
OG0005360	OFUSG08460.1.p1	HELIO_02653
OG0005362	OFUSG18911.1.p1	HELIO_09785
OG0005364	OFUSG25463.1.p1, OFUSG25464.1.p1	HELIO_10310
OG0005365	OFUSG10346.1.p1	HELIO_00310
OG0005366	OFUSG11720.2.p1, OFUSG11720.1.p1	HELIO_04540
OG0005367	OFUSG21665.1.p1	HELIO_09784
OG0005368	OFUSG13084.1.p1	HELIO_04082
OG0005369	OFUSG11267.1.p1, OFUSG11267.3.p1, OFUSG11267.2.p1	HELIO_08089
OG0005370	OFUSG17317.1.p1	HELIO_01028
OG0005371	OFUSG16075.1.p1	HELIO_08495
OG0005372	OFUSG16032.1.p1	HELIO_07438
OG0005373	OFUSG05705.1.p1	HELIO_09089
OG0005374	OFUSG00534.1.p1	HELIO_10087
OG0005375	OFUSG17045.1.p1	HELIO_01790
OG0005377	OFUSG15332.1.p1	HELIO_04700
OG0005378	OFUSG22312.1.p1	HELIO_02107
OG0005380	OFUSG23632.1.p1	HELIO_00911
OG0005381	OFUSG07762.1.p1, OFUSG07762.2.p1	HELIO_10122
OG0005383	OFUSG13037.4.p1, OFUSG13037.5.p1, OFUSG13037.1.p1, OFUSG13037.3.p1, OFUSG13037.2.p1	HELIO_05038, HELIO_09496
OG0005384	OFUSG21323.1.p1	HELIO_04105
OG0005385	OFUSG15259.1.p1	HELIO_05377
OG0005386	OFUSG02823.1.p1	HELIO_01140, HELIO_01139
OG0005387	OFUSG25105.1.p1, OFUSG25105.2.p1	HELIO_12524
OG0005388	OFUSG08694.1.p1	HELIO_09722
OG0005390	OFUSG26544.1.p1	HELIO_07360
OG0005391	OFUSG20376.1.p1	HELIO_09908
OG0005392	OFUSG05096.1.p1	HELIO_01724
OG0005392	OFUSG10085.1.p1	HELIO_10576
OG0005394	OFUSG20768.1.p1, OFUSG20768.2.p1	HELIO_01932
OG0005395	OFUSG10945.1.p1	HELIO_04777
OG0005396	OFUSG14426.1.p1	HELIO_03256
OG0005397	OFUSG13360.1.p1	HELIO_12292
OG0005398	OFUSG15882.5.p1, OFUSG15882.3.p1, OFUSG15882.4.p1, OFUSG15882.1.p1, OFUSG15882.2.p1	HELIO_03199
OG0005399	OFUSG18680.1.p1	HELIO_05950
OG0005400	OFUSG03237.1.p1	HELIO_11380
OG0005402	OFUSG23593.1.p1, OFUSG23593.2.p1	HELIO_11168
OG0005403	OFUSG09547.1.p1	HELIO_09292
OG0005404	OFUSG21349.1.p1	HELIO_11226
OG0005405	OFUSG10025.3.p1, OFUSG10025.1.p1, OFUSG10025.2.p1	HELIO_12237
OG0005406	OFUSG09643.1.p1	HELIO_10339
OG0005409	OFUSG20736.1.p1	HELIO_00987
OG0005410	OFUSG19875.4.p1, OFUSG19875.1.p1, OFUSG19875.3.p1, OFUSG19875.5.p1, OFUSG19875.2.p1	HELIO_11636
OG0005411	OFUSG12345.1.p1	HELIO_08828
OG0005413	OFUSG04383.1.p1	HELIO_09672
OG0005414	OFUSG18605.1.p1	HELIO_12768
OG0005415	OFUSG00363.1.p1	HELIO_08473
OG0005416	OFUSG01071.1.p1	HELIO_03332
OG0005417	OFUSG10419.1.p1, OFUSG10419.2.p1	HELIO_02576
OG0005418	OFUSG13476.1.p1	HELIO_11469
OG0005419	OFUSG06830.2.p1, OFUSG06830.1.p1	HELIO_02400
OG0005421	OFUSG11649.1.p1	HELIO_05375
OG0005422	OFUSG11472.1.p1	HELIO_04622
OG0005423	OFUSG03771.1.p1	HELIO_02170
OG0005424	OFUSG16751.1.p1	HELIO_03129
OG0005425	OFUSG07152.1.p1	HELIO_01366
OG0005426	OFUSG06359.1.p1	HELIO_04386
OG0005427	OFUSG24282.1.p1	HELIO_07706
OG0005428	OFUSG06633.1.p1, OFUSG06634.1.p1, OFUSG03186.1.p1, OFUSG19495.1.p1	HELIO_06174
OG0005429	OFUSG06434.1.p1	HELIO_02450
OG0005430	OFUSG05410.1.p1	HELIO_10193
OG0005432	OFUSG24015.1.p1	HELIO_03463
OG0005433	OFUSG09472.1.p1	HELIO_07260
OG0005434	OFUSG02069.1.p1	HELIO_02164
OG0005435	OFUSG12657.1.p1	HELIO_09064
OG0005436	OFUSG20059.1.p1	HELIO_01299
OG0005437	OFUSG25301.1.p1	HELIO_05520
OG0005438	OFUSG04380.1.p1	HELIO_05940
OG0005439	OFUSG23540.1.p1	HELIO_07098
OG0005440	OFUSG08519.1.p1	HELIO_11940, HELIO_04362
OG0005441	OFUSG23192.1.p1	HELIO_08831
OG0005442	OFUSG16796.1.p1	HELIO_07878
OG0005443	OFUSG22065.1.p1	HELIO_12694
OG0005444	OFUSG20931.1.p1	HELIO_02408
OG0005445	OFUSG26359.1.p1, OFUSG26359.2.p1, OFUSG26359.3.p1	HELIO_07839
OG0005446	OFUSG01072.1.p1	HELIO_07330
OG0005447	OFUSG09371.1.p1	HELIO_11070
OG0005448	OFUSG00904.1.p1	HELIO_11633
OG0005449	OFUSG10668.1.p1	HELIO_07515
OG0005450	OFUSG02992.1.p1	HELIO_10951
OG0005451	OFUSG21294.1.p1	HELIO_06353
OG0005452	OFUSG24303.1.p1, OFUSG05138.1.p1	HELIO_12130
OG0005453	OFUSG03506.1.p1	HELIO_03824, HELIO_04616
OG0005454	OFUSG05652.1.p1	HELIO_05359
OG0005456	OFUSG11615.1.p1	HELIO_06408
OG0005457	OFUSG20225.1.p1	HELIO_06957
OG0005458	OFUSG03939.1.p1	HELIO_07055
OG0005459	OFUSG06854.2.p1, OFUSG06854.4.p1, OFUSG06854.3.p1, OFUSG06854.1.p1	HELIO_08941
OG0005460	OFUSG07898.2.p1, OFUSG07898.1.p1, OFUSG07898.3.p1	HELIO_10159
OG0005461	OFUSG15952.2.p1, OFUSG15952.1.p1	HELIO_03126
OG0005463	OFUSG15879.1.p1	HELIO_12371
OG0005464	OFUSG20629.1.p1	HELIO_12674
OG0005465	OFUSG11986.1.p1, OFUSG11986.2.p1	HELIO_07862
OG0005466	OFUSG23432.1.p1	HELIO_09523
OG0005468	OFUSG11966.1.p1	HELIO_08530
OG0005473	OFUSG13043.1.p1	HELIO_06472
OG0005474	OFUSG10784.1.p1	HELIO_10650
OG0005476	OFUSG06910.1.p1	HELIO_11936
OG0005477	OFUSG25462.1.p1	HELIO_05482
OG0005478	OFUSG20788.1.p1	HELIO_08823
OG0005479	OFUSG08880.1.p1	HELIO_12634
OG0005480	OFUSG25520.1.p1	HELIO_04789
OG0005484	OFUSG03342.1.p1	HELIO_01473
OG0005486	OFUSG09452.1.p1, OFUSG09452.2.p1	HELIO_07933
OG0005487	OFUSG25375.1.p1	HELIO_07639
OG0005488	OFUSG24097.1.p1, OFUSG24097.2.p1	HELIO_02338
OG0005489	OFUSG23348.1.p2	HELIO_00008
OG0005490	OFUSG21177.1.p1	HELIO_09891
OG0005491	OFUSG03918.1.p1, OFUSG03918.2.p1	HELIO_08761
OG0005492	OFUSG01363.1.p1	HELIO_09159
OG0005493	OFUSG06703.1.p1	HELIO_04632
OG0005494	OFUSG08783.1.p1	HELIO_09879
OG0005495	OFUSG24933.1.p1	HELIO_03871
OG0005497	OFUSG06002.1.p1	HELIO_09363
OG0005498	OFUSG04659.1.p1	HELIO_05149, HELIO_03772
OG0005499	OFUSG18597.1.p1	HELIO_10102
OG0005500	OFUSG21116.1.p1	HELIO_12536
OG0005504	OFUSG12408.2.p1, OFUSG12408.1.p1	HELIO_01863
OG0005505	OFUSG26551.1.p1	HELIO_12445
OG0005506	OFUSG26495.1.p1	HELIO_11021
OG0005507	OFUSG26689.1.p1, OFUSG26689.2.p1	HELIO_10707
OG0005508	OFUSG13031.1.p1	HELIO_03029
OG0005509	OFUSG07680.1.p1	HELIO_05779
OG0005510	OFUSG18542.1.p1	HELIO_05262
OG0005512	OFUSG23509.1.p1	HELIO_10285
OG0005513	OFUSG19659.2.p1, OFUSG19659.1.p1	HELIO_05096
OG0005514	OFUSG23757.1.p1	HELIO_01597
OG0005516	OFUSG07166.2.p1, OFUSG07166.1.p1	HELIO_03442
OG0005517	OFUSG20848.1.p1	HELIO_02903
OG0005518	OFUSG25594.1.p1	HELIO_12217
OG0005519	OFUSG01530.2.p1, OFUSG01530.1.p1	HELIO_03545
OG0005520	OFUSG00189.1.p1	HELIO_12379
OG0005521	OFUSG22041.1.p1	HELIO_07377
OG0005522	OFUSG07120.1.p1	HELIO_05895
OG0005523	OFUSG23394.1.p1	HELIO_05175
OG0005524	OFUSG18210.1.p1	HELIO_11281
OG0005525	OFUSG00421.1.p1	HELIO_08046
OG0005526	OFUSG16593.1.p1	HELIO_05412
OG0005527	OFUSG07993.1.p1, OFUSG07993.2.p1	HELIO_11676
OG0005528	OFUSG07617.1.p1	HELIO_12750
OG0005529	OFUSG25503.1.p1	HELIO_02227
OG0005530	OFUSG06777.2.p1, OFUSG06777.1.p1, OFUSG06777.3.p1, OFUSG09891.1.p1, OFUSG23777.1.p1	HELIO_11404
OG0005532	OFUSG25267.1.p1, OFUSG25267.3.p1, OFUSG25267.4.p1, OFUSG25267.2.p1	HELIO_02609
OG0005533	OFUSG00199.1.p1	HELIO_08785
OG0005534	OFUSG07051.1.p1	HELIO_12623
OG0005535	OFUSG26393.1.p1	HELIO_12073
OG0005536	OFUSG06939.1.p1, OFUSG06939.2.p1	HELIO_02108
OG0005537	OFUSG00025.1.p1	HELIO_02860
OG0005538	OFUSG16062.1.p1	HELIO_06110, HELIO_12751
OG0005539	OFUSG17236.1.p1	HELIO_03565
OG0005541	OFUSG02331.1.p1	HELIO_02316
OG0005543	OFUSG08043.1.p1	HELIO_10688
OG0005544	OFUSG15984.1.p1	HELIO_01080
OG0005545	OFUSG19369.1.p1	HELIO_06185
OG0005550	OFUSG05387.1.p1	HELIO_05935
OG0005551	OFUSG09351.1.p1	HELIO_10756
OG0005552	OFUSG07222.2.p1, OFUSG07222.1.p1	HELIO_03134, HELIO_06470, HELIO_06231, HELIO_03133
OG0005553	OFUSG09930.1.p1	HELIO_11110
OG0005554	OFUSG20627.1.p1	HELIO_12200
OG0005555	OFUSG17703.1.p1	HELIO_04634
OG0005556	OFUSG25659.1.p1	HELIO_05299
OG0005557	OFUSG08120.1.p1	HELIO_01375
OG0005558	OFUSG12078.1.p1, OFUSG12078.2.p1	HELIO_10554
OG0005559	OFUSG00226.1.p1	HELIO_07651
OG0005560	OFUSG19598.1.p1	HELIO_12588
OG0005562	OFUSG19582.1.p1	HELIO_11203
OG0005563	OFUSG02724.1.p1	HELIO_12594
OG0005564	OFUSG08252.1.p1	HELIO_01761
OG0005565	OFUSG16275.2.p1, OFUSG16275.1.p1, OFUSG16275.4.p1, OFUSG16275.3.p1, OFUSG12751.1.p1	HELIO_05680
OG0005566	OFUSG15469.1.p1	HELIO_11917
OG0005567	OFUSG04010.1.p1, OFUSG04010.3.p1, OFUSG04010.2.p1	HELIO_09032
OG0005568	OFUSG19029.1.p1	HELIO_09625
OG0005569	OFUSG07205.1.p1	HELIO_06580
OG0005570	OFUSG03428.1.p1	HELIO_06433
OG0005572	OFUSG24737.1.p1	HELIO_02918
OG0005573	OFUSG07923.1.p1	HELIO_05439
OG0005575	OFUSG23781.1.p1	HELIO_01578
OG0005576	OFUSG01449.1.p1	HELIO_07654
OG0005580	OFUSG01093.2.p1, OFUSG01093.1.p1	HELIO_08762
OG0005581	OFUSG15210.1.p1	HELIO_02938
OG0005582	OFUSG12571.1.p1	HELIO_11627, HELIO_11626
OG0005583	OFUSG09013.2.p1, OFUSG09013.1.p1	HELIO_07321
OG0005587	OFUSG04620.1.p1	HELIO_02096
OG0005588	OFUSG21343.1.p1	HELIO_10911
OG0005590	OFUSG12864.1.p1	HELIO_05815
OG0005591	OFUSG23219.2.p1, OFUSG23219.1.p1	HELIO_05768
OG0005592	OFUSG08303.1.p1	HELIO_01301
OG0005593	OFUSG01041.1.p1	HELIO_07803
OG0005594	OFUSG12845.1.p1	HELIO_02380
OG0005595	OFUSG06559.1.p1	HELIO_05119
OG0005596	OFUSG15588.1.p1	HELIO_06959
OG0005597	OFUSG14316.1.p1	HELIO_05212
OG0005598	OFUSG24994.1.p1	HELIO_03089
OG0005599	OFUSG13089.1.p1	HELIO_03289
OG0005600	OFUSG18695.1.p1	HELIO_04745
OG0005601	OFUSG09746.2.p1, OFUSG09746.1.p1	HELIO_04971
OG0005602	OFUSG12382.1.p1	HELIO_01062
OG0005603	OFUSG06557.1.p1	HELIO_08109
OG0005604	OFUSG17275.1.p1	HELIO_08231
OG0005605	OFUSG18009.1.p1, OFUSG18008.1.p1, OFUSG18011.1.p1	HELIO_00585
OG0005606	OFUSG23420.1.p1	HELIO_11572
OG0005607	OFUSG17309.1.p1	HELIO_08030
OG0005608	OFUSG11246.1.p1	HELIO_01522
OG0005609	OFUSG20222.1.p1	HELIO_06239
OG0005611	OFUSG18464.2.p1, OFUSG18464.1.p1	HELIO_02487
OG0005612	OFUSG25280.1.p1	HELIO_10642
OG0005613	OFUSG11392.1.p1	HELIO_01777
OG0005614	OFUSG12167.1.p1	HELIO_01065
OG0005615	OFUSG01627.1.p1, OFUSG01631.1.p1	HELIO_09433
OG0005616	OFUSG20550.1.p1	HELIO_06993
OG0005617	OFUSG26357.1.p1	HELIO_03588
OG0005618	OFUSG12878.1.p1	HELIO_03025
OG0005619	OFUSG17503.1.p1	HELIO_10323, HELIO_02032
OG0005620	OFUSG05866.1.p1	HELIO_09238
OG0005621	OFUSG12323.1.p1	HELIO_00980, HELIO_02272
OG0005622	OFUSG11960.1.p1	HELIO_07879
OG0005623	OFUSG08197.1.p1	HELIO_02211
OG0005624	OFUSG07021.1.p1	HELIO_03086
OG0005625	OFUSG09657.1.p1	HELIO_06117
OG0005626	OFUSG03492.1.p1	HELIO_02428
OG0005627	OFUSG09437.1.p1	HELIO_12385
OG0005628	OFUSG03937.1.p1	HELIO_11432
OG0005629	OFUSG23344.1.p1	HELIO_12097
OG0005630	OFUSG10320.1.p1	HELIO_00824
OG0005631	OFUSG17141.1.p1	HELIO_07481
OG0005633	OFUSG11225.1.p1	HELIO_11732
OG0005634	OFUSG26230.1.p1	HELIO_11013
OG0005636	OFUSG00921.1.p1	HELIO_12502
OG0005637	OFUSG08168.1.p1	HELIO_10696
OG0005640	OFUSG25223.1.p1	HELIO_05320, HELIO_11681
OG0005641	OFUSG25307.1.p1, OFUSG25307.2.p1	HELIO_00958
OG0005642	OFUSG19366.1.p1	HELIO_06278
OG0005644	OFUSG15260.1.p1	HELIO_10313
OG0005645	OFUSG14974.1.p1	HELIO_00410
OG0005646	OFUSG16782.1.p1	HELIO_11456
OG0005649	OFUSG16737.1.p1	HELIO_12421
OG0005651	OFUSG10008.1.p1, OFUSG10008.2.p1	HELIO_07730
OG0005652	OFUSG06459.1.p1	HELIO_07272
OG0005654	OFUSG18699.1.p1, OFUSG18699.2.p1	HELIO_01270
OG0005656	OFUSG19528.1.p1	HELIO_10016
OG0005660	OFUSG22677.1.p1	HELIO_11914
OG0005685	OFUSG16960.1.p1	HELIO_03325
OG0005690	OFUSG08782.1.p1	HELIO_03413
OG0005691	OFUSG05818.1.p1	HELIO_05597
OG0005692	OFUSG01858.1.p1	HELIO_03208
OG0005694	OFUSG09049.1.p1, OFUSG09049.2.p1	HELIO_07565
OG0005695	OFUSG25511.1.p1	HELIO_08966
OG0005696	OFUSG03350.1.p1	HELIO_12573
OG0005697	OFUSG03909.1.p1	HELIO_11701
OG0005698	OFUSG23576.1.p1, OFUSG23576.2.p1	HELIO_00083
OG0005699	OFUSG26833.1.p1	HELIO_08870
OG0005701	OFUSG18399.1.p1	HELIO_11001
OG0005702	OFUSG02722.1.p1, OFUSG02722.2.p1	HELIO_05411
OG0005703	OFUSG10785.1.p1	HELIO_03523
OG0005704	OFUSG00940.1.p1	HELIO_09401
OG0005707	OFUSG09056.1.p1	HELIO_03290
OG0005708	OFUSG00132.1.p1	HELIO_01350
OG0005709	OFUSG11953.1.p1	HELIO_08015, HELIO_05496
OG0005710	OFUSG17631.1.p1	HELIO_08329
