Orthogroup	OWEFU	NEMVE
OG0007737	OFUSG00096.1.p1, OFUSG00096.3.p1, OFUSG00096.2.p1	NEMVE19984
OG0007739	OFUSG00877.1.p1	NEMVE13651
OG0007740	OFUSG09084.1.p1	NEMVE07649
OG0007741	OFUSG04087.1.p1	NEMVE02338
OG0007743	OFUSG24314.1.p1	NEMVE22363
OG0007744	OFUSG07022.1.p1	NEMVE15801
OG0007745	OFUSG24033.1.p1	NEMVE23484
OG0007746	OFUSG25087.2.p1, OFUSG25087.1.p1	NEMVE15823
OG0007747	OFUSG13194.2.p1, OFUSG13194.1.p1	NEMVE23082
OG0007749	OFUSG06926.1.p1	NEMVE14299
OG0007750	OFUSG13242.1.p1	NEMVE16263
OG0007751	OFUSG19113.1.p1	NEMVE21679
OG0007752	OFUSG14080.1.p1	NEMVE25084
OG0007753	OFUSG14260.1.p1, OFUSG14259.1.p1	NEMVE09762
OG0007754	OFUSG23541.2.p2, OFUSG23541.1.p1	NEMVE04608
OG0007757	OFUSG13397.2.p1, OFUSG13397.1.p1, OFUSG13397.3.p1	NEMVE22374
OG0007759	OFUSG09907.1.p1	NEMVE23846
OG0007760	OFUSG13141.1.p1	NEMVE16471
OG0007761	OFUSG23226.1.p1	NEMVE10403
OG0007763	OFUSG13188.1.p1	NEMVE01958, NEMVE20035
OG0007764	OFUSG19990.1.p1, OFUSG19990.3.p1, OFUSG19990.4.p1, OFUSG19990.2.p1	NEMVE06037
OG0007765	OFUSG04752.1.p1, OFUSG04752.2.p1	NEMVE19483
OG0007766	OFUSG10019.2.p1, OFUSG10019.1.p1	NEMVE05141
OG0007768	OFUSG23414.1.p1	NEMVE21905
OG0007769	OFUSG10116.1.p1	NEMVE08042
OG0007770	OFUSG15214.1.p1	NEMVE05408, NEMVE20937
OG0007771	OFUSG19373.1.p1	NEMVE13470
OG0007772	OFUSG14806.1.p1	NEMVE06176
OG0007773	OFUSG05099.1.p1	NEMVE07114
OG0007774	OFUSG16284.1.p1	NEMVE08940
OG0007775	OFUSG15554.1.p1	NEMVE06546
OG0007776	OFUSG19566.2.p1, OFUSG19566.1.p1	NEMVE20241
OG0007778	OFUSG20750.1.p1, OFUSG23099.1.p1	NEMVE24975
OG0007779	OFUSG16301.1.p1	NEMVE10345
OG0007781	OFUSG12252.1.p1	NEMVE14598, NEMVE11915
OG0007782	OFUSG18608.1.p1	NEMVE13738
OG0007783	OFUSG18356.1.p1	NEMVE23094
OG0007784	OFUSG04138.1.p1	NEMVE21852
OG0007785	OFUSG06327.1.p1	NEMVE23583
OG0007786	OFUSG12053.1.p1	NEMVE10346
OG0007787	OFUSG25805.3.p1, OFUSG25805.1.p1, OFUSG25805.2.p1	NEMVE04711, NEMVE04653
OG0007789	OFUSG15126.1.p1	NEMVE22184
OG0007790	OFUSG10920.1.p1	NEMVE13911
OG0007791	OFUSG13381.1.p1	NEMVE22262
OG0007793	OFUSG17651.1.p1	NEMVE01965
OG0007794	OFUSG22344.1.p1	NEMVE13881
OG0007796	OFUSG08457.1.p1	NEMVE16045
OG0007798	OFUSG09670.1.p1	NEMVE07652
OG0007800	OFUSG02294.2.p1, OFUSG02294.1.p1	NEMVE02246
OG0007801	OFUSG10903.1.p1	NEMVE24803
OG0007802	OFUSG19089.1.p1	NEMVE05110
OG0007803	OFUSG11295.1.p1	NEMVE14259
OG0007804	OFUSG26380.1.p1	NEMVE13958
OG0007805	OFUSG10526.1.p1	NEMVE23683
OG0007807	OFUSG21236.2.p1, OFUSG21236.1.p1	NEMVE23161
OG0007809	OFUSG00154.1.p1	NEMVE19397
OG0007810	OFUSG18852.1.p1	NEMVE25323
OG0007811	OFUSG20077.1.p1	NEMVE22619
OG0007812	OFUSG21342.1.p1	NEMVE05957
OG0007813	OFUSG25358.1.p1	NEMVE22957
OG0007814	OFUSG10053.1.p1	NEMVE10610
OG0007816	OFUSG17687.1.p1	NEMVE14681
OG0007820	OFUSG15238.1.p1	NEMVE10824
OG0007823	OFUSG18984.1.p1	NEMVE14069
OG0007825	OFUSG04410.1.p1	NEMVE24335
OG0007826	OFUSG22681.1.p1	NEMVE22606
OG0007829	OFUSG21398.1.p1	NEMVE14463
OG0007830	OFUSG03916.1.p1	NEMVE22401
OG0007831	OFUSG19212.1.p1	NEMVE13120
OG0007832	OFUSG12592.1.p1	NEMVE22265
OG0007833	OFUSG22278.2.p1, OFUSG22278.1.p1	NEMVE23699
OG0007834	OFUSG05546.1.p1	NEMVE22860
OG0007835	OFUSG17500.1.p1	NEMVE05299
OG0007836	OFUSG17797.1.p1	NEMVE09417
OG0007837	OFUSG02641.1.p1, OFUSG02641.2.p1	NEMVE17939
OG0007838	OFUSG23633.1.p1	NEMVE16374
OG0007840	OFUSG12949.1.p1	NEMVE14835
OG0007841	OFUSG18201.1.p1	NEMVE14118
OG0007842	OFUSG20821.1.p1	NEMVE04751
OG0007843	OFUSG02689.1.p1	NEMVE09373
OG0007845	OFUSG11939.1.p1	NEMVE23748
OG0007847	OFUSG07414.1.p1	NEMVE07339
OG0007848	OFUSG00458.1.p1	NEMVE22567
OG0007854	OFUSG00498.2.p1, OFUSG00498.1.p1, OFUSG00498.3.p1	NEMVE10266
OG0007858	OFUSG19527.1.p1	NEMVE23921
OG0007859	OFUSG16552.1.p1	NEMVE22571, NEMVE20885
OG0007908	OFUSG23097.1.p1	NEMVE13340
OG0007911	OFUSG10845.1.p1	NEMVE07983
OG0007912	OFUSG24170.5.p1, OFUSG24170.4.p1, OFUSG24170.3.p1, OFUSG24170.1.p1, OFUSG24170.2.p1	NEMVE15679, NEMVE24495, NEMVE17470
OG0007913	OFUSG08874.1.p1	NEMVE18005
OG0007915	OFUSG13452.1.p1	NEMVE19232, NEMVE06531
OG0007916	OFUSG01725.1.p1	NEMVE13298
OG0007920	OFUSG09330.1.p1	NEMVE23461
OG0007921	OFUSG08790.1.p1	NEMVE08958
OG0007922	OFUSG22070.1.p1	NEMVE16510
OG0007924	OFUSG03613.1.p1	NEMVE16716
OG0007926	OFUSG09991.1.p1	NEMVE22555
OG0007927	OFUSG06063.1.p1	NEMVE13085
OG0007930	OFUSG11751.1.p1, OFUSG20599.1.p1	NEMVE22670
OG0007931	OFUSG02704.1.p1	NEMVE02001
OG0007932	OFUSG12916.1.p1	NEMVE20940, NEMVE23396
OG0007933	OFUSG00544.1.p1	NEMVE13492, NEMVE11999
OG0007934	OFUSG17387.1.p1	NEMVE25429
OG0007936	OFUSG21009.1.p1	NEMVE12282, NEMVE10998, NEMVE05778
OG0007937	OFUSG11802.1.p1	NEMVE25331
OG0007938	OFUSG05621.1.p1	NEMVE24777
OG0007941	OFUSG13492.1.p1	NEMVE23201
OG0007943	OFUSG00522.1.p1	NEMVE13601
OG0007944	OFUSG03153.1.p1	NEMVE25215
OG0007945	OFUSG25427.1.p1	NEMVE23257
OG0007946	OFUSG08410.1.p1	NEMVE25132
OG0007947	OFUSG17878.1.p1	NEMVE09699
OG0007948	OFUSG22612.1.p1	NEMVE08238
OG0007951	OFUSG05438.1.p1	NEMVE14182
OG0007952	OFUSG15821.1.p1	NEMVE14869
OG0007953	OFUSG02876.1.p1	NEMVE08477
OG0007954	OFUSG00841.2.p1, OFUSG00841.1.p1	NEMVE19250
OG0007955	OFUSG11680.1.p1	NEMVE07888
OG0007956	OFUSG09627.1.p1	NEMVE25554
OG0007957	OFUSG17042.1.p1	NEMVE15377
OG0007958	OFUSG17138.1.p1	NEMVE21992
OG0007959	OFUSG17298.1.p1	NEMVE06212
OG0007960	OFUSG00808.1.p1	NEMVE24065, NEMVE16826
OG0007961	OFUSG21435.1.p1	NEMVE22779
OG0007962	OFUSG02608.1.p1	NEMVE18122
OG0007963	OFUSG16928.1.p1	NEMVE13861
OG0007964	OFUSG10554.1.p1	NEMVE08711, NEMVE11799
OG0007965	OFUSG07497.1.p1	NEMVE20506
OG0007966	OFUSG04273.1.p1	NEMVE07836
OG0007968	OFUSG07892.1.p1	NEMVE01617
OG0007969	OFUSG21474.1.p1	NEMVE09301, NEMVE23413
OG0007970	OFUSG23680.1.p1	NEMVE06256
OG0007971	OFUSG13159.1.p1	NEMVE07956
OG0007972	OFUSG05104.1.p1	NEMVE13341
OG0007973	OFUSG18662.1.p1	NEMVE08897
OG0007974	OFUSG24934.1.p1	NEMVE14826
OG0007975	OFUSG26469.1.p1	NEMVE21874
OG0007977	OFUSG10084.1.p1	NEMVE06275
OG0007978	OFUSG23595.1.p1	NEMVE07101
OG0007979	OFUSG02899.1.p1	NEMVE21700
OG0007980	OFUSG11702.1.p1	NEMVE05723
OG0007981	OFUSG25033.1.p1	NEMVE09517
OG0007982	OFUSG13066.1.p1, OFUSG13066.3.p1, OFUSG13066.2.p1	NEMVE21094, NEMVE08716
OG0007983	OFUSG12564.1.p1	NEMVE14172
OG0007984	OFUSG09870.1.p1	NEMVE24343, NEMVE20219, NEMVE20180
OG0007985	OFUSG16831.1.p1	NEMVE24004
OG0007987	OFUSG24174.1.p1	NEMVE13955
OG0007988	OFUSG05086.1.p1	NEMVE13338
OG0007990	OFUSG20268.1.p1	NEMVE09182
OG0007991	OFUSG11336.1.p1	NEMVE22986
OG0007993	OFUSG12464.1.p1	NEMVE08910
OG0007994	OFUSG00061.1.p1	NEMVE03520
OG0007995	OFUSG06540.1.p1	NEMVE17198, NEMVE19132
OG0007996	OFUSG25545.1.p1	NEMVE13646
OG0007997	OFUSG14866.1.p1	NEMVE19513
OG0007998	OFUSG04732.1.p1	NEMVE13103
OG0007999	OFUSG16655.1.p1	NEMVE06729
OG0008000	OFUSG17338.1.p1	NEMVE09345, NEMVE20611
OG0008001	OFUSG10860.1.p1	NEMVE25418
OG0008002	OFUSG21031.1.p1	NEMVE25367
OG0008003	OFUSG16902.1.p1	NEMVE22529
OG0008004	OFUSG04859.1.p1	NEMVE20153, NEMVE13316, NEMVE21249
OG0008005	OFUSG12467.1.p1	NEMVE25176
OG0008006	OFUSG13906.1.p1	NEMVE23911
OG0008007	OFUSG12740.2.p1, OFUSG12740.1.p1	NEMVE25115
OG0008008	OFUSG08327.1.p1	NEMVE06561
OG0008009	OFUSG03862.1.p1	NEMVE24576
OG0008011	OFUSG11017.1.p1	NEMVE18294
OG0008012	OFUSG06735.1.p1	NEMVE24882
OG0008013	OFUSG24335.1.p1	NEMVE04911
OG0008016	OFUSG08993.1.p1	NEMVE08957
OG0008017	OFUSG10257.1.p1	NEMVE18181
OG0008019	OFUSG21945.1.p1	NEMVE25415
OG0008020	OFUSG25021.1.p1	NEMVE13173
OG0008022	OFUSG02172.1.p1	NEMVE07871
OG0008023	OFUSG12743.1.p1	NEMVE07050
OG0008025	OFUSG08950.1.p1	NEMVE23311
OG0008026	OFUSG12827.2.p1, OFUSG12827.1.p1	NEMVE25695
OG0008027	OFUSG11871.1.p1	NEMVE01124
OG0008028	OFUSG15376.1.p1	NEMVE08557
OG0008029	OFUSG23880.1.p1	NEMVE24281
OG0008030	OFUSG14835.1.p1	NEMVE17479
OG0008031	OFUSG02167.1.p1	NEMVE09401
OG0008033	OFUSG06086.1.p1	NEMVE09724
OG0008034	OFUSG09297.1.p1, OFUSG00830.1.p1, OFUSG08296.1.p1, OFUSG23738.1.p1, OFUSG19442.1.p1	NEMVE17277
OG0008036	OFUSG10797.1.p1	NEMVE06791
OG0008037	OFUSG09719.1.p1	NEMVE25946
OG0008038	OFUSG19938.1.p1	NEMVE05260
OG0008039	OFUSG24199.1.p1	NEMVE01393
OG0008040	OFUSG00411.1.p1	NEMVE13650
OG0008041	OFUSG18812.1.p1	NEMVE18872
OG0008042	OFUSG04696.1.p1, OFUSG04696.3.p1, OFUSG04696.2.p1	NEMVE13490
OG0008043	OFUSG03226.1.p1	NEMVE24564
OG0008044	OFUSG20351.1.p1	NEMVE16270
OG0008046	OFUSG20235.1.p1	NEMVE15065
OG0008047	OFUSG23641.1.p1	NEMVE14161
OG0008048	OFUSG04949.1.p1	NEMVE12973, NEMVE13931
OG0008049	OFUSG24140.1.p1	NEMVE01869
OG0008051	OFUSG17855.1.p1	NEMVE13844
OG0008052	OFUSG21851.1.p1	NEMVE22576
OG0008053	OFUSG07380.1.p1	NEMVE06850
OG0008054	OFUSG15807.1.p1	NEMVE22146
OG0008055	OFUSG18746.1.p1	NEMVE09826, NEMVE20692
OG0008056	OFUSG12830.1.p1	NEMVE22900
OG0008057	OFUSG16700.1.p1	NEMVE13357
OG0008058	OFUSG09245.1.p1	NEMVE24600
OG0008059	OFUSG15154.1.p1	NEMVE00213, NEMVE07562
OG0008061	OFUSG20983.1.p1	NEMVE01400
OG0008062	OFUSG26406.2.p1, OFUSG26406.1.p1, OFUSG26409.1.p1	NEMVE10166
OG0008063	OFUSG08002.1.p1	NEMVE22876
OG0008064	OFUSG05201.1.p1, OFUSG12161.1.p1	NEMVE19831
OG0008065	OFUSG07149.1.p1	NEMVE04900, NEMVE13327
OG0008068	OFUSG03211.1.p1	NEMVE07690, NEMVE14715
OG0008069	OFUSG21110.1.p1	NEMVE14728
OG0008070	OFUSG13602.1.p1	NEMVE13074
OG0008071	OFUSG23439.1.p1	NEMVE15806
OG0008073	OFUSG07310.1.p1	NEMVE13515
OG0008074	OFUSG23885.1.p1	NEMVE18779
OG0008075	OFUSG03661.1.p1	NEMVE14443
OG0008077	OFUSG12356.1.p1	NEMVE10448
OG0008079	OFUSG21485.1.p1	NEMVE10412
OG0008080	OFUSG00053.1.p1	NEMVE14239
OG0008081	OFUSG20771.1.p1	NEMVE17317
OG0008082	OFUSG13504.2.p1, OFUSG13504.1.p1	NEMVE14186
OG0008083	OFUSG17972.1.p1	NEMVE23989
OG0008084	OFUSG12398.1.p1	NEMVE23003
OG0008085	OFUSG06913.1.p1	NEMVE22309
OG0008088	OFUSG11489.1.p1	NEMVE09143
OG0008090	OFUSG19720.1.p1, OFUSG09467.1.p1, OFUSG09467.2.p1	NEMVE07296
OG0008091	OFUSG24010.1.p1	NEMVE24934
OG0008093	OFUSG10745.1.p1, OFUSG06672.1.p1	NEMVE22789
OG0008094	OFUSG05483.1.p1	NEMVE05228
OG0008098	OFUSG25108.1.p1	NEMVE13839
OG0008099	OFUSG17705.2.p1, OFUSG17705.1.p1	NEMVE17671
OG0008100	OFUSG01562.1.p1	NEMVE09715
OG0008102	OFUSG06272.1.p1	NEMVE05914
OG0008103	OFUSG12555.1.p1	NEMVE05057
OG0008104	OFUSG19032.1.p1	NEMVE04771
OG0008105	OFUSG12576.1.p1	NEMVE21942
OG0008106	OFUSG06436.1.p1	NEMVE09754, NEMVE19826
OG0008107	OFUSG04089.1.p1	NEMVE04951
OG0008108	OFUSG04761.1.p1	NEMVE07420
OG0008109	OFUSG15368.1.p1	NEMVE24545
OG0008111	OFUSG09040.1.p1	NEMVE07727
OG0008112	OFUSG11684.1.p1	NEMVE09048
OG0008113	OFUSG04242.1.p1	NEMVE10318
OG0008117	OFUSG07978.1.p1	NEMVE18767
OG0008119	OFUSG22463.1.p1	NEMVE13736
OG0008120	OFUSG00079.1.p1	NEMVE22599
OG0008124	OFUSG07399.1.p1, OFUSG07398.1.p1, OFUSG25118.1.p1, OFUSG22332.1.p1, OFUSG07400.1.p1, OFUSG01212.1.p1, OFUSG01214.1.p1, OFUSG19851.1.p1, OFUSG07402.1.p1	NEMVE02297
OG0008126	OFUSG09108.1.p1	NEMVE22642
OG0008136	OFUSG19526.1.p1	NEMVE22687
OG0008143	OFUSG02811.2.p1, OFUSG02811.1.p1	NEMVE12162
OG0008156	OFUSG09519.1.p1	NEMVE22113
OG0008156	OFUSG19046.1.p1	NEMVE06523, NEMVE16455
OG0008196	OFUSG09768.1.p1	NEMVE25681
OG0008199	OFUSG02684.1.p1	NEMVE13276, NEMVE00110
OG0008201	OFUSG06477.1.p1	NEMVE14732
OG0008202	OFUSG01243.1.p1	NEMVE22079
OG0008203	OFUSG18312.1.p1	NEMVE25423
OG0008205	OFUSG07068.1.p1	NEMVE06832
OG0008206	OFUSG08205.1.p1	NEMVE22519, NEMVE12130
OG0008211	OFUSG08466.2.p1, OFUSG08466.1.p1	NEMVE24869
OG0008212	OFUSG12733.1.p1	NEMVE24884
OG0008213	OFUSG01815.1.p1	NEMVE06358, NEMVE12480
OG0008214	OFUSG12655.1.p1	NEMVE17191
OG0008216	OFUSG12125.1.p1, OFUSG17191.1.p1	NEMVE01716
OG0008217	OFUSG10908.1.p1	NEMVE05131
OG0008219	OFUSG10555.1.p1	NEMVE07971
OG0008220	OFUSG11032.1.p1	NEMVE14539
OG0008221	OFUSG22813.1.p1	NEMVE15711
OG0008223	OFUSG14008.1.p1, OFUSG02822.1.p1	NEMVE21473, NEMVE14007
OG0008225	OFUSG03680.1.p1	NEMVE21899, NEMVE20595
OG0008227	OFUSG08560.1.p1	NEMVE16143
OG0008228	OFUSG06885.1.p1	NEMVE08177
OG0008230	OFUSG22790.1.p1	NEMVE18242
OG0008231	OFUSG06642.4.p1, OFUSG06642.2.p1, OFUSG06642.1.p1, OFUSG06642.5.p1, OFUSG06642.3.p1	NEMVE15184
OG0008232	OFUSG01401.1.p1	NEMVE14148
OG0008233	OFUSG07227.2.p1, OFUSG07227.1.p1, OFUSG07227.3.p1	NEMVE25594
OG0008234	OFUSG10395.1.p1	NEMVE07566
OG0008235	OFUSG23626.1.p1	NEMVE14636
OG0008237	OFUSG04433.1.p1	NEMVE24150
OG0008238	OFUSG04754.1.p1	NEMVE23486
OG0008240	OFUSG17137.1.p1	NEMVE14050
OG0008241	OFUSG05556.2.p1, OFUSG05556.1.p1	NEMVE21828
OG0008244	OFUSG17823.1.p1	NEMVE19525
OG0008245	OFUSG14937.1.p1	NEMVE06377
OG0008246	OFUSG24570.1.p1	NEMVE13099
OG0008248	OFUSG19184.1.p1	NEMVE19607
OG0008249	OFUSG13252.1.p1	NEMVE25364
OG0008250	OFUSG08787.1.p1	NEMVE25890
OG0008251	OFUSG04432.1.p1	NEMVE25689
OG0008253	OFUSG18707.1.p1	NEMVE08540
OG0008254	OFUSG09022.1.p1	NEMVE25670
OG0008255	OFUSG14775.1.p1, OFUSG16048.1.p1	NEMVE16433
OG0008256	OFUSG06863.1.p1	NEMVE22958
OG0008258	OFUSG16139.1.p1	NEMVE25567
OG0008259	OFUSG21447.1.p1	NEMVE16553
OG0008260	OFUSG04814.1.p1	NEMVE00888
OG0008262	OFUSG08348.1.p1	NEMVE01887
OG0008263	OFUSG11752.1.p1	NEMVE07916
OG0008264	OFUSG19573.1.p1, OFUSG19573.2.p1	NEMVE07155
OG0008265	OFUSG18771.1.p1	NEMVE17159
OG0008266	OFUSG04753.1.p1	NEMVE13343
OG0008267	OFUSG05618.1.p1	NEMVE17564
OG0008268	OFUSG12661.1.p1	NEMVE01321
OG0008269	OFUSG23254.1.p1	NEMVE10105
OG0008270	OFUSG20693.1.p1	NEMVE21725, NEMVE21733
OG0008271	OFUSG06332.1.p1	NEMVE16549
OG0008272	OFUSG26020.1.p1, OFUSG26020.2.p1	NEMVE09402
OG0008273	OFUSG16901.1.p2	NEMVE12232
OG0008275	OFUSG00447.1.p1	NEMVE16981
OG0008276	OFUSG13537.1.p1	NEMVE23332
OG0008277	OFUSG00036.1.p1, OFUSG00036.2.p1	NEMVE07710
OG0008278	OFUSG15033.1.p1	NEMVE14533
OG0008279	OFUSG13248.1.p1	NEMVE24904
OG0008280	OFUSG14322.2.p1, OFUSG14322.1.p1	NEMVE07638
OG0008281	OFUSG11718.1.p1	NEMVE24642
OG0008282	OFUSG23558.1.p1	NEMVE13187
OG0008283	OFUSG22210.1.p1	NEMVE08120
OG0008288	OFUSG16930.1.p1	NEMVE15738
OG0008289	OFUSG09255.1.p1	NEMVE22449, NEMVE20358
OG0008290	OFUSG00598.1.p1	NEMVE21697
OG0008292	OFUSG09803.1.p1	NEMVE17607
OG0008293	OFUSG08777.1.p1, OFUSG08777.2.p1	NEMVE08887
OG0008294	OFUSG06865.1.p1	NEMVE25650
OG0008296	OFUSG15696.1.p1	NEMVE01829
OG0008297	OFUSG15155.1.p1	NEMVE24309
OG0008298	OFUSG23318.1.p1	NEMVE23136
OG0008299	OFUSG12957.1.p1, OFUSG12957.2.p1	NEMVE13573
OG0008300	OFUSG17983.1.p1, OFUSG17983.2.p1	NEMVE06439
OG0008301	OFUSG06711.2.p1, OFUSG06711.1.p1	NEMVE05011
OG0008303	OFUSG25244.2.p1, OFUSG25244.1.p1	NEMVE07919
OG0008304	OFUSG13858.1.p1	NEMVE16043
OG0008305	OFUSG04370.1.p1	NEMVE18097
OG0008307	OFUSG22258.1.p1	NEMVE05421
OG0008308	OFUSG19152.2.p1, OFUSG19152.1.p1, OFUSG19152.3.p1	NEMVE25859
OG0008312	OFUSG10887.1.p1	NEMVE03436
OG0008313	OFUSG17817.1.p1	NEMVE13998
OG0008314	OFUSG03887.1.p1	NEMVE20605, NEMVE03422
OG0008315	OFUSG22162.1.p1	NEMVE22753
OG0008316	OFUSG16757.1.p1	NEMVE05962
OG0008317	OFUSG24646.1.p1	NEMVE03363
OG0008318	OFUSG07330.1.p1	NEMVE06801
OG0008319	OFUSG12779.1.p1	NEMVE14402
OG0008320	OFUSG19134.1.p1	NEMVE01620
OG0008321	OFUSG23372.1.p1	NEMVE07290
OG0008322	OFUSG12624.1.p1, OFUSG12619.1.p1	NEMVE05413
OG0008324	OFUSG14931.1.p1	NEMVE05417
OG0008325	OFUSG05287.2.p1, OFUSG05287.1.p1	NEMVE14879
OG0008326	OFUSG21345.1.p1	NEMVE11429
OG0008327	OFUSG25114.1.p1	NEMVE15591
OG0008328	OFUSG03005.1.p1	NEMVE14718
OG0008329	OFUSG16147.1.p1	NEMVE02236
OG0008331	OFUSG12482.1.p1, OFUSG04136.1.p1	NEMVE01852
OG0008332	OFUSG05493.1.p1	NEMVE03236
OG0008333	OFUSG13105.1.p1	NEMVE24255
OG0008335	OFUSG12985.1.p1	NEMVE24652
OG0008336	OFUSG06945.1.p1	NEMVE04688
OG0008337	OFUSG01902.1.p1	NEMVE22628
OG0008338	OFUSG12826.1.p1	NEMVE20504, NEMVE01990
OG0008341	OFUSG21961.1.p1	NEMVE06947, NEMVE19995
OG0008344	OFUSG03931.1.p1	NEMVE22921
OG0008345	OFUSG24454.1.p1	NEMVE05829
OG0008346	OFUSG21846.1.p1	NEMVE22837
OG0008347	OFUSG03582.1.p1	NEMVE06716
OG0008348	OFUSG17668.1.p1	NEMVE13454
OG0008350	OFUSG10074.1.p1	NEMVE23102
OG0008351	OFUSG02204.1.p1	NEMVE13763
OG0008352	OFUSG08757.2.p1, OFUSG08757.1.p1	NEMVE08435
OG0008353	OFUSG06739.1.p1	NEMVE03427
OG0008354	OFUSG09737.1.p1	NEMVE21284
OG0008355	OFUSG11463.1.p1	NEMVE15123
OG0008356	OFUSG17504.1.p1	NEMVE26001, NEMVE23081
OG0008357	OFUSG08444.1.p1	NEMVE06016
OG0008359	OFUSG13310.1.p1	NEMVE23193
OG0008360	OFUSG20692.1.p1	NEMVE22894
OG0008361	OFUSG26486.1.p1	NEMVE23200
OG0008363	OFUSG11369.1.p1	NEMVE14712
OG0008365	OFUSG24687.1.p1	NEMVE03762
OG0008366	OFUSG17926.1.p1	NEMVE11207
OG0008367	OFUSG10107.1.p1	NEMVE03025
OG0008368	OFUSG16157.1.p1	NEMVE13421
OG0008369	OFUSG24194.1.p1	NEMVE13591
OG0008371	OFUSG19350.1.p1	NEMVE01091
OG0008374	OFUSG05656.1.p1	NEMVE13827
OG0008376	OFUSG09275.1.p1	NEMVE06388
OG0008377	OFUSG24359.1.p1	NEMVE21921
OG0008378	OFUSG12613.1.p1	NEMVE05932
OG0008380	OFUSG01142.1.p1	NEMVE25944, NEMVE19174
OG0008381	OFUSG06073.1.p1	NEMVE14757
OG0008382	OFUSG05285.1.p1	NEMVE24022
OG0008383	OFUSG07990.1.p1	NEMVE05320
OG0008384	OFUSG21555.1.p1	NEMVE13561
OG0008386	OFUSG13130.1.p1	NEMVE03630
OG0008388	OFUSG12444.1.p1	NEMVE13484
OG0008389	OFUSG11411.1.p1, OFUSG18310.1.p1	NEMVE08687
OG0008391	OFUSG07980.1.p1	NEMVE14213
OG0008398	OFUSG20956.1.p1, OFUSG20942.1.p1	NEMVE07450
OG0008399	OFUSG15405.1.p1	NEMVE23704
OG0008400	OFUSG23511.1.p1	NEMVE13407
OG0008401	OFUSG06169.1.p1	NEMVE09990
OG0008404	OFUSG08101.1.p1	NEMVE00255
OG0008405	OFUSG15985.1.p1, OFUSG16679.1.p1	NEMVE22061
OG0008406	OFUSG23529.1.p1	NEMVE13155
OG0008410	OFUSG04256.1.p1	NEMVE13542
OG0008412	OFUSG09784.1.p1	NEMVE25691
OG0008413	OFUSG00987.1.p1, OFUSG00986.1.p1, OFUSG01159.1.p1, OFUSG01174.1.p1, OFUSG01172.1.p1, OFUSG01169.1.p1, OFUSG01164.2.p1, OFUSG01164.1.p1	NEMVE20884
OG0008413	OFUSG01157.1.p1, OFUSG01170.1.p1, OFUSG01175.1.p1, OFUSG01163.1.p1, OFUSG01167.1.p1, OFUSG01160.2.p1, OFUSG01160.1.p1, OFUSG00985.1.p1	NEMVE20362
OG0008414	OFUSG00221.1.p1, OFUSG00221.2.p1	NEMVE23366
OG0008415	OFUSG03075.1.p1	NEMVE24203
OG0008416	OFUSG20930.1.p1	NEMVE18536
OG0008417	OFUSG01890.1.p1, OFUSG01890.2.p1	NEMVE22824
OG0008418	OFUSG09885.1.p1	NEMVE10633
OG0008420	OFUSG00969.1.p1	NEMVE12625, NEMVE05714
OG0008422	OFUSG11407.1.p1	NEMVE10466
OG0008423	OFUSG12956.1.p1	NEMVE15335, NEMVE01996
OG0008424	OFUSG09806.1.p1	NEMVE22481
OG0008427	OFUSG00470.1.p1	NEMVE19248
OG0008443	OFUSG25088.1.p1	NEMVE23347
OG0008444	OFUSG21949.1.p1	NEMVE00472, NEMVE15154
OG0008448	OFUSG11767.1.p1	NEMVE08650
OG0008453	OFUSG25496.1.p1	NEMVE13263
OG0008460	OFUSG07555.1.p1	NEMVE25831
OG0008468	OFUSG18794.1.p1, OFUSG18963.1.p1	NEMVE22563
OG0008478	OFUSG25531.1.p1, OFUSG10295.1.p1, OFUSG23990.2.p1	NEMVE12551
OG0008478	OFUSG03407.1.p1	NEMVE03843
OG0008507	OFUSG19633.1.p1	NEMVE23548
OG0008512	OFUSG07711.1.p1	NEMVE01085, NEMVE22190
OG0008513	OFUSG11160.1.p1	NEMVE23772
OG0008514	OFUSG02685.1.p1	NEMVE07954
OG0008515	OFUSG11494.1.p1	NEMVE14721
OG0008524	OFUSG24099.1.p1	NEMVE08942
OG0008526	OFUSG26519.1.p1, OFUSG26519.2.p1	NEMVE05005
OG0008528	OFUSG03376.1.p1	NEMVE18744
OG0008529	OFUSG00911.1.p1	NEMVE23344
OG0008530	OFUSG10522.2.p1, OFUSG10522.3.p1, OFUSG10522.1.p1	NEMVE14076
OG0008531	OFUSG25783.1.p1, OFUSG25783.2.p1	NEMVE22168
OG0008532	OFUSG19195.1.p1	NEMVE22851
OG0008533	OFUSG00049.1.p1	NEMVE14654
OG0008534	OFUSG26102.1.p1	NEMVE25794
OG0008535	OFUSG25756.2.p1, OFUSG25756.1.p1	NEMVE02986
OG0008536	OFUSG21391.1.p1	NEMVE07110
OG0008538	OFUSG03338.1.p2	NEMVE22562
OG0008539	OFUSG12177.1.p1	NEMVE20331, NEMVE24445
OG0008540	OFUSG16024.1.p1	NEMVE13698
OG0008542	OFUSG12183.1.p1	NEMVE23528
OG0008543	OFUSG04712.3.p1, OFUSG04712.2.p1, OFUSG04712.1.p1	NEMVE23492
OG0008544	OFUSG10671.1.p1	NEMVE25090
OG0008545	OFUSG10673.1.p1, OFUSG10673.2.p1	NEMVE22652
